序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
23,300157,新锦动力,-2957461.82,-20.449435383086,324262195.21,-40.8238657585,260279056.28,6695185.48,33384870.38,26013768.94,337367610.71,-8324160.53,-5324745.91,2021-06-17
24,300201,海伦哲,-15733411.13,16.302821510038,226392445.22,19.3928783999,169124573.28,25026946.66,30740022.05,10073874.47,245065868.97,-19074375.43,-16487564.64,2021-06-15
25,600191,华资实业,64270951.63,415.900075222622,9707795.15,872.5820401984,9923692.2,339215.63,8789466.84,1416624.68,20469451.22,64264398.23,64270951.63,2021-06-12
26,300348,长亮科技,6662778.11,90.703340461853,193551691.09,24.3682141744,111617449.29,14547868.44,40301716.01,1244636.44,183078940.54,8987573.58,9018758.51,2021-05-11
27,600593,大连圣亚,-16298334.31,4.070655882544,36463355.8,5.9395832563,26860733.18,4370995.18,14674637.84,6202724.75,53423529.85,-16688806.47,-16736924.01,2021-05-06
28,603922,金鸿顺,-6834740.67,-126.638269614743,177741329.13,-31.2864849708,158883372.97,6589139.05,5488953.52,898299.33,180566570.4,-7187839.18,-7175946.28,2021-04-30
29,600463,空港股份,-10012302.76,-262.044304797221,211246650.46,-13.1654781317,182912450.81,80981.55,27661181.65,7631509.34,222905685.65,-11012590.54,-14245391.97,2021-04-30
30,002889,东方嘉盛,53442336.11,-2.931196197756,2908088023.06,42.321843608,2839579354.81,2018558.06,10768510.75,-3763737.82,2849393723.13,64168701.76,64128332.06,2021-04-30
31,600354,敦煌种业,-35472590.2,14.258093402236,190781228.62,122.7486502671,169819956.24,16681983.6,27937620.54,9521889.81,226301043.37,-43135877.63,-41848164.53,2021-04-29
32,300339,润和软件,51862097.69,14.834945300802,511740813.17,14.0998584833,343535961.07,13822678.14,41826714.75,16831327.81,459370268.16,44910297.36,46398507.06,2021-04-29
33,600608,*ST沪科,734915.74,166.929251267692,312180455.18,62.5075031697,308354901.62,204365.06,1715016.91,920718.83,311456983.81,722335.94,722335.94,2021-04-27
34,000572,海马汽车,-43980020.23,49.085910712313,753543051.21,-55.5516131905,712510090.4,17299837.89,90438472.28,496195.35,884922872.18,-60070371.99,-58730906.91,2021-04-23
35,600697,欧亚集团,50321171.9,0.319214866553,4090874843.32,11.7868393487,3135181332.11,193525947.93,408946434.71,119099800.32,3915161258.58,174652871.02,176141534.74,2021-04-17
36,603043,广州酒家,45508381.97,17.935021315945,532556933.03,19.7887517008,281489429.29,135109264.47,52530496.74,-3681763.68,476102678.38,57803963.27,57894742.38,2021-04-15
37,002277,友阿股份,165711313.5,-37.96422868991,1694090043.55,-27.595325865,1338361800.32,83802662.06,120927291.7,36161426.99,1601268603.73,186311789.81,184719826.08,2021-04-15
38,000408,藏格矿业,122983012.98,46.290274665747,364529915.56,39.0648211664,96912482.53,70691362.23,14189759.83,10295164.47,215365220.38,141070973.36,142551964.77,2021-04-13
39,301138,华研精机,5953300.0,,72787700.0,,,,,,,,,2021-04-01
40,301027,华蓝集团,19906700.0,,210907900.0,,,,,,,,,2021-04-01
41,002104,恒宝股份,25909578.12,-40.086291325033,355207783.92,-18.5347955975,265189450.74,16077118.0,17542300.47,-583596.95,331484563.06,28369712.56,28114034.06,2021-04-01
42,300542,新晨科技,-6660868.41,9.768951093198,230050996.06,151.1090193118,181673273.69,6572721.82,16222850.99,1514032.2,231195828.34,-2998247.37,-2998247.36,2021-03-31
43,600985,淮北矿业,915600438.17,2.794389859116,12466690441.95,-30.939965138,10068369196.84,67161036.41,624538628.62,317789462.33,11421822229.98,1135090275.66,1145024702.43,2021-03-27
44,600711,盛屯矿业,41023481.28,-86.513652665581,6917635186.26,-0.3223009932,6700452026.15,24955438.55,74366947.36,66962831.7,6875778365.55,59051491.79,62740927.93,2021-03-25
45,600418,江淮汽车,64635922.21,-69.132747704526,14649950140.31,13.7441234721,13068195621.31,682221992.49,461132008.18,97026182.2,14703683714.08,53372025.47,56698927.92,2021-03-17
46,300052,ST中青宝,11982253.13,-16.561435023087,85773149.74,15.1126371558,32818572.06,24886255.76,9232035.72,2054215.11,79721854.17,8784457.46,13447150.74,2021-03-15
47,000417,合百集团,119976925.93,5.737649419074,3531064708.45,9.5802013658,2800330365.96,130919754.85,276221358.65,5296562.1,3284601519.03,243719852.31,243354036.83,2021-03-05
48,300050,世纪鼎利,14978287.74,25.884457816071,238831179.0,19.848327498,149250073.35,21589495.23,34111561.4,2942865.27,227721915.78,17463517.05,17648148.23,2021-03-02
49,300766,每日互动,53191001.08,-9.641489641432,133606010.49,7.0528469155,34051841.78,11790446.63,9594750.53,-2256483.15,77765480.77,59948528.48,58805419.81,2021-02-10
50,688092,爱科科技,7098400.0,,47322900.0,,,,,,,,,2021-01-29
51,600637,东方明珠,562100258.98,28.631017980401,2570663384.89,-8.1548364283,1879350600.77,157302656.78,194346023.49,-13902394.1,2301526339.89,669033985.75,672831499.2,2021-01-22
52,002561,徐家汇,67712345.04,-4.295448107092,553870565.77,-3.9714776091,394684308.49,25415380.7,40799030.72,-3328338.41,467457851.88,95421971.38,95729143.2,2021-01-21
53,600724,宁波富达,162127237.88,184.286141970166,738429573.18,-10.07619196,451032625.98,23557737.17,20154047.86,19549682.24,537916635.09,227608988.94,228133156.8,2021-01-20
54,000782,恒申新材,10233648.67,-43.928965470888,800628668.56,-7.2484147125,733633340.96,21867184.43,22335346.94,17373835.31,799429009.16,9406654.89,9674629.89,2021-01-19
55,600785,新华百货,112915557.14,16.346715844953,2243348062.24,-0.7476118007,1740066725.34,297092726.82,53580694.88,15175729.49,2120453634.92,125720184.1,128226133.9,2021-01-16
56,600361,创新新材,48329003.06,58.878048873354,3350187757.99,-1.3555993716,2589822805.05,581031856.38,94690313.51,39539699.11,3315335885.51,51079417.29,53120821.44,2021-01-12
57,600729,重庆百货,472767307.22,-9.587378894083,10019692023.12,-0.4304003467,8193393840.11,899783478.78,268383026.01,12957370.03,9444966809.26,559653432.72,561933704.16,2021-01-09
58,600858,银座股份,69529651.99,6.44534601724,3612638787.01,-5.3340383341,2921649979.49,409108372.26,75396063.6,71673760.67,3517485332.06,94782947.29,98262594.42,2020-12-31
59,002213,大为股份,-2723314.88,-213.680000981028,16903079.84,-7.4416631797,10480362.85,2063995.77,5897301.89,-73203.66,20345529.54,-3226525.13,-2727492.21,2020-11-24
60,688517,金冠电气,-967000.0,,61273200.0,,,,,,,,,2020-11-12
61,300240,飞力达,5279676.46,-62.963550391438,772876686.85,-5.6582833044,697443816.01,12336437.42,43788912.64,8972709.76,764676625.9,10151813.92,10494688.16,2020-11-12
62,300195,长荣股份,19562782.39,-50.27201908931,259678630.36,-26.0905816316,149222838.79,26294448.3,47131352.99,25384584.0,265815059.88,26696260.84,27178490.74,2020-11-11
63,601003,柳钢股份,383701180.48,-63.317470879586,10260744557.02,-9.6001955325,9561466177.64,17109733.37,89198418.24,3140646.54,9817001224.82,445696846.02,451413153.49,2020-11-03
64,688529,豪森智能,-23851600.0,,17959900.0,,,,,,,,,2020-10-20
65,002369,卓翼科技,4163301.54,-47.62930180509,565583483.71,-27.0390781872,486053514.31,5967736.13,35936179.15,6890991.33,566842839.5,-439120.83,-299588.39,2020-10-14
66,000010,美丽生态,2881506.68,106.18820951691,199628684.48,146.491881873,141765755.19,1389157.61,21680107.65,28652813.2,194549636.02,20424072.7,19995693.59,2020-09-29
67,688619,罗普特,-11911500.0,,5995800.0,,,,,,,-15119700.0,-15089800.0,2020-09-22
68,688696,极米科技,15984900.0,,482301700.0,,,,,,,,,2020-09-21
69,688386,泛亚微透,8970904.0,,56144480.53,,29364024.76,4546208.74,6067496.12,842905.19,44415154.28,10708672.93,10705282.93,2020-09-21
70,688082,盛美上海,-3988900.0,,95846300.0,,,,,,,-6462500.0,-6479600.0,2020-09-18
71,003008,开普检测,54273133.39,,82239706.3,,10915458.34,1429764.35,3942754.41,-18873.08,18373742.45,63798350.85,63798350.84,2020-09-10
72,688686,奥普特,40495800.0,,112547200.0,,,,,,,,,2020-09-09
73,605218,伟时电子,17731300.0,,285621100.0,,,,,,,18615700.0,18603200.0,2020-09-08
74,300893,松原安全,12266785.21,,97677642.55,,63144471.31,5857035.69,7372216.63,1252079.81,82591596.27,14229559.4,14207809.4,2020-09-07
75,002086,东方海洋,362023.04,-87.875971499871,114186138.7,-24.6606920862,92059880.67,3445697.44,17100918.76,7885681.19,123110027.2,655709.67,638353.54,2020-09-05
76,688156,路德科技,2501153.98,-32.598488114664,42957779.22,-6.0282206155,28991892.6,1347154.05,6739783.33,274434.6,38796993.94,4343104.8,4384811.54,2020-09-02
77,300889,爱克股份,30016080.92,,269918347.88,,181796095.12,27396938.31,14654667.33,-643633.72,232226337.4,35336167.02,35424490.53,2020-08-28
78,002348,高乐股份,18268873.39,80737.7975629463,225885891.1,32.1916678583,154493973.29,18924775.85,15535152.11,6223276.85,204149465.52,22075664.84,22054143.7,2020-08-28
79,000566,海南海药,73294437.05,1.305138658971,755828955.92,14.9864475161,395739922.15,152437643.29,61925098.4,60113786.14,680196492.88,73295087.74,72134064.4,2020-08-27
80,300907,康平科技,,,115247300.0,,,,,,,,,2020-08-26
81,002305,*ST南置,10101010.07,4.859433676449,2051326178.76,582.7171288239,1892933891.29,8984483.95,8715460.2,14468863.5,1976507995.17,78794546.93,79062192.61,2020-08-26
82,002833,弘亚数控,75156787.49,8.176332899263,295653699.21,15.426255768,191329773.46,9691062.97,16629853.27,1149857.67,231164684.56,87837444.27,87260847.88,2020-08-25
83,600184,光电股份,4128773.92,28.173191113836,216422164.0,-60.194624284,176623162.38,2915490.78,23849648.93,-1503275.89,213504800.78,4087373.92,4128773.92,2020-08-22
84,002694,顾地科技,-23361805.61,-22.781623094548,294259416.68,-16.4060161596,238520824.2,27696591.56,33934093.14,6979078.37,319984910.35,-26061179.37,-25370854.28,2020-08-20
85,688608,恒玄科技,-10216800.0,,100739400.0,,,,,,,-10216800.0,-10216800.0,2020-08-19
86,600589,大位科技,30050324.98,-8.060752807316,338391255.03,-5.4242872562,240209997.9,4771841.63,20124966.28,27026743.72,303677995.6,35244913.96,35244913.96,2020-08-19
87,688578,艾力斯,-164389300.0,,151300.0,,,,,,,-164389300.0,-164389300.0,2020-08-17
88,002656,*ST摩登,37559302.35,0.402551995532,422340535.99,28.2790943206,226078475.05,100432899.8,28221731.64,10883683.48,378711714.18,41799130.44,41847401.62,2020-08-15
89,002426,胜利精密,-170685464.06,-211.22665111893,3288541404.11,-28.3676266924,3004723784.31,115526466.59,149548743.79,101583175.07,3497493024.74,-194737298.05,-196386764.37,2020-08-13
90,688590,新致软件,4045200.0,,213903500.0,,,,,,,3156500.0,3329400.0,2020-08-12
91,688557,兰剑智能,-3678900.0,,36945900.0,,,,,,,-4505600.0,-4606800.0,2020-08-12
92,688289,圣湘生物,-540729.65,,81830704.46,,34926298.09,29150400.01,9313711.94,514150.82,83023558.29,146964.45,-472369.55,2020-08-10
93,002398,垒知集团,89369702.23,89.130537153553,606003097.43,33.3081407731,417179222.59,44285947.42,29469220.96,-129943.8,508150570.67,108273661.46,108058430.4,2020-08-08
94,688356,键凯科技,6191720.61,,21932762.62,,3805731.12,543059.05,4476103.25,545608.51,12738308.34,7230112.13,7230112.18,2020-08-05
95,688155,先惠技术,,,6736100.0,,,,,,,,-11606200.0,2020-08-05
96,688378,奥来德,25818300.0,,47232900.0,,,,,,,29845000.0,,2020-08-03
97,002592,ST八菱,-6929832.04,-207.81127755014,201859236.5,14.1337947807,183121519.49,4488310.57,13207862.74,-1292131.43,206901135.04,-6428040.72,-5915303.33,2020-08-01
98,688596,正帆科技,-12672059.62,,114984862.55,,80250404.81,5586326.07,22065548.92,2608697.31,125565347.9,-15932908.23,-15932703.03,2020-07-31
99,688393,安必平,15713517.92,,70758282.68,,12236748.09,30189121.7,4896937.86,-228924.21,51224336.43,18712123.83,18689481.79,2020-07-31
100,301180,万祥科技,4360400.0,,129121800.0,,,,,,,7082300.0,6095400.0,2020-07-31
101,300490,华自科技,3709269.77,-59.800087140006,216444442.4,13.5781192305,144012189.28,28582072.5,23794370.18,2355147.4,221224841.8,4564796.56,4664357.11,2020-07-31
102,688379,华光新材,9785078.43,,156272591.75,,127668355.61,2898069.18,4404151.39,3525762.16,145024100.58,10826961.93,10834848.57,2020-07-30
103,603931,格林达,22359506.37,,137676873.89,,85610839.7,13997438.33,5333099.34,1906923.17,111376243.08,26136685.16,26140369.76,2020-07-30
104,688521,芯原股份,253186.69,,271767525.9,,153195411.04,20898116.82,17281707.2,3871339.89,287365090.31,3557558.39,3574971.93,2020-07-29
105,688338,赛科希德,11490400.0,,47408600.0,,,,,,,13516000.0,,2020-07-29
106,688055,龙腾光电,7388975.84,,823079366.74,,659914576.94,13954548.43,29582849.64,10951407.04,790159232.61,9970837.03,9966593.03,2020-07-29
107,600721,百花医药,26477959.08,-16.246621096878,70454860.94,-37.0524982001,29633560.5,761745.14,13456342.84,44941.81,44862585.09,29788442.9,29753434.13,2020-07-29
108,688519,南亚新材,29200688.62,,396497010.95,,329104223.13,11209115.57,6680089.13,3096730.66,366678843.7,31933483.7,32491979.21,2020-07-28
109,688335,复洁科技,-5808043.39,-168.623563763254,10132842.2,-0.2865558864,7283946.54,1333600.37,3719304.7,-82633.43,16066533.44,-5851266.54,-5791246.81,2020-07-28
110,688229,博睿数据,7228737.64,,31150066.18,,6797276.26,6026723.87,3107505.08,-110214.05,23873831.02,8657990.03,8657990.34,2020-07-28
111,605003,众望布艺,17169882.85,,100169777.23,,59308897.43,7096342.44,6962632.98,1623518.36,80972590.4,20948620.89,20956586.67,2020-07-28
112,600189,泉阳泉,21367095.04,14.988188534372,222751822.7,11.9966712736,137839339.91,63483065.84,36421039.39,-43137892.31,199024281.05,17991140.33,18889032.26,2020-07-28
113,002813,路畅科技,-11591046.09,-251.775760100649,163705583.98,-21.0326072892,144721653.31,14017800.25,9035634.57,986110.12,178322426.88,-13473799.45,-13473849.45,2020-07-25
114,688065,凯赛生物,122536287.79,,599795451.45,,335824246.35,18540412.05,26231373.43,15452882.28,420111990.95,177076890.76,147108359.07,2020-07-24
115,688313,仕佳光子,-4687633.93,,128392007.38,,99989524.01,5411177.73,11011324.77,2311978.81,132290538.18,-2403657.62,-2424109.95,2020-07-23
116,688185,康希诺,-45247534.46,,571497.5,,39845.74,204964.24,22780542.72,-3647868.25,48248883.31,-45347634.47,-45247534.46,2020-07-23
117,605366,宏柏新材,30609628.72,,249173485.94,,172633031.45,14127552.73,10961343.39,3177625.84,210052574.73,38644649.2,38181055.23,2020-07-23
118,300885,海昌新材,10273100.0,,43078900.0,,,,,,,11793300.0,12036500.0,2020-07-23
119,002993,奥海科技,25398748.51,,375396148.5,,309506932.31,7430425.24,14985933.14,1924376.03,351606014.12,28980666.72,28803525.22,2020-07-23
120,688135,利扬芯片,-4347000.0,,24092700.0,,,,,,,-4469400.0,,2020-07-22
121,300855,图南股份,13016885.18,,96854392.75,,71765404.28,1968791.09,5119739.8,1840031.55,87802326.43,14440621.44,14620621.44,2020-07-22
122,688286,敏芯股份,9175053.36,,55872662.53,,31928578.78,1660646.55,2567551.27,59672.71,46190654.92,9407828.89,9313833.24,2020-07-21
123,605066,天正电气,38488707.36,,470972186.13,,328586335.64,43122814.71,23569000.64,1782656.11,418427285.91,41610652.99,43254636.68,2020-07-21
124,605100,华丰股份,46865599.72,,305987972.13,,228775004.29,4964933.25,6517468.22,414383.72,247267214.3,57315278.05,57955637.03,2020-07-20
125,601456,国联民生,295384000.0,,577211000.0,,,,,,,389806000.0,391349000.0,2020-07-20
126,300859,西域旅游,-12800423.07,,8451193.31,,14255204.13,307365.2,6038300.5,1102730.48,22171157.19,-13610110.53,-13608881.31,2020-07-20
127,002995,天地在线,7625950.38,,488441077.36,,431378167.37,25611461.25,7241996.58,260262.82,478174599.48,9898883.2,9929632.18,2020-07-20
128,600739,辽宁成大,612976943.37,320.590769697054,3767876640.87,-10.9847418749,3262174416.7,265943701.38,81125213.19,166866272.11,3821670741.11,667037553.95,667987616.02,2020-07-18
129,002468,申通快递,405346822.26,7.217366899798,4506957732.57,55.1002553421,3846037693.59,32916450.84,109021492.28,-17258373.8,4006728155.35,498232510.65,543922734.33,2020-07-18
130,688788,科思科技,-14957800.0,,385400.0,,,,,,,-15584900.0,-15584700.0,2020-07-17
131,688680,海优新材,15317315.49,226.04,195570553.28,23.2202933,166433187.17,3938878.42,4226053.07,2887662.19,182414276.26,14185869.07,16414229.43,2020-07-17
132,688556,高测股份,-14187607.31,,65485804.39,,41537731.89,6985352.33,17264452.98,3507810.06,85300332.38,-19188480.85,-19199251.54,2020-07-17
133,605158,华达新材,18035160.7,,1025650731.25,,946190740.43,10986989.71,8075249.5,4421767.64,1006840619.82,21120324.63,21294526.35,2020-07-17
134,688093,世华科技,4934100.0,,32527300.0,,,,,,,5913600.0,5925600.0,2020-07-16
135,605399,晨光新材,22713704.47,,141722833.12,,96069554.32,6228241.46,4999925.25,1898114.66,115922697.15,26482406.72,26394116.5,2020-07-15
136,688586,江航装备,30079331.78,,137331078.26,,79102787.46,4160179.89,21231950.28,-597495.42,108569661.89,33640046.7,33654920.47,2020-07-14
137,688311,盟升电子,-7596987.84,,2823168.85,,1531149.38,1908249.26,4959924.52,262046.46,14334237.91,-6681496.68,-6894195.38,2020-07-14
138,300870,欧陆通,11862200.0,,237945700.0,,,,,,,13771300.0,13737100.0,2020-07-14
139,300786,国林科技,15744443.68,35.215190156195,89378984.41,33.146271784,53526276.07,6105407.71,4088278.15,517804.64,69524485.9,18652358.13,18701995.84,2020-07-14
140,002992,宝明科技,18144745.68,,327622635.91,,262810147.47,11720305.19,8368472.72,3404527.21,306789264.22,19227744.59,19235237.12,2020-07-14
141,688536,思瑞浦,-5038900.0,,32101100.0,,,,,,,-5770800.0,-5721900.0,2020-07-13
142,605222,起帆电缆,77529457.95,,1507928939.14,,1359217321.12,32109751.18,21307737.55,10453565.56,1428782617.46,100936321.68,100703195.18,2020-07-13
143,002991,甘源食品,33786679.96,,223669497.14,,130945661.02,40287247.41,7292296.98,-26127.86,182073211.17,45209601.15,45203272.83,2020-07-13
144,300880,迦南智能,5871200.0,,51998500.0,,,,,,,6603300.0,6614300.0,2020-07-11
145,300871,回盛生物,16831000.0,,92826700.0,,,,,,,19085100.0,,2020-07-11
146,002650,ST加加,55598020.07,2.42371445842,552687586.93,3.7473364497,407655987.07,39244912.82,22694584.54,469189.97,483316147.88,70263206.75,70390170.75,2020-07-11
147,688050,爱博医疗,17161369.17,,43078777.35,,6109784.57,7808103.59,4724274.02,-46904.36,23320337.86,18772728.1,18702649.78,2020-07-10
148,605318,法狮龙,-478638.57,,51403572.69,,34240754.68,8061797.82,6021414.09,4660.61,51898972.02,-338671.11,-338671.11,2020-07-10
149,300863,卡倍亿,8862200.0,,185722200.0,,,,,,,10367400.0,10396800.0,2020-07-10
150,300856,科思股份,44685600.0,,306439400.0,,,,,,,53710100.0,52716100.0,2020-07-10
151,688013,天臣医疗,7098900.0,,33883800.0,,,,,,,8399900.0,8947500.0,2020-07-09
152,605118,力鼎光电,31939061.79,,105503500.65,,53299052.98,1818005.29,4312442.84,4358947.5,70058163.54,37957478.55,37972027.41,2020-07-09
153,603408,建霖家居,83757438.28,,805071795.03,,569610726.16,33946419.58,56028947.87,11222384.39,725435631.9,101775975.05,101353674.94,2020-07-09
154,301120,新特电气,9512500.0,,,,,,,,,11359900.0,11390100.0,2020-07-09
155,300988,津荣天宇,13513100.0,,199029200.0,,,,,,,17227000.0,17149000.0,2020-07-09
156,300868,杰美特,32025800.0,,185078100.0,,,,,,,41523500.0,41458500.0,2020-07-09
157,300849,锦盛新材,15842828.58,,88390353.08,,55717726.93,2261187.41,7264347.21,752234.68,69904114.56,18234756.46,18267771.05,2020-07-09
158,000638,*ST万方,-2023390.49,74.531248695458,15218371.02,-27.9110254263,9001670.89,1875199.28,4119497.37,-629212.09,17627075.12,-2861393.39,-2891393.39,2020-07-09
159,688127,蓝特光学,8244000.0,,45754100.0,,,,,,,9364200.0,9263900.0,2020-07-08
160,300860,锋尚文化,6751700.0,,34799700.0,,,,,,,,,2020-07-08
161,002432,九安医疗,-35317618.39,-40.168733076873,151378308.04,25.243665008,103790388.91,11286473.18,47519765.21,19934099.27,200261945.94,-48038680.51,-48786947.11,2020-07-08
162,688561,奇安信,-339941240.54,,374822092.12,,176015322.33,230070482.37,96562622.68,-19547051.03,732885703.79,-370586743.78,-373809304.54,2020-07-07
163,300858,科拓生物,12971159.8,,52449520.86,,26514854.61,3027514.36,4576257.9,32348.56,37008453.48,16046377.94,16021069.44,2020-07-07
164,688069,德林海,12057193.72,,44845390.7,,21952637.33,198584.24,3593304.7,-46743.86,27869529.07,14340724.95,14240924.95,2020-07-06
165,605088,冠盛股份,2319539.01,,348201204.16,,269721099.05,29972788.66,16737892.93,12937353.21,346036159.73,1947427.92,1804488.27,2020-07-06
166,301093,华兰股份,22138600.0,,105482200.0,,,,,,,26591200.0,26594200.0,2020-07-06
167,300972,万辰集团,40341300.0,69.375343102336,128827300.0,46.5414117388,,,,,,40558400.0,40341300.0,2020-07-06
168,300965,恒宇信通,-6926100.0,,322300.0,,,,,,,-7144000.0,-7116700.0,2020-07-06
169,300857,协创数据,9134902.92,,203788077.42,,171519843.99,2753486.16,6520111.56,1727842.11,189815258.24,10114870.29,10114324.02,2020-07-06
170,688589,力合微,4281034.87,,53595363.62,,32230152.85,4695093.47,3301159.6,183936.03,50156654.66,5326836.97,5326836.99,2020-07-03
171,688551,科威尔,7541800.0,,24000400.0,,,,,,,7869800.0,8882600.0,2020-07-03
172,688508,芯朋微,9576442.03,8.334027386865,60039918.66,-11.5778732897,38285576.15,745307.69,1969580.47,-13926.02,51494155.12,10686890.95,10810502.15,2020-07-03
173,688336,三生国健,-65336504.91,,75931954.7,,12414534.74,88463873.16,22275109.43,-9251824.9,168617196.89,-79221219.18,-84257129.52,2020-07-03
174,688077,大地熊,9015542.17,,111429841.64,,83754569.83,5290667.89,6664297.0,1112808.83,104175335.54,10502573.25,10373422.15,2020-07-03
175,301016,雷尔伟,11115200.0,,63809200.0,,,,,,,13859200.0,13989800.0,2020-07-03
176,300853,申昊科技,9050107.45,,49909747.34,,18637096.42,8872446.17,10696241.72,-243392.25,50632944.76,7468838.29,7468838.29,2020-07-03
177,688577,浙海德曼,11794600.0,,86694100.0,,,,,,,14039900.0,13831900.0,2020-07-02
178,688418,震有科技,-18946188.33,,18276234.18,,7634469.31,6934426.38,8661538.17,3753157.93,41012893.55,-17944477.32,-17944558.1,2020-07-02
179,300879,大叶股份,40669400.0,,384719300.0,,,,,,,,,2020-07-02
180,300845,捷安高科,230968.1,102.670116853954,19784591.73,40.4270178538,6458105.32,4958052.63,6565314.98,-278349.1,22370746.0,-838082.4,866695.07,2020-07-02
181,300902,国安达,8702200.0,,41471800.0,,,,,,,,,2020-07-01
182,300278,华昌达,-41040209.48,-419.34089527261,361108654.02,-18.81444709,293339019.53,18720607.75,60181910.64,17662296.79,407402665.99,-42294459.28,-42342754.9,2020-07-01
183,688981,中芯国际,216772469.39,,4624563624.06,,3756417693.92,45030302.39,249093332.34,-173508255.09,4916671707.73,333005678.02,333794498.94,2020-06-30
184,688580,伟思医疗,17413150.12,,59119356.18,,16298866.09,14103814.15,5423735.37,201565.35,41736848.02,19610589.03,19610589.12,2020-06-30
185,688509,正元地信,-5844900.0,,285043600.0,,,,,,,-9418200.0,-9197200.0,2020-06-30
186,688500,慧辰股份,389600.0,,72099100.0,,,,,,,307400.0,307400.0,2020-06-30
187,688488,艾迪药业,6033322.97,,80462087.86,,47172759.55,6710365.79,11734736.08,1229585.26,73132015.37,6762692.79,6773255.0,2020-06-30
188,688355,明志科技,9247700.0,,120124600.0,,,,,,,12275800.0,11260100.0,2020-06-30
