序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
14,688579,地纬智能,151443257.52,448.8001999907,-22174965.5,-14.6424250661,-211190.98,-0.1394522169,173829414.0,114.781877283,2019-12-05
15,300363,博腾股份,-168069081.08,-213.1597177771,276590681.8,164.5696400686,-263574706.95,-156.8252204726,-184389079.46,-109.710291908,2019-10-30
16,600057,厦门象屿,1330145131.1,1074.7379843579,-6125642583.08,-460.5243773673,-356747525.28,-26.8201955515,7872034968.4,591.8177486309,2019-08-30
17,300461,田中精机,5408691.03,109.9591092936,-68122798.42,-1259.5061918336,-189915116.76,-3511.2953523618,263330553.58,4868.6558747653,2019-08-30
18,605589,圣泉集团,-5343171.15,-102.2398893726,135899699.19,2543.4277767801,-104722695.51,-1959.9352626015,-35620684.12,-666.6581159393,2019-08-29
19,600671,天目药业,-18793382.91,-423.379805074,-18369438.2,-97.7441809597,-8157714.15,-43.4073747609,7733769.44,41.1515557206,2019-08-28
20,002742,*ST三圣,-793390.98,99.4233958935,209765974.9,26439.1681009532,-727818530.49,-91735.1657426204,517567051.76,65234.8041264598,2019-08-28
21,300324,旋极信息,33783575.35,-80.9248834974,112060148.68,331.7000865629,-139067612.68,-411.6426732199,61585983.63,182.2956362432,2019-08-27
22,300851,交大思诺,8208659.01,248.0148748644,55242476.5,672.9780885368,44811502.51,545.9052746059,-91845320.0,-1118.8833631426,2019-08-26
23,688199,久日新材,47675705.74,686.9596147581,17508424.1,36.7239956457,-35639175.13,-74.7533247318,68129363.42,142.9016358804,2019-08-19
24,688181,八亿时空,25642973.51,445.5556022427,7038868.58,27.4495022087,-36314411.65,-141.6154473499,54918516.58,214.1659451412,2019-08-12
25,300723,一品红,-23709972.17,,37688354.29,158.9557086772,-15075332.59,-63.5822449808,-46311211.97,-195.3237719469,2019-08-12
26,300614,百川畅银,-3869596.95,-188.4972425675,41213778.0,1065.0664276547,-81378985.38,-2103.0351850985,36301125.5,938.111280556,2019-06-28
27,300442,润泽科技,-85292503.72,-38.1230402204,-2718859.13,-3.1876882626,-144498222.56,-169.4149148609,61924577.97,72.6026031236,2019-06-25
28,300270,中威电子,19897147.38,240.2133286902,-67927552.77,-341.3934242568,77678413.35,390.3997485995,10146286.8,50.9936756572,2019-06-25
29,000048,京基智农,59568680.33,110.2984328187,-293292956.53,-492.3610106942,-89290908.99,-149.8957312724,442281660.22,742.4734907167,2019-06-15
30,300183,东软载波,-31487193.19,-114.2689180571,54417034.76,172.8227550536,-85764436.9,-272.378793443,,,2019-05-30
31,300786,国林科技,-11064128.6,62.4578656619,-1590914.31,-14.379029452,-4786321.6,-43.2598153279,-4686892.69,-42.3611552201,2019-05-06
32,002809,红墙股份,-4654221.86,-130.1107641921,-46026738.96,-988.9244721136,66633994.91,1431.6892686762,-25261477.81,-542.7647965626,2019-04-30
33,688981,中芯国际,-1251287000.0,,392142000.0,31.3390932696,-1850277000.0,-147.8699131374,206848000.0,16.5308198679,2019-04-25
34,002200,*ST交投,-50924543.33,68.4020407367,-7369426.43,-14.4712665998,-10857028.08,-21.3198339544,-32698088.82,-64.2088994458,2019-04-25
35,002775,文科股份,-7956238.68,-121.4325240313,-42952000.3,-539.8530892238,-136223177.57,-1712.1554926756,171218939.19,2152.0085818994,2019-04-23
36,300313,*ST天山,-102202341.86,-278.2786847509,21435384.36,20.9734767031,-86966420.96,-85.0923955139,-37451080.0,-36.6440526884,2019-04-20
37,300743,天地数码,12902278.19,,17028420.42,131.9799508989,-11319701.94,-87.7341332539,7215480.13,55.9240780872,2019-04-09
38,300301,ST长方,1877342.61,-99.6918896611,22792281.42,1214.0714911915,33142623.91,1765.4009307337,-52983180.69,-2822.2435482887,2019-04-08
39,300192,科德教育,23121852.64,167.4347904217,23042931.75,99.6586740205,1007425.47,4.3570274653,,,2019-04-04
40,301007,德迈仕,-5904235.82,-153.4826717263,42333183.08,716.9968200898,-2765510.02,-46.8394234971,-44918152.5,-760.7784287315,2019-03-25
41,600316,洪都航空,-37638609.35,-113.3935138206,-310508879.59,-824.9743679491,-150049338.74,-398.6580304939,422983513.88,1123.8021839401,2019-03-21
42,601609,金田股份,-107485603.38,79.0010414479,-681649616.79,-634.1775971431,750114131.74,697.8740483859,-170592674.71,-158.7121152466,2019-03-15
43,688277,天智航,-33322663.55,46.759935713,-17880593.17,-53.6589553928,-15442070.38,-46.3410446072,,,2019-03-04
44,300983,尤安设计,3805562.08,-89.341540326,-10508823.72,-276.1437994989,28914385.8,759.7927767874,-14600000.0,-383.6489772885,2019-02-19
45,002240,盛新锂能,-56212589.71,-193.4329409641,57634848.62,102.5301430113,-48171142.24,-85.6945792544,-65676296.09,-116.8355637568,2019-02-01
46,300660,江苏雷利,841271544.25,1559.1257757387,72093912.53,8.5696364061,-383644505.07,-45.6029337605,1155442807.21,137.3448103775,2019-01-07
47,000751,锌业股份,-249654971.14,-235.0480597338,-139392233.91,-55.8339508617,-13365586.4,-5.353623178,-96897150.83,-38.8124259603,2019-01-05
48,002167,东方锆业,-774087.11,-101.3612348098,48868377.59,6313.0333729495,-3066518.44,-396.1464285331,-46681592.89,-6030.5348438111,2018-12-29
49,002928,华夏航空,702464.56,,333453869.19,47469.1376871738,-507777878.33,-72285.1951890641,181605886.95,25852.676033934,2018-12-28
50,300838,浙江力诺,-2039659.84,-169.7341956507,19753243.92,968.4577561717,-10407013.33,-510.2327910717,-11300954.87,-554.0607628966,2018-12-25
51,002517,恺英网络,-1385170022.49,-575.2997442633,425732104.71,30.7350070964,-1878435215.66,-135.6104438561,70949538.37,5.1220815653,2018-12-19
52,002365,永安药业,60067327.56,159.8376412183,77595787.66,129.1813550095,-114912102.53,-191.3055020056,99179203.43,165.1133943506,2018-12-15
53,300706,阿石创,29585430.47,,3767647.53,12.7348072012,-21809020.08,-73.7154056356,47706315.3,161.2493532868,2018-12-13
54,002183,怡亚通,-309812004.0,-112345.439164097,-2204299390.0,-711.4957979485,-109836829.0,-35.4527350722,2007867334.0,648.0921681782,2018-12-07
55,002982,湘佳股份,-49763540.0,-203.4344132007,-30510844.14,-61.3116433035,-65051210.13,-130.7206242361,45798514.27,92.0322675396,2018-12-05
56,002501,利源股份,1022846090.14,78.1433274659,761113212.7,74.41131369,-1374443010.0,-134.3743719851,1636175887.44,159.9630582951,2018-12-04
57,002626,金达威,-373578387.92,-7920.472227124,145615335.33,38.9785223232,-355858111.0,-95.2566107963,-158286924.85,-42.3704716248,2018-11-30
58,300288,朗玛信息,-17460103.69,83.4856949861,40160073.06,230.0105072286,-93652025.96,-536.3772611135,36031849.21,206.366753885,2018-11-27
59,300439,美康生物,149450617.0,200.6282337509,69210478.95,46.3099318954,-120563901.73,-80.6713977835,200664156.65,134.2678676596,2018-11-24
60,300861,美畅股份,-17485425.07,,33502473.22,191.6022806759,-26769877.87,-153.0982390353,-24218020.42,-138.5040416407,2018-11-14
61,002778,中晟高科,4637103.21,103.2494141912,-32766073.96,-706.6065273108,36132359.32,779.2011021467,1270817.85,27.4054251641,2018-11-13
62,002119,康强电子,-30633423.24,-494.6719398119,-31613404.85,-103.1990600669,-22869480.02,-74.6553195862,23553892.83,76.8895224196,2018-11-13
63,000923,河钢资源,-131903104.97,-4173.7483118484,285644434.88,216.5562629818,-367006403.63,-278.2393968008,-29605285.97,-22.4447225687,2018-11-08
64,301258,富士莱,28852099.67,50.4685324473,51332425.6,177.9157364182,-6729342.5,-23.3235798329,-15433571.56,-53.4920221978,2018-11-05
65,688180,君实生物,78453666.18,142.6708352558,-167927116.59,-214.0462323389,-71356129.59,-90.953212341,319633962.27,407.417495999,2018-10-31
66,301558,三态股份,10365434.49,113.0884885518,54628533.75,527.0259901088,-42771729.56,-412.638077075,0.0,0.0,2018-10-31
67,002863,今飞凯达,155316451.91,880.5348839092,-219658718.4,-141.4265621567,-92029747.73,-59.2530582551,468135691.89,301.4076655326,2018-10-30
68,002719,麦趣尔,-291123882.04,-132.2113715847,-61571709.82,-21.1496595156,-256218933.5,-88.0102764859,26666761.28,9.1599360015,2018-10-29
69,000707,双环科技,658362578.25,676.6741202434,230921594.97,35.0751398392,-75177749.07,-11.4188976642,498228224.52,75.676874868,2018-10-27
70,002694,顾地科技,442062098.31,550.8793679923,-86038181.86,-19.4629175831,-61421563.98,-13.8943293747,589521844.15,133.3572469578,2018-10-26
71,000010,美丽生态,2107803.86,100.276173397,599488208.1,28441.3658916063,-34502468.99,-1636.8918211394,-562877935.25,-26704.4740704669,2018-10-25
72,605111,新洁能,143768732.17,54676.6657385375,37372621.13,25.9949577115,3753698.98,2.6109286236,102740651.12,71.4624449762,2018-10-22
73,600869,远东股份,-25622469.79,-102.8757932463,-1045261876.11,-4079.4735428586,-292463310.72,-1141.4329419334,1312102717.04,5120.9064847921,2018-10-17
74,600478,科力远,273619023.79,-42.8968646293,-201331919.17,-73.5811115694,-240078219.97,-87.741786607,715169042.84,261.3740203199,2018-10-13
75,601577,长沙银行,-9473115000.0,-727.4052543832,9701200000.0,102.407708552,-24754486000.0,-261.3130527815,5585296000.0,58.9594447022,2018-10-12
76,300533,冰川网络,-61139708.78,-129.1066351935,-6579812.22,-10.7619292785,20692601.0,33.8447817513,-74800000.0,-122.3427482606,2018-10-12
77,300418,昆仑万维,93599082.93,185.1669172995,507989604.72,542.7292541957,-563607744.01,-602.1509253798,152135592.38,162.5396185706,2018-10-12
78,300404,博济医药,21553060.44,18.83862765,-3632466.22,-16.8535982633,-6459419.82,-29.9698497018,31644946.48,146.8234479651,2018-10-10
79,300052,ST中青宝,22121048.97,50.0646587912,-2547888.83,-11.5179385637,19444589.25,87.9008462771,5600000.0,25.3152552015,2018-10-09
80,002724,海洋王,363981096.69,463.266706085,-21640468.7,-5.9454924711,409060903.26,112.3852054351,-22000000.0,-6.044269936,2018-10-08
81,002316,亚联发展,-57906810.32,7.3274407361,-122120092.99,-210.8907265228,169115667.87,292.0479766291,-104110252.62,-179.7893063781,2018-09-29
82,002161,远望谷,-423662.93,99.6984721755,-36689601.6,-8660.0924938134,36814288.07,8689.5230767535,-2048364.41,-483.4891761713,2018-09-29
83,002152,广电运通,-292253365.86,-323.3879130061,-589670783.65,-201.7669777437,460713230.48,157.6417192405,-160630996.8,-54.962924491,2018-09-29
84,000528,柳工,-1419867434.97,-291.4647221035,862581904.14,60.7508759547,-603022916.43,-42.4703674145,-1684796416.17,-118.6587124034,2018-09-29
85,603390,通达电气,-5605462.9,-191.0054335807,-8579827.24,-153.0618861111,-8713961.12,-155.4547996384,11688325.49,208.5166862847,2018-09-28
86,002972,科安达,-78052608.05,-143.3129142846,-35815666.58,-45.8865724987,-1191411.57,-1.5264212174,-40507000.0,-51.8970486855,2018-09-28
87,688317,之江生物,143203072.32,670.1581425097,17158972.82,11.9822658425,148686301.2,103.8289882969,-21904239.3,-15.2959283241,2018-09-27
88,600746,江苏索普,24351017.44,-56.555064164,46135902.31,189.4619082085,-21299476.23,-87.4685268592,,,2018-09-27
89,300025,华星创业,-40826277.03,71.2697694275,-56229221.72,-137.7280168816,-113382674.31,-277.7198475058,128892579.96,315.7098548694,2018-09-27
90,601231,环旭电子,-41928491.93,87.6088286401,778919767.88,1857.7338034967,14655381.33,34.953275578,-812487007.47,-1937.7921076352,2018-09-26
91,600172,黄河旋风,190907256.9,1276.2065374226,37232922.65,19.5031468445,-295192543.97,-154.6261513383,451308433.55,236.4019267148,2018-09-26
92,000711,ST京蓝,-269150338.0,-305.4957227602,-490239640.98,-182.143423866,-596901496.38,-221.7725234215,817990799.36,303.9159472874,2018-09-25
93,603708,家家悦,93412495.39,-75.1009078577,459546030.19,491.9534889539,-207191868.05,-221.8031615417,-158776573.95,-169.97359217,2018-09-22
94,603628,清源股份,81208704.27,190.2502763511,-210863767.13,-259.6566082731,-95876018.21,-118.0612584228,387959605.5,477.7315547483,2018-09-22
95,300366,ST创意,-645662742.39,-705.7611325223,-80274251.97,-12.4328456173,-526490565.79,-81.5426586086,-38810079.73,-6.0108903894,2018-09-22
96,000677,恒天海龙,-52956703.9,-598.3185910237,-38660134.08,-73.003286143,-12576861.04,-23.7493274954,-1224553.48,-2.3123672544,2018-09-22
97,601012,隆基绿能,-252974490.56,-581.3785268984,113941566.12,45.0407335015,-2483889531.22,-981.8735184411,2132051549.83,842.7930994585,2018-09-20
98,300562,乐心医疗,-209884277.78,-9945.7062161472,-11465770.91,-5.462901286,-220556967.09,-105.085035155,22858793.31,10.8911413241,2018-09-20
99,300387,富邦科技,62150853.85,1954.7992266232,31997228.81,51.4831684971,-46181269.07,-74.30512408,72762044.21,117.0732817052,2018-09-20
100,300180,华峰超纤,285587768.09,591.2335468151,-112683646.83,-39.4567482997,-227337249.37,-79.6032865449,625039564.29,218.8607616041,2018-09-20
101,600545,卓郎智能,-1041657000.0,-853.8053389449,-560321000.0,-53.7913151834,-132699000.0,-12.73922222,-400009000.0,-38.4012203633,2018-09-19
102,300150,世纪瑞尔,-201201935.05,-180.4923305071,-60529289.58,-30.0838506175,-102616985.54,-51.0019873887,-38059666.67,-18.9161533961,2018-09-17
103,000793,*ST华闻,-1200477739.99,0.4929426339,54471392.48,4.5374762618,-1228286909.51,-102.3165085527,-26660730.78,-2.2208434102,2018-09-15
104,300760,迈瑞医疗,,,1365053700.0,,,,,,2018-09-14
105,601113,华鼎股份,-91621933.87,80.249831155,33362976.78,36.4137443632,-119218205.3,-130.119721626,-4088128.83,-4.461954313,2018-09-13
106,600881,亚泰集团,2435989362.48,298.7617990412,891866490.56,36.6120847774,-220912246.31,-9.0686868224,1765035118.23,72.456602045,2018-09-13
107,000957,中通客车,422150489.87,267.1449592435,-621010895.43,-147.1065201467,-80343029.04,-19.0318455072,1124530066.03,266.3813244363,2018-09-13
108,603585,苏利股份,-116550018.02,-420.5362191194,86675849.81,74.3679420068,-124199781.45,-106.5635025716,-70114416.66,-60.1582203513,2018-09-11
109,600060,海信视像,-267526307.38,-119.7540322067,-240764638.56,-89.99662161,-984027899.72,-367.824723242,962257011.2,359.6868736476,2018-09-11
110,600029,南方航空,-178000000.0,-115.3713298791,8932000000.0,5017.9775280899,-3167000000.0,-1779.2134831461,-5937000000.0,-3335.393258427,2018-09-11
111,300525,博思软件,-41337711.82,-10.619681642,-42302352.76,-102.333561529,-5801417.18,-14.0342000671,6766058.12,16.3677615961,2018-09-10
112,688680,海优新材,-99911563.78,-356.0158354491,-66963771.22,-67.0230438665,-16538619.61,-16.5532586863,-16110751.17,-16.1250115207,2018-09-07
113,300825,阿尔特,-45587592.14,-236.1397111949,-1225178.06,-2.6875252727,-71780815.58,-157.4569136259,27395413.15,60.0940121292,2018-09-07
114,002967,广电计量,-135457272.35,-60.5543972026,-26444066.07,-19.5220718764,-126101644.58,-93.0932997486,17088438.3,12.615371625,2018-09-07
115,002224,三力士,23441806.07,109.8376546306,-38248694.64,-163.1644529683,129017464.57,550.3733977866,-62364467.64,-266.0395169799,2018-09-07
116,000987,越秀资本,-3020890521.25,-123.5899179191,-4304457634.29,-142.4896931554,-356396805.05,-11.7977398566,1641254778.02,54.330164118,2018-09-07
117,300740,水羊股份,10054897.1,,104358821.21,1037.8904942747,-91311329.27,-908.1279337011,-2536761.26,-25.2291120911,2018-09-06
118,600179,安通控股,-167511463.85,-527.4160198618,341088752.46,203.6211400823,-190501711.69,-113.7245817758,-320998199.34,-191.6276008593,2018-09-05
119,002366,融发核电,-328769796.53,-37.5875493288,48509054.37,14.7547173986,-239237880.35,-72.767596925,-138040970.55,-41.9871204736,2018-09-05
120,600918,中泰证券,-5577359155.43,-5.3912640098,-7451239657.19,-133.5979887531,660792527.11,11.8477671725,1213312667.59,21.7542502424,2018-09-01
121,600692,亚通股份,-51912874.85,74.4349759864,-73852735.28,-142.2628500028,-5208867.42,-10.0338643064,27148727.85,52.2967143092,2018-09-01
122,300063,天龙集团,79557711.66,18.1988104735,149295851.96,187.6572978846,-94166527.83,-118.362539426,24679406.44,31.0207595531,2018-09-01
123,002683,广东宏大,58333267.42,1284.2768864765,157985802.14,270.8331096945,-413054160.17,-708.0936461111,313401625.45,537.2605364166,2018-09-01
124,002246,北化股份,-84813816.02,-213.1840060792,70197075.15,82.7660851075,-138118612.01,-162.8491895441,-16016044.54,-18.8837683429,2018-09-01
125,000797,中国武夷,791683978.5,244.8487604016,88541139.32,11.1838993493,-180819016.64,-22.8397973877,896857323.81,113.2847636388,2018-09-01
126,688819,天能股份,1662837466.82,896.3475187452,690829683.78,41.5452320245,-41663592.23,-2.5055721357,1013671375.27,60.9603401112,2018-08-31
127,688310,迈得医疗,2201230.6,-58.9690338,16851890.76,765.5668043139,-3805084.03,-172.8616724663,-10986266.26,-499.0965626227,2018-08-31
128,688218,江苏北人,65342748.85,2476.1569168233,-43313424.69,-66.2865053159,12635383.6,19.337086092,96020789.94,146.9494192239,2018-08-31
129,688076,ST诺泰,32580048.82,213.421647399,54394070.05,166.9551520641,9889995.86,30.3559884598,-32145564.62,-98.6664102242,2018-08-31
130,603922,金鸿顺,24710128.65,,15860337.53,64.1855724616,-24089589.19,-97.4887242847,33424789.53,135.2675657963,2018-08-31
131,603883,老百姓,117231433.0,278.0198021526,295411197.0,251.9897517588,-225698924.0,-192.524238785,47519160.0,40.5344870262,2018-08-31
132,603800,洪田股份,68988678.98,118.8725679632,-37954589.31,-55.0156777477,21895964.13,31.7384887691,85047304.16,123.2771889786,2018-08-31
133,603773,沃格光电,-20049562.54,-169.4179720561,103872813.91,518.0802010157,-59398167.66,-296.2566766307,-62532313.94,-311.888669966,2018-08-31
134,603718,海利生物,-111603517.64,-33.9934622146,13521986.23,12.1160932164,-161749683.96,-144.9324245153,36633560.54,32.8247364551,2018-08-31
135,603706,东方环宇,10047401.65,,5009897.58,49.8626187597,36320960.41,361.4960531612,-31283456.34,-311.3586719209,2018-08-31
136,603596,伯特利,73749226.3,189.9389712242,26238729.83,35.5783119992,-88356080.34,-119.8061115659,136012315.56,184.4254135043,2018-08-31
137,603399,永杉锂业,204494595.08,203.7197836605,-88869074.03,-43.4579085062,-221606064.04,-108.3676876415,515505698.54,252.0876888401,2018-08-31
138,603363,傲农生物,110310056.66,,112198443.84,101.7118903182,-135000678.03,-122.3829287352,133112290.85,120.671038417,2018-08-31
139,603337,杰克科技,701521384.56,1176.9036346679,339170477.78,48.347845874,-634282479.91,-90.4152736994,996147201.18,141.9981233793,2018-08-31
140,603336,宏辉果蔬,15582437.91,1.0123321565,109665964.99,703.7792521517,-61975368.57,-397.7257533638,-31485522.88,-202.0577464313,2018-08-31
141,603228,景旺电子,-705594931.16,-16915.5735684043,289611884.67,41.0450630922,-508227520.95,-72.0282273166,-487278101.56,-69.0591839654,2018-08-31
142,603177,德创环保,9963160.01,128.13265557,-27427806.9,-275.2922453566,-35077548.37,-352.0725185061,72468515.28,727.3647638627,2018-08-31
143,603165,荣晟环保,-11073472.09,-200.9485683077,-38653340.8,-349.0625206425,-75218100.3,-679.2639173031,102797969.01,928.3264379456,2018-08-31
144,603111,康尼机电,-1052751.22,99.108111202,-159065401.71,-15109.4958322632,-10468600.98,-994.4040701278,168608569.31,16015.9937226195,2018-08-31
145,603100,川仪股份,-153553708.87,-198.4825687095,-266394153.75,-173.4859781052,-21333502.26,-13.8931859198,134973620.99,87.8999419703,2018-08-31
146,603066,音飞储存,-79096773.31,-1071.6859483009,44393449.23,56.1254870107,-107034772.13,-135.3212876466,-16033300.53,-20.2704862146,2018-08-31
147,601996,丰林集团,39433011.07,788.4121478256,90442000.82,229.3560607367,-37799201.44,-95.8567464526,-10162342.75,-25.7711558774,2018-08-31
148,601995,中金公司,42900641860.0,10574.2313982387,-3921305542.0,-9.1404356019,38808129082.0,90.4604859029,8090110998.0,18.8577854485,2018-08-31
149,601919,中远海控,-7489893689.66,-738.594825727,1781780356.31,23.7891274581,-8289879655.15,-110.680872101,-632831974.4,-8.4491449495,2018-08-31
150,601901,方正证券,-3854324224.46,66.7447104698,10843571781.77,281.3352263662,-33158465.38,-0.8602925818,-14657471346.62,-380.2864132084,2018-08-31
151,601886,江河集团,-1335986932.68,-3.8792176689,-741656618.05,-55.51376289,-97809354.63,-7.3211310858,-457103574.12,-34.2146740315,2018-08-31
152,601881,中国银河,-10373636704.27,32.9789489885,-21489370567.97,-207.1536837137,7224194482.24,69.6399410177,3999664923.69,38.5560535588,2018-08-31
153,601868,中国能建,-6050009183.22,,-7313625183.22,-120.8861831732,-1742880000.0,-28.8078901572,2929386000.0,48.4195298104,2018-08-31
154,601866,中远海发,-2535233417.38,-33.7702074825,3387127076.81,133.6021785446,-3687660863.54,-145.4564632298,-2146190563.31,-84.6545548271,2018-08-31
155,601857,中国石油,16607000000.0,-41.8298364216,144833000000.0,872.1201902812,-87253000000.0,-525.3989281628,-39622000000.0,-238.5861383754,2018-08-31
156,601801,皖新传媒,-528945551.63,-265.4861015605,-111686494.0,-21.1149320863,-55082520.32,-10.4136465748,-362175684.82,-68.4712601711,2018-08-31
157,601728,中国电信,-2295876999.86,-28.0393162894,48953185193.83,2132.2215953562,-29656348300.54,-1291.7220000178,-21485208167.46,-935.817039361,2018-08-31
158,601727,上海电气,-6196214000.0,25.7997270157,-6942692000.0,-112.0473243823,768818000.0,12.4078671266,-116627000.0,-1.8822300198,2018-08-31
159,601688,华泰证券,-27628867037.47,-56.3111585319,-23128345632.19,-83.7108000152,2637895684.05,9.5476071475,-7033801433.1,-25.4581609284,2018-08-31
160,601669,中国电建,2049050229.23,-35.9667755808,-13624166261.08,-664.9015268991,-30368409865.76,-1482.0724954689,46041310419.94,2246.958603706,2018-08-31
161,601633,长城汽车,3868861429.69,383.7369041213,8338899649.27,215.5388555733,-6086804994.03,-157.3280693725,1621676582.12,41.9161195507,2018-08-31
162,601618,中国中冶,-3291620000.0,-265.2908415189,-14199872000.0,-431.3946324302,-3874876000.0,-117.7194208323,14877788000.0,451.9898408686,2018-08-31
163,601598,中国外运,-810303610.24,-528.8545987954,-973118407.63,-120.0930608395,-1902401891.34,-234.7764303773,2091970991.93,258.1712540205,2018-08-31
164,601398,工商银行,268322000000.0,344.4157003489,346542000000.0,129.1515418043,-118910000000.0,-44.3161574526,51344000000.0,19.1352181334,2018-08-31
165,601390,中国中铁,-37084647000.0,-126.0762284969,-27890308000.0,-75.2071551335,-7846659000.0,-21.1587803438,-1199190000.0,-3.2336562352,2018-08-31
166,601200,上海环境,202431262.82,163.7752335142,447432136.5,221.0291682554,-118208856.91,-58.3945657717,-126767044.57,-62.6222663456,2018-08-31
167,601186,中国铁建,-18487772000.0,-410.2284851646,-25456858000.0,-137.6956509416,-16783875000.0,-90.7836541905,24001908000.0,129.8258546243,2018-08-31
168,601136,首创证券,-546508337.89,,1324579592.47,242.3713419605,-214090096.36,-39.1741683552,-1656997834.0,-303.1971736053,2018-08-31
169,601126,四方股份,74734802.79,135.1311636545,-159322832.03,-213.1842542994,-8159362.33,-10.9177545473,242329596.66,324.252674274,2018-08-31
170,601118,海南橡胶,-488161490.84,-460.4217904248,-365674927.68,-74.9085977779,-340380908.18,-69.727111738,217128761.83,44.4788796135,2018-08-31
171,601111,中国国航,4287252000.0,490.7673736994,10607702000.0,247.4242708383,-5184601000.0,-120.9306334221,-1075121000.0,-25.077158982,2018-08-31
172,601077,渝农商行,-18994124000.0,-181.3192861225,-30498550000.0,-160.5683420831,-22745198000.0,-119.7486022519,34249624000.0,180.316944335,2018-08-31
173,601021,春秋航空,-415964558.0,-120.8287820987,727828557.0,174.9736949945,-1310007017.0,-314.9323642617,188645500.0,45.3513397649,2018-08-31
174,601007,金陵饭店,53356322.48,122.9721502215,98025951.54,183.7194675041,48746965.99,91.3611803142,-93416595.05,-175.0806478183,2018-08-31
175,600997,开滦股份,1305173728.69,4354.2107829836,501767273.31,38.4444815491,-133537518.44,-10.2313979744,931985411.06,71.4070005068,2018-08-31
176,600975,新五丰,-364425238.02,-234.2646327573,150645369.27,41.3377981417,-403175051.19,-110.6331310588,-111895556.1,-30.7046670829,2018-08-31
177,600967,内蒙一机,-157503365.3,64.5286919706,585417948.81,371.6859939436,-778361995.04,-494.1875327917,35440680.93,22.5015388481,2018-08-31
178,600960,渤海汽车,-665330966.07,-304.6460229505,-92006877.75,-13.8287382434,-364309690.3,-54.756160299,-206806722.57,-31.0832853296,2018-08-31
179,600958,东方证券,-13175099522.39,9.7881656047,-13392885395.93,-101.6530112214,180470532.15,1.3697849632,137854170.58,1.0463235617,2018-08-31
180,600926,杭州银行,21058663000.0,306.8426132265,16627692000.0,78.9589158628,24113066000.0,114.5042588886,-19614031000.0,-93.1399633491,2018-08-31
181,600917,重庆燃气,-69225149.53,-30.2788977537,327630321.1,473.2822150973,-234209657.55,-338.3303021231,-162645813.08,-234.9519129742,2018-08-31
182,600906,财达证券,-1871679112.97,45.7623069988,-663625369.81,-35.4561508547,-13182108.94,-0.7042932118,-1193319355.52,-63.7566208465,2018-08-31
183,600900,长江电力,2005250492.62,18.6050140066,13720314383.21,684.2194745098,-3700100186.6,-184.5205973128,-7969971768.21,-397.4551706903,2018-08-31
184,600887,伊利股份,4628923922.08,337.7183368524,2829076523.88,61.1173692094,-1294322958.95,-27.961638185,3236596411.99,69.9211407764,2018-08-31
185,600877,电科芯片,-71411920.45,-43.158447688,-27629446.09,-38.6902437519,-6955215.71,-9.7395724218,-36254962.44,-50.7687823147,2018-08-31
