序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,002842,翔鹭钨业,196743783.95,273663959.32,429904701.76,2022682354.2,14.786846975,95349135.46,9923479.5,1134568935.26,33.6857020558,56.0922941214,888113418.94,2022-12-03
2,300376,易事特,868633496.4,3379981438.75,386207375.06,12734799647.32,17.4366995087,1176361801.08,344960197.29,7457370960.51,23.3546876505,58.5589971341,5277428686.81,2022-11-16
3,002396,星网锐捷,717927763.9,1630036027.46,1822127889.3,6200180091.77,4.9243990328,871912248.29,175097148.92,2021689525.71,-11.9722120391,32.60694844,4178490566.06,2022-09-24
4,300716,ST泉为,190859287.76,440204839.79,206224779.35,1688364947.94,42.4611710244,214739254.35,32134038.55,777614850.55,107.0730193021,46.0572728366,910750097.39,2022-08-29
5,300424,航新科技,216358668.78,491054450.76,445690820.57,2288660923.22,20.339435179,222669909.53,42348793.03,1296473765.98,35.9769634407,56.6476996582,992187157.24,2022-03-01
6,300294,博雅生物,659422254.05,647056639.75,623804320.15,5067034727.17,-1.4471849731,202695875.73,11787093.64,1294575106.77,-17.6111443998,25.5489685087,3772459620.4,2021-07-15
7,002217,合力泰,2918133995.84,7416729266.16,4741236027.87,28232658297.41,13.6128426747,2826665061.09,131787354.6,16585913029.04,17.2066676474,58.7472594834,11646745268.37,2021-06-25
8,300201,海伦哲,175385271.21,1242690279.5,473374965.91,3317677784.62,16.0620821539,537356419.78,27039074.31,1716891496.94,24.9723243738,51.7497963455,1600786287.68,2021-06-15
9,002387,维信诺,4091308393.74,215101994.94,866797795.37,36899874146.17,-8.6090994418,3627379162.05,44525583.1,16051813667.68,-7.7318007428,43.5009984156,20848060478.49,2021-05-29
10,688283,坤恒顺维,5840250.8,46344275.18,30558535.02,96214471.55,71.3660860369,14122831.74,3304442.68,34743046.86,151.8083144374,36.1100012299,61471424.69,2021-05-27
11,301172,君逸数码,80368316.34,229175660.2,109368375.87,453955766.45,26.8417900428,104235334.02,144488019.76,262548817.24,20.0499513367,57.8357709371,191406949.21,2021-05-27
12,688292,浩瀚深度,30056576.88,128837057.61,170900764.35,424745599.43,-5.4334419985,77547071.06,66975946.18,158992627.82,-25.5617159222,37.4324367417,265752971.61,2021-04-26
13,300094,国联水产,458497039.07,684704257.39,2680479972.97,5495522886.49,29.3059911164,473159987.53,131699524.08,2717014318.0,26.9026883882,49.4405059195,2778508568.49,2021-02-03
14,301152,天力锂能,33388416.08,428520576.32,113591417.4,897052298.9,8.6427101727,161350312.7,872119.71,437661487.41,11.1773163011,48.7888485372,459390811.49,2020-10-14
15,300311,ST任子行,266899230.18,540448137.79,174075594.75,1919975547.17,-8.2286123113,223026034.18,152703397.22,784368039.88,-28.8814960716,40.853022375,1135607507.29,2020-10-13
16,300226,上海钢联,608303952.44,2160085022.49,1455855860.75,9704969818.44,2.9879564667,79621870.17,3735554531.8,7071258173.79,-0.6343362694,72.8622376584,2633711644.65,2020-09-17
17,688395,正弦电气,59724875.66,71975830.34,47819151.57,318248685.84,45.6501822442,69073243.45,1769842.85,108791151.32,107.1994697468,34.1843206777,209457534.52,2020-09-15
18,688716,中研股份,13488053.73,15896293.2,43651191.51,219290759.31,3.4835844527,1781909.88,110311.85,22268531.87,39.8162011756,10.1547971926,197022227.44,2020-09-07
19,300926,博俊科技,,,,986704200.0,,,,556375000.0,,56.387213108,,2020-09-02
20,301178,天亿马,106455813.2,87783589.97,59310641.73,297523322.64,13.0572508229,32916880.06,56509475.66,130357066.24,45.0850810183,43.8140664346,167166256.4,2020-08-31
21,688179,阿拉丁,41760222.08,18737265.9,83012239.81,344029058.44,1.0961727328,9332091.97,9216722.23,33520814.21,-24.0229610688,9.7435996721,310508244.23,2020-08-28
22,300682,朗新科技,1523361769.07,1317272940.52,525078331.13,5138466296.8,244.9959881868,322220909.11,151968635.27,1053866024.13,167.1571242483,20.5093497409,4084600272.67,2020-08-27
23,301575,艾芬达,9010440.9,123926383.25,132905431.56,479214782.61,9.6351447037,70040286.15,5709133.1,226734785.76,0.4559654525,47.3138129265,252479996.85,2020-08-25
24,688680,海优新材,40336899.73,266617765.48,83648393.79,843224530.76,30.5182719758,132025924.92,1593618.5,372298223.67,80.7305748477,44.1517306588,470926307.09,2020-08-21
25,002366,融发核电,116679671.24,1046674178.71,2208941095.87,6947726777.07,-12.4460596671,208609852.14,122807543.63,3887020254.52,-15.8565684146,55.9466481519,3060706522.55,2020-08-21
26,300922,天秦装备,114225754.09,67099556.45,43456687.43,383226101.79,9.8831795998,26809300.39,5773968.92,48000855.9,22.3204601037,12.5254662132,335225245.89,2020-08-14
27,600080,金花股份,362947221.51,163595029.29,46375264.98,1974387319.16,-3.9583717954,40413590.48,5151956.25,193285484.91,-36.0196670785,9.789643756,1781101834.25,2020-08-01
28,688317,之江生物,275002902.6,130333605.1,44544949.05,615372373.87,13.4471088453,31082425.71,5663783.57,50183951.32,13.6223799341,8.1550543136,565188422.55,2020-07-24
29,002535,林州重机,1707552280.06,804236795.88,667230499.26,7882226415.7,1.0490366134,428154534.84,91893460.17,5068249449.54,6.6287266525,64.2997191687,2813976966.16,2020-07-11
30,000796,凯撒旅业,1245650109.08,1042357170.76,12090311.19,5896920937.05,-5.8085426263,834412578.37,700731691.03,3464838331.85,-12.5875571396,58.7567370978,2432082605.2,2020-06-30
31,000980,众泰汽车,3116988603.32,5639726399.78,2649834804.12,30531119005.25,-3.5546695904,4816277832.76,953760972.56,13241295764.41,-9.1411713051,43.3698344372,17289823240.84,2020-06-24
32,002575,群兴玩具,165704246.83,1083000.0,,898658381.63,-0.5314370396,270043.0,265000.0,39319440.39,370.0984534675,4.3753489862,859338941.24,2020-06-23
33,300967,晓鸣股份,72428891.86,11522495.42,53600657.61,692779440.05,19.1759243868,44152873.64,14784162.23,176108232.13,26.8033308383,25.4205338596,516671207.92,2020-06-17
34,600671,天目药业,24210678.42,60167009.79,60340514.88,524755625.09,17.1452824512,43877742.42,8089039.82,431209186.15,26.5030216223,82.173332792,93546438.94,2020-06-12
35,300233,金城医药,812387921.04,671638014.54,317330641.38,5469994212.63,9.7815393854,220697961.79,18729265.5,1178231924.09,20.5413234331,21.5399117127,4291762288.54,2020-06-11
36,001202,炬申股份,29135144.41,52168865.27,10560800.72,258084908.21,63.786712573,5560038.1,502192.75,100420329.27,208.8412691768,38.9098029662,157664578.94,2020-06-09
37,300055,万邦达,677513883.17,1183201785.95,660224031.96,7595243271.66,-2.5586682157,575352168.94,66552517.35,1760045922.6,0.5018379077,23.1730026235,5835197349.06,2020-06-05
38,000586,汇源通信,100653975.56,242117923.02,109331204.32,597436271.56,10.0610310836,143234340.53,1584004.83,332118456.99,15.7308820985,55.5906082037,265317814.57,2020-06-05
39,300270,中威电子,48476297.73,432883862.29,117100360.91,1383574245.69,-10.2899281649,185981667.6,4681823.93,349296312.06,-25.9188371734,25.2459391426,1034277933.63,2020-05-23
40,300300,海峡创新,143045100.2,167218636.9,508282918.39,3458477255.96,1.4801736226,286342829.82,40412307.64,989339673.6,-17.2010960436,28.606221767,2469137582.36,2020-05-20
41,605166,聚合顺,167236144.06,63754645.89,145504722.21,1155043057.19,,104179253.04,46111374.58,647797470.77,,56.0842703428,507245586.42,2020-05-08
42,600064,南京高科,2843674846.56,803011416.02,9920544776.13,30061724993.38,16.2554062374,2738237426.71,4796559942.61,18135200963.72,22.1718168788,60.3265480198,11926524029.66,2020-04-30
43,301298,东利机械,35602140.88,70376526.62,115721644.51,578458412.46,10.6684420512,73367529.5,88630.06,255988633.53,24.0675898055,44.2535933467,322469778.93,2020-04-29
44,300353,东土科技,345667123.96,806139515.16,163569635.73,3706367924.91,22.9402091153,200165021.93,28598738.91,1301882152.42,59.5410137596,35.1255509112,2404485772.49,2020-04-29
45,300203,聚光科技,752886816.62,1985044611.0,1339720432.09,8444873061.31,23.0968499811,648050302.32,564236418.7,4493654117.06,37.4773476047,53.2116241942,3951218944.25,2020-04-29
