序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,605299,舒华体育,507123485.36,359271317.73,268912119.49,2036122189.01,0.5226209264,277792004.7,183845.54,761642644.94,2.510275965,37.4065293847,1274479544.07,2026-03-11
2,603061,金海通,423263601.76,521410060.59,412640587.85,2149652155.84,34.4738148401,257797981.01,,535359146.98,89.6198581202,24.9044546824,1614293008.86,2026-03-11
3,601138,工业富联,110024524000.0,110741559000.0,150912711000.0,456223822000.0,43.6818990407,137955480000.0,,289109592000.0,75.871293202,63.3701218697,167114230000.0,2026-03-11
4,600963,岳阳林纸,1049237957.5,700606033.4,5059574633.52,20535217675.99,0.5908804379,1501464587.51,1113531.51,12923127231.27,3.6378854532,62.9315327219,7612090444.72,2026-03-11
5,600605,汇通能源,666664757.8,23900473.5,48736466.75,1525231570.55,-7.4704049671,15004775.83,6478829.91,95909455.47,-63.8872979395,6.2881897623,1429322115.08,2026-03-11
6,600433,冠豪高新,740230639.05,746704816.48,1397960333.08,11635375162.41,3.6403046874,850077105.71,602165.16,6013156333.13,21.275034779,51.6799522937,5622218829.28,2026-03-11
7,600132,重庆啤酒,753001888.24,87407775.73,2044544444.23,10690758918.93,-2.5307458336,2386658458.32,,7830279049.2,-8.0379114074,73.2434349009,2860479869.73,2026-03-11
8,002668,TCL智家,2658752015.94,3216021389.9,1545951073.8,15616128553.09,4.8604306163,4634711685.64,,10760691564.3,-5.190996776,68.9075498304,4855436988.79,2026-03-11
9,002316,亚联发展,175948968.11,205355730.33,115591836.83,708214553.29,-12.9004405375,315033781.59,,599555753.32,-14.8911712336,84.6573613229,108658799.97,2026-03-11
10,688345,博力威,377228287.54,527008195.67,477360192.1,2902423455.54,7.8057214239,558698953.08,,1775611298.95,8.3798874694,61.1768519015,1126812156.59,2026-03-10
11,605339,南侨食品,859592619.73,213071166.76,652249633.35,4239735608.6,-1.5523436214,220969325.19,,820252578.38,-4.0658554418,19.3467860759,3419483030.22,2026-03-10
12,603268,*ST松发,7215156553.61,116931046.51,5175197125.05,49392022895.44,154.0380924245,4255176418.16,,39939893787.26,147.0932213965,80.863045176,9452129108.18,2026-03-10
13,603031,安孚科技,1793997666.07,404039896.78,465408073.52,7261203201.3,1.4562472686,384187667.14,,3867749413.29,14.8711442418,53.2659575289,3393453788.01,2026-03-10
14,301536,星宸科技,290865810.4,242203477.53,930309952.71,5215000861.67,21.2998335972,352149253.29,,1916153545.8,43.9803291652,36.7431108187,3298847315.87,2026-03-10
15,301087,可孚医疗,1421698948.31,404787366.02,675498725.47,6628915230.03,3.2112598583,558637328.21,233538.8,1726026742.61,6.5239805154,26.0378460535,4902888487.42,2026-03-10
16,300750,宁德时代,333512927000.0,76403264000.0,94526239000.0,974827544000.0,23.920101439,160328962000.0,,603801220000.0,17.6537269932,61.9392859503,371026324000.0,2026-03-10
17,300033,同花顺,14036333777.03,20639274.98,,15832994333.52,44.2444501658,204675818.82,,6341039595.3,111.2147560319,40.0495286092,9491954738.22,2026-03-10
