序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,300376,易事特,555940497.35,6.016629026002,4126134727.01,-24.6125117012,3134421476.39,153352689.06,53165134.92,110187375.73,3577179656.44,509230546.21,609407269.19,2022-11-16
2,002396,星网锐捷,400534077.03,48.57,6185625004.26,34.2847114159,4290260315.79,760064319.84,145429184.27,-18845166.78,5873316155.9,642210540.38,642064487.28,2022-09-24
3,300716,ST泉为,41404997.35,8.51507449919,760900486.57,48.3749965761,627346430.85,17116362.15,33748651.23,5052357.1,712414921.42,44907353.82,44864043.31,2022-08-29
4,300424,航新科技,43937334.42,7.627061438786,495458239.28,62.9075142354,327774269.8,11818570.96,102528918.91,-12113489.6,455048230.39,44563523.32,44818776.41,2022-03-01
5,002217,合力泰,1153420499.51,27.06,13152071162.44,27.0429003988,10745580727.36,120759195.7,373419615.22,297451856.28,11994839454.94,1261355934.09,1256880603.9,2021-06-25
6,300201,海伦哲,54453274.09,-28.032164013209,1111532604.07,9.9859374295,820693929.88,63722839.35,89249543.87,30746443.16,1040308606.78,58104320.92,61823491.04,2021-06-15
7,002387,维信诺,-152123268.7,-149.649666349094,930453434.11,4452.9467921006,807110575.99,30542148.16,409333575.46,516345644.82,2017825907.42,-207677817.01,-207014296.99,2021-05-29
8,001202,炬申股份,28798924.92,,303312636.33,,256142072.49,2255583.76,5314628.87,767886.75,265454438.08,39094229.55,39064401.8,2020-12-01
9,688680,海优新材,23531096.89,-0.195171015297,554170833.47,17.6662269679,468221286.04,17035913.55,11178326.51,7316882.71,531549135.5,28348239.16,28471618.48,2020-11-03
10,301152,天力锂能,43960788.97,2.521937710408,743600751.27,66.7071601791,646835377.88,4390948.67,7092104.71,5525035.44,685371247.18,52233746.15,52044739.13,2020-10-14
11,300682,朗新科技,-63908704.26,-485.448210678054,1392446023.94,-7.5273891571,1047041489.26,90876745.92,103026214.9,7048551.63,1391477605.37,31648363.27,37899335.45,2020-08-27
12,002366,融发核电,336079824.12,-48.641879615796,1037500619.97,-35.3812120086,391332015.82,9776563.73,50379504.45,131919635.31,680874225.22,408204215.24,407613540.58,2020-08-21
13,000796,凯撒旅业,311698886.01,-8.216748184916,6927463855.77,11.0158787413,5660896039.28,548137289.25,185444326.3,96186423.0,6503483448.22,423394094.3,429123225.56,2020-06-30
14,000980,众泰汽车,415238702.41,-13.544982756163,13365387385.55,15.264310848,10973870128.38,624246967.33,469316678.48,91521345.76,12835488544.77,522665590.72,530433486.67,2020-06-24
15,300967,晓鸣股份,1753463.96,113.028501841939,260759951.69,30.1080923797,220676476.85,24400742.36,10133400.46,2033729.75,260748544.35,1287326.81,1907326.81,2020-06-17
16,300233,金城医药,235010441.72,32.947245226973,2162844441.71,15.6994097632,1159523196.93,336482326.89,200262378.74,-7600859.81,1858564116.75,302835237.74,305637235.64,2020-06-11
17,300055,万邦达,239552057.46,-19.057027573868,1093802676.15,-28.3768800322,766558819.82,25954955.79,75897632.97,-39417604.32,862587581.58,278748084.8,281581356.01,2020-06-05
18,000586,汇源通信,-1886139.11,-304.616385591209,250134503.12,-13.277276347,189241361.61,33440418.18,18165378.96,1845821.29,254025504.81,-3876887.9,-3762130.72,2020-06-05
19,002240,盛新锂能,125066518.0,575.560493433291,1852212572.32,25.5783763219,1627605762.09,50147158.29,71859466.1,28401755.86,1798153254.34,108668702.66,122555078.54,2020-05-30
20,300270,中威电子,-9225472.38,-126.228746616028,215560931.28,-10.7246628751,134140979.48,29638759.86,26981342.35,4935307.92,226679653.67,-12436152.73,-12196926.62,2020-05-23
21,300094,国联水产,226752989.95,102.025620086763,3469537059.13,15.0967789351,3018187921.77,126927076.43,69186060.92,61317629.81,3290407070.01,254353820.57,256453013.94,2020-05-22
