序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,002726,龙大美食,1014256136.2,340974348.34,1116048932.67,5873640118.39,-18.9510384506,410087640.32,,4213982729.23,-6.5663339656,71.7439721245,1659657389.16,2026-01-31
2,300087,荃银高科,1206390574.56,639078312.12,2346266405.29,6462574721.08,36.1452759265,518855469.08,,4080943242.18,64.891637423,63.1473277805,2381631478.9,2026-01-30
3,605008,长鸿高科,568872504.58,325555859.11,396935394.27,5058735271.57,21.8582629903,332986256.43,262761.3,3070336694.95,49.0991829304,60.6937609921,1988398576.62,2026-01-17
4,688270,臻镭科技,1358686972.66,331030634.7,119595214.31,2205600547.71,2.1943897631,60066498.59,,94807909.72,29.7574327669,4.2985077157,2110792637.99,2025-12-25
5,000505,京粮控股,1181398242.4,109483882.36,2186861592.97,6577259750.18,-5.2338705067,70607024.8,1800138.12,3027212949.27,-10.7622399407,46.0254431823,3550046800.91,2025-10-18
6,603167,渤海轮渡,212277308.92,81809535.19,125494840.36,4461697579.24,-3.8884287907,69077649.08,2524138.04,621793860.54,-29.4826138071,13.9362619159,3839903718.7,2025-08-30
7,000608,*ST阳光,95526087.71,21614129.83,5590819.94,5102751218.1,5.1871618429,56258115.38,35828243.0,2152000090.88,26.5651980163,42.1733296196,2950751127.22,2025-08-30
8,603398,*ST沐邦,422240935.05,69682447.27,281638386.02,4910722427.29,39.4699592813,1296564832.68,0.0,2984996843.06,6.8482325286,60.7852894815,1925725584.23,2025-08-28
9,002878,元隆雅图,428474243.4,776399592.54,318276574.68,2384327461.94,33.5141174256,175980784.07,,873783918.93,4.5356991453,36.6469762597,1510543543.01,2025-08-23
10,603093,南华期货,22766545231.3,32601.51,,41324380752.05,7.7364506686,36518514.18,,37398276354.45,7.3058716549,90.4993025276,3926104397.6,2025-08-19
11,000903,ST云动,1503402056.78,2040585770.58,2193308747.62,12233114197.77,-9.36077582,4076563403.61,,9439447737.68,0.0712766663,77.1630803496,2793666460.09,2025-08-13
12,603613,国联股份,6225529804.92,997154785.78,574409072.44,15328352059.6,11.5393050021,239171892.9,1996581.84,7200174638.45,-1.8566130506,46.9729205752,8128177421.15,2025-07-26
13,300460,ST惠伦,57995063.6,153773518.44,333403517.45,1726572662.79,-10.5361989536,143745202.99,,898327765.01,-1.5484940832,52.0295371501,828244897.78,2025-07-15
14,688573,信宇人,256313162.13,435617966.69,384624968.15,1978269925.18,56.5017910117,439129852.71,,1118796728.36,25.6468003663,56.5543010142,859473196.82,2025-07-08
15,603887,城地香江,1017526805.61,1478724692.96,828110703.34,7222497579.93,-11.3972365153,717720746.73,,4423286451.61,-6.5955319331,61.2431697298,2799211128.32,2025-06-30
16,300551,古鳌科技,202086605.16,67185395.89,137682982.39,1247848278.6,-20.1443729684,28869776.89,,395493264.86,-19.9132384119,31.6940185472,852355013.74,2025-06-30
17,300338,ST开元,11039794.95,38257721.8,3628858.48,470878409.56,-40.8988560538,79382684.88,,598277373.13,-12.2441473542,127.055596728,-127398963.57,2025-06-20
18,688246,嘉和美康,407802324.3,504127973.92,614795943.96,2681451709.92,10.4664250748,295824722.57,,897001912.94,45.3096099409,33.4521002046,1784449796.98,2025-05-01
19,600525,ST长园,3489417986.02,3503857839.62,2685061983.29,17524627025.21,14.7245277428,2357790284.38,,11903172980.84,24.6143928443,67.9225467322,5621454044.37,2025-05-01
20,688189,南新制药,529023183.42,503750997.08,41384600.6,1542955188.22,-17.3995978446,33192748.17,,254260598.42,-52.8200058673,16.4788064074,1288694589.8,2025-04-30
21,688184,ST帕瓦,297647473.49,213956110.17,842284428.58,3791567458.13,-5.8524519044,133888275.79,,1166001284.57,25.0217969709,30.7524868658,2625566173.56,2025-04-30
22,603616,韩建河山,118344311.04,438129821.46,477448596.29,1910331540.08,-4.0480509284,484287468.82,74841.67,1485963215.03,14.3498028664,77.7856190851,424368325.05,2025-04-30
23,600624,ST复华,116415674.28,85826167.35,585099493.12,1552706849.54,-16.2561676112,38241261.09,1819823.94,757867558.38,-23.585354906,48.809442594,794839291.16,2025-04-30
24,600592,龙溪股份,353053077.7,577173546.09,500147946.06,3508072047.54,-2.9443823999,167027249.72,,1109193239.5,-12.9501466794,31.6183141187,2398878808.04,2025-04-30
25,300472,*ST新元,9504253.44,368373372.76,172636994.81,1321426129.0,-22.0133345221,235165804.89,,906814169.58,-6.5715122298,68.6239018345,414611959.42,2025-04-30
26,002193,如意集团,11556514.78,298540424.91,530612539.05,3231737439.34,-27.1321831632,297991011.11,1452020.11,2033816491.46,7.8873212352,62.9326029616,1197920947.88,2025-04-30
27,688333,铂力特,911022696.84,1015202582.85,742363192.81,6669393736.76,110.0911702714,609252253.5,,1850129337.01,17.4787627516,27.7405924741,4819264399.75,2025-04-29
28,605199,ST葫芦娃,312916084.83,466880492.66,316449594.87,3030066215.88,19.0480569601,157464421.39,,1974315158.99,37.7545455407,65.1574922239,1055751056.89,2025-04-29
29,301206,三元生物,76792909.06,79756267.95,148244242.15,4847401468.95,2.8663459962,52654714.52,,310939161.4,55.5748284249,6.4145535168,4536462307.55,2025-04-29
30,300959,线上线下,236437203.23,341347724.32,19708481.23,1381165536.69,8.2864235249,42770501.49,,205349590.58,102.5587177491,14.867847852,1175815946.11,2025-04-29
31,300775,三角防务,2822975159.2,2034036782.53,957327414.19,9155951932.21,18.513048603,778529183.3,,3487751939.52,31.7360153623,38.0927288101,5668199992.69,2025-04-29
32,300169,天晟新材,36202818.95,263900904.74,83710609.38,926572216.59,-30.334697868,202092977.3,,810795393.95,-24.8618683693,87.5048247112,115776822.64,2025-04-29
33,300152,ST新动力,9753651.85,110532906.72,213345111.6,792247993.58,-13.2623433895,168947439.61,500000.0,480131873.69,-7.9271123044,60.6037348887,312116119.89,2025-04-29
34,002717,ST岭南,236678224.4,2576343283.45,298928849.86,15241068400.31,-10.2584751809,6197063839.15,,13165705180.9,-3.5062976639,86.3830857201,2075363219.41,2025-04-29
35,002570,贝因美,899314141.22,343554277.53,365978704.7,3802920504.66,-3.2115436488,444934023.62,,2217204671.72,-4.3886654178,58.3026826094,1585715832.94,2025-04-29
36,002231,*ST奥维,53539937.16,80878240.82,222361429.3,599931400.43,14.8525218337,139360720.83,,233017987.72,45.0564286432,38.8407720538,366913412.71,2025-04-29
