序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
1,002396,星网锐捷,-847547807.71,22.6895093176,-607676559.48,-71.6982043906,-238717791.37,-28.165702182,85652.18,0.0101058818,2022-09-24
2,603042,华脉科技,-136265265.79,,-108439604.71,-79.579784387,14284796.13,10.48307949,-42125503.78,-30.91433722,2021-04-13
3,002323,雅博股份,31118450.13,155.0375096851,-196933821.94,-632.8522825439,-661194.35,-2.1247663275,228713466.42,734.9770488714,2020-12-12
4,301418,协昌科技,4669483.58,,-33005961.39,-706.8439330501,-2324555.03,-49.78184397,40000000.0,856.6257770201,2020-11-16
5,688579,地纬智能,193343697.27,,-6039812.58,-3.1238735295,-616490.15,-0.3188571227,200000000.0,103.4427306522,2019-12-05
6,600671,天目药业,-27310668.63,-374.4975409095,-10103981.15,-36.9964620306,-7916224.42,-28.9858316076,-9290463.06,-34.0177063618,2019-08-28
7,300270,中威电子,-22357198.42,-108.8441061177,-66521051.36,-297.5375094426,44163852.94,197.5375094426,,,2019-06-25
8,600712,南宁百货,-151964589.67,-61.8415181386,-256648280.4,-168.8868972419,-5721434.09,-3.7649784745,110405124.82,72.6518757164,2019-06-14
9,300183,东软载波,18599134.33,-90.1098696862,62247795.1,334.6811415819,-43611187.97,-234.4796655383,,,2019-05-30
10,300786,国林科技,-15083711.5,,-8913912.05,-59.0962777961,-5582549.48,-37.0104498485,-587249.97,-3.8932723554,2019-05-06
11,605589,圣泉集团,-348527990.56,,30874456.0,8.8585298272,-125756314.96,-36.0821277964,-253475700.36,-72.7275017288,2019-04-30
12,002967,广电计量,-66927919.57,,-35514529.41,-53.0638478503,-62246411.48,-93.005149241,30833021.32,46.0689970913,2019-04-30
13,002207,准油股份,-36005381.88,51.2140693953,-28098819.38,-78.0406092446,,,-7906562.5,-21.9593907554,2019-04-25
14,002200,*ST交投,79865802.02,189.4991238829,13932782.87,17.4452425414,-10221898.79,-12.7988432238,76154917.94,95.3536006825,2019-04-25
15,002775,文科股份,-182319019.4,-1166.7380108301,-219518234.84,-120.4033652454,-3855097.92,-2.1144792972,41054313.36,22.5178445426,2019-04-23
16,300301,ST长方,284952230.88,1046.9341514344,14801254.18,5.1942931397,356840920.13,125.2283300355,-86278735.24,-30.2783154122,2019-04-08
17,600316,洪都航空,-299981535.43,-128.9465564072,-382382127.13,-127.4685545502,-46037841.19,-15.3468916425,128453336.11,42.8204142385,2019-03-21
18,601609,金田股份,-431849370.96,,-1148701190.31,-265.9958002848,604776350.07,140.043355563,114972982.26,26.6233992664,2019-03-15
19,300152,ST新动力,-138910893.14,-290.8986266256,-109675303.25,-78.9537096558,-14919189.59,-10.7401149419,-14316400.3,-10.3061754024,2018-11-12
20,000923,河钢资源,-29626426.5,-394.1676035188,147567163.18,498.09302239,-146506129.86,-494.5116477683,-30687459.82,-103.5813746217,2018-11-08
21,000048,京基智农,119129232.57,223.0714652523,-137741758.47,-115.6238107965,-30439494.02,-25.551657946,287343113.84,241.2028581408,2018-10-31
22,600172,黄河旋风,173882833.42,-42.3967922607,29099849.73,16.7353206511,-53799704.7,-30.9402047585,198575186.18,114.2005695872,2018-09-26
23,300063,天龙集团,59214392.74,-12.3234348811,7529193.46,12.7151408832,-2271071.41,-3.8353368242,54121473.86,91.3991875212,2018-09-01
24,601825,沪农商行,-2247197467.86,,15081172969.62,671.1102689156,-21325845278.8,-948.9973882495,4000000000.0,177.9994885723,2018-08-31
25,600610,中毅达,-21231392.61,-28.5129483102,-84168766.58,-396.4354488003,-2270957.66,-10.6962256396,65208331.63,307.1316744399,2018-08-30
26,002122,ST汇洲,-76814539.84,-186.7352752325,38985148.52,50.752303667,-101011319.43,-131.500259769,-33583901.34,-43.7207609522,2018-08-29
27,000803,山高环能,1288398.27,-66.3328982613,-5204044.95,-403.9158598063,-518264.63,-40.2254987505,7010707.85,544.1413585568,2018-08-29
28,603958,哈森股份,-105707550.28,-416.5511877233,24527439.41,23.2031102273,-130960913.09,-123.8898382784,-1223933.24,-1.1578484571,2018-08-28
29,600171,上海贝岭,10946811.85,267.3943494088,13279430.4,121.3086566387,-2015107.95,-18.4081719647,-268509.36,-2.4528544354,2018-08-28
30,000568,泸州老窖,-329093192.15,-144.9192988227,144867648.1,44.0202506632,-293026616.04,-89.0406192014,-180934224.21,-54.9796314618,2018-08-28
31,600352,浙江龙盛,50472383.38,-98.7632718381,-1223358453.27,-2423.8174846222,-286930526.04,-568.4901461453,1548066696.29,3067.1559229427,2018-08-25
32,600580,卧龙电驱,237369009.08,-61.3819722114,-36648277.62,-15.4393691755,-121894513.43,-51.3523285548,389204201.7,163.9658872102,2018-08-22
33,300272,开能健康,-28313861.96,-171.8226939673,-33324321.49,-117.6961360378,64249316.48,226.9182373311,-58748187.11,-207.4891344494,2018-08-21
34,600888,新疆众和,-812889076.05,-73.4006808263,-840577988.28,-103.4062350013,-14001182.06,-1.7223976152,44502823.1,5.4746489295,2018-08-11
35,000063,中兴通讯,-3100586000.0,-133.2979725582,-971165000.0,-31.3219823608,-899446000.0,-29.0089034782,-1266132000.0,-40.8352485627,2018-07-28
36,300866,安克创新,275617542.56,,-95589916.25,-34.6820871277,35571293.57,12.9060339337,339045498.69,123.0130330388,2018-07-26
37,603192,汇得科技,,,-1464800.0,,,,,,2018-07-25
38,300724,捷佳伟创,-36746401.24,,-18762292.99,-51.0588584375,-14590092.52,-39.7048201393,,,2018-07-23
39,601869,长飞光纤,-587068707.0,,-216845882.0,-36.9370534342,-186393510.0,-31.7498629679,-184340356.0,-31.4001332045,2018-07-19
40,002356,赫美集团,402218187.2,691.0908944554,-176422702.26,-43.8624378197,-93039669.65,-23.131641634,671684898.41,166.995158296,2018-07-14
41,603657,春光科技,-440680.21,,31249303.57,7091.1520102071,-33007140.8,-7490.0438120423,1636400.92,371.3352410357,2018-07-10
42,002175,东方智造,139277263.48,-71.3761136565,18655981.5,13.3948506984,-222991761.8,-160.106363543,343584996.1,246.6913748268,2018-07-07
43,603706,东方环宇,,,-55658000.0,,,,,,2018-07-06
44,002188,中天服务,-2476874.92,97.0544465636,8898356.07,359.2573851085,-10962226.67,-442.5829734672,,,2018-07-04
45,603713,密尔克卫,7099123.86,,-9176793.95,-129.2665705089,16914329.62,238.2593958573,-262881.34,-3.7030110361,2018-07-03
46,002439,启明星辰,99561930.33,171.3659063755,-142963247.53,-143.5922817649,77994216.67,78.3373890115,164531056.56,165.254988543,2018-07-03
47,300475,香农芯创,-15957207.49,68.5275197,35832779.49,224.555452528,-14264899.92,-89.3947135107,-37525087.06,-235.1607390173,2018-06-30
48,603105,芯能科技,-8098623.45,,-93874302.03,-1159.138989602,-50178597.36,-619.5941528804,135943087.08,1678.5949849292,2018-06-26
49,600399,抚顺特钢,93461746.03,143.6433636315,67141854.5,71.838861729,-43254146.63,-46.2800541048,69119017.87,73.9543404719,2018-06-26
50,002743,富煌钢构,-363156717.08,-506.7773712987,-176338824.1,-48.5572249683,-338574631.41,-93.2309979373,151756738.43,41.7882229056,2018-06-23
51,000409,云鼎科技,148736457.85,230.5384666712,256847.93,0.1726865986,-39477247.28,-26.5417422538,187956857.2,126.3690556552,2018-06-22
52,601066,中信建投,-3153537201.26,,-10988913923.61,-348.4631137131,-4706377822.53,-149.2412336423,12581097843.66,398.9519400194,2018-06-19
53,002160,常铝股份,15007708.07,-86.4163199395,-170259458.04,-1134.4800768103,-109188665.26,-727.5505676864,295077176.04,1966.1708147818,2018-06-16
54,601615,明阳智能,-1278185838.32,-36652.6637399675,-225737009.37,-17.6607346602,-1311404539.69,-102.5988944936,259446887.0,20.2980567631,2018-06-15
55,603650,彤程新材,,,40699600.0,,,,,,2018-06-13
56,603693,江苏新能,2233619.95,,139107076.51,6227.8758080577,-150088882.09,-6719.5353484374,13330796.43,596.8247386938,2018-06-12
57,601990,南京证券,,,357696400.0,,,,,,2018-06-12
58,002668,TCL智家,2521881826.68,1721.200404483,-500308808.46,-19.8387094576,-199523210.01,-7.9116795997,3216110292.98,127.5281918033,2018-06-09
59,601330,绿色动力,-14561771.67,,-89807613.61,-616.7354882718,-147547215.99,-1013.2504432409,227914885.43,1565.1590383027,2018-06-08
60,601138,工业富联,1316630000.0,,9284511000.0,705.1723718888,-1534164000.0,-116.5220297274,-6309026000.0,-479.1798758953,2018-06-07
61,002646,天佑德酒,-204159910.92,-756.4754095539,18615514.76,9.1181048601,-115782008.02,-56.7114314942,-93796545.44,-45.942685328,2018-06-06
62,000428,华天酒店,8955715.79,103.6348879079,34286005.11,382.8393610736,27639530.98,308.6244765702,-52969820.3,-591.4638376437,2018-06-06
63,300747,锐科激光,,,4592400.0,,,,,,2018-06-05
64,603587,地素时尚,98304667.62,,105487026.21,107.3062233604,-7235028.9,-7.3598020065,,,2018-06-04
65,002742,*ST三圣,-41897750.2,-142.7363656948,10612168.77,25.32873178,-124199658.21,-296.4351489451,72378397.33,172.7500808146,2018-06-01
