序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
24,600592,龙溪股份,166047760.2,590.78,1411270096.83,10.6848667424,1080804292.16,20826416.66,58458015.95,1314810.32,1247549980.65,177865945.63,178174039.04,2025-04-30
25,600107,ST尔雅,-12615573.2,64.146892514548,322022176.36,-3.6177665475,205821076.5,93177460.52,37114504.07,9893139.8,348937270.29,17391258.54,17027247.07,2025-04-30
26,002227,奥特迅,-28323285.75,-68.63,185842799.78,11.7116144895,133757812.12,27709028.28,29500426.72,10464675.78,224120030.46,-26453296.02,-26056094.73,2025-04-30
27,002193,如意集团,-62968495.39,-465.91,308593005.7,-45.5747151856,262472762.28,24790382.71,43563882.03,16249490.77,379380845.49,-74124586.72,-68685625.41,2025-04-30
28,688333,铂力特,38468202.85,273.914984356059,741660847.5,42.5002388836,395345030.8,55602426.32,117170476.65,18640265.75,730399067.84,24702511.98,21693019.8,2025-04-29
29,605199,ST葫芦娃,77502080.32,7.81,1277972413.57,20.9512033249,618935305.75,416136049.69,70689932.76,14643938.82,1181635370.9,103585529.06,102813997.49,2025-04-29
30,301206,三元生物,41672900.57,-72.43,351192635.35,-37.6614670999,349299318.9,3665284.79,10916484.21,-7358615.8,395084253.43,44871999.14,45049980.96,2025-04-29
31,300959,线上线下,29016633.04,-31.34,1271046516.69,-8.4158137888,1188188872.11,32541053.85,32584633.86,-8470047.35,1258681403.92,30586816.38,30410585.56,2025-04-29
32,300775,三角防务,616242912.32,31.49,1948097852.97,33.1807719939,1112446792.29,5196600.23,44174020.13,-62949788.24,1173624130.2,715948710.15,715163832.12,2025-04-29
33,300198,ST纳川,-55124910.42,58.67,298431188.68,-21.4032531513,264981743.07,17410630.94,46594942.24,2123616.1,350118785.76,-78954727.33,-79556912.42,2025-04-29
34,300169,天晟新材,-35701327.43,2.36,389117741.41,-11.0017771628,319545345.24,20149958.97,58145654.9,22741087.22,436251531.12,-44665020.67,-43589843.17,2025-04-29
35,002816,*ST和科,-17524822.11,49.36,66495660.2,54.0796970883,54155898.14,2672162.19,34058891.64,-397230.71,93751568.96,-19004606.34,-18920752.04,2025-04-29
36,002602,世纪华通,1429242809.69,107.18,9787383033.81,7.0623832371,3833806704.76,2311012812.47,750195189.97,201080742.32,8272634079.52,1829212913.7,1840095282.59,2025-04-29
37,002570,贝因美,49412197.9,11.56,1916107983.63,0.3458309519,1015177849.98,616483129.85,140680997.98,34116348.81,1836722289.11,67429249.83,67944789.03,2025-04-29
38,000820,*ST节能,-23379141.9,-468.72,87271495.98,44.6381072799,69256690.01,2143767.99,33484295.7,189388.66,110684473.26,-22502393.13,-22574557.98,2025-04-29
39,688108,赛诺医疗,-41746244.78,61.676448948016,244617074.1,47.4242897119,101148123.42,46672649.14,70526079.47,1269738.63,301656954.4,-55819400.57,-56025200.58,2025-04-26
40,688053,ST思科瑞,50538081.1,-36.38,157255790.29,-19.1384999764,69165514.46,13586555.13,20320618.97,-2594346.01,118239629.98,52743733.18,55719258.79,2025-04-26
41,002584,西陇科学,29496252.39,-66.58,5373982839.9,36.0171773291,5030822209.66,83978089.46,88348379.83,58258748.64,5336433590.69,33885856.98,32440554.2,2025-04-26
42,002537,海联金汇,83759202.43,-18.23,6205285885.93,8.2490618171,5499897751.63,57972519.19,311310665.18,12824364.46,6044246079.92,140089826.37,83290466.48,2025-04-26
43,002470,金正大,-465235456.73,30.77,6752814414.44,-12.9979969499,6237558310.63,180914395.48,259750834.79,188345101.61,6998044104.76,-453902356.63,-441966503.06,2025-04-26
44,000559,万向钱潮,606147660.04,-1.42,11084126421.9,-0.2280270365,9481534826.67,141869745.15,335973529.02,48803161.17,10473956519.07,645709171.5,648841159.98,2025-04-26
45,300730,科创信息,-121063022.62,-1506.88,124943210.53,-43.799973736,87392651.2,27579504.62,30747161.82,5386413.07,184474996.19,-137998269.78,-138493460.37,2025-04-25
46,300442,润泽科技,1120175988.7,36.51,2680914634.76,34.7566721916,1337428612.15,2003996.52,120415287.48,62507622.07,1606932028.58,1153828752.79,1154045108.02,2025-04-24
47,300080,易成新能,99229434.56,-42.83,7252975387.54,-3.1579664503,6386142696.82,11962545.74,247391398.1,137223554.96,7081994205.69,168130862.02,171202053.36,2025-04-24
48,002426,胜利精密,-147692625.34,-409.41,2423473911.07,-23.4373741135,2166835977.66,28489510.87,163648450.36,20438704.42,2536922069.0,-155007652.6,-161234415.39,2025-04-24
49,300237,ST美晨,-481116075.9,-18.06,1156935162.24,2.5979354629,1034875457.73,82249382.39,140109667.18,280808789.92,1615768845.15,-503743432.26,-500375836.85,2025-04-22
50,301349,信德新材,52038215.91,-57.0,701544798.2,0.9311421385,597817753.21,1692706.1,31617775.14,-782989.1,649536659.12,64075358.42,62840315.52,2025-04-21
51,300265,通光线缆,96168826.12,98.4,1912664869.83,16.5011443806,1558149684.62,86563358.77,65387977.15,15292414.08,1809747468.5,107007577.97,108119498.8,2025-04-19
52,000735,罗牛山,-167938274.0,-2922.17,2836304310.72,58.2593030913,2411502316.54,52901333.12,180174964.63,88161391.01,2932721767.6,-105453613.06,-130937574.93,2025-04-19
53,600822,上海物贸,128756483.92,445.97,5772453944.23,40.4543699749,5514197016.09,98608685.23,127274974.88,-2267032.41,5740679461.71,186908101.33,190067869.03,2025-04-16
54,000978,桂林旅游,33086304.53,121.14,366547888.67,270.3552358611,238372624.31,14697264.3,83066435.53,27733637.8,371185405.82,35332115.77,35161844.91,2025-04-12
55,600844,金煤科技,-175903914.13,-298.499481191726,649641860.35,-14.4644369436,745711098.91,2084816.13,84535764.92,9494869.33,883182200.68,-229995710.98,-226184642.8,2025-04-11
56,603683,晶华新材,38847918.36,970.23,1097307333.08,5.7866875087,924136626.28,20333031.8,49540246.23,14996696.64,1051715081.09,50024119.03,48817310.04,2025-03-26
57,688729,屹唐股份,207678100.0,,2687684100.0,,,,,,,158355100.0,158531700.0,2025-03-13
58,300437,清水源,-8404831.66,-107.48,867828779.24,-40.2106164406,767137914.12,18327907.58,46855115.48,5819396.05,854712822.89,-6086497.59,-9337463.05,2025-02-28
59,688775,影石创新,649858700.0,,2669079700.0,,,,,,,714227900.0,714177700.0,2025-02-27
60,603049,中策橡胶,2401792200.0,,26779953000.0,,,,,,,2463439600.0,2464906500.0,2025-02-07
61,002512,ST达华,17176364.23,111.17,1539008723.03,20.1457888846,1333579796.94,43081887.04,105984201.56,51604982.1,1613479690.17,-5791689.55,-6511707.59,2025-01-27
62,600608,*ST沪科,333960.41,-91.43,145002149.75,-49.0513472982,138725241.82,1727398.38,2399271.79,2736493.12,145905537.19,1149019.55,1079519.55,2025-01-25
63,000906,浙商中拓,522337708.69,-23.13,151808066768.22,4.119928619,149514595523.85,344928023.18,383790973.89,266581269.86,150653454251.67,1094531445.34,1125679530.0,2025-01-24
64,301658,首航新能,412133900.0,,3021790500.0,,,,,,,477301900.0,474084800.0,2025-01-23
65,301518,长华化学,79444208.16,16.68,1822441964.43,4.0548529332,1674853066.07,23721060.07,19495050.49,-1722154.62,1727910819.44,93745759.17,91677959.55,2025-01-20
66,600699,均胜电子,778720346.79,494.54,41310037602.56,15.5748568239,35550838936.07,435568680.39,1985488916.13,653725578.07,40480777650.63,1171449073.5,1175841897.51,2025-01-17
67,000980,众泰汽车,-454240338.76,-7.26,531742275.35,9.4539132515,486957454.87,26682937.13,358542215.5,54343226.56,989106734.9,-522241510.9,-452717533.78,2025-01-15
68,301629,矽电股份,61432800.0,-41.202503780556,354251300.0,-2.0521553424,,,,,,67161900.0,67117600.0,2025-01-13
69,688411,海博思创,176710198.13,,4317122210.46,,3623312922.85,121696342.15,118890046.95,-5322272.31,4001974597.68,263740115.51,238315093.73,2025-01-08
70,001395,亚联机械,65320189.45,,429531658.61,,311398743.02,6078793.55,23820493.82,83654.91,363784843.11,71023515.74,74156112.32,2025-01-08
71,301665,泰禾股份,295252700.0,,3022232400.0,,,,,,,318599400.0,317946100.0,2025-01-05
72,001356,富岭股份,163287646.97,-16.537998544288,1336176824.7,-19.293947829,994838225.5,52662990.56,51002721.03,-6846992.59,1140427459.75,191874193.53,191583589.56,2025-01-03
73,301602,超研股份,83893929.86,,235826636.29,,73063162.62,39024819.08,21339717.95,-8914255.54,162013822.52,93198871.94,94145916.38,2025-01-02
74,603382,海阳科技,62004200.0,,2839629600.0,,,,,,,86518700.0,87604400.0,2024-12-31
75,603248,锡华科技,146159900.0,,731657000.0,,,,,,,174556500.0,178115700.0,2024-12-31
76,001386,马可波罗,1218271600.0,,6596948700.0,,,,,,,1410978900.0,1419988500.0,2024-12-31
77,001285,瑞立科密,169857700.0,,1278313300.0,,,,,,,192809400.0,191572300.0,2024-12-31
78,000908,*ST景峰,-236100444.7,-20.4,553833803.69,-9.4779035449,135355103.15,274232926.37,107743645.16,27489725.63,567678926.71,-2194244.93,-194621580.21,2024-12-31
79,301616,浙江华业,50711200.0,-22.292285036984,549081500.0,-6.6006368245,,,,,,58432500.0,58424400.0,2024-12-30
80,001221,悍高集团,203951400.0,67.093156150534,1515249300.0,33.1179987829,,,,,,,,2024-12-30
81,600165,ST宁科,-220224822.32,-928.041869800952,168608929.26,-72.1824067811,215586778.72,4028746.27,63991603.46,99698875.24,397869702.37,-235060197.81,-248493730.66,2024-12-28
82,301609,山大电力,76681800.0,,380092800.0,,,,,,,83504200.0,83434900.0,2024-12-28
83,688583,思看科技,72255371.51,,184088547.75,,41590418.99,41340114.03,14000219.3,-4343645.94,129907204.73,81674718.41,81642085.79,2024-12-26
84,301601,惠通科技,69811144.29,-1.275235084405,385905731.44,-18.4526452436,251921674.89,8604197.53,36100269.36,-4904178.24,327742801.07,73736268.97,73720488.67,2024-12-26
85,301535,浙江华远,58698900.0,10.529705179553,377715200.0,14.7001260527,,,,,,67101000.0,67013900.0,2024-12-23
86,688758,赛分科技,33420004.03,102.590908446136,173853814.48,42.5013745569,53312603.99,22691486.01,36698112.83,-9606734.71,138854384.27,37553697.54,37405753.64,2024-12-20
87,301458,钧崴电子,63688412.36,-20.046931424285,408341099.57,-3.7135891971,220272212.97,30511685.66,72865388.96,-14685837.03,331343091.95,73528184.45,73489573.36,2024-12-20
88,301581,黄山谷捷,109310600.0,,559186522.92,,400214177.55,1560272.11,12875520.82,-1704200.43,428927858.96,132763138.43,132764302.28,2024-12-19
89,301501,恒鑫生活,159832400.0,,1055922000.0,,,,,,,194906100.0,194657100.0,2024-12-16
90,603072,天和磁材,115876840.22,,1964540787.3,,1678095949.37,6329915.52,33004123.9,30303021.69,1828641468.59,125377252.35,124245726.48,2024-12-12
91,001391,国货航,645693830.0,,9825412816.0,,8737107155.0,233452523.0,285573495.0,-61212094.0,9239464119.0,878258592.0,889777550.0,2024-12-11
92,001233,海安集团,469915600.0,112.190214377701,1653166800.0,51.8974654978,,,,,,564293500.0,562322400.0,2024-12-11
93,603194,中力股份,622988700.18,33.702248101361,4478150475.54,19.760016147,3178234831.79,211822108.82,169200636.4,-25568004.15,3666441804.69,768684869.06,767796339.8,2024-12-05
94,301598,博科测试,35534229.64,,281769069.17,,167498657.39,20212190.24,34440687.71,-4113576.85,243430287.46,36016027.16,36074762.75,2024-12-05
95,301557,常友科技,52357800.0,,603412400.0,,,,,,,62423100.0,61409300.0,2024-12-02
96,603669,灵康药业,-96582500.85,-39.02091569957,150665541.41,-40.0236706966,79250028.36,89028693.86,62718810.45,430723.86,255792111.55,-93993126.65,-95820842.98,2024-11-30
97,688757,胜科纳米,67664500.0,,281404000.0,,,,,,,75211400.0,74345700.0,2024-11-29
98,603202,天有为,564412500.0,,2429248200.0,,,,,,,671625600.0,671177000.0,2024-11-29
99,600928,西安银行,1905349000.0,7.103753565958,5040594000.0,3.6830289649,,,1377540000.0,,3098827000.0,1941767000.0,1942001000.0,2024-11-28
100,301585,蓝宇股份,70098444.88,,280019657.65,,164152184.37,9706553.9,14926111.82,-2673292.06,203987232.74,79840150.09,79846971.86,2024-11-28
101,000506,招金黄金,50665763.24,-75.66,218508312.86,4.8938241669,216920833.79,158860.19,57115206.97,33401875.55,318457993.42,49061998.52,36629668.7,2024-11-27
102,301479,弘景光电,89961700.0,,591301100.0,,,,,,,100505200.0,100527900.0,2024-11-25
103,688605,先锋精科,50161668.51,,372720446.93,,261887037.03,3597596.81,23931095.1,-4808707.99,313089412.22,58473406.43,57849772.62,2024-11-22
104,603124,江南新材,107053500.0,,4938310100.0,,,,,,,124989000.0,124786500.0,2024-11-22
105,300887,谱尼测试,105374541.45,-41.69,1758239802.93,-34.4420465867,990117572.19,275525383.72,204142378.25,-1914237.74,1617917076.28,126836903.86,125507327.6,2024-11-22
106,301631,壹连科技,177042278.87,,2056254299.89,,1652680469.71,24889167.41,58726052.52,7522635.9,1830888595.13,213101910.18,213112346.77,2024-11-21
107,301617,博苑股份,143575064.44,-7.584673873654,746429372.45,23.5468011013,518225788.13,6070843.35,20864442.46,-735432.34,573362323.9,165215435.23,164880380.8,2024-11-20
108,300008,天海防务,89312176.95,9.6,2386969658.08,33.722086102,2084040867.32,13483949.75,142846690.51,4124770.64,2298450515.08,105096922.13,107934276.74,2024-11-20
109,688750,金天钛业,94799499.38,-3.844613515178,563862483.35,10.2394153833,364983866.87,13573804.31,32996584.14,6446979.67,461020269.21,105740083.96,105536424.62,2024-11-19
110,601026,道生天合,104848500.0,,2445615300.0,,,,,,,115719400.0,115452000.0,2024-11-19
111,688708,佳驰科技,387377082.05,,708148167.8,,160576595.25,6591525.51,25724182.06,-4152381.89,258039508.11,445726077.1,445782190.62,2024-11-15
112,603210,泰鸿万立,109648000.0,,1078730400.0,,,,,,,127528400.0,127344300.0,2024-11-15
113,301275,汉朔科技,472865500.0,,2870527300.0,,,,,,,561000800.0,559410000.0,2024-11-15
114,301622,英思特,106067736.28,,662611231.46,,480772617.82,14141837.59,26312144.32,-9571230.32,559838388.34,119381427.4,119321129.31,2024-11-14
115,300774,倍杰特,127144465.86,7.22,573483583.98,-3.1252138963,372452185.2,8401574.18,25769293.47,-5912844.69,440126159.69,157074344.52,156697545.95,2024-11-14
116,688235,百济神州,-3878105000.0,62.830785550749,12875236000.0,87.4460201754,1900350000.0,5166183000.0,2663454000.0,411494000.0,19359542000.0,-6186260000.0,-3583375000.0,2024-11-13
117,688428,诺诚健华,-531165508.57,36.322585795323,537361649.4,21.6817987436,100879190.9,267298034.29,127943846.06,35901404.99,1088452691.35,-548854514.11,-539287265.88,2024-11-12
118,002135,东南网架,273356920.8,-27.65,9826579714.9,12.568176542,8736895179.44,23222156.26,240305660.15,72017149.27,9445474722.9,331194436.82,328608915.41,2024-11-12
119,600683,京投发展,71268733.96,-70.87,10141920831.82,321.990818743,9476501543.59,136149499.12,128789268.79,118793108.05,10045891805.9,279081352.39,266498670.33,2024-11-09
120,600590,泰豪科技,145842697.06,-44.0,2481486615.43,-18.8070012356,1961121829.41,107410761.56,104838664.05,166946956.29,2438515766.76,205124068.93,206025831.37,2024-11-09
121,688981,中芯国际,3674784000.0,-60.9,33098244000.0,-12.3540130315,25481951000.0,187645000.0,2164718000.0,-2917454000.0,28723362000.0,5165463000.0,5169529000.0,2024-11-08
122,688449,联芸科技,-971491.93,,685912868.37,,379951932.11,13391359.52,32183296.32,-2460797.98,701406999.29,-1197031.0,-971491.93,2024-11-08
123,688347,华虹公司,1684552665.08,-11.61,12952608201.89,5.6418114663,9024245034.67,52751460.78,522787660.27,705485552.23,11483645443.33,1088275154.52,1102744708.44,2024-11-08
124,603271,永杰新材,154719800.0,,4643730800.0,,,,,,,155889700.0,154719800.0,2024-11-08
125,603395,红四方,132965913.08,39.083355383174,3009127406.09,-4.8260810254,2635659849.42,68718218.22,80125688.57,10857386.4,2866135599.65,144487057.46,145423301.57,2024-11-07
126,603205,健尔康,83399717.27,-17.0831902301,711333114.38,-6.4528836854,547133027.65,18086914.91,21827984.5,-11038305.34,607360809.89,88926230.52,96236905.52,2024-11-06
127,301633,港迪技术,30630776.16,30.547604812622,344344952.73,20.4180589975,217321698.44,35403744.62,28054081.7,237535.06,312130061.86,32132511.35,32068807.46,2024-11-06
128,688356,键凯科技,100477028.44,-39.18,244273054.82,-23.8921146647,48628443.07,6426763.18,34736616.56,-2526617.39,129928221.27,111624195.9,111362241.84,2024-11-04
129,600872,中炬高新,-1272481882.76,-403.89,3952935765.12,-0.0752007369,2665153050.4,330842321.58,244963893.83,-4237649.42,3419182947.19,574878344.43,-1162801556.62,2024-11-04
130,301173,毓恬冠佳,89515000.0,,1655706200.0,,,,,,,,,2024-11-04
131,600885,宏发股份,1103223169.07,10.33,9883276480.58,10.8432012141,6289896001.75,335771476.18,874688162.77,52674070.37,8107114145.44,1719060244.1,1716004237.51,2024-11-02
132,688651,盛邦安全,-23204398.45,-46.302648837994,133148355.92,32.5773710619,37359652.0,72397274.98,20808195.45,316031.54,173524016.56,-28791582.42,-29727549.59,2024-11-01
133,605339,南侨食品,125181791.85,-5.76,2289775609.28,10.101975332,1774276673.62,187251931.72,127188042.07,-29290451.58,2138724141.49,161544178.31,160191975.33,2024-11-01
134,688789,宏华数科,239377022.08,28.41,882342990.66,26.5619102015,459029993.18,72827113.0,53478020.76,-50164199.9,601099642.32,284997938.48,285050502.55,2024-10-31
135,688776,国光电气,54470589.87,-57.81,577626121.54,-18.6443696067,421100834.21,11894251.65,40955349.58,-6306331.0,501546359.18,60793513.38,64302182.95,2024-10-31
136,688737,中自科技,32846140.69,162.20234675939,1123708404.48,261.802681339,998072963.25,25885860.95,28528905.86,-2231484.74,1106976670.06,25415467.84,30391816.73,2024-10-31
137,688733,壹石通,15435438.38,-86.78,347420955.23,-23.492020346,259823024.19,12051659.84,44605973.61,2049063.8,369277435.12,11393293.72,11231900.46,2024-10-31
138,688728,格科微,49725666.0,-91.05,3244867291.0,-29.0087744184,2235283060.0,89064837.0,178648759.0,24356636.0,3144907590.0,18560631.0,16375438.0,2024-10-31
139,688726,拉普拉斯,138335852.05,224.739158981822,1455079819.64,1154.5716667213,951557898.34,70768684.26,130432937.23,-16293276.71,1326534424.79,151428102.0,153005106.54,2024-10-31
140,688717,艾罗能源,1018221036.49,90.65,4007174319.08,48.6484689813,2403184054.68,218586575.28,70406254.08,-84016729.22,2839829293.02,1168907088.13,1168596291.9,2024-10-31
141,688711,宏微科技,85561482.9,39.69,1135427155.68,84.6938080646,892473864.1,16238364.51,38239888.9,12141910.73,1038563314.62,92524884.28,92383817.48,2024-10-31
142,688709,成都华微,195390432.84,7.613943794261,628865311.34,14.3520098699,136824094.6,29883722.0,88926627.66,7407894.32,420769872.65,209330993.38,209282831.47,2024-10-31
143,688702,盛科通信,43487412.24,5429.30067987982,877290490.71,58.7235768845,576725179.5,23554235.69,34041109.25,19071962.6,865819835.2,43293341.45,43487412.24,2024-10-31
144,688699,明微电子,-84385910.74,-245.4,506627590.79,-5.9328364197,443466562.04,3889943.02,20093884.68,-5391322.0,530427924.53,-102463200.61,-102476293.86,2024-10-31
145,688698,伟创电气,156945934.19,36.9,945486085.99,42.0498783076,586605943.05,60517408.99,34167925.53,-8008322.03,783160480.5,163539865.28,164447261.73,2024-10-31
146,688696,极米科技,86166194.08,-73.86,2421783807.77,-15.9831365643,1627114147.3,441545659.82,122195571.98,-27707694.31,2479474935.37,44795288.45,43374644.26,2024-10-31
147,688681,科汇股份,4859115.73,284.255973556595,226825941.74,2.9536383922,122479117.96,54301493.6,27989295.35,162917.03,238068041.19,3505979.63,2487752.78,2024-10-31
148,688680,海优新材,-75313640.62,-156.47,3949151941.12,-4.4347419892,3752921489.66,9626635.0,39855556.99,68143293.49,3987592297.83,-116671590.06,-116983978.57,2024-10-31
149,688667,菱电电控,41963189.96,-21.72,699320591.7,31.8785580582,513375429.4,22701933.35,24914673.32,-2470152.42,674492310.96,41961613.61,42038592.12,2024-10-31
150,688660,电气风电,-652476290.48,-6110.27,5924270707.81,-11.6110280022,5655746993.24,140819916.96,371556955.28,59041257.51,6655312681.74,-781004600.46,-781449135.11,2024-10-31
151,688659,元琛科技,84107.3,-99.47,346293319.13,-11.868048207,242517005.18,23682753.45,46231639.38,10062148.35,354973253.15,-4359954.18,-2875165.09,2024-10-31
152,688658,悦康药业,152274748.25,-54.61,2957716328.49,-15.5427773973,1054952148.0,1301988273.28,168433672.05,-9078435.84,2787559797.21,172462554.46,165761105.35,2024-10-31
153,688652,京仪装备,116784911.31,23.835962590617,604169566.31,12.1628126391,411259857.76,29039944.5,30430616.46,260276.7,516864290.14,121739800.59,131376000.51,2024-10-31
154,688623,双元科技,106976637.04,53.19,351699126.55,28.0981445317,195862707.81,27094016.22,14642845.69,-18886921.56,242985673.29,122295154.5,122482521.88,2024-10-31
155,688618,三旺通信,76814496.24,24.49,309320191.37,40.8499581798,132025492.33,37173343.9,28214827.61,286741.48,243522797.73,85438704.28,85518993.5,2024-10-31
156,688611,杭州柯林,20037761.22,-25.95,97680310.56,3.7755693413,32879154.41,16066175.54,15333010.48,-6418336.59,87033368.45,23034050.4,23034050.4,2024-10-31
157,688606,奥泰生物,101565695.05,-92.53,559938588.88,-81.3977989718,291661782.03,47449213.41,48453128.84,-43105200.58,437853772.09,129101950.73,114963243.84,2024-10-31
158,688601,力芯微,118587276.28,-23.42,635150603.22,3.2687099461,363681200.87,31762771.85,26429966.25,-8931316.1,506959256.03,128239527.61,127902478.61,2024-10-31
159,688599,天合光能,5077033962.92,111.34,81119425198.21,39.3842022547,67464909694.5,2460402103.96,2158172540.88,237826884.16,73779131303.47,6637223824.71,6284953815.53,2024-10-31
160,688596,正帆科技,270556543.54,97.21,2410895100.75,33.6460623083,1732364104.84,41621013.49,199739395.04,11868211.37,2145759804.34,304262933.15,304895805.05,2024-10-31
161,688595,芯海科技,-88106830.72,-2852.1,283866608.6,-41.5594699193,202638989.62,18842782.66,29563099.97,-1740772.57,386671331.73,-83389286.02,-83079898.24,2024-10-31
162,688592,司南导航,-988793.06,-104.47,161677305.33,-12.7089917321,71850269.89,50219811.19,19250521.47,38916.29,182917229.23,-1814458.75,-1429051.84,2024-10-31
163,688585,上纬新材,62253306.08,7.81,1020226565.24,-28.8567092045,853223362.19,27841604.03,36765334.69,-7824230.97,934331394.6,78844362.08,79698789.52,2024-10-31
164,688579,地纬智能,31199611.52,27.04,302284392.55,19.4748066542,140436390.15,21347096.17,43858180.54,-3558044.32,280041928.06,31377035.49,31292707.69,2024-10-31
165,688567,孚能科技,-1563176227.95,-462.518247806563,11231656359.5,30.1416325599,10848075588.01,404010246.72,409813686.42,119959436.19,12276172266.49,-1868602084.16,-1862052607.88,2024-10-31
166,688566,吉贝尔,155068445.62,95.65,616974946.31,44.6363587067,68594149.2,280725066.96,42079747.44,-8926721.67,431839705.6,177119692.84,176669930.25,2024-10-31
167,688565,力源科技,-39237610.31,-837.89,198122385.15,1.5073276109,164219542.88,9879005.87,25564385.68,4018725.39,224650796.56,-39994392.42,-43047004.31,2024-10-31
168,688562,航天软件,8073163.4,-79.27,1091443692.23,-23.786634266,883007732.72,46531293.49,84875362.89,-14422528.99,1097137890.5,-696542.43,-675250.69,2024-10-31
169,688561,奇安信,-1222919367.02,-8.694565305217,3686301033.18,15.4970415426,1447033697.03,1659278233.78,474170334.88,28550967.27,4944394782.7,-1239193528.78,-1240838658.37,2024-10-31
170,688559,海目星,312258122.42,41.6,3361332414.77,41.7809530558,2310171774.5,163971393.46,187467654.12,-11315757.79,3037152313.88,310466485.71,310293374.02,2024-10-31
