序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
16,603887,城地香江,-1428453.2,-113.07,930978490.88,-5.2649524021,708359647.37,39669991.94,79865015.11,69248402.74,935636233.65,7097357.56,5687652.23,2025-06-30
17,300551,古鳌科技,-23835649.14,-10.12,291397114.09,48.5702369163,57842881.23,197351712.39,32371997.87,-2845749.41,312148345.8,-23266508.78,-23417419.52,2025-06-30
18,300338,ST开元,-4725808.1,93.12,214694855.39,-29.7746411237,72496599.49,30997347.36,85539544.12,997040.17,204459338.64,6533946.63,4435099.91,2025-06-20
19,688246,嘉和美康,-23161980.16,10.274047949316,291957202.04,15.8937134281,159062170.07,51308353.38,51945711.54,-2249895.05,357065593.9,-59973803.8,-59989420.56,2025-05-01
20,603322,超讯通信,-38165699.18,-211.21,800150687.26,18.8875553404,737786242.55,9650693.0,37035585.27,16114234.81,835828182.25,-55565671.04,-55355403.57,2025-05-01
21,600525,ST长园,82142856.63,-45.47,3870536911.5,13.8517427071,2546904277.9,313524943.85,452802722.31,148709197.47,3875179628.48,105188337.07,103247705.46,2025-05-01
22,600507,方大特钢,284834241.7,-71.03,13388894029.42,-23.0962662123,12684736588.21,17686922.77,296310900.17,-36398240.85,13039092832.15,388453909.52,390853548.2,2025-05-01
23,688189,南新制药,28408196.09,59.49,513749677.21,28.3092186655,34519546.76,309750316.95,29092243.32,4945019.7,434419987.44,26830201.19,28632808.89,2025-04-30
24,603922,金鸿顺,-32603453.55,-1665.18398363971,179303178.25,-19.7650956265,166839778.35,3846432.07,28625375.78,-3171444.18,208948112.92,-39654441.02,-37228608.4,2025-04-30
25,600592,龙溪股份,116373845.72,1414.18,991378377.29,13.0552484281,754082752.91,12872755.35,37070588.88,2050602.55,868672900.27,127456810.76,127543719.45,2025-04-30
26,300472,*ST新元,-73231974.26,-264.99,78646917.8,-66.9860293216,65203549.86,6030902.89,29833687.98,9360374.55,135497883.24,-91205649.47,-91584635.58,2025-04-30
27,002227,奥特迅,-20166049.08,-47.01,116549300.06,11.0923100894,82917897.38,18172916.09,20989340.81,6988006.48,143550450.71,-20648544.81,-20472476.57,2025-04-30
28,002193,如意集团,-63245798.37,-262.98,189584418.92,-48.6709126654,166988624.49,19071973.37,29036746.23,11632402.63,248134926.92,-67989405.22,-68727858.81,2025-04-30
29,688333,铂力特,17706163.54,145.445647774217,438774676.13,58.5314605789,227434298.78,31049281.82,74711249.75,11107724.78,432652810.51,14150170.49,11115239.76,2025-04-29
30,605199,ST葫芦娃,61364614.89,6.49,913979323.0,24.6122360996,436649859.4,304372709.62,44274628.88,7505240.51,831270238.89,86967212.25,86311764.99,2025-04-29
31,301206,三元生物,33317037.94,-72.04,235313762.07,-48.5402676526,235035340.17,2444127.3,6882274.83,-6116325.43,261019478.18,36385453.03,36498788.63,2025-04-29
32,300959,线上线下,22707634.65,-19.91,899844033.48,23.5401944691,836536778.01,23114082.62,21065125.43,-5566739.79,884631323.88,25356886.78,25188525.52,2025-04-29
33,300775,三角防务,420886069.25,39.77,1273867961.55,39.7182200896,684553994.58,3248592.4,28372793.3,-38979038.75,721772344.21,490416625.58,489653020.51,2025-04-29
34,300169,天晟新材,-21483693.53,-10.02,246302114.94,-14.9265332527,197590483.67,13547545.84,38444998.09,14748125.11,274298491.31,-26773684.12,-26163159.91,2025-04-29
35,300152,ST新动力,-5900825.96,-130.62,107806803.16,4.6191663218,81686813.22,8690227.29,21272489.4,376533.55,117712415.12,-5129952.31,-5901286.59,2025-04-29
36,002816,*ST和科,-22104926.3,-2.68,41068539.92,27.7048645371,34531866.0,1933797.01,22485043.08,-430257.59,60836155.74,-23440612.88,-23426040.74,2025-04-29
37,002717,ST岭南,-104425453.44,39.43,1141477948.49,11.3246890888,1034724600.29,12498386.24,112357233.79,101001371.52,1308614302.39,-135643094.35,-135787321.2,2025-04-29
38,002570,贝因美,44271004.46,3.04,1341619860.54,1.8387172782,739053739.78,407597737.7,80159023.89,10922090.13,1257051266.43,58276654.43,58369606.58,2025-04-29
39,688108,赛诺医疗,-29611147.98,58.431604237289,161285944.35,46.2211374811,68162594.11,31514848.96,50220204.83,667400.73,203874673.63,-40463334.76,-40637472.38,2025-04-26
40,688053,ST思科瑞,39126578.03,-28.95,110472068.86,-12.2716452817,47956001.32,9190859.47,12461914.67,-1627999.86,80019480.03,40265176.84,42756242.92,2025-04-26
41,002584,西陇科学,12552517.5,-82.23,3377178270.04,39.1453766763,3149877923.49,57467842.78,56781369.64,40374261.56,3352992523.32,15592064.57,15096185.5,2025-04-26
42,002537,海联金汇,40875598.76,-52.25,4241953122.97,15.6738056626,3807439899.85,37692831.78,191974222.82,12210553.0,4151558109.3,105335295.31,47427899.28,2025-04-26
43,002470,金正大,-151426934.18,-764.21,4658259132.1,-21.4906204445,4274965363.15,134567740.97,158907946.44,124582759.88,4760111785.02,-138831881.77,-127475065.91,2025-04-26
44,000559,万向钱潮,435945077.33,-1.88,7269152972.53,-1.2734359341,6175478130.05,92783111.44,220011935.78,50985953.59,6856616152.5,455012733.36,457176149.49,2025-04-26
45,300730,科创信息,-68735417.76,-416.63,88806924.92,-35.8956366865,64592820.98,18286359.38,21035169.55,2659211.58,130167262.44,-79099667.72,-79092405.67,2025-04-25
46,300442,润泽科技,702207003.19,47.83,1682733656.36,32.2971987935,813959082.38,1350452.88,81772406.87,41366839.15,992205913.14,735359769.12,739303379.19,2025-04-24
47,002426,胜利精密,-97926413.81,-107.85,1507402188.77,-18.137511859,1360978247.79,16957572.45,113070781.1,-8494951.56,1593117387.6,-101488116.89,-103508990.64,2025-04-24
48,301349,信德新材,21990977.76,-71.99,349325336.31,-19.1324359182,297827579.02,914703.79,15181382.4,881420.37,328048776.7,25390036.28,24067399.74,2025-04-21
49,300265,通光线缆,67098691.08,48.67,1308610954.55,18.221929443,1067525061.82,52622432.96,45351765.95,11236890.39,1231898741.64,75923214.0,76708821.84,2025-04-19
50,000735,罗牛山,-115224416.41,-442.13,2070480761.07,81.7093915623,1698557934.26,36910355.95,123739849.09,58449692.06,2092535746.71,-57633611.14,-58800629.54,2025-04-19
51,600822,上海物贸,157073810.76,774.000860039762,3669780725.65,65.9928827674,3500014071.71,64337134.41,82005751.65,-2360468.45,3645876903.63,175364136.99,178357027.37,2025-04-16
52,000978,桂林旅游,-1341174.85,100.56,195895723.28,389.7487054982,137105046.69,8578352.76,45508737.02,18456757.43,214285244.56,-827193.73,-484304.57,2025-04-12
53,600844,金煤科技,-87145133.83,-1374.27855106939,498911846.49,-5.6473339226,518237833.26,1606007.62,56221537.69,6189746.09,613121433.23,-111363261.16,-111341761.85,2025-04-11
54,002612,朗姿股份,150029576.83,827.76,2531716988.59,21.4827424209,1038285413.17,1019394832.55,202159524.66,46028183.21,2366072675.73,195421495.57,191581665.67,2025-04-03
55,300437,清水源,-8861085.09,-108.29,560055919.7,-45.0887277666,494014763.5,11711567.9,34413189.7,2251451.29,552103611.56,-4928113.21,-7115853.94,2025-02-28
56,002512,ST达华,16266045.64,112.04,1149668081.01,42.8448461332,991649067.19,27080359.0,69219692.39,39768398.5,1180834009.84,9815206.26,9150731.54,2025-01-27
57,000906,浙商中拓,458306077.32,-1.83,97869527317.01,7.8820327925,96270640837.72,252693802.83,233452517.62,155400094.68,97010264966.75,857321962.1,884491281.87,2025-01-24
58,301518,长华化学,44412564.43,-5.73,1151917626.5,-2.7491452125,1070608505.68,13430229.77,10368047.47,-1288228.14,1100784656.83,50750744.64,50781236.59,2025-01-20
59,688545,兴福电子,72850800.0,,408307900.0,,,,,,,,,2025-01-17
60,600165,ST宁科,-135975647.09,-1635.28,101988352.97,-78.5424218125,124649365.02,2547586.15,52493576.21,64642105.44,252809237.62,-144654149.19,-153643298.97,2024-12-28
61,000506,招金黄金,-81618163.07,-133.08,154162782.11,14.3534232748,168079422.22,158860.19,34266672.36,20483077.09,231257817.32,-79402928.35,-89750555.19,2024-11-27
62,000615,*ST美谷,-48336688.51,47.42,701894616.51,-6.2818310013,503297905.69,101134921.91,68725328.82,39851888.16,734470782.22,-27628178.29,-27131981.22,2024-11-19
63,600590,泰豪科技,150650097.44,-40.29,1651628321.35,-10.900610522,1290993679.65,71700471.85,68351011.43,104775501.21,1596492630.65,206945705.23,206632292.13,2024-11-09
64,603815,交建股份,95088997.93,12.11,2222929474.74,-18.0734182771,2038354786.5,13987113.61,34885131.34,18747892.11,2120563353.27,128163479.66,127418931.71,2024-10-31
65,002097,山河智能,47752728.9,40.13,3749883455.88,1.0711823284,2804723367.98,261332705.5,267775717.62,160316019.22,3635784366.91,19146563.32,22424124.74,2024-10-31
66,002425,凯撒文化,-96610265.4,-98.77,178483500.69,-51.2939928048,137731614.22,7311263.47,41702679.07,2029190.25,240734733.97,-84650822.18,-84694728.12,2024-10-30
67,688689,银河微电,30523573.88,-42.93,329986288.74,-9.6595659778,237777555.47,11432172.77,17837524.16,13736349.13,304656986.07,31836463.25,32025389.3,2024-10-29
68,300417,南华仪器,-4822690.26,-296.96,53462367.24,-8.6086861097,33052077.71,9760162.77,11864982.73,-1606696.69,58892517.15,-5050764.37,-5052923.5,2024-10-29
69,002825,纳尔股份,40852273.7,-88.46,664677798.85,-30.3389611487,533508283.86,23558427.82,37207550.22,-6098215.08,627269197.42,47838296.41,47750662.09,2024-10-28
70,688287,*ST观典,31382667.38,-49.42,127997600.3,-17.3941298302,68728657.24,3322196.51,8723006.23,-4836243.28,89785348.1,30073518.45,35364795.77,2024-10-26
71,688419,耐科装备,23031064.06,-15.28,89910541.55,-37.3432180186,51987509.37,8042338.78,4995110.73,-1563828.74,69465244.26,23412109.46,26213003.26,2024-10-22
72,300149,睿智医药,-15095685.76,-101.58,557454592.06,-18.844457957,418761764.0,21703782.49,94050705.59,343823.97,574957925.42,-11837344.79,-11673684.85,2024-10-18
73,600808,马钢股份,-2235498496.0,-256.59,48980452872.0,-13.1042011757,49523478031.0,177901863.0,456380406.0,178963793.0,51198747515.0,-2362608534.0,-2361338152.0,2024-10-17
74,301522,上大股份,85309000.0,58.196950258502,1031212600.0,77.0682916114,,,,,,94478100.0,94144000.0,2024-10-11
75,688152,麒麟信安,-18419513.51,-203.67,63390059.81,-32.5804484104,16592190.85,30549017.94,14213087.42,-860482.34,99425867.86,-20161871.95,-23137799.93,2024-10-09
76,002628,成都路桥,4658082.42,113.61,553654921.12,-5.9882938397,525252883.75,,38997816.49,59541963.91,628242531.17,5339093.1,8176975.58,2024-09-30
77,301626,苏州天脉,65924901.45,15.665407017007,451329890.53,8.4338760433,315251613.4,10746414.52,25811785.35,-3315357.4,379051131.09,73697199.07,73658956.08,2024-09-27
78,301613,新铝时代,100476830.37,91.564638327954,955911959.25,79.912152289,717022751.88,3994093.18,29490198.18,28031611.16,814903270.6,127411495.47,119651596.09,2024-09-26
79,688615,合合信息,186828520.4,58.550553526829,564786953.13,25.7342260633,88045562.1,142901958.68,31292927.69,-8569925.85,406123636.71,185337592.34,184715045.99,2024-09-25
80,002088,鲁阳节能,224002225.45,-22.25,1683855244.0,5.6877292078,1170527190.19,115722983.71,76422403.55,-625525.15,1433391947.46,252388577.05,252433646.67,2024-09-25
81,301622,英思特,80508600.0,4.942183685254,422836700.0,-5.277753136,,,,,,89519400.0,89417500.0,2024-09-23
82,001238,浙江正特,41858617.34,-34.34,720080610.92,-18.3672760006,532937830.18,60185079.18,43778652.54,-22787663.09,644625851.03,41247867.31,40741548.75,2024-09-21
83,688737,中自科技,20606455.72,162.705433562789,685031003.54,251.6763777609,604470837.62,16585981.0,16658965.48,-454529.1,673415499.89,13536750.48,18000734.09,2024-09-20
84,301556,托普云农,39619660.91,46.964673977396,192943380.74,38.4598884164,93097467.55,23468910.75,18117082.64,-3718802.73,154344928.42,44556879.47,44554156.84,2024-09-20
85,688184,ST帕瓦,15826922.81,-77.21,461464296.63,-47.373481543,405867102.86,1230042.18,19507308.1,-11828021.17,441170736.72,18100353.79,15847479.38,2024-09-14
86,301618,长联科技,44366672.51,,272869662.8,,177837663.96,18709460.28,13395887.16,-471135.16,222996039.66,49830696.51,52160942.45,2024-09-13
87,001279,强邦新材,42577926.75,-17.278674662034,674647529.66,-16.982989164,586302312.37,5832674.8,13680570.62,-2099176.01,630536174.81,45478445.93,47080018.7,2024-09-13
88,688351,微电生理,2155420.89,44.6,142122680.52,16.5818763089,45991884.34,49716902.74,15543971.49,-3531864.79,149318072.65,4155420.29,2155420.89,2024-09-12
89,603989,艾华集团,194966432.93,-17.99,1560551908.48,-12.322658285,1140266532.72,69629441.69,56847395.72,10000652.6,1376176836.34,224060866.88,223420469.57,2024-09-12
90,603218,日月股份,291284527.04,184.57,2396618151.6,17.4648323589,1879549912.9,19118049.51,90708239.38,-63078782.04,2064016827.0,330609442.94,328081123.46,2024-09-06
91,002703,浙江世宝,19837169.51,2218.41,727947938.24,31.3860722434,589143628.58,17967000.43,45803770.12,3056808.58,711656154.19,20762286.27,20441696.41,2024-09-06
92,605277,新亚电子,81457083.88,-6.07,1515669171.96,104.1979680666,1267163531.32,29288389.73,52886352.45,12928497.97,1424820428.4,91736416.37,91306051.65,2024-09-05
93,301551,无线传媒,145796843.25,-7.198664180299,332843049.01,0.3429920869,152992131.73,18517654.18,15339601.28,-12147176.64,187056107.21,145887910.99,145796843.25,2024-09-05
94,603378,亚士创能,39208354.56,20.85,1486553452.95,5.1954838505,981810610.5,186280153.13,84407823.93,54304065.44,1362415208.08,52159535.51,53294577.04,2024-09-04
95,002598,山东章鼓,64101417.72,1.72,956461316.1,4.6617723359,667229838.51,66152785.71,98446634.23,7064724.07,897683705.84,68242625.14,69336234.07,2024-09-04
96,600322,津投城开,-146652613.89,60.260408090239,3174977818.19,47.9126037954,2747817709.97,142144732.1,43228565.93,308996870.14,3291023018.92,-83555981.47,-68810687.55,2024-09-03
97,300014,亿纬锂能,2150924034.44,58.27,22975722909.04,53.9274244312,19315868944.43,266177715.27,455436763.86,32177718.38,21347640507.58,2721300373.53,2714836021.83,2024-09-03
98,300568,星源材质,379039314.29,3.0,1356600993.54,1.676610913,734584442.88,15509339.14,139047849.54,-8995089.14,1005309251.69,429466980.64,429514374.46,2024-09-02
99,688799,华纳药厂,112212958.58,33.87,721054475.17,21.7365587166,263328195.12,252477169.9,29821489.48,-2149563.8,604889214.19,125547926.49,120112935.36,2024-08-31
100,688717,艾罗能源,975322477.57,295.145838236976,3399058454.1,143.1709018158,2052953690.08,168730974.09,44383609.0,-142600061.63,2266201173.69,1128885277.23,1129126006.22,2024-08-31
101,688701,卓锦股份,-32214822.39,-24046.4986926173,156517973.16,14.0332052425,133548427.69,8748825.47,23744758.68,4242161.48,183660909.32,-29522275.69,-32668322.16,2024-08-31
102,688693,锴威特,29317591.15,-8.57,133287340.72,11.7,68611071.37,4032133.56,10086810.43,297067.53,100666907.12,31726007.73,31726007.89,2024-08-31
103,688681,科汇股份,-3836529.47,60.499048154836,134418123.66,1.7390191447,77236855.37,35320399.89,18457921.13,-145329.89,151726818.81,-3742510.49,-4695027.05,2024-08-31
104,688680,海优新材,-34159792.13,-116.42,2399962647.18,-14.722398918,2306062779.92,6260492.13,22035006.97,43691955.41,2454488372.59,-58759053.31,-59003060.98,2024-08-31
105,688671,碧兴物联,23907046.22,6.52,167664846.21,-25.7093427384,109181539.75,16093383.75,14758440.58,-664603.95,156658543.21,26384065.06,26391325.19,2024-08-31
106,688665,四方光电,71761771.68,1.33,287670118.63,14.1142803516,156045051.39,21473173.45,15659546.62,-6459367.52,218570504.55,81753570.48,81605258.26,2024-08-31
107,688623,双元科技,60987669.59,74.76,228816859.76,29.9323657055,134120047.37,17852750.28,9572789.76,-7022530.59,169518236.75,69622482.03,69734748.91,2024-08-31
108,688606,奥泰生物,71181851.07,-94.54,387847292.99,-85.7593880482,207101764.06,32643443.92,34464317.52,-36773498.47,305909923.16,91075967.92,77262454.1,2024-08-31
109,688601,力芯微,68442755.71,-46.07,373423510.38,-20.8877331178,217613109.48,20764320.48,16290319.65,-8722976.35,304547090.84,74514289.37,74220511.48,2024-08-31
110,688599,天合光能,3540007044.94,178.88,49383637693.63,38.2099252448,41027653875.03,1534537445.65,1358085437.86,-208738396.67,44709482950.98,4706433781.59,4360676948.61,2024-08-31
111,688576,西山科技,45922917.01,33.21,147564648.11,32.2538246022,47178684.67,34291205.94,11559937.3,-2362602.97,107985911.68,46748565.39,46778129.81,2024-08-31
112,688559,海目星,184774909.07,95.91,2146309798.9,79.612187603,1492160349.61,100489147.44,123569696.55,-16185856.47,1963148246.67,180177729.83,179842562.21,2024-08-31
113,688511,*ST天微,27531485.9,-2.74,65170135.9,1.0813539247,23991304.79,2825308.89,11334685.99,-671052.18,44756535.56,23203883.53,31519341.59,2024-08-31
114,688469,芯联集成,-1108573595.43,-93.546633878028,2519890395.68,24.0939364684,2548035916.19,13606139.98,58501377.38,219607057.36,3506442250.7,-1411519346.0,-1411128215.53,2024-08-31
115,688443,智翔金泰,-388154683.3,-50.678140411182,132804.13,-70.5703518901,98875.89,299165.46,84137736.88,17757865.76,392063304.98,-388149447.59,-388154683.3,2024-08-31
116,688425,铁建重工,1025220529.23,1.07,5563802058.15,3.7655208472,3779039716.41,180834663.99,145300328.74,10487484.74,4599833009.8,1140691728.81,1146017588.97,2024-08-31
117,688403,汇成股份,82042699.09,-11.31,557184407.23,20.6038461586,423423802.2,3536969.61,25802968.73,-6509019.32,485778830.82,84476118.76,82003684.56,2024-08-31
118,688399,硕世生物,-68294665.06,-105.54,186614720.28,-94.2860261778,65805143.93,88671475.5,47911342.17,-13280232.13,261290297.53,-67430690.07,-68047433.95,2024-08-31
119,688396,华润微,777880291.56,-42.57,5029775789.25,-2.2537203898,3304789482.9,81248414.02,309773874.75,-154704200.12,4136998164.35,893712043.43,906614349.96,2024-08-31
120,688390,固德威,740759455.48,1256.2,3814199531.81,162.6126561611,2458185422.66,219874890.79,131256836.38,-118697952.89,2929242880.23,815165530.63,813678916.8,2024-08-31
121,688369,致远互联,20500011.08,-38.81,478817847.23,13.135287242,109008911.25,215136152.64,43358854.63,-7698214.47,479108097.86,19538690.44,19339119.41,2024-08-31
122,688361,中科飞测,45939106.81,242.877764507529,365476937.25,202.2494803236,194525602.29,22781007.36,41972255.97,-3367139.5,355356224.62,45823433.18,45852106.17,2024-08-31
123,688327,云从科技,-306020225.32,6.530907548551,163646018.26,-58.1584459865,69127236.44,79407794.69,110715132.63,-790656.88,456931936.07,-315341850.32,-315258295.26,2024-08-31
124,688316,青云科技,-82104307.05,46.528843027278,174765289.42,11.3923831659,131038154.67,42534601.06,31926863.24,3137373.37,255487074.79,-81129192.61,-82218053.36,2024-08-31
125,688310,迈得医疗,39873383.43,277.13,197664011.37,48.3709308689,93608316.99,10136311.95,44955720.58,-4233514.42,161541867.16,52599783.58,52436675.41,2024-08-31
126,688309,恒誉环保,29181068.67,114.86,112790014.29,52.5445831836,52549881.09,5703498.79,7571361.94,-2640309.32,70000974.85,33215889.16,33419105.33,2024-08-31
127,688308,欧科亿,108432031.46,-5.72,532720325.41,1.3355558274,358764011.97,18782097.34,23913914.96,-2835995.76,425742808.72,125569190.33,124468820.85,2024-08-31
128,688301,奕瑞科技,324635082.72,17.43,957196064.81,32.8317860549,399604616.17,40233847.19,42420299.78,-22306249.48,584611116.57,364386043.45,364891775.71,2024-08-31
129,688297,中无人机,213717656.56,-9.42,1194244824.04,-28.1465508229,834515222.77,6651142.23,43102228.45,-32230242.71,961879699.2,251969832.21,251984832.48,2024-08-31
130,688291,金橙子,25593707.27,-1.65,109089856.9,3.3059365618,44643906.21,12660936.92,16138959.09,-2718862.14,95876269.03,25937921.52,25945336.79,2024-08-31
131,688272,富吉瑞,-46949680.65,-8.567434749871,90153126.39,223.7627711675,68825287.65,5755626.36,26689110.64,195090.37,135846315.66,-46948070.86,-46949680.65,2024-08-31
132,688271,联影医疗,937776940.87,21.19,5271345801.64,26.3499925872,2703489492.74,824042437.32,246597030.31,-117520416.98,4575991944.56,1046420188.12,1047281755.48,2024-08-31
133,688256,寒武纪,-544828596.25,12.464584095164,114467965.29,-33.3650188602,33358294.3,38373012.1,127580497.31,-24534689.7,657614993.83,-560152901.32,-559729339.64,2024-08-31
134,688247,宣泰医药,22792183.15,-43.34,110765423.73,-13.3651758882,49884825.76,3853093.88,16569135.77,-6056960.82,92227923.16,24979409.6,25054791.43,2024-08-31
135,688236,春立医疗,126077038.0,-19.69,540706888.57,-5.3701746714,149300529.61,166890048.29,18957836.76,-4993937.49,408748578.91,138459630.64,138537238.33,2024-08-31
136,688223,晶科能源,3842860309.88,324.58,53624429931.44,60.5161868361,45995323838.95,625736409.73,1122702195.24,-949671061.72,47792047109.94,4934725316.38,4905759121.64,2024-08-31
137,688221,前沿生物,-173084445.99,-40.423746611317,42441262.26,62.199387339,36740130.56,28351970.83,45235965.65,4241895.11,227979956.35,-172621865.1,-173084445.99,2024-08-31
138,688218,江苏北人,31218306.16,495.826547150605,397772842.66,172.1337590016,308772961.76,5636175.08,20036284.07,2007312.01,358480512.06,32291501.78,35276572.96,2024-08-31
139,688211,中科微至,59771623.39,87.41,783557419.38,14.0899911115,619047121.39,38490948.99,57950528.88,-11649874.41,807230846.72,69318442.97,68298492.78,2024-08-31
140,688206,概伦电子,648737.57,-96.46,152371455.22,38.7891544337,24109571.29,35233270.18,27560270.26,-21241086.03,157297443.88,326758.62,471464.42,2024-08-31
141,688195,腾景科技,20390853.11,-24.06,166851473.49,-0.6851589779,122366342.87,3746828.28,11173855.42,-5064848.14,149595970.06,21434286.14,21407110.3,2024-08-31
142,688186,广大特材,85666397.95,48.63,2052878276.27,30.1274798551,1704087607.06,7804524.24,67591869.82,65604357.76,1954839350.93,112531607.9,114019842.34,2024-08-31
143,688180,君实生物,-997412406.48,-9.316848924334,669702667.07,-29.2105420164,252155636.11,373126850.39,232304096.15,-42146450.83,1772814913.95,-1162291985.5,-1176824289.32,2024-08-31
144,688179,阿拉丁,30914243.64,-38.49,185450923.4,4.5737903577,75101131.82,15205321.24,31313913.19,300457.45,149397785.04,34862023.98,34667847.1,2024-08-31
145,688178,万德斯,5478547.76,-81.74,362742661.92,-0.7771577857,287852328.53,22546379.55,45547253.31,3395323.91,376888217.34,1130832.15,2396409.45,2024-08-31
146,688162,巨一科技,20499497.75,-67.28,1481319374.48,4.0739361851,1254411020.61,27731881.36,72776043.52,-8686149.54,1483758561.33,21804958.61,22425445.51,2024-08-31
147,688141,杰华特,-190810294.69,-303.14,649250900.33,-7.4691342315,443862765.79,46930980.52,59728838.03,-3234586.53,792432769.59,-191555024.09,-191421253.53,2024-08-31
148,688130,晶华微,2218788.96,-91.53,64932104.88,-5.0172807841,23250425.9,3856126.33,9125893.4,-2980803.01,66160401.65,-1641317.13,-1693269.82,2024-08-31
149,688116,天奈科技,89878920.3,-55.98,640983600.9,-31.9018069463,438055481.27,6462062.93,33956455.55,16846092.25,548267548.56,108891545.87,109195789.19,2024-08-31
150,688115,思林杰,-9870048.4,-118.91,68381629.56,-59.5890981497,27423787.0,7823904.81,23753437.54,-10149977.43,77369146.68,-14358817.57,-15020297.56,2024-08-31
151,688081,兴图新科,-21749759.11,-13.820953871939,57586864.81,33.1996066236,21572575.81,22808137.53,28310470.86,-871156.91,85496105.6,-26421714.66,-26458431.28,2024-08-31
152,688079,美迪凯,-31046091.74,-814.22,170503581.98,-17.6810742453,123852191.39,1840169.49,20586998.95,9902830.68,195255900.8,-39149195.23,-39244859.93,2024-08-31
153,688071,华依科技,-2238809.22,87.509901387546,154767375.58,118.5978114383,93214968.96,7094382.32,27926429.29,15081145.01,163365557.67,-6675772.54,-6432750.47,2024-08-31
154,688070,纵横股份,-5702469.64,-413.79,128884666.78,23.2945646489,68053077.42,40238394.65,17819362.3,770406.58,146892798.64,-18057803.15,-9753062.65,2024-08-31
155,688066,航天宏图,10872900.84,27.38,1023732632.03,31.0322541499,515304256.61,132033657.67,154430973.83,44620448.16,1023021881.9,15256880.99,11525903.56,2024-08-31
156,688062,迈威生物,-413525055.42,2.304903128784,89961372.07,713.812768326,180469.26,87182504.61,94392523.42,-18444028.68,505087817.6,-414357391.95,-415364379.05,2024-08-31
157,688057,金达莱,70322029.81,-48.31,225235675.27,-38.6932955512,78026242.68,19591156.1,24113631.41,-15753568.77,126931158.43,72999393.66,73379262.2,2024-08-31
158,688048,长光华芯,-10637419.97,-117.97,142133562.9,-43.2324641603,100119726.72,5364262.9,17488206.77,-3733632.03,174279462.69,-22487351.72,-22550869.01,2024-08-31
159,688031,星环科技,-189519948.44,-14.705537243816,137966312.87,41.3833989503,67248595.34,111971789.89,68521270.83,-1260361.4,350019356.5,-189926083.88,-189875891.21,2024-08-31
160,688017,绿的谐波,50641099.09,-44.74,171561970.11,-29.5160291458,98965975.06,3899702.24,8358267.55,-15551534.32,118802525.73,57221158.74,57278397.49,2024-08-31
