序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,000752,ST西发,7011109.48,162.073914036448,177490893.84,5.6043345378,127542563.86,5693986.77,10114942.2,-945484.41,144036086.65,27505228.35,27629720.96,2025-04-25
2,002842,翔鹭钨业,36970633.43,6.51,421903294.55,18.9541440298,352537325.48,3287503.09,22469009.83,3890267.74,385033767.28,41764975.11,41794975.11,2022-12-03
3,002396,星网锐捷,50792823.59,31.83,2386430791.6,27.2406615542,1517946572.19,439301032.67,439777640.69,2596620.62,2430483938.29,69011890.55,70573549.14,2022-09-24
4,002217,合力泰,510379873.1,63.926847889506,6094239457.38,23.9778862312,5024190411.99,63129546.93,390180411.63,69988581.6,5621133011.93,475353122.64,585461165.57,2021-06-25
5,688283,坤恒顺维,7787594.08,115.63,22949696.1,86.1602372221,7365535.12,2169349.86,2349279.5,-8378.24,13814844.36,9134851.74,9140265.77,2021-05-27
6,301172,君逸数码,17807852.39,326.638429731019,102083768.79,135.8130994289,71351264.16,3236617.55,3181794.52,-169979.46,79585859.94,20841563.54,20870863.54,2021-05-27
7,688292,浩瀚深度,-2402297.54,94.640111876721,127260393.82,74.9375648512,81642641.98,14749693.39,12255137.91,2661763.23,142275604.24,-5844041.81,-2773186.15,2021-04-26
8,603042,华脉科技,45511759.63,18.134267210379,545820723.46,5.2122643945,377768864.71,53912563.47,47432276.77,2264428.51,497833243.33,47987480.13,54165778.47,2021-04-13
9,002323,雅博股份,116527378.76,143.096772065378,624026463.44,110.4031155189,412737301.82,18811524.45,47812482.99,13601171.02,494143815.58,140067647.86,140099231.24,2020-12-12
10,300311,ST任子行,45930852.09,-5.024078923871,459840117.28,88.8115994714,258066064.44,62452817.09,92155757.78,-122717.72,415510800.53,51368923.04,57157137.45,2020-10-13
11,688716,中研股份,-1027028.75,-187.83,13989212.27,96.9449015811,7002436.2,1664045.86,4155432.63,1387769.89,15656901.02,-1096688.75,-1096688.75,2020-09-07
12,301178,天亿马,4163414.41,-14.52,64303077.35,-4.6932301194,42168260.28,5811492.9,7119213.88,-229795.86,62332406.89,2375651.29,3142295.3,2020-08-31
13,300100,双林股份,172575459.71,5.162348368541,2009630238.28,36.9545824439,1514516532.91,66477180.39,165224490.14,32620157.74,1787987247.65,218345567.38,230153522.82,2020-07-31
14,001317,三羊马,32362224.75,46.964033275807,329021362.85,6.1860146698,273795765.98,1070235.4,14293915.93,2714757.81,293914643.23,36629559.69,38436152.64,2020-03-31
15,688579,地纬智能,16588011.05,22.996670358228,92273352.88,26.5682499898,40942068.16,6685618.54,32078184.4,-1334163.8,80200125.66,17802173.57,18433212.73,2019-12-05
