序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,688345,博力威,55879296.86,157.84,2735232959.38,48.3321103559,2240635438.15,82755840.82,141981015.26,14755139.68,2642028495.03,50337738.67,48136055.94,2026-03-10
2,605339,南侨食品,40668290.19,-79.81,3064754924.93,-2.9939616325,2476375362.28,266013175.95,181141859.63,-26591123.77,3030578102.62,44449079.31,46569312.52,2026-03-10
3,603268,*ST松发,2654607744.11,1083.05,21639152774.73,274.9537907926,17223730199.92,26592191.14,517503701.6,585424472.27,18619003731.22,3176368010.98,3181262176.71,2026-03-10
4,603031,安孚科技,225995308.91,34.38,4774638075.73,2.9386580487,2414334119.12,889496333.64,244412405.72,32111898.75,3741802034.88,1045253722.25,1046352590.59,2026-03-10
5,301536,星宸科技,308367801.59,20.33,2972063050.67,26.2810709635,1956819792.65,33283047.53,111422620.17,19100611.86,2783545811.1,323177193.93,322782434.41,2026-03-10
6,301087,可孚医疗,371608606.66,19.2,3387499253.24,13.562771149,1586607952.8,1158175337.61,173075388.29,-2987494.8,3038805623.01,429044340.65,425842807.11,2026-03-10
7,300750,宁德时代,72201282000.0,42.28,423701834000.0,17.040646607,312383297000.0,3735118000.0,11666741000.0,-7939863000.0,344824196000.0,89518636000.0,89526545000.0,2026-03-10
8,300033,同花顺,3205082002.69,75.79,6028985966.48,44.0000398967,509784224.57,759240273.21,245080887.72,-124843719.94,2617739330.96,3612165083.71,3603679559.75,2026-03-10
9,003033,征和工业,175143893.23,33.72,1932356924.83,5.3016806146,1490346069.12,77750774.3,109295239.29,8580532.64,1787092656.85,196642812.94,196304177.98,2026-03-10
10,002981,朝阳科技,73766887.37,-34.67,1818419205.53,4.8519589623,1421303250.53,50779808.13,107820272.84,8430627.26,1694461855.07,79930915.63,79555175.28,2026-03-10
11,002868,*ST绿康,-139264289.67,68.7,516580135.7,-20.4494103921,481953167.54,13979324.56,55353500.54,53631171.72,638260466.1,-128394722.57,-138853766.02,2026-03-10
12,002709,天赐材料,1361917896.52,181.43,16649892556.28,33.0044502105,12946736447.91,71839118.52,859374390.51,181610429.03,14997211391.77,1600095667.89,1538573198.75,2026-03-10
13,603316,诚邦股份,-119598191.53,-20.23,503565473.06,44.7468771328,469716004.36,2323439.24,35045729.33,-12182267.91,508052396.09,-84729135.87,-82929580.76,2026-03-07
14,600830,香溢融通,80305654.59,51.03,471216030.0,15.28,172010128.91,37913257.28,66324828.78,-4687539.2,256885374.3,162730560.53,162555991.59,2026-03-07
15,600529,山东药玻,689626040.66,-26.87,4474018978.75,-8.7849352994,2983735053.33,107683043.93,232409811.05,-16253081.75,3533710798.9,837960826.94,830828068.79,2026-03-07
16,600299,安迪苏,1154532027.0,-4.13,17230692072.0,10.9204779452,12352266069.0,1495138179.0,855545180.0,63232611.0,15298447174.0,1676207547.0,1570496599.0,2026-03-07
17,600113,浙江东日,144063627.16,6.94,773504798.71,7.0562010557,488048742.8,31278774.98,67333949.15,-5706174.52,605499883.91,183774865.25,184424362.24,2026-03-07
18,300889,爱克股份,-77232011.01,28.12,1178355346.66,30.4699439522,959790479.05,76331614.56,115109842.14,11396224.55,1221778170.83,-81973330.24,-84911937.06,2026-03-07
19,001207,联科科技,292689214.18,7.55,2357133367.71,4.0317867154,1891241891.39,18189697.05,36710232.2,-10243389.78,2033902184.95,341959744.5,341240143.91,2026-03-07
20,000063,中兴通讯,5617745000.0,-33.31888787284,133895460000.0,10.3848619976,93391318000.0,9223495000.0,4219760000.0,-226654000.0,130453332000.0,6361809000.0,6302867000.0,2026-03-07
21,688781,视涯科技,-212332585.01,13.964708146364,513041063.45,83.1929117887,401198190.3,9900428.75,81777655.21,-8355503.65,752505983.37,-212612276.0,-212332585.01,2026-03-06
22,603659,璞泰来,2359053946.35,98.14,15711291195.73,16.8262199193,10726924153.28,155368450.78,742173722.08,112557134.34,12770877123.4,2966538533.28,2948965914.06,2026-03-06
23,603007,*ST花王,-228063589.53,71.96,410203905.01,347.6214275781,359872046.44,1366074.53,87469522.64,15965586.69,473313456.2,-213411736.67,-207450275.41,2026-03-06
24,002920,德赛西威,2453584767.75,22.38,32557178348.37,17.8836380168,26348976573.64,268025208.97,670341329.29,21112139.12,30047077904.61,2575857053.41,2570336188.42,2026-03-06
25,002487,大金重工,1103297424.75,132.82,6173550246.46,63.3365342055,4248394987.94,119825379.93,349495239.96,-102157835.38,4945443393.6,1263332204.17,1265819722.93,2026-03-06
26,002213,大为股份,-15621781.98,67.73,1222356156.91,16.7428697816,1142659418.21,24511764.85,39449373.95,298011.27,1219218206.87,-9716943.18,-9532490.15,2026-03-06
27,000975,山金国际,2971658678.29,36.75,17098604999.31,25.8597705263,11657498206.52,4314428.71,499447908.04,13055005.26,12759695567.27,4304447389.44,4271784889.94,2026-03-06
28,301682,宏明电子,318721965.67,18.818396059119,2616664600.59,4.9255808622,1386180961.92,129585061.43,240435757.73,2032938.33,2026069552.83,517015951.23,517333303.14,2026-03-05
29,300956,英力股份,13116670.78,27.75,2226903750.16,20.8321604523,1979859122.4,23973104.57,67213425.55,35466383.23,2187959659.55,16292489.52,17810153.22,2026-03-05
30,688511,*ST天微,34133444.31,230.717347555319,150197152.94,93.1635408346,76539937.1,6301530.23,18160185.01,-1299823.23,123954002.82,35803995.81,35840874.86,2026-02-28
31,688100,威胜信息,666266924.52,5.64,2977611210.11,8.4830439614,1781613502.18,135409978.0,52419429.16,-4383552.78,2219854001.62,778666333.93,778596992.15,2026-02-28
32,603682,锦和商管,-118859736.93,-905.66,946616684.86,-6.0868803922,719092616.6,36814814.93,55193819.61,159605622.18,979619161.36,-224185327.28,-170850102.64,2026-02-28
33,603103,横店影视,159212918.33,265.199149702514,2297659864.75,16.5452803668,1956717574.07,19071310.15,71709548.24,79213538.56,2223102127.57,157791857.76,159009232.97,2026-02-28
34,603005,晶方科技,369617694.92,46.23,1473887081.78,30.43740468,779647640.37,8277835.19,103306457.61,5014533.06,1058685762.07,418474818.75,418264949.58,2026-02-28
35,600539,狮头股份,-21845557.21,26.244410887383,440312894.88,-8.2824309522,295778803.89,102436465.85,51101773.87,2027410.79,452194410.32,-26340389.91,-26513651.64,2026-02-28
36,002800,天顺股份,-23833380.39,-367.29,1136805260.23,-25.6850314902,1093157209.19,14742016.29,23934763.02,15712503.12,1150257287.59,-29415434.65,-29343728.61,2026-02-28
37,002647,*ST仁东,359567236.23,143.17,822820010.93,-29.0060740075,557608187.32,41524837.17,156025754.51,-12900108.72,779852415.21,457983269.4,383089029.26,2026-02-28
38,002138,顺络电子,1021016292.98,22.71,6745291381.99,14.3868771283,4274077907.96,114659194.21,346766884.22,85738783.84,5519225605.35,1281842450.2,1274322248.12,2026-02-28
39,001309,德明利,688329031.23,96.35,10789100246.68,126.0659116724,9191419966.83,93409077.29,206526647.37,201523813.78,9995491586.23,716618900.76,715445769.91,2026-02-28
40,688082,盛美上海,1395929467.13,21.05,6786170247.76,20.7989297114,3507229312.66,551299154.67,256758262.41,32391216.05,5366188118.9,1454873702.99,1456679049.2,2026-02-27
41,002270,华明装备,709737360.27,15.54,2426794600.12,4.5039841665,1104448872.37,251513769.27,169580865.4,-26087029.44,1619953731.59,834263846.37,848212227.56,2026-02-27
42,688015,交控科技,155551214.18,86.127972049173,2537349144.96,16.0815566496,1638681611.45,88116907.74,239498668.5,-1129815.32,2291781144.8,242593247.83,232984182.94,2026-02-25
43,000608,*ST阳光,-218209909.77,-69.01,341537865.04,-7.108721541,240299180.3,25042909.92,55183629.32,86373610.38,430007669.37,-230465586.0,-228112176.16,2026-02-12
44,002072,凯瑞德,-22182599.11,-1142.61,464722321.09,-25.8935395496,459765183.45,6849956.53,12592163.58,69063.37,480002429.64,-14104670.53,-22175165.39,2026-02-11
45,000563,陕国投A,1432568054.95,5.25,2952464974.09,0.8479670134,,,876934350.96,,1042668639.94,1909796334.15,1907591070.71,2026-02-10
46,301680,固德电材,179154550.39,4.3,1105791018.22,21.7940678533,771364775.21,23526739.32,64663432.57,-4192707.49,904451580.36,203901389.91,203748906.5,2026-02-06
47,601231,环旭电子,1853439277.28,12.160880585021,59195055821.58,-2.4642926867,53579581679.3,404219301.75,1292285437.01,268387800.59,57517203453.33,2104570655.6,2139493055.52,2026-02-05
48,688230,芯导科技,106152925.57,-4.91,393607502.95,11.5219683742,264341326.02,9006020.84,19299509.16,-642779.62,325700480.83,114445603.03,114482387.41,2026-02-03
49,300803,指南针,227916215.0,118.74,2146176538.0,40.39,193288406.0,1110736291.0,650136211.0,28253212.0,2157996807.0,211179607.0,205310165.0,2026-01-31
