序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
68,688277,天智航,56169308.34,440.5938591468,41820400.56,74.4541846712,-106581643.82,-189.7506787423,120930551.6,215.2964940711,2019-03-01
69,002950,奥美医疗,35529528.96,-8.0930829579,217679150.56,612.6710849588,-87650133.67,-246.6965823518,-88911895.92,-250.2478882287,2019-02-26
70,600830,香溢融通,301806326.25,363.1731686791,138536907.46,45.9025856685,-72927799.16,-24.163774188,235749895.69,78.1129735149,2019-02-25
71,603681,永冠新材,-5048680.64,-302.2185114396,49232238.65,975.1505821133,-78268671.45,-1550.2797073336,20609462.38,408.2148159009,2019-02-20
72,603927,中科软,213060528.92,0.4809568388,268881050.55,126.1993725037,-13859609.63,-6.5050104307,-42383104.01,-19.8925179736,2019-02-19
73,603956,威派格,7442068.58,145.4124276661,61977984.99,832.8058835222,-118489172.69,-1592.1537327462,63953256.28,859.3478492239,2019-02-11
74,002963,豪尔赛,14566244.57,,16218193.74,111.3409407762,-1382389.98,-9.4903663972,-269559.19,-1.850574379,2019-01-30
75,300761,立华股份,14601581.98,113.4472614376,767957453.53,5259.4126758449,-636466197.98,-4358.8852142992,-116889772.81,-800.528141198,2019-01-29
76,002949,华阳国际,138727629.68,654.1512442376,94220348.41,67.9175075847,-34144867.68,-24.6128819174,78652148.95,56.6953743327,2019-01-29
77,603610,麒盛科技,16860518.82,,101435054.68,601.6128908185,-115000542.55,-682.07001088,21695652.1,128.67725087,2019-01-28
78,603390,通达电气,-19762591.63,-193.0608081327,87565433.56,443.0867934703,-27029608.21,-136.7715769068,-80299075.87,-406.3185505898,2019-01-28
79,601865,福莱特,780754701.45,1170.2010724653,591028798.48,75.6996784499,-132840496.59,-17.0143703705,314867282.72,40.3285797876,2019-01-28
80,688519,南亚新材,21141190.37,,31667056.3,149.7884260336,-6579595.5,-31.1221619258,-6907725.08,-32.6742485125,2019-01-25
81,300819,聚杰微纤,16518693.1,,55173799.69,334.0082617674,-34686544.44,-209.9835878663,-6737084.36,-40.7846088018,2019-01-25
82,603863,松炀资源,4446464.62,705.0869320813,38166240.8,858.3502639002,-90303757.24,-2030.9114084439,56583981.06,1272.5611445436,2019-01-24
83,002947,恒铭达,108871474.48,256.8639646818,95998572.34,88.1760560317,-19341900.84,-17.7658114142,29538646.86,27.131667869,2019-01-22
84,605368,蓝天燃气,-174237231.07,-191.9103387918,307607482.57,176.5452083237,-655982732.46,-376.4882674223,174138018.82,99.9430590986,2019-01-18
85,603950,长源东谷,-40042400.0,,171938800.0,429.3918446447,-106938900.0,-267.0641619883,-104226400.0,-260.2900925019,2019-01-18
86,002965,祥鑫科技,38843755.99,173.7842999354,116965246.85,301.1172423185,-38718225.27,-99.6768316637,-45208000.0,-116.3842137502,2019-01-18
87,300758,七彩化学,62381878.32,163082.924224244,32186745.17,51.5963065506,79436776.98,127.339508074,-49868761.75,-79.9411032386,2019-01-16
88,600928,西安银行,12576340776.0,8619.6325438977,-548678600.0,-4.3627841339,-22269541620.0,-177.0748901978,35394560996.0,281.4376743317,2019-01-15
89,002946,新乳业,452953971.0,1329.4621930368,454683766.0,100.3818920047,-543576323.0,-120.0069671097,540134157.0,119.2470298489,2019-01-15
90,603351,威尔药业,2006156.69,117.5911780142,81135872.5,4044.3437396707,-72317161.35,-3604.7613683655,-6852995.17,-341.5982013848,2019-01-14
91,300759,康龙化成,36759269.0,237.1813259443,216939062.37,590.1615246212,-480889216.37,-1308.2121311226,298132715.57,811.0409256778,2019-01-14
92,603719,良品铺子,15688813.38,,203197334.38,1295.173379008,-293212373.08,-1868.9263870892,105703852.08,673.7530080812,2019-01-11
93,603053,成都燃气,-84640383.77,,537072635.97,634.5347363138,85764963.76,101.3286565348,-707477983.5,-835.8633928486,2019-01-11
94,300860,锋尚文化,2518456.54,162.8388439663,8178025.75,324.723719473,-8067154.42,-320.3213671497,2407585.21,95.5976476767,2019-01-11
95,601615,明阳智能,-375304498.36,-148.3579611189,112616905.72,30.0068094606,184344082.05,49.1185378421,-680770544.79,-181.3915228208,2019-01-10
96,603700,宁水集团,5735147.81,-63.9905839418,75912081.99,1323.6290415678,-20377501.64,-355.309092548,-51536163.18,-898.6021788338,2019-01-09
97,601298,青岛港,227645868.0,-92.9573204599,1451145516.0,637.4574371805,-3158055690.0,-1387.2668622301,1930180436.0,847.8873141682,2019-01-08
98,002973,侨银股份,69194822.78,,90965109.67,131.4623060156,-48122140.81,-69.5458690067,26351853.92,38.0835629911,2019-01-04
99,603332,苏州龙杰,25116697.19,293.853974118,252689757.33,1006.0628410594,-73941876.58,-294.393311432,-153631183.56,-611.6695296274,2019-01-03
100,603739,蔚蓝生物,-17288873.31,-338.3842475274,74268465.62,429.5737743479,-38677239.81,-223.7117429025,-52880099.12,-305.8620314455,2019-01-02
101,601860,紫金银行,5669843258.95,4257.2282489529,19102950069.9,336.9220134921,-16185589331.73,-285.4680207637,2750898800.0,48.5180749161,2019-01-02
102,605339,南侨食品,153668766.33,,423218493.08,275.4095729324,-271118127.89,-176.4302104878,1625343.89,1.0576930686,2018-12-28
103,605333,沪光股份,-2113166.92,,59004402.41,2792.2262955924,-62343083.35,-2950.2204847121,-100689.45,-4.7648602222,2018-12-28
104,605288,凯迪股份,28841018.07,,75392239.37,261.4063039904,-37860998.9,-131.2748350565,-8699137.4,-30.1623797707,2018-12-28
105,603682,锦和商管,4269792.08,-42.5834137316,164283713.34,3847.5811061039,-82956538.54,-1942.8706828273,-77057382.72,-1804.7104232766,2018-12-28
106,603489,八方股份,40132435.0,,42467826.71,105.8192125895,-1695918.29,-4.2258046141,-2000000.0,-4.9835002536,2018-12-28
107,601975,招商南油,69965500.0,-70.7710276955,1127510500.0,1611.5235366002,59054700.0,84.4054569752,-1155728000.0,-1651.854128106,2018-12-28
108,601827,三峰环境,133124314.7,,516341147.52,387.8638914939,-1140161065.16,-856.4634249794,756716881.98,568.4287529932,2018-12-28
109,601778,晶科科技,805075153.54,,93119512.36,11.5665614509,-4210799564.04,-523.0318617491,4901266196.63,608.7961074291,2018-12-28
110,601702,华峰铝业,28897900.0,,197740200.0,684.2718675059,-71476600.0,-247.3418483696,-101664200.0,-351.8048024251,2018-12-28
111,300842,帝科股份,6104536.09,,-18248947.3,-298.9407717631,-942154.02,-15.4336710621,25295619.57,414.3741505835,2018-12-28
112,300841,康华生物,3447928.43,,6505232.06,188.6707393169,-3070523.5,-89.054154178,,,2018-12-28
113,300836,佰奥智能,5446526.84,497.6151675908,-7420074.15,-136.2349689623,-649246.98,-11.9203852119,13051765.34,239.634646508,2018-12-28
114,300823,建科智能,1161853.69,-48.9372456542,25323278.77,2179.5583202907,-2334141.95,-200.8980967302,-21805747.88,-1876.8066984407,2018-12-28
115,002983,芯瑞达,10941353.9,,54500785.85,498.1173842663,-43559431.95,-398.1173842663,,,2018-12-28
116,002981,朝阳科技,1904181.65,-84.4434876196,28124793.8,1477.001619042,-26963180.64,-1415.9983444857,192880.27,10.1292999016,2018-12-28
117,002976,瑞玛精密,8629350.63,,53605947.9,621.2048878121,-29586723.77,-342.8615319807,-17617887.32,-204.1623764684,2018-12-28
118,001313,粤海饲料,115253707.82,,101650572.77,88.1972256621,-476135196.03,-413.1192002722,489738331.08,424.92197461,2018-12-28
119,300801,泰和科技,28915084.22,261.4023092597,142168338.85,491.6753406918,-109124206.55,-377.3954304256,-12871629.11,-44.5152744916,2018-12-26
120,300755,华致酒行,59099653.73,5.9648827746,281784573.12,476.7956414895,-86919499.39,-147.0727726885,-136603298.84,-231.1406078013,2018-12-25
121,300757,罗博特科,-2839352.11,-32.6863257215,-1851171.6,-65.1969719951,-4218034.27,-148.5562236238,3438386.88,121.0975865899,2018-12-24
122,688315,诺禾致源,52288033.39,,142980041.53,273.4469672316,-254898882.87,-487.4899022665,163686858.35,313.0484122994,2018-12-21
123,605358,立昂微,53359633.23,,103958737.12,194.8265586308,-113555380.49,-212.8113962113,61822828.83,115.8606704876,2018-12-21
124,605198,安德利,-85161417.0,,136109537.0,159.8253549492,-159487596.0,-187.2768227894,-65114687.0,-76.4603141819,2018-12-21
125,605111,新洁能,30994862.01,588.0650288303,-39063779.21,-126.0330799259,-1636004.99,-5.2783102873,71232998.89,229.8219584492,2018-12-21
126,603439,三力制药,1991219.22,116.2571276227,32979970.07,1656.2701755159,-24784462.51,-1244.6877903278,-6204288.34,-311.5823851881,2018-12-21
127,603221,爱丽家居,58084449.4,,145961384.77,251.2916732064,152198150.53,262.0290836914,-251797337.66,-433.5021511971,2018-12-21
128,300890,翔丰华,-1764870.53,25.2039847561,9738683.29,551.8072359676,-32575457.71,-1845.7703925738,21071903.89,1193.9631566062,2018-12-21
129,300840,酷特智能,191651938.55,,71384041.44,37.2467098325,-6681904.81,-3.4864791145,126197945.21,65.8474660704,2018-12-21
130,300833,浩洋股份,31590532.09,,69923620.18,221.3435974449,-6201492.38,-19.6308576327,-35456772.25,-112.238604114,2018-12-21
131,300831,派瑞股份,42134069.0,,19726316.75,46.8179722922,-595009.41,-1.4121812209,23311049.99,55.3258931389,2018-12-21
132,300828,锐新科技,-3010965.68,-135.3672384201,63922831.97,2123.0010157406,28306863.91,940.1257575942,-96158311.08,-3193.6036906273,2018-12-21
133,300827,上能电气,27688502.91,496.9584512499,-25414784.83,-91.7882231214,-21764573.33,-78.6050925207,74867861.07,270.3933156421,2018-12-21
134,300817,双飞集团,2996066.18,-66.1882161164,57627530.61,1923.4398423736,-26448735.16,-882.782073926,-28721953.46,-958.6555080703,2018-12-21
135,002985,北摩高科,162890793.96,,83830276.12,51.4640969462,-855767.21,-0.5253625384,79916285.05,49.0612655922,2018-12-21
136,603995,甬金股份,-40814262.16,,290351051.84,711.3960573433,-425975179.74,-1043.6919772556,93826031.33,229.885403691,2018-12-20
137,300800,力合科技,6747628.7,-68.2382833455,42735984.91,633.3481999387,-18993135.51,-281.4786698326,-16995220.7,-251.8695301062,2018-12-20
138,002969,嘉美包装,12436178.64,135.2641330694,484423909.0,3895.2794344871,-294278856.71,-2366.3125565234,-170701665.26,-1372.621527894,2018-12-20
139,603185,弘元绿能,2380287.53,107.9344975188,6968367.86,292.7531977618,-4588092.16,-192.7536947606,,,2018-12-18
140,300802,矩子科技,14382909.88,,34743740.56,241.5626660382,-18181972.97,-126.413730752,-4224801.2,-29.3737584067,2018-12-18
141,300790,宇瞳光学,-7241802.98,,37636772.39,519.7154975625,-67098199.24,-926.5399711275,21761366.8,300.4965318733,2018-12-18
142,003043,华亚智能,-1515409.22,,22675345.23,1496.3182835855,-17830706.67,-1176.6265134641,-7197987.83,-474.9864086217,2018-12-18
143,300756,金马游乐,23747665.39,138.2468656206,106264152.91,447.4719984675,-75250400.92,-316.874941954,-7266086.6,-30.5970565134,2018-12-17
144,002945,华林证券,2393082267.39,1.4911470081,1267492160.72,52.9648386097,-93492526.68,-3.9067828112,1216863465.4,50.8492115788,2018-12-17
145,605289,罗曼股份,13594910.01,425.7677038566,4014540.66,29.5297332387,-7971530.41,-58.6361395856,17551899.76,129.1064063469,2018-12-14
146,601696,中银证券,6702194600.0,-26.4024492604,1357420200.0,20.2533689487,-1865418200.0,-27.8329459428,7174069000.0,107.0405953298,2018-12-14
147,301017,漱玉平民,59691864.27,142.2084688113,133381045.86,223.4492882593,-119366540.61,-199.9712055735,45677359.02,76.5219173142,2018-12-14
148,002999,天禾股份,-9690678.51,84.0950134625,-11231315.7,-115.8981353928,-105828839.97,-1092.0684228746,105971816.7,1093.5438276138,2018-12-14
149,002975,博杰股份,-39735447.05,,-3931817.44,-9.894987302,-14829209.18,-37.3198498593,-21995320.18,-55.3544047266,2018-12-14
150,300869,康泰医学,16956821.27,278.3324824872,35229294.2,207.7588342712,-23046432.45,-135.9124571937,3630983.45,21.4131138861,2018-12-12
151,300797,钢研纳克,43991483.63,,65258242.25,148.3428992731,-14368829.1,-32.6627517745,-6880556.78,-15.6406563549,2018-12-12
152,300796,贝斯美,-454809.3,74.8120895975,-73968394.22,-16263.6063554549,-32066403.15,-7050.5161503953,104939620.13,23073.3232873646,2018-12-12
153,002948,青岛银行,376151000.0,-68.5389358385,8513108000.0,2263.2155703428,-20170606000.0,-5362.369367621,12009741000.0,3192.7978391657,2018-12-12
154,603629,利通电子,14529066.15,133.0367842535,8338147.5,57.389424853,-74511319.7,-512.8431444302,80906620.23,556.8604299458,2018-12-11
155,601077,渝农商行,28126518000.0,35.2050405372,85942046000.0,305.555227277,-85133260000.0,-302.6796989233,27241191000.0,96.8523405563,2018-12-11
156,603217,元利科技,13271664.95,-16.3317358795,112584483.06,848.307152751,-34357226.83,-258.8765385461,-69205574.81,-521.4536011173,2018-12-07
157,300928,华安鑫创,3627807.43,,-14316768.59,-394.639706386,-307528.22,-8.4769719985,18046810.24,497.4577782371,2018-12-07
158,300861,美畅股份,6797700.0,,-1696300.0,-24.9540285685,-24506000.0,-360.5042882151,33000000.0,485.4583167836,2018-12-07
159,002982,湘佳股份,23962324.53,-3.4615821553,89537975.03,373.6614739438,-68910257.77,-287.5775164623,3334607.27,13.9160425184,2018-12-07
160,603551,奥普科技,-4441813.87,,218639318.88,4922.2980808964,73842845.02,1662.4479814144,-299356091.64,-6739.5010327166,2018-12-05
161,300806,斯迪克,4212582.75,107.0768710142,80829979.95,1918.774888161,-46768527.44,-1110.2102965218,-29833286.21,-708.194663001,2018-12-05
162,300793,佳禾智能,95656525.43,,-51268878.22,-53.5968434872,-36488548.07,-38.1453830839,183805212.65,192.1512534809,2018-12-05
163,002962,五方光电,249147.9,,-19466921.46,-7813.3997757958,-36068022.45,-14476.5508559374,55848433.14,22415.7751841376,2018-12-05
164,002955,鸿合科技,80080431.56,,-3495424.49,-4.3648921739,-39580809.15,-49.4263184887,123160245.09,153.7956810307,2018-12-05
165,300753,爱朋医疗,61914516.54,818.2059864004,38077490.17,61.5001009422,3987609.76,6.4405085961,19826264.85,32.0219973569,2018-12-03
166,603212,赛伍技术,25253931.97,335.1994496054,-36433557.09,-144.2688494341,-18116267.75,-71.7364241399,80659264.08,319.3928936524,2018-11-30
167,301015,百洋医药,84490500.0,,82179700.0,97.2650179606,-23461000.0,-27.7676188447,24979300.0,29.5646256088,2018-11-30
168,300883,龙利得,1969748.27,113.7330032305,-37188809.68,-1887.9980882024,-37897398.45,-1923.9716580637,76617475.76,3889.7090012421,2018-11-30
169,300839,博汇股份,-573700.04,90.360801541,69713834.11,12151.6174393155,-21855426.15,-3809.5563231964,-48432108.0,-8442.0611161191,2018-11-30
170,603121,华培动力,15619254.29,191.0545812581,92498102.73,592.2056265466,-55768884.61,-357.0521586661,-21953762.5,-140.5557659309,2018-11-27
171,603815,交建股份,106699743.44,,124654506.19,116.8273719984,418697950.25,392.4076448089,-436652713.0,-409.2350168073,2018-11-26
172,603256,宏和科技,-67875400.0,,63049600.0,92.8902076452,-68210900.0,-100.4942880631,-64575300.0,-95.13800287,2018-11-26
173,300752,隆利科技,1822940.15,330.8973801483,25383146.11,1392.4289346526,-12053323.06,-661.2023472082,-11510881.3,-631.4459254189,2018-11-19
174,002943,宇晶股份,8062076.32,119.5832084808,14194998.87,176.0712539372,-10859002.46,-134.6923798409,4726079.91,58.6211259037,2018-11-19
175,605128,上海沿浦,-19836233.62,,24258514.3,122.2939534022,-63254220.32,-318.882210866,19159472.4,96.5882574638,2018-11-16
176,603893,瑞芯微,-36286675.02,-309.8805903107,68437391.07,188.6019896623,-198556429.56,-547.1882707649,91126868.3,251.1303894605,2018-11-16
177,603392,万泰生物,-104125385.88,-174.7533578437,151837500.18,145.821788699,-225277233.05,-216.3518830169,-30892399.0,-29.6684605189,2018-11-16
178,300898,熊猫乳品,17743800.0,58.7523564644,65652800.0,370.0041704708,-35707300.0,-201.2381789696,-12232400.0,-68.9390096823,2018-11-16
179,300892,品渥食品,-1735939.51,,-1075666.48,-61.9645139594,-559880.88,-32.2523265802,,,2018-11-16
180,300821,东岳硅材,94102500.26,,123402773.09,131.1365508345,-13036545.27,-13.8535588682,-16321927.14,-17.3448389734,2018-11-16
181,300820,英杰电气,7302511.91,,38831861.88,531.7603361499,-2784903.87,-38.1362455046,-28744446.1,-393.6240906453,2018-11-16
182,300812,易天股份,-1039909.85,,-2521419.16,-242.4651675335,-3258610.48,-313.3550932324,4740119.79,455.8202607659,2018-11-16
183,002979,雷赛智能,29056912.91,,79921953.78,275.0531483766,-9667068.98,-33.2694288961,-41281477.77,-142.0711067892,2018-11-16
184,603187,海容冷链,105244147.14,495.0768178108,111263322.41,105.7192494154,-114079438.89,-108.3950433255,107767755.17,102.3978606873,2018-11-15
185,603687,大胜达,12974581.26,-50.018107204,69266948.11,533.8665404451,-40459832.45,-311.8392157652,-15848614.4,-122.1512593155,2018-11-14
186,603530,神马电力,-12191713.49,-321.0546528173,45452983.47,372.8186649668,-62049500.81,-508.9481545059,3798354.74,31.1552165585,2018-11-14
187,300791,仙乐健康,7914886.56,229.2177289174,106713889.76,1348.2680888859,-86660088.17,-1094.8999396651,-13404518.74,-169.3583178784,2018-11-14
188,301276,嘉曼服饰,-11644739.9,-155.5770566224,27269702.05,234.1804306853,-3025759.68,-25.9839181122,-35891205.04,-308.2181770329,2018-11-09
189,300830,金现代,-17605670.58,-220.3503776626,-14010583.93,-79.5799504843,-3807338.86,-21.6256395501,212252.21,1.2055900344,2018-11-09
190,300826,测绘股份,7682198.4,,113500699.63,1477.4507728152,53255498.82,693.2325364052,-159090775.18,-2070.9016728857,2018-11-09
