序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
25,000796,凯撒旅业,738255292.34,1239681709.56,34980149.19,6043412182.6,-4.7098711884,843243666.7,347504435.15,3397184756.79,-10.4562392789,56.2130242675,2646227425.81,2020-06-30
26,000980,众泰汽车,2077862597.29,5399656270.96,2537145533.27,30851793598.35,-1.5271758019,4210487709.36,895819504.42,14029663272.96,-0.7537298952,45.4743845872,16822130325.39,2020-06-24
27,002575,群兴玩具,101093708.13,3770792.44,,898896756.5,-1.2364901089,270043.0,,15093763.28,20.6346731409,1.6791431464,883802993.22,2020-06-23
28,300967,晓鸣股份,82094715.57,13048797.64,50298801.57,729279884.92,23.6133549452,44958697.75,33917238.5,193686445.89,30.9580071941,26.5585888073,535593439.03,2020-06-17
29,600671,天目药业,13814319.97,62942209.09,72172902.12,525726587.71,14.9259071086,60237792.93,6657640.72,436023868.3,23.8386387393,82.9373819953,89702719.41,2020-06-12
30,300233,金城医药,754787203.53,610987355.35,293692001.63,5487190247.8,7.4489180124,228250960.93,23545969.53,1202686645.99,16.2734687181,21.9180781361,4284503601.81,2020-06-11
31,300055,万邦达,693086681.09,1089825535.75,712482402.22,7571426456.53,-3.6939167192,465353506.39,106001226.49,1697745713.1,-6.1726339712,22.4230628515,5873680743.43,2020-06-05
32,000586,汇源通信,90403147.98,249061183.96,119779836.15,608814665.49,9.7726931909,157699637.76,2700590.31,341803604.89,15.5037014985,56.1424722933,267011060.6,2020-06-05
33,002240,盛新锂能,250941471.41,241725219.13,1012993524.36,3942018246.03,11.6148885932,359568555.2,35289283.16,1682589969.94,30.8053597987,42.683464787,2259428276.09,2020-05-30
34,300270,中威电子,200580215.03,487901074.98,145475355.75,1445252936.67,-5.978269383,211718909.15,7574186.78,415471025.67,-14.2732224608,28.7472881133,1029781911.0,2020-05-23
35,000020,深华发A,30355754.57,151728246.2,63816226.31,592145349.79,-2.9310656092,81859139.88,128226.68,264800655.33,-8.3275211928,44.7188609053,327344694.46,2020-05-22
36,002612,朗姿股份,131916135.66,408566994.91,1051418162.22,6006279026.56,-26.0598790845,244166028.37,265762069.29,2190028688.52,-41.6383291413,36.4623201625,3816250338.04,2020-05-21
37,300300,海峡创新,129007970.59,160733762.5,530658661.35,3458984252.23,-2.6784595722,293186506.01,48516267.45,999669614.57,-17.0242700675,28.9006697248,2459314637.66,2020-05-20
38,688566,吉贝尔,116876566.95,95439301.94,28251981.38,545739606.98,,25722323.37,1085933.09,113923021.29,,20.874977706,431816585.69,2020-05-12
39,601778,晶科科技,1582255031.1,5612578376.21,935254102.11,29611310807.39,,4371941755.4,46769697.59,21374109181.84,,72.1822459021,8237201625.55,2020-04-30
40,600064,南京高科,2723934346.97,704245394.93,10319016877.31,30314277547.24,16.9950131531,2769812833.34,5381847531.61,18114754587.36,21.2185688752,59.7565109679,12199522959.88,2020-04-30
41,688599,天合光能,4132697200.0,4869788900.0,5739573800.0,34040422100.0,,4884043200.0,1073697900.0,21730722100.0,,63.8379924789,12309700000.0,2020-04-29
42,688520,神州细胞,12938065.0,,45325515.0,840150781.0,,140904909.0,,635754942.0,,75.6715290133,204395839.0,2020-04-29
43,300353,东土科技,309623132.66,791832324.46,193841608.93,3621217381.65,16.4862112493,195599355.68,31298887.86,1336067255.27,50.5199359445,36.8955275107,2285150126.38,2020-04-29
44,300203,聚光科技,597308590.75,2046714331.01,1557548911.31,8737428440.62,20.4627198746,780748160.98,662040881.35,4608637234.51,35.6369397399,52.7459225083,4128791206.11,2020-04-29
45,000802,北京文化,350101335.52,607892137.59,1252447807.31,6970314067.3,13.721267137,1182764329.88,275079634.86,1994402145.86,35.7698742987,28.6128017562,4975911921.44,2020-04-29
46,688312,燕麦科技,288738357.58,96418042.95,54632056.54,522905889.91,,2500919.69,93903.0,47085932.45,,9.0046666826,475819957.46,2020-04-28
47,002267,陕天然气,869923859.73,468820986.99,168009647.86,11932040282.78,2.7001626767,2044888727.82,390040712.55,5959839221.26,2.695126454,49.948198967,5972201061.52,2020-04-28
48,002255,海陆重工,460306348.7,1771599251.1,990961968.52,7564613892.03,2.6126073378,701879785.81,769196477.15,3587871062.65,16.0435893729,47.4296654642,3976742829.38,2020-04-28
49,002161,远望谷,189296620.95,210056430.53,255067184.11,2595008489.74,7.2465808615,98670940.48,25485849.63,655480101.98,-27.2851302054,25.2592661863,1939528387.76,2020-04-28
50,688518,联赢激光,120449961.56,349693115.67,660312014.92,1681225923.51,-1.7830744523,229169072.65,393904605.19,826256355.27,-12.3701621928,49.1460632218,854969568.24,2020-04-27
51,300324,旋极信息,2073440476.94,1073590124.5,1095598267.38,7814683545.73,-4.5163487498,921624672.9,580637566.9,2561364554.9,-10.9320672632,32.7763055268,5253318990.83,2020-04-25
52,688365,光云科技,52948104.87,27299307.85,6745813.47,777810612.3,,3231708.03,49043438.37,93966976.22,,12.0809583636,683843636.08,2020-04-24
53,300056,中创环保,186001982.89,350432777.85,1119826934.11,3116042689.34,14.2814815749,341901901.45,1301986942.25,2136069481.52,56.8496709541,68.550713019,979973207.82,2020-04-22
54,002197,证通电子,592557813.75,1471876216.15,209057114.92,5729112313.54,-0.8960836852,600770746.07,47943571.19,3324809862.4,11.7926356576,58.033595441,2404302451.14,2020-04-22
55,688339,亿华通,164418585.64,355510676.69,226211238.75,1413005541.16,,98958766.74,14421270.18,326285394.31,,23.0915863247,1086720146.85,2020-04-21
56,600918,中泰证券,32930924864.51,497161604.4,,150506632390.87,,126034444.45,,115900955501.41,,77.0072080282,34605676889.46,2020-04-21
57,688558,国盛智科,46513197.31,69877392.92,172676136.33,781160768.45,,151206414.72,24964160.13,203253218.43,,26.019383799,577907550.02,2020-04-20
58,688126,沪硅产业,325821127.97,318582290.61,393909364.95,9039849088.11,,186744913.61,11623955.6,3932137763.97,,43.4978253027,5107711324.14,2020-04-15
59,600877,电科芯片,66553250.41,79501094.46,167641299.86,410490578.23,-58.9769338272,104113531.53,5805882.64,170799781.38,-85.3554659464,41.6086971147,239690796.85,2020-04-11
60,688567,孚能科技,5170896709.37,558232785.04,928290062.68,11158668317.59,,559494277.47,19009560.27,4126278108.94,,36.9782306589,7032390208.65,2020-04-10
61,603682,锦和商管,100346150.81,22851571.0,,1279869365.52,,79513694.23,57831963.74,445129968.44,,34.7793282996,834739397.08,2020-04-08
62,688180,君实生物,1681177262.53,165890428.04,168309875.12,4483953596.57,203.4544754278,215577857.9,,1207134104.53,155.7557968152,26.9211997522,3276819492.04,2020-04-07
63,300234,开尔新材,54247150.24,239461196.0,228460644.12,1231397529.95,3.0429873468,76638718.06,83149242.86,308052159.06,56.3321124942,25.0164671901,923345370.89,2020-04-07
64,600905,三峡能源,4861026453.13,10411653572.99,53703426.8,94819925498.62,,6772450684.5,891720.61,53880047784.6,,56.8235500094,40939877714.02,2020-04-03
65,002166,莱茵生物,375771637.96,82798586.41,1086949495.84,2594568025.5,8.2432611235,299991796.15,1850214.76,854028273.51,-33.6989633499,32.9160101071,1740539751.99,2020-04-03
66,301030,仕净科技,427579300.0,579377300.0,130891800.0,1441369400.0,,157942100.0,12529800.0,665189500.0,,46.1498280732,776179900.0,2020-03-27
67,003035,南网能源,1193299540.79,948985219.97,9987076.0,9015530929.71,,1146426503.02,20303485.9,4411391568.72,,48.9310236204,4604139360.99,2020-03-27
68,688777,中控技术,208291626.92,788259621.67,1406144831.66,4658583605.17,,737317929.35,1497603711.43,2977677824.78,,63.9180935054,1680905780.39,2020-03-25
69,600717,天津港,4832010272.27,1756653013.04,235137441.88,35683699114.85,3.891215304,1963829827.78,879987972.3,13568446051.0,2.8125808837,38.0242138219,22115253063.85,2020-03-25
70,601059,信达证券,15501101303.26,1345035934.02,,46161773181.78,,244335553.27,,36549960496.0,,79.1779820764,9611812685.78,2020-03-24
71,688330,宏力达,73153665.29,215324539.03,291632372.08,887675667.82,,90247397.4,69555376.75,305898008.56,,34.4605602755,581777659.26,2020-03-23
72,688095,福昕软件,117728240.08,33665036.26,,400720575.21,16.0338502335,2538801.55,46752028.89,105852047.8,29.7664795233,26.4154261968,294868527.41,2020-03-23
73,002815,崇达技术,514121829.4,741250593.29,315184976.28,5319151502.38,10.333723632,677998021.04,3724176.95,1769697973.93,-13.7507253973,33.2703058587,3549453528.45,2020-03-19
74,002175,东方智造,51327652.71,82877694.89,137469307.4,1035789502.37,-48.5721721401,61551054.54,12812670.78,1042920760.02,5.2305651922,100.6884852215,-7131257.65,2020-03-18
75,688051,佳华科技,45566307.34,329068111.85,30540921.07,871920924.19,,166669612.7,57481545.34,466076590.54,,53.4539976745,405844333.65,2020-03-16
76,003010,若羽臣,184464800.0,63883400.0,188019400.0,566327400.0,,28248100.0,4492500.0,58908700.0,,10.4018806083,507418700.0,2020-03-13
77,600821,金开新能,65360575.55,,1249236.38,1161697206.71,-14.1573606656,94237785.23,116671.13,1118146798.9,17.9739158544,96.2511394916,43550407.81,2020-03-12
78,300968,格林精密,271920071.76,327563256.06,164793885.88,1311274395.71,,197949189.75,29907375.61,357751570.38,,27.2827389561,953522825.33,2020-03-06
79,300898,熊猫乳品,57929083.38,31675459.84,77742972.26,547044023.63,4.143450764,29676238.39,4141739.95,63484449.46,-22.9815159,11.6049982666,483559574.17,2020-03-06
80,002976,瑞玛精密,100475778.51,167572966.17,89043177.35,578363795.38,,115473806.14,931272.92,139392681.87,,24.1012115529,438971113.51,2020-02-25
81,300382,斯莱克,256635584.48,393252741.39,589316153.72,1898035650.71,8.6673982248,157725819.17,110375645.96,881276853.38,20.6696253992,46.4309958061,1016758797.33,2020-02-21
82,300947,德必集团,102982345.05,7929451.82,,1395556413.33,,201161001.1,140456554.18,568274117.26,,40.7202540744,827282296.07,2020-02-07
83,300910,瑞丰新材,404970700.0,99258300.0,106784800.0,913919600.0,,35765700.0,3696300.0,70269200.0,,7.6887726229,843650300.0,2020-02-07
84,603290,斯达半导,,,,881120100.0,,,,356126300.0,,40.41745274,,2020-02-03
85,688396,华润微,2228900188.4,758619527.04,1080291955.96,9808350680.45,,691952413.52,107426349.24,3575522419.89,,36.4538599442,6232828260.56,2020-01-31
86,688233,神工股份,107241507.47,6291489.79,62317254.79,385736329.49,,15827510.71,67150.0,26759051.66,,6.9371354509,358977277.83,2020-01-31
87,601696,中银证券,16632890223.84,3022743508.95,,48350571878.39,,308355276.08,,35638903452.06,,73.7093731625,12711668426.33,2020-01-31
88,300820,英杰电气,,,,767639400.0,,,,259366200.0,,33.7875049144,,2020-01-31
89,300819,聚杰微纤,116669181.44,66939375.49,76313688.34,601204582.74,,34583555.25,1352350.04,151581997.02,,25.2130475003,449622585.72,2020-01-31
90,688200,华峰测控,205353795.32,123768115.61,47249680.1,462487778.58,,8361745.13,10395492.29,55092717.63,,11.9122537247,407395060.95,2020-01-23
91,688177,百奥泰,67347501.04,,40049893.57,1048929423.39,,156184619.45,6770916.41,279704305.45,,26.665693536,769225117.94,2020-01-23
92,688169,石头科技,268795404.0,186030039.0,353542046.0,1891817265.0,,465318251.0,22677894.0,601986195.0,,31.8205254882,1289831070.0,2020-01-23
93,688185,康希诺,762940238.97,20340.0,13565424.39,1829961803.51,,3579488.42,,300881010.76,,16.4419284699,1529080792.75,2020-01-22
94,300818,耐普矿机,,,,610243900.0,,,,103055800.0,,16.8876411546,,2020-01-22
95,603949,雪龙集团,23238032.72,103345059.27,53429993.9,460798796.11,,18802636.05,3295555.71,62724996.88,,13.6122310669,398073799.23,2020-01-21
96,688335,复洁科技,159825302.97,83199719.56,59457591.03,365259040.56,,75485028.86,43476346.14,136129219.46,,37.2692265881,229129821.1,2020-01-20
97,688215,瑞晟智能,29896958.42,98343073.61,46706244.08,205889642.41,,25999187.77,24656036.89,93492165.68,,45.408872727,112397476.73,2020-01-20
98,688090,瑞松科技,169728214.0,191695334.61,333720564.77,1178044985.87,,116302987.03,18970318.96,651599395.45,,55.3119280898,526445590.42,2020-01-20
99,688001,华兴源创,192063040.32,700247368.53,241592122.46,2124106090.31,,152980309.36,202347.4,222164094.18,,10.4591806969,1901941996.13,2020-01-20
100,300817,双飞集团,34241831.49,119876172.25,60219083.54,581530395.89,,30851346.58,2033662.42,108509113.5,,18.6592333379,473021282.39,2020-01-20
101,002910,庄园牧场,556323062.23,35307449.12,82033262.74,2450791576.38,33.8141806807,168911693.62,,1238734631.68,82.02757839,50.544266743,1212056944.7,2020-01-20
102,688208,道通科技,313709374.14,240695694.51,386820497.44,1464224254.94,,140620704.65,8087633.45,388768869.03,,26.551183517,1075455385.91,2020-01-17
103,300816,艾可蓝,23934066.03,153682476.82,91648195.74,497297000.12,,84273159.16,1610254.56,220683723.68,,44.3766448675,276613276.44,2020-01-15
104,688612,威迈斯,88496374.48,298581539.43,177330584.77,912463237.67,,228347233.6,719053.97,483005470.55,,52.934238949,429457767.12,2020-01-14
105,688398,赛特新材,42272080.87,108235951.25,59652577.74,508409240.95,,44370986.55,435823.95,198498378.42,,39.0430311709,309910862.53,2020-01-14
106,688158,优刻得,,,,2088478000.0,,,,,,,,2020-01-14
107,688080,映翰通,90818232.78,135548322.14,76387972.24,380311127.72,,47894443.67,8669865.03,81549400.65,,21.4428121362,298761727.07,2020-01-14
108,603719,良品铺子,716444317.65,120627351.66,631066619.51,3354000439.57,,694145706.73,115612679.01,1919235868.75,,57.2222903166,1434764570.82,2020-01-14
109,002975,博杰股份,117526638.71,291925006.75,143726291.92,717719486.49,,87737370.08,8170795.31,193797639.33,,27.0018639563,523921847.16,2020-01-14
110,688228,开普云,,,,252630100.0,,,,75972600.0,,30.0726635504,,2020-01-13
111,688186,广大特材,56746477.32,434354765.64,683251626.1,2431689297.38,,670056976.45,40257953.64,1462475111.36,,60.1423509548,969214186.02,2020-01-13
112,603893,瑞芯微,937956751.42,114939093.35,297963813.63,1877617415.28,,171271507.15,2389729.17,239453433.28,,12.7530470974,1638163982.0,2020-01-10
113,688981,中芯国际,,,,16154375000.0,20.8463310816,,,6510452000.0,20.6023400046,40.3014787016,9643923000.0,2020-01-09
114,688055,龙腾光电,284084069.53,653659741.94,807099997.18,5234446566.0,,782416225.62,112122273.06,2276660359.77,,43.4938122123,2957786206.23,2020-01-09
115,603976,正川股份,390029853.76,115590168.44,149915940.47,1215181634.47,13.7052405307,83458659.98,5194039.19,193169596.65,98.2519039927,15.8963558344,1022012037.82,2020-01-09
116,688516,奥特维,,,,1224505700.0,,,,,,,,2020-01-08
117,688298,东方生物,61068552.58,76675573.61,72368945.72,315365726.82,,32380031.21,3737523.23,82963319.33,,26.3070182567,232402407.49,2020-01-07
118,603195,公牛集团,1451295263.19,179886387.33,871906090.68,7077766103.57,,1219268502.67,290219894.54,2077548958.61,,29.3531734195,5000217144.96,2020-01-07
119,688266,泽璟制药,60798659.47,290974.55,6895216.95,296734631.55,,50317440.85,,164706488.9,,55.5063249745,132028142.65,2020-01-06
120,688159,有方科技,98073074.85,268445337.76,136053665.34,803350838.33,,125251685.02,4156643.16,316286122.51,,39.3708585862,487064715.82,2020-01-06
121,300815,玉禾田,346273131.22,840211620.71,12661777.98,2484073732.73,,225390168.23,3793832.09,1484135029.25,,59.7460135621,999938703.48,2020-01-06
122,688360,德马科技,,,,774162900.0,9.3514829899,,,457535200.0,0.9582907741,59.1006363131,,2020-01-03
123,688189,南新制药,,,,715819000.0,,,,406884000.0,,56.8417435134,,2020-01-03
124,688026,洁特生物,49912085.02,59216164.84,44483932.56,369426800.32,,20651436.13,2221998.82,43730968.16,,11.8375191302,325695832.16,2020-01-03
125,002671,龙泉股份,251165862.57,957673671.96,357842463.25,3295251308.26,-5.7401205446,226535118.04,336615330.87,1282889515.68,-5.4706602674,38.9314621457,2012361792.58,2020-01-03
126,300813,泰林生物,40503210.52,31114814.38,53139138.48,261394604.71,,11851426.27,16352568.17,41364008.43,,15.8243543228,220030596.28,2019-12-31
127,688585,上纬新材,,,,1295663700.0,,,,451828800.0,,34.8723823937,,2019-12-27
128,688556,高测股份,,,,1139682200.0,,,,,,,,2019-12-27
129,688338,赛科希德,,,,397499800.0,,,,46007000.0,,11.5740938738,,2019-12-27
130,688100,威胜信息,703774841.32,747525147.19,131706485.67,2144661535.23,,427950230.3,21947669.17,644338346.79,,30.0438244546,1500323188.44,2019-12-27
131,688085,三友医疗,,,,496505500.0,,,,83417400.0,,16.8009015006,,2019-12-27
132,300895,铜牛信息,121665952.04,52576294.42,73976087.87,890675252.76,,33319871.33,23005483.05,85393180.66,,9.5874652849,805282072.1,2019-12-27
133,688577,浙海德曼,,,,528376500.0,,,,220542100.0,,41.7395739591,,2019-12-26
134,688318,财富趋势,,,,957499400.0,,,,84062200.0,,8.779347538,,2019-12-26
135,688278,特宝生物,164716295.08,149377286.3,66702016.16,751413621.07,,9937000.31,3604416.48,210069494.15,,27.9565725533,541344126.92,2019-12-26
136,688155,先惠技术,,,,605080300.0,,,,286768500.0,,47.3934616612,,2019-12-26
137,688602,康鹏科技,,,,1361807300.0,,,,353440400.0,,25.9537748109,,2019-12-25
138,688600,皖仪科技,,,,472984800.0,,,,202107400.0,,42.7302103577,,2019-12-25
139,688508,芯朋微,311493797.53,81105695.03,70193997.69,496082875.1,66.5891741078,21080629.62,272492.89,49497231.98,-7.502086793,9.9776135127,446585643.12,2019-12-25
140,601816,京沪高铁,10257022080.25,1417179786.44,,187079658628.6,,511065713.63,278984266.98,27345819875.02,,14.6172064218,159733838753.58,2019-12-25
141,688466,金科环境,,,,530013000.0,,,,230221500.0,,43.4369534332,,2019-12-24
142,688178,万德斯,314682239.67,236896131.3,256471933.02,1050479596.07,,218802091.57,52406237.25,523091335.89,,49.7954779747,527388260.18,2019-12-24
143,688069,德林海,,,,391819800.0,,,,102909800.0,,26.2645736637,,2019-12-24
144,603551,奥普科技,729923622.23,84335060.44,219556907.09,1842567437.11,,218652296.13,53898253.5,644318453.82,,34.9685140876,1198248983.29,2019-12-24
145,300812,易天股份,218803246.57,149172307.32,283672629.51,737393141.66,,93309209.04,121560555.27,389584544.73,,52.8326780817,347808596.93,2019-12-23
146,600882,妙可蓝多,538387425.86,181754498.72,140150167.98,2754575359.51,6.0190024101,164414032.16,27444444.99,1506616331.62,7.8929224231,54.6950486004,1247959027.89,2019-12-21
147,002929,润建股份,691305960.92,1964941699.0,642704966.21,4361320428.56,16.2271095013,570357583.8,146791608.3,1598760070.2,34.048839919,36.6577071414,2762560358.36,2019-12-21
148,688123,聚辰股份,270109888.23,79294739.24,50869765.7,454077095.6,,40314181.89,90869.64,61282602.53,,13.4960787769,392794493.07,2019-12-20
149,688060,云涌科技,,,,248974200.0,,,,41675200.0,,16.7387624902,,2019-12-20
150,300340,科恒股份,239433026.83,857368732.19,837781993.51,3486762285.85,-3.3863542048,516391394.69,246296513.48,2039806805.32,-5.8762106382,58.501458892,1446955480.53,2019-12-20
151,002983,芯瑞达,,,,720674000.0,,,,238538200.0,,33.0993209135,,2019-12-20
152,688097,博众精工,,,,2567661900.0,,,,1225147400.0,,47.7145141266,,2019-12-19
153,300077,国民技术,302034630.45,329028210.54,218159477.02,2703964479.48,-31.8251591945,155342758.12,7624748.03,1739395207.08,53.3182045749,64.3275908497,964569272.4,2019-12-19
154,688568,中科星图,,,,453972000.0,,,,250869200.0,,55.2609412034,,2019-12-18
155,688096,京源环保,,,,516807600.0,,,,174082600.0,,33.6842182661,,2019-12-18
156,688379,华光新材,,,,772422500.0,,,,287634900.0,,37.238027116,,2019-12-17
157,688181,八亿时空,34995934.06,124134016.1,119769948.42,679657529.99,,56708321.77,2260302.62,127447613.17,,18.7517400376,552209916.82,2019-12-17
158,300811,铂科新材,25607969.85,141956716.21,64628447.14,547827121.58,,40427731.61,353843.94,124931881.25,,22.804982873,422895240.33,2019-12-17
159,688081,兴图新科,48752205.06,118143263.25,36171780.5,244054562.66,,12292534.85,5449687.25,49593626.28,,20.320712606,194460936.38,2019-12-16
160,603053,成都燃气,1039694837.39,237840777.51,374766416.17,5638878979.9,,1138731621.04,892233151.72,2917797180.51,,51.7442773805,2721081799.39,2019-12-16
161,002973,侨银股份,126093559.34,666967141.24,,2773698897.5,,456404559.26,,1746356648.35,,62.9612915059,1027342249.15,2019-12-16
162,688037,芯源微,19263563.01,56622832.39,158253197.19,372678390.8,,25161716.61,77043776.03,151882234.84,,40.7542370552,220796155.96,2019-12-13
163,688078,龙软科技,8812023.98,159356579.03,6279157.09,247323635.94,,14109456.78,1535194.06,62441025.16,,25.2466873709,184882610.78,2019-12-10
164,688065,凯赛生物,896133830.71,220592599.21,679770392.63,5954887694.27,,825324616.8,20644090.14,1408898566.12,,23.6595321097,4545989128.15,2019-12-10
165,688039,当虹科技,210630022.69,160256658.49,31298976.53,439939321.86,,25594184.0,314702.92,40085792.47,,9.1116639223,399853529.39,2019-12-10
166,603109,神驰机电,307593137.51,260738682.11,261758362.59,1253481111.05,,167150936.99,15323940.72,602941891.48,,48.1013942823,650539219.56,2019-12-10
167,688268,华特气体,64038902.63,184152206.57,106895427.07,791024800.99,,59579704.05,21861661.16,185562308.19,,23.4584690591,605462492.8,2019-12-09
168,601658,邮储银行,1133555000000.0,,,10110524000000.0,8.1240361178,,,9598929000000.0,8.084837147,94.9399754157,511595000000.0,2019-12-09
169,002972,科安达,186009962.95,312018442.03,83297567.38,699934605.81,26.0129512616,83957325.11,33451131.2,154145402.81,25.7966577465,22.0228292087,545789203.0,2019-12-09
170,000761,本钢板材,19984210581.72,592287178.61,9648655795.97,63759364131.78,6.7301285871,8297245042.1,3716963704.35,43794847892.06,8.7460155393,68.687711191,19964516239.72,2019-12-07
171,688579,地纬智能,321610445.58,151066466.68,69828555.4,962449830.99,7.9725117243,81523543.61,108764714.57,199228646.11,15.2448936799,20.7001590831,763221184.88,2019-12-05
172,000088,盐田港,565890803.94,26707770.74,2359216.36,10702356680.75,8.3795974012,307978676.99,4695631.92,2650400255.13,8.442756491,24.7646414168,8051956425.62,2019-12-05
173,688528,秦川物联,,,,445275200.0,,,,171863600.0,,38.5971641807,,2019-12-04
174,300111,向日葵,184924786.06,248752915.28,138764585.62,1497949317.42,-35.5064257684,148400748.54,31888551.81,1408639356.38,12.8875918103,94.0378516148,89309961.04,2019-12-04
175,601512,中新集团,4706457611.04,303586753.41,5819676273.88,21462439918.69,,1593184229.51,1205068546.32,9193761260.64,,42.8365148393,12268678658.05,2019-12-03
176,300809,华辰装备,214677961.0,140412933.35,172904330.38,961828640.88,,47025865.49,138076454.97,277365407.44,,28.8372996656,684463233.44,2019-12-03
177,300807,天迈科技,53916772.61,155901743.46,127668845.8,569971124.74,20.0210316037,62206872.05,29134930.35,193918452.43,8.6621060267,34.022504652,376052672.31,2019-12-03
178,688310,迈得医疗,10517575.49,84407746.16,98412387.03,307349974.62,,17974016.88,18811884.57,88155727.55,,28.6825231266,219194247.07,2019-12-02
179,688089,嘉必优,142409540.51,113793491.19,78963434.85,626552513.39,,12673864.88,156853.65,48197136.91,,7.6924337354,578355376.48,2019-12-02
180,300651,金陵体育,50400997.22,171525318.75,136436667.46,928972496.95,-2.5960712743,63678810.63,58770160.88,271719846.96,-13.5302955731,29.2495039253,657252649.99,2019-12-02
181,002971,和远气体,52925678.53,99690832.27,20657926.67,1198357893.93,,42426203.55,3209433.34,606142965.73,,50.5811301282,592214928.2,2019-12-02
182,002968,新大正,120778684.67,159527729.84,531178.07,502736690.79,,11899298.46,16516940.34,209272675.36,,41.6266962793,293464015.43,2019-12-02
183,688077,大地熊,,,,779979000.0,,,,419194000.0,,53.7442674739,,2019-11-29
184,002998,优彩资源,27212188.12,220314081.8,176935015.08,1345424435.75,,153920528.15,14712868.61,549288662.32,,40.8264223337,796135773.43,2019-11-29
185,002969,嘉美包装,239833937.42,272576834.72,406435857.27,3267034914.77,,368421112.89,3296254.5,1603583681.5,,49.0837632084,1663451233.27,2019-11-29
