序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
72,688373,盟科药业,166314945.1,21978251.63,37519805.6,1168564953.55,-21.9588407472,79631325.78,,334561760.77,18.1796263231,28.6301381668,834003192.78,2025-09-23
73,605268,王力安防,369073748.11,1166576791.33,355452629.69,4048606432.36,7.4255563465,1036935194.33,,2362421421.45,14.8121032193,58.3514713252,1686185010.91,2025-09-23
74,600459,贵研铂业,1780490500.32,1542235887.82,4230980212.57,11774557717.99,-9.9671180584,335692545.56,27623961.59,5000407535.77,-27.3459697326,42.4679011776,6774150182.22,2025-09-23
75,301584,建发致新,1487187323.53,6016895069.08,2512784543.69,11171484604.22,23.3502043338,5113203585.32,,9740134618.47,23.0708720805,87.1874684837,1431349985.75,2025-09-22
76,603112,华翔股份,448606191.77,892167556.87,639823147.39,5324118694.54,3.757679787,645611447.0,,2446450335.31,-4.7780394482,45.9503342369,2877668359.23,2025-09-19
77,603418,友升股份,135581418.48,894547006.86,269713832.84,2979260938.27,20.3522676119,299194162.26,,1420765886.61,13.4879979211,47.6885347087,1558495051.66,2025-09-18
78,301668,昊创瑞通,210848068.91,136253087.47,228650242.77,666543106.62,44.2451901284,267562280.06,,343680230.99,50.4009712295,51.5615910774,322862875.63,2025-09-17
79,001285,瑞立科密,127854946.53,575950605.72,670580336.78,2623472215.07,15.9736139854,494146066.46,62623.15,1172767118.59,11.7473082105,44.7028602725,1450705096.48,2025-09-11
80,001255,博菲电气,122244040.45,162679108.11,56931021.17,931633298.07,-6.833424699,72603261.25,,167521128.89,-24.1491509204,17.9814449781,764112169.18,2025-09-10
81,301656,联合动力,1410627335.14,3612787352.91,2356291365.31,12296657487.26,35.3168824569,3528181666.11,,8416664095.75,41.8411027106,68.4467637199,3879993391.51,2025-09-05
82,301575,艾芬达,91497502.43,235627594.02,183469169.91,1116357596.03,3.5956273422,142453851.88,,503289666.9,-19.9163895589,45.0831945507,613067929.13,2025-09-05
83,603167,渤海轮渡,273758300.7,30657148.75,101550762.53,4474137370.43,-12.6533220681,42529424.72,2548061.04,519043061.14,-58.2673754071,11.6009638991,3955094309.29,2025-08-30
84,002160,常铝股份,572643420.04,1627488960.57,2260964385.68,7884561613.69,-5.8060539691,550288565.18,,4258901893.45,-10.9261909179,54.0157094601,3625659720.24,2025-08-30
85,603370,华新精科,443056354.34,293669254.36,184166025.08,1490978416.24,12.1108399286,106843980.12,,607048303.33,0.2729814069,40.7147613083,883930112.91,2025-08-29
86,603398,*ST沐邦,109954229.26,346956047.95,321287426.06,4575288645.26,44.0130410646,1057881949.49,0.0,3832853645.79,55.7494888389,83.7729363755,742434999.47,2025-08-28
87,603366,日出东方,450606068.94,388772211.71,894677105.62,7071741334.77,8.932550299,706971170.76,,3031403251.81,13.9838495901,42.8664328672,4040338082.96,2025-08-28
88,002403,爱仕达,264489171.68,646035558.82,789013555.71,4707386400.63,-9.5169667251,586766887.46,,3063881883.89,-2.761100831,65.0866876677,1643504516.74,2025-08-28
89,301518,长华化学,370615012.45,149292179.33,151270703.1,1728733312.73,147.4893532389,136901475.4,5413057.24,282705726.48,45.4759272479,16.3533452151,1446027586.25,2025-08-27
90,002915,中欣氟材,247025337.67,326088995.45,376708948.11,3191156380.44,6.1124625859,341241078.85,,1468949634.0,39.7010797074,46.0318912293,1722206746.44,2025-08-27
91,002878,元隆雅图,1026851512.89,769093182.88,252562069.68,2632843440.23,46.6259512146,304766789.52,,1073300291.27,41.4234205428,40.7658227933,1559543148.96,2025-08-23
92,600692,亚通股份,325710398.27,367248337.69,1466247748.95,2969551797.64,0.4683946471,403343699.6,566156.44,1546274027.86,-21.3890990503,52.0709566032,1423277769.78,2025-08-22
93,605589,圣泉集团,1025474851.86,1800082724.02,1413863911.69,13456934935.35,7.6974196504,660129148.63,,3879350271.07,3.213108637,28.8278890379,9577584664.28,2025-08-19
94,603093,南华期货,20496262613.46,1664.59,,36325522383.33,6.2485754814,36350203.06,,32612603010.07,5.6650234187,89.7787584881,3712919373.26,2025-08-19
95,000903,ST云动,1444889019.13,1792326150.63,2595868956.94,12841351839.64,-2.7276680756,4154897112.3,134491.2,9953619843.82,10.0274135154,77.5122430108,2887731995.82,2025-08-13
96,600173,卧龙新能,674146364.92,92041093.93,3561480966.44,6200091569.13,-4.1416764396,666279061.49,32849607.95,2395549545.26,-13.4425704172,38.6373252483,3804542023.87,2025-08-09
97,301632,广东建科,722305157.97,598010444.9,34773681.78,2598877485.81,4.2986560046,203340747.39,,650504986.39,15.5322079642,25.0302290101,1948372499.42,2025-08-07
98,300709,精研科技,645812599.73,632686980.63,305516795.89,3217914776.11,-8.7683566738,383881479.88,,1170187376.04,-28.4725951411,36.3647721415,2047727400.07,2025-08-02
99,002738,中矿资源,4915300196.12,373636622.9,1444864790.98,15884832497.44,38.3400833413,187459666.44,,3661359349.19,-7.2608311381,23.0494048318,12223473148.25,2025-08-02
100,603406,天富龙,615047949.37,203159397.95,408735022.71,3489012784.96,8.2061205463,187791874.87,,472003599.45,-26.0073261289,13.5282851781,3017009185.51,2025-08-01
101,603613,国联股份,7073221201.73,916680500.74,393626555.73,15303297721.31,19.2588621456,492588029.87,1006880.89,8038643872.33,15.5870314403,52.5288341031,7264653848.98,2025-07-26
102,001221,悍高集团,712108288.63,101496254.73,173056216.52,1974340718.37,40.8873653275,350195665.8,10732232.48,759186665.64,46.3061573609,38.4526671904,1215154052.73,2025-07-25
103,601991,大唐发电,9044139000.0,19620718000.0,3634612000.0,304242001000.0,-0.3714277819,21835867000.0,595000.0,215676350000.0,-5.8100246654,70.8897355694,88565651000.0,2025-07-19
104,600215,派斯林,177708145.27,725856759.39,68767819.22,3958962441.61,10.3891622311,455393755.86,24000.0,1976378399.81,0.6909973992,49.9216253996,1982584041.8,2025-07-19
105,000670,盈方微,16647142.74,1073260944.57,395647601.81,2001072330.07,1.1959350586,389128967.77,,1664851648.62,2.1579118795,83.197974586,336220681.45,2025-07-19
106,301609,山大电力,316072526.18,160544457.02,218101313.33,943157410.24,19.9733330243,138397843.53,,454117738.28,22.9460642529,48.1486688595,489039671.96,2025-07-18
107,001207,联科科技,822348068.62,372826255.21,120796297.89,2353627314.38,20.9949253674,163462993.47,,597395469.81,1.250476164,25.3819058846,1756231844.57,2025-07-18
108,600469,风神股份,1241798372.41,600243944.91,1127749845.2,7194594186.23,-0.3791485409,953518476.89,,3950296142.08,-7.7427880959,54.906448367,3244298044.15,2025-07-17
109,301491,汉桑科技,601382568.08,121241938.94,270119423.83,1113078282.88,-11.4595404047,120412575.14,,310523254.61,-48.4734062265,27.8977013015,802555028.27,2025-07-17
110,688309,恒誉环保,133577031.62,60532787.45,35838993.42,852122676.17,2.7493451514,77876454.13,3205999.84,126670174.2,7.6932940475,14.8652509483,725452501.97,2025-07-16
111,688287,*ST观典,187579765.47,153578037.7,48041268.63,1073995342.48,3.7662804024,18620243.65,,77094310.61,89.3664320482,7.1782723407,996901031.87,2025-07-15
112,603887,城地香江,1073829725.77,1867971667.35,431124505.15,7319232360.78,-13.5779801943,1027974807.91,,4558961723.91,-9.7571364731,62.2874298723,2760270636.87,2025-07-15
113,300460,ST惠伦,76800179.02,140276876.23,266706556.94,1721906206.72,-8.0242760831,106492048.38,,896200036.13,1.7676641891,52.046971701,825706170.59,2025-07-15
114,688211,中科微至,476093592.9,628574662.64,2130990980.59,6698323995.36,20.6151413222,905830897.28,,3047435514.79,53.5821333794,45.4954928561,3650888480.57,2025-07-12
115,688022,瀚川智能,133806490.38,743353450.43,1003182711.92,4075688982.34,35.595720491,448103195.15,,2309525632.81,16.4639701511,56.6658948418,1766163349.53,2025-07-12
116,603558,健盛集团,298569889.01,493016347.5,529037750.3,3486987548.5,-10.3593810885,114175406.43,4555960.31,1047466511.15,-25.2970151946,30.0392959992,2439521037.35,2025-07-12
117,600653,申华控股,211177521.39,179680583.04,936922761.1,3314555547.87,-12.5246257692,65562406.3,1331884.34,2365131762.03,-7.151593044,71.3559247348,949423785.84,2025-07-12
118,603662,柯力传感,79914204.12,285666752.62,485540383.79,3838081061.92,8.4481309328,134159011.55,172474.18,1123825888.93,-0.4983079276,29.2809315593,2714255172.99,2025-07-11
119,688196,卓越新能,273897924.8,3459039.87,930342308.49,3066356254.44,2.7084251494,35413945.41,,386100644.53,91.4321111855,12.5915129389,2680255609.91,2025-07-09
120,688573,信宇人,310667572.11,450773979.88,332542190.75,1849704133.85,40.0609543442,445485675.04,,909318901.97,-3.8616799732,49.1602351603,940385231.88,2025-07-08
121,688793,倍轻松,286672814.55,61395776.87,127464673.22,748586451.43,-6.346742872,122067695.62,,343713849.19,5.1050242031,45.9150507645,404872602.24,2025-07-05
122,688592,司南导航,633472118.95,311286167.0,117660398.6,1233676945.89,149.7960023822,60390406.94,,211350626.01,8.2350628687,17.1317642527,1022326319.88,2025-07-05
123,600777,*ST新潮,2405131402.11,1046225316.03,137200117.76,33581307157.48,7.2251427487,468033941.42,,13472664860.56,-6.6091774316,40.1195367333,20108642296.92,2025-07-05
124,603262,技源集团,139123170.92,173171757.07,176511391.22,1019032473.29,10.2299670953,72489361.6,,247667739.02,-21.8988758262,24.3042047738,771364734.27,2025-07-04
125,688729,屹唐股份,1442410672.72,468882583.57,2910700323.45,8341075857.53,9.7681687848,527458936.1,,2997933353.85,14.5031100715,35.9418066093,5343142503.68,2025-07-03
126,688357,建龙微纳,652076232.19,92320118.27,365850577.26,3029139957.49,38.5662020288,234382873.6,,1250471343.8,96.419071361,41.2813987253,1778668613.69,2025-07-03
127,688231,隆达股份,296568374.28,417232301.19,630476368.72,3356058163.08,5.9254903637,115761539.41,,573077340.29,55.8070278152,17.0759060911,2782980822.79,2025-07-03
128,603106,恒银科技,737920577.75,234326859.48,185989969.31,1822520347.64,-17.7818273722,117269138.83,,556860143.9,-25.057941236,30.5543992758,1265660203.74,2025-07-03
129,300225,*ST金泰,195976187.33,258811506.3,94600897.34,1282061434.1,14.4782547769,96464132.74,,445713830.94,27.416030948,34.7654035201,836347603.16,2025-07-02
130,688363,华熙生物,1168717886.67,447361923.1,1134500936.68,8470008293.83,-2.4389777479,693611601.54,,1486581550.49,-25.6250432541,17.5511227253,6983426743.34,2025-07-01
131,300551,古鳌科技,327154009.88,131641066.94,145658900.89,1520893913.77,-5.3774224447,48118398.89,,536721586.12,3.5545691761,35.2898766482,984172327.65,2025-06-30
132,001235,里得电科,71892977.84,276485404.31,44504885.91,771437043.23,0.0256885998,40417210.21,1141551.35,191404580.98,-22.9150870473,24.8114324636,580032462.25,2025-06-30
133,603598,引力传媒,322954942.08,540190788.15,,1222061619.07,-11.9490548383,373934640.5,,1025114501.25,-17.5029209703,83.8840272252,196947117.82,2025-06-28
134,600637,东方明珠,8066561430.46,1721301645.94,3353918892.9,44139984573.04,1.7040766246,2992884382.1,424287374.21,9607933708.5,7.325750277,21.7669620899,34532050864.54,2025-06-28
135,600930,华电新能,6416441871.0,35518976360.0,73575161.0,336672867584.0,23.8098895998,23579061152.0,35707661.0,246370567173.0,27.3835959407,73.1780285536,90302300411.0,2025-06-27
136,301630,同宇新材,285091076.49,187262915.4,50268173.36,1418966469.79,32.4296955184,111657523.46,,780226046.42,27.0305745773,54.985516785,638740423.37,2025-06-27
137,688311,盟升电子,598913679.29,588721869.46,342036909.5,2765438535.08,5.3270993796,270973594.34,0.0,1008749080.17,18.9175486773,36.4770023768,1756689454.91,2025-06-23
138,603198,迎驾贡酒,2241732987.44,53665410.98,4471853986.51,11880668512.9,18.0953535121,564657103.0,,3336244812.48,7.8240358659,28.081288598,8544423700.42,2025-06-23
139,300152,ST新动力,25347653.13,104167985.64,189890011.73,783449426.25,-5.4681981107,142385447.32,1052690.96,462053911.55,6.9564235525,58.9768651388,321395514.7,2025-06-23
140,605299,舒华体育,226455273.94,299665706.28,198121090.92,1965245955.29,7.0327510211,211879496.55,,648711595.05,18.4017223841,33.0091810292,1316534360.24,2025-06-21
141,300338,ST开元,11039365.86,59260836.51,5131401.96,524092419.81,-39.324745133,100990248.28,0.0,637852026.31,-18.3633337792,121.706020198,-113759606.5,2025-06-20
142,603341,龙旗科技,5102224038.39,9007761988.77,1714802219.14,19838899555.68,36.5330477477,8469543885.4,,16013502810.51,40.7855826344,80.7176968943,3825396745.17,2025-06-19
143,301678,新恒汇,208338050.42,276109136.21,137285638.13,1171642509.05,8.627475341,57674637.08,,126405965.31,-32.7873099162,10.7887827843,1045236543.74,2025-06-17
144,603629,利通电子,664162075.24,543286721.34,389250031.02,3633829687.11,26.295031003,377865988.91,87771678.0,1958233504.95,57.6655866518,53.888973165,1675596182.16,2025-06-14
145,603617,君禾股份,802325162.5,184001322.83,208998716.21,2113676027.08,-15.5110769699,118257952.09,1295277.51,707524933.01,-40.7709584795,33.4736697557,1406151094.07,2025-06-14
146,600033,福建高速,1149023312.52,730548629.21,11940143.99,16753669563.84,0.9342471207,705682597.86,1621565.77,3170617972.62,-7.3623357655,18.924916482,13583051591.22,2025-06-14
147,001288,运机集团,1445493476.75,1141247890.27,181998060.22,3540494790.71,35.0808510113,367704332.41,,1465666520.07,88.015658907,41.3972228943,2074828270.64,2025-06-14
148,000692,惠天热电,514665457.2,341118093.7,520219971.46,5402953931.94,-4.5749423855,1327107965.96,,5194435062.98,-30.6816841683,96.1406506221,208518868.96,2025-06-14
149,688577,浙海德曼,53302971.01,117279729.34,369841177.53,1451927972.48,5.2933706565,231134806.76,,568617786.02,10.5636219445,39.1629472534,883310186.46,2025-06-13
150,001388,信通电子,241442423.34,403768041.04,236674212.06,1353177379.09,29.3088689573,274829635.41,,642632567.54,39.7135751503,47.4906377738,710544811.55,2025-06-12
151,688333,铂力特,3160719615.76,785244229.18,557042744.71,6525692550.87,115.2581356282,422752813.2,,1787408624.22,18.986618003,27.3903284638,4738283926.65,2025-06-11
152,603382,海阳科技,349013007.56,522526041.61,435883063.69,2741612026.51,31.2931279244,207802011.96,,1554518088.01,52.5349036348,56.7008779134,1187093938.5,2025-06-09
153,300738,奥飞数据,435935225.59,330962354.49,5777607.87,8588621586.84,23.2507927563,231723051.02,,5503612701.16,5.4895985314,64.0802793034,3085008885.68,2025-06-07
154,688520,神州细胞,293371034.05,371164223.29,202693252.91,2718536171.39,-0.6337801648,115864896.99,,3324350645.59,11.6278157512,122.2845839086,-605814474.2,2025-06-06
155,600392,盛和资源,2333940380.8,968962969.63,4885659309.38,15325764939.65,-1.3847035729,698701773.4,,5563366034.19,0.7194756041,36.3007396766,9762398905.46,2025-06-04
156,688613,奥精医疗,161251900.09,59270254.21,32704015.74,1526256853.43,4.5942823613,10387177.69,,122611593.85,-8.1555713017,8.0334835892,1403645259.58,2025-05-31
157,603400,华之杰,286175318.35,266143767.16,230205881.93,1029209300.26,17.681411613,250311248.04,,440420015.8,7.223098832,42.7920750122,588789284.46,2025-05-30
158,301590,优优绿能,633171152.04,437743184.8,182976923.95,1417839258.94,40.1394100564,265169549.83,,654083941.71,34.6792085093,46.1324467908,763755317.23,2025-05-30
159,301308,江波龙,1218948493.6,1345301164.73,5893165429.16,13679845767.45,52.6127449812,1147410970.0,,7230441473.88,210.9853599368,52.8547002415,6449404293.57,2025-05-30
160,001390,古麒绒材,107397451.8,278423329.1,475860151.32,1203786576.38,26.7726397878,54646853.88,,458277997.67,40.6477841882,38.0697049346,745508578.71,2025-05-23
