序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
21,301379,天山电子,305065338.0,520057562.61,308107034.05,2158102947.82,20.1464164397,408618553.06,,744622022.51,71.4240073374,34.5035450353,1413480925.31,2026-01-12
22,601112,振石股份,1447167977.47,2971172232.18,1103775678.99,11720180363.32,,632241319.4,,8147792822.94,,69.5193467196,3572387540.38,2026-01-09
23,688785,恒运昌,440395306.83,95294818.26,179580560.92,884755161.59,,29774813.5,,111805208.21,,12.6368528904,772949953.38,2026-01-08
24,300609,汇纳科技,226628302.48,227484654.81,73485281.01,1268673347.69,0.2235817845,66956966.65,,220826067.31,25.2995125738,17.4060618292,1047847280.38,2026-01-06
25,300500,启迪设计,563017714.08,859587289.45,,2654663387.99,-17.9553333926,712008596.05,,1519342832.06,-23.8852215731,57.2329749577,1135320555.93,2025-12-31
26,001235,里得电科,73140983.76,200472339.43,86274678.13,794819052.59,,55740595.7,549243.08,133008141.04,,16.7343926403,661810911.55,2025-12-31
27,002342,巨力索具,479508844.74,1277192697.77,1030809820.98,5347542650.62,4.1797751354,423319560.79,,2913182695.02,9.376460856,54.4770352544,2434359955.6,2025-12-29
28,688781,视涯科技,,,,4712109000.0,,,,2692937600.0,,57.1493061812,,2025-12-26
29,300831,派瑞股份,308654798.25,41505389.16,143964877.49,1020493175.51,2.7687792362,37620188.5,,100626293.12,55.0449607575,9.8605552232,919866882.39,2025-12-26
30,688270,臻镭科技,655743596.73,500452833.49,145905625.74,2393087609.86,7.6157190156,130514309.6,39290.4,169200262.92,64.2443305912,7.0703747837,2223887346.94,2025-12-25
31,603352,至信股份,329253818.46,1286093152.28,667132413.3,5049992980.01,,880649040.38,653053.57,3304412154.22,,65.4339950036,1745580825.79,2025-12-25
32,301680,固德电材,,,,1136540100.0,,,,350896200.0,,30.8740712272,,2025-12-22
33,603402,陕西旅游,1286061065.5,47167498.19,17136154.98,2380570585.98,,63756202.31,1547144.12,699352917.08,,29.3775333191,1681217668.9,2025-12-18
34,301682,宏明电子,,,,5737781900.0,,,,1930814700.0,,33.6508904251,,2025-12-15
35,301687,新广益,234340381.49,298269734.69,112986799.2,944016217.55,,75472337.15,,162864634.95,,17.2523132466,781151582.6,2025-12-12
36,688809,强一股份,153974648.37,259573569.21,167935789.49,1634125466.32,,81206272.94,,256290712.63,,15.6836618676,1377834753.69,2025-12-11
37,001396,誉帆科技,64297395.4,535013511.11,17619918.97,1440408110.37,,145184201.91,,570213531.5,,39.5869425752,870194578.87,2025-12-11
38,001369,双欣材料,636971681.78,143077535.95,250427262.96,6683670100.27,,426238021.28,,1581738628.15,,23.6657196483,5101931472.12,2025-12-11
39,300881,盛德鑫泰,283722712.32,850333563.61,573440995.19,3319010622.03,15.7809458381,333262541.36,13323.01,2121264155.29,26.7643580053,63.9125449376,1197746466.74,2025-12-08
40,688805,健信超导,27976352.82,100866200.48,352560130.6,682384005.44,,27147253.16,,178070476.42,,26.0953473411,504313529.02,2025-12-05
41,600295,鄂尔多斯,5887892739.18,1144860642.35,3991148393.93,47019872325.2,-8.9084629439,7810255783.01,,21448212042.03,-17.3072170794,45.6152068931,25571660283.17,2025-12-05
42,001325,元创股份,302566162.82,540747456.19,192631866.82,2046530772.11,,219211358.46,,689714920.02,,33.7016637824,1356815852.09,2025-12-05
43,603248,锡华科技,329635343.0,342240982.68,149717988.16,2137928172.67,28.342359082,114750643.14,,794507167.3,50.0465843322,37.1624817642,1343421005.37,2025-12-04
44,301449,天溯计量,153285655.03,273793302.03,9160037.14,768886327.47,,29967208.04,,155357468.82,,20.2055184583,613528858.65,2025-12-04
45,301378,通达海,527581842.05,126141741.22,61991580.72,1589498907.69,-0.4937779329,131871814.04,,262928427.93,17.9539259322,16.5415922375,1326570479.76,2025-12-02
46,300266,兴源环境,462331158.63,966004581.41,222479060.09,9471975474.71,-1.8120320131,1633429051.07,2297775.81,8795523718.53,-0.1636995819,92.858387799,676451756.18,2025-12-02
47,688807,优迅股份,169477536.14,120029897.8,143034176.97,877477450.05,,25799030.66,,65236392.04,,7.4345377236,812241058.01,2025-11-28
48,688802,沐曦股份,3492974389.0,652764454.07,1471829164.99,10149886302.68,,95383077.0,,604258986.72,,5.9533571973,9545627315.96,2025-11-27
49,688790,昂瑞微,491345475.48,176337190.66,601192990.85,1610682288.29,,223812837.68,,697923083.13,,43.3308969872,912759205.16,2025-11-27
50,600193,*ST创兴,21475853.7,302273275.58,1315051.82,548510246.86,-25.1686059384,283782600.69,8004621.12,459455937.82,0.8284220668,83.7643308307,89054309.04,2025-11-27
51,301667,纳百川,187608105.27,577227360.59,232993436.38,1883895047.2,18.1377639028,373138723.09,,1195737581.52,17.5684752914,63.4715603344,688157465.68,2025-11-27
52,300223,北京君正,3711840528.6,468859820.49,2920238288.77,13541098221.26,5.6411559622,678245630.77,,1112499634.77,25.9091975156,8.215726794,12428598586.49,2025-11-24
53,603717,天域生物,145924090.03,307376155.99,218732867.73,2993661485.46,-8.5983088007,592192939.14,,2287335577.61,-4.5421206428,76.4059526676,706325907.85,2025-11-22
54,688796,百奥赛图,351601122.22,227955622.82,144808940.83,2444933774.51,,74557139.29,,1464625015.96,,59.9044862167,980308758.55,2025-11-20
55,300697,电工合金,339802243.8,851054115.65,441164429.9,2163955647.54,24.614597637,62763606.01,,933617445.59,49.0248120265,43.1440194558,1230338201.95,2025-11-20
56,688727,恒坤新材,454823100.84,141816888.32,217629469.81,2995327256.83,,188301522.43,,1408839037.09,,47.0345613781,1586488219.74,2025-11-17
57,688981,中芯国际,28362576000.0,6117761000.0,24815440000.0,351368416000.0,6.1680882554,5239497000.0,15416000.0,116231851000.0,5.0395232136,33.0797663385,235136565000.0,2025-11-14
58,688795,摩尔线程,1086348011.36,121595204.23,937774976.05,6742643628.17,,75908618.18,,2804529065.41,,41.5939091559,3938114562.76,2025-11-14
59,688428,诺诚健华,6820269250.58,459081377.02,125257239.44,9523812210.96,0.7001154358,149968017.42,,2845538071.54,7.9668078187,29.878141321,6678274139.42,2025-11-14
60,688235,百济神州,13933606000.0,6135463000.0,3779822000.0,54075712000.0,32.3571253933,4367658000.0,,24740766000.0,48.2947915675,45.7520855204,29334946000.0,2025-11-13
61,001280,中国铀业,4415612894.6,3351483516.98,10654028097.49,27858154789.97,,1790173432.43,2784557.1,14457126982.5,,51.8954937665,13401027807.47,2025-11-13
62,000929,*ST兰黄,42341959.5,77532906.6,189649645.42,1118559588.84,3.0784007123,152043132.83,,337061866.88,79.0175173074,30.1335637585,781497721.96,2025-11-12
63,688347,华虹公司,28138021358.78,1512179616.46,5330134898.15,87502641080.1,-3.1918673202,1989848291.46,16427060.37,24812591284.82,-8.4335051125,28.3563912798,62690049795.28,2025-11-07
64,603092,德力佳,237034165.44,2267446969.52,1563266908.49,8551190807.02,,1870343778.77,,5025655597.65,,58.7714122052,3525535209.37,2025-11-06
65,001233,海安集团,800631200.19,787721731.79,468565132.9,3705159084.49,18.3392539648,334269759.31,,869599103.98,,23.4699532233,2835559980.51,2025-11-06
66,603376,大明电子,44423548.64,1043033957.01,680153529.17,3041523400.84,,670331149.32,,1781883416.11,,58.5852279032,1259639984.73,2025-11-05
67,603334,丰倍生物,106015042.8,198491030.82,368414843.94,1435854491.37,,74748862.14,,560882688.99,,39.0626412607,874971802.38,2025-11-04
68,300757,罗博特科,370532860.1,497938444.7,438045308.09,3574244846.42,47.7492685764,166399809.18,,1911979145.13,36.5711638641,53.4932336,1662265701.29,2025-11-04
69,688429,时创能源,310905185.13,122941375.19,162360311.46,4637616280.19,41.1637931209,420782165.47,232919.54,3189644865.51,115.7884003682,68.7776795837,1447971414.68,2025-11-01
70,600169,ST太重,2603446485.73,7297857401.25,9441748042.61,32387527691.92,-6.1259361486,5705057073.1,,26573978348.54,-4.9490611167,82.0500366725,5813549343.38,2025-11-01
71,600113,浙江东日,585499094.87,48748413.37,513314017.74,3597600188.96,0.7591186737,271948175.46,22589481.58,922204873.53,-12.1896556428,25.633889957,2675395315.43,2025-11-01
72,688799,华纳药厂,195941291.03,195421125.99,410995449.94,2780844175.59,16.8435310925,99036824.15,17547105.55,788723945.64,66.961948234,28.3627523097,1992120229.95,2025-10-31
73,688789,宏华数科,1195276316.89,747492603.56,662150082.91,4780109319.16,19.2749194233,161510173.77,,1213995878.03,35.8243508752,25.3968224778,3566113441.13,2025-10-31
74,688787,海天瑞声,113774745.65,144147889.98,35037784.29,847062965.26,8.9281353156,50896539.42,,116337653.96,186.5007364626,13.7342392161,730725311.3,2025-10-31
75,688776,国光电气,284370572.09,812696244.97,272716396.21,2413793320.84,0.3459859685,435071451.66,,598367373.06,10.9102611803,24.7895032227,1815425947.78,2025-10-31
76,688772,珠海冠宇,2438715635.18,4345624492.94,2743392332.48,25883635478.34,18.1673000868,5915086161.88,,17819837168.41,20.7054894139,68.8459593836,8063798309.93,2025-10-31
77,688766,普冉股份,797941436.99,436798936.63,729788657.03,2620956716.75,5.1947818546,282444431.61,,348313262.8,4.3631988682,13.2895465451,2272643453.95,2025-10-31
78,688750,金天钛业,261802601.72,1029934275.86,484671322.07,3559885134.79,29.38418903,458068942.22,,1108037693.3,18.8087237792,31.1256585914,2451847441.49,2025-10-31
79,688737,中自科技,159533279.31,544954187.36,407968413.53,3391781078.42,24.5080592919,410245093.1,,1572132344.69,81.0566589184,46.3512328285,1819648733.73,2025-10-31
80,688733,壹石通,275804908.58,255296895.47,177040641.63,3464126469.59,10.9592165139,188474224.28,16183.5,1286491920.3,42.1436160722,37.1375563679,2177634549.29,2025-10-31
81,688728,格科微,4235449327.0,549890123.0,6232268215.0,23458944592.0,7.0865712447,608153908.0,,15638089023.0,9.426739302,66.6615199233,7820855569.0,2025-10-31
82,688716,中研股份,425078596.51,41983561.69,155288926.6,1354986538.47,6.8966424644,26515119.14,,172405620.57,114.1451933131,12.7237884418,1182580917.9,2025-10-31
83,688711,宏微科技,106485020.6,471395208.5,419408075.88,2565030143.7,-0.286662735,332446738.27,,1480586105.96,2.4092838746,57.7219768585,1084444037.74,2025-10-31
84,688710,益诺思,1254332125.87,253770141.18,431300208.87,3174127821.5,-2.7294871623,78292294.87,4011600.0,799083534.9,-8.9909028682,25.174900944,2375044286.6,2025-10-31
85,688709,成都华微,600443157.59,1227419936.65,706523484.81,3800546881.0,10.3959986136,209787126.23,,899876133.07,36.278586938,23.6775432917,2900670747.93,2025-10-31
86,688699,明微电子,107706988.3,120189618.66,211809573.48,1533537659.18,3.2254762202,183397931.88,,322145012.66,29.1080000399,21.0066580844,1211392646.52,2025-10-31
87,688696,极米科技,1694896223.88,222435132.73,1157926966.86,5436773106.36,3.2221900002,416146658.18,,2545837217.9,10.8191629503,46.8262546201,2890935888.46,2025-10-31
88,688685,迈信林,306198063.1,720999856.26,67736986.07,3026776309.63,50.8048343195,434715200.92,,2109870368.22,69.3402365327,69.7068482235,916905941.41,2025-10-31
89,688680,海优新材,502780793.54,524647742.96,118885922.95,2893930082.15,-21.3787139268,142808773.84,,1478987492.47,-15.9826475841,51.1065385302,1414942589.68,2025-10-31
90,688679,通源环境,376996317.85,1132402594.22,53919004.32,2806309900.09,-2.3681931459,991504809.67,,1672221898.14,-3.7034812799,59.587927124,1134088001.95,2025-10-31
91,688671,碧兴物联,338931835.18,225730034.42,246424208.27,1336222375.36,-3.8638283037,84354698.42,,267331648.95,3.9933338231,20.006523905,1068890726.41,2025-10-31
92,688667,菱电电控,499203482.35,293165300.34,255343014.5,2106615011.93,4.2434405557,159417108.9,,386492917.32,-3.6505138007,18.3466326373,1720122094.61,2025-10-31
93,688659,元琛科技,78104738.4,295699965.33,109830037.39,1302396824.98,-10.3919464689,174904470.66,,765817191.54,-8.7160828046,58.8006033838,536579633.44,2025-10-31
94,688628,优利德,173126177.84,151120349.03,444860997.61,1654193857.79,4.5524382979,190759858.85,,379451534.03,7.7453472621,22.9387584921,1274742323.76,2025-10-31
95,688626,翔宇医疗,784474622.75,73617792.13,280333322.12,3272197143.87,16.7503372743,139834179.58,,1231446217.25,61.8556959233,37.6336193422,2040750926.62,2025-10-31
96,688623,双元科技,973759917.39,105431789.54,418996213.33,2624630470.74,-1.3406985204,33377729.41,,516154930.0,-6.3907613842,19.6658133689,2108475540.74,2025-10-31
97,688618,三旺通信,76122296.2,176927401.55,106122915.81,1048658785.14,-1.2891887789,37347129.64,,171145729.9,-13.193487558,16.3204401971,877513055.24,2025-10-31
98,688615,合合信息,1264701595.78,149959352.87,5433200.24,3652396487.87,8.6603114674,85928729.81,,845159841.53,7.3944311535,23.1398711596,2807236646.34,2025-10-31
99,688610,埃科光电,139532197.27,244463003.34,120540008.89,1714015194.08,12.38694394,114873406.81,,217265250.38,199.3054619559,12.6758065582,1496749943.7,2025-10-31
100,688606,奥泰生物,984395729.24,166099916.85,180710380.01,4242026338.42,1.8575770832,67440960.59,448272.8,340678852.31,21.3543705391,8.0310404776,3901347486.11,2025-10-31
101,688603,天承科技,201325837.61,176960904.04,51421823.93,1294056834.48,9.5955089933,35211472.8,,117934341.2,47.4563841019,9.1135364427,1176122493.28,2025-10-31
102,688602,康鹏科技,687630219.52,127013353.56,396139380.6,3285825773.9,-1.6833171292,112530537.99,,495464729.18,-9.3600107527,15.0788496796,2790361044.72,2025-10-31
103,688599,天合光能,22332573904.39,14795982839.48,26538749249.99,123826673975.78,-8.6356325118,24180713589.41,,96574176705.73,-4.4442162907,77.9914162312,27252497270.05,2025-10-31
104,688596,正帆科技,875235103.13,2121371913.09,3126344454.19,12578583281.09,35.1112191889,2104091619.84,,8534650416.8,46.5235282198,67.8506492033,4043932864.29,2025-10-31
105,688595,芯海科技,353756613.71,169372130.58,288760001.57,1609260289.64,12.9457410171,92596521.17,,816851837.24,30.1478096204,50.7594602625,792408452.4,2025-10-31
106,688586,江航装备,569232653.41,1209487923.6,648514498.95,3604984241.64,2.3121906614,720550015.6,,1137671180.55,12.6962219032,31.5582844277,2467313061.09,2025-10-31
107,688585,上纬新材,235018712.47,570520799.5,210903318.39,2244138399.57,19.5073796909,359763765.81,,905966722.22,45.5897579331,40.3703587263,1338171677.35,2025-10-31
108,688579,地纬智能,75465014.22,223421411.02,87917729.14,1628312058.55,0.1345991726,120780110.57,,249171756.33,-11.9529207275,15.30245723,1379140302.22,2025-10-31
109,688576,西山科技,265314061.07,44557683.63,102037336.91,1869898817.92,-2.1380531579,98385729.44,,151597332.96,29.6034344795,8.1072479167,1718301484.96,2025-10-31
110,688568,中科星图,1002991742.71,2767318486.81,963372385.62,8648189037.37,19.0637427376,1497425430.24,,3899950577.74,23.6453331459,45.0955750492,4748238459.63,2025-10-31
111,688567,孚能科技,4785477220.76,2389059981.69,3265731463.52,24516239376.56,-2.484493732,1144721292.01,,14893394894.25,-1.0315758462,60.749100486,9622844482.31,2025-10-31
112,688566,吉贝尔,737704518.23,256370809.65,36185892.13,2639717185.82,5.9341742685,72339847.73,,269874814.75,16.9341449656,10.2236260839,2369842371.07,2025-10-31
113,688565,力源科技,83724358.0,124366458.53,252559537.15,875759388.69,-6.2140677641,57848457.21,,383718543.85,-17.8680772585,43.8155215697,492040844.84,2025-10-31
114,688563,航材股份,2852135615.25,2233613578.92,1256986894.25,11988246160.0,3.4690363631,726149682.36,,1462749235.97,6.8359751841,12.2015282006,10525496924.03,2025-10-31
115,688562,航天软件,1001032295.44,322848864.3,856086431.43,3075400246.8,-9.5486201443,485321904.51,,1408294618.15,-14.766048661,45.792238575,1667105628.65,2025-10-31
116,688561,奇安信,1211503418.64,5890561669.05,1037227436.04,14720966923.24,-0.3699543091,1926314204.62,,6557935624.06,13.986968153,44.5482668242,8163031299.18,2025-10-31
117,688559,海目星,2517911757.71,1906650342.28,4718981453.98,13739568850.94,16.7487489142,2600062752.79,,11315395753.31,37.6852825027,82.3562651497,2424173097.63,2025-10-31
118,688558,国盛智科,139198999.66,86980757.65,464088208.17,2245507684.9,9.6307715598,278582287.8,,560002087.16,31.6766011724,24.9387740209,1685505597.74,2025-10-31
119,688550,瑞联新材,714467161.06,322415788.96,461592216.37,3616208949.88,7.543337573,155457044.44,,372033134.47,-8.3394671016,10.2879324626,3244175815.41,2025-10-31
120,688548,广钢气体,94963167.65,477686183.42,260781459.13,8922787593.42,12.0247477349,676465173.81,,2969942097.18,40.7413970133,33.2849131069,5952845496.24,2025-10-31
121,688538,和辉光电,1018832939.57,688419519.06,1148616240.35,27453613478.93,-2.3253144332,1110224761.17,,18789084835.41,8.5613279072,68.4393872225,8664528643.52,2025-10-31
122,688530,欧莱新材,101663270.9,91959686.75,470406242.74,1264609120.27,25.656378654,63871341.29,,438558433.25,169.9766516979,34.6793666296,826050687.02,2025-10-31
123,688529,豪森智能,669868536.5,750911329.55,3622178332.8,7031128893.47,15.2906928946,466113239.69,,5266757774.66,32.4594332386,74.9062896507,1764371118.81,2025-10-31
124,688525,佰维存储,1594426038.64,1377090576.47,5695141220.18,13193805772.4,77.9455240228,1121795587.69,,8467940324.92,71.0333679089,64.181180707,4725865447.48,2025-10-31
125,688520,神州细胞,396498224.09,688905342.85,326970398.21,3761436578.09,19.2008735584,106277459.68,,3816211088.58,16.0147157352,101.4562125229,-54774510.49,2025-10-31
126,688515,裕太微,510098421.92,77049964.77,126756658.23,1658994837.63,-7.076974814,41699035.17,283018.86,157556546.7,28.1914146501,9.4971089196,1501438290.93,2025-10-31
127,688512,慧智微,770702816.09,116904242.06,551171513.87,2305304501.11,0.3041553617,143161368.16,,573108384.73,60.2909616679,24.8604201507,1732196116.38,2025-10-31
128,688505,复旦张江,1118649216.0,253669203.0,31035651.0,2465826411.0,-6.1395634313,5672016.0,,207047842.0,-24.5726178233,8.3966917167,2258778569.0,2025-10-31
129,688502,茂莱光学,187577631.96,172402900.59,241143333.05,1568796430.62,10.7424861606,154545557.33,,365202878.68,42.1685022436,23.2791757778,1203593551.94,2025-10-31
130,688498,源杰科技,933388498.52,238892393.46,120782988.17,2388409419.51,10.8981235031,65549510.69,,216937941.29,177.5453277507,9.0829461447,2171471478.22,2025-10-31
131,688489,三未信安,264761409.45,392509281.57,129065526.67,2071875457.57,2.5674472098,55250827.31,430900.42,184121505.89,0.5113539308,8.8867072206,1887753951.68,2025-10-31
132,688488,艾迪药业,341015417.63,161862062.62,245852021.48,1844943110.7,-4.3206338249,83747470.46,,762966840.94,-1.6364576447,41.3544914483,1081976269.76,2025-10-31
133,688479,友车科技,205835383.04,210907962.39,80551379.13,2065766259.83,-2.7674051644,124723128.92,,215057093.01,-5.4489865348,10.4105240361,1850709166.82,2025-10-31
134,688472,阿特斯,12524701113.98,6892738937.67,7610069009.65,68967567093.2,3.2049371543,6004340329.66,,45487653932.69,3.2235209388,65.9551378276,23479913160.51,2025-10-31
135,688456,有研粉材,209075963.54,481801354.72,306397075.69,2148754696.87,22.6246946403,244624832.93,,885177393.88,63.1836998279,41.1949021063,1263577302.99,2025-10-31
136,688443,智翔金泰,1414518108.42,29782096.71,73895745.93,3044887049.33,-7.1782784111,95134752.24,,1257059870.69,35.5802365047,41.2842857658,1787827178.64,2025-10-31
137,688426,康为世纪,184205974.3,74471672.7,59656702.85,1550833825.96,-7.1560760368,22321779.09,,141692635.09,17.1921198748,9.1365453034,1409141190.87,2025-10-31
138,688418,震有科技,219345147.15,552151472.95,585539661.94,1840022852.03,5.7584489429,190265967.61,,821117047.27,-0.5244717537,44.6253722536,1018905804.76,2025-10-31
139,688411,海博思创,3030780746.34,5535746452.96,1473662564.41,14121339997.84,51.1484274071,4125374600.33,1107427.38,9626612629.17,47.0953003322,68.1706738216,4494727368.67,2025-10-31
140,688409,富创精密,758430269.05,1625973058.88,971488090.33,9026484998.82,11.8591689967,643986627.75,,4312836989.26,29.43125945,47.7798056478,4713648009.56,2025-10-31
141,688403,汇成股份,276412180.27,320112729.33,349187466.96,4842922730.55,6.4954830583,120097689.64,,1368223998.08,-2.8159511784,28.2520303173,3474698732.47,2025-10-31
142,688401,路维光电,425647039.86,256433355.64,245373690.1,2911774736.08,33.8064821174,224183018.32,,1313799382.14,53.3658949877,45.1202273947,1597975353.94,2025-10-31
143,688396,华润微,9222564945.59,1722185936.41,2279211910.19,30110750877.18,3.2224994495,1502211610.75,,5304769564.56,4.3182017988,17.6175266641,24805981312.62,2025-10-31
144,688391,钜泉科技,446354098.64,71168521.53,219705778.61,1973745403.97,-0.6113921997,68131922.37,,115094861.76,-14.4570810375,5.8312921985,1858650542.21,2025-10-31
145,688386,泛亚微透,66651251.07,299669037.84,176445469.12,1654635039.53,54.8868811451,109090991.39,,712174877.74,132.4405824593,43.0412061105,942460161.79,2025-10-31
146,688383,新益昌,219256121.22,470465164.35,860002596.29,2945608824.94,1.7542965365,246981073.46,,1577352804.7,6.7263432657,53.5492965442,1368256020.24,2025-10-31
147,688381,帝奥微,101860017.3,79826623.15,191297914.78,2776219724.47,-5.4060983577,48957791.15,,180573599.97,132.9108482451,6.5042978543,2595646124.5,2025-10-31
148,688379,华光新材,160532219.31,524708229.85,871787809.35,2773607494.16,19.760401632,109067255.38,,1639211151.28,23.224449939,59.1003288941,1134396342.88,2025-10-31
149,688378,奥来德,227381902.6,240963168.36,334208230.57,2352834881.26,7.8980144695,175144592.36,,687419360.61,63.051226997,29.2166427013,1665415520.65,2025-10-31
150,688377,迪威尔,327413969.05,367836545.58,473233555.75,2830710556.78,9.1253637051,283937427.76,,969712906.88,18.1808390798,34.2568725212,1860997649.9,2025-10-31
151,688376,美埃科技,626115436.26,1165220092.05,613649665.47,4062651131.52,22.3194123232,397672218.83,,1997360737.38,27.9623168978,49.1639737875,2065290394.14,2025-10-31
152,688361,中科飞测,366001662.99,370048789.79,2536416891.11,5202949399.07,32.0847934356,336168262.46,,2654694534.73,69.5074316034,51.0228782007,2548254864.34,2025-10-31
153,688360,德马科技,547123280.72,634283876.61,630193626.81,3449884810.2,26.5065361384,408478527.84,,1975742952.62,51.7137936575,57.2698238149,1474141857.58,2025-10-31
154,688356,键凯科技,76371421.98,132001564.56,92332961.83,1379577763.79,2.8789479119,3269512.72,,81714526.11,11.0168754432,5.9231547691,1297863237.68,2025-10-31
155,688350,富淼科技,333813137.88,306080587.56,146620360.55,2748656827.16,9.3376711595,306985707.82,512348.08,1237284887.61,23.8799952675,45.0141638412,1511371939.55,2025-10-31
156,688349,三一重能,5796503000.0,4229979000.0,9639822000.0,45206955000.0,21.8669150069,9566350000.0,833641000.0,31933733000.0,30.2489769125,70.6389824309,13273222000.0,2025-10-31
157,688348,昱能科技,546845978.85,401745749.36,1078796740.45,4527190513.33,-7.2196496968,391030113.35,,903958576.98,-23.4289921758,19.9673191203,3623231936.35,2025-10-31
158,688343,云天励飞,1250556764.79,649597810.55,314175754.69,5697936400.26,18.1753819413,392667030.61,,1802370993.79,130.4721391479,31.6319956416,3895565406.47,2025-10-31
159,688339,亿华通,465928184.47,1301574221.24,129072367.34,4109416593.25,-17.4059647676,591171430.93,151037.74,1611751788.42,-14.2173992716,39.2209393194,2497664804.83,2025-10-31
160,688331,荣昌生物,1070277163.56,361989041.99,657583963.29,5977129884.12,4.628561806,194761229.05,,3657046820.48,9.3603728811,61.1839945154,2320083063.64,2025-10-31
161,688330,宏力达,487178680.54,714885942.13,84433892.91,4204433307.6,-0.5831602088,59161054.41,,320872938.3,-39.2087952658,7.6317761473,3883560369.3,2025-10-31
162,688323,瑞华泰,154286302.28,98076355.43,102439293.2,2546283438.05,2.3889955086,148377740.2,,1665881612.53,8.4432632274,65.4240446148,880401825.52,2025-10-31
163,688321,微芯生物,451158735.59,269128205.52,53671739.21,3633192827.91,8.8388011678,4315800.07,2030259.07,1977308916.85,16.6670804035,54.4234509564,1655883911.06,2025-10-31
164,688318,财富趋势,609545152.61,27269915.03,618442.48,3890369721.89,5.304213397,27423840.53,,185097757.62,-16.6665826967,4.7578449055,3705271964.27,2025-10-31
165,688307,中润光学,411703193.45,152687981.51,170410709.34,1487464152.65,43.6540880748,136802751.7,,496050438.04,160.3623515645,33.3487322808,991413714.61,2025-10-31
166,688302,海创药业,397920652.71,6497942.95,730702.48,1363189542.68,-2.9577387301,108193552.83,,262271856.0,51.4570812511,19.2395736461,1100917686.68,2025-10-31
