序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
16,001396,誉帆科技,-111307345.41,-178.874797563,-77151830.23,-69.3142307417,-20935576.84,-18.8088007695,-13219938.34,-11.8769684887,2025-12-25
17,001369,双欣材料,-51998434.47,-1926.781088478,868049400.81,1669.3760296011,-220052151.21,-423.1899545686,-705980355.75,-1357.6954055363,2025-12-25
18,688805,健信超导,-49494215.93,,-36757257.62,-74.265764048,-17578375.74,-35.5160202252,4253515.64,8.5939650928,2025-12-19
19,603402,陕西旅游,15598233.82,-42.2405911521,14738776.96,94.4900373342,-49000793.75,-314.1432184916,49860250.61,319.6531811574,2025-12-18
20,603248,锡华科技,-52066017.55,-141.2463223828,80853250.6,155.289869294,-170302294.21,-327.0891499363,25533508.07,49.0406396946,2025-12-18
21,301449,天溯计量,87830534.77,1270.2355634405,100417172.02,114.3305938908,10210787.69,11.6255556416,-22797424.94,-25.9561495324,2025-12-18
22,301667,纳百川,-29584070.13,-165.543526944,20487324.48,69.2512030629,-121307243.1,-410.0424402962,70459387.99,238.1666473896,2025-12-12
23,688809,强一股份,272827680.99,3151.275892974,-37745828.94,-13.8350437181,-234151295.39,-85.823877746,543881032.57,199.3496519842,2025-12-11
24,688802,沐曦股份,-110993993.89,,-665142907.52,-599.260270046,-149963402.63,-135.1094751835,704025236.04,634.2912903357,2025-12-11
25,688790,昂瑞微,-437385289.2,,-39455917.7,-9.0208607089,-387602587.55,-88.618112479,-31753770.12,-7.2599081186,2025-12-11
26,001325,元创股份,75247972.51,951.3963270139,158528494.73,210.674772279,-66593083.08,-88.4981759092,-25849603.67,-34.3525583584,2025-12-05
27,688807,优迅股份,12420781.35,,32945689.66,265.2465149465,24444367.93,196.8021756538,-43907743.0,-353.5022617559,2025-11-28
28,002463,沪电股份,278191744.0,307.3529477012,1565768541.0,562.8378896104,-802335569.0,-288.410992168,-515385748.0,-185.2627761664,2025-11-28
29,688796,百奥赛图,144437404.95,162.5681042269,-303264655.66,-209.9626864419,-153737542.43,-106.438870515,587198653.33,406.5419574197,2025-11-20
30,688795,摩尔线程,498631716.48,,-1489514319.19,-298.7203320529,794441992.41,159.3244003848,1203517424.99,241.3639937479,2025-11-14
31,688727,恒坤新材,259428953.76,5678.8567065834,149334333.2,57.5627088016,-486309952.92,-187.4540007473,594318291.7,229.0871096253,2025-11-13
32,301638,南网数字,30832038.53,,513098078.75,1664.1717616263,-689369325.46,-2235.8862998606,207103285.24,671.7145382343,2025-11-13
33,001280,中国铀业,-516758720.89,-114.5833879967,1609557018.35,311.4716701013,-702673663.76,-135.9771273042,-1474235100.7,-285.2849968668,2025-11-13
34,001233,海安集团,140754772.04,470.6253291392,487527095.67,346.3662997738,-346390273.62,-246.0948702482,-7129304.29,-5.0650533454,2025-11-06
35,603334,丰倍生物,90933307.34,136.3856857852,69719998.85,76.6715749041,-87141355.0,-95.8299632435,98013634.31,107.7862855505,2025-10-31
36,600613,神奇制药,160823350.61,1198.0163109761,319232403.36,198.4987889813,-24474552.86,-15.2182831456,-133934746.0,-83.280658867,2025-10-31
37,300237,ST美晨,-243817839.49,-8389.0154572606,4633905.27,1.9005603854,-228107748.32,-93.5566276845,-20098675.3,-8.2433161339,2025-10-31
38,603376,大明电子,-31835694.32,-13258.362805221,59354037.44,186.438646016,-199820029.07,-627.6603458416,108627396.11,341.2125867843,2025-10-30
39,688759,必贝特,-179253931.38,-139.9584391966,-127668945.9,-71.2223965841,-41865150.09,-23.3552200321,-9719835.39,-5.4223833838,2025-10-23
40,603175,超颖电子,-127299118.73,-149.9894121653,505652664.56,397.2161548365,-815012029.98,-640.2338351679,159940775.25,125.6416987373,2025-10-21
41,688765,禾元生物,144147793.19,55.414749009,-66403401.93,-46.0661939115,-357612911.19,-248.0876767351,568124805.62,394.1266064831,2025-10-20
42,000505,京粮控股,44510299.38,-74.2028789221,-533230947.03,-1197.9945191508,474573969.0,1066.2115861059,100065545.96,224.814362864,2025-10-18
43,603092,德力佳,-72133657.09,-186.8282512667,298679463.23,414.0639408554,-796333237.44,-1103.9690341035,425520117.12,589.9050932481,2025-10-17
44,001386,马可波罗,-68329267.32,-108.4576593097,3021156883.5,4421.4682843756,-677543875.68,-991.5866249625,-2416787913.73,-3536.9732598064,2025-10-17
45,601026,道生天合,92326715.6,129.3060459291,-354975740.6,-384.4778169494,-551378224.52,-597.2033348493,998648817.9,1081.6466408559,2025-10-13
46,601777,千里科技,-323024842.16,-25.3663217296,-255230186.06,-79.0125565431,-146807641.66,-45.447786826,63752016.16,19.7359483976,2025-09-30
47,603789,*ST星农,-39314021.39,-255.3670391936,-15976701.48,-40.6386854235,-23272057.42,-59.1953114873,-163087.96,-0.4148340827,2025-09-27
48,688783,西安奕材,4201024359.97,221.0339279785,46737612.68,1.1125289614,-3533685243.39,-84.1148477276,7675261956.39,182.6997726917,2025-09-25
49,301563,云汉芯城,67213265.24,48.8987440246,188172043.42,279.962657294,-77634888.98,-115.5053079222,-46610690.2,-69.3474569842,2025-09-25
50,301584,建发致新,443647087.67,421.214042129,-627888108.4,-141.5287344041,-41576739.73,-9.3715795472,1113117547.42,250.9015788351,2025-09-22
51,603418,友升股份,300527077.9,532.7094241034,49116030.97,16.3432963556,-155752271.42,-51.8263686947,407157854.28,135.4812541769,2025-09-18
52,301668,昊创瑞通,34476076.47,-49.9230467921,30204721.39,87.6106694342,-4771305.5,-13.8394677949,9042660.43,26.2287979256,2025-09-17
53,001285,瑞立科密,-6310008.67,86.1952730925,-37937282.97,-601.2239436432,-83063250.4,-1316.3729995319,114439522.93,1813.6191075947,2025-09-11
54,301656,联合动力,593059107.64,410.2670827548,-136811688.86,-23.0688117082,-1273823704.26,-214.7886589802,2002218481.35,337.6085883442,2025-09-05
55,301575,艾芬达,25608061.19,255.5681485641,93732386.67,366.0268771406,-161329238.36,-629.9939583985,91429293.3,357.0332506691,2025-09-05
56,603370,华新精科,-22965542.44,-196.876525006,-65183147.71,-283.8302116325,-29433963.11,-128.1657648057,68683332.87,299.071241402,2025-08-29
57,301518,长华化学,-41818948.38,-327.6869321671,167964018.45,401.6457250999,-37843096.96,-90.4927034896,-171541109.55,-410.1994818025,2025-08-27
58,600267,海正药业,-11922236.11,98.5659577417,2152140950.3,18051.4874092692,-665184648.09,-5579.3614717298,-1505404503.98,-12626.8637031715,2025-08-26
59,000903,ST云动,-1024984987.95,-209.656349863,-1925903787.67,-187.8958043592,348469975.65,33.9975687202,552427014.02,53.8961077981,2025-08-13
60,301632,广东建科,-132693171.4,34.4143630609,-19449555.09,-14.6575403126,-40087059.65,-30.2103410651,-73156556.66,-55.1321186223,2025-08-07
61,603406,天富龙,55619161.12,-82.5802991599,333001453.29,598.7171445674,-269001997.48,-483.6498646566,-11478646.82,-20.6379358999,2025-08-01
62,001221,悍高集团,-12665572.46,-108.6233248381,264976898.5,2092.1036087144,-345491498.27,-2727.8001003201,63685836.12,502.826353259,2025-07-25
63,301609,山大电力,-61194950.79,-524.793373406,26892321.16,43.9453268821,-38313419.53,-62.6087921232,-49773852.42,-81.3365347589,2025-07-18
64,600469,风神股份,307391717.64,392.860996048,450624239.68,146.5960902069,-30082569.55,-9.7863956065,-129299190.84,-42.0633294328,2025-07-17
65,301491,汉桑科技,451410418.72,1168.9888150537,413048838.84,91.5018399467,31943853.28,7.0764545866,-21645244.07,-4.7950253633,2025-07-17
66,300460,ST惠伦,-62933012.56,-190.2957739809,19910653.03,31.6378514552,-83522413.45,-132.7163757978,-1004558.85,-1.5962351223,2025-07-15
67,603262,技源集团,58855328.36,98.9794255306,183917716.2,312.4911903898,-99843865.0,-169.6428646006,-36364846.16,-61.7868376123,2025-07-04
68,688729,屹唐股份,-962915816.99,-19.3108059064,-517224376.14,-53.7143919556,-766363844.68,-79.5878342798,292157979.92,30.3409680021,2025-07-03
69,688231,隆达股份,361995596.15,6073.9480407568,-322158090.78,-88.9950303833,-1201244228.69,-331.8394592271,1885285148.61,520.8033381237,2025-07-03
70,300551,古鳌科技,384469493.39,599.4927954806,36683310.94,9.5412800159,-98052716.01,-25.5033800329,442459564.96,115.0831399024,2025-06-30
71,001235,里得电科,41672483.02,178.0374832133,74253166.9,178.1827275912,-42445583.88,-101.8551830944,9864900.0,23.6724555032,2025-06-30
72,600930,华电新能,372602111.0,-92.8706595708,29804705561.0,7999.0705047294,-59614473483.0,-15999.4996601079,30188407898.0,8102.0496145284,2025-06-27
73,301630,同宇新材,10860758.37,184.9503272989,-13586873.38,-125.1005953464,-186432083.72,-1716.5659834121,210882423.3,1941.6915109953,2025-06-27
74,301678,新恒汇,5357745.6,-83.365354678,94627829.65,1766.1874361858,-64834202.14,-1210.1022889179,-35183854.52,-656.6913987107,2025-06-17
75,688378,奥来德,-113154653.08,-123.7170372187,20385061.98,18.0152220215,-66441409.72,-58.7173464913,-67493158.64,-59.6468256522,2025-06-14
76,600033,福建高速,421198208.08,2085.4979012513,1762311310.63,418.4042754273,-233290166.75,-55.3872647781,-1107822935.8,-263.0170106492,2025-06-14
77,001388,信通电子,-61163248.25,-175.2660884745,29924127.27,48.9250131839,-93012707.8,-152.0728713096,2004045.0,3.2765509638,2025-06-12
78,603382,海阳科技,-45251383.85,-127.1760825134,216524397.37,478.4923221083,-174344986.33,-385.2810046825,-94390590.27,-208.5916103315,2025-06-09
79,603400,华之杰,9830471.15,38.6601585501,182178158.61,1853.1986496904,-41258234.18,-419.6974239632,-141597636.0,-1440.3952144247,2025-05-30
80,301590,优优绿能,237784746.61,353.6378865606,180716802.15,76.0001660016,-32107956.45,-13.5029504238,90190746.21,37.9295760118,2025-05-30
81,002397,梦洁股份,-106109352.73,10.7709224607,332301858.07,313.1692442942,-90585589.5,-85.370033055,-341689605.4,-322.0164826275,2025-05-24
82,001390,古麒绒材,14065468.93,-46.21185754,22803491.16,162.1239311216,-48714085.27,-346.3381527657,39976058.09,284.2141864516,2025-05-23
83,688775,影石创新,-255387691.5,-176.166367001,454321481.81,177.8948230205,-723728536.78,-283.3842666924,-9726095.33,-3.8083649501,2025-05-22
84,000629,钒钛股份,1763869130.33,163.2746207668,1959892807.55,111.1132778418,-12346980.76,-0.6999941519,-188652715.52,-10.6953918676,2025-05-17
85,603049,中策橡胶,-316354800.0,48.6962815112,838462600.0,265.0386844138,-2826823300.0,-893.5610586595,1355914100.0,428.6055087516,2025-05-15
86,301595,太力科技,16068261.86,-85.4624444325,70998777.46,441.8572343331,-22912898.43,-142.5972431221,-41922407.41,-260.901943068,2025-05-14
87,688755,汉邦科技,374096374.77,1307.5189551062,19835850.45,5.3023369879,3416517.88,0.9132721166,350690648.67,93.7433967078,2025-05-13
88,688246,嘉和美康,-415912801.48,-143.9820167899,-259217760.12,-62.3250256298,-50050048.07,-12.0337839787,-106647388.04,-25.6417661732,2025-05-01
89,600525,ST长园,-696405595.39,-582.5650404296,578515520.43,83.0716358771,421963442.98,60.5916215742,-1685990484.35,-242.0989284852,2025-05-01
90,688189,南新制药,-17195585.43,-103.9867666678,-160089602.65,-930.9924532764,171366354.65,996.5717965672,-28472337.43,-165.5793432908,2025-04-30
91,688184,ST帕瓦,846836055.73,448.9086534571,21172778.1,2.5002216139,-773101958.92,-91.2929903833,1598765236.55,188.7927687694,2025-04-30
92,603959,百利科技,92816103.9,43.1626751071,244985440.9,263.9471283603,-42049711.27,-45.3043270544,-110143076.27,-118.6680669,2025-04-30
93,603922,金鸿顺,151259933.14,-6.9840259055,127769284.97,84.4700128564,35051966.48,23.1733319937,-11681267.14,-7.7226446538,2025-04-30
94,600360,*ST华微,-112206581.27,-134.7608581358,491660397.56,438.1742960129,-332757051.32,-296.5575169956,-279064811.76,-248.7062778328,2025-04-30
95,300472,*ST新元,-7138319.72,-119.1116510607,-31598100.7,-442.6546013548,-94773199.05,-1327.6681735684,119149787.91,1669.1573449165,2025-04-30
96,002528,ST英飞拓,-666714476.08,-240.9497786442,-84973972.82,-12.7451819135,-404137355.61,-60.6162563,-180386807.77,-27.0560808625,2025-04-30
97,002227,奥特迅,40446320.67,-53.7810908798,-41668781.51,-103.0224278,177812624.76,439.6262053371,-95614820.35,-236.399303487,2025-04-30
98,688333,铂力特,82854140.37,216.8683257096,-107524514.96,-129.7756690008,-199622573.52,-240.9325262788,389777712.24,470.438424078,2025-04-29
99,301206,三元生物,210566796.97,5.1894530219,84264654.04,40.0180157805,-3316799929.31,-1575.17708254,3418174515.35,1623.320753574,2025-04-29
100,300959,线上线下,19345731.1,-92.5449694791,-62563971.01,-323.3993623017,52242287.85,270.0455598186,29674123.53,153.3884833642,2025-04-29
101,300775,三角防务,1795937431.48,78.1234462899,425118108.79,23.6710979647,-319831846.67,-17.8086296919,1690651169.36,94.1375317272,2025-04-29
102,300344,*ST立方,-86143105.4,-178.401772167,-51780314.93,-60.1096450953,4751306.33,5.5155967595,-39145823.0,-45.4427813093,2025-04-29
103,300198,ST纳川,-4431963.94,96.6333581045,65406595.31,1475.7925875633,18684834.76,421.5926621461,-88568956.79,-1998.4132991389,2025-04-29
104,300185,通裕重工,417747789.41,297.3759857961,-66328357.9,-15.8776083516,-1128542935.46,-270.1493494565,1607627656.4,384.8321157296,2025-04-29
105,300152,ST新动力,48185051.36,129.2437358495,10469767.81,21.7282487296,60320886.11,125.1858914901,-22605602.56,-46.9141402198,2025-04-29
106,002570,贝因美,-33698270.3,-111.6024734607,377416659.6,1119.9882256271,-116442522.3,-345.5445079625,-296840133.9,-880.8764700899,2025-04-29
107,000676,智度股份,125638463.01,137.2283231858,785966745.92,625.5781287753,-535806028.02,-426.4665574406,-158890237.4,-126.4662378012,2025-04-29
108,000665,湖北广电,-16951437.01,-108.2962216468,111050394.05,655.1090269485,-588245930.66,-3470.1832671353,460244099.6,2715.0742401868,2025-04-29
109,688053,ST思科瑞,121282179.24,981.6731067141,28661476.56,23.6320593344,-1120977384.95,-924.2721329502,1213598087.63,1000.6400736158,2025-04-28
110,603014,威高血净,266447431.02,320.9088314625,727327946.0,272.972399552,-242028562.96,-90.835389943,-222114234.13,-83.3613719899,2025-04-25
111,600293,三峡新材,-292079977.29,-179.4601357889,313440998.14,107.3134149928,-211716507.79,-72.485799867,-393804467.64,-134.8276151258,2025-04-25
112,300730,科创信息,25465068.21,1017.560796878,-93239943.28,-366.1484136272,18032225.86,70.8116142132,100672785.63,395.336799414,2025-04-25
113,300926,博俊科技,554413.21,100.2412864838,-89060740.44,-16063.9643561163,-326655826.18,-58919.1996669776,416305364.17,75089.3659568465,2025-04-24
114,301560,众捷汽车,21492271.64,440.8097509594,100513628.53,467.6733581895,-74027352.06,-344.4370762662,-5893933.55,-27.4235020324,2025-04-21
115,603202,天有为,-63032575.28,-150.3098198682,101449622.01,160.9479250361,-140459522.48,-222.8364014259,-33589295.84,-53.2887886792,2025-04-18
116,301636,泽润新能,86881371.18,990.64338107,30321463.01,34.8998440036,-21964853.52,-25.2814305549,74212271.73,85.4179333522,2025-04-17
117,301489,思泉新材,2017365.13,107.7612563846,64873362.19,3215.7471756241,-128742480.68,-6381.7143840491,65410400.44,3242.3679515071,2025-04-16
118,301662,宏工科技,-30903865.73,-134.331125671,-53367968.56,-172.6902680275,-90325880.42,-292.2801995361,112685371.49,364.6319605272,2025-04-14
119,603120,肯特催化,-22721769.8,68.9773545355,122309080.1,538.2902880215,-69456835.02,-305.6840890097,-76342373.91,-335.9877975262,2025-04-11
120,001400,江顺科技,29711580.07,192.3944152158,130846698.27,440.3895651518,-67479267.17,-227.1143675665,-35241218.44,-118.6110545349,2025-04-11
121,603210,泰鸿万立,-13430994.54,-202.2862638829,71629542.87,533.3152556698,-237387660.98,-1767.4615254516,152327123.57,1134.1462697817,2025-04-08
122,001335,信凯科技,-17284686.63,40.949647871,102987535.6,595.8310833432,-159797179.6,-924.501456235,22036440.26,127.4911181887,2025-04-07
123,603869,ST智知,-486631489.85,-337.6350113845,-31210016.16,-6.4134805928,-310119116.3,-63.7277124001,-145302357.39,-29.8588070071,2025-04-04
124,688102,斯瑞新材,-47622591.37,-95.5109078347,51461450.1,108.061003443,-192866710.24,-404.9899526499,93080680.75,195.4548840629,2025-04-02
125,600684,珠江股份,-996800379.15,-44.4750632963,-169050492.91,-16.9593126614,-21959371.94,-2.2029859137,-805790514.3,-80.8377014249,2025-04-02
126,603257,中国瑞林,233029509.69,25.9115961141,325455367.95,139.662727001,-47652042.64,-20.4489305682,-54203068.14,-23.2601734485,2025-04-01
127,300818,耐普矿机,62307019.53,126.5455322077,127936079.05,205.33172669,-105667151.16,-169.5910861362,16168233.46,25.9492968561,2025-03-31
128,301658,首航新能,774284446.97,126.39351001,1109610363.24,143.3078460483,-420300171.11,-54.2823987689,59770883.22,7.7194993977,2025-03-28
129,601628,中国人寿,67135000000.0,1687.8828229028,345284000000.0,514.3129515156,-158271000000.0,-235.7503537648,-120095000000.0,-178.8858270649,2025-03-27
130,603683,晶华新材,-30791860.92,-2.8053994445,191642036.96,622.3788729687,-129766140.93,-421.4300047248,-97471549.4,-316.5497195939,2025-03-26
131,300691,联合光电,-434161584.91,-234.0081204069,129385691.23,29.8012757754,-536422826.4,-123.5537286218,-28314942.57,-6.5217521665,2025-03-24
132,000544,中原环保,-99827383.48,-270.33439969,-2417791418.91,-2421.9721429385,-1076891772.12,-1078.7538795262,3394855807.55,3400.7260224647,2025-03-22
133,688757,胜科纳米,-7616800.81,-103.9675346868,148242707.01,1946.2594691379,-304073020.53,-3992.1356500591,146277799.01,1920.4624442581,2025-03-20
134,301665,泰禾股份,97603154.84,213.2983145692,311036552.08,318.6746909871,-480773944.33,-492.580332181,205556182.3,210.6040349177,2025-03-20
135,301535,浙江华远,42714956.08,209.6092812837,68153542.64,159.5542847155,-73297815.24,-171.597543265,29175385.57,68.3025063057,2025-03-20
136,001382,新亚电缆,83789523.38,5.5245375796,199092892.73,237.6107235114,-18558804.91,-22.1493143311,-96744564.44,-115.4614091803,2025-03-17
137,603124,江南新材,-7192167.59,-114.358885821,-579557670.64,-8058.1780581117,-59126817.7,-822.1001104342,630991751.62,8773.3182482751,2025-03-14
138,603058,永吉股份,-45312658.63,-49.8911123816,100231271.98,221.1992741332,-184666438.85,-407.5383004072,38857018.13,85.7531191169,2025-03-13
139,301616,浙江华业,18309550.73,-66.4013668914,122630558.86,669.7627957581,-66994527.08,-365.8993498417,-37733304.78,-206.0853667926,2025-03-13
140,301501,恒鑫生活,113506575.77,658.3356989197,292647963.71,257.8246781957,-289489394.98,-255.0419594778,107142094.84,94.3928526723,2025-03-13
141,301479,弘景光电,52770854.56,98.9314166936,44277669.77,83.9055386523,-121481954.77,-230.2065331003,129283186.07,244.9897526731,2025-03-10
142,301629,矽电股份,145542429.38,54.5494332654,225142990.03,154.6923402262,-56733123.36,-38.9804702324,-22867437.29,-15.7118699938,2025-03-07
143,600025,华能水电,154395815.25,262.0924806138,17760023958.47,11502.917957791,-9568286955.72,-6197.24500967,-8073000397.28,-5228.7689172197,2025-03-01
144,300437,清水源,-25430680.93,56.7195492256,177653539.15,698.579560803,-152263102.76,-598.7378127197,-53985781.92,-212.2860259566,2025-02-28
145,603409,汇通控股,23852637.83,112.8321163413,135698919.98,568.9052965426,-59832551.98,-250.8424955195,-52013730.17,-218.0628010231,2025-02-27
146,301173,毓恬冠佳,66596311.49,-50.2603428184,140335875.35,210.7261982085,-72751062.97,-109.241880432,-988500.89,-1.4843177766,2025-02-26
147,603271,永杰新材,-55946560.96,-134.5825316847,284836893.44,509.1231499353,-49272929.73,-88.0714183044,-298174059.81,-532.9622673737,2025-02-20
148,301275,汉朔科技,300130976.04,47.5307258907,643755647.95,214.4915717944,-333129937.28,-110.9948535387,-37214947.17,-12.3995689019,2025-02-20
149,301557,常友科技,82494710.38,1591.0754529009,68170127.72,82.6357561666,-64437979.09,-78.1116495751,78762561.75,95.4758934084,2025-02-14
150,688502,茂莱光学,-18958256.35,-462.5695646083,75066516.28,395.9568585536,-101248977.4,-534.0627087786,-3211559.64,-16.9401635926,2025-01-27
151,002512,ST达华,148824055.97,153.3845326812,142878143.14,96.0047367401,-365300185.32,-245.4577540835,370772621.77,249.1348722849,2025-01-27
152,600608,*ST沪科,-11321651.17,-955.9687157006,-6012539.15,-53.1065571595,-13284.0,-0.1173327088,-5295828.02,-46.7761101316,2025-01-25
153,000833,粤桂股份,416215536.19,403.7564777707,850101100.41,204.2454032811,-234167891.71,-56.2612087606,-200129636.3,-48.0831729954,2025-01-25
154,688411,海博思创,396518784.3,-43.3969301092,630921542.74,159.1151712658,-217465494.3,-54.8436802771,-16735472.77,-4.2206002421,2025-01-22
155,001395,亚联机械,88191640.66,177.0531615059,129879673.82,147.2698238155,-19906267.53,-22.5716035908,-24913500.0,-28.2492760238,2025-01-22
156,600063,皖维高新,180374514.49,335.7650372075,2290673659.51,1269.9541650808,-1738349062.21,-963.7442779126,-376708540.31,-208.8479857452,2025-01-21
157,001356,富岭股份,-4041254.76,-108.5764214294,309564948.82,7660.1196213624,-201707049.13,-4991.1985536393,-119275040.26,-2951.4358124752,2025-01-20
158,688545,兴福电子,-227360820.31,-140.0657544684,166573360.65,73.2638809197,-440970953.57,-193.9520419432,46792225.77,20.5806021047,2025-01-17
159,688583,思看科技,229631462.07,426.7909046818,92380644.81,40.22995977,-22059389.79,-9.6064317978,153279113.37,66.7500489647,2025-01-10
160,301601,惠通科技,97397870.45,-62.9444778678,127603838.05,131.01296513,-144590007.9,-148.4529458724,113404389.86,116.434157478,2025-01-10
161,600470,六国化工,444248106.0,233.9457821353,426451895.37,95.9940829483,-287937355.98,-64.8145376629,303063360.5,68.2193928138,2025-01-07
162,688758,赛分科技,109786201.44,122.2784209996,28542629.49,25.9983760396,89297421.68,81.3375638366,-13623429.31,-12.409054263,2025-01-06
163,301458,钧崴电子,237831614.02,267.7914358396,119730583.37,50.342585389,-92969217.43,-39.0903529849,195125501.4,82.04355094,2025-01-06
164,600576,祥源文旅,226617323.06,183.6657445806,-16537243.6,-7.2974313599,96030187.57,42.3754840421,147124368.98,64.9219428565,2025-01-03
165,301602,超研股份,66852233.58,390.3243450847,130657628.61,195.442428193,-28830506.96,-43.1257198393,-38637019.2,-57.794657158,2025-01-02
166,600165,ST宁科,-44131091.67,54.0196356573,-33407119.79,-75.6997357777,-456645531.88,-1034.7478718511,443392169.52,1004.7160691958,2024-12-28
167,600080,金花股份,274370558.76,231.1832011314,52578993.55,19.16349691,229868264.17,83.780222342,-8076698.96,-2.943719252,2024-12-26
168,000930,中粮科技,-146051014.89,-131.2283620832,708442677.1,485.0652202818,-300579576.94,-205.8045109556,-594283881.23,-406.9015759169,2024-12-26
169,300632,光莆股份,-558060351.64,-468.8529224467,61552281.48,11.0296818792,-706729788.33,-126.6403868781,70670378.25,12.6635726839,2024-12-23
170,603194,中力股份,121428440.3,-74.3745378029,632158649.8,520.6018032005,-450868288.01,-371.3036969725,-97607922.57,-80.3830818619,2024-12-19
171,301581,黄山谷捷,-30900656.29,-144.0649645432,17342176.27,56.1223558077,-31385370.27,-101.5686203408,-16862405.62,-54.5697329589,2024-12-19
172,603072,天和磁材,87900700.06,1278.1557396387,-526846991.06,-599.3660923069,-24017085.88,-27.3229745197,638754480.32,726.6773528356,2024-12-12
173,001391,国货航,-3320349439.0,-148.7946676154,4204165997.0,126.6181790272,-2555985358.0,-76.9794084917,-4988329266.0,-150.2350688578,2024-12-11
174,301617,博苑股份,9246228.56,-63.0308900841,188953714.3,2043.5760707607,-179423258.11,-1940.5020862906,-637330.44,-6.8928691938,2024-12-05
175,301598,博科测试,143878205.64,16828.1973975737,184929142.35,128.5317269057,-1815609.34,-1.2619071331,-41360234.88,-28.7466991238,2024-12-05
176,301622,英思特,128660488.18,479.2329076631,80747575.37,62.7601966324,-43304225.45,-33.6577499919,91030068.09,70.7521550537,2024-11-28
177,301585,蓝宇股份,-1840593.69,-105.9832341656,65730500.21,3571.1575328719,-48325311.51,-2625.5284788029,-22890940.13,-1243.6715530629,2024-11-28
178,000506,招金黄金,5923.55,100.0067153016,-116514558.06,-1966971.80001857,322260709.28,5440330.70169071,-208326170.48,-3516914.18963291,2024-11-27
179,600416,湘电股份,976237062.58,585.2685737536,375752187.53,38.4898506657,-1100410609.51,-112.7196099892,1700348304.06,174.1737093618,2024-11-26
180,688605,先锋精科,-72081402.76,-132.2841220417,54304075.17,75.3371509026,-88853660.91,-123.268495767,-41411286.71,-57.4507225503,2024-11-22
181,688449,联芸科技,31714714.2,180.3970997574,307545.92,0.9697262856,10221522.79,32.2295913674,20975484.63,66.1380219217,2024-11-22
182,603395,红四方,11417644.44,141.7761520599,356063138.62,3118.5341292691,-49637796.08,-434.7463817151,-295007699.1,-2583.7877563124,2024-11-21
183,000615,*ST美谷,-324866560.31,-294.3852312212,64722556.29,19.922812686,-60095965.17,-18.4986614543,-329493151.43,-101.4241512317,2024-11-19
184,688708,佳驰科技,5334797.31,-96.3035638119,199081060.07,3731.7455284913,-147765802.76,-2769.8484904575,-45980460.0,-861.8970380339,2024-11-15
185,688750,金天钛业,-240818919.58,2.6058496841,40330055.11,16.7470459465,-17730945.07,-7.362770791,-265315158.61,-110.1720575247,2024-11-14
