序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
17,603567,珍宝岛,56054013.54,109.2908443558,77223705.06,137.7665936533,-75155946.82,-134.0777262388,53986255.3,96.3111325855,2024-08-08
18,300277,海联讯,-27184549.23,-289.2234196243,8185656.42,30.1114296608,-35696515.64,-131.3117805927,326309.99,1.2003509318,2024-08-02
19,600540,新赛股份,526121681.29,239.5633164764,25397407.74,4.8272878011,15130245.77,2.87580731,485594027.78,92.2969048889,2024-08-01
20,688287,*ST观典,-15690903.34,68.3607998717,2711193.38,17.2787590443,-18402096.72,-117.2787590443,,,2024-07-03
21,002092,中泰化学,-450274428.0,-269.4348887025,-1461333479.96,-324.5428541103,-841293357.76,-186.8401369131,1854222954.59,411.7984143195,2024-07-02
22,300419,ST浩丰,-369524375.05,-313.9651359735,-182132847.89,-49.2884529919,90230670.5,24.418056451,-277620391.59,-75.1291147039,2024-05-21
23,300398,飞凯材料,-43077555.41,81.9056760783,-28932390.17,-67.1634912767,-179368667.61,-416.3854376202,169798261.36,394.1687492336,2024-05-14
24,000936,华西股份,89627481.42,5427.390458341,-191999860.46,-214.2198546897,376082888.29,419.6066678786,-94042949.81,-104.9264671059,2024-05-14
25,301336,趣睡科技,98411249.59,245.9710203742,-7524607.27,-7.6460844683,103615650.04,105.2884202484,2320206.82,2.35766422,2024-04-30
26,300518,新迅达,-12983927.29,-39.2433866437,-23226278.32,-178.8848458655,10676350.2,82.2274336689,652.94,0.0050288328,2024-04-30
27,000955,欣龙控股,26317105.42,112.3672433281,-28508136.67,-108.3255024253,14914297.61,56.6714970054,40044493.57,152.1614665858,2024-04-30
28,300270,中威电子,16279645.08,176.1823780865,16375121.59,100.5864778349,-95474.36,-0.5864646283,,,2024-04-29
29,002992,宝明科技,-166718671.15,-8.7913956466,-74601840.36,-44.747141904,-32112961.3,-19.2617665907,-59999036.23,-35.9881924539,2024-04-29
30,688262,国芯科技,-1114599096.7,-2695.2066118566,-81686461.19,-7.3287751113,-1004844475.68,-90.1529956964,-28066603.4,-2.5180895519,2024-04-27
31,603458,勘设股份,-249809293.58,-2626.9485208355,-245255486.44,-98.1770865788,6406011.44,2.5643607362,-10942571.99,-4.3803702549,2024-04-27
32,603021,ST华鹏,-14513176.85,45.7651308534,-19940395.34,-137.3951102925,76864499.91,529.6187092904,-71458777.68,-492.3717144672,2024-04-27
33,600793,宜宾纸业,-106989551.8,60.0596908975,45816376.74,42.8232252301,-4873515.41,-4.5551320928,-147932413.13,-138.2680931373,2024-04-27
34,300366,ST创意,-49911713.76,76.1848261524,-146640812.92,-293.8003964863,222062072.94,444.9097340311,-125163097.63,-250.7689842746,2024-04-27
35,002295,精艺股份,30980771.45,138.2599253981,148102279.77,478.0458098309,-4645760.43,-14.9956253914,-112482767.06,-363.0728409767,2024-04-27
36,300144,宋城演艺,-598484920.84,-46.3505774222,21029863.93,3.5138502572,-610672657.51,-102.0364317037,-6454284.42,-1.0784372664,2024-04-26
37,002799,环球印务,-42565166.08,-139.4053818731,25807505.26,60.6305757424,-7366367.5,-17.3060936404,-61006303.84,-143.324482102,2024-04-26
38,002141,贤丰控股,25819380.14,-79.0243814526,7385550.42,28.604677494,35046952.79,135.7389395096,-16645350.99,-64.468437661,2024-04-26
39,000903,ST云动,-788495231.15,-19.0843597787,-1135962298.05,-144.0671107666,130679550.27,16.5732835289,216787516.63,27.4938272377,2024-04-26
40,000796,凯撒旅业,-149330241.37,29.4417388413,-154198847.09,-103.2602945494,15017306.7,10.0564403849,-9680545.78,-6.4826425587,2024-04-26
41,300816,艾可蓝,93123506.64,738.215517152,-6845345.71,-7.3508246811,77558718.08,83.2858650607,23134392.91,24.8426994909,2024-04-24
42,600666,奥瑞德,14669857.1,659.166568405,16799482.34,114.5170142114,-2116596.74,-14.4282028487,-13028.5,-0.0888113627,2024-04-20
43,000909,ST数源,23020311.18,-87.178008787,-213373703.15,-926.893218261,-219035979.74,-951.4900907608,455433998.38,1978.4007037041,2024-04-20
44,300097,ST智云,-16598661.28,59.9815221522,-14165797.97,-85.3430149037,-14217661.37,-85.6554702224,11784798.06,70.998485126,2024-04-19
45,688579,地纬智能,-88046267.8,-121.174256549,-51137101.07,-58.0798054793,-36909166.73,-41.9201945207,,,2024-04-13
46,002843,泰嘉股份,-5913828.74,-187.0136790774,-13297402.37,-224.8526792813,-32907196.73,-556.4448714489,40410429.67,683.3209321175,2024-03-30
47,600301,华锡有色,26695972.42,110.0831020278,167130416.75,626.0510541462,-30255153.5,-113.3322773338,-110179290.83,-412.7187768124,2024-03-23
48,300091,*ST金灵,58263206.6,-85.050039819,-173968331.74,-298.5903830085,-97285231.51,-166.9754158536,329943845.68,566.2988100624,2024-02-08
49,002570,贝因美,-34219940.51,-140.6891884963,52895828.43,154.5760385368,-55799467.44,-163.0612637205,-31319485.85,-91.5240803556,2024-01-31
50,688260,昀冢科技,19983758.73,-92.0291501651,4213739.99,21.0858229772,-30385858.3,-152.052768003,46155877.04,230.9669450258,2024-01-18
51,300995,奇德新材,17508967.88,122.4999670535,11376772.46,64.9768309473,53467258.11,305.3707018966,-47288584.38,-270.0820785331,2024-01-18
52,300008,天海防务,-113069532.42,-192.6569458855,-90928092.68,-80.4178550436,-14778495.14,-13.0702717378,-7362944.6,-6.5118732186,2024-01-17
53,300066,三川智慧,-158374752.88,-58.6740815701,-45058376.66,-28.4504795371,-113259717.5,-71.5137453669,,,2023-12-29
54,688362,甬矽电子,65790463.85,,148743824.42,226.0872103883,-262440547.87,-398.9036290554,179500267.0,272.8362995118,2023-12-15
55,301613,新铝时代,,,-38377200.0,,,,,,2023-09-15
56,600530,交大昂立,-35173562.53,36.7421252708,-7096727.48,-20.1763113246,-19423006.75,-55.2204705834,-8620187.28,-24.5075751785,2023-08-31
57,300542,新晨科技,-37644036.4,10.1690072183,-171015595.1,-454.2966468389,662777.8,1.7606448813,132714993.06,352.5525043324,2023-08-29
58,603338,浙江鼎力,-1158092491.27,-400.6756843339,-206705862.15,-17.8488215499,-724753498.88,-62.5816594394,-218738970.78,-18.8878671116,2023-08-26
59,000885,城发环境,-103726853.15,-22.5871520396,47708210.49,45.9940787185,-427301296.33,-411.9485777825,275866232.69,265.9544990641,2023-08-24
60,600807,济高发展,95315769.1,332.3245330535,-48062891.97,-50.4249112438,-222930113.67,-233.8858677583,366071822.97,384.0621823929,2023-08-19
61,300195,长荣股份,-10162125.65,40.5599572931,9933054.03,97.7458296828,-75859014.23,-746.4876625492,55505473.1,546.1994371227,2023-08-18
62,688619,罗普特,-522297333.82,-352.7260388066,-76015019.07,-14.5539741729,-379061998.09,-72.5759014157,-67220316.66,-12.8701244114,2023-08-17
63,300839,博汇股份,-24890391.64,-126.2751544092,-87323997.7,-350.8341650987,20783099.02,83.4984813441,41650507.04,167.3356837546,2023-08-15
64,605196,华通线缆,-105054346.2,27.7140811022,28592929.16,27.2172739104,-25966456.15,-24.7171650572,-106803687.57,-101.6651775327,2023-08-12
65,603356,华菱精工,40678020.15,-45.8228559908,-44691355.69,-109.8661034269,-17405995.63,-42.789682403,102616928.63,252.2662810324,2023-08-12
66,001356,富岭股份,,,24292000.0,,,,,,2023-08-08
67,688584,上海合晶,,,133815300.0,,,,,,2023-08-07
68,300564,筑博设计,-202762854.1,44.8064103952,-98055896.59,-48.3598916701,-102975698.97,-50.7862741561,-1731258.54,-0.8538341738,2023-08-07
69,688653,康希通信,,,41645600.0,,,,,,2023-08-04
70,300490,华自科技,-28784202.99,-105.3002418357,-348137466.68,-1209.4740535319,-24041970.21,-83.5248772334,343424848.16,1193.1018144894,2023-08-04
71,000737,北方铜业,48747943.45,111.3059332001,793357441.94,1627.468536706,-164875876.56,-338.2211943548,-579672617.15,-1189.1221990617,2023-08-04
72,600375,汉马科技,-48595395.59,66.9949462367,-652360334.47,-1342.4323982749,-8312089.42,-17.1046851643,611991693.6,1259.3614809999,2023-08-02
73,001220,世盟股份,,,19173600.0,,,,,,2023-08-02
74,000998,隆平高科,-248769172.86,-240.4246457767,-373229074.74,-150.0302752343,151233562.83,60.7927264827,-26530921.07,-10.6648748979,2023-08-02
75,300854,中兰环保,1135337.77,-89.3136639116,-51438305.23,-4530.6609706114,52869049.86,4656.6802635307,-288744.39,-25.4324657939,2023-08-01
76,688693,锴威特,-30453460.97,,-30416444.57,-99.8784492835,5588037.33,18.3494327147,-5625053.73,-18.4709834312,2023-07-31
77,688615,合合信息,,,92047900.0,,,,,,2023-07-28
78,688573,信宇人,-55988678.11,,-59709447.59,-106.6455747941,-11725534.29,-20.9426882109,15476803.7,27.6427381793,2023-07-28
79,301566,达利凯普,,,-153300.0,,,,,,2023-07-28
80,301539,宏鑫科技,,,11920900.0,,,,,,2023-07-28
81,301538,骏鼎达,,,7797100.0,,,,,,2023-07-28
82,001358,兴欣新材,,,25136500.0,,,,,,2023-07-28
83,001306,夏厦精密,,,6289400.0,,,,,,2023-07-28
84,688548,广钢气体,-254392883.6,,95285886.45,37.456191817,-159767322.66,-62.8033773583,-189859352.79,-74.6323364487,2023-07-27
85,301498,乖宝宠物,-75456150.13,,-120566149.09,-159.7830645776,-62586336.87,-82.9439837073,108037330.5,143.1789593212,2023-07-27
86,301418,协昌科技,15939025.8,,15079276.53,94.6060111779,950529.27,5.9635342958,-90780.0,-0.5695454737,2023-07-26
87,301533,威马农机,-132273128.31,,-24260643.44,-18.3413243113,-104598189.73,-79.0774294571,-3256757.55,-2.4621460093,2023-07-25
88,301511,德福科技,456620628.6,,4984897.92,1.0916935433,-193828096.89,-42.4483881695,645463827.57,141.3566946261,2023-07-25
89,301510,固高科技,-6549618.38,,7099683.11,108.3984241231,-2867936.69,-43.7878441705,-10771840.49,-164.4651621672,2023-07-25
90,301577,美信科技,,,-3413200.0,,,,,,2023-07-24
91,601519,大智慧,-126691325.1,-47.4512550046,-88239867.61,-69.6494945809,-52094718.71,-41.1194047176,17612784.83,13.9021237769,2023-07-22
92,688671,碧兴物联,-86231681.56,,-52087142.22,-60.4037185379,-32275558.27,-37.4288865601,-1868981.07,-2.167394902,2023-07-21
93,301567,贝隆精密,,,-21864100.0,,,,,,2023-07-21
94,301372,科净源,-8375726.61,,-14516652.77,-173.3181304255,-740627.75,-8.8425492436,6881553.91,82.1606796691,2023-07-21
95,300904,威力传动,-3514239.2,,-5873620.41,-167.1377523192,-33660277.01,-957.8254380066,36019658.22,1024.9631903258,2023-07-21
96,603375,盛景微,,,-38807600.0,,,,,,2023-07-20
97,603296,华勤技术,2349055536.32,,1077330269.6,45.8622732814,-1412613379.34,-60.1353760053,2700898462.12,114.9780590693,2023-07-20
98,301487,盟固利,40757345.36,,-78736178.15,-193.1827930758,-65298076.59,-160.2117998933,184791600.1,453.3945929691,2023-07-20
99,301348,蓝箭电子,83596962.16,,60816167.28,72.7492551268,18581809.75,22.2278528668,4207902.58,5.0335592003,2023-07-19
100,688347,华虹公司,506011672.59,,1269920245.72,250.9665911895,-762587026.72,-150.7054220344,15445095.47,3.0523199971,2023-07-18
101,600749,西藏旅游,-134277676.56,69.033258864,-32018403.84,-23.8449194686,-18591682.55,-13.8456987239,-83667590.17,-62.3093818075,2023-07-17
102,301362,民爆光电,20383764.7,,107926092.68,529.4708522612,-81326791.69,-398.978269652,-6244088.09,-30.6326538885,2023-07-17
103,301509,金凯生科,57107859.75,,37217436.72,65.1704281739,-25301953.27,-44.3055533525,45847818.44,80.2828518539,2023-07-14
104,000545,金浦钛业,-85126610.0,21.9608469381,-64846832.56,-76.176923479,-1779370.24,-2.0902632444,-18093260.17,-21.2545291889,2023-07-14
105,603107,上海汽配,,,16597600.0,,,,,,2023-07-13
106,301518,长华化学,-56039632.51,,4255967.52,7.5945671472,-11264495.29,-20.1009442522,-48903140.29,-87.2652765545,2023-07-13
107,603312,西典新能,,,-5409900.0,,,,,,2023-07-12
108,688646,ST逸飞,-89353211.57,,55473543.78,62.0834358444,-144433687.13,-161.643531992,-391055.54,-0.4376513537,2023-07-11
109,603119,浙江荣泰,-2154968.41,,9154945.56,424.8296874106,-33276821.72,-1544.1906974404,22066102.89,1023.964100244,2023-07-11
110,603004,鼎龙科技,,,4244400.0,,,,,,2023-07-11
111,301371,敷尔佳,240345966.63,-21.4978373792,166656531.32,69.3402654751,74113435.31,30.8361468882,-424000.0,-0.1764123634,2023-07-11
112,688652,京仪装备,,,-57183600.0,,,,,,2023-07-10
113,688651,盛邦安全,-85286223.47,,-2799240.19,-3.2821715819,-82217437.82,-96.4017803519,-269545.46,-0.3160480662,2023-07-07
114,688612,威迈斯,48379144.88,,-20842910.82,-43.0824291576,1875188.93,3.8760274384,67527626.22,139.5800326515,2023-07-07
115,301519,舜禹股份,-135030658.19,,-117680282.33,-87.1507877599,-5821082.47,-4.3109339375,-11529293.39,-8.5382783025,2023-07-07
116,301446,福事特,5068989.05,,-7046480.75,-139.0115599086,35711100.71,704.5014372245,-23595628.12,-465.4898222753,2023-07-07
117,300729,乐歌股份,-251292648.69,-235.5963797279,-15710545.86,-6.2518923422,-416760047.63,-165.846494039,186376442.08,74.1670888709,2023-07-07
118,001326,联域股份,,,66160700.0,,,,,,2023-07-07
119,603207,小方制药,,,14334000.0,,,,,,2023-07-06
120,601083,锦江航运,,,503623800.0,,,,,,2023-07-06
121,301512,智信精密,59859284.5,,150718184.18,251.7874803198,-89591683.48,-149.6704884269,-1060331.81,-1.771374013,2023-07-06
122,688450,光格科技,10874269.13,,-4133160.03,-38.0086236655,-5512644.48,-50.6943907135,20520073.64,188.703014379,2023-07-05
123,301172,君逸数码,-128752914.32,-43.4819883772,-40432509.7,-31.4031802026,-87623011.88,-68.0551677939,-697392.74,-0.5416520035,2023-07-04
124,688602,康鹏科技,-180669005.29,,47366489.91,26.2172749742,-218518613.48,-120.9496964514,-9531244.79,-5.2755284586,2023-07-03
125,301515,港通医疗,-28837574.22,,-53242114.91,-184.6275782554,-3551114.44,-12.3141926325,27968624.41,96.986744435,2023-07-03
126,301413,安培龙,,,18117500.0,,,,,,2023-07-03
127,001391,国货航,,,1157689500.0,,,,,,2023-07-03
128,688563,航材股份,,,-296412300.0,,,,,,2023-06-30
129,601096,宏盛华源,,,-27967000.0,,,,,,2023-06-30
130,301499,维科精密,14694213.46,,14707332.68,100.0892815395,-28260496.28,-192.3239808441,28292650.69,192.5428044653,2023-06-30
131,301468,博盈特焊,-6966038.58,,2175088.7,31.2241839465,-13722646.06,-196.9935409115,4341335.3,62.3214363536,2023-06-30
132,300868,杰美特,-1970888.24,99.7730073912,-33747490.85,-1712.2985547877,18465281.37,936.9014942217,13861935.43,703.3344229605,2023-06-30
133,002656,*ST摩登,-25047.23,-100.0207151835,5731797.2,22883.9564295134,-1971762.72,-7872.1787598868,-5272532.31,-21050.3608981911,2023-06-30
134,688627,精智达,-367333518.22,,-101854266.17,-27.7280076873,-263420024.0,-71.7114041965,-2088778.49,-0.5686326966,2023-06-29
135,301568,思泰克,,,-855100.0,,,,,,2023-06-29
136,301516,中远通,,,42882500.0,,,,,,2023-06-29
137,301505,苏州规划,-5931723.14,,2450017.59,41.3036403112,-19048631.73,-321.1315039562,10666891.0,179.827863645,2023-06-29
138,002564,天沃科技,-860800843.04,-16.4179087402,-730497818.47,-84.8625816734,-10293200.62,-1.1957702764,-120000491.84,-13.9405639307,2023-06-29
139,001389,广合科技,,,169944700.0,,,,,,2023-06-29
140,688610,埃科光电,-135391489.03,,-43563373.12,-32.1758579007,-76252099.65,-56.3197141831,-15576016.26,-11.5044279161,2023-06-28
141,301503,智迪科技,10539238.13,142.7903777631,-13944739.64,-132.3125966791,-4530237.19,-42.984484591,28923412.8,274.4355184239,2023-06-28
142,001386,马可波罗,,,-43001100.0,,,,,,2023-06-28
143,688719,爱科赛博,,,-18843200.0,,,,,,2023-06-25
144,603276,恒兴新材,,,9050000.0,,,,,,2023-06-25
145,603075,热威股份,,,21434100.0,,,,,,2023-06-25
146,600178,东安动力,-242641034.89,43.1540024952,-24042867.55,-9.9088217131,-18671404.97,-7.6950730854,-199926762.37,-82.3961052015,2023-06-22
147,688549,中巨芯,,,40186500.0,,,,,,2023-06-21
148,301580,爱迪特,,,-15212000.0,,,,,,2023-06-21
149,301578,辰奕智能,,,28894700.0,,,,,,2023-06-21
150,301526,国际复材,,,106286700.0,,,,,,2023-06-21
151,301508,中机认检,,,41534800.0,,,,,,2023-06-21
152,301381,赛维时代,-14010257.12,,28651115.15,204.5009945542,-16395956.14,-117.0282315276,-25672288.62,-183.2392396522,2023-06-21
153,688638,誉辰智能,-45507883.62,,-21406590.09,-47.0393004183,-21033463.51,-46.2193840646,-3069597.42,-6.7451992398,2023-06-20
154,301393,昊帆生物,-26074361.36,,19249612.24,73.8258244343,-24252584.12,-93.0131472259,-20766370.89,-79.6428744823,2023-06-20
155,301329,信音电子,19953049.86,104.1002545187,23871050.96,119.6361013855,-3782649.17,-18.9577492992,533122.13,2.6718829138,2023-06-20
156,001390,古麒绒材,,,-36930400.0,,,,,,2023-06-20
157,301456,盘古智能,27536392.5,,32927815.81,119.5792651852,-4975360.42,-18.0683087663,-373999.21,-1.3581997351,2023-06-19
158,301272,英华特,-37362098.67,,-31619492.43,-84.6298616929,-8747909.98,-23.4138613499,3254534.0,8.7107901211,2023-06-19
159,002866,传艺科技,93449089.39,264.3011539097,109755941.74,117.4499852877,-12870164.84,-13.7723812228,-2937271.75,-3.1431785683,2023-06-17
160,688603,天承科技,-1045267.28,,3882626.03,371.4481553464,-7018493.51,-671.45443508,2090600.2,200.0062797335,2023-06-16
161,301370,国科恒泰,61222388.05,,164990758.16,269.4941563293,-66728815.64,-108.9941404858,-37039554.47,-60.5000158435,2023-06-16
162,002996,顺博合金,48228244.14,126.9247179965,64646340.66,134.0424927608,-200558181.13,-415.8521312694,184140090.76,381.8096512605,2023-06-16
163,603275,众辰科技,,,24715800.0,,,,,,2023-06-15
164,603270,金帝股份,,,821400.0,,,,,,2023-06-15
165,301486,致尚科技,-27831300.44,,39128111.95,140.5903113811,-92940279.01,-333.9415605475,26728971.07,96.0392459117,2023-06-15
166,301459,丰茂股份,,,-7095800.0,,,,,,2023-06-15
167,600679,上海凤凰,-209031635.65,-576.783602978,-17418703.22,-8.3330464146,-139616004.3,-66.7918058747,-52042737.3,-24.8970626566,2023-06-14
168,301261,恒工精密,-19789148.13,,-39866414.67,-201.4559414489,-34304131.1,-173.3481950544,54605226.64,275.9352059082,2023-06-14
169,301202,朗威股份,-52548223.89,-1254.9752854469,36039647.58,68.5839499646,-5664741.79,-10.7800823142,-82860897.42,-157.6854387951,2023-06-14
170,300911,亿田智能,17756688.0,103.8102677128,-72702549.98,-409.4375594142,90469819.91,509.4971534669,,,2023-06-14
171,301618,长联科技,,,1679100.0,,,,,,2023-06-13
172,001379,腾达科技,,,-24109100.0,,,,,,2023-06-13
173,301488,豪恩汽电,68376359.84,,62325536.92,91.150709201,-7251279.04,-10.6049503907,13616405.3,19.913907865,2023-06-12
174,301292,海科新源,-34389515.87,,12748559.35,37.0710637457,-218371589.91,-634.9946615576,171203773.0,497.8371130527,2023-06-12
175,688582,芯动联科,20107685.75,,-3958641.25,-19.6872046799,24986669.47,124.2642727794,-920157.0,-4.5761457158,2023-06-09
176,301210,金杨精密,8632061.93,181.7272962289,-9471269.85,-109.7219867838,-26056524.58,-301.8574796068,44056430.64,510.381308629,2023-06-09
177,688429,时创能源,16704925.03,,-22616782.5,-135.3899072243,40641255.13,243.2890603042,-1348005.31,-8.0695082892,2023-06-08
178,301489,思泉新材,,,-1359900.0,,,,,,2023-06-08
179,301395,仁信新材,-15778874.34,,10820392.07,68.5751837352,-25040394.68,-158.695697427,-1558871.73,-9.8794863081,2023-06-08
180,301291,明阳电气,-69084056.27,,1207376.2,1.74769153,-35893222.48,-51.9558700197,-34398209.99,-49.7918215103,2023-06-08
181,688631,莱斯信息,-225668091.96,,-224757185.07,-99.5963510472,-436810.66,-0.193563324,-474367.08,-0.2102056502,2023-06-07
182,688629,华丰科技,-155763132.93,,-84192467.61,-54.0516013169,-47010079.73,-30.1804919083,-24612311.9,-15.8011150887,2023-06-06
183,603310,巍华新材,,,132221800.0,,,,,,2023-06-06
184,301448,开创电气,-19507720.07,,-18110788.24,-92.8390820404,-500621.43,-2.5662733943,-896310.4,-4.5946445652,2023-06-06
185,301295,美硕科技,-7211500.94,,-2914852.55,-40.4194989954,-5015014.26,-69.5418928975,751887.96,10.4262339596,2023-06-06
186,688620,安凯微,-110703778.32,,-77216184.97,-69.7502706247,-22298423.29,-20.1424229854,-11012766.84,-9.9479593263,2023-06-05
187,688576,西山科技,-82977921.16,,-7923129.98,-9.5484797272,-73002213.63,-87.9778772587,-2071231.28,-2.4961233676,2023-06-05
188,301170,锡南科技,11505393.03,,237306.29,2.0625656975,-224866.78,-1.9544467487,11709977.08,101.7781578558,2023-06-05
189,300804,广康生化,-35097693.73,,11540984.59,32.8824585421,-47846204.85,-136.322931125,1619168.57,4.6133189903,2023-06-05
190,688543,国科军工,-264677318.45,,-100580812.27,-38.0012963933,-70339413.8,-26.5755351505,-93757092.38,-35.4231684562,2023-06-02
191,301559,中集环科,,,199961100.0,,,,,,2023-06-02
192,301397,溯联股份,67032233.05,,40570843.82,60.5243805465,-18724640.75,-27.9337863264,45186029.98,67.4094057799,2023-06-02
193,688759,必贝特,,,-15676900.0,,,,,,2023-06-01
194,688443,智翔金泰,17624139.18,,-69600299.7,-394.9146054122,28877360.39,163.8511821489,58347078.49,331.0634232633,2023-06-01
195,603273,天元智能,-43063919.04,,-33710837.76,-78.2809333463,-9258706.27,-21.4999156519,-94375.01,-0.2191510018,2023-06-01
196,301631,壹连科技,,,8451600.0,,,,,,2023-06-01
197,301376,致欧科技,-200688051.61,,-88974368.97,-44.3346618078,-54153582.16,-26.9839592968,-54100164.03,-26.9573418029,2023-06-01
198,301315,威士顿,-50997267.94,,-50077275.8,-98.1959972031,-128526.56,-0.2520263637,-58032.86,-0.1137960176,2023-06-01
199,301287,康力源,-2949143.66,,2512305.64,85.1876317209,-988230.68,-33.5090722573,-1911347.24,-64.81024529,2023-06-01
200,001239,永达股份,,,-49943700.0,,,,,,2023-06-01
201,301262,海看股份,-256990053.3,,-122994633.16,-47.8596862332,-133995420.14,-52.1403137668,,,2023-05-31
202,688334,西高院,683250181.66,,755503.2,0.1105748993,-5545193.44,-0.8115904816,688039871.9,100.7010155824,2023-05-30
203,301225,恒勃股份,16284567.97,,32670542.04,200.6227128665,-13487871.33,-82.8260924996,-3020742.8,-18.5497263763,2023-05-29
204,301037,保立佳,33068967.09,-42.1981200889,-43843370.65,-132.5816150552,-63871439.81,-193.1461591654,140812154.55,425.8135857911,2023-05-29
205,301550,斯菱智驱,,,83071600.0,,,,,,2023-05-26
206,301548,崇德科技,,,-11211300.0,,,,,,2023-05-26
207,301520,万邦医药,,,-5945600.0,,,,,,2023-05-26
208,301232,飞沃科技,-38721448.59,,-36880777.31,-95.2463780488,-28176361.29,-72.7668057782,26399463.22,68.1778812036,2023-05-26
209,000782,恒申新材,65633716.97,2469.0267589032,-130344739.39,-198.5941759928,-9061714.82,-13.806493428,205724449.02,313.4432400256,2023-05-26
210,688591,泰凌微,,,-14814200.0,,,,,,2023-05-25
211,301529,福赛科技,,,19109200.0,,,,,,2023-05-25
212,301528,多浦乐,,,-4476000.0,,,,,,2023-05-25
213,301517,陕西华达,,,-30852000.0,,,,,,2023-05-25
214,301421,波长光电,,,4041100.0,,,,,,2023-05-25
215,301337,亚华电子,-37340036.8,,-23235553.6,-62.2269167126,-8813587.07,-23.6035843168,-5289699.33,-14.1662938318,2023-05-25
216,001207,联科科技,-63257937.04,-51.9797774197,-30149863.8,-47.6617879286,-53921811.81,-85.2411797367,20747700.0,32.7985719592,2023-05-25
217,688562,航天软件,-238322777.7,,-222327430.44,-93.2883682314,-529900.0,-0.2223455119,-15465447.26,-6.4892862568,2023-05-23
218,688472,阿特斯,-245415246.36,,96494589.46,39.3189057694,-533712432.04,-217.4732173147,183921961.75,74.9431685594,2023-05-23
219,001282,三联锻造,-10917169.89,,11715317.47,107.3109385312,-13081893.89,-119.8286187887,-9424224.42,-86.3247940167,2023-05-23
220,301399,英特科技,-36825409.39,,-28262523.53,-76.7473437449,-6455772.74,-17.5307562005,-2107113.12,-5.7219000546,2023-05-22
221,301355,南王科技,9505653.08,,34765572.23,365.7357567903,-29998261.0,-315.5833770445,4775601.63,50.2395952157,2023-05-22
222,301305,朗坤科技,9589497.92,,52529768.18,547.7843430201,-188654524.29,-1967.303459095,145714254.03,1519.5191160748,2023-05-22
223,603278,大业股份,-56777056.16,-125.1119998275,54742377.84,96.4163722855,13774952.32,24.2614768212,-125053127.78,-220.2529265124,2023-05-20
224,688623,双元科技,-74947757.71,,-54096036.17,-72.1783250398,-20055887.91,-26.7598238063,-795833.63,-1.0618511538,2023-05-19
225,688458,美芯晟,-20919735.12,,-19974668.08,-95.4824139284,870107.16,4.1592647087,-1550003.75,-7.4092895589,2023-05-19
