序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,600529,山东药玻,223629434.88,1.29,1171184716.31,-4.5713784612,795896210.18,20893173.48,41187436.65,-6774351.02,911329652.12,266839417.5,266914530.67,2026-03-07
2,688781,视涯科技,-74092500.0,,50693700.0,,,,,,,,,2026-03-06
3,301682,宏明电子,138230900.0,,819203900.0,,,,,,,,,2026-03-05
4,688511,*ST天微,15848433.31,65.6,40449728.91,9.1594476726,13646267.26,966762.29,4020057.53,-189508.01,23677928.73,17293378.61,17401176.33,2026-02-28
5,688316,青云科技,-22900693.15,-201.629188631346,47012080.76,-37.0230240583,37829485.43,11330075.9,7023027.11,2584912.12,72565152.1,-22692192.3,-22782933.05,2026-02-28
6,301152,天力锂能,-39689853.91,14.15,418269081.75,-4.4028274301,403616524.68,1483028.86,18204553.29,8916788.79,446782087.68,-39829333.68,-39723582.77,2026-02-13
7,002726,龙大美食,5452886.82,-85.85,2548633936.68,1.0089416984,2422405733.54,34631916.18,77800633.68,30372250.92,2572885557.6,8311297.85,8304432.88,2026-01-31
8,001266,宏英智能,2576281.32,175.49,190023723.82,110.629275291,148958796.38,8023774.74,13292012.36,901802.19,183395149.78,1731974.53,1734112.83,2026-01-24
9,301487,盟固利,-23034044.18,-897.85,435593434.51,24.5652352283,425142143.09,2643670.96,12308639.34,3637254.71,466676880.57,-28027484.2,-28019327.38,2026-01-21
10,300189,神农种业,-12641464.89,-53.27,38968890.86,-22.157762745,25612065.88,5180031.75,7008632.44,333506.88,39842508.7,-11559168.58,-11364226.47,2026-01-13
11,301379,天山电子,35835633.21,41.81,394614129.22,31.5238666813,312206569.53,15969841.12,10900244.15,-3762462.02,355093233.9,38776152.15,38560474.77,2026-01-12
12,300831,派瑞股份,672233.34,-90.83,10948633.29,-67.9950293356,8911129.29,880847.17,6015010.5,-1275207.99,16761096.31,1611627.18,1610765.74,2025-12-26
13,688270,臻镭科技,22466960.22,495.74,72626718.12,34.8295198859,9153675.88,3239394.28,9494091.92,-1974975.56,45860039.24,22465760.22,22466960.22,2025-12-25
14,301667,纳百川,14885419.07,,337172103.82,,289413483.73,3995516.44,10673739.49,3130449.83,319473247.38,16173856.56,16096631.93,2025-12-12
15,688802,沐曦股份,-232512231.0,,320415255.58,,143361764.99,30936440.03,152660715.28,6088.12,547325816.15,-231730182.45,-232338561.19,2025-12-11
16,300391,*ST长药,-60812317.13,-28.01,45795675.76,-22.5007446558,47500988.09,2939791.68,19053546.04,34973280.67,106127907.23,-89172407.89,-89396554.98,2025-08-26
17,002878,元隆雅图,4533749.72,-13.74,656057250.93,19.9341795836,566438152.01,29635431.02,21639548.14,2741001.0,643772066.88,1220188.92,1150537.03,2025-08-23
18,600463,空港股份,3754340.46,161.770134222901,152833618.1,-6.1293475606,102110110.47,40500.0,26797970.7,10605469.42,144551878.34,4055988.26,3545088.48,2025-08-21
