序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
12,688565,力源科技,-4327917.58,-234.478276293981,1304098.36,-95.7240084769,834532.66,521144.88,1624533.02,495508.1,7208658.01,-4455306.31,-4441317.31,2023-05-04
13,300322,硕贝德,5914290.38,-67.57,323484010.11,-16.67,261732936.31,7461625.65,28346498.46,2829135.96,322291407.41,7333600.71,7336600.71,2023-04-27
14,301598,博科测试,-6603300.0,,29426000.0,,,,,,,,,2023-04-14
15,601179,中国西电,31735890.18,-63.17,2483696194.98,-10.8506732329,1927132396.33,163813817.09,263847578.56,608568.19,2465231750.93,50797736.41,57398771.7,2023-02-28
16,600302,标准股份,-10071613.67,46.776073858763,118632488.44,-25.2040728536,94401845.94,10830755.23,23482532.56,-1187531.48,132958880.07,-10559969.94,-10586383.94,2023-02-14
17,688529,豪森智能,18174243.89,176.197168701471,254000184.79,1314.2628009621,180495860.48,4853284.54,16276959.02,9268329.78,230556102.23,22801475.2,22794704.58,2023-01-07
18,002396,星网锐捷,-55145830.36,-668.88,1079960399.27,-15.8164280814,769799093.41,239083876.27,65264242.71,-7551597.31,1298440192.47,-165090628.91,-166774400.63,2022-09-24
19,603055,台华新材,17544637.06,-67.76,467998391.27,-15.2491396809,352205303.64,8943983.41,32923472.42,12288382.55,442030220.39,18633570.52,18171983.52,2022-07-28
20,002036,联创电子,24146991.77,-40.4,975325963.91,-6.6928121446,854038827.0,8285773.27,39024796.96,31926206.85,957833328.04,28042012.58,27434137.21,2022-07-18
21,600740,山西焦化,233431823.38,-50.62,1325256768.89,-8.0767727606,1393441827.13,11503102.92,72220059.81,52435816.03,1540077549.12,234318697.98,233782854.19,2022-07-14
22,002808,*ST恒久,3177435.86,12.04,57526391.38,-15.8368627398,43090098.98,3340968.54,4121174.46,-2258427.1,52948834.46,5129712.29,5114984.26,2022-07-14
23,000670,盈方微,-1025160.79,95.6,0.0,,0.0,144637.57,5309646.39,-979493.61,5285147.47,-1106236.14,-1105240.14,2022-07-14
24,300133,华策影视,109902637.87,204.87,761524240.14,3.64,521010441.38,94035659.11,45084680.46,4904558.91,669503499.81,138943433.09,137664079.86,2022-07-09
25,688002,睿创微纳,85030723.42,265.87,230744131.53,129.5387754922,94802145.7,4689679.43,9843848.83,-6148674.43,133444386.1,96301816.14,96695987.27,2022-06-11
26,688316,青云科技,-41521891.84,,61031038.71,,59289260.72,13437759.74,11361900.52,90088.48,103834684.37,-42177712.91,-41902151.25,2022-06-07
27,300492,华图山鼎,-7996373.42,-388.0,22746921.53,-52.94,21576238.47,924357.78,5221643.14,-221523.17,27681209.13,-6878428.47,-9388715.23,2022-06-02
28,301386,未来电器,4413300.0,-49.393404274837,48920000.0,-6.9579903535,,,,,,,,2022-05-31
29,002255,海陆重工,25981477.75,-60.11,207952588.96,-47.4422725611,147045396.5,9813189.15,20167107.68,4324721.28,187986210.79,27956003.68,25530465.62,2022-05-31
30,688260,昀冢科技,11207898.53,,111534034.68,,84826460.48,5205466.15,6054311.17,2393627.48,106017409.22,12769919.27,12569609.63,2022-05-25
31,002586,ST围海,-22384517.77,-176.12,284061220.62,-60.4910232014,263682518.41,3059274.1,24307608.2,18636456.27,325708925.9,-20036069.91,-21555250.27,2022-04-30
32,300215,电科院,-43329272.28,-369.06,96094048.81,-37.9,96127157.47,1673245.81,19516210.27,18209257.77,151496838.84,-49076175.16,-51076175.16,2022-04-28
33,300176,鸿特科技,-18334153.01,-296.15,243499899.14,-53.66,220770977.87,4740138.43,15931466.54,6973092.54,263169303.05,-20263203.02,-20288055.1,2022-04-28
34,600780,通宝能源,78797625.36,-14.08,1731724591.49,1.5675366363,1511016005.98,,103974665.76,14239333.42,1636907797.87,97897668.31,99547750.27,2022-04-27
35,300061,旗天科技,-28981783.58,-153.65,176498368.19,-40.99,74907955.98,73627844.54,52479788.43,5004736.28,216211144.22,-26291009.95,-27413099.93,2022-04-27
36,002333,罗普斯金,-24968365.32,-139.1,88201393.68,-40.8319395616,90515175.56,7421481.98,8058324.92,-753856.39,107774647.44,-19515808.43,-24535844.48,2022-04-27
37,300781,因赛集团,8574734.14,-15.57,78913430.56,-16.29,48878805.32,17439360.85,5421710.45,-715344.07,71135524.95,10330795.21,10328557.27,2022-04-26
38,000020,深华发A,-400741.17,-255.19,87800584.55,-38.9941781617,73672446.25,3448537.85,8058091.66,1458095.53,88130200.33,-227430.76,-485773.88,2022-04-26
39,300915,海融科技,3873731.36,,109048901.38,,51859910.32,33485450.89,11023021.66,-364074.26,103929046.04,5264360.7,4679347.38,2022-04-22
40,300485,赛升药业,25443560.16,-43.19,167249354.7,-14.32,27831131.69,94785369.55,14831063.77,-3492967.97,147158831.03,28624611.6,28349674.63,2022-03-31
41,300110,华仁药业,5865601.69,19.51,240479398.95,-27.75,114889891.99,83791537.52,20029398.8,1728037.24,236066085.28,8127157.16,7278858.96,2022-03-31
42,002644,佛慈制药,12314230.92,2.52,137964409.24,-11.5822306124,102254399.67,12485223.9,10981934.12,-3442036.66,129315523.03,14622828.75,14397278.62,2022-03-16
43,688689,银河微电,8056532.8,,105287192.12,,78567122.74,4904566.62,6149537.74,-1378907.89,95359315.22,9579545.18,9604331.53,2022-03-15
44,002832,比音勒芬,97063358.24,-25.27,419366021.71,-11.1117320815,143513327.35,138058765.75,21598292.93,-1683507.87,312800180.28,112205853.86,112129878.29,2022-03-10
45,002876,三利谱,11422629.24,180.3,319677734.3,32.4141994258,273382859.52,4637094.31,7786590.87,11376305.38,305306649.19,16207382.53,14998510.28,2022-03-08
46,300182,捷成股份,43863537.24,-67.98,534271489.48,-33.54,410679042.6,19769246.68,28662494.87,31752173.48,502661686.8,48223592.99,48593607.97,2022-03-01
47,002840,华统股份,44170677.39,-6.93,2133364385.64,59.6863398025,1998843726.83,15247329.54,45222607.6,9879353.69,2079114670.21,63727152.13,62245134.74,2022-02-26
48,601595,上海电影,-70898879.17,-253.62,45770175.9,-83.928729003,125262128.35,1372506.45,17131677.22,-4497884.07,139493045.62,-93369947.74,-93419176.62,2022-01-29
49,300256,星星科技,-73962971.7,156.01,860587519.07,22.11,755441142.51,14851895.07,90063734.33,27131280.95,929805004.18,-54305583.47,-49791678.41,2021-12-31
50,603122,合富中国,2149228.85,,171990639.5,,136617072.09,10472660.38,14101784.05,87278.42,161930805.34,3464872.71,3351353.75,2021-12-30
51,300733,西菱动力,-3495566.26,-140.93,59567472.65,-49.4,52654660.04,2468107.51,6125568.45,1428421.88,68065998.65,-2580903.86,-2559103.55,2021-12-24
52,300001,特锐德,-65023985.11,-300.32,786174825.29,-26.69,644013358.16,78694070.67,104612887.01,65606366.4,940508681.32,-99577889.43,-98345405.21,2021-12-17
53,600872,中炬高新,206286505.32,8.94,1153354570.47,-6.3153523843,712554223.14,84261566.23,60768178.79,6367760.93,907634605.61,263320709.7,262214631.61,2021-12-04
54,605108,同庆楼,38344632.78,-45.5,193887436.72,-53.5553004938,136811093.19,1964647.43,7032548.41,-1245277.2,145153138.18,119134386.62,51466958.46,2021-10-30
55,000972,*ST中基,-13041004.34,45.43,2758230.08,-96.9850236455,3347191.68,2596.2,11382896.18,1072145.61,15920524.82,-13072926.45,-13053465.2,2021-10-29
56,688182,灿勤科技,183618839.75,,435135778.61,,195186119.32,2094758.58,7721449.41,-1033929.74,222135400.75,215615430.87,216042665.7,2021-10-28
57,002377,国创高新,-753545.83,-100.99,639139343.51,-37.2332453782,562220850.27,3042260.71,58278297.6,3244391.41,643547334.6,5724361.54,-930364.2,2021-10-28
58,600078,澄星股份,7611955.91,-7.12,643953657.16,-17.0270861453,541821701.28,13165662.72,26376172.55,38538254.99,624612594.7,19887143.27,20128091.74,2021-10-12
59,301302,华如科技,-34671700.0,,229600.0,,,,,,,-42389700.0,-42373100.0,2021-09-30
60,301167,建研设计,-3056400.0,,24474700.0,,,,,,,-2764500.0,-3364500.0,2021-09-29
61,688553,汇宇制药,73032068.99,,254070794.41,,17782230.08,116916505.44,17485936.14,2455283.35,168511736.0,88236027.67,87037876.74,2021-09-27
62,688112,鼎阳科技,7790600.0,,37270900.0,,,,,,,9360000.0,9360500.0,2021-09-27
63,301119,正强股份,7622400.0,,47822700.0,,,,,,,9007900.0,8761400.0,2021-09-23
64,301297,富乐德,11412200.0,,98296000.0,,,,,,,,,2021-09-17
65,301188,力诺药包,19694100.0,,122045900.0,,,,,,,22712700.0,22566700.0,2021-09-15
66,301089,拓新药业,27914700.0,,134038000.0,,,,,,,35583500.0,35568100.0,2021-09-15
67,301362,民爆光电,38611500.0,,213759500.0,,,,,,,45795600.0,44911500.0,2021-09-13
68,301101,明月镜片,-8779900.0,,94043600.0,,,,,,,-5656500.0,-5711400.0,2021-09-10
69,301087,可孚医疗,183422700.0,,577627100.0,,,,,,,,,2021-09-08
70,301085,亚康股份,19247700.0,,269400900.0,,,,,,,23233600.0,23233500.0,2021-09-08
71,301086,鸿富瀚,22572800.0,,108871000.0,,,,,,,26436600.0,26425700.0,2021-09-01
72,301077,星华新材,15476000.0,,109652600.0,,,,,,,17726000.0,17677400.0,2021-09-01
73,000752,ST西发,-22906063.13,4.77,46478635.95,-34.7594104155,38498939.43,2038257.07,4756997.73,14543256.41,60198956.42,-18424455.48,-20559290.5,2021-09-01
74,688722,同益中,12977400.0,,66645800.0,,,,,,,15264300.0,15264300.0,2021-08-31
75,603766,隆鑫通用,106194726.8,-47.41,1555181701.67,-29.4467063345,1302025875.12,17915557.83,98197717.27,-18177604.49,1470659068.86,114415587.98,114484749.08,2021-08-31
76,301257,普蕊斯,-529300.0,,59289900.0,,,,,,,-604400.0,-604400.0,2021-08-31
77,300140,节能环境,3683044.49,-68.19,424544227.12,3.42,299909339.13,17671763.07,42126817.37,26156011.08,410072907.38,10104081.99,10737739.18,2021-08-27
78,605033,美邦股份,43198140.22,,217820827.51,,136681662.07,8505150.16,3297827.72,237871.43,159573556.83,50257910.54,50850520.41,2021-08-25
79,301366,一博科技,11303200.0,,80491500.0,,,,,,,12172400.0,,2021-08-25
80,301091,深城交,-22635300.0,,112137600.0,,,,,,,-25969000.0,-25785500.0,2021-08-25
81,301083,百胜智能,6546900.0,,61058200.0,,,,,,,7815400.0,7864000.0,2021-08-25
82,301078,孩子王,27298200.0,,1782880400.0,,,,,,,32109400.0,32605200.0,2021-08-25
83,600930,华电新能,782405014.62,,2858827097.62,,1292532860.94,,,640790668.4,1950704342.05,935309356.84,939920831.74,2021-08-24
84,301165,锐捷网络,-130960800.0,,515567100.0,,,,,,,-173953300.0,-174384900.0,2021-08-20
85,301079,邵阳液压,6395100.0,,50864000.0,,,,,,,6882500.0,7110700.0,2021-08-18
86,301076,新瀚新材,21351800.0,,73083900.0,,,,,,,24981800.0,24981800.0,2021-08-18
87,301073,君亭酒店,-3023900.0,,35048500.0,,,,,,,4192600.0,-3574200.0,2021-08-18
88,301070,开勒股份,-1981600.0,,15312800.0,,,,,,,-2781900.0,-2781900.0,2021-08-18
89,301262,海看股份,106682200.0,,243559000.0,,,,,,,124043300.0,124038300.0,2021-08-17
90,300737,科顺股份,29382913.67,-29.97,809270033.02,24.47,540272213.51,111307786.35,51733700.35,6420602.05,738304681.64,34584563.89,35071985.62,2021-08-17
91,301263,泰恩康,21964400.0,61.549088029825,110444000.0,0.1716586453,,,,,,22363600.0,22327800.0,2021-08-13
92,301217,铜冠铜箔,7541100.0,,449020900.0,,,,,,,9198300.0,9201400.0,2021-08-12
93,301258,富士莱,43315400.0,,121995000.0,,,,,,,51117600.0,51119500.0,2021-08-11
94,301208,中亦科技,13666200.0,,123189600.0,,,,,,,17227700.0,17227700.0,2021-08-11
95,301082,久盛电气,1870500.0,,151527400.0,,,,,,,2382900.0,2702900.0,2021-08-11
96,688096,京源环保,4054915.76,17.07,31495252.42,29.8202030031,18265191.72,1270575.93,5531981.37,577703.86,27957660.73,4006404.54,4650552.34,2021-08-10
97,688210,统联精密,-993700.0,,30888200.0,,,,,,,-1856800.0,-2192400.0,2021-08-09
98,301216,万凯新材,49166500.0,,1527830200.0,,,,,,,67803000.0,66592000.0,2021-08-06
99,605069,正和生态,-45179600.0,,13347900.0,,,,,,,-43301600.0,-44441400.0,2021-08-04
100,301206,三元生物,39835100.0,,141613100.0,,,,,,,46515000.0,46215100.0,2021-08-04
101,301088,戎美股份,24559200.0,,155087000.0,,,,,,,32357900.0,32298900.0,2021-08-04
102,301066,万事利,17736000.0,,147248300.0,,,,,,,18700700.0,18756600.0,2021-08-04
103,301061,匠心家居,69989600.0,,285340700.0,,,,,,,73663800.0,73663500.0,2021-08-04
104,002813,路畅科技,-8627393.47,-25.57,115487483.97,-29.4541571752,95902224.36,6787248.46,15234543.42,6785417.13,134306522.51,-7758860.59,-8259540.27,2021-08-04
105,301221,光庭信息,12104200.0,,58872200.0,,,,,,,14202300.0,14222800.0,2021-08-03
106,301201,诚达药业,19574300.0,,80560400.0,,,,,,,22433500.0,22413500.0,2021-08-03
107,603209,兴通股份,30408900.0,,85770700.0,,,,,,,40911000.0,40711000.0,2021-08-02
108,301282,金禄电子,4505500.0,,120290700.0,,,,,,,4352900.0,4303100.0,2021-08-02
109,688338,赛科希德,3527198.52,-69.303083269512,32087312.55,-32.317527727,13442121.66,8211756.93,2234928.16,-2556343.47,24741884.9,7796297.11,4177110.48,2021-07-31
110,688728,格科微,196512613.0,,1247653089.0,,880956276.0,26293510.0,30402884.0,1698233.0,1008828060.0,212657963.0,212503385.0,2021-07-30
111,688343,云天励飞,-66581400.0,,9011500.0,,,,,,,-68539700.0,-68928000.0,2021-07-30
112,688225,亚信安全,-14426400.0,,211041500.0,,,,,,,-11177000.0,-11195000.0,2021-07-30
113,605580,恒盛能源,15668467.33,,97461808.36,,72678192.73,,4209407.62,2589199.14,79959483.93,20881411.91,20838411.91,2021-07-30
114,601728,中国电信,5822000000.0,-2.247032166417,94354000000.0,-1.5740666185,64341000000.0,11211000000.0,8042000000.0,871000000.0,85330000000.0,8547000000.0,7746000000.0,2021-07-30
115,301168,通灵股份,15900700.0,,134477500.0,,,,,,,19093800.0,18756800.0,2021-07-30
116,301096,百诚医药,-3200500.0,,23843000.0,,,,,,,-4526500.0,-4856300.0,2021-07-30
117,301048,金鹰重工,-21899892.83,,91655276.92,,73116056.07,2186844.75,15310154.31,2949586.09,99166609.09,-25905857.34,-25902957.34,2021-07-30
118,301047,义翘神州,64142723.06,,111047873.8,,10992278.94,11603105.6,10887967.47,-1400421.04,38249167.26,71724349.85,73121969.85,2021-07-30
119,688733,壹石通,5701400.0,,31028000.0,,,,,,,6616800.0,6555100.0,2021-07-29
120,301226,祥明智能,6774400.0,,97518900.0,,,,,,,7138400.0,7366300.0,2021-07-29
121,301046,能辉科技,6357185.78,,46146994.24,,34462823.73,1633794.23,2590020.87,-115920.21,41337143.7,7263261.97,7203261.97,2021-07-29
122,300703,创源股份,-9849397.19,-210.33,126108081.96,-25.83,91002338.32,9946458.95,27666708.77,893978.4,141125017.66,-11049669.74,-9189668.44,2021-07-29
123,001213,中铁特货,-37536338.62,,1343453769.85,,1362271631.74,6183.88,25137581.75,-6346234.01,1382801256.86,-39441479.2,-39420709.11,2021-07-29
124,688235,百济神州,-2614480000.0,,364180000.0,,,,,,,-2585520000.0,-2586320000.0,2021-07-28
125,605588,冠石科技,19067513.39,,196017476.22,,164018308.36,1657045.55,4986946.92,638805.69,174796187.1,22400634.81,22386394.34,2021-07-28
126,301293,三博脑科,6981600.0,,189717000.0,,,,,,,14642500.0,12628900.0,2021-07-28
127,301139,元道通信,5611000.0,,119807700.0,,,,,,,6218400.0,6218700.0,2021-07-28
128,301062,上海艾录,9546800.0,,132450700.0,,,,,,,9748600.0,9618500.0,2021-07-28
129,301060,兰卫医学,-7275300.0,,159289700.0,,,,,,,10589700.0,2399800.0,2021-07-28
130,300854,中兰环保,2632900.0,,80782300.0,,,,,,,2330200.0,2330200.0,2021-07-28
131,688798,艾为电子,27075678.86,,246994320.02,,163900653.17,9639603.34,10956276.47,869848.47,218068175.98,26081742.14,25956637.85,2021-07-27
132,688197,首药控股,-16194200.0,,7000000.0,,,,,,,-15825600.0,-16203600.0,2021-07-27
133,301081,严牌股份,19070600.0,,105019700.0,,,,,,,18661800.0,22117400.0,2021-07-27
134,301045,天禄科技,15940817.66,,122106770.6,,90822831.94,6511500.27,6214387.02,12018.86,106772656.95,17252101.43,17238049.32,2021-07-27
135,688787,海天瑞声,13653693.39,162.323836961325,31260885.02,0.0639706923,5368715.96,1605242.99,5848470.9,-240159.99,20001737.86,15609456.48,15589681.26,2021-07-26
136,688257,新锐股份,23567200.0,,150009200.0,,,,,,,31995600.0,31921500.0,2021-07-23
137,301398,星源卓镁,12313500.0,,31734800.0,,,,,,,14188000.0,14377600.0,2021-07-23
138,301123,奕东电子,12711500.0,,221743900.0,,,,,,,12215400.0,12261000.0,2021-07-23
139,301043,绿岛风,3522311.19,,42498847.88,,26599624.63,6614836.74,3046261.43,97997.73,38487191.25,3913077.14,3965875.58,2021-07-23
140,300964,本川智能,11363278.05,,81420643.07,,56646057.52,2726057.82,2782137.16,-707536.28,66430908.68,13021310.51,13014017.17,2021-07-23
141,688220,翱捷科技,-147044100.0,,144664000.0,,,,,,,,,2021-07-22
142,301218,华是科技,-3218000.0,,32092400.0,,,,,,,,,2021-07-22
143,301042,安联锐视,6504139.64,,135182712.25,,101907673.71,4528041.67,10830023.32,-1898004.82,129659124.36,5771799.31,6005407.03,2021-07-22
144,300834,星辉环材,17271400.0,,242547000.0,,,,,,,20007900.0,20059800.0,2021-07-22
145,001211,双枪科技,8882645.26,,130589916.25,,80627842.34,25959648.15,6969317.4,2690320.75,121245863.14,9592009.65,10602365.22,2021-07-22
146,688103,国力电子,4059900.0,,53460100.0,,,,,,,4625300.0,4797700.0,2021-07-21
147,605589,圣泉集团,135843103.0,19.346431344628,1255849412.53,-11.2290540788,908394412.24,39077638.63,46934463.47,35606031.73,1099260963.67,159849766.1,160042618.21,2021-07-21
148,301259,艾布鲁,-519800.0,,3334200.0,,,,,,,-671700.0,-771800.0,2021-07-21
149,301229,纽泰格,8349800.0,,84459800.0,,,,,,,12549800.0,12545200.0,2021-07-21
150,301055,张小泉,16193100.0,,111274300.0,,,,,,,,,2021-07-21
151,301052,果麦文化,-7756900.0,,42795600.0,,,,,,,-9478300.0,-9475900.0,2021-07-21
152,300814,中富电路,15974809.75,,190242945.48,,149968230.16,3109071.6,6659240.57,789327.84,173618430.55,18127686.18,18349833.4,2021-07-21
153,688148,芳源股份,1389104.54,,73735413.19,,61207137.43,807451.78,8286688.7,1976932.42,78634335.47,944433.23,273776.5,2021-07-20
154,301072,中捷精工,11836600.0,,106281100.0,,,,,,,12674200.0,13044300.0,2021-07-20
155,688778,厦钨新能,36891273.24,,1449523648.26,,1304497378.77,5324302.0,17619252.13,25699975.15,1391383566.04,41519783.29,33717584.05,2021-07-19
156,003023,彩虹集团,25021042.52,,190102538.74,,100467911.18,37213086.74,19133833.82,-607369.44,163860783.14,32387882.71,32414098.56,2021-07-19
157,000737,北方铜业,86081927.37,1854.22,238681806.03,2.4194789943,192105556.42,27695235.73,21878099.09,11016794.14,257999189.51,86851830.62,86926214.74,2021-07-17
158,688775,影石创新,28999800.0,,160920000.0,,,,,,,33771100.0,33209500.0,2021-07-16
159,688262,国芯科技,-17772300.0,,6188300.0,,,,,,,-22281800.0,-22106600.0,2021-07-16
160,301419,阿莱德,9898800.0,,45103300.0,,,,,,,11185800.0,11135800.0,2021-07-16
161,301370,国科恒泰,-2697900.0,,1013311200.0,,,,,,,-7003900.0,-7005800.0,2021-07-16
162,301118,恒光股份,22732500.0,,149783300.0,,,,,,,25044600.0,25643500.0,2021-07-16
163,301041,金百泽,-934622.53,,94188499.78,,74218563.9,6407703.59,10075199.54,-407622.55,97288547.37,-1875294.99,-1875303.02,2021-07-16
164,300994,久祺股份,23205155.69,,336502908.95,,282858331.48,23681721.22,5560952.25,-5314633.7,309593132.57,29537803.7,29673684.67,2021-07-16
165,688385,复旦微电,-39614759.38,,254034409.03,,152813011.08,23105130.13,26205271.84,-1949130.99,289395489.94,-37361633.72,-37361633.72,2021-07-15
166,301215,中汽股份,13446400.0,,49075000.0,,,,,,,17514100.0,17480800.0,2021-07-15
167,301158,德石股份,1474800.0,,52580000.0,,,,,,,2215200.0,1928300.0,2021-07-15
168,300294,博雅生物,95900464.56,7.51,609594359.83,-0.11,242894421.8,174768312.23,44885361.61,5216898.94,490383763.66,116061078.09,122138770.2,2021-07-15
169,605577,龙版传媒,99894482.11,,497392257.08,,257574979.12,54578419.36,58481515.45,7692351.6,382552023.06,99305925.98,99887192.87,2021-07-14
170,605507,国邦医药,161338948.45,,899287271.37,,608580257.5,15527796.96,42906087.77,9669521.9,705877861.21,191110789.05,186706285.84,2021-07-14
171,301237,和顺科技,3098400.0,,37532200.0,,,,,,,3678700.0,3628700.0,2021-07-14
172,301110,青木科技,4732800.0,,82073300.0,,,,,,,6247400.0,6240900.0,2021-07-14
173,301058,中粮科工,-3054500.0,,141926700.0,,,,,,,-3716100.0,-1855200.0,2021-07-14
174,301056,森赫股份,-673500.0,,31576500.0,,,,,,,-662000.0,-552800.0,2021-07-14
175,301040,中环海陆,23623912.59,,185118970.21,,150007920.08,1196184.41,6309882.15,18834.43,163572989.78,27824690.88,27824690.88,2021-07-14
176,301031,中熔电气,2070221.33,,23517957.91,,14233067.91,2971873.55,2784254.65,-269810.81,22295813.8,2159831.92,2156031.92,2021-07-14
177,301024,霍普股份,4131129.4,,39215884.87,,26361648.58,2703231.78,5268966.97,-492612.32,38262022.24,3821114.07,3821114.07,2021-07-14
178,300774,倍杰特,14859827.89,,35518133.85,,16203134.5,953991.26,4457445.05,-136436.69,23386292.33,17305321.33,17202267.88,2021-07-14
179,688670,金迪克,4168755.39,,41149029.13,,8381182.6,18593128.48,8987716.87,889184.25,44883421.31,5123822.82,5143534.49,2021-07-13
180,001376,百通能源,15019351.51,-5.07195896011,101529069.27,-0.2002179799,65820309.36,22101.85,8689795.69,6582535.16,82457108.34,19694099.98,19689914.59,2021-07-13
181,001212,中旗新材,20696431.57,,74405389.43,,50639263.19,829742.09,2936338.72,54485.03,58493247.22,23954752.09,24019232.77,2021-07-13
182,688786,悦安新材,4086600.0,,32816900.0,,,,,,,4495900.0,4540000.0,2021-07-12
183,688511,*ST天微,17525256.84,,41471875.29,,12748336.85,473182.56,3066861.48,530267.31,18275384.52,20931424.97,20907524.97,2021-07-12
184,688509,正元地信,-40521833.02,-593.285308901778,181279724.06,-36.4028085317,133217041.43,11346612.56,43396858.93,3854377.22,209955167.78,-54194259.69,-54037492.9,2021-07-12
185,301286,侨源股份,32344000.0,,134128200.0,,,,,,,39471400.0,39296000.0,2021-07-11
186,688071,华依科技,-9903102.49,,18595338.61,,14677230.46,1985565.45,6989920.43,3787156.77,31624135.15,-11643564.96,-11643064.96,2021-07-09
187,301373,凌玮科技,8614000.0,,49612200.0,,,,,,,11080300.0,11007000.0,2021-07-09
188,301248,杰创智能,-4098200.0,,85951600.0,,,,,,,-4248800.0,-4655300.0,2021-07-09
189,301177,迪阿股份,21858100.0,,297221200.0,,,,,,,28094000.0,27931900.0,2021-07-09
190,301038,深水规院,-21536160.05,,85158103.5,,79332740.24,2461049.45,21301193.02,-1256555.07,109780140.0,-19589050.54,-20845426.46,2021-07-09
191,301037,保立佳,868313.49,,222081531.93,,177309336.46,21245151.1,11317389.22,9282249.08,225718877.69,2011461.84,2187185.73,2021-07-09
192,301036,双乐股份,12901619.9,,237779050.59,,188531065.03,4617364.67,8697114.12,7891314.06,221254908.95,15354807.62,15205091.19,2021-07-09
193,688718,唯赛勃,2750987.75,,51373453.06,,33604515.43,1204480.68,7787178.2,-603289.78,46927666.66,2930299.69,2891620.7,2021-07-08
194,301336,趣睡科技,12992800.0,,86183600.0,,,,,,,17108000.0,17108600.0,2021-07-08
195,301196,唯科科技,21788800.0,,141205100.0,,,,,,,25327000.0,,2021-07-08
196,301185,鸥玛软件,2499394.59,434.743703278382,14303736.85,22.7618465046,3742931.85,583127.43,4165351.33,-656323.69,12852915.91,2393326.05,2294726.05,2021-07-08
197,301113,雅艺科技,14788700.0,,48939700.0,,,,,,,18731600.0,18545500.0,2021-07-08
198,301035,润丰股份,77908942.24,,1246053817.47,,1055379922.61,25659516.54,43828604.94,-14711815.83,1144029889.28,87655470.23,87557029.23,2021-07-08
199,688296,和达科技,-11976644.28,,13357104.06,,9206606.68,5245845.34,7638177.51,-391637.97,29237846.07,-14412657.4,-14413369.81,2021-07-07
200,688049,炬芯科技,-9512000.0,,51169400.0,,,,,,,-9512900.0,-9512000.0,2021-07-07
201,301211,亨迪药业,17218100.0,,68342900.0,,,,,,,19672600.0,19672600.0,2021-07-07
202,301181,标榜股份,20517600.0,,113046800.0,,,,,,,24193700.0,24193700.0,2021-07-07
203,688768,容知日新,-7597465.02,,16715360.72,,4436400.48,9687322.33,6271545.36,-23969.6,29395950.63,-10503591.38,-9603891.13,2021-07-06
204,605167,利柏特,13183374.06,,207216015.83,,177577884.59,3430807.2,19358158.24,238762.92,203922503.15,16741548.63,16678519.82,2021-07-06
205,601825,沪农商行,2411446000.0,5.704419336284,5770628000.0,15.7861286511,,,1318890000.0,,2860215000.0,2910413000.0,2914669000.0,2021-07-06
206,301207,华兰疫苗,-22128700.0,,-2414200.0,,,,,,,-28269400.0,-27996400.0,2021-07-06
207,688303,大全能源,252613439.28,,1179684976.54,,794339772.13,777312.35,19841716.49,45290872.13,876202306.48,299446588.73,297470860.8,2021-07-05
