序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,002586,ST围海,190712326.16,-10.6,3540972353.35,23.3535452167,3059232854.48,6356033.83,133842551.48,108042673.65,3346362736.86,272154955.19,271279818.86,2025-11-29
2,300343,ST联创,-2109804380.36,-8364.58800015573,3017266227.28,12.9250211196,2613777164.35,168418815.26,171835545.77,15089904.67,3013637162.93,-2136550929.3,-2123516739.79,2025-11-28
3,600169,ST太重,-82807737.87,-332.114744632316,6520782949.15,-11.4302171833,4596224539.65,311638732.13,483002980.97,933615149.09,6520418857.94,-50333499.52,-57119967.36,2025-11-01
4,300237,ST美晨,66123225.46,-91.17,3389859577.27,-7.7169290077,2349303709.55,177217523.66,200441375.72,187861879.57,3104417427.05,141385859.88,140318747.47,2025-10-31
5,603616,韩建河山,12902958.03,121.758193577421,1048597187.2,40.306805165,807624815.99,42164182.23,97758749.08,40530085.64,1021862200.18,34669201.2,31094783.49,2025-04-30
6,601212,白银有色,25900703.49,-89.177833229551,61946574275.84,9.3800039455,58705125720.03,216579097.42,754146807.56,1494152005.3,61386385191.49,560416701.52,587611863.1,2025-04-30
7,603559,ST通脉,47135171.02,81.94,719746007.68,33.2307369903,579237633.62,9492687.01,44119213.48,2352536.59,644372975.63,58976498.25,57825567.26,2025-04-29
8,002602,世纪华通,1283796444.88,14.9679038826,12523523066.37,132.7244962587,5902492475.45,1969566037.87,625416485.71,-91085529.28,9502327811.74,3532070658.51,3525774375.73,2025-04-29
9,600293,三峡新材,249852672.93,-38.12,9179613494.51,-23.8237462538,8327455703.7,155936382.75,154878787.46,128719335.48,8810181157.25,374077102.3,299851338.47,2025-04-25
10,002122,ST汇洲,-634975473.02,-1318.9596092892,1871287489.85,-26.2549104507,1659205276.27,72336128.87,164943480.56,148982276.17,2107565910.55,-312537930.43,-638293355.46,2025-04-25
11,600227,赤天化,197329127.13,442.169511230237,2430806758.81,43.5832873497,1584758880.23,253223036.16,132672354.5,61364729.79,2113931885.61,266133406.65,235583099.52,2025-04-24
12,603869,ST智知,377796776.46,40.152500781004,3031653191.23,20.6951078298,1807015303.02,196690456.66,291621489.35,84618578.03,2591004730.68,437258294.11,435205450.41,2025-04-04
13,300437,清水源,257145179.29,174.41,1677419384.17,109.3312633562,1083831618.52,76016974.24,80080328.49,53066135.96,1319697438.85,381865632.75,378554900.59,2025-02-28
14,002528,ST英飞拓,138801724.52,9.076448256843,4270828837.69,46.9859733289,3308699934.41,353422839.61,260890796.58,32333790.94,4141888929.39,107564346.59,149860868.15,2024-12-31
15,002808,*ST恒久,34659747.32,13.837796330529,318813645.89,11.3332223369,255016244.18,11562936.5,7646467.08,-11147137.33,279814646.1,38761814.06,38737330.88,2024-09-03
16,300376,易事特,564630264.61,-20.880336038916,3359551730.98,-48.2789277838,2365297330.63,219582026.2,72118130.05,-28747184.82,2826139888.05,500584585.86,630078201.19,2024-08-30
17,002569,*ST步森,-192822170.84,-470.361192487048,319858237.37,-6.985872166,206117210.34,58593885.54,48866592.07,-1350347.15,315152200.44,-43945013.86,-191778163.37,2024-08-30
18,300528,幸福蓝海,77178279.52,135.438091725297,1585852534.86,5.0028962931,933266043.75,466322980.71,123617561.79,-4197496.53,1561696361.72,76766519.97,79275979.95,2024-08-28
19,300335,迪森股份,161637310.41,-24.121862553986,1775599876.0,-7.5552501903,1218522074.57,107718362.47,92376228.0,35420999.4,1517021811.59,257468803.04,250169033.66,2024-08-28
20,002581,ST未名,-104752995.57,-126.154960981858,664593783.42,-42.8265426446,98554357.0,394601097.33,120506145.83,31813699.55,699726105.72,-88616442.58,-90383899.75,2024-08-02
21,000547,航天发展,436256765.43,60.990162401589,3515797455.68,41.1456521274,2357238063.32,101613783.59,251929690.64,16779141.33,3065076201.66,554351094.28,535561858.72,2024-06-29
22,600594,益佰制药,-873803474.89,-325.870757261492,3882863179.02,1.9750026451,1075842271.15,1932265075.43,406678701.07,65964889.94,3614822706.6,-777950208.39,-785946577.36,2024-05-18
23,601118,海南橡胶,234901096.69,186.590938474916,13194526248.28,-37.58002722,12657601143.89,431171571.51,792372683.89,192968399.41,14115138786.32,3678776.29,173743327.94,2024-04-30
24,600287,苏豪时尚,51030740.3,376.341866324167,4938474411.71,6.9520737558,4480609066.07,254172709.47,113425715.14,-19208414.01,4840597925.99,112385454.37,111217641.81,2024-04-30
