序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,002396,星网锐捷,969195486.36,1682412800.97,1760532840.5,6561031066.27,15.3886123822,,100518893.37,2529453061.99,23.0006927196,38.5526761944,4031578004.28,2022-09-24
2,002217,合力泰,2140599330.74,,4572930456.62,27265430708.1,48.1083718804,,158746056.2,16200646033.48,88.060505827,59.418265594,11064784674.62,2021-06-25
3,603042,华脉科技,153050437.12,926239366.48,258060651.23,2083769878.61,58.2549460412,,19565548.1,1143311384.8,150.7023292665,54.86744945,940458493.81,2021-04-13
4,300094,国联水产,246853488.77,832922861.27,2298667045.38,4692961803.43,24.8436036833,,73140299.09,2514197925.4,36.0218057393,53.5737990359,2178763878.03,2021-02-03
5,002323,雅博股份,5483176.38,794661364.78,898014793.18,2385350811.9,-6.4335680354,,7774464.49,1594752343.87,1.02560463,66.856092442,790598468.03,2020-12-12
6,600671,天目药业,10608774.57,53174089.5,61435696.56,457448282.06,41.8761439877,,5310847.11,352090327.17,41.655738397,76.9683352147,105357954.89,2020-06-12
7,688360,德马科技,,,,707958300.0,,,,453192300.0,,64.0139821795,,2020-01-03
8,688579,地纬智能,247907761.64,,38059463.2,891384126.96,,,107304346.08,172874163.66,,19.3939019589,718509963.3,2019-12-05
9,300363,博腾股份,1707702712.73,321117829.73,289518048.36,4386250202.05,65.7496990516,,12181302.66,1496786320.45,22.1964086833,34.1245084412,2889463881.6,2019-10-30
10,300838,浙江力诺,23809535.12,,109358522.5,555110582.04,,,22533842.35,248514765.91,,44.7685153104,306595816.13,2019-09-20
11,000893,亚钾国际,226695036.49,38317086.45,56955768.08,4213399203.79,-18.0053281185,,20131259.21,339312013.75,-34.9793629597,8.0531655639,3874087190.04,2019-09-05
12,300461,田中精机,155079914.55,680991796.87,244086502.55,1708565011.25,50.944368871,,44888331.62,1148670644.8,62.1449166492,67.230139751,559894366.45,2019-08-30
13,002742,*ST三圣,200720263.35,1497058138.24,283678780.02,4744310622.24,23.8488715722,,31172669.37,3024942365.57,36.9755089051,63.7593658263,1719368256.67,2019-08-28
