序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
17,002748,世龙实业,-16473892.08,-113.263226234,6946131.99,42.1644864266,-128008839.51,-777.0406585667,104148396.01,632.202733296,2024-04-27
18,300078,思创智联,42401223.15,115.998605773,-2250476.51,-5.3075745057,-261806727.9,-617.4508857299,307652083.88,725.5736061944,2024-04-26
19,002313,日海智能,-434922184.85,-207.3328469,-816190440.78,-187.663556657,-700028943.59,-160.9549864262,1086461246.39,249.8058926943,2024-03-29
20,002310,东方新能,-1373712263.46,-6556.999227873,50929243.73,3.7074171269,-3588561578.81,-261.2309487411,2163673802.9,157.5056043724,2024-03-27
21,300091,*ST金灵,158880241.06,134.1289695471,-35553256.88,-22.3773935908,-48467021.62,-30.5053802138,241657673.04,152.1005201325,2024-02-08
22,300266,兴源环境,-18001136.83,93.2130372374,-188201269.03,-1045.4965750627,-773693039.0,-4298.0232099041,943873759.79,5243.4119506107,2024-01-13
23,002564,天沃科技,473022164.67,249.7388922826,-2306825649.28,-487.6781304507,-360056056.81,-76.118221027,3135828232.15,662.9347346414,2024-01-03
24,002104,恒宝股份,418896250.03,211.0481891367,203291908.85,48.5303720994,348659781.68,83.2329679855,-133195557.48,-31.796789174,2023-12-30
25,600168,武汉控股,461497395.94,208.8003532312,277306432.05,60.0884066713,-1189078767.82,-257.6566581482,1373244177.07,297.5627141455,2023-11-08
26,300462,ST华铭,-123053132.47,-1448.9000350713,60181724.82,48.9071050952,-200056143.99,-162.5770429199,16714000.0,13.5827505278,2023-10-27
27,300013,新宁物流,-39555485.29,-4.4725146649,77039878.05,194.7640826176,-366285523.49,-926.0043728565,247474158.26,625.6380283181,2023-07-17
28,300159,*ST新研,-121143224.17,77.7609935846,143356179.27,118.3361102135,-393922929.7,-325.1712445322,129523459.15,106.9176258412,2023-07-14
29,300657,弘信电子,165913686.74,14043.0172062472,337550217.89,203.4492901233,-256592161.29,-154.6540049418,84931911.5,51.1904190479,2023-07-08
30,300175,ST朗源,-75467377.74,25.9230857494,-20104496.33,-26.6399826416,-198104962.23,-262.5041019876,141963175.24,188.1119756527,2023-06-02
31,600748,上实发展,-3047129725.86,-192.9412780432,1949043874.55,63.9632719936,-836126396.95,-27.4398030991,-4169166692.94,-136.8227501953,2023-05-13
32,002551,尚荣医疗,-297569090.86,-236.1328570265,42215864.2,14.1869117112,-228269656.18,-76.7114808599,-111429254.76,-37.4465151733,2023-04-29
33,002197,证通电子,-190181195.48,77.7888170771,23953431.53,12.5950578182,-128128321.93,-67.371709178,-87418539.25,-45.9659216198,2023-04-29
34,002086,东方海洋,-384333777.38,-1046.5500551113,-925625582.16,-240.8389885661,-138949593.6,-36.1533650639,678026537.97,176.4160679793,2023-04-29
35,002491,通鼎互联,31130836.24,-81.0167681152,122322240.39,392.9295038751,-793286512.33,-2548.2338675847,711694646.75,2286.1404726274,2023-04-28
36,603020,爱普股份,-124686669.31,8.2079676273,-36564953.65,-29.3254714817,-52991633.04,-42.4998384617,-34732355.7,-27.855708948,2023-04-27
37,300210,森远股份,-196474230.5,-841.1863083049,-62796744.23,-31.9618222045,1840699.58,0.9368656517,-135518185.85,-68.9750434472,2023-04-27
38,300008,天海防务,-187497407.84,31.6721615626,-19996367.48,-10.664876763,-6574095.34,-3.5062326545,-160851881.8,-85.7888563117,2023-04-22
39,002218,拓日新能,-98265811.55,-246.2443214963,67922876.36,69.1215747253,-386028217.47,-392.8408175549,217733143.22,221.5756831248,2023-04-22
40,603042,华脉科技,-17281771.89,22.7740352298,-53324953.04,-308.5618383313,-431489874.97,-2496.7918666932,467214222.94,2703.5087947802,2023-04-20
41,688592,司南导航,18905050.18,209.2201307503,14265120.45,75.4566653576,-4539368.76,-24.0114081517,8172726.89,43.230389828,2023-04-18
42,600310,广西能源,-338266787.88,-1007.2201907399,65788047.67,19.4485684162,-685617769.35,-202.6855115298,281561147.06,83.2364149093,2023-01-31
43,688016,心脉医疗,18057670.22,338.8411131399,106851841.64,591.7255124177,-24794171.42,-137.3054835864,-64000000.0,-354.4200288314,2023-01-21
44,002176,江特电机,976472162.25,303.6675874666,-916151166.6,-93.8225585959,-390745208.83,-40.0160110996,2283480913.64,233.8500780584,2023-01-20
45,002871,伟隆股份,69745103.27,432.5224760248,29872088.47,42.8303738463,46510422.06,66.6862903335,-10087740.0,-14.463725089,2023-01-17
46,000702,正虹科技,8602089.85,145.9590071961,10878757.98,126.4664537304,14013961.63,162.913453293,-16290640.62,-189.3800332718,2023-01-17
47,002842,翔鹭钨业,-38063932.46,-209.6424315115,233431312.55,613.2611568584,-298621433.44,-784.525964977,27126188.43,71.2648081186,2022-12-03
48,002412,汉森制药,-1214720.94,96.6717245635,217517355.03,17906.7757760066,-127303626.43,-10480.0717792846,-91428449.54,-7526.7039967221,2022-11-19
49,300576,容大感光,-7129264.08,94.5723310056,13931147.26,195.4079285558,-9812872.42,-137.6421508572,-11247538.92,-157.7657776986,2022-10-20
50,002396,星网锐捷,-21394746.96,93.4469114244,594339591.58,2777.9697170113,-478305153.83,-2235.6195879495,-137082888.44,-640.7315248752,2022-09-24
51,002237,恒邦股份,106982080.27,127.770849996,1157063713.28,1081.5490878097,-867973516.58,-811.3260785259,-183991351.78,-171.9833371305,2022-09-01
52,300716,ST泉为,96895603.79,269.9729063542,25416385.09,26.2306896246,-174812934.89,-180.4136906653,245446992.24,253.310761933,2022-08-29
53,002379,宏桥控股,-238491169.28,-395.7826467024,20331216.61,8.5249347686,-212268373.71,-89.0047100489,-46447607.52,-19.4756089545,2022-08-17
54,688293,奥浦迈,-1167507.87,,3125708.94,267.7248710966,-57708723.27,-4942.8980097582,53273630.72,4563.0211229326,2022-08-16
55,001376,百通能源,-45537999.8,-152.397930717,63276597.78,138.95339729,-206707431.8,-453.9229494221,97892834.22,214.9695521322,2022-08-15
56,002075,沙钢股份,-125566956.42,-205.3696186218,2560178917.48,2038.8954152211,-1991782633.84,-1586.2315139485,-690993030.54,-550.2984624623,2022-08-02
57,002036,联创电子,346059711.96,314.9627964887,124594847.9,36.0038581765,-738840500.11,-213.5008712587,955895380.98,276.2226713899,2022-07-18
58,600624,ST复华,87656055.08,177.260950611,126467136.01,144.2765544201,-13748244.81,-15.684307031,-27217100.47,-31.0498806331,2022-06-28
59,002442,龙星科技,34755611.54,202.6874835936,276409317.61,795.2940701155,-79335843.13,-228.2677231523,-162318596.78,-467.0284583921,2022-06-25
60,601113,华鼎股份,-16868808.52,-159.3685837697,323467462.64,1917.5477761603,-975570334.3,-5783.2794363831,651319608.42,3861.088396657,2022-06-23
61,301210,金杨精密,-714317.17,,13084770.36,1831.7871821561,-83933485.88,-11750.1705691885,69959327.77,9793.874585151,2022-06-13
62,301632,广东建科,166644934.92,,248693795.6,149.2357362793,-94977009.87,-56.9936373497,12928149.19,7.7579010704,2022-05-30
63,688213,思特威,-2273211.04,,19297746.92,848.920165371,-36081759.28,-1587.259548062,14486784.0,637.282845503,2022-05-17
64,301391,卡莱特,2581687.38,,3799781.64,147.1820976248,-1027583.88,-39.8028006009,-304281.9,-11.7861636679,2022-05-13
65,301428,世纪恒通,-36285347.6,-5600.4995197019,-71396758.48,-196.7647086286,-15179745.79,-41.8343678482,50291156.67,138.5990764768,2022-05-06
66,301390,经纬股份,-5700095.35,,-5996923.49,-105.2074241179,-3099844.53,-54.382327657,3396672.67,59.5897517749,2022-05-05
67,002647,*ST仁东,115283000.58,-37.4701265759,235376989.29,204.1731982216,-66381295.76,-57.5811658493,-53712228.94,-46.5916298758,2022-04-30
68,000523,红棉股份,292926176.22,159.3457916398,-441817768.42,-150.8290498723,94650088.4,32.3119256945,640157048.78,218.5386970331,2022-04-30
69,688716,中研股份,1169105.64,-77.9899703089,10219707.73,874.1475004774,-6600475.71,-564.5747898368,-2450126.38,-209.5727106406,2022-04-25
70,688073,毕得医药,8180234.96,,-9482367.74,-115.9180364179,-22100493.26,-270.1694189478,39256891.85,479.8993188088,2022-04-24
71,301162,国能日新,-120850.43,97.7029330276,5600865.13,4634.5429883866,-1736157.67,-1436.6168742635,-3985557.89,-3297.9261141231,2022-04-21
72,001287,中电港,-1302410391.27,,-1671881785.43,-128.3682775135,-63977301.04,-4.9122228653,428451896.14,32.8968425783,2022-04-21
73,301575,艾芬达,-15146359.06,-160.6673521867,37951744.04,250.5667790501,-48309410.29,-318.95064747,-7081061.42,-46.7509148037,2022-04-20
74,688325,赛微微电,1271891.63,,501249.8,39.4097883953,-1255900.96,-98.7427647433,1047424.01,82.3516709517,2022-04-19
75,688052,纳芯微,-1849720.67,-35.0115858894,2917758.55,157.7404954879,-2295183.25,-124.0826946049,-2568572.94,-138.8627473142,2022-04-18
76,301288,*ST清研,21610512.06,,23703289.28,109.6840704847,-410218.29,-1.8982349371,-1682558.93,-7.7858355477,2022-04-18
77,301150,中一科技,-1531739.37,-106.4524135928,-103338281.86,-6746.4663952589,-36592551.02,-2388.9541351934,138399093.51,9035.4205304523,2022-04-18
78,301148,嘉戎技术,-3365090.12,-1153.9860103939,84139033.39,2500.3500765085,-59405596.2,-1765.349339292,-27797593.35,-826.0579169868,2022-04-18
79,688279,峰岹科技,17031605.09,,17756835.61,104.2581454664,-990051.61,-5.8130258702,-310736.23,-1.8244682657,2022-04-15
80,301248,杰创智能,390230.25,-99.0682223091,-7231036.36,-1853.0178939229,15060800.65,3859.4651875399,-7439534.04,-1906.447293617,2022-04-15
81,301187,欧圣电气,20508794.91,155.7114913369,62118993.29,302.8895337956,-21008134.09,-102.4347563189,-22202497.91,-108.2584228251,2022-04-15
82,688209,英集芯,2569736.88,,11149889.31,433.8922555371,-8577990.85,-333.8081387539,,,2022-04-14
83,688072,拓荆科技,-176012007.72,-156.0126243723,-128015166.34,-72.7309278488,-2709679.86,-1.5394857971,-45287161.52,-25.7295863542,2022-04-14
84,301120,新特电气,-35151742.71,72.94899144,-1302739.87,-3.7060463282,-3192365.63,-9.081671018,-30656707.6,-87.2124829,2022-04-13
85,688401,路维光电,-14335725.99,-505.4780512271,6131487.98,42.770683426,-396077384.03,-2762.869381755,376409826.89,2625.6767683239,2022-04-12
86,688125,安达智能,136673214.06,,271216507.41,198.4415960913,-109635781.66,-80.2174606151,-30000000.0,-21.9501679289,2022-04-12
87,301212,联盛化学,16094907.84,-45.0521732926,18738449.48,116.4247081517,-10955390.26,-68.0674308229,8311848.62,51.6427226712,2022-04-11
88,301279,金道科技,23648802.83,111.9675722709,40100829.05,169.568114455,-35764877.36,-151.2333525595,19307655.6,81.6432685358,2022-04-08
89,301109,军信股份,285576315.11,565.128455578,571538610.7,200.1351584356,-489074599.06,-171.2588100563,203112303.47,71.1236516207,2022-04-08
90,300629,新劲刚,-43454336.43,-156.7242008739,-46154434.69,-106.2136451315,-18531120.09,-42.6450421579,21174299.43,48.727701697,2022-04-08
91,001388,信通电子,-2259687.16,,51580109.29,2282.6216921992,-16742143.6,-740.9053738217,-37087570.84,-1641.2701499795,2022-04-08
92,688302,海创药业,-1956401.04,,-17751323.45,-907.345839992,15746929.14,804.8926993005,,,2022-04-07
93,688153,唯捷创芯,-33962785.32,,-23900801.66,-70.3735027466,-8625388.63,-25.3965879086,-3929634.39,-11.5704125942,2022-04-07
94,301580,爱迪特,36882990.5,1039.6686314417,37941473.03,102.8698392285,-8597050.36,-23.3089840153,6300000.0,17.0810444451,2022-04-07
95,301135,瑞德智能,25332342.45,500.9137000724,59529747.01,234.995035013,-32820177.34,-129.5583991286,-1515855.46,-5.9838740258,2022-04-07
96,688337,普源精电,-4631664.03,,21656957.46,467.5848101184,-5264834.05,-113.6704652129,-22278173.28,-480.9971780272,2022-04-01
97,301151,冠龙节能,18726022.55,432.6897492883,60029126.34,320.5652785033,-51819662.12,-276.7254070192,10305748.78,55.0343713006,2022-04-01
98,001368,通达创智,27628301.03,,80224265.01,290.3698816764,-64131805.2,-232.1235935947,10644280.41,38.5267280766,2022-04-01
99,688525,佰维存储,-28665295.49,,24691909.32,86.138687559,-57977134.17,-202.255491105,-3793369.46,-13.2333171354,2022-03-31
100,688287,*ST观典,26475443.61,181.9057294635,5497474.79,20.7644293746,20977968.82,79.2355706254,,,2022-03-31
101,688046,药康生物,23245077.7,,43413684.49,186.7650650615,-32512495.68,-139.8683028708,12343888.89,53.1032378094,2022-03-31
102,600938,中国海油,2046241500.0,,124397090200.0,6079.2966128387,-95452180500.0,-4664.7563594033,-27108465100.0,-1324.7930461776,2022-03-31
103,301588,美新科技,735494.17,,-97314685.22,-13231.1973621762,-15343037.51,-2086.0855375645,109251431.58,14854.1533075646,2022-03-31
104,301268,铭利达,10441564.76,961.6704373265,60965379.66,583.8720638266,-171407906.29,-1641.5921390119,120789869.2,1156.8176990361,2022-03-31
105,688371,菲沃泰,-10625331.33,,32104976.77,302.1550648435,-40064746.23,-377.0682060227,-2665413.25,-25.085460088,2022-03-30
106,688295,中复神鹰,-47900674.88,,-28462127.39,-59.419052991,43265330.02,90.3230071985,-62617903.48,-130.7244702436,2022-03-30
107,688141,杰华特,1342081.27,,-52743104.1,-3929.9486013988,-2423553.67,-180.5817370508,56322956.69,4196.6874845068,2022-03-29
108,688048,长光华芯,18336714.52,,-24682014.87,-134.6043471587,-23701379.24,-129.2564118515,66679421.62,363.6388707872,2022-03-29
109,301097,天益医疗,18489868.05,219.1571972491,59796066.79,323.399099595,-42111202.89,-227.7528578145,-564718.28,-3.0542039482,2022-03-29
110,688326,经纬恒润,64851095.75,,122504416.66,188.9010744433,-129580874.31,-199.8129296219,66109944.01,101.9411364533,2022-03-28
111,688709,成都华微,-83208634.41,,30994161.58,37.2487324179,-84651433.48,-101.7339535497,-29551362.51,-35.5147788682,2022-03-25
112,688193,仁度生物,-10907197.4,,-2374337.48,-21.7685386349,-78825326.45,-722.6909311277,70000000.0,641.7780611544,2022-03-25
113,301163,宏德股份,-15643994.03,-826.2113213176,57594537.84,368.1575033176,-59902157.14,-382.9083354617,-14599733.69,-93.3248482581,2022-03-25
114,301349,信德新材,4290987.0,1154.2296399418,48777802.54,1136.7501821842,-34751775.96,-809.8783790303,-9735039.58,-226.8718031539,2022-03-24
115,301326,捷邦科技,16361972.54,,7454421.87,45.5594327137,-21524767.3,-131.5536207348,30418837.85,185.911801133,2022-03-24
116,301263,泰恩康,38135995.16,294.0548667521,69216604.06,181.4994043543,-38527032.34,-101.0253755759,7445053.94,19.5223801261,2022-03-24
117,301209,联合化学,18682197.28,,41546327.76,222.3845896568,-2367303.55,-12.6714407011,-21284380.01,-113.9286760064,2022-03-24
118,688290,景业智能,11415522.59,,12661015.01,110.9105160117,-5644019.13,-49.4416185111,4407171.67,38.6068323658,2022-03-23
119,301396,宏景科技,2635159.54,,-1981013.63,-75.1762312653,-4641301.91,-176.1298259004,9257475.08,351.3060571657,2022-03-23
120,301356,天振股份,291489913.51,,275674459.41,94.5742705435,185753299.65,63.7254639151,-174214956.55,-59.767061732,2022-03-23
121,301286,侨源股份,45038455.7,774.5686992016,280235371.75,622.2135448352,-125070900.01,-277.6980206495,-110126016.04,-244.5155241857,2022-03-23
122,301273,瑞晨环保,6753919.37,,-5392139.59,-79.8371922228,-23160904.5,-342.9253923711,35306963.46,522.7625845939,2022-03-23
123,301260,格力博,101948800.0,,141624100.0,138.9168876926,-120349700.0,-118.0491580087,78228900.0,76.7335172165,2022-03-23
124,301258,富士莱,78836236.22,3533.326343106,105829984.64,134.2402805033,-33623829.61,-42.6502218043,4406400.89,5.5893090554,2022-03-23
125,301239,普瑞眼科,101710441.58,190.850773208,88499942.51,87.0116589164,-85342669.47,-83.9074810258,98553168.54,96.8958221094,2022-03-23
126,301238,瑞泰新材,91537988.02,257.0218750824,261496165.81,285.6695580341,-164731437.66,-179.9596443217,-8564236.68,-9.3559372073,2022-03-23
127,301216,万凯新材,104713346.93,269.9951891324,295638646.59,282.3313887461,100151131.27,95.6431383451,-286582344.57,-273.6827281068,2022-03-23
128,688251,井松智能,-4799166.97,,-8159631.83,-170.0218367272,-24393104.12,-508.2778797338,27753568.98,578.299716461,2022-03-22
129,301301,川宁生物,118227548.35,,309758058.12,262.0015913745,-21546888.19,-18.224930222,-177171186.59,-149.8560945081,2022-03-22
130,301299,卓创资讯,-767279.44,84.6895163324,86650786.27,11293.2501188876,-77860565.25,-10147.6152221673,-9750000.0,-1270.7234798315,2022-03-22
131,603073,彩蝶实业,20085899.32,,37169862.05,185.0545074324,-49745780.63,-247.6651895814,32237738.31,160.4993522889,2022-03-21
132,603072,天和磁材,-38394242.34,-233.0570167714,28332331.65,73.7931781518,-11263590.34,-29.3366652225,-55459270.41,-144.4468415834,2022-03-21
133,301376,致欧科技,-24700900.0,,-32821100.0,-132.8741058018,-27740100.0,-112.3040051172,35037000.0,141.8450339866,2022-03-21
134,001378,德冠新材,9731700.0,-16.3873302809,11313200.0,116.2510147251,-10612700.0,-109.0528890122,8755100.0,89.9647543595,2022-03-21
135,688373,盟科药业,6530085.91,,-148863892.36,-2279.6620811992,57244180.46,876.6221646845,98145351.44,1502.9718259863,2022-03-18
136,301408,华人健康,16818896.58,,-84675180.65,-503.452650697,-154039476.35,-915.8714759753,255533553.58,1519.3241266723,2022-03-18
137,301388,欣灵电气,8656480.92,,78799568.21,910.2956378953,-25239381.02,-291.5662987449,-44991043.48,-519.7382619541,2022-03-18
138,301369,联动科技,11534249.09,-74.4733222473,15892923.26,137.7889720951,-780610.06,-6.7677579521,-3871774.41,-33.5676330534,2022-03-18
139,301290,东星医疗,-17393560.47,-126.246356671,44942296.92,258.3846878131,-148949100.9,-856.3462389251,86542688.7,497.5559135766,2022-03-18
140,301237,和顺科技,2257688.4,139.61833003,6973553.95,308.880266648,-48473665.05,-2147.0485054536,43822261.77,1941.0234720611,2022-03-18
141,301192,泰祥股份,17752317.05,161.3757647243,101758931.09,573.2149262735,-31364029.76,-176.6756963142,-52600000.0,-296.2993498361,2022-03-18
142,688238,和元生物,-16103602.64,-150.8976475654,-632610.93,-3.9283813948,-42680271.87,-265.0355502686,27209280.16,168.9639316634,2022-03-17
143,301348,蓝箭电子,2542800.0,273.0160829295,113539600.0,4465.1407896807,-70215600.0,-2761.3496932515,-40669600.0,-1599.4022337581,2022-03-17
144,301377,鼎泰高科,7319667.14,,-138486236.04,-1891.9745036384,-111953230.18,-1529.4852626318,257776559.02,3521.6978325602,2022-03-16
145,301298,东利机械,-4018176.3,18.9968491439,-5310538.41,-132.1629021106,-46485043.95,-1156.8691983475,45899749.2,1142.3030194071,2022-03-16
146,301276,嘉曼服饰,65912262.38,308.3495798093,122010410.02,185.110335489,-24291198.97,-36.8538388653,-31619757.58,-47.9724962219,2022-03-16
147,301256,华融化学,-2170080.52,92.5394271027,123584291.32,5694.9173167086,270984698.19,12487.3107561004,-396997264.36,-18294.1259875463,2022-03-16
148,301137,哈焊华通,71667001.6,151.4616188286,78618880.12,109.7002502753,-24401459.68,-34.0483892659,17712765.89,24.7153717814,2022-03-16
149,301103,何氏眼科,27202008.61,-93.6185348875,81818778.9,300.7821226478,-68769120.29,-252.8089792043,14152350.0,52.0268565565,2022-03-16
150,002644,佛慈制药,-248790036.97,34.5620816575,36663112.05,14.7365676281,-292131608.05,-117.420943221,6665493.11,2.6791640016,2022-03-16
151,603051,鹿山新材,14561340.74,,26729340.34,183.563730959,10026683.39,68.8582429945,-22655042.83,-155.5834949166,2022-03-15
152,688331,荣昌生物,1088720.68,,-126479151.75,-11617.2269043333,-78721044.18,-7230.600614659,206288916.61,18947.8275189923,2022-03-14
153,688282,理工导航,58677916.92,795.0080917827,52881314.08,90.1213213688,5796602.84,9.8786786312,,,2022-03-14
154,301558,三态股份,17431559.2,247.6442858391,138641537.88,795.3478876405,-4264416.56,-24.4637700568,-117070324.81,-671.5998463867,2022-03-14
155,301355,南王科技,-9881612.89,-128.79003175,53208617.24,538.4608548453,-48919612.82,-495.0569645316,-14543498.16,-147.1773719725,2022-03-14
156,301300,远翔新材,8211533.82,180.5047261918,7670777.4,93.4146721934,-18679876.8,-227.4834057738,19248971.41,234.4138358551,2022-03-14
157,301278,快可电子,-12119284.48,-136.6337293844,26243785.81,216.5456702771,-38852177.74,-320.581448551,-3000100.0,-24.7547617597,2022-03-14
158,301219,腾远钴业,54719397.93,-32.2172030564,743426.06,1.3586152043,-215624423.57,-394.0548173535,267469985.41,488.8028661283,2022-03-14
159,688362,甬矽电子,-8763531.21,,-23122261.07,-263.8463938328,-356378534.57,-4066.6088364396,370877300.0,4232.053165701,2022-03-11
160,688203,海正生材,19895432.45,,31418390.25,157.9176040981,12092262.58,60.779088921,-24444701.86,-122.8658985998,2022-03-11
161,688102,斯瑞新材,3354952.01,-84.3431687342,26857988.66,800.547625717,-11679744.58,-348.1344754019,-12173810.98,-362.8609572868,2022-03-11
162,301307,美利信,20709478.59,,76224820.21,368.0673073382,-320057149.79,-1545.462134158,264443430.53,1276.9197900409,2022-03-11
163,301283,聚胶股份,-717143.31,,-12216114.76,-1703.4412215321,-3229739.45,-450.3617903094,14036594.81,1957.2928610322,2022-03-11
164,301176,逸豪新材,-15751313.98,,-2704290.37,-17.1686652519,-9292853.45,-58.9973221396,-3754170.16,-23.8340126085,2022-03-11
165,301172,君逸数码,-8013000.0,-113.6428634362,9826000.0,122.6257331836,-1339000.0,-16.7103456883,-16500000.0,-205.9153874953,2022-03-11
166,301115,联检科技,8551229.98,715.2738005925,76915013.67,899.4614090592,-22780673.22,-266.4022985381,-46124751.41,-539.3931810731,2022-03-11
167,688522,纳睿雷达,19337535.62,,26720337.5,138.1786077868,-7382801.88,-38.1786077868,,,2022-03-10
168,688375,国博电子,28105860.82,,-203906303.67,-725.4938924514,-50892197.37,-181.0732562007,282902135.88,1006.559228667,2022-03-10
169,688348,昱能科技,6305671.85,,12036828.54,190.8889143986,1814491.31,28.7755429265,-8438351.16,-133.8216031651,2022-03-10
170,688175,高凌信息,18386568.45,,37114625.88,201.8572741343,-4700893.04,-25.5669950202,-14027164.39,-76.290279114,2022-03-10
171,301520,万邦医药,13728293.98,,35882898.81,261.3791550667,-4758242.61,-34.6601159396,-17396362.22,-126.7190391271,2022-03-10
172,301418,协昌科技,-15781650.36,-178.5415509592,37578371.23,238.1143313455,-53226802.84,-337.2701943449,-133218.75,-0.8441370006,2022-03-10
173,301236,软通动力,231988980.0,1191.5194287887,213263604.52,91.9283340614,-130700584.46,-56.3391349279,139670736.34,60.2057633686,2022-03-10
174,301227,森鹰窗业,-26852164.76,45.4044535662,52886770.23,196.9553319172,-102622270.39,-382.1750361925,22883335.4,85.2197042753,2022-03-10
175,688273,麦澜德,14199160.01,,81305369.53,572.6068969766,-122204726.32,-860.647575166,55098516.8,388.0406781894,2022-03-09
176,688115,思林杰,33035692.54,,17931027.69,54.2777411682,-19359877.53,-58.6029110985,34395100.0,104.1149658308,2022-03-09
177,301232,飞沃科技,37274417.28,892.7823575627,-11203026.43,-30.0555374101,-17360279.05,-46.5742466732,65844636.49,176.6483322741,2022-03-09
178,301226,祥明智能,8427332.71,63.5201453338,31425939.18,372.9049304379,-13043728.12,-154.778843661,-10471698.11,-124.2587479378,2022-03-09
179,301110,青木科技,9783379.9,132.9177205022,71560288.96,731.4475129398,-34039686.92,-347.9338149794,-28018614.75,-286.389929006,2022-03-08
180,688416,恒烁股份,-6783998.86,,-18778799.72,-276.8101838979,6049771.07,89.1770649561,4843666.66,71.3984002645,2022-03-07
181,688353,华盛锂电,-5463181.47,,72949649.75,1335.2961118094,-88366740.3,-1617.4959734588,9801180.61,179.404265881,2022-03-07
182,688349,三一重能,-2547731.64,-129.8275541554,255339095.27,10022.2131429039,-662595134.28,-26007.2577455607,404636664.58,15882.2325800374,2022-03-07
183,688035,德邦科技,10245425.71,,-8209894.36,-80.1322911549,22823961.34,222.7722106044,-4369885.13,-42.652060087,2022-03-07
184,301367,瑞迈特,-4809339.2,67.0147367624,21130325.25,439.360260761,17322376.67,360.1820530771,-44067472.11,-916.2895416069,2022-03-07
185,301306,西测测试,1214668.25,,-17441864.66,-1435.9364921245,-13999765.45,-1152.5587706767,32656298.36,2688.4952628012,2022-03-07
186,301282,金禄电子,-3025027.61,-126.8039426136,86841695.51,2870.7736492362,-98064984.92,-3241.7880946217,9411509.79,311.1214508882,2022-03-07
187,301270,汉仪股份,12923277.7,562.011797096,65513034.02,506.9382206342,-178418222.86,-1380.5957513395,125828466.54,973.6575307052,2022-03-07
188,301152,天力锂能,429603.15,107.9947981862,8138107.61,1894.3314568341,-14472680.0,-3368.8486688238,6764175.54,1574.5172119897,2022-03-07
189,688370,丛麟科技,145757133.21,,40055626.1,27.4810743172,-180866627.07,-124.0876676748,286568134.18,196.6065933577,2022-03-04
190,688297,中无人机,-7908611.54,,-4709604.4,-59.5503316376,-3199007.14,-40.4496683624,,,2022-03-04
191,688244,永信至诚,-21082158.28,,-54113513.49,-256.6791918138,-11707498.85,-55.532733862,44738854.06,212.2119256758,2022-03-04
