序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,603316,诚邦股份,43267224.48,629652754.81,39040811.56,2728965152.75,-4.8593368365,721550215.74,,2044783932.16,-2.3923887004,74.9289132585,684181220.59,2026-03-07
2,600830,香溢融通,848873243.1,13869487.31,45125482.33,5017023673.42,27.3020250636,1159642.54,519054.74,2195181469.79,88.4546019589,43.7546563996,2821842203.63,2026-03-07
3,600529,山东药玻,1065491481.42,954719555.16,1278683724.8,10140009365.84,8.8133099645,903594044.08,,2132239675.29,19.5059080369,21.0279852647,8007769690.55,2026-03-07
4,600299,安迪苏,1265778795.0,1969896420.0,2428174242.0,22257398577.0,3.4584587006,1767033170.0,,6687616587.0,3.7081100055,30.0467126195,15569781990.0,2026-03-07
5,600113,浙江东日,769219653.57,32253415.12,521474635.11,3608500890.04,-3.4250403568,284119707.33,19166537.28,1058185969.99,-15.48947416,29.3248083411,2550314920.05,2026-03-07
6,300889,爱克股份,512379213.84,667971412.08,266867611.32,2523466427.35,-8.2541607743,251403892.55,,1002638253.87,-9.7198089637,39.7325774975,1520828173.48,2026-03-07
7,001207,联科科技,740781157.54,440772676.65,150303840.0,2769880939.74,17.6856217982,314062105.06,,879963561.37,47.3000057483,31.7690030913,1889917378.37,2026-03-07
8,000063,中兴通讯,43885348000.0,21288393000.0,41257657000.0,207323230000.0,3.1672796943,22371792000.0,,134212948000.0,1.1958926303,64.7360877023,73110282000.0,2026-03-07
9,688781,视涯科技,284351365.59,74932075.26,182429565.3,3148092928.87,2.6704641569,165168870.09,,984088716.18,45.3221596344,31.2598369367,2164004212.69,2026-03-06
10,603659,璞泰来,6586419675.08,3936841226.79,8364474247.46,42103555050.29,-3.5979266415,3064554452.35,,22563174931.66,-9.5480345377,53.5897144664,19540380118.63,2026-03-06
11,603007,*ST花王,468999051.15,232445223.06,20497797.64,1172638793.18,-49.2278371471,150818872.83,,660315262.46,-66.9626302401,56.3102010867,512323530.72,2026-03-06
12,002920,德赛西威,775315926.89,9603716840.05,3696466028.03,21483325692.05,19.2584796842,5241051910.31,,11717785116.37,17.7199444802,54.5436273896,9765540575.68,2026-03-06
13,002487,大金重工,2869022557.12,1309621502.95,2084479105.73,11561949391.14,13.0773646494,711511821.12,,4289940130.4,29.5801265247,37.1039518101,7272009260.74,2026-03-06
14,002213,大为股份,312690296.66,36365599.6,88246441.09,780366526.01,6.8256738485,24426076.05,,210354602.65,81.2157951908,26.9558720984,570011923.36,2026-03-06
15,000975,山金国际,2870306139.06,21112052.01,1240100384.98,18189088468.89,11.5967007415,281782752.0,,3377246212.03,15.2525377176,18.5674296862,14811842256.86,2026-03-06
16,301682,宏明电子,751529128.55,1204227218.48,957713812.88,5398924486.0,6.0038724112,563617587.94,,1921402716.11,3.4788877447,35.5886199389,3477521769.89,2026-03-05
17,300956,英力股份,198562947.44,722042822.2,421394063.96,2963883317.9,19.0902815605,715188448.13,384248.58,1576350224.66,15.5176059678,53.1852996756,1387533093.24,2026-03-05
18,688511,*ST天微,130263849.91,125188482.78,87739638.65,934934908.53,-2.2863536746,39742260.69,,122922694.15,17.13471902,13.1477275079,812012214.38,2026-02-28
19,688316,青云科技,238290520.32,66420470.59,915331.24,577055589.36,-7.5749592361,39478775.16,,489735448.92,10.1629752554,84.8679846361,87320140.44,2026-02-28
20,688100,威胜信息,1828048659.78,1776179703.96,341958198.65,4957092465.71,16.4303757649,904961909.9,,1605679527.38,24.8854401929,32.3915589327,3351412938.33,2026-02-28
21,603682,锦和商管,244805784.33,131118769.32,,5490734127.36,-2.5866078213,66232544.37,38175755.26,4437974587.45,-0.1199679625,80.8266159772,1052759539.91,2026-02-28
22,603103,横店影视,855899010.85,83063752.85,91389745.22,4051130636.18,-9.2670391309,240888814.46,,2883449137.52,-7.7217217372,71.1764047244,1167681498.66,2026-02-28
23,603005,晶方科技,1584420590.07,129597392.38,88085238.63,4748335144.33,-1.5710092925,182352576.69,,440837142.76,-37.2553738355,9.2840359697,4307498001.57,2026-02-28
24,600539,狮头股份,100028150.32,39365021.01,153238395.18,477446512.97,-14.1376638733,19277522.53,,98582182.04,-22.8738203988,20.6477960069,378864330.93,2026-02-28
25,002800,天顺股份,142582245.59,513803592.74,68637656.63,1148683689.53,37.1403415388,42300850.26,2173963.93,620696281.89,105.4689591472,54.0354396556,527987407.64,2026-02-28
26,002647,*ST仁东,3077867584.04,90632614.62,,4583263172.42,3.5020497834,104862911.71,,5232336817.35,21.313486998,114.1618235853,-649073644.93,2026-02-28
27,002138,顺络电子,302273825.22,2345827328.06,997044835.66,12706076693.57,1.0954814517,714627149.3,,5753129671.9,-4.5722525993,45.2785687561,6952947021.67,2026-02-28
28,001309,德明利,915856114.95,396980714.0,4436396769.32,6568159107.56,99.7496160903,920239911.67,,4086414807.64,88.7525693044,62.2155270711,2481744299.92,2026-02-28
29,688082,盛美上海,2634590605.4,2132274574.65,4232200698.68,12128452382.81,24.3459494941,1488314287.07,,4462816629.35,35.4202177622,36.7962579931,7665635753.46,2026-02-27
30,002270,华明装备,1161330710.21,506692591.84,383566721.56,4457694231.04,-1.3380249,268375711.02,,1276350862.2,10.4647154031,28.6325350293,3181343368.84,2026-02-27
