序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
86,688618,三旺通信,-69249144.31,51.6982655681,44759014.62,64.6347547915,-33642507.38,-48.581838397,-80492649.85,-116.2363097076,2025-10-31
87,688615,合合信息,1630736461.28,1010.2782161691,290299603.55,17.8017485009,59288209.24,3.6356707934,1283171305.45,78.6866140494,2025-10-31
88,688610,埃科光电,175976697.3,-53.2112135999,-954894.32,-0.5426254354,266823118.55,151.6241199226,-89887446.17,-51.0791755665,2025-10-31
89,688606,奥泰生物,-120528404.89,79.0975307185,191717893.26,159.0644905945,-151202624.39,-125.4497846611,-155608387.6,-129.1051580265,2025-10-31
90,688603,天承科技,16510747.77,-94.7656243802,77280382.58,468.0610694109,8787400.4,53.2223041767,-69557035.21,-421.2833735876,2025-10-31
91,688602,康鹏科技,-528331880.21,-268.2427231441,12454161.83,2.3572610884,-509248029.06,-96.3879046742,-35274099.36,-6.6765040463,2025-10-31
92,688599,天合光能,2855371021.05,-57.1338549287,3832018623.52,134.203877369,-9997011144.78,-350.1125097608,8876893817.08,310.8840760671,2025-10-31
93,688596,正帆科技,250897496.8,169.5639557414,117396446.55,46.7906009615,-580655514.02,-231.4313699522,721575904.2,287.59788894,2025-10-31
94,688595,芯海科技,-225270103.78,-140.1821531697,-122453949.77,-54.3587221363,-61041544.46,-27.0970463616,-41774434.21,-18.5441536667,2025-10-31
95,688586,江航装备,76804155.62,134.057100611,-180425793.84,-234.9167078051,352544450.85,459.0174164459,-95314501.39,-124.1007086408,2025-10-31
96,688585,上纬新材,-181387499.49,-883.0034093196,-38388050.19,-21.1635588439,-126906558.7,-69.964335501,-10645441.55,-5.8688948136,2025-10-31
97,688579,地纬智能,-159032048.2,-275.9616976086,-86454267.12,-54.3627954859,-40451056.08,-25.4357889104,-32126725.0,-20.2014156037,2025-10-31
98,688576,西山科技,-445969572.7,-245.213336389,-44489159.65,-9.975828481,37735307.13,8.4614084547,-439245855.75,-98.492337289,2025-10-31
99,688568,中科星图,-837674603.59,-51.577292651,-500999991.45,-59.8084255274,-857806423.78,-102.4032983815,521131811.64,62.2117239089,2025-10-31
100,688567,孚能科技,-1845108798.02,-472.4045754779,277325351.98,15.0302980658,-1878615780.6,-101.8159895295,-385247731.12,-20.879404593,2025-10-31
101,688566,吉贝尔,-65051532.38,82.9870995919,169962425.71,261.2735157677,-422699093.06,-649.7911388018,187685134.97,288.517623034,2025-10-31
102,688565,力源科技,-25241935.27,12.2477446756,1403234.76,5.5591409493,-3814688.0,-15.1125021089,-22830932.17,-90.4484221427,2025-10-31
103,688563,航材股份,-591411205.09,-108.7278286304,-343149030.75,-58.0220712419,-4839445.88,-0.8182878238,-242623627.82,-41.024523332,2025-10-31
104,688562,航天软件,-250302403.42,-141.7852085484,-443263423.93,-177.0911576851,224408339.55,89.6548880409,-31447319.04,-12.5637303559,2025-10-31
105,688561,奇安信,-1244095059.13,-61.7220098666,-1370230039.19,-110.1386931115,-177441641.87,-14.2627077061,303781756.85,24.4178895029,2025-10-31
106,688559,海目星,133070505.18,119.787504771,-850809099.45,-639.367152247,-963161029.1,-723.7975295857,1948180252.67,1464.0210841875,2025-10-31
107,688558,国盛智科,-216914056.48,-183.0114836714,81660638.52,37.6465406831,-209432042.31,-96.5507010973,-89060131.27,-41.0577962144,2025-10-31
108,688550,瑞联新材,190463758.31,288.1733707699,316717598.7,166.2875927212,45932456.22,24.116113547,-172246374.87,-90.4352494135,2025-10-31
109,688548,广钢气体,-215191669.82,-137.1033977008,378008643.56,175.6613738237,-760749452.34,-353.5217943038,168097138.91,78.1150771545,2025-10-31
110,688538,和辉光电,411908314.9,-20.8305253888,-120221380.51,-29.1864417787,-417829715.41,-101.4375530417,935796120.66,227.1855378514,2025-10-31
111,688530,欧莱新材,6925330.15,136.3361049926,-72472383.81,-1046.4827270365,-173937110.12,-2511.6074808361,253405964.27,3659.117454061,2025-10-31
112,688529,豪森智能,-308641748.05,-163.3251276269,-795094354.95,-257.6107606872,-2339260.29,-0.757920892,485160783.09,157.1922094646,2025-10-31
113,688525,佰维存储,341530496.97,235.1901260275,495263943.28,145.0130947818,-750818695.77,-219.8394294012,592253850.85,173.4117029385,2025-10-31
114,688520,神州细胞,47066372.63,108.3751126986,189690262.61,403.0271550799,-302400963.34,-642.4989784474,159750367.26,339.4150820074,2025-10-31
115,688515,裕太微,241711961.38,-43.7979065599,-221774680.07,-91.7516364535,510896044.88,211.3656444485,-46555830.58,-19.2608716235,2025-10-31
116,688512,慧智微,-53459400.75,-124.3252033018,-274653844.71,-513.761547748,119626236.49,223.7702533357,107848845.06,201.7397193888,2025-10-31
117,688505,复旦张江,-157352803.0,-235.9341804474,-60152607.0,-38.2278585784,978667.0,0.6219571443,-97954111.0,-62.2512653937,2025-10-31
118,688502,茂莱光学,-18369364.77,-119.6389410991,-40790005.23,-222.0545225201,-32369592.09,-176.2150868868,54747549.41,298.0372489495,2025-10-31
119,688498,源杰科技,-221523637.62,-46.3472845005,-8846679.8,-3.9935601885,-170114318.13,-76.7928515249,-42608689.25,-19.2343759374,2025-10-31
120,688489,三未信安,-335180200.99,-20.7615322755,-30334193.1,-9.0501148369,-180218774.31,-53.7677266669,-123996174.7,-36.9938839865,2025-10-31
121,688488,艾迪药业,106104146.15,-47.4620782709,-927675.73,-0.8743067671,51924796.07,48.9375749715,55183664.22,52.0089612163,2025-10-31
122,688479,友车科技,-1302124780.45,-726.3025680629,-26490544.82,-2.0344090841,-1198003802.64,-92.0037634355,-77630432.99,-5.9618274804,2025-10-31
123,688472,阿特斯,-1184807636.32,-119.5567667225,2475514077.1,208.9380589062,-7258199553.49,-612.6057370827,3591698941.31,303.1461674627,2025-10-31
124,688456,有研粉材,-117250113.62,-41.8826499633,-160385001.08,-136.7887809472,-618156.14,-0.5272115488,39558211.65,33.7383141292,2025-10-31
125,688443,智翔金泰,-742715345.86,-125.0861585817,-422511071.2,-56.8873490436,-417601087.9,-56.2262635649,97396813.24,13.1136126085,2025-10-31
126,688426,康为世纪,-74434381.36,88.633344206,-92827326.52,-124.7102814908,70050086.55,94.1098525575,-51269706.61,-68.8790659279,2025-10-31
127,688418,震有科技,-109370358.96,-15.9141316485,-38801478.34,-35.4771427185,-46481481.02,-42.4991574152,-23347073.87,-21.346801905,2025-10-31
128,688411,海博思创,-1294476696.28,-40.6808392872,-1520564729.43,-117.4655931466,-200085056.18,-15.4568295246,430605103.45,33.2648014976,2025-10-31
129,688409,富创精密,-305355365.68,60.7437604774,-216363182.85,-70.8561915617,-362203299.06,-118.6169754225,278361360.48,91.1598064963,2025-10-31
130,688403,汇成股份,293219857.66,731.6393416347,292399620.45,99.7202654634,-818507484.46,-279.1446292185,816889989.56,278.5929971043,2025-10-31
131,688401,路维光电,-32982908.41,87.8330780914,190669996.31,578.0872745964,-85707564.02,-259.8544766113,-132919983.36,-402.9965511462,2025-10-31
132,688396,华润微,-3168304915.06,-145.1831817633,1113594759.0,35.1479667789,-3699780134.45,-116.7747497049,-577351238.27,-18.2227169969,2025-10-31
133,688391,钜泉科技,55577114.4,116.2975199624,85506986.59,153.8528718396,238862574.06,429.7858509545,-268552499.6,-483.2069863634,2025-10-31
134,688386,泛亚微透,-20337808.17,47.7964213308,82669917.46,406.4839080445,-108125607.13,-531.6482790387,5167977.94,25.4106927197,2025-10-31
135,688383,新益昌,41444070.41,126.0004371944,153923661.0,371.4009253369,-59536969.77,-143.6561833358,-52942620.82,-127.7447420011,2025-10-31
136,688381,帝奥微,3770395.37,-97.300090489,-60059059.79,-1592.9114561267,279808273.69,7421.1918441328,-215321310.79,-5710.8416932413,2025-10-31
137,688379,华光新材,-77962146.11,-922.3207535332,-355492818.03,-455.9813137114,-51202591.86,-65.6762216214,328880647.12,421.8465800774,2025-10-31
138,688378,奥来德,-343149858.1,-56.1394606756,-27120171.1,-7.9033024376,-185451768.81,-54.0439590553,-130161591.03,-37.9314133337,2025-10-31
139,688377,迪威尔,26887111.97,1088.9650060052,18165889.85,67.5635593375,-40484470.25,-150.5720298081,43887182.74,163.2275820065,2025-10-31
140,688376,美埃科技,-275128610.48,48.1975524468,-43201721.44,-15.7023732881,-375353500.2,-136.4283778212,140202713.54,50.9589727129,2025-10-31
141,688361,中科飞测,73239955.59,-84.1651059924,-197846175.03,-270.1342094437,379927451.47,518.7434214145,-107579090.06,-146.885793681,2025-10-31
142,688360,德马科技,-75059112.4,-26.6619139267,56013294.68,74.625575615,-105873622.37,-141.0536562247,-25431431.58,-33.8818709239,2025-10-31
143,688356,键凯科技,20343168.47,116.0363906,65754910.47,323.22846152,620482.85,3.050079691,-46951281.02,-230.7963043674,2025-10-31
144,688350,富淼科技,-3585747.43,98.6167349229,60871263.36,1697.5892627217,-91581274.72,-2554.0358463005,24933620.73,695.3535132283,2025-10-31
145,688349,三一重能,-6358370000.0,-18471.4822305692,-3209590000.0,-50.4781885924,-4036754000.0,-63.4872459451,895756000.0,14.0878243952,2025-10-31
146,688348,昱能科技,45004701.39,-87.8953863633,619530059.41,1376.5896456935,-153427027.98,-340.9133340325,-426996928.89,-948.7829397861,2025-10-31
147,688343,云天励飞,113938651.34,-81.7725982247,-448062954.11,-393.2493046393,529091634.19,464.3653650166,32891637.63,28.867848832,2025-10-31
148,688339,亿华通,-22135791.34,-257.2123173816,-221360346.09,-1000.0109898488,-34658537.73,-156.5723908292,236004150.75,1066.1654111436,2025-10-31
149,688331,荣昌生物,-64545707.4,95.7621736435,-835103066.88,-1293.8165844318,-425806457.43,-659.6975609721,1202058446.84,1862.3367769303,2025-10-31
150,688330,宏力达,-221284646.3,-656.3839468585,156585727.36,70.7621292205,-333530805.53,-150.7247841668,-44339568.13,-20.0373450537,2025-10-31
151,688323,瑞华泰,16154783.05,111.4979339009,41845887.13,259.0309445846,-77598477.67,-480.3436693011,51720082.41,320.1533703667,2025-10-31
152,688321,微芯生物,-73615692.32,52.702122148,74564294.54,101.2885869712,-280028882.73,-380.3929215428,132141925.49,179.502387773,2025-10-31
153,688318,财富趋势,-115247962.07,-615.8982131128,91677541.22,79.5480801338,-169266763.31,-146.8718060344,-37530160.28,-32.5647062264,2025-10-31
154,688307,中润光学,-344796492.5,-173.8864718588,107625663.76,31.2142571346,-395873772.65,-114.813747025,-56096862.32,-16.2695571272,2025-10-31
155,688302,海创药业,-374254965.76,19.179975638,-139979553.22,-37.4021899578,-229989969.41,-61.4527502509,-3208065.69,-0.8571872075,2025-10-31
156,688301,奕瑞科技,-274568105.13,65.1758129846,198474543.58,72.2860885411,-1061774088.05,-386.7070020924,592383817.1,215.7511400749,2025-10-31
157,688298,东方生物,-985834813.78,42.4034217315,-367152854.58,-37.242837182,-253584203.13,-25.7227884008,-374987236.57,-38.0375323866,2025-10-31
158,688297,中无人机,-277526613.12,-115.8972318104,-109516093.62,-39.461474483,-46277320.8,-16.6749128236,-121733198.7,-43.8636126934,2025-10-31
159,688296,和达科技,-223386315.19,-119.2142717201,-102885756.84,-46.0573230515,-130675398.29,-58.4974948796,10174539.4,4.5546833929,2025-10-31
160,688289,圣湘生物,163721549.58,-49.9395590031,-9978864.61,-6.0950220882,28974023.38,17.6971348331,149286849.93,91.1833844188,2025-10-31
161,688287,*ST观典,117120342.08,26.1694074027,-33259521.31,-28.3977323831,-53186585.95,-45.4119113772,203566449.34,173.8096437602,2025-10-31
162,688280,精进电动,-166106481.02,61.2082554882,12408786.09,7.4703804534,-228144947.23,-137.3486126664,46917484.46,28.245426772,2025-10-31
163,688276,百克生物,-164290122.06,59.6474532749,229104857.16,139.4513889742,-391615342.0,-238.3681605988,-2263355.72,-1.3776578236,2025-10-31
164,688275,万润新能,-273322358.28,55.1781591796,2130026345.07,779.3092224413,-1010843355.24,-369.8355895951,-1389465688.98,-508.3615177784,2025-10-31
165,688272,富吉瑞,-10226222.27,86.0943216878,18397904.23,179.9090978491,-35866282.73,-350.7285660631,7243097.49,70.8286725905,2025-10-31
166,688268,华特气体,-84332819.72,-121.1745172943,215031032.3,254.9790615492,-235452091.11,-279.1939032654,-61861928.56,-73.3545122354,2025-10-31
167,688266,泽璟制药,-3559949.58,-100.3046957066,66647070.57,1872.1352387805,8455271.71,237.5109961529,-78125567.19,-2194.5694857285,2025-10-31
168,688260,昀冢科技,13380555.46,-65.9977725969,-27571770.06,-206.0584864539,-109509221.63,-818.4205951492,150459146.85,1124.4611428859,2025-10-31
169,688253,英诺特,377295272.45,269.4199142482,214181071.15,56.7674939999,216791661.9,57.4594164651,-52512897.17,-13.9182494466,2025-10-31
170,688252,天德钰,-100779563.14,3.9554123273,65826191.4,65.3170041118,-91002882.11,-90.2989448204,-77606595.67,-77.0062830717,2025-10-31
171,688248,南网科技,-1221763060.09,-510.0684624303,-165225597.23,-13.5235384525,-932983806.46,-76.3637268908,-123553656.4,-10.1127346567,2025-10-31
172,688247,宣泰医药,-344147838.97,44.6115433406,87829748.53,25.5209356516,-377570473.13,-109.7117082763,-54630788.35,-15.8742209492,2025-10-31
173,688239,航宇科技,508931461.62,594.3419924689,-13841694.87,-2.7197561782,-156813446.36,-30.812291671,678722559.46,133.3622718665,2025-10-31
174,688236,春立医疗,-110807502.01,41.0257585909,-17279413.75,-15.5940829245,50828134.57,45.8706618668,-144357900.31,-130.2780928109,2025-10-31
175,688230,芯导科技,-384373329.21,-47.7860727199,50506823.49,13.1400437158,-363457200.82,-94.5583819686,-71155829.38,-18.5121661605,2025-10-31
176,688228,开普云,-503976418.84,-1475.8662653338,-161297837.14,-32.0050365672,-298234299.49,-59.1762408599,-44444282.21,-8.8187225728,2025-10-31
177,688223,晶科能源,2261015220.94,-16.8033748037,-364680394.61,-16.1290552683,-4487478177.04,-198.4718251996,7187639985.34,317.8943652733,2025-10-31
178,688221,前沿生物,-452664163.56,-357.7718119757,-133924922.5,-29.5859344037,-368567051.44,-81.4217428969,49814377.62,11.0047098114,2025-10-31
179,688220,翱捷科技,-330959024.1,-322.6987126006,-366040755.6,-110.6000226449,145862798.54,44.0727666927,-95942612.24,-28.9892721617,2025-10-31
180,688218,江苏北人,-36245423.56,-179.5291268417,-97588478.34,-269.2435865136,67373969.06,185.8826920548,-5984602.04,-16.5113315067,2025-10-31
181,688216,气派科技,6661652.57,108.3293593776,6972438.08,104.6652914834,-117315692.24,-1761.0599022879,116713769.32,1752.0242626523,2025-10-31
182,688211,中科微至,170631069.62,225.190015199,357726087.67,209.6488573076,-95946093.5,-56.2301424434,-90106344.91,-52.8077009132,2025-10-31
183,688210,统联精密,-52420790.07,-131.0823120796,117507089.44,224.161233135,-262229990.33,-500.2404389171,92380906.71,176.2295199798,2025-10-31
184,688206,概伦电子,-200765287.51,-67.9158382,-67810439.31,-33.7759779846,-78509690.71,-39.1052117045,-50903525.52,-25.3547444139,2025-10-31
185,688202,美迪西,-109563528.75,-132.5965272189,-68749348.95,-62.7483887516,85436688.68,77.9791319746,-128771566.61,-117.5314158636,2025-10-31
186,688198,佰仁医疗,-155741357.16,-262.5269732097,19078501.27,12.2501187982,-75287225.27,-48.3411899337,-99041887.09,-63.5938256196,2025-10-31
