序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,002726,龙大美食,2658968147.5,403708914.41,1638689666.47,8477603750.62,2.1462785479,393346873.52,,5035957667.61,16.2892976245,59.4030791689,3441646083.01,2026-01-31
2,300128,锦富技术,341368309.86,318911183.3,175840805.24,2335514453.33,3.394600466,230237223.85,,1370080520.53,37.6310193239,58.6629005261,965433932.8,2025-07-03
3,300131,英唐智控,468862604.95,857900007.24,876695893.06,3441617953.32,-11.0597906646,588848291.16,,1961907980.98,-17.6575899871,57.0053971007,1479709972.34,2025-04-24
4,300137,先河环保,689333559.61,762115226.08,387882540.61,2506670201.28,2.5585798582,190522126.34,,403893886.64,13.5261134174,16.1127653105,2102776314.64,2025-02-12
5,002512,ST达华,49217472.86,264427998.11,349173039.32,4067623261.13,-11.530655746,744348064.58,,2763727422.07,-16.9463937398,67.9445279134,1303895839.06,2025-01-27
6,600576,祥源文旅,283700149.48,276620436.21,26225612.48,1197522082.71,3.47750478,43804697.73,4000008.73,148133826.92,-1.1015830079,12.3700288336,1049388255.79,2025-01-03
7,002569,*ST步森,34398318.41,48594695.46,51738942.15,322316479.0,-9.8124425213,20791778.8,,80413624.17,-53.184813478,24.9486543224,241902854.83,2024-09-07
8,300277,海联讯,75140513.25,17968902.87,151823623.4,716798764.73,-8.5445175191,33445761.9,,215487954.17,-22.3614238827,30.0625454134,501310810.56,2024-08-02
9,300398,飞凯材料,978343012.08,960836073.51,684130773.63,6144465744.23,13.1411923872,373394197.59,,2608002532.79,5.6751974321,42.4447403786,3536463211.44,2024-05-14
10,300225,*ST金泰,210548628.41,227962599.87,149554810.5,1322168983.09,-11.94918747,171215042.76,,422658604.24,-5.1168191235,31.9670639416,899510378.85,2024-04-27
11,002799,环球印务,253874088.24,318234106.81,94366578.0,1627394738.32,5.2199463939,128987988.82,,750940418.22,-3.4193350013,46.1437167356,876454320.1,2024-04-26
12,000903,ST云动,892640848.13,3203039313.35,2648984171.68,14630882289.92,-5.7191712219,4024677781.23,,9127514734.47,-6.4501275729,62.3852653149,5503367555.45,2024-04-26
13,300816,艾可蓝,373719886.04,204635918.28,261837363.54,1774807542.53,37.2269751499,234906941.35,,923211639.74,93.2216742211,52.0175634607,851595902.79,2024-04-24
14,688579,地纬智能,406304403.76,142709569.78,51588667.1,1660267582.07,1.3186184996,195844864.54,,392151860.95,-10.4427825015,23.6197987111,1268115721.12,2024-04-13
15,688004,博汇科技,204532750.37,149732232.84,34179017.57,789297425.28,4.4184321696,27331625.33,,47623883.24,-1.1519518334,6.0337056368,741673542.04,2024-04-13
16,600353,旭光电子,130404675.84,558592841.37,272307243.08,1888015989.92,18.4907348183,252243487.31,3751070.72,478930603.23,35.9780039879,25.3668721974,1409085386.69,2024-04-13
17,301206,三元生物,501578673.1,138785827.44,110423668.7,5120094004.66,459.5282307037,82572424.43,,465185884.07,,9.085494986,4654908120.59,2024-02-05
18,002570,贝因美,762081077.77,738009158.53,395590039.67,4112136081.48,-0.7185378637,268046439.31,,2257924509.83,-13.7630428296,54.9087983737,1854211571.65,2024-01-31
19,688260,昀冢科技,60096525.42,188303579.59,102406964.18,1000384738.54,7.3185987292,111530662.49,,498150190.72,13.6165603509,49.7958606853,502234547.82,2024-01-18
20,300008,天海防务,264518752.73,174712883.82,229604719.95,2808647123.22,33.8413069191,237221856.72,,1128504885.56,157.421724714,40.1796607424,1680142237.66,2024-01-17
21,600735,ST新华锦,648298707.54,176284868.03,392282190.64,2211076741.45,60.780679832,125858738.89,225000.0,704184405.65,115.21970754,31.8480309819,1506892335.8,2023-11-01
22,603718,海利生物,62074942.41,111571026.94,137563315.54,1818881725.15,1.1720121321,25766107.0,,825816020.55,-1.0108805235,45.402403528,993065704.6,2023-10-28
23,603880,南卫股份,105888454.29,130653838.26,249114981.8,1329431755.29,17.9078266504,155955931.92,64285.73,692829544.44,60.2822973676,52.1147130481,636602210.85,2023-08-31
24,600530,交大昂立,128257038.56,107487425.99,53479889.6,1377086740.8,0.4108424475,23992811.52,2653526.47,503387061.42,5.0892810553,36.5544919217,873699679.38,2023-08-31
25,300301,ST长方,218879538.3,234250321.87,170956609.3,1390462840.68,-45.5359647522,313628225.92,,1007296058.45,-28.7818489469,72.4432202703,383166782.23,2023-08-30
26,688509,正元地信,527655698.89,802231949.01,11015672.63,3791071777.9,12.8193295444,760097089.95,,2103281592.93,3.6342894052,55.4798673344,1687790184.97,2023-08-25
27,300195,长荣股份,590632926.04,414466088.02,707179613.8,6723804936.67,8.2894674385,420504697.92,4746996.18,3907278760.04,15.0557859052,58.1111260193,2816526176.63,2023-08-18
28,688619,罗普特,263282720.75,404319580.61,234136711.7,1951489421.64,9.6620948157,407189584.52,16297.96,576188463.56,29.2953036533,29.5255745263,1375300958.08,2023-08-17
29,300839,博汇股份,68341829.43,849143.25,322551685.4,1810967497.48,15.838438258,75191140.11,,936927448.71,30.7768179965,51.7362928939,874040048.77,2023-08-15
30,300490,华自科技,363287781.4,1428443343.12,677951682.98,5100656134.03,19.6540747993,903921357.34,,2526207888.05,8.0718230126,49.5271161527,2574448245.98,2023-08-04
31,600251,冠农股份,1364491750.3,155364010.54,2267773363.13,7503450775.19,35.0244002257,128485074.14,,4150929387.47,64.7425519499,55.3202721233,3352521387.72,2023-07-06
32,300165,ST天瑞,317406964.51,387240932.54,1132172902.61,3568795189.11,33.1964677813,450614721.64,222196.93,1856995302.81,100.7521955486,52.0342357689,1711799886.3,2023-06-27
33,603001,奥康国际,621987960.93,998062863.49,686484287.58,4290571606.02,2.3402353184,390954871.43,993830.21,805818898.73,50.5751035689,18.7811548839,3484752707.29,2023-06-10
34,603076,乐惠国际,466838514.5,275885556.9,1189838976.91,3065786425.95,29.5466966334,185989527.72,,1751543998.77,63.692573909,57.1319640515,1314242427.18,2023-05-11
35,688565,力源科技,180315229.45,257143691.89,77385016.07,918645507.77,27.6074294602,91888646.17,,281402110.25,-6.4999121845,30.6322850185,637243397.52,2023-05-04
36,600238,*ST椰岛,88424772.54,145597239.26,322119426.93,1326973807.43,10.5803447198,112372879.89,,758412183.95,19.6438352762,57.1535157441,568561623.48,2023-04-29
37,002057,中钢天源,1079744031.22,960993678.97,443551268.7,4992162523.53,15.9409620393,190413902.92,,1881898873.82,31.107671562,37.6970674522,3110263649.71,2023-04-29
38,000935,四川双马,575626676.11,9471920.26,57444020.81,6663696240.94,15.9536987423,54735053.0,,524299266.84,14.4184395781,7.8679946967,6139396974.1,2023-04-29
39,603843,*ST正平,692215829.62,1118356161.17,76172845.34,9174050745.14,22.8789222825,2601118132.73,77065781.82,6983812971.64,23.0958734957,76.1257285975,2190237773.5,2023-04-28
40,002992,宝明科技,236991835.36,344902373.29,76763930.35,2027725571.73,-19.8184706266,277494295.09,,944038842.12,-10.1013298743,46.5565387783,1083686729.61,2023-04-28
41,000909,ST数源,718250273.82,315086161.22,1131043797.14,4780488482.4,8.8691471843,150435215.95,30443845.17,2790779251.98,14.6533676169,58.3785373033,1989709230.42,2023-04-28
42,000883,湖北能源,3677077432.37,4158561631.37,557921466.78,73518888523.4,17.0670203787,1252971627.42,527179.46,36657754503.37,36.2012373093,49.8616821332,36861134020.03,2023-04-28
43,000581,威孚高科,2095387981.75,3644911886.77,2460266239.6,29135224128.96,1.8017393809,3361836501.61,109987.4,8412929311.63,-5.8402985113,28.8754576742,20722294817.33,2023-04-28
44,603038,华立股份,140005024.22,87440861.46,149468414.19,1970055206.65,24.1257581192,39217927.18,1480845.81,615148920.96,25.5578308074,31.224958513,1354906285.69,2023-04-27
45,300322,硕贝德,674418613.16,492372781.1,356602855.72,2900619526.97,-2.5391040576,336650477.79,,1466086406.48,-6.1913135538,50.5439059776,1434533120.49,2023-04-27
46,688090,瑞松科技,401528190.04,228281603.75,186534570.15,1662779532.42,1.1897212102,124054518.62,,670838204.93,0.5022218109,40.3443867242,991941327.49,2023-04-26
47,300083,创世纪,721120431.49,1354305917.8,2375863688.87,9626920031.16,-0.5019421464,1145814386.7,,6263248459.13,-10.7125309595,65.0597329037,3363671572.03,2023-04-26
48,000688,国城矿业,87703819.86,5752862.26,57146251.24,5517342073.66,9.2541316291,198806321.77,,2487131597.68,14.9948556869,45.0784374881,3030210475.98,2023-04-25
49,000952,广济药业,405484067.73,193938139.72,218384674.56,2316525859.76,18.7570767956,168871589.33,,858073922.87,50.0084315552,37.0414135139,1458451936.89,2023-04-20
50,300153,科泰电源,253627704.2,375591527.73,187583511.18,1335424919.08,-1.5913794906,217016110.61,,562036301.55,-4.945632626,42.0867016573,773388617.53,2023-04-18
51,601177,杭齿前进,341496074.54,469397055.33,902332189.94,4534692883.82,10.5258308546,541352162.55,1053551.66,2413207436.06,11.6305568464,53.2165572815,2121485447.76,2023-04-12
52,601619,嘉泽新能,191336262.06,1659698217.66,,12312162066.07,0.2647124528,646615287.69,,6833405232.27,-19.2947121747,55.5012612375,5478756833.8,2023-04-08
53,000718,苏宁环球,612863784.28,127023002.14,9960681243.84,15973555307.74,-0.3392092075,2046275384.03,17628600.08,6760834546.0,-4.2278339251,42.3251706696,9212720761.74,2023-04-08
54,000557,西部创业,1292948625.28,230193751.06,51720958.68,5877143120.08,5.6103988481,89119597.24,117523.5,427274325.45,19.179232199,7.2701024413,5449868794.63,2023-04-06
55,002928,华夏航空,1893536694.26,1036162644.52,139793586.28,15724670550.15,3.4435205882,306867314.4,,12561442959.21,9.8129831718,79.8836638208,3163227590.94,2023-03-23
56,688472,阿特斯,,,,39143832000.0,,,,29605783500.0,,75.6333296648,,2023-03-22
57,600168,武汉控股,1299269631.82,3627665161.76,10524910.96,19315398286.58,16.907424489,2127438227.82,915605.35,13837050957.77,28.0509169327,71.6374094516,5478347328.81,2023-03-15
58,688701,卓锦股份,185388270.86,359164653.05,727196.43,782782243.45,53.3400491549,96189403.29,30627.54,275679289.35,24.4383218252,35.2178772138,507102954.1,2022-12-29
59,600079,ST人福,3557141842.56,7480267300.36,3189648299.04,36502482115.82,12.7579803998,2150993426.2,338531004.19,19964915871.5,10.708560334,54.6946802361,16537566244.32,2022-12-23
60,300201,海伦哲,160579195.93,768078941.52,275477042.01,2332360171.18,-6.3749440962,560300083.02,,1024877881.99,-23.2441570699,43.9416645274,1307482289.19,2022-12-13
