序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,600169,ST太重,9083328.14,107.372140220317,6904968381.32,-16.4720251563,5495884998.0,342802294.27,613628993.13,499495348.84,6979538793.08,-74570411.76,24377810.37,2025-11-01
2,300237,ST美晨,17145323.95,76.97,1430551098.12,27.1482582306,961423988.01,152186904.55,158033721.53,50537632.08,1380024878.86,47079826.85,57293028.71,2025-10-31
3,300437,清水源,39121553.86,5.865794067699,398033574.94,-6.2467693057,304699043.78,22426393.25,31051122.57,-2103581.0,359409484.05,39280414.18,44704602.56,2025-02-28
4,603559,ST通脉,40490262.64,9.698356205712,408862443.18,10.1022135965,319412979.99,4333371.61,22503162.35,1653245.27,354377763.24,54081851.45,55086919.96,2024-08-07
5,600624,ST复华,52248704.73,846.37699078618,717652849.6,-28.7970613228,504041587.63,53143572.17,97205861.39,-2848365.23,665561584.24,53785164.48,75354803.99,2024-04-30
6,600287,苏豪时尚,-44022661.72,-269.462439458843,4344598476.0,-6.9501009781,3960721683.79,264892522.27,129228678.78,29220922.2,4426998448.47,-36766518.33,16403156.16,2024-04-30
7,600771,广誉远,2030309.27,-94.45972808403,428436063.73,20.9743248201,116651404.69,221625579.08,71526079.1,5076238.99,425486887.15,15611718.7,21497457.18,2024-01-30
8,300266,兴源环境,101864963.46,60.309974470628,884348298.34,17.9503617418,606039290.86,33962803.27,95408894.05,3937256.28,769387805.26,115425703.41,124502928.09,2024-01-13
9,300201,海伦哲,25568153.98,55.17343442723,821348094.19,42.616775214,600192403.79,46433979.87,127397127.55,12739600.66,798501617.01,23420477.18,27399487.09,2023-10-24
10,300159,*ST新研,13894114.89,-87.61336276852,940497660.07,67.6731227823,706504720.2,64337247.05,95545931.9,10909718.64,879165322.62,50229341.77,24700560.86,2023-07-14
11,600748,上实发展,519654725.22,-43.473794119813,6619175075.58,9.2912100511,4311284476.47,164201130.6,275007900.52,283007218.34,5809637295.66,972603664.87,979234332.24,2023-05-13
12,002412,汉森制药,92656278.76,-17.123271727539,781127866.04,5.9264704958,225917258.1,354910009.16,79700880.89,-1708457.12,675162704.96,105965161.08,110803697.36,2022-11-19
13,002470,金正大,954525313.12,10.172456866596,15285426345.04,12.7706042625,12590593684.84,833364925.16,724641315.87,-17313320.22,14157228681.02,1126918872.96,1151868270.83,2022-06-21
14,600981,苏豪汇鸿,762577891.47,-16.128521592555,38998809310.32,-2.2315777085,37102100720.18,791452488.79,593978187.04,649892181.17,39260701250.75,1079378033.66,1263560207.62,2022-04-26
15,300182,捷成股份,533006549.97,102.76151390134,2210614695.2,79.1652899485,1399354068.35,75213294.7,188060624.05,26529323.85,1743729171.02,549935778.93,590587798.65,2022-03-01
16,000821,ST京机,50588314.8,377.779137569634,1027125790.68,11.2714352123,766196603.11,67444234.23,138183975.65,13158562.78,1011051891.37,69263258.93,71370778.16,2022-01-29
17,300001,特锐德,145609756.44,-8.472302529436,3001981471.73,55.3777015871,2277053198.06,190724324.18,272650641.91,38015105.78,2874093970.61,134589321.13,158473714.51,2021-12-17
18,600712,南宁百货,27678544.08,70.243485592978,2366555589.38,-5.2422953888,2032861409.43,113335192.01,213135824.47,15732608.51,2404593564.75,27547378.29,29659901.45,2021-12-04
19,000839,国安股份,351668417.41,126.007347879409,2816059905.29,-1.1385103153,2376074801.05,134176323.64,252531959.32,184708893.88,2978139912.72,374362947.92,391266740.54,2021-08-31
20,002247,聚力文化,85798529.33,-13.377242677726,895180773.43,3.2449482482,681040012.5,39576738.43,93919455.57,-2144867.29,826291620.68,86783838.03,98716235.4,2021-08-28
