序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,002323,雅博股份,42342795.0,93.948721423491,242460488.4,67.6206728512,149555851.62,11115648.49,38408769.78,456785.03,201594672.18,40865816.22,53225456.99,2018-08-31
2,000713,国投丰乐,-48152782.34,-86.220412621393,534804679.59,-17.9852795222,453382643.36,70823083.95,72898590.15,467880.85,603351817.99,-63271704.58,-45577331.64,2017-10-21
3,002490,山东墨龙,-92472362.65,-1017.87401187958,1341201727.34,-31.0849565208,1160057025.28,171022022.74,96374522.7,32288129.43,1469679716.31,-126826510.41,-100322865.31,2017-09-30
4,002181,粤传媒,85684968.55,-31.176049990493,1062178027.34,-5.4848755255,665673228.89,227245903.63,102721231.1,-14214690.64,1018124911.11,89569069.14,86679009.38,2017-08-23
5,600637,东方明珠,2524879040.89,34.24743318128,14019202139.68,41.3262927876,10150658473.78,766935912.08,874738782.63,-14038249.92,12104753610.57,3278995040.01,3491519071.38,2017-07-28
6,603612,索通发展,60746476.04,,1271872353.34,,1015071545.99,60027908.33,71753411.82,26750474.33,1187600103.55,84272249.79,85753641.45,2017-06-28
7,002715,登云股份,-19869057.64,-230.459709905341,168641769.97,-22.6264522772,130244913.59,12982751.02,34005029.57,10679191.66,188332108.53,-19620159.49,-19436517.67,2017-06-10
8,002194,武汉凡谷,61600320.63,-35.388350140096,1298588267.71,-2.1009443404,1069025242.36,32354200.31,114385435.67,-11354677.47,1225032892.24,73555375.47,77507878.07,2017-04-26
9,600864,哈投股份,375844151.42,123.834520794555,2530966826.45,-1.1651107652,552922033.3,2217170.78,634023199.23,7014212.57,1797536679.27,1104659585.22,1106365450.46,2017-04-22
10,600764,中国海防,-290190.62,-106.283588144497,284663097.47,-50.3163193967,223380532.11,10329303.48,41472572.28,22570441.77,313644147.51,10520281.09,10793494.94,2017-04-10
11,001289,龙源电力,2336647022.69,41.560181791518,14239038263.22,10.4199428226,8856763133.74,3623593.23,167284972.82,2048427621.0,11180973563.85,3544972804.57,3744144753.06,2017-03-16
12,603817,海峡环保,63078405.43,,195411930.42,,87102141.29,,21753482.89,10537084.0,121972612.09,73439318.33,74617209.49,2017-02-17
13,603839,安正时尚,170297164.68,,891121080.33,,240878632.75,238336601.13,135832892.96,3930252.15,710824029.9,189185568.78,192440851.36,2017-02-13
14,300610,晨化股份,34026036.85,,424267999.2,,330421983.86,25107166.19,27877745.77,-1714140.65,387741910.22,36644888.98,40194442.04,2017-02-10
15,603637,镇海股份,49675298.48,,336418956.33,,260855072.69,1529174.22,26395559.59,-388914.96,291104536.41,48728256.03,57835282.14,2017-02-07
16,603360,百傲化学,48157696.41,,257437227.01,,145630707.63,11056425.05,35457347.28,6585495.8,203359131.4,54078095.61,56614592.15,2017-02-03
17,000737,北方铜业,-147737851.53,3.410002629676,1654611216.3,-16.0874565397,1323889233.72,267433633.62,149422527.74,41523031.31,1805918394.86,-155354059.92,-148204399.32,2017-01-26
18,300615,欣天科技,41648905.04,,151599004.82,,79306448.52,4528925.88,20142525.45,-587031.03,105486665.33,46112339.49,48959607.82,2017-01-25
19,300612,宣亚国际,21417769.61,,248732763.64,,132743805.77,70225956.82,15751260.23,-120573.75,219917303.72,29909075.39,30145291.43,2017-01-25
20,300611,美力科技,31111527.18,,207696846.52,,127218261.83,14368689.6,27008301.68,1094703.85,172136365.85,35560480.67,36709741.52,2017-01-25
21,002127,南极电商,86364516.46,-69.614738588895,247250447.3,-81.9312943775,67045803.57,25545016.25,23779049.91,-753769.09,130369210.24,117207848.93,116864497.04,2017-01-25
22,000672,上峰水泥,7371638.74,-88.02454720846,1564352890.52,-23.7991605601,1330892342.89,82000472.7,106872936.07,60287868.82,1589884220.79,-25111328.34,23212767.09,2017-01-25
23,603345,安井食品,84889205.22,,1839417476.69,,1342957131.72,285334132.92,88037179.04,6466629.94,1739102324.54,100315152.15,112581663.48,2017-01-24
24,300608,思特奇,-39517631.89,,281503350.88,,189488000.88,49889833.14,76381486.68,10195653.81,332115341.7,-50336565.84,-44366649.11,2017-01-20
25,603040,新坐标,31625175.11,-11.633366948811,84878304.69,-2.0393023314,24347622.06,5675862.36,18647019.51,-273007.86,49773222.88,35105081.81,36593761.81,2017-01-19
26,300598,诚迈科技,30318202.94,,324281297.76,,219308278.84,9595452.87,62447390.5,738459.91,295621335.38,28843332.23,35932824.4,2017-01-19
27,300609,汇纳科技,9925583.03,,68584190.2,,19260768.01,16022991.62,28349598.13,-1458917.17,63758424.46,4973392.68,10706637.83,2017-01-18
28,002841,视源股份,329320649.99,,4276744640.78,,3456389033.55,179154543.8,253583226.36,21553470.89,3938270377.24,349490104.76,363386149.8,2017-01-18
29,603677,奇精机械,58314572.06,,895790048.58,,722994702.49,13762020.4,54788383.89,16472696.84,818574302.75,77856188.94,80018434.13,2017-01-16
30,002848,*ST高斯,37277323.52,,537512867.66,,401749538.87,42733745.12,51470351.19,23603.43,497218505.53,40007620.6,44368722.16,2017-01-16
31,603626,科森科技,107257405.87,,651765708.77,,397120780.48,13639982.02,96293675.42,11254682.97,529708628.21,122057080.56,126681029.92,2017-01-13
32,603690,至纯科技,11545788.91,,133392683.62,,83129131.28,4222738.13,22832267.86,6124464.78,121762644.24,12463577.42,13041890.91,2017-01-12
33,300605,恒锋信息,25540332.58,,209172364.07,,150119576.96,3923738.48,19511791.68,1166129.24,180571746.86,28600617.21,29169015.9,2017-01-12
34,300601,康泰生物,51377494.32,,332719771.78,,116794022.53,76253859.04,71629372.86,6552666.98,275919107.82,58849689.84,59868698.71,2017-01-12
35,600939,重庆建工,679435621.12,,33821417994.24,,30968426732.88,11561036.16,703776689.62,774100878.32,33548574781.79,603170212.1,815825596.41,2017-01-11
36,603579,荣泰健康,86780160.0,,685776939.41,,474882013.57,66650192.56,54036507.81,-8283776.81,588510458.0,99123037.1,101197901.82,2017-01-10
37,300606,金太阳,22945442.39,,150178142.09,,100648376.31,5162926.66,15541650.45,58011.3,122977279.69,27200862.4,26913494.9,2017-01-10
38,002847,盐津铺子,46557083.09,,430278986.44,,234387511.92,112998881.8,29832803.02,3218955.97,383919056.31,46359930.13,57930040.18,2017-01-10
39,002846,英联股份,31437219.83,,217763709.47,,156955435.23,5777320.04,15985677.23,-198377.26,181432045.01,36331664.46,36444652.79,2017-01-10
40,603881,数据港,48125059.44,,240237400.49,,141095003.51,,23384284.47,15822318.14,180354956.12,60115147.94,60781499.92,2017-01-09
41,300602,飞荣达,66623253.12,,449966494.23,,304373099.4,17433067.6,50077417.39,-2946813.07,371924475.93,77648195.13,78840191.2,2017-01-09
42,603877,太平鸟,275214529.72,,3764746391.39,,1706420690.56,1229033768.94,324085796.37,17719894.16,3463374215.56,300877091.4,387002280.03,2017-01-06
43,300600,国瑞科技,78264065.76,,231097361.62,,113763680.41,12056361.41,27335939.1,-2169305.1,155861387.28,75235974.34,92714074.13,2017-01-06
44,603358,华达科技,148453412.68,,1616689348.01,,1277014497.33,57116285.93,103570602.36,5471321.97,1445624744.64,171364603.37,176406339.32,2017-01-05
45,603228,景旺电子,323415929.68,,1954682337.68,,1335849544.44,60501012.36,150661564.06,9765793.95,1577758679.0,377227586.67,389131423.58,2017-01-05
46,002845,同兴达,54060605.28,,1492052573.68,,1334664633.23,11797947.38,78472672.28,2861614.87,1434723005.87,57329567.81,58587318.59,2017-01-05
47,300597,吉大通信,35741048.47,,265884698.9,,186619515.51,5092814.55,29904512.36,95608.98,222207788.95,43918170.19,43326072.72,2017-01-04
48,300595,欧普康视,65948747.74,,131043955.29,,29182805.78,15751034.35,10407325.39,46602.13,58193190.17,76798636.05,78251968.05,2017-01-04
49,300587,天铁科技,40242959.24,,180246165.31,,55975617.71,22934579.26,34914503.73,3400108.28,133475734.89,46818830.42,49845522.29,2017-01-04
50,300599,雄塑科技,61378488.4,,798766193.79,,618006007.59,35719838.68,59756379.74,5819620.1,724129768.42,74636425.37,74931096.08,2017-01-03
51,603038,华立股份,50238601.62,-0.953801224505,355273890.52,7.1671836153,235890305.97,19103560.79,38070667.89,1759707.17,297563716.64,58285116.79,59177400.76,2016-12-30
52,603337,杰克科技,130916587.36,-11.008354963937,1268096623.32,-7.1411182926,899950519.99,67123723.11,142015539.15,-5194955.33,1123885164.64,147160448.15,163760985.45,2016-12-29
53,603039,泛微网络,15705592.52,,183842847.28,,6011995.29,132618159.84,44456016.26,-2364805.09,182962440.62,3697459.01,23150371.4,2016-12-29
54,002843,泰嘉股份,32098492.3,,191527454.19,,112963807.22,15365021.21,18434975.82,5773532.6,156636678.72,34890775.47,37457999.82,2016-12-29
55,601212,白银有色,-31424179.99,,42552415811.66,,41370166421.14,88090615.67,308378839.26,737837492.19,42493413505.2,35326991.63,107520162.8,2016-12-28
56,300596,利安隆,56940362.43,,475984420.51,,349766032.51,27809822.19,28169719.87,886821.14,411728742.96,64401202.41,66209605.0,2016-12-28
57,300592,华凯易佰,8775123.24,,233844094.72,,163569295.05,22932932.95,27061186.73,7464265.72,228511139.03,5332955.69,10406652.25,2016-12-28
58,300584,海辰药业,23412461.35,,153219402.33,,61546708.82,38540251.35,22990283.25,1284186.02,125912485.83,27306916.5,27665791.07,2016-12-28
59,603886,元祖股份,120621446.44,,1314841548.58,,495085510.2,528330139.5,88610637.84,203390.17,1150083204.78,167129099.96,171338130.54,2016-12-27
60,300590,移为通信,71172090.58,,204582809.56,,90536620.7,9024576.51,28240214.58,-4315679.09,124216952.49,80365857.07,81546301.84,2016-12-27
61,300593,新雷能,32038151.58,,243507445.68,,128416196.15,15711002.42,58927431.18,3209215.08,211277180.21,32761292.71,33150692.33,2016-12-23
62,603639,海利尔,122218012.24,,854701887.18,,557365007.99,56003975.96,64919490.89,-1740665.03,694974159.76,159925709.81,159650261.32,2016-12-22
63,002824,和胜股份,34153953.5,,509020243.86,,408032031.32,14831796.29,38352421.38,19841.38,464534631.49,44267651.75,43345916.85,2016-12-22
64,603444,吉比特,137500382.39,,229786153.5,,8226327.58,15359219.83,57536491.07,-4187842.72,78613435.56,149226614.97,151726172.53,2016-12-20
65,603823,百合花,98516800.0,,872530700.0,,,,,,,118619000.0,134702400.0,2016-12-19
66,603266,天龙股份,42910387.54,,496218210.63,,354117255.82,19270734.83,64997932.0,1491930.47,443296246.42,54288592.59,57616627.72,2016-12-19
