序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
33,300301,ST长方,-47871902.46,45.6515084687,-59917876.67,-125.162931889,294582034.94,615.3547692953,-282045167.9,-589.1664074468,2023-08-30
34,002656,*ST摩登,-147396982.24,-147.9857434956,100041105.14,67.8718815132,-239185933.02,-162.2732903924,-6243177.11,-4.2356207129,2023-08-28
35,600293,三峡新材,27547292.24,351.6661635254,87152998.45,316.3759170618,-30291729.79,-109.9626399796,-29314792.49,-106.4162395149,2023-08-23
36,300195,长荣股份,-86685332.9,-274.032120742,15611601.91,18.0095079383,-67674158.91,-78.068753555,-38566053.55,-44.489710381,2023-08-18
37,688619,罗普特,312556454.42,8326.2527059696,-169975478.26,-54.3823286502,-263661513.84,-84.3564450874,746193446.52,238.7387737376,2023-08-17
38,300839,博汇股份,21587001.83,-94.1211628372,-66440806.28,-307.7815381832,-59172186.27,-274.1102573483,147199994.38,681.8917955315,2023-08-15
39,000631,顺发恒能,1185822946.32,1651.3467770364,1042224700.05,87.8904142717,320214981.06,27.0036080895,-176616734.79,-14.8940223613,2023-08-09
40,300490,华自科技,51795377.1,298.479592933,-163613613.32,-315.8845875456,-110167439.42,-212.6974366985,325631138.2,628.687648265,2023-08-04
41,002485,ST雪发,-32480379.56,71.5523457882,-24913366.62,-76.7028186169,2285756.47,7.0373453173,-9851614.69,-30.3309715695,2023-08-04
42,600251,冠农股份,-197726443.24,63.6017205679,2342321918.8,1184.6275492636,7327373.78,3.7058137799,-2547375735.82,-1288.3333630434,2023-07-06
43,001211,双枪科技,-40732839.26,-10.2871447872,-18755705.18,-46.0456612422,-9098244.72,-22.3363872622,-12546478.95,-30.8018767607,2023-07-01
44,300165,ST天瑞,-185755506.31,-81.0671045558,-265031778.65,-142.6777509398,-201665133.3,-108.5648212029,280108038.88,150.793935773,2023-06-27
45,300472,*ST新元,122772515.57,5817.8706623013,-129244549.52,-105.271565806,-125807429.22,-102.4719813192,377824494.31,307.7435471252,2023-06-19
46,300555,ST路通,-34999092.56,-508.9261785851,1689387.32,4.8269460618,-29782028.43,-85.0937160126,-6875533.18,-19.6448898445,2023-06-16
47,000065,北方国际,-1000640700.75,-520.0811638255,-921167822.09,-92.057800707,-390584127.09,-39.0334039778,347096171.89,34.6873929503,2023-06-14
48,603665,康隆达,-18577976.79,-159.1790288787,-25581948.54,-137.7004010134,-117309183.13,-631.4421880059,125604578.02,676.0939549005,2023-06-13
49,300311,ST任子行,-121933629.09,-832.48274205,-61392039.71,-50.3487349373,20991509.19,17.2155207277,-81533108.02,-66.8667935405,2023-06-13
50,603001,奥康国际,-284542090.65,-244.1738122504,-131216563.8,-46.1149925131,-53072361.39,-18.6518491056,-100424479.5,-35.2933653051,2023-06-10
51,603076,乐惠国际,348959317.72,680.7648161572,-306847225.38,-87.9320911632,-39459331.27,-11.3077167642,696528467.71,199.6016246997,2023-05-11
52,605318,法狮龙,74512535.76,205.5472899812,-24242135.28,-32.5343045069,99302212.16,133.2691353839,-547541.12,-0.734830877,2023-05-06
53,688565,力源科技,114184141.9,1203.2822420065,-41865727.8,-36.6650982381,-11840727.8,-10.3698531188,167890628.75,147.034978725,2023-05-04
54,603026,石大胜华,-58640247.58,-132.9933086557,434720478.14,741.3346567934,-88886287.87,-151.5789778151,-400132649.99,-682.351569959,2023-05-04
55,600238,*ST椰岛,-133679189.26,-1477.1880659848,-100246696.18,-74.9905028112,-55287647.74,-41.3584553034,21816883.27,16.3203288341,2023-04-29
56,600126,杭钢股份,2308795305.07,20.538590118,1346459725.2,58.3187137571,347656735.64,15.0579280405,577678857.36,25.0207914098,2023-04-29
57,002689,ST远智,30299257.96,1036.4217930906,2163037.14,7.1389112659,1125667.79,3.7151661981,27795280.81,91.7358466227,2023-04-29
58,002584,西陇科学,-12900516.84,96.6334941984,98903409.05,766.6623769936,90155906.35,698.8549952546,-202574466.89,-1570.2817910511,2023-04-29
59,000935,四川双马,-425338371.29,-1443.673061358,180883414.82,42.5269449054,-508062214.3,-119.4489490236,-98158382.16,-23.0777161868,2023-04-29
60,002992,宝明科技,-76702677.9,-350.2734541733,97155921.12,126.6656181765,-155667409.74,-202.9491199029,-18177161.09,-23.6982092251,2023-04-28
61,002887,绿茵生态,-122009675.57,-166.9102472831,-170914559.13,-140.0827912471,-5310961.27,-4.3529017229,54215844.83,44.43569297,2023-04-28
62,000909,ST数源,-105455096.77,-170.9464887179,-44130780.89,-41.8479355116,31468521.35,29.8406832044,-92786793.98,-87.9870170546,2023-04-28
63,000883,湖北能源,1975089075.76,1209.7133415095,2966688901.93,150.2053217923,-1777742994.15,-90.0082439809,792649708.34,40.1323524123,2023-04-28
64,603038,华立股份,-56214809.84,-106.1956579482,-61009092.03,-108.528503794,-84996754.29,-151.1999320676,89401384.4,159.0352874171,2023-04-27
65,603020,爱普股份,106941.33,-99.8736057731,-11621056.82,-10866.7592033875,69473452.04,64964.080809543,-56916094.82,-53221.7944362577,2023-04-27
66,300322,硕贝德,-194557208.76,-373.3786298752,-27318834.61,-14.0415432479,-147022634.23,-75.5678163595,-18592360.81,-9.5562435998,2023-04-27
67,002822,ST中装,482269994.99,185.0859673184,-250415243.21,-51.924284283,-206539324.33,-42.8264927272,939224562.53,194.7507770102,2023-04-27
68,688090,瑞松科技,-116289710.83,-198.1730992517,-84843225.62,-72.9584973722,-4803192.77,-4.1303677993,-26643293.08,-22.9111353789,2023-04-26
69,300868,杰美特,-970309467.37,-8855.7005320766,16809193.64,1.7323538732,-986112469.14,-101.6286558362,274659.94,0.0283064269,2023-04-26
70,300083,创世纪,599562905.51,610.651023914,-55555820.15,-9.2660535933,-185408156.99,-30.9238872662,840526882.65,140.1899408595,2023-04-26
71,000688,国城矿业,-356941195.19,-12.0997083757,248228574.05,69.5432685818,-756652446.59,-211.9823816321,151553269.73,42.4588900839,2023-04-25
72,300237,ST美晨,-44735951.68,-132.7293449091,-114662977.59,-256.3105808281,-126755776.66,-283.34208148,196835170.28,439.9932557331,2023-04-22
73,688119,中钢洛耐,-241530928.56,,-40930962.97,-16.9464686009,-138147112.94,-57.1964484067,-61248837.74,-25.3585899351,2023-04-21
74,000952,广济药业,124598514.79,-58.4758433416,47812008.22,38.3728556481,-45268275.15,-36.3313119954,122374301.05,98.2148954634,2023-04-20
75,300153,科泰电源,38339726.38,126.6013602184,48259649.4,125.873744955,-19543911.11,-50.9756144744,10473301.92,27.3171013695,2023-04-18
76,601619,嘉泽新能,-123101692.58,-848.0605125813,267084444.85,216.9624472681,-162487074.13,-131.9941836091,-227699063.3,-184.9682636589,2023-04-08
77,000718,苏宁环球,-28766321.79,94.5888113524,66780169.27,232.1470563999,327945920.6,1140.0342490572,-423469771.62,-1472.1026021728,2023-04-08
78,000557,西部创业,172515798.99,116.5375682647,193427454.68,112.1215887544,-7852284.77,-4.5516322655,-13059370.92,-7.5699564889,2023-04-06
79,688478,晶升股份,-46223629.35,,-18710230.39,-40.4776315774,-148299754.63,-320.8310483521,120815477.79,261.3716825981,2023-03-31
80,600748,上实发展,-2448371801.0,-478.1492159892,-3989865988.22,-162.9599714631,340006923.06,13.8870625336,1201488021.45,49.0729398598,2023-03-28
81,601038,一拖股份,368584960.3,212.979027816,674240684.93,182.9268031938,-430148426.27,-116.7026527398,127284025.33,34.5331576271,2023-03-22
82,601311,骆驼股份,391688657.39,820.1957430928,150176393.97,38.3407563984,53889302.63,13.7581984092,205134052.22,52.3717111409,2023-03-01
83,688211,中科微至,35444092.62,-35.794779722,-263003637.22,-742.0238967314,68061933.51,192.0261698887,230497339.08,650.3124273802,2023-02-28
84,688269,凯立新材,439269362.32,201.8673159801,28205370.33,6.4209737235,-7105676.5,-1.617612588,418201597.49,95.2039075253,2023-02-07
85,603056,德邦股份,276051685.72,-67.5305928972,1337141050.06,484.3806863821,-1210311698.82,-438.4366267003,147804504.14,53.5423298555,2023-01-21
86,001267,汇绿生态,-128511407.59,-8126.3498211344,-133804382.55,-104.1186810255,-1172985.24,-0.9127479513,6467660.67,5.0327521823,2022-12-30
87,688701,卓锦股份,-5741722.61,84.9601280832,-50561645.84,-880.6006363306,-11739941.54,-204.4672363578,56559864.77,985.0678726885,2022-12-29
88,002427,尤夫股份,-44318520.11,46.2457818034,1766603.14,3.9861510168,-12717087.88,-28.6947484899,-32508469.25,-73.3518835225,2022-12-27
89,600079,ST人福,-1152078472.89,-2119.9229012739,369595699.96,32.0807747612,-702831473.12,-61.0055208615,-804136180.44,-69.7987332775,2022-12-23
90,300201,海伦哲,-561911568.65,-122.6075171657,-310626700.42,-55.2803533065,-4487749.72,-0.7986576484,-246798600.96,-43.9212528678,2022-12-13
91,300757,罗博特科,19163217.37,577.144130881,-122285369.16,-638.1254608709,53373759.36,278.5219116888,88321325.89,460.8898609493,2022-12-08
92,002842,翔鹭钨业,-28437374.61,41.2736531557,10673285.54,37.5325981613,-28382255.58,-99.8061739849,-10754021.68,-37.8165067187,2022-12-03
93,688020,方邦股份,61201872.18,-56.4565082194,31060655.5,50.7511525279,101318719.42,165.5483987843,-71064089.35,-116.1142409843,2022-12-02
94,002224,三力士,-24851457.67,-116.6925015443,111406073.03,448.2878811752,-119277645.0,-479.962369145,-16264967.54,-65.4487465322,2022-12-02
95,000630,铜陵有色,-825303133.2,-129.935273181,-941981399.76,-114.1376255422,-1183063828.24,-143.349004826,1300856289.1,157.6216346176,2022-11-30
96,688592,司南导航,-48598205.61,-258.4924639766,-40743849.82,-83.8381773742,-34349.0,-0.0706795643,-7293858.32,-15.0084930677,2022-11-25
97,600255,鑫科材料,51247530.56,32.5621344635,-32650560.71,-63.7114810279,-50748985.01,-99.0271813206,134942012.58,263.3141755426,2022-11-25
98,600243,*ST海华,-93648593.97,-816.4806051316,-67193980.57,-71.7511899768,38990615.11,41.6350245712,-65445228.51,-69.8838345944,2022-11-24
99,301575,艾芬达,-54274247.72,-280.8474108795,-29118862.57,-53.6513425671,-68549153.74,-126.301435063,44077249.05,81.2120865818,2022-11-17
100,300937,药易购,56149762.25,-31.8631123977,-146890925.21,-261.6056049463,-22571168.64,-40.1981553181,225611856.1,401.8037602644,2022-11-14
101,002970,锐明技术,-503569160.13,-75.9688580066,-80642959.22,-16.0142768074,-356014080.58,-70.6981500789,-66340528.46,-13.1740649969,2022-11-10
102,002360,同德化工,44725691.33,-15.2713697536,27411238.59,61.287456437,-72653059.97,-162.4414465367,90225813.05,201.731511279,2022-10-31
103,603220,中贝通信,-460224121.35,6.1361005007,-290935215.4,-63.2159858433,-81888721.66,-17.7932267913,-87040365.81,-18.9126040492,2022-10-29
104,002524,光正眼科,-31234114.3,-217.3909634606,22902653.52,73.3257658598,50364676.36,161.2489340221,-104501444.18,-334.5746998819,2022-10-29
105,688368,晶丰明源,98949797.16,52.6769554526,256283818.64,259.0038847938,-237487606.44,-240.0081791537,80454550.83,81.3084545286,2022-10-28
106,301232,飞沃科技,-14775182.66,83.3295914285,-122315760.43,-827.8460120912,-114893998.91,-777.6147446288,222707275.81,1507.3064132934,2022-10-28
107,300903,科翔股份,14122313.31,-86.7514575406,14762204.04,104.5310617032,8698395.02,61.5932732057,-9081527.65,-64.3062326309,2022-10-27
108,002691,冀凯股份,68062.01,100.618105372,32392109.58,47592.0555093803,-941408.94,-1383.1635886157,-31363534.74,-46080.82356075,2022-10-27
109,000638,*ST万方,-21108730.7,63.6040127666,-38195209.85,-180.9450809375,-12026808.1,-56.9755153492,29113287.25,137.9205962867,2022-10-20
110,600540,新赛股份,165418945.79,506.8125282518,397770470.36,240.4624624225,2285236.19,1.3814839522,-234636760.76,-141.8439463747,2022-10-13
111,603800,洪田股份,11737109.22,119.4687724995,-94385332.58,-804.1616620485,-25784236.99,-219.6813244786,134250400.16,1143.8114585424,2022-10-01
112,002160,常铝股份,78590180.21,110.4041071584,12467467.92,15.8639004093,-30846935.52,-39.2503687325,96492464.4,122.779288891,2022-10-01
113,688488,艾迪药业,123401229.56,417.6889027024,-46647209.22,-37.8012515648,191877612.99,155.4908437089,-21743031.18,-17.6197848737,2022-09-30
114,688372,伟测科技,192409685.31,,99727539.97,51.8308315973,-162691913.7,-84.5549502552,256356591.74,133.2347648337,2022-09-30
115,600888,新疆众和,952038420.45,458.7366649586,340373847.32,35.7521125207,-47764077.69,-5.017032576,660012192.8,69.326214008,2022-09-30
116,301367,瑞迈特,-113320846.07,-4317.1846514364,65147605.66,57.4895157593,-147969833.81,-130.5760051585,-29469270.12,-26.0051624586,2022-09-30
117,301230,泓博医药,-28464528.52,,20951398.48,73.6052890013,-33189659.57,-116.6000678588,-15365469.71,-53.9811144218,2022-09-30
118,300464,星徽股份,97043253.55,350.7210283425,220784657.78,227.5115989039,-135257562.79,-139.3786356517,13983866.36,14.409931498,2022-09-30
119,688152,麒麟信安,11855294.93,,8799846.59,74.227141897,29755466.09,250.9888304398,-26700017.75,-225.2159723368,2022-09-29
120,301379,天山电子,45355973.3,,6247365.35,13.7740740534,-36918786.51,-81.397848671,76472988.67,168.6062123817,2022-09-29
121,688291,金橙子,20509489.4,,24281088.9,118.3895338711,-2663192.69,-12.9851730487,-1126213.9,-5.4911844856,2022-09-28
122,301389,隆扬电子,-84420942.13,,111029785.38,131.5192446076,-182574953.75,-216.2673729332,-11993256.15,-14.2064940848,2022-09-28
123,301380,挖金客,-51511135.29,-311.6261632559,15163015.12,29.4363830939,-65981984.57,-128.0926622924,-692165.84,-1.3437208015,2022-09-28
124,300503,昊志机电,197744739.81,180.0394294983,65487979.57,33.117431914,-113529461.2,-57.4121270225,243940616.16,123.3613679911,2022-09-28
125,301171,易点天下,123875907.9,354.4626706223,158455786.44,127.9149344907,-20576488.49,-16.6105652332,-4213083.0,-3.4010511579,2022-09-27
126,688519,南亚新材,240300171.32,4511.8454434548,-127216981.86,-52.9408619067,332145568.11,138.2211116561,34948302.27,14.5436027274,2022-09-26
127,301299,卓创资讯,59298064.67,4.7257164879,36898450.93,62.2253881899,23579613.74,39.7645587107,-1180000.0,-1.9899469006,2022-09-26
128,605555,德昌股份,3817777.89,-91.9036286342,103217755.23,2703.608177426,-208907445.74,-5471.9643666856,91382945.5,2393.6160806882,2022-09-24
129,600792,云煤能源,-140691096.95,-2569.4874456846,88112434.84,62.6282947181,-75077538.68,-53.3633899426,-153725993.11,-109.2649047755,2022-09-24
130,688244,永信至诚,-76705103.31,,-33388678.27,-43.5286269481,-1473986.65,-1.9216278792,-41842438.39,-54.5497451726,2022-09-23
131,603151,邦基科技,-88391791.67,,29806173.89,33.7205223776,-59759436.68,-67.607450365,-58438528.88,-66.1130720126,2022-09-23
132,301223,中荣股份,-36454394.28,,55579793.89,152.4639072675,-63861316.44,-175.1813950041,-28032935.03,-76.8986444122,2022-09-23
133,002590,万安科技,-121603975.64,-964.4025814493,-28245563.81,-23.2275003028,-60321574.31,-49.6049360167,-29058988.09,-23.8964128739,2022-09-23
134,688272,富吉瑞,-9282574.92,-196.740358446,7055698.19,76.0101399753,-4717723.99,-50.8234410243,-11620549.12,-125.186698951,2022-09-22
135,688061,灿瑞科技,-44199144.17,,8694009.38,19.670085345,-30300401.37,-68.5542716697,-22398228.92,-50.6757072803,2022-09-22
136,688031,星环科技,-296876136.13,,-169159199.59,-56.9797228552,-168033051.41,-56.6003901831,40229109.92,13.5508062199,2022-09-22
137,301489,思泉新材,,,10727500.0,,,,,,2022-09-22
138,301273,瑞晨环保,7008239.7,,38826205.28,554.0079526675,-58843766.42,-839.6368979788,27025800.84,385.6289453113,2022-09-22
139,603052,可川科技,-283778.32,,25445985.51,8966.8532501003,-3341262.91,-1177.4200756421,-21735803.24,-7659.4305160451,2022-09-21
140,002311,海大集团,-63018226.1,-104.4921977378,580302587.32,920.8488134832,-2657790026.53,-4217.4941933664,2019809155.56,3205.119027557,2022-09-21
141,301518,长华化学,,,45000400.0,,,,,,2022-09-20
142,301362,民爆光电,,,43277800.0,,,,,,2022-09-20
143,001299,美能能源,-44658093.73,,17418306.88,39.0036954674,-62076400.61,-139.0036954674,,,2022-09-19
144,688309,恒誉环保,100367547.04,1800.1216079939,-13143010.3,-13.0948804545,113459056.42,113.0435681314,,,2022-09-17
145,603906,龙蟠科技,-196859831.95,-345.0669434022,61788910.54,31.3872616511,-1024881878.28,-520.6150325986,766267014.41,389.2449804613,2022-09-17
146,600085,同仁堂,2047901677.81,149.7081079781,1883448893.78,91.9696933787,-145910697.64,-7.1248878411,336196417.4,16.4166288374,2022-09-17
147,688459,哈铁科技,543846401.95,,-34364030.01,-6.3187013625,-19339174.5,-3.5559993466,597706162.12,109.903487451,2022-09-16
148,301363,美好医疗,-134707557.8,,87192094.93,64.7269509996,-202588844.05,-150.3915944722,-15103709.41,-11.2122212418,2022-09-16
149,688073,毕得医药,139423037.66,,-29425548.98,-21.1052272808,23444526.62,16.8153893456,146271395.06,104.9119266908,2022-09-15
150,688051,佳华科技,-13600790.12,-146.7816092526,-100002822.11,-735.2721513065,168026344.04,1235.4160497846,-81624292.1,-600.1437517955,2022-09-15
151,301529,福赛科技,,,16232700.0,,,,,,2022-09-15
152,688409,富创精密,-129678365.56,,73224154.11,56.4659754877,-271984924.23,-209.7380878109,68786791.55,53.0441537052,2022-09-14
153,300180,华峰超纤,-161091286.77,-1450.8775339884,-78877115.16,-48.9642343429,-272064230.93,-168.8882349785,192191421.41,119.3059073918,2022-09-14
154,002840,华统股份,2434116.27,-99.4534108013,139329888.76,5724.0441008186,-1167402057.27,-47959.9956525495,1030509618.14,42336.088495066,2022-09-14
155,002825,纳尔股份,119803902.05,534.2618977497,49226699.22,41.0893955686,-132161717.01,-110.3150354442,203387975.25,169.7674047087,2022-09-14
156,300013,新宁物流,-23759867.53,-19.0530615108,57218087.35,240.8182085938,2389362.23,10.056294409,-82718220.7,-348.142600524,2022-09-13
157,001298,好上好,4267233.72,,-336884057.91,-7894.6708808347,-2665278.31,-62.4591593732,344603675.46,8075.5753743903,2022-09-13
158,688218,江苏北人,-85214529.26,-189.8020081451,-36855805.81,-43.2506124602,-18123085.61,-21.2676004519,-30235637.84,-35.4817870879,2022-09-10
159,600965,福成股份,85021394.47,249.9724680589,122667728.19,144.2786594535,-10041323.12,-11.8103486571,-27605010.6,-32.4683107965,2022-09-10
160,688525,佰维存储,,,-98299800.0,,,,,,2022-09-09
161,688137,近岸蛋白,114952510.28,,75633418.94,65.7953608458,-57704461.48,-50.1985222762,97383105.48,84.7159450827,2022-09-09
162,603306,华懋科技,-263095345.66,52.2631160214,83960699.19,31.9126508982,-300661208.26,-114.2784215759,-45460827.41,-17.2792214533,2022-09-09
163,301313,凡拓数创,-71607587.03,-138.0890572593,-25121222.31,-35.0817886092,-26332791.55,-36.7737451326,-20153573.17,-28.1444662582,2022-09-09
164,301301,川宁生物,,,27888800.0,,,,,,2022-09-09
165,688275,万润新能,17311362.7,,4964325.65,28.6766890396,-3874760.07,-22.3827559803,16221797.12,93.7060669406,2022-09-08
166,603109,神驰机电,-31956824.23,94.5533488748,-177161927.49,-554.3790153081,228037008.42,713.5784418964,-82320196.83,-257.5981775834,2022-09-08
167,301285,鸿日达,-43208433.76,,42560841.79,98.5012371113,-76977678.18,-178.154289525,-8504685.86,-19.6829302058,2022-09-08
168,301176,逸豪新材,-16432306.9,,72666061.12,442.2146054246,-63354657.35,-385.5493798622,-25688633.33,-156.3300484,2022-09-08
169,688426,康为世纪,,,29174400.0,,,,,,2022-09-07
170,688252,天德钰,-26423412.1,,-2825738.27,-10.6940703165,-21022488.09,-79.5600810767,-1282823.44,-4.8548742878,2022-09-07
171,301369,联动科技,-31282795.96,,-4585001.25,-14.656622304,-26300796.18,-84.0743142449,-25000.0,-0.0799161304,2022-09-07
172,301319,唯特偶,-10486206.63,,-2997439.58,-28.5845938933,-8739333.24,-83.3412267025,1398507.98,13.3366433578,2022-09-07
173,001322,箭牌家居,-592674707.87,,-92620384.58,-15.6275243992,-569075197.39,-96.0181343718,68952547.16,11.6341301973,2022-09-07
174,688392,骄成超声,2292236.7,,-46993582.9,-2050.1191216422,-100927417.28,-4403.0102685294,150030333.51,6545.1501369819,2022-09-06
175,688387,信科移动,-614441276.4,,-1685080450.55,-274.245971954,-737251413.78,-119.9872863522,1808924867.17,294.4015867177,2022-09-06
176,301366,一博科技,-32042009.14,-142.8067752918,33449575.26,104.3928772189,-58101204.61,-181.3282193265,-7037703.37,-21.9639890222,2022-09-06
177,688132,邦彦技术,-32783132.07,-46.129907497,50436163.68,153.8479104812,-105588188.0,-322.0808425947,22368892.25,68.2329321135,2022-09-05
178,603057,紫燕食品,-199076348.29,,193668562.18,97.2835617307,-81094496.55,-40.7353747678,-311650413.92,-156.5481869629,2022-09-05
179,001332,锡装股份,-50392063.36,,68245316.71,135.4287007906,-26347669.96,-52.2853564693,-90300000.0,-179.1948850256,2022-09-05
180,600571,信雅达,30469664.93,138.3628752631,-336930414.44,-1105.7896935002,339279361.72,1113.4988274385,28368800.0,93.1050606076,2022-09-03
181,002913,奥士康,98497064.06,553.4228357644,321122895.59,326.0228095676,-839685501.18,-852.4980000099,619266050.91,628.7152381849,2022-09-03
182,002305,*ST南置,1382559080.29,753.8502312093,-146871015.77,-10.623127638,978682227.93,70.7877328269,550747868.13,39.8353948111,2022-09-03
183,688172,燕东微,,,78221200.0,,,,,,2022-09-02
184,603896,寿仙谷,32182418.46,-90.7186164805,142152219.73,441.7076979677,-58900552.09,-183.0209005678,-51069249.18,-158.6867973999,2022-09-02
185,600448,华纺股份,-63635021.84,60.8103395047,74871421.78,117.6575722222,-239671147.34,-376.6340301456,101164161.7,158.9756061597,2022-09-02
186,301331,恩威医药,7941933.84,,71703030.62,902.8409461039,-16660697.96,-209.781374356,-46856000.0,-589.9822504691,2022-09-02
187,301227,森鹰窗业,48524465.82,1448.256769558,156716380.57,322.9636389019,-51058286.06,-105.2217375239,-57133628.69,-117.741901378,2022-09-02
188,688428,诺诚健华,-767831960.79,,-180232325.58,-23.4728866189,-3084797876.79,-401.7542944704,2518235748.85,327.9670393323,2022-09-01
189,688029,南微医学,229230443.75,226.6391139896,142132049.49,62.0040022454,122744971.31,53.5465400241,-27801944.06,-12.1283820793,2022-09-01
190,603389,*ST亚振,-56236360.3,-637.3545756351,-61477983.06,-109.3207005788,35815834.99,63.6880388399,-30535787.14,-54.2990104216,2022-09-01
191,300784,利安科技,,,49971700.0,,,,,,2022-09-01
192,300344,*ST立方,-6998956.53,38.7201207174,-41508702.01,-593.0698645159,74744660.43,1067.9400580589,-40234914.95,-574.870193543,2022-09-01
193,300022,吉峰科技,-21696877.17,7.1935491841,23746327.86,109.4458325682,-14095530.11,-64.9657091182,-31347626.37,-144.479899685,2022-09-01
