序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
17,002036,联创电子,328741065.64,217.2629881367,1050090.22,0.3194277593,-145103043.27,-44.139007394,473977964.93,144.1797251607,2022-07-18
18,600740,山西焦化,-261576628.2,-203.8751169094,42728811.04,16.3351027705,-148205530.1,-56.6585520732,-156099909.14,-59.6765506973,2022-07-14
19,002808,*ST恒久,21878894.47,-64.7293261696,16255344.71,74.2969199485,4264054.08,19.4893489058,-1005575.0,-4.5960960293,2022-07-14
20,000670,盈方微,-4812960.52,75.441695922,-4846934.61,-100.7058875688,-4646.9,-0.096549722,,,2022-07-14
21,688002,睿创微纳,-5943919.07,98.3752176322,20601285.99,346.5943218167,-76425063.21,-1285.7689061705,49879858.15,839.1745843538,2022-06-11
22,688316,青云科技,-14170671.12,,-40026452.6,-282.4598232578,22494349.08,158.738770306,3305979.0,23.3297278019,2022-06-07
23,300492,华图山鼎,-18275826.96,-228.5171001683,-16962227.45,-92.8123662318,-325534.5,-1.7812299313,-988065.01,-5.406403837,2022-06-02
24,002255,海陆重工,-71281844.53,81.0369328622,51629278.59,72.4297735706,-23048634.56,-32.3345091755,-100259224.27,-140.6518376889,2022-05-31
25,688260,昀冢科技,1217549.53,,29630164.78,2433.5900963306,-17928712.53,-1472.5242865479,-11129717.07,-914.1079517315,2022-05-25
26,600719,大连热电,-29662483.88,-52.3555361581,-56497632.5,-190.4683125276,-41562681.15,-140.1186809511,68397829.77,230.5869934787,2022-05-20
27,002586,ST围海,-130842796.96,42.8556735628,-142503208.1,-108.9117715388,278973615.54,213.2128187578,-267313204.4,-204.3010472191,2022-04-30
28,300215,电科院,460172469.01,4970.0016717847,36066710.08,7.8376505569,-128619552.54,-27.9502928145,552725311.47,120.1126422576,2022-04-28
29,300176,鸿特科技,124509738.16,326.3201284398,17022847.23,13.6719002719,-13993353.14,-11.2387620011,121271965.04,97.3995824199,2022-04-28
30,600780,通宝能源,173644350.37,151.1780908895,313499769.71,180.5413012528,-90125497.71,-51.9023495541,-49729921.63,-28.6389516987,2022-04-27
31,300061,旗天科技,-492836408.73,-285.3791470298,-260778930.43,-52.9138930912,-235801082.09,-47.8457106482,3795151.12,0.770063058,2022-04-27
32,002333,罗普斯金,-93094452.89,-141.2302577319,-4902721.84,-5.2663952446,-88191731.05,-94.7336047554,,,2022-04-27
33,300781,因赛集团,-363552079.64,-252.3724257578,5299696.28,1.4577543567,-368615926.86,-101.3928808288,-235849.06,-0.064873528,2022-04-26
34,000020,深华发A,-8592466.34,-487.6181987514,7931308.59,92.3053786441,-338796.56,-3.9429489345,-16217315.15,-188.7387684547,2022-04-26
35,300915,海融科技,-77533938.09,,-88109778.26,-113.6402721576,-4087801.53,-5.2722738335,14992750.0,19.3370159821,2022-04-22
36,300485,赛升药业,-243198120.55,-194.715569242,35097216.95,14.4315329702,-293295337.5,-120.5993437929,15000000.0,6.1678108227,2022-03-31
37,300110,华仁药业,91730884.13,172.4057121949,77119506.31,84.0714739004,-3518611.81,-3.8357984264,18128346.35,19.7625331119,2022-03-31
38,002644,佛慈制药,-9449020.45,85.9281889653,13886124.13,146.9583456135,-18067792.48,-191.2133916484,-5269672.61,-55.769512172,2022-03-16
39,688689,银河微电,-93315069.2,,9170673.34,9.8276445794,-103185006.01,-110.5770020797,,,2022-03-15
40,002832,比音勒芬,-49224165.72,-255.5020874911,108701995.69,220.8305495888,-150352202.57,-305.4438818227,-7573958.84,-15.3866677662,2022-03-10
41,002876,三利谱,-176596359.74,-282.4363178442,-108226401.53,-61.284616336,-102837611.25,-58.2331433113,33699214.38,19.0826211988,2022-03-08
42,300182,捷成股份,-74590953.87,82.006251114,201158318.4,269.6819224897,-185036548.5,-248.0683499805,-90858366.75,-121.8088280629,2022-03-01
43,002840,华统股份,365623190.83,719.7135305864,119229313.63,32.6098881636,-150177379.31,-41.0743582673,396571256.51,108.4644701037,2022-02-26
44,300256,星星科技,-274319901.19,-2284.1724232692,93585691.92,34.115531361,-154869941.14,-56.4559627166,-213421270.4,-77.8001411761,2021-12-31
45,603122,合富中国,44937479.47,,-95465441.67,-212.4405792135,148651644.66,330.7965787428,-8238874.51,-18.33408239,2021-12-30
46,300733,西菱动力,-77825007.58,-652.4565051533,-9825716.33,-12.6253972027,-75065838.06,-96.4546492114,7072054.47,9.0871233938,2021-12-24
47,300001,特锐德,310536433.85,759.7149793892,-457863180.29,-147.4426606287,-113213754.76,-36.4574788718,882253180.6,284.1061738431,2021-12-17
48,600872,中炬高新,207289350.48,-9.076033744,395405038.67,190.7502907189,34406444.49,16.5982692359,-222537500.0,-107.3559734182,2021-12-04
49,605108,同庆楼,15999680.64,-68.8178340767,-2273134.16,-14.2073720791,-41727185.2,-260.8001130703,60000000.0,375.0074851494,2021-10-30
50,000972,*ST中基,-52795761.75,-218.2509987512,-4790684.39,-9.0739942586,0.0,0.0,-48005077.36,-90.9260057414,2021-10-29
51,688182,灿勤科技,-281948994.15,,110637854.92,39.2403793649,-160514744.53,-56.9304192817,-232100056.56,-82.3198739402,2021-10-28
52,002377,国创高新,-310028658.76,-65.4369720599,-384426833.38,-123.9971926846,-26409641.57,-8.5184517056,100807816.19,32.5156443902,2021-10-28
53,600078,澄星股份,-314484495.42,21.8792129593,188786000.81,60.0303046921,-45015237.07,-14.3139765952,-458157910.29,-145.685373035,2021-10-12
54,301302,华如科技,,,-59815200.0,,,,,,2021-09-30
55,301167,建研设计,,,-98129700.0,,,,,,2021-09-29
56,688553,汇宇制药,-179284918.43,,60406188.22,33.6928441884,-195712231.36,-109.1626853356,-43595124.27,-24.316113509,2021-09-27
57,688112,鼎阳科技,,,3587900.0,,,,,,2021-09-27
58,301119,正强股份,,,18913700.0,,,,,,2021-09-23
59,301188,力诺药包,,,23416600.0,,,,,,2021-09-15
60,301089,拓新药业,,,-15657700.0,,,,,,2021-09-15
61,301362,民爆光电,,,117613200.0,,,,,,2021-09-13
62,301101,明月镜片,,,-35541600.0,,,,,,2021-09-10
63,301087,可孚医疗,,,137928700.0,,,,,,2021-09-08
64,301085,亚康股份,,,-183428200.0,,,,,,2021-09-08
65,301086,鸿富瀚,,,3319000.0,,,,,,2021-09-01
66,301077,星华新材,,,-8591800.0,,,,,,2021-09-01
67,000752,ST西发,11960689.61,-73.127207353,-13956707.65,-116.688151813,25917397.26,216.688151813,,,2021-09-01
68,688722,同益中,,,24970600.0,,,,,,2021-08-31
69,603766,隆鑫通用,-146210532.77,-173.225449734,-251014850.89,-171.6804159963,-32821878.47,-22.448368013,122688272.39,83.9120616454,2021-08-31
70,301257,普蕊斯,,,-7276700.0,,,,,,2021-08-31
71,300140,节能环境,-223144581.8,-144.3187988676,-440561512.06,-197.4332105697,-16740426.95,-7.5020539665,233856920.79,104.8006269763,2021-08-27
72,605033,美邦股份,-75207234.56,,-68702810.99,-91.3513326104,3857554.21,5.1292328891,-10361977.78,-13.7779002786,2021-08-25
73,301366,一博科技,,,9951400.0,,,,,,2021-08-25
74,301091,深城交,,,-112317400.0,,,,,,2021-08-25
75,301083,百胜智能,,,1672900.0,,,,,,2021-08-25
76,301078,孩子王,,,-233331400.0,,,,,,2021-08-25
77,600930,华电新能,-195016513.71,,1010337148.43,518.0777408073,-2314331788.66,-1186.736315111,1108978126.52,568.6585743037,2021-08-24
78,301165,锐捷网络,,,-1032059900.0,,,,,,2021-08-20
79,301079,邵阳液压,,,8728000.0,,,,,,2021-08-18
80,301076,新瀚新材,,,15914400.0,,,,,,2021-08-18
81,301073,君亭酒店,,,-7870100.0,,,,,,2021-08-18
82,301070,开勒股份,,,-9381900.0,,,,,,2021-08-18
83,301262,海看股份,,,41208600.0,,,,,,2021-08-17
84,300737,科顺股份,-110017834.39,-176.4486634209,-261073983.9,-237.3015114754,-150810468.46,-137.0782012718,301866617.97,274.3797127472,2021-08-17
85,301263,泰恩康,,,25511100.0,,,,,,2021-08-13
86,301217,铜冠铜箔,,,-74491400.0,,,,,,2021-08-12
87,301258,富士莱,,,55715200.0,,,,,,2021-08-11
88,301208,中亦科技,,,-121436800.0,,,,,,2021-08-11
89,301082,久盛电气,,,-12236300.0,,,,,,2021-08-11
90,688096,京源环保,-29588561.17,-162.5094077933,-39151076.71,-132.3182850462,-2073930.22,-7.009229709,11636445.76,39.3275147553,2021-08-10
91,688210,统联精密,,,16477700.0,,,,,,2021-08-09
92,301216,万凯新材,,,-819295900.0,,,,,,2021-08-06
93,605069,正和生态,,,-16954200.0,,,,,,2021-08-04
94,301206,三元生物,,,36671600.0,,,,,,2021-08-04
95,301088,戎美股份,,,35753000.0,,,,,,2021-08-04
96,301066,万事利,,,-57294200.0,,,,,,2021-08-04
97,301061,匠心家居,,,83701700.0,,,,,,2021-08-04
98,002813,路畅科技,19375273.12,200.6228497239,-39026784.0,-201.4257231797,362904.11,1.8730270678,58295093.94,300.873662936,2021-08-04
99,301221,光庭信息,,,12973400.0,,,,,,2021-08-03
100,301201,诚达药业,,,35799200.0,,,,,,2021-08-03
101,603209,兴通股份,,,26242100.0,,,,,,2021-08-02
102,301282,金禄电子,,,-14504600.0,,,,,,2021-08-02
103,688338,赛科希德,-10332675.0,,-10916233.02,-105.6476954903,-194123.41,-1.8787333387,-424528.3,-4.1086001447,2021-07-31
104,688728,格科微,1430402033.0,,-332562216.0,-23.2495625934,-48776444.0,-3.409981451,1805463533.0,126.2207051827,2021-07-30
105,688343,云天励飞,,,-60182400.0,,,,,,2021-07-30
106,688225,亚信安全,,,-74671200.0,,,,,,2021-07-30
107,605580,恒盛能源,8441778.5,,-23789841.79,-281.8107794465,-13041101.05,-154.482862231,45272721.34,536.2936416775,2021-07-30
108,601728,中国电信,11042000000.0,154.8840570819,23434000000.0,212.2260460062,-8075000000.0,-73.1298677776,-4378000000.0,-39.6486143815,2021-07-30
109,301168,通灵股份,,,39555500.0,,,,,,2021-07-30
110,301096,百诚医药,,,-16445200.0,,,,,,2021-07-30
111,301048,金鹰重工,75496584.06,,91302517.23,120.9359580527,-3519690.57,-4.6620527456,-12137517.64,-16.0769096922,2021-07-30
112,301047,义翘神州,7111779.89,,21775856.47,306.1941849553,-14742524.2,-207.2972508715,,,2021-07-30
113,688733,壹石通,,,-2867900.0,,,,,,2021-07-29
114,301226,祥明智能,,,19371900.0,,,,,,2021-07-29
115,301046,能辉科技,74358103.33,,-30796000.99,-41.4157968141,104499331.11,140.5352294238,654773.21,0.8805673903,2021-07-29
116,300703,创源股份,67122184.85,315.2388622665,1074524.63,1.6008487096,-4474322.52,-6.6659369477,68192406.75,101.5944384146,2021-07-29
117,001213,中铁特货,460754346.44,,515080298.75,111.7906543323,-54325952.31,-11.7906543323,,,2021-07-29
118,688235,百济神州,,,1639760000.0,,,,,,2021-07-28
119,605588,冠石科技,32912574.33,,-11204704.47,-34.0438409881,-15773824.85,-47.9264389708,59822124.19,181.7606960494,2021-07-28
120,301293,三博脑科,,,-23875500.0,,,,,,2021-07-28
121,301139,元道通信,,,-119073400.0,,,,,,2021-07-28
122,301062,上海艾录,,,12352500.0,,,,,,2021-07-28
123,301060,兰卫医学,,,-97816300.0,,,,,,2021-07-28
124,300854,中兰环保,,,1040900.0,,,,,,2021-07-28
125,688798,艾为电子,94739384.59,,-55210867.14,-58.2765735485,-77983139.06,-82.3133266038,234096627.12,247.0953639113,2021-07-27
126,688197,首药控股,,,-18782500.0,,,,,,2021-07-27
127,301081,严牌股份,,,-12640300.0,,,,,,2021-07-27
128,301045,天禄科技,6351493.91,,2017912.39,31.7706734603,-3054397.27,-48.0894308218,7142324.58,112.4510970365,2021-07-27
129,688787,海天瑞声,-107378518.54,,5975943.33,5.5653061816,-112891451.9,-105.1341119574,-660000.0,-0.6146480776,2021-07-26
130,688257,新锐股份,,,29456100.0,,,,,,2021-07-23
131,301398,星源卓镁,,,14375200.0,,,,,,2021-07-23
132,301123,奕东电子,,,21687100.0,,,,,,2021-07-23
133,301043,绿岛风,-55180185.51,,-39431096.45,-71.4587964603,-15097694.82,-27.3607177657,-651394.24,-1.180485774,2021-07-23
134,300964,本川智能,4666718.16,,2308388.05,49.4649124043,-8505275.85,-182.2539000298,10393847.93,222.7228551981,2021-07-23
135,301042,安联锐视,-38087422.7,,-23909849.79,-62.7762345022,-28990094.38,-76.1146129743,12516653.12,32.8629564111,2021-07-22
136,300834,星辉环材,,,33822900.0,,,,,,2021-07-22
137,001211,双枪科技,-5773029.69,,9539783.39,165.2474333628,-3099561.99,-53.6903871354,-12205863.26,-211.4290747741,2021-07-22
138,688103,国力电子,,,-563200.0,,,,,,2021-07-21
139,605589,圣泉集团,859336575.26,666.5327721767,227107916.47,26.4282846801,160011311.14,18.6203305837,467240322.0,54.3722140372,2021-07-21
140,301259,艾布鲁,,,-66146800.0,,,,,,2021-07-21
141,301229,纽泰格,,,-1556800.0,,,,,,2021-07-21
142,301052,果麦文化,,,-69759200.0,,,,,,2021-07-21
143,300814,中富电路,13832262.51,,31028785.39,224.321837209,15769819.88,114.0075231265,-34268342.17,-247.7421328957,2021-07-21
144,688148,芳源股份,-1911726.13,,44456870.28,2325.4832155273,-8885370.31,-464.7825946701,-38715377.78,-2025.1529323397,2021-07-20
145,301072,中捷精工,,,17277000.0,,,,,,2021-07-20
146,688778,厦钨新能,373399791.72,,149523226.67,40.0437359596,-118036407.05,-31.611267512,340665978.78,91.2335749334,2021-07-19
147,003023,彩虹集团,109301747.43,,117270983.99,107.291042227,-12760303.23,-11.6743817277,4791066.67,4.3833395007,2021-07-19
148,000737,北方铜业,-37361588.45,87.0349311894,-32787848.2,-87.7581750676,374392894.78,1002.0797035464,-379689201.67,-1016.2555111331,2021-07-17
149,688775,影石创新,,,-12318600.0,,,,,,2021-07-16
150,688262,国芯科技,,,-12926100.0,,,,,,2021-07-16
151,301419,阿莱德,,,12805100.0,,,,,,2021-07-16
152,301370,国科恒泰,,,-426397000.0,,,,,,2021-07-16
153,301118,恒光股份,,,31041400.0,,,,,,2021-07-16
154,301041,金百泽,-16182077.42,,-6537252.4,-40.3981035953,-8806430.11,-54.4208872658,-1366952.38,-8.4473231991,2021-07-16
155,300994,久祺股份,-50069251.29,,-57133516.58,-114.1089892659,4915626.76,9.8176558134,,,2021-07-16
156,688385,复旦微电,16938247.09,,-24028986.18,-141.8622957401,40541952.77,239.3515253059,,,2021-07-15
157,301215,中汽股份,,,-10870200.0,,,,,,2021-07-15
158,301158,德石股份,,,-30956800.0,,,,,,2021-07-15
159,300294,博雅生物,116768964.09,125.2139768624,70048130.64,59.9886546788,-156270685.96,-133.8289563309,202991519.41,173.840301652,2021-07-15
160,605577,龙版传媒,-138496047.76,,-136443912.66,-98.5182717246,-2052135.1,-1.4817282754,,,2021-07-14
161,605507,国邦医药,224339086.1,,173451482.75,77.3166574605,-74432866.02,-33.1787328343,123796195.04,55.1826242997,2021-07-14
162,301110,青木科技,,,22516300.0,,,,,,2021-07-14
163,301058,中粮科工,,,-72752600.0,,,,,,2021-07-14
164,301056,森赫股份,,,9454500.0,,,,,,2021-07-14
165,301040,中环海陆,35202580.23,,51999768.75,147.715787906,-12869282.01,-36.5577804977,-3917026.05,-11.1270992763,2021-07-14
166,301031,中熔电气,-16817488.35,,2830615.82,16.831382672,-19665400.48,-116.934229837,,,2021-07-14
167,301024,霍普股份,-10367342.07,,-10385461.82,-100.1747771982,-5242.72,-0.0505695671,-9045.05,-0.087245602,2021-07-14
168,300774,倍杰特,-358560703.56,,-12498867.05,-3.4858440777,-346061836.51,-96.5141559223,,,2021-07-14
169,688670,金迪克,3690780.32,,-3333285.5,-90.3138418165,5137472.77,139.1974684096,1886593.05,51.1163734069,2021-07-13
170,001376,百通能源,-56804820.84,-674.405128644,40839429.72,71.8943024836,-50003937.96,-88.0276307901,-47640312.6,-83.8666716936,2021-07-13
171,001212,中旗新材,40470436.68,,54400167.27,134.4195213413,-13829059.22,-34.1707684781,,,2021-07-13
172,688786,悦安新材,,,5242700.0,,,,,,2021-07-12
173,688511,*ST天微,-678782.89,,2169557.16,319.6246092768,-2624590.05,-386.6611973675,-223750.0,-32.9634119092,2021-07-12
174,688509,正元地信,-78445910.42,,-127134555.25,-162.0665176417,-2529485.15,-3.2244958806,51218129.98,65.2910135223,2021-07-12
175,301286,侨源股份,,,42472600.0,,,,,,2021-07-11
176,688071,华依科技,3460404.04,,15724648.15,454.4165354171,-9849249.46,-284.6271518051,-2414994.65,-69.789383612,2021-07-09
177,301373,凌玮科技,,,-2652700.0,,,,,,2021-07-09
178,301248,杰创智能,,,56012000.0,,,,,,2021-07-09
179,301177,迪阿股份,,,-536700.0,,,,,,2021-07-09
180,301038,深水规院,-205126668.53,,-96785523.45,-47.183296128,-108341145.08,-52.816703872,,,2021-07-09
181,301037,保立佳,22609105.67,,30376470.19,134.3550277192,-16072122.96,-71.0869469787,8193968.88,36.2418974001,2021-07-09
182,301036,双乐股份,20255652.54,,-8970362.38,-44.2857240086,-489857.9,-2.4183762978,29630982.89,146.2850077601,2021-07-09
183,688718,唯赛勃,46832401.53,,40019557.25,85.4527121022,40335338.78,86.1269921299,-33459868.05,-71.4459796143,2021-07-08
184,301336,趣睡科技,,,16845900.0,,,,,,2021-07-08
185,301196,唯科科技,,,45595500.0,,,,,,2021-07-08
186,301185,鸥玛软件,2464215.88,142.1016153783,3541985.88,143.7368336414,-1077770.0,-43.7368336414,,,2021-07-08
187,301113,雅艺科技,,,15226600.0,,,,,,2021-07-08
188,301035,润丰股份,71984421.38,,-429345094.91,-596.4416837409,-15653548.92,-21.7457452875,511006942.49,709.8854622897,2021-07-08
189,688296,和达科技,-54439717.69,,-64455230.82,-118.3974376705,8289313.13,15.2265909555,1726200.0,3.1708467149,2021-07-07
190,688049,炬芯科技,,,-27062100.0,,,,,,2021-07-07
191,301211,亨迪药业,,,54169900.0,,,,,,2021-07-07
192,301181,标榜股份,,,1381600.0,,,,,,2021-07-07
193,688768,容知日新,-22074860.27,,-16705469.47,-75.6764449046,-13855600.28,-62.7664234814,8480433.49,38.4167029203,2021-07-06
194,605167,利柏特,21558795.13,,28785128.0,133.5191870716,-17581182.38,-81.5499301978,9672810.16,44.8671185086,2021-07-06
195,601825,沪农商行,9300620000.0,255.4745631923,-14890064000.0,-160.0975418843,5767639000.0,62.0134894233,18340836000.0,197.2001436463,2021-07-06
196,688303,大全能源,88196809.02,,53189106.39,60.3072911379,-26862204.39,-30.4571159529,61869774.5,70.1496745602,2021-07-05
197,301333,诺思格,,,-18784000.0,,,,,,2021-07-05
198,301033,迈普医学,-12946587.06,,-6563523.17,-50.696937653,-6541911.42,-50.5300075586,,,2021-07-05
199,301032,新柴股份,-71147743.1,,-86460042.87,-121.5218348507,17108171.41,24.0459790635,-1807738.88,-2.5408239267,2021-07-05
200,688800,瑞可达,-73696324.92,14.3362231974,15643715.94,21.22726738,-80111858.53,-108.7053643678,-9463300.84,-12.8409399658,2021-07-02
201,688737,中自科技,,,-167563400.0,,,,,,2021-07-02
202,688212,澳华内镜,,,-11488900.0,,,,,,2021-07-02
203,688162,巨一科技,,,17642600.0,,,,,,2021-07-02
204,301239,普瑞眼科,,,22826800.0,,,,,,2021-07-02
205,301190,善水科技,,,-3523600.0,,,,,,2021-07-02
206,301189,奥尼电子,,,-14897200.0,,,,,,2021-07-02
207,301162,国能日新,,,-5431400.0,,,,,,2021-07-02
208,301129,瑞纳智能,,,-44380500.0,,,,,,2021-07-02
209,301116,益客食品,,,-49299400.0,,,,,,2021-07-02
210,301106,骏成科技,,,22127600.0,,,,,,2021-07-02
211,301098,金埔园林,,,-168719500.0,,,,,,2021-07-02
212,301030,仕净科技,-22614620.79,,-87107032.65,-385.1801604762,-4446180.0,-19.6606436221,68938591.86,304.8408040982,2021-07-02
213,301029,怡合达,-325909158.81,,-2494778.68,-0.7654828386,-297672431.14,-91.3360128408,-26045687.85,-7.9917017199,2021-07-02
214,300743,天地数码,30327214.33,375.0145543263,2152351.46,7.0970958182,4373324.84,14.4204633911,23801538.03,78.4824407907,2021-07-02
215,301130,西点药业,,,261500.0,,,,,,2021-07-01
216,688353,华盛锂电,,,24060100.0,,,,,,2021-06-30
217,301197,工大科雅,,,-29322000.0,,,,,,2021-06-30
218,301053,远信工业,,,2893900.0,,,,,,2021-06-30
219,301028,鼎熔岩,-139853956.14,,-25316185.85,-18.1018732317,-114577229.88,-81.9263416226,-98962.5,-0.0707613161,2021-06-30
220,002653,海思科,-211305874.43,12.715765795,-91287408.62,-43.2015479296,-408598991.38,-193.3684960166,291663418.0,138.0290154198,2021-06-30
221,688503,聚和材料,,,-45231500.0,,,,,,2021-06-29
222,688501,青达环保,-10487971.4,,-67975690.53,-648.1300142561,-2130283.9,-20.3116867767,59729831.4,569.5079546079,2021-06-29
223,688270,臻镭科技,,,2388100.0,,,,,,2021-06-29
224,605365,立达信,-51400160.78,,84602781.19,164.5963357043,-196470744.57,-382.2376070202,60168616.33,117.0591986814,2021-06-29
225,600359,新农开发,-20755073.09,-111.6907901708,24903814.59,119.9890478921,-369539.27,-1.7804768424,-45289348.41,-218.2085710497,2021-06-29
226,301178,天亿马,,,-15867100.0,,,,,,2021-06-28
227,301027,华蓝集团,-188361460.52,,-153762406.86,-81.6315643527,-406822.43,-0.2159796536,-34192231.23,-18.1524559937,2021-06-28
228,300376,易事特,-65151340.01,63.3918774236,77136235.84,118.3954709576,-179629164.69,-275.7106218574,37072245.61,56.9017392494,2021-06-26
229,688793,倍轻松,9463090.82,,8590228.33,90.7761374523,-1253807.49,-13.2494500354,2528197.78,26.7164061731,2021-06-25
230,688285,高铁电气,-88348452.82,,-95617811.74,-108.2280545816,-11594386.59,-13.1234744016,18863745.51,21.3515289831,2021-06-25
231,688121,卓然股份,,,17490700.0,,,,,,2021-06-25
232,301418,协昌科技,,,2377700.0,,,,,,2021-06-25
233,301382,蜂助手,,,-45914000.0,,,,,,2021-06-25
234,301186,超达装备,,,9768200.0,,,,,,2021-06-25
235,301169,零点有数,,,-29025700.0,,,,,,2021-06-25
236,301133,金钟股份,,,-34951300.0,,,,,,2021-06-25
237,301117,佳缘科技,,,-27695100.0,,,,,,2021-06-25
238,301026,浩通科技,2316622.92,,26747014.46,1154.5691890159,-3131644.33,-135.1814446349,-21298747.21,-919.3877443809,2021-06-25
239,688048,长光华芯,,,-28874200.0,,,,,,2021-06-24
240,301327,华宝新能,,,35738900.0,,,,,,2021-06-24
241,301025,读客文化,-31987558.85,,-11252200.14,-35.1768016833,-20735358.71,-64.8231983167,,,2021-06-24
242,688799,华纳药厂,-53133280.87,,15926222.56,29.9740996589,-53172531.14,-100.0738713465,-15936000.0,-29.9925013834,2021-06-23
243,688362,甬矽电子,,,31546700.0,,,,,,2021-06-23
244,688038,中科通达,-117906338.65,,-114768951.54,-97.3390852893,-25379866.03,-21.5254466559,22242478.92,18.8645319452,2021-06-23
245,301023,奕帆传动,9517877.99,,11268265.06,118.3905180529,3694292.25,38.8142425642,-6431880.0,-67.576827595,2021-06-23
246,002669,康达新材,-173724982.24,-226.1460159338,-30523017.02,-17.5697338555,-150543123.98,-86.6560019399,7424558.76,4.2737427077,2021-06-23
247,688305,科德数控,1620826.79,,-5813008.4,-358.6446396286,7708731.02,475.6048621334,-274895.83,-16.9602225047,2021-06-22
248,688187,时代电气,,,-528027200.0,,,,,,2021-06-22
249,605020,永和股份,-1208566.82,,-63046142.56,-5216.6037919194,-73495195.54,-6081.1859405506,129408511.48,10707.6008821755,2021-06-22
250,301198,喜悦智行,,,16645600.0,,,,,,2021-06-22
251,301108,洁雅股份,,,6863100.0,,,,,,2021-06-22
252,688789,宏华数科,-35882194.57,,-30462761.2,-84.8965944393,-8128436.56,-22.6531199036,,,2021-06-21
253,688151,华强科技,,,-28968000.0,,,,,,2021-06-21
254,301153,中科江南,,,-74321300.0,,,,,,2021-06-21
255,301039,中集车辆,-355699341.43,,-106406901.35,-29.9148435086,-184901241.11,-51.9824524742,-86952132.66,-24.4454016447,2021-06-21
256,688211,中科微至,,,76991300.0,,,,,,2021-06-18
257,688110,东芯股份,,,17579700.0,,,,,,2021-06-18
258,688087,英科再生,-94465921.67,,-42081542.42,-44.546797063,-50344770.0,-53.2941076634,-267354.94,-0.2830173414,2021-06-18
259,301080,百普赛斯,,,8322000.0,,,,,,2021-06-18
260,601665,齐鲁银行,-5658312000.0,-187.4036477987,134623000.0,2.379207792,495865000.0,8.763479285,-6300035000.0,-111.3412445266,2021-06-17
261,301339,通行宝,,,-141142000.0,,,,,,2021-06-17
262,301138,华研精机,,,13996500.0,,,,,,2021-06-17
263,301112,信邦智能,,,33853400.0,,,,,,2021-06-17
264,300540,蜀道装备,-56339550.38,-19.7151017586,-39914011.84,-70.8454568252,-35494030.21,-63.0002014049,19068491.67,33.8456582301,2021-06-17
265,001210,金房能源,-182545208.53,,-129257700.99,-70.8085969667,-20029357.17,-10.9722722011,-33258150.37,-18.2191308322,2021-06-17
266,688226,威腾电气,-24830909.83,,-11325897.73,-45.6120931836,-3168478.92,-12.7602207961,-10098102.95,-40.6674705806,2021-06-16
