序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
25,300922,天秦装备,-41852966.15,-3297.3742771827,-7128087.33,-17.0312596351,-4868718.48,-11.6329114227,-29855765.6,-71.3348857832,2020-08-14
26,002535,林州重机,-156692974.41,-462.4687869211,456633041.43,291.4189631982,-158130624.94,-100.9174952071,-455195390.9,-290.5014679911,2020-07-11
27,000796,凯撒旅业,-155900039.12,-215.867777427,-19808743.67,-12.7060543293,-43604424.72,-27.9694764454,-93011899.97,-59.6612422261,2020-06-30
28,000980,众泰汽车,-2147326980.68,-342.117190691,39950909.37,1.860494919,-1140770388.5,-53.1251364494,-1046496335.04,-48.7348384506,2020-06-24
29,300967,晓鸣股份,7096875.67,105.967143095,26252875.14,369.9215874808,-47170869.8,-664.6709339914,28014870.33,394.7493465107,2020-06-17
30,300233,金城医药,-68051986.39,-162.8032941496,60311535.48,88.625679689,-107377544.02,-157.7875235039,-21456839.38,-31.530070639,2020-06-11
31,001202,炬申股份,14197801.95,-45.0654973714,-5568361.15,-39.2198818494,-10290624.41,-72.4804053912,30056787.51,211.7002872406,2020-06-09
32,300055,万邦达,-497789212.71,-627.528278641,36358090.92,7.30391298,-455885255.09,-91.5819876064,-78262048.54,-15.7219253736,2020-06-05
33,000586,汇源通信,-32438844.13,-147.920065158,-38855283.8,-119.7801119062,-3481560.28,-10.732689075,9897999.95,30.5128009812,2020-06-05
34,300270,中威电子,5330820.43,-73.2081170824,-134127818.57,-2516.0820990175,-319956565.9,-6002.0135756102,459415204.9,8618.0956746277,2020-05-23
35,300300,海峡创新,-25038590.93,91.8528226476,6238780.14,24.9166582794,114976264.26,459.1962246655,-146963047.0,-586.9461560791,2020-05-20
36,600064,南京高科,-182698587.56,-321.5061994851,-545572733.48,-298.6190209603,190052251.99,104.0250253317,172821893.93,94.5939956286,2020-04-30
37,301298,东利机械,1649986.86,115.6551930503,2163695.87,131.1341273348,-24767118.13,-1501.049416236,24764526.53,1500.8923483185,2020-04-29
38,300353,东土科技,-60071480.2,23.1950798107,-115541676.35,-192.3403185094,-54559510.1,-90.8243144972,110101302.2,183.283817601,2020-04-29
39,300203,聚光科技,-224362163.77,41.2459255446,-183005235.64,-81.5668883581,-314261946.28,-140.0690477393,273114265.88,121.7291994741,2020-04-29
40,000802,北京文化,-520106730.39,0.0630692655,-353006191.49,-67.8718753025,-27005276.54,-5.192256697,-140095262.36,-26.9358680006,2020-04-29
41,002267,陕天然气,550753679.39,404.3447586859,762629561.69,138.4701710091,-211044427.86,-38.3192043481,-831454.44,-0.150966661,2020-04-28
42,002255,海陆重工,89213044.22,282.0735312219,-69225555.01,-77.5957771817,-845490171.43,-947.7203460797,1002626929.56,1123.8568735392,2020-04-28
43,300324,旋极信息,-1257473110.31,-3822.1433708022,-465976999.27,-37.05661739,-328750653.19,-26.1437521403,-463123665.42,-36.8297072616,2020-04-25
44,300056,中创环保,-117403485.6,-408.7654770546,37985528.99,32.3546858902,-1673547.41,-1.4254665451,-143513506.7,-122.2395621106,2020-04-22
45,600927,永安期货,-246881754.37,91.9932652922,-160694433.84,-65.0896354208,-247429544.23,-100.2218834929,157558707.47,63.8195025275,2020-04-20
46,600877,电科芯片,8146645.19,111.4079626184,1787985.52,21.947506959,-1091340.33,-13.3961932126,7450000.0,91.4486862536,2020-04-11
47,300234,开尔新材,-35604156.03,-31.8265525306,-19971572.08,-56.0933730972,-15580827.3,-43.761260025,-148625.46,-0.4174385144,2020-04-07
48,002166,莱茵生物,-11802357.26,-8.4922923285,-20106699.99,-170.3617298397,-50507694.34,-427.9458181729,58468636.65,495.3979562046,2020-04-03
49,001317,三羊马,-38932488.32,-189.7872750915,1823240.87,4.6830833288,-22126466.84,-56.8329120351,-18629262.35,-47.8501712936,2020-03-31
50,003003,天元股份,112345928.52,333.9341077486,22750417.03,20.2503262287,-24455318.53,-21.7678725452,114312031.76,101.7500440522,2020-03-13
51,603822,ST嘉澳,-90919355.3,-675.6331991888,10122231.35,11.1331974546,-108056437.82,-118.8486626015,5087570.42,5.5956956615,2020-03-05
52,300382,斯莱克,-76369584.12,-615.3832831912,-108615627.92,-142.2236734317,-53728988.15,-70.353909569,85490012.3,111.9424876868,2020-02-21
53,300339,润和软件,-30399029.23,92.186434948,-288968192.81,-950.5836210218,-489194635.84,-1609.2442694098,744085827.69,2447.7289128552,2020-02-12
54,600400,红豆股份,-444535637.51,-557.881738005,-180693832.81,-40.6477720936,-28086207.37,-6.3181002827,-235758336.25,-53.0347437543,2020-01-14
55,603976,正川股份,-61480328.13,-3542.8271665971,23357186.17,37.9913167031,-36812319.19,-59.8765821681,-48025195.11,-78.114734535,2020-01-09
56,601077,渝农商行,860732000.0,104.5315698687,-48606811000.0,-5647.1481250842,53572637000.0,6224.0786911605,-4123168000.0,-479.0304066771,2020-01-06
57,002671,龙泉股份,-101101175.33,-18.0302860925,64780831.09,64.0752502417,-30980582.8,-30.6431480137,-134901423.62,-133.432102228,2020-01-03
58,300391,*ST长药,13632687.35,181.0211273791,50116984.58,367.623662843,-390823968.22,-2866.8153107758,353249882.82,2591.1977128999,2019-12-23
59,688039,当虹科技,,,-12655700.0,,,,,,2019-12-06
60,002175,东方智造,-82904778.72,-1815.8729854604,-33106690.63,-39.9333924306,-28507294.88,-34.3855870797,-21291389.64,-25.6817399054,2019-12-06
61,688579,地纬智能,-112193636.03,-174.0829521679,-68228821.33,-60.8134505167,-16748014.7,-14.9277760242,-27216800.0,-24.2587734591,2019-12-05
62,000088,盐田港,-262165974.48,-4793.5621473466,50712997.99,19.3438519589,-490959887.22,-187.2706357848,178080127.05,67.9264833673,2019-12-05
63,688556,高测股份,-13219759.36,-138.7734019151,-2555035.59,-19.3273986343,-22690180.69,-171.638379127,12012597.13,90.8685007259,2019-11-29
64,688088,虹软科技,483151718.72,,62939007.7,13.0267585235,-4797821.79,-0.993025918,425453444.54,88.05793875,2019-11-18
65,300586,美联新材,208400581.04,218.9432496155,12422875.65,5.9610561487,154197501.29,73.9909171656,41747642.74,20.0324022763,2019-11-18
66,002005,ST德豪,-1386267721.99,-692.6322425261,311634712.16,22.4801246698,-305428806.46,-22.0324545984,-1394203466.83,-100.5724539866,2019-11-18
67,688196,卓越新能,,,105798800.0,,,,,,2019-11-15
68,605589,圣泉集团,-105020442.01,-1865.5077305544,247267803.68,235.4473081121,44033453.41,41.9284594192,-402374007.06,-383.1387483798,2019-11-14
69,601399,国机重装,-1509417159.8,-8.6858986555,-749255093.91,-49.6387025313,-108435518.37,-7.1839330609,-652820326.93,-43.2498281003,2019-11-14
70,688096,京源环保,-20780982.96,-126.0713291296,-7141630.1,-34.366180434,-1084826.97,-5.2202870869,-12554525.89,-60.413532479,2019-11-13
71,688518,联赢激光,-28575370.11,-210.8596895016,-154923658.3,-542.158011265,-149196778.09,-522.1166953067,274562410.19,960.8358846555,2019-11-01
72,688166,博瑞医药,,,15466120.4,,,,,,2019-10-31
73,601127,赛力斯,91311332.67,-89.3438361945,827657473.8,906.4126539377,-712031708.63,-779.7845982637,-3490015.38,-3.8221054035,2019-10-31
74,301321,翰博高新,18928520.58,116.875443129,-37285597.23,-196.9810428259,-46043130.76,-243.2473819885,101928228.19,538.4901992694,2019-10-31
75,688111,金山办公,-26752378.04,,122489073.78,457.8623761852,-146586333.62,-547.9375829723,-4166666.67,-15.5749394083,2019-10-30
76,300363,博腾股份,1418430974.78,943.9571190996,-12179891.78,-0.8586876624,-315431752.04,-22.2380755672,1747416787.79,123.1936427545,2019-10-30
77,603992,松霖科技,54421167.66,,118265346.14,217.3149736126,43001935.77,79.0169296599,-97019722.43,-178.2757088862,2019-10-28
78,300051,琏升科技,98006071.39,614.9685266531,25541027.53,26.0606584549,-10295290.82,-10.5047479957,82520283.62,84.199154654,2019-10-28
79,600724,宁波富达,-809022449.27,-27.6113533639,1023527802.11,126.51414099,-998313164.72,-123.3974614204,-834237086.66,-103.1166795696,2019-10-26
80,300673,佩蒂股份,-17938153.03,-208.0531708022,22777882.5,126.9800879829,-2020295.7,-11.2625625204,-39766422.5,-221.6862707855,2019-10-26
81,600601,方正科技,125778059.78,129.1595794766,-113401137.84,-90.1597130997,-219934570.08,-174.8592484768,471996305.15,375.2612387054,2019-10-24
82,000408,藏格矿业,-93733572.47,85.8643088744,-210719429.44,-224.8067836179,-77903199.5,-83.1113094777,194889056.47,207.9180930956,2019-10-24
83,688159,有方科技,,,-37308400.0,,,,,,2019-10-23
84,688100,威胜信息,,,62442100.0,,,,,,2019-10-22
85,688051,佳华科技,,,-36274000.0,,,,,,2019-10-22
86,300465,高伟达,-91651331.9,40.0039233394,-117094718.97,-127.7610663615,-114004552.6,-124.3894117375,139199887.83,151.8798308156,2019-10-21
87,002638,勤上股份,646786304.95,207.6933811878,-18221405.14,-2.8172218553,497271431.67,76.8834200515,167654147.55,25.9211035031,2019-10-19
88,002141,贤丰控股,-14902126.56,50.5767181375,-18691679.11,-125.4296092222,-174167692.68,-1168.7438834904,178364042.82,1196.9032882781,2019-10-19
89,688128,中国电研,-169439114.28,,-20058905.84,-11.8384151884,-59623991.74,-35.1890364827,-89976119.66,-53.1023312075,2019-10-17
90,002513,蓝丰生化,-79752883.29,-240.1942851434,162860422.42,204.2063129276,-32313653.1,-40.5172224087,-207337789.42,-259.9752897536,2019-10-17
91,688363,华熙生物,499456509.11,,234871980.78,47.0255120308,210127840.95,42.0712989254,48400000.0,9.6905334333,2019-10-16
92,688199,久日新材,72377803.67,51.8127577696,33369648.51,46.1048095106,-10178765.49,-14.0633798953,49093326.26,67.8292567205,2019-10-16
93,300250,初灵信息,-306611243.39,-269.0513548514,-29112618.26,-9.4949610908,-235890766.29,-76.9348063306,-41632274.66,-13.5781956981,2019-10-15
94,603959,百利科技,138237632.54,452.4937685555,231165306.99,167.2231379708,-97968410.17,-70.8695659568,5037349.14,3.643978161,2019-10-12
95,603029,天鹅股份,-7121106.97,-108.5522697125,-34257776.96,-481.0737586772,33646248.48,472.4862106656,-6533800.0,-91.7525888535,2019-10-12
96,603610,麒盛科技,69708815.98,,-5330227.9,-7.6464186417,39406264.35,56.5298144804,28324969.33,40.6332670148,2019-10-09
97,002427,尤夫股份,-875136961.44,-278.4318279021,-519833314.31,-59.4002238752,-96745525.91,-11.0549011381,-258861003.79,-29.5794847202,2019-10-08
98,300299,富春股份,-178694316.32,-1028.7864512088,-36876137.27,-20.6364354667,28133138.12,15.7437229675,-169163834.2,-94.6666003059,2019-10-01
99,000607,华媒控股,-179490161.03,41.0370423376,-83218576.16,-46.363865118,-203799163.93,-113.5433623551,107527579.06,59.9072274731,2019-09-30
100,600165,ST宁科,124614692.7,363.9556865335,-123332803.06,-98.9713174167,270486903.42,217.0585968311,-22213819.96,-17.8260038834,2019-09-28
101,002470,金正大,636531992.86,-82.0540351397,-373160580.93,-58.62401028,637094219.77,100.0883265753,382268354.02,60.0548532215,2019-09-28
102,002496,*ST辉丰,-23095027.42,-10836.3207929815,462807708.92,2003.9279473607,-88851376.91,-384.7208115157,-392985675.92,-1701.6029848039,2019-09-27
103,002408,齐翔腾达,64707188.37,93.5271855295,338434097.31,523.0239573613,-448755767.04,-693.5176420802,182640079.03,282.2562432873,2019-09-27
104,601916,浙商银行,-7810410000.0,-42.0421644853,-90613948000.0,-1160.1689027849,58070509000.0,743.501416699,24532859000.0,314.1046244691,2019-09-26
105,600280,中央商场,-436445801.44,-231.7081099244,-3235236.86,-0.7412688699,-138510651.72,-31.7360486143,-294699912.86,-67.5226825158,2019-09-25
106,002629,仁智股份,-6274770.69,95.7397401204,-11652253.78,-185.7000734476,2126389.73,33.8879273053,3237025.15,51.5879433675,2019-09-25
107,000981,山子高科,-2332196450.55,-474.7272275246,1353989249.54,58.0563978314,-49117169.01,-2.1060476701,-3637339073.87,-155.9619505043,2019-09-25
108,688030,山石网科,,,-65070600.0,,,,,,2019-09-24
109,002061,浙江交科,-1159835704.44,-62.361162033,-92671434.3,-7.9900484133,-158401863.37,-13.657267384,-906202051.67,-78.1319326695,2019-09-23
110,603789,*ST星农,-197522.05,-100.3043576295,-80433205.95,-40721.1275652516,83025256.81,42033.4118697128,-2789572.91,-1412.2843044612,2019-09-21
111,603108,润达医疗,96775847.44,119.906989275,162954410.22,168.3833461867,-5847469.14,-6.0422815141,-60294115.25,-62.3028543226,2019-09-21
112,603007,*ST花王,194635952.71,380.1091512819,-216182303.93,-111.0700777117,-146961656.19,-75.5059145773,557779912.83,286.5759922891,2019-09-20
113,600812,华北制药,-318017515.07,-99.7895332373,594298204.99,186.8759350752,-172152139.71,-54.1329114128,-745401803.99,-234.3901730777,2019-09-20
114,600425,青松建化,-264635511.05,-2647.3929506725,217795272.77,82.3000934024,366955839.72,138.6646252667,-849386623.54,-320.964718669,2019-09-20
115,300278,华昌达,19236540.9,-21.3749687185,136467309.15,709.4170924982,-49763126.76,-258.6906191643,-68048201.08,-353.744477418,2019-09-20
116,688300,联瑞新材,83990772.15,1974.4130119029,22807745.49,27.1550610932,-13375821.22,-15.9253461751,74458052.21,88.6502770531,2019-09-19
117,601579,会稽山,-216403460.49,46.2789323195,-111970915.34,-51.7417397515,-50438074.93,-23.3074253137,-53994470.22,-24.9508349348,2019-09-19
118,600436,片仔癀,-106040249.77,-462.1772179782,-62872232.92,-59.2909136449,113804525.57,107.3220082156,-160783757.88,-151.6252161125,2019-09-19
119,603156,养元饮品,3295940718.93,675.6825848754,982399800.99,29.8063552948,451445144.97,13.6970043902,1862095772.97,56.496640315,2019-09-18
120,301007,德迈仕,-20744167.67,-251.3438199696,44148865.18,212.8254354782,-32769590.77,-157.9701402886,-31403470.86,-151.3845788347,2019-09-17
121,603185,弘元绿能,-32303927.57,,20507571.04,63.4832126699,-9537001.73,-29.5227312819,-43273585.52,-133.9576601831,2019-09-13
122,600448,华纺股份,-55903036.5,-275.0521906353,16067407.85,28.7415654962,-41679385.74,-74.5565685685,-30292421.89,-54.1874355787,2019-09-13
123,300340,科恒股份,-78953786.16,-49.3165461396,-183612249.96,-232.5566117728,-138233032.78,-175.0809422868,242890766.76,307.636629696,2019-09-11
124,300163,先锋新材,19042887.05,123.0600172042,-26428144.44,-138.7822359635,19386938.44,101.8067186404,26643826.3,139.914847103,2019-09-11
125,603867,新化股份,70902728.29,131.725718905,80760628.26,113.9034141672,-30492016.58,-43.0054206875,22778390.94,32.126254503,2019-09-10
126,000010,美丽生态,-105967182.12,-5127.3739474032,-54695776.0,-51.6157690577,69586289.59,65.6677739257,-120857695.71,-114.052004868,2019-09-06
127,002592,ST八菱,432803252.97,231.5713172778,45300394.79,10.4667408295,476192417.71,110.0251475566,-88715717.79,-20.4979323009,2019-09-05
128,002298,中电鑫龙,-113131195.93,-152.3186541242,-257030238.57,-227.1966069633,-65196453.73,-57.6290679101,209095496.37,184.8256748734,2019-09-05
129,000893,亚钾国际,-35257139.18,84.7724624672,-5451847.56,-15.4631024717,-29549456.85,-83.811272092,0.0,0.0,2019-09-05
130,603690,至纯科技,-16848415.56,-122.6630912352,-68245778.85,-405.057547441,-53213602.46,-315.837428573,104489562.56,620.1744145489,2019-09-04
131,300345,华民股份,-30894369.73,-31.2539000134,9832875.54,31.8274029408,3027734.91,9.8002805575,-43788323.96,-141.735611837,2019-09-03
132,002766,索菱股份,-446770694.33,-576.7065707101,-179196995.74,-40.1093890029,-311002783.61,-69.611276558,47691447.99,10.674703734,2019-09-03
133,000019,深粮控股,-184996984.35,-20.8527379514,52861245.3,28.5741118893,-307367061.47,-166.1470658832,66419850.49,35.9032071379,2019-09-03
134,688819,天能股份,-344626172.34,-120.7251868698,1176965140.46,341.5193722718,-2213548515.13,-642.3042394314,691957202.33,200.7848671596,2019-09-02
135,603990,麦迪科技,6169370.58,103.357362354,-25320203.3,-410.4179344013,38473460.26,623.6205097603,-6983886.38,-113.202575359,2019-08-31
136,603898,好莱客,481482969.8,2020.6539145602,191686445.35,39.8116771253,291985167.77,60.6428858515,-2188643.32,-0.4545629767,2019-08-31
137,603885,吉祥航空,-634370219.71,-180.2215994389,797201400.4,125.6681627906,-1102084694.4,-173.7289456784,-348939083.28,-55.0055901804,2019-08-31
138,603859,能科科技,-38626264.93,64.8847288698,-43142198.61,-111.6913548027,-31522990.28,-81.610247165,36066002.59,93.3717061574,2019-08-31
139,603828,ST柯利达,-290180012.37,-281.4801757769,-218784971.45,-75.3962926885,-123215261.26,-42.4616637975,51820220.34,17.857956486,2019-08-31
140,603800,洪田股份,42624582.27,-38.2151058692,16956301.71,39.7805698191,-16921760.72,-39.6995344443,40353851.35,94.6727198272,2019-08-31
141,603737,三棵树,-67363866.97,2.5445496328,-108609089.17,-161.2275156626,-66004979.06,-97.9827643941,107249297.06,159.2089377941,2019-08-31
142,603669,灵康药业,40119966.93,236.5440086447,49232776.8,122.7139017485,-4455865.42,-11.1063536712,-4656944.45,-11.6075480773,2019-08-31
143,603336,宏辉果蔬,-6062419.22,-138.9054604614,54348802.66,896.4870406966,-33178460.04,-547.2808599337,-26670000.0,-439.9233875482,2019-08-31
144,603308,应流股份,-40346835.1,83.0771426418,99024586.5,245.4333437916,-151115813.87,-374.541927503,29003026.17,71.8842657624,2019-08-31
145,603286,日盈电子,25626052.3,-83.0906256235,15304701.93,59.7232135127,13553142.12,52.8881388414,-3039328.3,-11.860306318,2019-08-31
146,603197,保隆科技,45347818.42,-93.6587787182,108148092.09,238.4857659267,-203897682.74,-449.6306323968,139125824.25,306.7971715011,2019-08-31
147,603165,荣晟环保,-48618000.33,-339.0492876566,35001612.91,71.9931150447,-16186613.24,-33.2934574234,-67433000.0,-138.6996576212,2019-08-31
148,603117,万林物流,85804192.38,-60.5206473436,101780535.77,118.6195370492,-26418550.91,-30.78934744,13961246.4,16.2710539109,2019-08-31
149,603042,华脉科技,-97368939.24,-191.9113935836,-198120336.96,-203.4738577891,-190575159.68,-195.7247980388,291070070.02,298.9352377585,2019-08-31
150,603030,全筑股份,13782591.25,109.0403981533,-309615429.88,-2246.4239435382,271283216.17,1968.3034289361,53698780.02,389.6130926759,2019-08-31
151,603020,爱普股份,-121554354.07,37.6259063818,-86821121.25,-71.4257600349,-1736199.15,-1.4283315174,-32159985.57,-26.4572880306,2019-08-31
152,601991,大唐发电,6364870000.0,1466.5906942858,8182223000.0,128.5528691081,-14103123000.0,-221.577549895,12340869000.0,193.8903543984,2019-08-31
153,601988,中国银行,265750000000.0,-28.1175869148,359069000000.0,135.1153339605,-128873000000.0,-48.4940733772,31803000000.0,11.9672624647,2019-08-31
154,601968,宝钢包装,46857262.38,-58.0886442402,118979811.48,253.9196816816,-120615767.81,-257.4110429923,48980945.35,104.5322386801,2019-08-31
155,601919,中远海控,3821735005.57,151.0252236403,466261050.07,12.2002454223,-7400762766.78,-193.6492916436,10545294100.99,275.9294949969,2019-08-31
156,601888,中国中免,275222498.37,158.1740826431,2209929637.0,802.9611133131,-528369276.83,-191.9789551942,-1349359424.65,-490.2794766567,2019-08-31
157,601866,中远海发,-5074540902.22,-100.1606979236,1771918088.56,34.9178008948,-6430351404.67,-126.7178948515,-338457575.36,-6.6697181456,2019-08-31
158,601800,中国交建,-20545371797.0,-153.2817137118,-33044594459.0,-160.8371694876,-18824114492.0,-91.6221652156,31203806302.0,151.8775450272,2019-08-31
159,601727,上海电气,-380674000.0,93.8563451811,-11497776000.0,-3020.3733378166,5922335000.0,1555.7498016676,5165967000.0,1357.0580076391,2019-08-31
160,601618,中国中冶,2303802000.0,169.9899137811,-8106592000.0,-351.8788506998,-6359825000.0,-276.0577948973,16732486000.0,726.2987878299,2019-08-31
161,601390,中国中铁,-26600533000.0,28.2707666059,-28745337000.0,-108.063011369,-16856064000.0,-63.3673919241,18884424000.0,70.992652666,2019-08-31
162,601288,农业银行,-133643000000.0,-413.2894181631,-221452000000.0,-165.7041521067,-148566000000.0,-111.1663162306,235386000000.0,176.1304370599,2019-08-31
163,601238,广汽集团,-8663503367.0,-434.9876120017,-3782887043.0,-43.6646340718,-1110104898.0,-12.813579576,-3793832162.0,-43.7909700186,2019-08-31
164,601186,中国铁建,-28601390000.0,-54.7043635112,-45888144000.0,-160.4402583231,-18239765000.0,-63.7723026748,35419204000.0,123.8373519609,2019-08-31
165,601118,海南橡胶,488878807.51,200.1469424941,-517643886.66,-105.8838875214,-124383581.51,-25.4426208703,1126476934.59,230.4204881221,2019-08-31
166,601113,华鼎股份,-88826348.04,3.0512189734,96737217.17,108.905993891,-549323036.97,-618.4235298322,372653512.6,419.5303767663,2019-08-31
167,601019,山东出版,-1887913219.08,-316.0813867577,392569895.05,20.793852762,-1834255031.5,-97.1578043399,-446424000.42,-23.6464259007,2019-08-31
168,601010,文峰股份,-291760234.55,-291.4641216402,89204119.59,30.574461159,-218022093.87,-74.726459624,-162942260.27,-55.848001535,2019-08-31
169,601007,金陵饭店,48587964.55,-8.9368189342,125759879.17,258.829280738,60055889.72,123.6023988167,-137227804.34,-282.4316795547,2019-08-31
170,600973,宝胜股份,893398328.64,199.7670036803,-155921681.93,-17.4526498351,-359325449.92,-40.2200718762,1416226954.85,158.5213347115,2019-08-31
171,600939,重庆建工,-1377019146.87,-43.1506002888,37044644.85,2.6902055018,26940817.39,1.9564591713,-1441004609.11,-104.6466646731,2019-08-31
172,600900,长江电力,477685579.25,-76.1782589752,13086211855.29,2739.5032263348,-3741540503.06,-783.2642779241,-8912278700.15,-1865.7206931268,2019-08-31
173,600895,张江高科,-106340269.95,69.6439957334,-226296495.24,-212.8041384006,118106145.44,111.0643648879,-3781382.51,-3.5559271307,2019-08-31
174,600876,凯盛新能,-121195497.34,-16.7254339438,-75340564.25,-62.1644911763,-100402554.79,-82.8434694305,54547568.0,45.0079162982,2019-08-31
175,600875,东方电气,1120947450.82,180.8862503968,747374732.15,66.6734851489,679165934.99,60.5885614436,-365905284.75,-32.6425011701,2019-08-31
176,600861,北京人力,-258347004.14,7.5760895385,8090037.55,3.1314617241,-27153231.6,-10.5103721603,-239283758.97,-92.6210697765,2019-08-31
177,600859,王府井,-1086340567.16,30.0374831588,105364311.27,9.6990128561,-345058793.25,-31.7634086106,-849796962.71,-78.2256493405,2019-08-31
178,600843,上工申贝,-88594533.65,12.5607867543,-57703154.75,-65.1317325942,-78130173.37,-88.1884808815,53164117.81,60.0083499734,2019-08-31
179,600833,第一医药,78255991.32,94.5808948716,79685952.58,101.8272866216,-1429961.26,-1.8272866216,,,2019-08-31
180,600827,百联股份,537948885.87,136.7962178217,675765080.55,125.6188270484,-1222092365.37,-227.1762982451,1084266367.56,201.5556488804,2019-08-31
181,600821,金开新能,-60004804.43,-195.5706064718,11494939.79,19.156699033,-494606.84,-0.8242787302,-71005137.38,-118.3324203028,2019-08-31
182,600816,建元信托,-2561368414.06,-27.1189023898,1226243556.11,47.8745482055,-1518904131.57,-59.3004943464,-2268707838.6,-88.5740538591,2019-08-31
183,600783,鲁信创投,129514017.54,82.5382680905,-79380030.1,-61.290686219,-31224336.96,-24.1088474847,236594438.01,182.6786339455,2019-08-31
184,600754,锦江酒店,-3357906628.19,-200.066986681,1541924325.84,45.9192138607,-168736824.78,-5.0250600587,-4720847301.29,-140.5889985641,2019-08-31
185,600751,海航科技,-206239000.0,88.1585897722,6181231000.0,2997.1203312662,181949000.0,88.2224021645,-6517979000.0,-3160.4007971334,2019-08-31
186,600745,闻泰科技,304872638.56,-35.8412267374,-398701941.64,-130.7765575564,-112746717.23,-36.9815795089,817217870.74,268.0522183296,2019-08-31
187,600739,辽宁成大,-1254756517.3,-298.2645768163,-108637054.89,-8.6580187783,-920903844.17,-73.3930313549,-222402564.6,-17.724758671,2019-08-31
188,600734,实达集团,-636341765.06,-78.2105145796,-449099323.38,-70.5751764286,-49283567.46,-7.7448267843,-137353172.66,-21.584811842,2019-08-31
