序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
11,000903,ST云动,223364310.74,21.26,10245641759.2,50.4215341282,9322178049.75,217026684.03,207659077.98,105805261.16,10035727700.03,232174372.19,232216613.8,2025-08-13
12,600423,柳化股份,12716412.44,100.681111577998,107120775.91,-71.3549991261,81957992.94,292370.46,20952753.54,-6357098.0,97574036.4,8983530.8,12716412.44,2025-07-26
13,300128,锦富技术,22353923.15,51.64,1364232745.17,-13.6241781273,1079501073.84,44381696.23,110719522.97,33509847.87,1324378003.0,25263688.17,32641529.66,2025-07-03
14,600084,中信尼雅,-57228725.36,-478.05,94614896.59,-61.8971228814,47575352.45,46643405.61,51438303.63,-1126249.25,155862973.28,-57969078.39,-57748661.87,2025-06-27
15,002538,司尔特,294824661.78,23.81,3791657227.26,25.7209250391,3000173634.01,96980402.64,171437291.7,31329767.04,3428895451.45,368960025.87,363452425.39,2025-05-21
16,600156,华升股份,33232333.94,158.62,913538722.3,-12.0112132089,865381298.1,24998362.88,59837748.98,7525752.1,977605697.27,54420260.35,56250938.66,2025-05-14
17,603616,韩建河山,55845253.25,142.49,976941574.39,5.9752265278,769904540.2,12937480.76,132510839.81,48503722.48,1001995669.02,65065594.3,60367341.26,2025-04-30
18,601212,白银有色,25326837.64,25.71,61422700839.27,-0.4498844563,58993814218.92,318814484.99,837538033.83,909089668.64,61257956384.94,499547885.13,477641807.95,2025-04-30
19,600125,铁龙物流,400601796.57,-11.89,14399053545.54,-12.0316838634,13605671822.7,59821518.51,122211881.06,34533228.96,13843964470.16,584415541.7,569987921.78,2025-04-30
20,002528,ST英飞拓,27127198.69,16.52,4859531960.38,14.1002363701,3798834715.43,350239395.14,282653298.54,31195834.65,4713996533.69,16066601.63,38212745.63,2025-04-30
21,603559,ST通脉,-3206275.64,-120.33,657570768.65,-8.2466778131,542628286.27,10665557.71,64914806.0,13617146.31,646924333.36,-7162609.62,-6589685.74,2025-04-29
22,300344,*ST立方,-592334520.18,-3841.73,197707828.28,-56.24706102,202456361.69,46332130.05,120356219.67,14957435.9,410932334.28,-599629736.97,-600235846.61,2025-04-29
23,300094,国联水产,-268750547.89,42.06,4494106122.88,-2.8855304483,3975450281.8,203651763.86,163472935.25,147716220.01,4538547700.64,-270713039.52,-274097962.52,2025-04-29
24,002717,ST岭南,-460117239.98,-240.42,6651284618.54,-16.405843188,5679318544.66,85969511.59,368058961.13,192228558.1,6637272022.23,-506393172.76,-497593389.59,2025-04-29
25,002602,世纪华通,2077726695.6,28.92,14445229174.72,-1.6643375251,6613386557.16,2666075990.41,767210934.83,516250568.41,12116083695.13,2491551962.17,2476326711.43,2025-04-29
26,600293,三峡新材,-2064777371.69,-19176.69,2577683736.4,-18.980092991,2210450467.42,58775665.64,119652352.73,114534058.92,2598546904.56,-1979489447.2,-2024918144.65,2025-04-25
27,002329,皇氏集团,-137166195.23,-380.1,2490168717.5,10.5146157253,1976700604.41,197274314.48,148747668.85,70924440.6,2485332276.65,-93229359.75,-95594481.07,2025-04-25
28,600326,西藏天路,434928689.57,0.74,7071951777.43,25.8064356947,5139488142.11,382042140.87,410544279.56,117736559.35,6251184676.55,881669166.51,894482641.1,2025-04-10
29,603869,ST智知,11545753.97,-92.11,1106549957.86,-52.9086911954,745422409.26,70141909.22,185982630.01,69910986.43,1211665878.46,81482003.54,62217289.15,2025-04-04
30,688102,斯瑞新材,52105260.3,70.838891785498,680671775.87,20.3353517096,528272363.16,17315452.39,31449601.75,24212419.09,629383418.9,59652016.55,59260956.64,2025-04-02
31,300437,清水源,-375926710.03,-419.07,1242144852.73,-26.7108736146,933156072.71,19811894.81,102955135.97,79737431.45,1170905333.65,-389882178.82,-391689830.97,2025-02-28
32,002512,ST达华,20116434.35,-59.46,2114908524.08,-7.4166241752,1837971128.71,58943392.6,208252469.73,124585219.7,2363607311.02,21482267.75,22367485.24,2025-01-27
33,000833,粤桂股份,62745698.06,-24.43,2780920384.34,-20.5903180043,2648847959.41,16530162.9,151244174.84,50745581.37,2938470968.9,74374550.87,75063197.53,2025-01-25
34,000547,航天发展,779027572.4,19.63,4246553566.86,5.1320153328,2591636972.94,132180491.43,297011132.25,10266383.68,3478873134.24,920344225.54,918748673.57,2025-01-21
35,300732,设研院,291121571.97,13.45,1885853029.36,19.2951759536,1125786592.76,44603926.95,139536823.89,27987591.87,1456632054.64,340560889.16,339590222.07,2024-10-31
36,002097,山河智能,535126068.33,6.42,9305686084.73,25.2893569986,6732176675.71,627285024.06,523647886.51,220119790.21,8490315530.93,635183345.83,622162214.05,2024-10-31
37,002425,凯撒文化,123329752.18,-41.19,589813575.1,-26.6129758053,190082157.95,19358592.2,93315454.88,30596520.93,412090922.47,122314093.18,121122640.06,2024-10-30
38,002569,*ST步森,-153438591.34,-746.28,254711115.39,-29.0740149615,201052003.84,41735451.16,70476367.91,-72189.43,314937406.41,-160072965.09,-154685241.35,2024-09-07
39,002808,*ST恒久,-1794688.92,98.16,301109819.74,-0.7940006382,253062583.56,8554375.57,15170594.17,7478395.59,306675756.07,-9563756.58,-5351064.18,2024-09-03
40,300376,易事特,444339409.31,10.25,3494483208.51,20.994428983,2387520885.99,255407405.95,86030693.27,270647971.39,3170329257.99,491953315.97,498856203.6,2024-08-30
41,300528,幸福蓝海,-325828790.56,-6011.81,559249446.41,-73.6059541939,603641945.57,96544545.3,115293884.56,-2016673.07,822710725.06,-318321218.8,-336841121.8,2024-08-28
42,300335,迪森股份,32525519.18,-60.35,1562624073.93,6.9590538112,1181075452.87,71658785.98,74745204.16,48332031.8,1425379914.84,111887097.46,83779146.17,2024-08-28
43,300277,海联讯,24918893.7,129.98,318780729.58,-2.7010223147,251000781.88,5739549.42,27845632.83,-1191545.88,301217251.78,41898625.5,42134588.57,2024-08-02
44,300719,安达维尔,95478461.42,30.53,609699797.57,10.3635697513,301243638.97,26793917.41,111694287.23,5414511.6,533696080.71,104789260.18,102985032.85,2024-07-30
45,688721,龙图光罩,14478716.15,,52692606.34,,23999341.28,2955023.61,3381534.85,146640.68,36375559.12,16318203.72,16301264.86,2024-07-18
46,002092,中泰化学,144531237.95,-61.89,83317687630.01,0.2434819306,78476494664.26,2592905418.85,642336518.07,1151983669.43,83143542350.82,194871746.25,168499490.26,2024-07-02
47,600580,卧龙电驱,866806336.55,-10.0,12565044632.81,1.1995591391,9491658442.12,587186235.28,962597214.71,317387420.04,11819197779.02,1093223874.88,1070515018.89,2024-06-26
48,600136,ST明诚,-1960818325.91,-60804.03,699702253.76,-60.7423924806,840259686.87,78874184.21,318158967.88,742523890.25,1981339879.06,-2172053801.72,-2176089557.33,2024-05-29
49,002388,新亚制程,70099643.78,35.39,2009043421.37,33.3861397384,1788642530.77,62847547.78,66022370.79,-466511.5,1941565122.22,51902496.97,65092471.5,2024-05-23
50,600594,益佰制药,219892637.78,61.22,3413192886.11,1.5521196436,716946476.68,1662710910.06,379377105.51,34192084.07,2980749423.67,315939887.37,297471986.09,2024-05-18
51,300398,飞凯材料,229832851.68,-9.92,1864010456.29,23.1745788003,1128118131.29,95936122.3,177385037.27,81016953.53,1636913856.12,275947089.02,274906811.91,2024-05-14
52,300172,中电环保,177012440.92,23.85,919833075.77,1.4281992852,613693649.96,19639842.03,68796392.07,13162229.92,757152937.09,198597911.55,199213259.7,2024-05-10
53,603377,ST东时,160591969.2,-34.07,848134248.37,-23.8787756511,470316124.0,48338004.61,209079757.37,52587997.69,805559781.59,104681762.15,197075736.8,2024-04-30
54,601118,海南橡胶,71118691.48,-47.38,15532109816.38,12.9805086939,14899297518.24,182769534.41,684994083.57,154627700.62,15974390932.68,-307467630.8,93693073.17,2024-04-30
55,600624,ST复华,-59751035.6,-200.58,940327546.92,-32.82903635,509661592.41,220718315.21,92654610.34,16451760.85,900493873.26,-26746799.0,-40358535.2,2024-04-30
56,600517,国网英大,870107637.34,23.43,8091587654.49,6.42,4409038930.0,192602935.2,940371234.66,37168327.08,6242833633.22,2240322115.49,1459430770.57,2024-04-30
57,600287,苏豪时尚,98965856.93,-38.96,2883925134.39,-25.235277817,2544042570.39,185908441.19,96956021.46,9297699.56,2846743744.38,171039996.78,177302275.56,2024-04-30
58,300419,ST浩丰,22282307.45,175.27,566807390.77,-8.7334392573,450039842.39,18735139.39,37567956.35,-11373913.17,552269956.66,26032885.19,25965170.51,2024-04-30
59,300147,ST香雪,72293207.66,28.63,3072090655.97,10.2609715274,2079524432.4,339038427.13,255186500.78,142124928.31,2904528102.85,201939184.19,138829181.81,2024-04-30
60,002197,证通电子,18166693.67,-10.75,1328743408.73,-0.2989609878,901860861.71,76729882.59,104676110.08,104126255.45,1284096959.43,13813354.58,16101339.92,2024-04-30
61,002055,ST得润,-253317712.47,120.13,7272228518.21,-2.8583698591,6219574028.36,136283844.63,457016941.75,218383485.16,7411418943.76,-263320623.92,-261817104.7,2024-04-30
62,688151,华强科技,176199637.95,35.457553221963,835116530.67,-49.3128951032,571224236.38,17730302.37,112908167.73,-8349187.76,735164167.61,216097185.44,213513379.1,2024-04-27
63,603936,博敏电子,247714259.26,22.9,2785506052.16,4.3538942964,2205042697.26,43081879.79,89001152.34,43188428.18,2511303054.92,284936432.41,284034402.71,2024-04-27
64,603021,ST华鹏,48733508.81,150.33,997643600.69,15.1438032821,726095661.36,31806286.87,109811039.95,95285704.24,998975371.85,87483616.83,85196628.24,2024-04-27
65,000752,ST西发,11027246.41,104.21,405330702.33,27.3166933027,308853148.82,10373144.36,16309524.69,22523119.79,360708518.42,17891053.18,44497961.9,2024-04-27
66,300511,雪榕生物,230412693.24,4.58,2202185873.52,12.0947881291,1721215785.12,19508164.85,156381588.04,64038187.24,1987747952.13,216888564.68,204985461.87,2024-04-26
67,300078,思创智联,15111013.86,-86.75,1374795956.97,-10.6732576939,851028625.61,97462987.69,167514170.72,36610307.07,1325506334.8,36022953.41,35898758.81,2024-04-26
68,301213,观想科技,56554218.92,9.530697328215,157094569.17,11.8475911714,50070977.15,3248758.98,16578183.67,442463.14,84463042.61,70187794.99,67011728.87,2024-04-25
69,300816,艾可蓝,125394272.55,21.3,677108939.53,19.6349592089,434007256.52,51543397.11,21045311.93,2590640.86,548536920.26,140604349.69,144508501.94,2024-04-24
70,000909,ST数源,42394530.77,-27.56,1174125593.5,-10.8553926895,953694252.59,14286794.3,65341315.9,77863667.88,1163358876.25,60093683.29,77396423.62,2024-04-20
71,688579,地纬智能,91208149.67,16.67,495442398.64,1.4065213937,221095349.85,36648142.6,50676589.58,-4570739.76,406820349.44,97389181.13,96390512.93,2024-04-13
72,002626,金达威,959207761.32,112.82,3504406641.7,9.7945730921,1673214813.61,236488152.36,315190693.9,66713399.2,2386301582.57,1131102919.52,1145670750.22,2024-04-09
73,688691,灿芯股份,17585419.81,231.265932444292,506127531.73,24.7497399986,418814415.44,13589308.98,39016223.46,-4034469.96,507738090.74,17370802.62,17370802.62,2024-04-08
74,000710,贝瑞基因,210665188.77,-46.07,1540385732.47,-4.7758158044,729757112.25,294070862.77,140258895.59,14626470.54,1312675207.6,245160160.49,245344710.93,2024-04-02
75,301587,中瑞股份,65661905.4,1951.29930122858,459984267.71,64.5827328498,300318823.04,6254008.16,31427331.7,5762628.52,370223594.37,77862688.46,76131929.52,2024-03-29
76,002313,日海智能,-766322299.04,-799.6,3940145054.7,-17.4572358566,3425496810.31,215049618.28,251381508.83,124661284.38,4301587500.36,-836614096.22,-832968102.28,2024-03-29
77,688500,慧辰股份,16488969.6,-61.29,345374345.47,-8.3212731302,218312678.49,52277756.62,31146368.52,-11677372.6,324645750.47,38176135.01,39490553.76,2024-03-28
78,001389,广合科技,155533415.91,48.041797689172,1607451121.17,20.4601275727,1228199266.64,47035418.06,63800758.2,44039943.5,1464127592.65,174191297.58,174100886.01,2024-03-28
79,002310,东方新能,-492260346.93,-3085.79,8725535437.62,7.7522087685,7179160810.13,18948263.07,488139522.98,809854622.39,8760719872.8,-566990778.12,-562704628.37,2024-03-27
80,301539,宏鑫科技,52123450.17,20.833749859943,617238311.47,13.8075810845,492201273.68,20892979.51,19650729.96,7029666.54,561709590.0,60500404.84,59867330.98,2024-03-21
81,001359,平安电工,68423734.25,-31.975514739178,669967547.08,0.2694290881,437148020.19,19848465.14,44224425.35,15206033.83,556323001.93,109377605.98,104451381.71,2024-03-21
82,301173,毓恬冠佳,73439843.38,,1316663358.17,,1072936800.23,24859242.88,47639939.62,10466330.11,1216411294.82,82000614.03,81468901.26,2024-03-19
83,002824,和胜股份,75439431.51,625.85,1484493575.73,11.355204885,1217786885.6,15284530.37,73638551.22,15547532.3,1394680760.68,86842813.88,85628400.96,2024-03-16
84,603344,星德胜,138608984.18,163.556777027263,1651671960.69,55.6784778476,1359783950.17,12173150.22,39148358.96,5806738.62,1473289404.43,160242612.33,160891714.44,2024-03-15
85,301538,骏鼎达,70625053.21,24.587090375934,325975009.81,15.7571394652,167076195.69,33545537.98,24156112.74,2974707.98,246920186.87,84041272.67,82511434.77,2024-03-15
86,001233,海安集团,44896200.0,,498460100.0,,327563400.0,23007000.0,42266400.0,34513200.0,452181700.0,57058100.0,56285100.0,2024-03-15
87,301626,苏州天脉,53002102.84,44.611256399399,406164926.24,40.5995247474,267824229.3,8759942.15,26708600.53,3497548.63,343280179.46,59684399.08,59118117.2,2024-03-12
88,688695,中创股份,42769452.57,58.424152153434,81867977.97,18.6210778226,4406877.05,20982775.56,11890255.52,-268951.87,58661511.31,46195594.17,46174929.67,2024-03-08
89,301588,美新科技,65138984.45,211.041344005981,496886124.72,42.1085336174,322709864.57,20790400.83,37165925.0,22017674.7,419214266.5,77541982.26,77458462.45,2024-03-08
90,301536,星宸科技,217020294.22,243.662826008066,1192638147.39,67.7293293113,681848651.44,11618268.87,50655888.38,4499204.02,1018211576.51,220287763.96,220349815.32,2024-03-08
91,301617,博苑股份,64039365.52,269.299504617636,379444921.35,12.1563290515,265327084.99,4209591.45,18930536.68,3295824.03,308185292.78,78069733.51,71969787.76,2024-03-04
92,002196,方正电机,-648502756.09,-3876.01,1127942692.5,1.0507143391,1007796088.69,24892013.24,96373698.82,13293077.28,1259750770.03,-654269544.63,-658925787.23,2024-02-28
93,301606,绿联科技,297989052.05,32.200903629896,2737782937.76,33.8476826152,1697054949.49,452472962.82,108755123.09,15630916.44,2380508231.38,358124755.41,359195443.34,2024-02-26
94,301591,肯特股份,42624243.95,-6.344897317769,245110306.64,-0.1312668203,152529512.08,8588929.68,20054067.47,-896583.66,197622004.68,48020040.89,48167063.65,2024-02-22
95,300091,*ST金灵,-49381479.3,-47.23,1439159939.03,-30.7386037435,1153294381.91,53234509.54,127452209.74,80103155.26,1484937591.0,-38423793.41,-69041485.8,2024-02-08
96,688584,上海合晶,56770034.37,-57.995095914361,941417694.68,-15.459434033,731472887.74,6088164.03,93547062.18,33886183.11,928643252.32,6046653.49,75897829.31,2024-02-05
97,301596,瑞迪智驱,47008945.98,78.170875473835,409752646.18,10.1953187217,307028111.11,12599381.96,23504197.84,5220274.89,367677103.08,42934331.66,56706012.9,2024-02-05
98,301589,诺瓦星云,110747183.52,-53.377213288573,985015780.26,-18.7900488346,505734454.59,133426727.16,77419059.16,10114541.63,891165872.8,128397190.31,125506378.78,2024-02-05
99,600338,西藏珠峰,25585214.0,-94.9,1132618199.85,-49.3076491615,457105944.68,91032738.36,198445319.42,214454269.6,1029348316.31,142274787.59,135662812.3,2024-02-02
100,301392,汇成真空,55034546.73,146.568474249524,392395390.05,32.8298526192,279974278.66,12211635.37,24461317.35,2358755.16,334606223.26,58295892.22,58301977.56,2024-02-02
101,603341,龙旗科技,297702283.75,204.970695783236,16420991528.57,64.63888854,15067585469.69,45997516.52,213240734.23,77860017.85,16277023827.69,333054809.65,328361917.71,2024-01-31
102,002570,贝因美,-324279930.45,-214.58,2665134436.24,-4.3203269172,1444403305.37,1089260581.11,249271534.18,44155608.17,2868324223.65,-312532657.27,-310781579.05,2024-01-31
103,600771,广誉远,11776840.34,-75.4,1087837618.83,-9.5656001768,306114788.01,602406867.29,82830942.46,28690795.63,1079063671.88,-21361308.75,-3553402.86,2024-01-30
104,301502,华阳智能,60366367.99,29.900686176943,395755995.43,25.8145808369,281098554.74,4942836.04,16075340.28,1222509.69,322386012.01,71881758.11,70289079.24,2024-01-30
105,301552,科力装备,45016242.31,27.457195455903,175110005.25,11.2202350787,93065146.46,1792764.19,14065013.13,709115.1,121931478.56,56192136.58,55255593.27,2024-01-29
106,605081,*ST太和,163037711.47,9.26,559929824.68,5.177792002,230322114.22,36011228.61,54668190.49,-3639861.1,347268093.86,185087487.76,189816221.83,2024-01-27
107,688726,拉普拉斯,-45958422.55,,40723305.97,,42614805.07,4561738.2,22544938.84,4530183.62,101795164.12,-56199878.01,-56246289.21,2024-01-26
108,001388,信通电子,76404346.85,34.574483971791,464725271.16,21.2835880947,281325034.38,51050896.9,18825022.3,305362.97,390898541.22,85537525.43,85095643.97,2024-01-26
109,603082,北自科技,79199626.24,81.146030072092,1108659733.9,42.6923961647,965955755.4,15493388.68,16434036.01,862547.72,1035421814.14,89236020.99,89250024.87,2024-01-25
110,301636,泽润新能,7476183.96,,149433712.2,,119066329.16,2785255.25,11934839.2,1799993.17,143558390.09,8055329.18,7868045.89,2024-01-25
111,688750,金天钛业,25299639.09,,461646573.86,,311909986.04,13071237.06,27444672.93,43403576.52,427818641.85,27035036.24,26746482.47,2024-01-24
112,603376,大明电子,96095248.0,160.017115178252,1138997231.74,31.3371825597,851992490.22,28906377.61,33269013.74,11851226.45,998643981.05,126263657.7,128197452.66,2024-01-24
113,001325,元创股份,125698035.78,31.37261075076,787054612.18,15.9735262381,563136417.6,17679840.01,21254343.28,10779471.3,623225636.22,167474260.38,166931270.19,2024-01-22
114,688709,成都华微,47068064.17,539.491189992887,338022258.48,137.601933084,80177836.03,34313589.59,80491096.45,-1251831.26,278866085.71,53226121.69,53244716.49,2024-01-19
115,603395,红四方,119903494.9,13.887995722644,2680992702.78,6.5635151383,2316815289.44,81569828.04,77736616.9,19926335.37,2562577769.7,128034726.18,134243524.86,2024-01-19
116,603375,盛景微,63027590.5,298.694015082819,210812004.87,180.6986370787,110553642.83,4294834.63,12659299.58,791857.82,143968019.51,73283966.75,73205523.24,2024-01-19
117,300008,天海防务,25557506.83,107.13,523552744.58,-11.1672897643,416464569.2,8587585.75,81890550.9,62726823.79,611164953.2,39155259.61,17572880.63,2024-01-17
118,001379,腾达科技,52443471.98,311.202469744974,1081819772.87,19.3781004703,972365490.17,10767367.18,10129387.56,11467985.74,1032912370.83,66625109.26,66598084.09,2024-01-15
119,600173,卧龙新能,484277881.13,-5.13,2281298897.23,18.769685053,1165062186.68,63669227.28,48233080.07,-56410860.35,1502040691.08,668974751.71,666787128.24,2024-01-13
120,300266,兴源环境,-529279724.56,-1592.43,2452554640.27,17.5270696078,2309600233.46,39012901.61,143836054.0,87172572.12,2694064251.78,-571952520.51,-573967401.78,2024-01-13
121,603257,中国瑞林,148119276.96,-17.208933971003,1663986544.72,11.1941615019,1248348053.52,26340603.12,114898948.01,-9104871.14,1470327325.93,170697219.22,171103640.71,2024-01-12
122,603194,中力股份,221418976.79,47.973350005358,2476699244.7,14.4569101103,1835592194.96,144464324.12,141085295.77,16521379.0,2220528705.45,275072626.07,275275139.06,2024-01-12
123,301458,钧崴电子,70635204.39,235.232052840517,408044731.97,31.8408364204,212361420.13,24215571.08,59508472.54,5714706.66,322501264.13,82593815.62,82797953.15,2024-01-12
124,001400,江顺科技,69916472.46,46.968723124428,549115380.33,27.1335165408,346856422.38,36071426.71,43230186.54,6802162.31,464654997.8,84962036.74,84263481.74,2024-01-12
125,603205,健尔康,384260717.03,457.650543942131,1623477271.63,116.7649132934,875651578.8,68550624.45,33260754.76,31328185.95,1071252954.82,528992241.89,526900617.55,2024-01-11
126,301577,美信科技,45681074.17,112.709706950623,338925248.19,17.2244614268,244287237.07,5774721.87,19658133.22,3239512.78,285613759.6,52490253.34,53439130.62,2024-01-11
127,301479,弘景光电,14905828.74,15.26238493593,235196639.69,16.1523807474,178903541.61,5536690.92,16329446.72,4485070.31,221010013.68,17026804.22,17075390.41,2024-01-11
128,601801,皖新传媒,613745947.53,10.18,8658914981.98,-1.9673377292,6869555625.76,720749868.49,433224650.09,-174148895.41,7895033952.27,693625591.01,662674590.89,2024-01-06
129,603325,博隆技术,117471499.61,427.530087899819,471185464.52,28.2759396553,307956906.66,9608232.42,17678451.69,-8754341.56,343974735.25,137604105.23,136699070.87,2024-01-05
130,301565,中仑新材,209290490.76,470.711696381282,1601985657.5,26.7221386218,1208037952.78,16547187.21,50427912.46,35916624.56,1375147938.07,241676181.85,242282567.27,2024-01-05
131,688758,赛分科技,8568701.07,179.16985035226,97669683.18,32.4681154085,29390495.99,13434879.13,23874739.75,1449471.15,90966953.71,10343267.49,10336817.86,2024-01-04
132,300149,睿智医药,154550403.78,11.25,1481591872.64,11.5802675252,913918076.52,52202849.23,229259710.79,58026530.96,1330228604.96,199421554.85,193498707.35,2024-01-04
133,001390,古麒绒材,53993267.07,50.745769959362,444488917.99,-3.2074692198,361779124.2,957167.49,9754698.45,9716758.39,388172685.95,53977535.66,53993267.07,2024-01-04
134,301567,贝隆精密,51908045.35,-8.865020293137,252606406.36,2.5144356602,157359146.13,1512170.35,15078956.68,4318355.63,194096010.88,59871802.57,59657302.98,2024-01-03
135,002564,天沃科技,-964854372.67,-2835.24,9089432239.93,8.3409479231,8806084257.33,44459026.09,227017372.21,512150730.71,9906491528.14,-1512600230.48,-1517030993.7,2024-01-03
136,603175,超颖电子,72798592.11,,2986213574.26,,2493652896.46,122823249.79,105889338.05,66707089.75,2894834639.33,79090868.27,79750347.2,2023-12-31
137,301668,昊创瑞通,33814352.51,,274536225.96,,195927865.16,17952439.8,8943702.48,800878.95,234195927.45,38520446.37,38975855.29,2023-12-31
138,603418,友升股份,56048371.13,72.906615775218,810910402.15,32.6783440028,650696042.75,6637700.37,43241593.48,5308039.62,749546765.05,64145326.45,63476885.2,2023-12-30
139,603014,威高血净,296648954.81,,2642370696.27,,1349666983.78,608141921.12,117536005.96,59056005.86,2261155773.05,378923728.0,365449028.76,2023-12-30
140,688755,汉邦科技,9886176.03,,302279384.96,,194739151.34,38299168.07,23739483.17,1039684.97,287229290.37,6834323.9,7024893.02,2023-12-29
141,601033,永兴股份,346279262.98,175.591200966212,1843093743.48,26.7229957162,1054206917.08,1679605.89,192512571.48,185658069.04,1540133169.22,353476820.69,353591967.42,2023-12-29
142,301586,佳力奇,54369905.34,565.196191950835,234903128.75,29.138293381,112341335.5,4347976.21,38480174.93,5626209.79,174372830.38,68211228.78,67438505.66,2023-12-29
143,301581,黄山谷捷,15120940.39,,89130938.4,,62131409.39,421749.29,2989480.83,2662191.69,71205499.08,17560488.07,17537173.07,2023-12-29
144,300784,利安科技,70643749.52,113.389712768378,435537933.54,85.7353233712,299254208.03,2746633.92,26043728.37,3132152.51,351777643.23,78761080.86,81801649.13,2023-12-29
145,688717,艾罗能源,33064299.3,24583.2517396406,389100597.49,0.1175943692,227512085.04,59945302.32,27238554.99,11684036.03,363537930.8,40397995.65,40995634.19,2023-12-28
146,301633,港迪技术,46516664.0,,242812956.18,,130227933.31,16537830.71,17927061.39,1357335.92,188776109.17,50706341.28,50707122.12,2023-12-28
147,301491,汉桑科技,66851262.5,,796973599.56,,502132230.26,30837136.53,84024803.94,15687257.35,698744894.51,80073274.11,79603381.12,2023-12-27
148,301687,新广益,88748020.84,,409668866.52,,250961812.86,12050949.73,19211791.4,967185.35,305400390.6,103170876.05,102814297.29,2023-12-26
149,300686,智动力,105026899.69,-18.76,2322012271.99,33.2556200927,1811988792.65,64426163.38,97660250.05,29466690.79,2123904855.9,159924441.6,160021614.05,2023-12-26
150,001285,瑞立科密,248191737.59,,1270798506.08,,845069307.67,30246503.33,48050076.26,1108871.15,1003973027.23,284098815.11,283889434.7,2023-12-26
151,000635,英力特,69588426.26,36.220913912067,1955140585.69,-6.3275625871,1684521729.73,23345901.82,111099782.86,-7365414.2,1842973539.37,90635809.35,95840445.67,2023-12-26
152,301578,辰奕智能,60573622.18,182.498160931284,453861422.87,29.1856491185,338248586.33,10488560.27,20889500.86,5605129.14,391216749.09,67730664.56,67985577.3,2023-12-25
153,603312,西典新能,22361397.15,-20.895263279369,249895033.64,49.3386261065,191013883.49,3157642.17,6399411.24,1765234.13,215060353.63,27430171.58,27573959.54,2023-12-22
154,603004,鼎龙科技,83211891.19,-10.851983396003,643599413.21,2.0885260645,399914250.2,10374784.3,48910985.77,9569466.8,492584299.29,112569128.04,109237765.4,2023-12-22
155,301609,山大电力,81242347.46,,394389786.14,,217879585.38,53328089.63,20564011.1,-2288928.89,321740874.52,94364002.08,93128580.55,2023-12-22
156,001387,雪祺电气,4171456.39,-92.924026180444,1613769990.55,-0.785017303,1410188364.39,13322471.41,79324806.71,11490406.3,1602752023.89,11162784.75,10522892.55,2023-12-22
157,001279,强邦新材,76677178.79,-38.72452749937,1092581263.2,-13.6099661064,925838480.37,9803262.88,25983330.92,6562077.63,1003166018.37,89858811.56,89912935.73,2023-12-22
158,301585,蓝宇股份,31447060.54,190.471694836654,157404402.42,22.7985310562,98053559.31,5523210.03,9974665.61,2469931.17,126446700.2,35049738.58,35158865.87,2023-12-21
159,001358,兴欣新材,51276228.58,-14.282552365017,373623843.11,20.1152732787,262237796.64,3526448.82,27097234.98,4721549.54,313670179.15,60500540.12,60465837.32,2023-12-18
160,603373,安邦护卫,119788779.11,89.206560404909,2063941604.59,5.4278540888,1526465253.77,3406408.33,181963225.5,-464603.65,1734129770.12,378542007.45,376890195.7,2023-12-15
