序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
33,300442,润泽科技,2318100356.12,1370225405.87,2408939476.46,26253844841.53,25.3559837555,1316964209.64,,17221855713.25,30.8231704535,65.5974613136,9031989128.28,2025-04-24
34,002426,胜利精密,452436408.73,935794733.56,876302022.99,7425487383.6,-7.9406859765,1851286813.83,,4035367342.79,4.4619173705,54.3448144791,3390120040.81,2025-04-24
35,300265,通光线缆,402191902.34,1103830984.27,326010906.46,3368038373.52,18.3602680424,342647293.2,,1062130229.02,-23.1887690151,31.5355738631,2305908144.5,2025-04-19
36,000909,ST数源,406493180.92,121806916.36,451853282.41,2990849411.34,-27.8117446212,165749172.91,33978391.28,1794286253.08,-30.4858450933,59.9925307599,1196563158.26,2025-04-19
37,000735,罗牛山,742804049.39,30658134.01,2561707834.81,10721167287.53,-12.2258552368,964158532.43,14590380.55,6203234744.63,-15.3877326652,57.8596954815,4517932542.9,2025-04-19
38,600822,上海物贸,1159861451.06,26171946.17,1237704100.99,3397948982.27,-1.5360115965,11742456.12,15878308.09,2201493244.5,-1.9741058062,64.7888845885,1196455737.77,2025-04-16
39,000978,桂林旅游,49805863.24,74238398.98,5221207.9,2331056793.76,-4.5566733035,69371098.74,64956.0,1065138803.05,-9.3869517514,45.6933870467,1265917990.71,2025-04-12
40,600844,金煤科技,86256980.37,18987955.5,91543271.56,1503449842.16,-20.282418939,216230891.48,,790658133.61,20.6423101495,52.5895917136,712791708.55,2025-04-11
41,300437,清水源,333197836.14,340432671.39,111082540.22,2710043990.04,-7.5824359057,380633076.64,,1211931850.65,-7.3665630824,44.7200065794,1498112139.39,2025-02-28
42,002512,ST达华,92523426.04,146769464.42,334734527.87,4431598705.14,-7.0111839889,922329137.61,396245.8,3379052305.22,2.6424369605,76.2490588622,1052546399.92,2025-01-27
43,600608,*ST沪科,19025726.87,1184589.85,4578117.09,134423565.81,-19.9776507603,3666997.29,174014.9,86600945.04,-9.6524980609,64.4239308176,47822620.77,2025-01-25
44,600228,*ST返利,388198025.4,57717516.12,,1613801802.24,21.0397918529,40203089.01,,152355854.84,-24.5609265543,9.4408033644,1461445947.4,2025-01-25
45,000906,浙商中拓,5678284606.84,7026058053.01,18979744677.32,46895287313.37,13.1547876069,4439439422.31,,37101277447.33,12.7365706553,79.1151511652,9794009866.04,2025-01-24
46,600576,祥源文旅,427512493.93,69827466.56,97514921.59,3715532526.19,9.3325511709,47247082.59,,878990246.45,32.3590714507,23.6571807743,2836542279.74,2025-01-03
47,000908,*ST景峰,0.0,92055291.34,63623193.84,1099908516.64,-25.3897738363,165387824.15,,1274139496.52,1.8305072931,115.8404973908,-174230979.88,2024-12-31
48,301622,英思特,322244196.48,338094770.5,224837568.2,1483160476.78,,184606263.53,,726773747.68,,49.0016932799,756386729.1,2024-11-28
49,000506,招金黄金,4995553.92,,83416161.72,2269455229.17,34.2241801634,75480608.76,,1019918914.4,-4.0937033792,44.9411339466,1249536314.77,2024-11-27
50,688605,先锋精科,279232706.16,299787831.32,210087111.01,1154003188.64,,232352784.69,,360544140.74,,31.2429068038,793459047.9,2024-11-22
51,600590,泰豪科技,1178922092.47,3631955981.44,2124150134.69,12834229283.82,0.8401271239,1012832222.98,976775.02,8456311780.16,0.3953129676,65.888738569,4377917503.66,2024-11-09
52,002097,山河智能,1779387280.43,6553498552.87,3247243380.38,21255444581.94,-2.781426277,2531826858.3,28658353.0,16475682424.36,-3.7048410214,77.5127631927,4779762157.58,2024-10-31
53,300417,南华仪器,95113911.23,26607793.57,83524401.77,490686090.61,0.4629345587,3952317.81,,39894545.03,36.5370391457,8.1303598764,450791545.58,2024-10-29
54,688287,*ST观典,175893714.34,162052584.33,51447735.27,1072347897.93,4.0976757096,42988914.86,,83797273.97,117.6351261549,7.8143738736,988550623.96,2024-10-26
55,300149,睿智医药,331046367.03,234103763.64,20833132.12,2346414163.14,-32.3836399057,35805001.41,,909152366.32,-19.5991086847,38.7464574925,1437261796.82,2024-10-18
56,001400,江顺科技,,,,1496682000.0,38.3940402281,,,916364400.0,39.1461131947,61.2263927808,,2024-09-26
57,001390,古麒绒材,,,,1249081100.0,23.9515879906,,,469414000.0,27.4615169477,37.5807463583,,2024-09-26
58,603156,养元饮品,2694086654.1,85046195.37,495427121.58,14694125359.92,-2.1150274389,170611828.26,,3084737124.5,14.9494485405,20.992995833,11609388235.42,2024-09-10
59,002569,*ST步森,20461710.7,59296890.1,35103395.98,227848393.57,-23.588441536,62781061.63,,143087273.21,4.2708242349,62.7993337886,84761120.36,2024-09-07
60,603260,合盛硅业,1994771026.98,1108960454.77,9386125952.64,89809503039.45,35.2722709701,15715322443.62,5459970.85,57275756143.84,66.6044170846,63.774716712,32533746895.61,2024-08-30
61,300081,恒信东方,84686832.48,172605291.04,426362020.16,1902738637.9,-4.469926011,345562093.25,,582890756.72,58.9121976662,30.6343049492,1319847881.18,2024-08-30
62,600641,先导基电,2510234408.26,105824311.82,1140190085.41,10674035050.87,8.2003410293,276004047.52,2304716.58,1562595898.0,9.9729321013,14.6392239725,9111439152.87,2024-08-29
63,300536,农尚环境,69240513.73,504841931.19,884955.75,980173510.88,1.3213192972,117960741.48,382299.49,359925386.11,10.6791342947,36.7205787664,620248124.77,2024-08-28
64,001228,永泰运,873657201.47,499246708.38,220722572.82,4452123741.21,89.7521728941,222631314.03,284835.68,2566342322.93,355.8547580886,57.6431041028,1885781418.28,2024-08-28
65,002615,哈尔斯,925127965.09,166648893.57,489705649.9,2795116439.64,22.3176184011,443604376.15,,1323885096.65,47.7034807723,47.3642198899,1471231342.99,2024-08-27
66,300589,江龙船艇,329783316.08,412667677.78,127506520.99,2232787572.46,48.465799123,153364818.96,,1397506372.11,96.9719506409,62.5902073868,835281200.35,2024-08-23
67,688301,奕瑞科技,2011048154.39,726972325.0,767290730.26,8081355865.21,36.2651581229,337484246.86,,3583352371.48,90.025076683,44.3409797965,4498003493.73,2024-08-17
68,300236,上海新阳,843115839.02,523707565.42,275876028.45,5095196794.22,-19.6782413427,164450066.97,570882.75,1277777249.9,-17.5066033485,25.0780745378,3817419544.32,2024-08-17
69,002565,顺灏股份,632837069.06,298144500.4,395100313.84,2801949043.78,4.3671749488,189578430.29,,709491583.39,9.4921582363,25.3213592504,2092457460.39,2024-08-17
70,603567,珍宝岛,1370896592.36,3210515755.74,683323664.16,12880364470.24,6.8240884585,296582549.21,2944459.67,4546366012.75,-3.5572513833,35.2968739608,8333998457.49,2024-08-08
71,301581,黄山谷捷,,,,560227500.0,,,,103163300.0,,18.4145369515,,2024-08-02
72,300277,海联讯,98886359.83,17833663.25,144322086.7,719730696.6,2.0180806432,26134490.42,,210763896.7,4.5007755571,29.2837164922,508966799.9,2024-08-02
73,688583,思看科技,,,,588026500.0,,,,,,,,2024-07-26
74,603310,巍华新材,1353763395.67,220675078.06,171910584.57,2974878254.94,23.9317584624,95784286.47,,326093644.4,25.0888103366,10.9615794817,2648784610.54,2024-07-26
75,301628,强达电路,,,,781285800.0,,,,244074600.0,,31.2401172529,,2024-07-26
76,301611,珂玛科技,169247106.74,287932882.8,188240877.76,1494417838.35,,60072593.53,,705538519.06,,47.2115964461,788879319.29,2024-07-26
77,300635,中达安,122596186.65,152682620.16,405475.81,1275679872.1,27.4307588837,80705963.08,,821824476.79,71.1909901677,64.4224695211,453855395.31,2024-07-23
78,301631,壹连科技,,,,2432657000.0,14.7429327514,,,1340287900.0,2.8758602681,55.095638226,,2024-07-22
79,688721,龙图光罩,39357091.12,60351693.44,10553083.88,713028845.62,,14577544.65,,133680599.11,,18.7482736401,579348246.51,2024-07-18
80,002552,宝鼎科技,724987061.51,778083030.79,617714226.89,4987698183.17,-3.9526820918,324831121.99,,2811001213.17,9.2307898283,56.3586871125,2176696970.0,2024-07-18
81,301592,六九一二,,,,818465800.0,,,,378220800.0,,46.2109473603,,2024-07-15
82,603391,力聚热能,337788764.08,148992936.28,496368148.58,2272706294.55,,105972062.26,,1100286279.93,,48.4130431886,1172420014.62,2024-07-12
83,301608,博实结,184786033.4,142650139.87,172073879.02,1354700250.0,,188622263.85,,313797185.29,,23.163588055,1040903064.71,2024-07-12
84,688084,晶品特装,505472932.08,228170787.13,165611117.77,1879373517.64,-1.7579866858,143381184.94,,225345222.55,-4.3956730743,11.990443647,1654028295.09,2024-07-11
85,688173,希荻微,830547250.51,132167482.88,168713887.11,1926546593.7,-5.4047022054,115153431.82,,187443966.39,55.4115851193,9.7295319513,1739102627.31,2024-07-10
86,688685,迈信林,40270416.56,202204420.3,104507014.06,1358610532.28,58.3517821424,81434124.86,,652365809.11,422.7934217338,48.0171317394,706244723.17,2024-07-06
87,301606,绿联科技,780486662.88,139946145.78,933034512.3,2487696550.85,,316178844.62,,600925104.65,,24.1558844645,1886771446.2,2024-07-05
88,301556,托普云农,,,,799035000.0,,,,,,,,2024-07-02
89,001221,悍高集团,,,,1987712000.0,,,,,,,,2024-06-30
90,301609,山大电力,,,,921642100.0,,,,417663600.0,,45.3173308815,,2024-06-29
91,001233,海安集团,,,,2806272400.0,,,,,,,,2024-06-29
92,301552,科力装备,151561204.03,118138360.86,88406925.19,652981083.78,,32519048.67,,69136141.7,,10.587770981,583844942.08,2024-06-27
93,301099,雅创电子,520348299.35,812535904.97,343663241.86,2726331204.01,24.6853735627,155299464.65,,1449614136.45,41.3679115949,53.170874262,1276717067.56,2024-06-26
94,301603,乔锋智能,142363477.16,246913795.79,563056619.63,2281472524.86,,264635768.17,,971652595.23,,42.5888361417,1309819929.63,2024-06-21
95,603285,键邦股份,136983961.83,93647493.33,36797125.95,1075019657.06,,24784823.73,,93704658.24,,8.7165530067,981314998.82,2024-06-18
96,301613,新铝时代,,,,2319945300.0,1.4350068945,,,1530839700.0,-10.0253060488,65.9860256188,,2024-06-17
97,603350,安乃达,479513856.42,345243612.74,159869142.46,1444301518.2,,211135784.66,,682231415.76,,47.2360796664,762070102.44,2024-06-14
98,600979,广安爱众,627312225.23,430200422.29,179785366.02,11004348162.41,6.949922653,579448755.76,11952079.26,6363642479.61,8.8888661752,57.8284364116,4640705682.8,2024-06-14
99,603381,永臻股份,472433343.05,1315482037.98,806543930.94,7139676869.07,,79468264.3,,4882442992.52,,68.3846493624,2257233876.55,2024-06-06
100,301580,爱迪特,736684665.58,154794247.53,106453638.1,1301349284.9,15.1412875906,85802744.11,,194596049.53,2.2321039122,14.9534065748,1106753235.37,2024-06-06
101,600671,天目药业,55920693.46,39943389.1,45361388.9,312679319.64,10.0171467339,58500486.33,,266829318.9,-7.8958073103,85.3364140638,45850000.74,2024-06-05
102,688449,联芸科技,,,,929907200.0,,,,390167500.0,,41.9576813686,,2024-06-03
103,301009,可靠股份,822319907.76,222464562.68,116560357.15,1986977189.81,1.2367955037,165680950.55,,549060556.15,5.6568936602,27.6329571857,1437916633.66,2024-06-03
104,600448,华纺股份,438393205.23,304076661.19,880089926.26,3522212431.34,-4.4346598903,472434830.17,,2264139103.17,-6.3163054604,64.2817305119,1258073328.17,2024-06-01
105,301565,中仑新材,356039147.7,234056109.32,391488357.29,2931654617.86,,65700825.94,,1276753774.28,,43.5506204074,1654900843.58,2024-05-31
106,301600,慧翰股份,,,,860145800.0,,,,332332700.0,,38.6367869261,,2024-05-28
107,301571,国科天成,,,,1669400200.0,,,,427866300.0,,25.6299418198,,2024-05-27
108,300784,利安科技,118397321.03,135411884.77,35111461.04,703688716.66,,94661082.13,,286820038.04,,40.7595050552,416868678.62,2024-05-24
109,688692,达梦数据,1070916093.8,385288815.95,74191236.71,1800335676.73,,53956629.04,,336401677.05,,18.6854974546,1463933999.68,2024-05-23
110,600548,深高速,3361253072.69,1043129102.24,1336697113.54,67418095506.62,-2.2002752752,2331742908.14,526999.22,39006447901.5,-4.6817873803,57.8575345512,28411647605.12,2024-05-23
111,300419,ST浩丰,149470012.92,177026525.46,115189933.24,846950216.31,-25.275941628,91133691.06,546915.96,400415875.97,-23.5630593961,47.277380448,446534340.34,2024-05-21
112,301551,无线传媒,,,,2109246200.0,,,,166531400.0,,7.895304019,,2024-05-20
113,600594,益佰制药,770599925.85,214369896.72,614258479.5,4522698308.2,-9.0083372191,182310573.73,,1575815591.27,-9.3631699,34.842376915,2946882716.93,2024-05-18
114,002567,唐人神,2332610611.55,345675234.7,2712099344.45,17643275952.09,-3.63911607,1269984015.04,,11882633482.21,6.6827126175,67.3493602576,5760642469.88,2024-05-18
115,301392,汇成真空,124146600.65,180046540.89,269510081.49,856547984.11,,122485479.55,,393738248.6,,45.9680316695,462809735.52,2024-05-16
116,300389,艾比森,702430020.07,817916220.18,750753808.8,3947271004.18,26.501199385,741234755.09,,2417874761.31,30.2624933775,61.2543389787,1529396242.87,2024-05-15
117,688428,诺诚健华,8201839334.55,232958854.23,118157773.43,9766283263.59,-4.4012776681,118709174.06,,2712214039.61,2.4407471497,27.7711998148,7054069223.98,2024-05-14
118,601608,中信重工,1076018437.13,3198734251.15,4417631761.12,18126018071.76,-5.7221874065,3360020921.85,1210486.25,9811096637.13,-13.0534508069,54.1271480492,8314921434.63,2024-05-14
119,600152,维科技术,590795597.52,239709388.96,345962205.5,3199950970.24,-2.5184736466,469744026.14,35850.03,1406109617.97,-0.1771861114,43.941598826,1793841352.27,2024-05-14
120,300398,飞凯材料,1075416860.82,974306237.33,653190764.59,6501984080.69,4.3295038012,285025195.32,,2487214697.76,5.5274327667,38.2531649862,4014769382.93,2024-05-14
121,002518,科士达,1427051885.63,1408996341.81,1093364963.6,6710050632.06,-4.6898545013,757871624.08,243997.58,2262732074.53,-28.9336660001,33.7215350316,4447318557.53,2024-05-14
122,603205,健尔康,,,,1097610900.0,,,,161675300.0,,14.7297462152,,2024-05-13
123,688235,百济神州,14412075000.0,3101457000.0,3201045000.0,40543614000.0,-1.0550003648,3329643000.0,,16425390000.0,32.7062314943,40.5128906367,24118224000.0,2024-05-11
124,688981,中芯国际,45065911000.0,3572115000.0,19640207000.0,341757727000.0,10.2105262401,4492543000.0,10222000.0,123040099000.0,15.7498101851,36.0021410723,218717628000.0,2024-05-10
125,688347,华虹公司,43660937357.0,1512073528.58,4437120752.08,81360433838.19,64.5764348418,1745499672.98,18994482.27,21144565310.01,11.9883895782,25.9887568349,60215868528.18,2024-05-10
126,600022,山东钢铁,6694982466.11,323441958.76,5915716442.53,67868626861.24,-1.8875409209,10769994224.16,,38031674180.12,1.0478986794,56.037194119,29836952681.12,2024-05-10
127,301596,瑞迪智驱,102438473.05,134538014.02,150231046.97,737216361.88,,75561794.54,,259713764.62,,35.2289745656,477502597.26,2024-05-10
128,001386,马可波罗,,,,13320659700.0,3.7177878783,,,,,,,2024-05-10
129,688530,欧莱新材,57155719.87,101674576.19,308629081.76,874145872.7,10.3351613054,85601582.22,,353302101.54,9.1895119168,40.4168357449,520843771.16,2024-05-08
130,600732,爱旭股份,3411325403.65,493847108.51,3975810637.7,34096996166.0,34.2350871375,3503342120.41,,25536348160.24,63.3321578211,74.8932487657,8560648005.76,2024-05-08
131,600686,金龙汽车,5803321785.99,3554366109.12,2832288812.48,27143685132.96,-3.1456483208,7210085018.37,137730854.71,23014840518.79,-2.2095444267,84.7889312231,4128844614.17,2024-05-08
132,300691,联合光电,323393197.51,369604529.08,413905423.74,2624943499.35,4.4597147154,307025435.83,,1029097693.88,14.6487331061,39.2045655129,1595845805.47,2024-05-08
133,002091,江苏国泰,21371095732.22,5636290510.66,3392370926.08,41845396101.89,6.5567103864,5891344110.86,1287477.08,20317127347.92,4.2236715185,48.5528379238,21528268753.97,2024-05-08
134,603008,喜临门,1861229991.06,859288207.07,1016667021.17,8679489496.84,1.243639658,1328609279.37,,4668999366.15,-2.4876443618,53.7934790733,4010490130.69,2024-05-07
135,603878,武进不锈,682721204.46,803896406.07,1133067402.91,4242098077.45,7.8332628195,319196395.18,,1375167604.01,7.3158971632,32.4171572392,2866930473.44,2024-05-06
136,600163,中闽能源,738437687.07,2638952210.39,41879599.31,11630049170.74,-2.0769626292,867405168.25,,4970979334.41,-11.9167866072,42.7425478726,6659069836.33,2024-05-06
137,002783,凯龙股份,621422631.52,700748990.25,429932580.57,7437447556.0,0.4823526169,743772378.57,,4895872819.52,-2.7927263661,65.8273256068,2541574736.48,2024-05-06
138,002306,*ST云网,21449035.27,15631991.82,1697302.77,692382381.93,93.7519852269,16316848.26,,545879761.13,98.2726742463,78.8407930901,146502620.8,2024-05-06
139,688651,盛邦安全,496368983.04,236180473.55,17926767.43,1140592691.16,209.9713474271,73411714.6,,154813935.54,47.9384691633,13.5731130613,985778755.62,2024-05-01
140,688210,统联精密,627408180.43,194425088.21,186185213.94,2021349465.08,10.1287039159,219300637.23,,797692445.18,28.7901113968,39.4633614306,1223657019.9,2024-05-01
141,600966,博汇纸业,3614110343.26,1029624020.46,3293019505.15,23432510397.82,0.0573577546,1131900376.58,,16663157901.2,-4.1996590988,71.1112792369,6769352496.62,2024-05-01
142,600613,神奇制药,756928121.9,398328039.01,223443090.05,3292343075.29,3.6737324268,255520157.26,,876639733.31,12.8000691637,26.6266216267,2415703341.98,2024-05-01
143,600165,ST宁科,21587451.13,45154112.44,112547273.35,2935317213.8,-8.7367523163,627573727.7,128105.0,2611444306.71,9.3272074807,88.9663404838,323872907.09,2024-05-01
144,301037,保立佳,210576376.4,447810355.56,296195623.61,2370448314.15,1.1683029988,148124308.04,,1592749344.32,4.5249811475,67.1919035236,777698969.83,2024-05-01
145,688789,宏华数科,1055266251.1,455286833.69,571972373.27,3570265443.1,10.2207704602,84337210.02,,609760402.7,30.2880093717,17.0788534471,2960505040.4,2024-04-30
146,688786,悦安新材,163702837.55,72385781.88,112105923.92,884669853.13,3.8630258266,19681391.5,,158088455.93,-4.0699932164,17.8697686341,726581397.2,2024-04-30
147,688739,成大生物,4590885490.11,1101472743.09,455193773.93,10102561682.77,-0.0312018159,221871119.78,,438983610.43,33.4191276258,4.3452702811,9663578072.34,2024-04-30
148,688737,中自科技,104201803.81,382009279.28,342140649.51,2602181717.39,14.4456636726,222596184.19,,697516188.91,68.2864563253,26.8050530157,1904665528.48,2024-04-30
149,688733,壹石通,335755895.6,164754521.64,104264001.63,3159031455.32,4.005319859,169212659.31,,930275165.03,23.5755444953,29.4481133913,2228756290.29,2024-04-30
150,688728,格科微,4280855787.0,364608532.0,5267258264.0,20738530203.0,10.9715111178,685805010.0,,12848207397.0,17.7971831701,61.953317189,7890322806.0,2024-04-30
151,688709,成都华微,1578658284.99,992403901.57,354277891.49,3792481566.9,,229006191.66,,985696119.48,,25.9907952641,2806785447.42,2024-04-30
152,688698,伟创电气,254620562.76,555493786.02,322781412.82,2722981720.76,75.0632726197,287135388.22,4269596.76,718427288.41,36.1386875067,26.3838454343,2004554432.35,2024-04-30
153,688696,极米科技,2173735376.12,142339584.68,1014614890.56,5415007028.56,-2.2067583754,610880786.07,,2384682211.45,2.41236723,44.0383954974,3030324817.11,2024-04-30
154,688693,锴威特,409245520.86,93653542.28,136911012.07,1051833550.41,133.7260729943,12382395.88,2166700.56,45466424.79,-53.5867842903,4.3225874258,1006367125.62,2024-04-30
155,688689,银河微电,182490178.62,237887221.1,170453266.54,1987666013.71,6.5710744827,147316439.07,,653037953.98,14.7545678873,32.8545112446,1334628059.73,2024-04-30
156,688686,奥普特,801199720.63,699457638.51,134836574.08,3162934916.06,3.6478032377,148547197.7,72370.7,226330802.72,13.4598957778,7.1557211491,2936604113.34,2024-04-30
157,688681,科汇股份,70189006.84,166582817.35,67710324.22,726510170.68,-1.753254761,78529999.9,634293.28,161387340.62,-7.4517700706,22.214051108,565122830.06,2024-04-30
158,688679,通源环境,368579182.7,887052684.17,74766734.7,2724419528.09,16.7866961441,826163219.57,,1593132159.4,31.0057541915,58.4760218819,1131287368.69,2024-04-30
159,688671,碧兴物联,186487247.09,265150635.86,203528801.57,1386221862.83,88.5981117466,55050873.37,,240237106.14,8.1553647239,17.3303503993,1145984756.69,2024-04-30
160,688667,菱电电控,237910058.24,244327995.28,456776398.12,2043188456.87,7.3997855046,211970030.72,,437326377.84,21.7863310149,21.404113574,1605862079.03,2024-04-30
161,688665,四方光电,192611278.1,267431461.4,213996308.11,1246878709.89,6.5508637668,92341053.4,,251784931.25,5.8068785445,20.1932176123,995093778.64,2024-04-30
162,688661,和林微纳,750704150.09,102683574.15,85925090.9,1394400091.56,5.9720260042,95933355.24,1466097.0,175758450.71,174.6186613701,12.6045925968,1218641640.86,2024-04-30
163,688660,电气风电,1712053264.93,4251236452.25,2202001968.33,25193158849.79,-17.564726293,6614006083.66,,19528008477.94,-17.1760645672,77.5131399535,5665150371.85,2024-04-30
164,688658,悦康药业,1732480753.55,823928730.81,745064206.15,6109037390.12,-2.6304012299,457453006.29,,2464074783.19,12.9185851715,40.3349108188,3644962606.93,2024-04-30
165,688646,ST逸飞,244195632.77,288655147.34,407955441.58,2381811012.97,68.8948344111,139930679.71,,730045073.97,-12.1629636219,30.650839634,1651765939.0,2024-04-30
166,688623,双元科技,1598981302.12,145419840.04,461924775.0,2792614110.48,201.8350738909,41397682.23,,591326587.65,13.5750017642,21.1746615986,2201287522.83,2024-04-30
167,688622,禾信仪器,141716798.42,134637804.53,180189972.52,1053421123.64,5.6859123464,97329560.39,,651507597.63,31.9433764826,61.8468324784,401913526.01,2024-04-30
168,688620,安凯微,304566716.64,199195551.21,186759920.35,1722381414.82,128.6570249192,76539079.61,813006.08,195813834.4,15.3759936531,11.3687846789,1526567580.42,2024-04-30
169,688601,力芯微,347643133.31,160225532.64,189309658.2,1480408428.16,13.9954229149,65519734.92,,101482521.24,-2.3106177571,6.8550353612,1378925906.92,2024-04-30
170,688596,正帆科技,621027615.24,1423728622.38,3875479718.89,8664847478.06,36.9410620433,1526102741.56,,5519210493.61,42.9984660728,63.6965683191,3145636984.45,2024-04-30
