序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
40,300419,ST浩丰,162735568.4,79263544.27,333551204.49,1224056114.72,-1.5728092998,116794655.15,212193320.91,403907898.07,0.2646755829,32.997498498,820148216.65,2024-04-30
41,002197,证通电子,442143654.99,1620996053.1,150494038.88,5989337242.29,14.6208149803,606461574.17,30205118.51,3583388958.63,27.9605447935,59.8294738411,2405948283.66,2024-04-30
42,603936,博敏电子,503957105.6,772969713.95,385078173.67,4482274350.16,17.1080423155,672511326.26,3551890.48,2016193095.72,29.7600561755,44.981474542,2466081254.44,2024-04-27
43,603021,ST华鹏,77037576.33,261073886.14,553193076.31,3326622349.3,14.1012745446,427556325.91,36071707.36,1921152987.45,23.8994055228,57.7508591516,1405469361.85,2024-04-27
44,002486,嘉麟杰,63799731.43,221696558.46,214493068.7,1089903014.87,-0.8495894647,77123641.07,8534768.02,175334504.31,10.0064447289,16.0871657311,914568510.56,2024-04-27
45,000759,中百集团,998185104.21,122401052.93,1770980674.29,9225881777.58,15.3529923006,2351953349.79,1628826731.89,5690683444.86,30.0194820452,61.6817295306,3535198332.72,2024-04-27
46,000752,ST西发,331779372.07,,16870393.61,991149183.89,-19.1310412768,26324152.53,,588437606.12,14.1157876466,59.3692267203,402711577.77,2024-04-27
47,300511,雪榕生物,287997710.21,17497281.57,331272727.42,3841850151.29,-1.3012862788,193566654.0,13325802.06,2101994295.4,-9.4967295004,54.7130734574,1739855855.89,2024-04-26
48,300078,思创智联,532074102.6,1025739501.79,245294442.02,4192899452.06,22.4527529284,178137250.4,15592437.97,1282294666.17,8.911363784,30.582528411,2910604785.89,2024-04-26
49,000903,ST云动,709031276.37,1948943345.0,1265622671.39,12524537705.14,1.5847716069,2053265350.99,61043561.34,6943315097.68,2.6223114841,55.437695675,5581222607.46,2024-04-26
50,300069,金利华电,103358031.31,88896596.9,83805014.69,588603756.11,-0.0091893619,49354324.7,933257.95,206663158.41,-9.1534413236,35.1107440727,381940597.7,2024-04-24
51,000909,ST数源,325961354.96,219504939.73,1226278572.23,4250352311.64,31.1265597686,358787540.87,70001780.4,2553834187.21,28.4872590178,60.0852352925,1696518124.43,2024-04-20
52,688579,地纬智能,389665635.03,210019964.3,23569390.0,1063162875.57,0.3282816863,125327552.39,75066654.39,222424667.27,-15.978194363,20.9210340561,840738208.3,2024-04-13
53,002626,金达威,594265479.18,391610465.5,474362382.02,4698547098.55,2.4323131734,210010498.06,15774712.75,1743790922.8,11.330506058,37.1134073199,2954756175.75,2024-04-09
54,002313,日海智能,505667434.71,1976323424.71,2089901068.42,6954032706.73,0.9894598082,1891191165.47,103623123.38,5033028750.75,4.239534191,72.3756841966,1921003955.98,2024-03-29
55,688500,慧辰股份,355758101.13,194305420.74,20748658.2,713906321.69,4.566787533,98078783.22,4983139.04,134103020.47,-5.1590873564,18.7844001931,579803301.22,2024-03-28
56,002310,东方新能,1283570443.8,9650126978.64,15975210444.29,43776082777.05,3.9994023364,12695369074.14,2541111294.45,31122285706.33,6.6415131933,71.0942682214,12653797070.72,2024-03-27
57,002196,方正电机,160785918.32,405989693.65,321998918.91,2845746355.05,0.4812373333,247343122.95,3565265.87,790836612.12,-15.2761499007,27.7901300204,2054909742.93,2024-02-28
58,300091,*ST金灵,544715174.12,841533818.73,1349694571.39,5386932355.22,8.6694918019,692099122.97,188775640.07,3062457818.58,10.8466494074,56.8497544918,2324474536.64,2024-02-08
59,600338,西藏珠峰,205625557.43,101555013.47,162304751.18,4137034474.21,-12.982682999,382594874.85,29654905.51,1419149966.73,-45.3945198372,34.3035567041,2717884507.48,2024-02-02
60,600771,广誉远,238334703.65,1093952343.87,591009720.13,3254267914.43,18.1124043208,297553271.01,28536263.07,1517214507.95,47.2465371069,46.6222987119,1737053406.48,2024-01-30
61,605081,*ST太和,257281714.87,314672728.55,242627991.05,1050173756.0,23.7701027444,103271425.02,533738.54,238511248.25,72.5466079808,22.7115986176,811662507.75,2024-01-27
62,300266,兴源环境,795682796.71,1356095578.99,5350790425.25,10449317003.58,14.1799713052,2723495565.01,66305260.51,7717234434.67,19.4140613706,73.8539603309,2732082568.91,2024-01-13
63,300149,睿智医药,201050051.26,408782988.29,67877809.16,3767716601.98,12.546389044,84647672.22,48199277.94,1464373815.5,28.0947996966,38.8663471857,2303342786.48,2024-01-04
64,002564,天沃科技,2552524316.34,5937296501.41,4661006914.42,30180343843.85,14.6143017706,8077289810.84,,26650304652.38,16.8794085164,88.3035156599,3530039191.47,2024-01-03
65,002104,恒宝股份,503576108.14,121175949.73,201828732.88,2321710599.41,3.9437493157,217186217.57,31690971.54,304441115.69,21.3397734268,13.1127934622,2017269483.72,2023-12-30
66,000635,英力特,431243152.16,36332769.8,101965405.77,3098309534.22,-1.2006487686,262788386.69,53312773.21,426577855.77,-13.1325787577,13.7680838876,2671731678.45,2023-12-26
67,600853,龙建股份,2547519143.18,4021034350.21,4758613271.08,19717770146.59,28.5305284646,5836174221.75,703629443.65,17545296822.97,29.3497882805,88.982155145,2172473323.62,2023-12-13
68,002652,扬子新材,163727423.19,151819795.88,775843492.27,2655536688.34,-5.5237646858,215940605.22,97170350.79,2000397110.55,8.5254142628,75.3292966854,655139577.79,2023-12-13
69,000908,*ST景峰,405474925.81,693015106.95,326273511.08,4320343061.09,-16.9917084914,187057243.72,49189967.81,2408265982.28,1.8279104502,55.7424711007,1912077078.81,2023-12-01
70,600168,武汉控股,1440244019.12,2224202928.6,1847277.4,15585425424.15,20.8684249532,2428460228.21,1027212.96,10154355503.39,32.693549195,65.1528926997,5431069920.76,2023-11-08
71,002873,新天药业,181656480.92,194917842.63,94039311.75,1083647584.75,10.0917569104,30773403.06,4224217.87,374889651.28,15.8052012704,34.5951632759,708757933.47,2023-10-30
72,603318,水发燃气,106348898.86,240186407.45,175650327.84,1649642374.3,-22.238191996,180265237.59,24269313.2,745062542.77,-32.2038963019,45.1650948337,904579831.53,2023-10-28
73,300462,ST华铭,575012383.22,1001533391.16,849213187.07,3238905885.96,265.6521232217,420797822.79,451856732.97,1647882777.15,539.2174180199,50.8777604281,1591023108.81,2023-10-27
74,300201,海伦哲,438969621.57,736023793.66,447989371.11,2918059682.24,4.7042127475,486434659.39,75568211.43,1776800115.16,7.5732017068,60.8897798072,1141259567.08,2023-10-24
75,600530,交大昂立,181840564.39,79955699.93,52881208.95,1435800418.59,-1.2521219142,34853102.5,3796485.69,643647520.87,38.379164908,44.8284812106,792152897.72,2023-08-31
76,002383,合众思壮,663649308.15,760471878.93,514779684.56,7932615695.47,-17.8578780878,358337551.83,70019559.83,5594976229.94,-1.9089441238,70.53129062,2337639465.53,2023-08-31
77,300825,阿尔特,380231957.06,198510212.55,330539652.71,1588358686.64,5.2683436405,96451969.17,135020571.25,462080582.76,-8.0929778945,29.0917024377,1126278103.88,2023-08-26
78,000885,城发环境,761718842.71,154884358.56,7930603.78,9054144239.68,7.6838985102,1192410438.27,174809029.43,5669632220.52,1.7652585804,62.6191948177,3384512019.16,2023-08-24
79,688619,罗普特,145645868.33,350098410.5,70000365.63,948116403.71,92.9482616807,120290499.1,19924495.18,468107789.85,140.1000424402,49.3723964714,480008613.86,2023-08-17
80,002471,中超控股,940304874.73,2505930901.88,969175035.46,6395048864.49,-21.6610648016,451067022.79,158201424.15,4669925616.69,-18.2870466476,73.0240802791,1725123247.8,2023-08-05
81,600302,标准股份,376603836.6,265219402.68,449180329.77,1453377933.16,-14.4613964601,173032388.89,7372843.95,308710032.83,-19.2662957773,21.2408641817,1144667900.33,2023-07-27
82,600257,大湖股份,313833938.93,145777162.2,492784660.81,1704978026.25,-5.4196444548,74367538.27,77805810.57,516265908.49,16.5273058488,30.279915667,1188712117.76,2023-07-22
83,600589,大位科技,1003464994.66,638641049.76,522217290.1,4258479324.22,-21.2110788009,93915703.13,32147551.73,1724480753.06,-22.2172861322,40.4952242753,2533998571.16,2023-07-19
84,600185,珠免集团,3013572217.72,252692831.98,23308113146.93,32218196382.73,10.2349616243,1219681540.88,2185567063.96,24799345536.76,15.5412429881,76.9731031562,7418850845.97,2023-07-18
85,002290,禾盛新材,321898335.42,309363411.7,293131009.85,1521299189.93,-55.0127064683,233497705.76,5209460.3,1135205921.9,-46.9468271513,74.6208194558,386093268.03,2023-07-18
86,300013,新宁物流,163390341.49,465533440.15,46832176.89,1740358451.74,-18.5103795535,181319580.34,26081538.14,1099874635.34,-9.2571760873,63.1981666903,640483816.4,2023-07-17
87,300657,弘信电子,547761231.48,899445949.46,260194651.34,3512083879.58,45.1789787349,715425436.56,522479.1,2015696876.17,10.0338608813,57.3931872154,1496387003.41,2023-07-08
88,002111,威海广泰,257732636.16,1060492625.19,1207978852.69,4816224989.54,5.2196386297,311303450.47,426354619.21,1849745825.76,5.3585275325,38.4065493156,2966479163.78,2023-07-05
89,600510,黑牡丹,4069790250.19,5202013703.29,12185212239.44,30751317655.76,13.0661506752,1285879559.11,8885290320.1,21242304543.87,14.451260534,69.0777051626,9509013111.89,2023-06-30
90,688189,南新制药,154595355.22,246468462.7,33093123.88,818717329.92,17.6229513305,15364351.95,26729069.72,461451171.79,7.0076256086,56.3626974691,357266158.13,2023-06-28
91,688135,利扬芯片,93292103.55,46443004.25,5133342.43,580008177.05,41.9598498163,38362823.28,,126526500.4,148.3569768779,21.8146063119,453481676.65,2023-06-16
92,001335,信凯科技,200390346.88,181490349.89,154897933.89,585288688.17,,99994822.43,1723690.46,419356332.3,,71.64948525,165932355.87,2023-06-15
93,300911,亿田智能,283444556.44,10276375.29,54914247.58,608940151.69,18.1697960231,77610138.54,72943901.85,322970061.12,-7.1116845061,53.0380629728,285970090.57,2023-06-14
94,601158,重庆水务,2242475169.13,968998838.67,480799416.28,22026026235.18,8.7497552011,1079061423.68,755245035.79,6596052807.3,12.7591390283,29.9466310304,15429973427.88,2023-06-02
95,300175,ST朗源,70886338.91,206335223.02,208090544.97,1472541625.41,8.6358263142,144364737.39,9716626.58,474790646.85,27.8020983939,32.2429355243,997750978.56,2023-06-02
96,688570,天玛智控,3673.35,514751021.61,417337934.99,1830045445.95,,311042477.5,128487921.85,1050117417.62,,57.3820404266,779928028.33,2023-05-17
97,002584,西陇科学,1217374832.69,595842636.65,395256226.59,4230935377.97,20.5666438191,425527734.63,29759608.64,2231418916.85,31.8757453362,52.740557761,1999516461.12,2023-04-29
98,002551,尚荣医疗,767259028.72,870041706.95,302944444.94,4720016329.47,14.9940161795,637535497.34,64462362.0,1903924863.36,43.4798719276,40.3372516208,2816091466.11,2023-04-29
99,002086,东方海洋,858613600.99,93763753.05,431105625.94,3741708895.05,-10.0391893665,205881484.51,14074451.18,1999794700.2,44.3606734403,53.4460257677,1741914194.85,2023-04-29
100,603880,南卫股份,193666344.81,131969157.68,118574173.89,869601971.34,2.8124391127,125304355.39,3411310.58,302078657.35,5.7040596779,34.7375773406,567523313.99,2023-04-28
101,603829,洛凯股份,255212471.05,203589648.29,93309163.07,1010756869.03,7.3899188739,189672225.66,1921694.12,324810498.72,14.1098746571,32.1353738641,685946370.31,2023-04-28
102,300890,翔丰华,75194290.84,403143360.91,149578528.34,1171327047.39,2.083725453,224459484.72,85030.0,516563586.28,-6.8152369853,44.1007135822,654763461.11,2023-04-28
103,300311,ST任子行,291455025.1,455038516.33,145008884.06,1610764528.58,-20.6806981874,246717563.08,125963864.11,660992270.59,-32.9457756467,41.0359341084,949772257.99,2023-04-28
104,300052,ST中青宝,270570112.2,183450950.33,,1416486362.17,15.3595864692,141151627.92,7195026.32,581043254.33,25.5157065316,41.0200387274,835443107.84,2023-04-28
105,002491,通鼎互联,1241967153.95,1364287878.99,1239454706.85,8489643644.82,-16.8951716057,650653370.17,37510213.7,5568130367.06,6.9965066139,65.5873273368,2921513277.76,2023-04-28
106,603020,爱普股份,801682121.85,410188442.9,423992731.36,2595667943.28,8.3778268559,169764049.98,34426562.31,343361000.59,44.6263358041,13.2282328901,2252306942.69,2023-04-27
107,300322,硕贝德,189060250.85,460513365.35,250759456.68,1804001361.7,-1.826209248,366635599.23,2224247.71,1100211421.81,-6.2131499208,60.987283334,703789939.89,2023-04-27
108,300868,杰美特,246639748.68,229685141.3,68210321.99,740577739.61,20.4403958115,120602222.54,3243751.31,233417827.4,11.0887832942,31.5183423583,507159912.21,2023-04-26
109,300008,天海防务,98907750.79,202773913.04,492684748.19,2024537949.15,-14.2039252414,430478573.64,63140240.04,1621297050.74,1.0725298297,80.0823245334,403240898.41,2023-04-22
110,002218,拓日新能,583522842.08,1035962451.43,330523114.05,6273018176.67,-0.9431596917,211234655.27,50519165.61,3334784164.63,-3.7173932712,53.16076043,2938234012.04,2023-04-22
111,000504,*ST生物,69391176.25,37432846.11,18437636.37,268330903.67,-21.7022455658,15620618.01,39127072.03,153874879.03,-34.508711471,57.3451946553,114456024.64,2023-04-21
112,603042,华脉科技,266645266.81,683023915.79,204252602.67,2238048196.2,5.2302357562,468157661.54,18769505.47,1318707254.94,6.2870911235,58.922200924,919340941.26,2023-04-20
113,301360,荣旗科技,17243650.81,32797204.55,20113805.68,102439071.34,22.1830202447,13664031.93,913844.7,28959533.71,-12.53690112,28.2700080459,73479537.63,2023-04-19
114,688592,司南导航,77947825.89,75828176.65,81939156.75,275914232.02,14.7420023269,17569647.25,3735440.41,113605764.83,24.0224949844,41.1743040576,162308467.19,2023-04-18
115,301307,美利信,118199024.42,477142862.53,329852961.56,2581168878.02,9.3494711176,584527805.02,13304931.47,1943263077.26,14.352035617,75.2861656518,637905800.76,2023-04-18
116,688478,晶升股份,14310987.59,2721889.03,48527403.74,169467431.65,,2575094.16,61112370.2,88693310.23,,52.336492839,80774121.42,2023-04-17
117,301458,钧崴电子,27272451.19,95766059.99,41778027.59,305389725.67,,44553714.47,218841.49,112603282.74,,36.8719944631,192786442.93,2023-04-14
118,688539,高华科技,51158895.41,81099213.17,70588085.43,346570638.42,,30153459.83,8665155.25,155856306.2,,44.9710070393,190714332.22,2023-04-13
119,688352,颀中科技,483576048.39,89486515.64,134479689.16,3653576093.04,,188501505.63,4539154.17,1147604141.5,,31.4104349349,2505971951.54,2023-04-13
120,301357,北方长龙,47906000.91,56864088.22,62426559.24,207481497.34,73.8367434968,66205182.31,3463337.0,98025627.1,42.7200144218,47.2454789255,109455870.24,2023-04-13
121,688507,索辰科技,102059965.88,134704895.6,3067784.67,338598502.83,,20285111.94,11977327.5,66786457.29,,19.7243805663,271812045.54,2023-04-12
122,603137,恒尚节能,175092673.3,563101987.53,295193276.92,1301348440.66,22.3142013314,587622443.38,50129241.45,1025532801.92,12.2850946602,78.8053967621,275815638.74,2023-04-12
123,601177,杭齿前进,271282217.58,344933007.2,839953882.97,3875171998.77,1.4073008411,384992333.84,48480478.06,2069277634.72,1.1848247759,53.3983429736,1805894364.05,2023-04-12
124,301429,森泰股份,63930117.85,76671258.55,89035945.68,475419478.26,-8.8578361236,68652977.88,7858503.32,169981727.25,-36.0159524052,35.7540519526,305437751.01,2023-04-12
125,301387,光大同创,64244913.13,301912846.38,41744638.06,513079379.68,59.8491391325,150006241.11,110604.42,238056177.14,63.1451536191,46.3975335139,275023202.54,2023-04-12
126,688433,华曙高科,184924335.93,47776077.01,53663473.86,403521298.25,,20034698.05,27190656.36,98564943.07,,24.4262058775,304956355.18,2023-04-11
127,688603,天承科技,3310912.29,71484150.56,20493518.38,122364153.82,,9184374.72,,37887640.46,,30.9630224843,84476513.36,2023-04-10
128,600753,*ST海钦,66992759.44,111485279.68,55406265.56,448978877.99,91.8300828649,69417276.75,45705471.38,216809581.35,325.5414756003,48.2894835322,232169296.64,2023-04-04
129,001286,陕西能源,693119916.09,1139037860.58,251619278.33,47500220954.73,6.7991781604,4316212247.15,83867163.98,30684807600.67,7.2759463254,64.5992944536,16815413354.06,2023-04-04
130,603125,常青科技,36664831.03,138067475.99,80637609.0,547261021.87,24.5137994279,15984608.26,1501631.19,218985555.01,14.7651304753,40.0148277072,328275466.86,2023-04-03
131,601061,中信金属,1751688227.56,1459657456.46,4803032238.42,26264859854.33,18.812374538,4416388850.77,417921946.56,16894620820.05,25.0321194134,64.3240470871,9370239034.28,2023-04-03
132,001367,海森药业,92148077.59,39911692.76,68358183.08,347395795.31,17.635620918,20847206.5,2571738.95,80985963.8,3.1159470248,23.3123039753,266409831.51,2023-04-03
133,001287,中电港,942985624.76,2603042604.29,2166313790.03,7618057027.86,20.297707108,1180835496.73,224603858.3,5775743122.56,26.555031974,75.8164857711,1842313905.3,2023-04-03
134,688146,中船特气,477456806.76,292998046.1,171779233.79,2071855543.39,,241260512.38,2571392.68,1136212831.78,,54.840350014,935642711.61,2023-03-31
135,603135,中重科技,22415924.98,213135684.56,343832529.21,1621763980.31,8.967539828,165211307.16,,686027835.97,10.7567033672,42.3013363411,935736144.34,2023-03-31
136,301600,慧翰股份,50802100.0,64583200.0,82269600.0,252200100.0,7.3310071123,69428600.0,847200.0,107528400.0,-6.6134518569,42.6361448707,144671800.0,2023-03-31
137,001328,登康口腔,74310266.31,20387838.05,139218292.14,859419088.87,,88035818.14,138293958.36,429012765.07,,49.9189243788,430406323.8,2023-03-31
138,688712,北芯生命,29847950.65,,3082452.98,75272195.58,,157315.6,,7482661.96,,9.9408047053,67789533.62,2023-03-30
139,688535,华海诚科,4462052.09,79243335.71,32493446.1,251952525.02,22.0423082507,38253537.17,54805.47,165219785.08,19.488387288,65.5757607775,86732739.94,2023-03-30
140,688484,南芯科技,80435950.68,15320142.08,21330514.74,126520724.06,,8480811.98,212739.29,23770714.98,,18.788001062,102750009.08,2023-03-30
141,688343,云天励飞,209150167.51,86233074.99,120801969.44,529127989.55,31.524404399,63014225.53,87000080.44,540733341.01,377.5573260019,102.1932975932,-11605351.46,2023-03-30
142,301203,国泰环保,133868354.7,93384963.84,62787074.51,364107553.08,20.4383364464,34450486.48,3928852.69,89519316.78,-14.2513445928,24.5859543486,274588236.3,2023-03-30
143,301383,天键股份,44899162.02,170665924.07,106307356.51,554245596.77,38.2561107347,187302027.27,540528.92,351062906.96,68.9380969138,63.3406758675,203182689.81,2023-03-29
144,301310,鑫宏业,40234512.36,218006593.45,68122382.76,532578008.74,3.2058234502,52898545.83,785446.36,308318708.73,48.2512271865,57.8917461236,224259300.01,2023-03-29
145,301141,中科磁业,9392610.6,85912248.91,71320415.07,319196764.33,29.7846988134,42884727.81,2004843.37,157645399.24,39.4995809886,49.3881570419,161551365.09,2023-03-29
146,688581,安杰思,138784742.01,16223906.63,21066526.16,218612650.07,45.8836204349,20931489.11,1514759.29,47021252.83,42.1469132497,21.5089350113,171591397.24,2023-03-28
147,600748,上实发展,6470388455.57,121845166.37,23732865346.97,39229747878.55,6.6410725785,823753480.91,8675331834.34,27869774982.92,6.9195771607,71.0424524501,11359972895.63,2023-03-28
148,301632,广东建科,1191444522.86,189821708.91,54573758.53,2269917041.79,-8.957623025,125543857.66,188788423.26,527020769.15,-26.0663218234,23.2176224702,1742896272.64,2023-03-28
149,301320,豪江智能,113909500.0,108401000.0,63668500.0,450448600.0,103.0600233918,96225100.0,806500.0,228187400.0,150.1504393754,50.6578109023,222261200.0,2023-03-28
150,000700,模塑科技,684636820.55,1095576583.03,874730289.45,7859946304.47,6.0573982186,1453307343.1,11145780.73,5478140915.82,7.8174991331,69.6969254447,2381805388.65,2023-03-28
151,301563,云汉芯城,62198640.14,56566546.01,34459279.86,236078931.31,-8.5464654446,53433452.06,28315232.26,114636584.57,5.5606885356,48.5585833238,121442346.74,2023-03-27
152,301232,飞沃科技,141362428.4,202014033.05,133319129.32,649135663.37,125.6172622085,125688769.82,1882401.19,326703387.11,120.8892722116,50.3289844551,322432276.26,2023-03-27
153,001396,誉帆科技,75311442.66,325908684.97,11388660.52,490452042.92,,167076948.72,1668271.35,301965115.36,,61.5687343379,188486927.56,2023-03-26
154,301272,英华特,49798100.0,15004300.0,23983900.0,146834100.0,24.8229464466,43751400.0,4722500.0,69043900.0,10.0388875608,47.0217068106,77790200.0,2023-03-25
155,301658,首航新能,41102317.25,92400360.38,100054613.87,336042371.27,,189653084.39,5487411.24,269269115.57,,80.1295129993,66773255.7,2023-03-24
156,301628,强达电路,25017502.21,116550584.04,27659522.64,396337625.95,,152000876.58,1005307.12,284232242.04,,71.7146754257,112105383.91,2023-03-24
