序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
151,603117,万林物流,512022975.88,431.6124528928,61870756.0,12.083589783,-274118522.86,-53.536371564,724702390.6,141.5370842206,2017-10-31
152,603116,红蜻蜓,-415309912.83,-136.2785312406,-106596213.24,-25.6666672157,-274980536.72,-66.2109254379,-33733162.87,-8.1224073464,2017-10-31
153,603110,东方材料,475667.83,,44162229.76,9284.2582522345,-13877608.77,-2917.4999642082,-29808953.16,-6266.7582880263,2017-10-31
154,603100,川仪股份,-123928894.54,-349.1030824643,-68214592.65,-55.043331826,-20400056.19,-16.4610975235,-36051961.54,-29.0908441279,2017-10-31
155,603098,森特股份,-7515321.51,,60758623.46,808.4633954669,-55601235.13,-739.8384095214,-12672709.84,-168.6249859455,2017-10-31
156,603077,和邦生物,3437225503.32,2059.9237329274,195132599.07,5.677038032,-368812390.2,-10.7299445394,3603766878.45,104.8452269125,2017-10-31
157,603066,音飞储存,109233732.55,-60.2731582178,70608195.27,64.6395519238,35937708.98,32.89982695,1075740.0,0.9848056776,2017-10-31
158,603043,广州酒家,274857567.15,,506519299.85,184.2842840756,-57134240.7,-20.7868538212,-174527492.0,-63.4974302544,2017-10-31
159,603041,美思德,31486874.77,,52696244.85,167.359400496,-976158.57,-3.1002078712,-20528750.9,-65.1978040055,2017-10-31
160,603038,华立股份,-52376614.49,-35.7383135911,44934955.78,85.7920203846,-61562593.23,-117.5383209271,-36314642.18,-69.3336950729,2017-10-31
161,603032,德新科技,-15375966.16,-126.3783977685,31796603.48,206.7941822265,-47092937.1,-306.2762795519,-79243.93,-0.5153752888,2017-10-31
162,603023,威帝股份,-100592404.98,-626.8271882654,47408958.26,47.1297592193,-129727184.85,-128.9632004283,-18274178.39,-18.166558791,2017-10-31
163,603018,华设集团,-138594276.81,58.1804294996,-95699135.72,-69.0498467344,26422656.45,19.0647529308,-69324349.56,-50.0196336787,2017-10-31
164,603011,合锻智能,548363165.17,7723.6270098146,29843403.45,5.4422698944,-112764506.57,-20.5638368389,631294547.04,115.1234413866,2017-10-31
165,603009,北特科技,378603149.96,1176.1073063504,6893912.77,1.820880986,-358795353.01,-94.7681901347,730504592.12,192.9473096558,2017-10-31
166,603008,喜临门,1007680965.1,3611.7778601086,86585806.44,8.5925813267,-349972341.21,-34.7304705885,1271067499.87,126.1378892618,2017-10-31
167,603001,奥康国际,-390456490.49,3.2192150238,-29584176.83,-7.5768177891,-16803505.79,-4.3035539681,-345580379.27,-88.5067575228,2017-10-31
168,603000,人民网,-1020454416.41,-164.4316027431,-108949707.04,-10.6765873407,-821065778.31,-80.4607991407,-92726829.2,-9.0868173736,2017-10-31
169,601999,出版传媒,-407800552.42,21.0038123209,-6103239.71,-1.4966236985,-374083851.68,-91.7320610431,-26644134.03,-6.5336189154,2017-10-31
170,601997,贵阳银行,-1360979000.0,73.1196447077,35512198000.0,2609.3127079845,-49727173000.0,-3653.7795954236,12847846000.0,944.0150068443,2017-10-31
171,601991,大唐发电,-914724000.0,-332.3769554769,19123418000.0,2090.6216519956,-9093319000.0,-994.1052164369,-10935627000.0,-1195.511104989,2017-10-31
172,601988,中国银行,-186113000000.0,-43.8443405341,-52684000000.0,-28.3075335952,-164925000000.0,-88.6155185291,8857000000.0,4.758936775,2017-10-31
173,601966,玲珑轮胎,166720577.93,-54.034085193,1844014968.22,1106.051209224,-539569286.37,-323.6368857818,-1171205895.87,-702.496302743,2017-10-31
174,601949,中国出版,-2902337888.39,,-332459502.01,-11.4548861916,-2600595988.5,-89.6034882397,30717602.12,1.0583744313,2017-10-31
175,601933,永辉超市,7065683367.77,59.4145660957,2370853696.62,33.5544854364,-1050933345.75,-14.8737679153,5745769316.91,81.3193716424,2017-10-31
176,601929,吉视传媒,-635339602.73,-1289.4060030613,223191703.8,35.1295122862,-24185504.42,-3.8067049994,-834345802.11,-131.3228072868,2017-10-31
177,601928,凤凰传媒,-1055249673.77,-474.1098509452,1000989836.5,94.8581043313,-1577698901.94,-149.5095370467,-499661105.79,-47.3500365089,2017-10-31
178,601919,中远海控,374564751.13,2654.171755734,-482802971.69,-128.897065256,6227467801.66,1662.587785656,-5925821785.88,-1582.0553770751,2017-10-31
179,601918,新集能源,-5179423.92,97.4866520734,1399522068.34,27020.8055945341,-570952726.93,-11023.4793627396,-833748765.33,-16097.3262317945,2017-10-31
180,601908,京运通,-85349924.83,-186.0018291875,-87766584.88,-102.8314729683,532360490.04,623.7386747561,-529529398.7,-620.4216345295,2017-10-31
181,601901,方正证券,-19698510994.76,-137.4178360526,-18205269481.47,-92.4195208781,713127898.16,3.6202121995,-2224914548.82,-11.2948361905,2017-10-31
182,601881,中国银河,-32334775590.22,,-6736176294.03,-20.8326056732,-7215264357.5,-22.3142552431,-18450844624.53,-57.0619226135,2017-10-31
183,601866,中远海发,2460439996.87,60.5224804391,6260745658.38,254.4563438387,-5111729452.37,-207.7567207033,1103811024.8,44.86234276,2017-10-31
184,601857,中国石油,47174000000.0,117.7630060472,190917000000.0,404.7081019205,-107985000000.0,-228.9078729809,-37097000000.0,-78.6386568873,2017-10-31
185,601818,光大银行,66107000000.0,4.1694899229,229453000000.0,347.093348662,-369702000000.0,-559.247886003,205767000000.0,311.2635575658,2017-10-31
186,601811,新华文轩,70072472.49,315.8189356375,129462668.32,184.7553878429,-741326479.49,-1057.9425174355,681936283.66,973.1871295926,2017-10-31
187,601800,中国交建,-19681613520.0,-172.4647318362,-11506759631.0,-58.4645136909,-39831295629.0,-202.3782023182,31105373602.0,158.0428025903,2017-10-31
188,601728,中国电信,-5064943908.91,-178.3744634104,85222040435.3,1682.5860654721,-66385999890.34,-1310.6956579234,-24073357614.82,-475.2936665788,2017-10-31
189,601727,上海电气,-2993513000.0,-130.0893287832,743655000.0,24.8422171542,1323050000.0,44.1972358229,-5111951000.0,-170.7676231905,2017-10-31
190,601718,际华集团,-1630422247.84,-71.0524175622,-870314672.15,-53.3797102746,-490037555.19,-30.0558677876,-271595336.48,-16.6579753705,2017-10-31
191,601717,中创智领,396783115.31,150.7200817987,399653861.54,100.723505139,-37855993.72,-9.5407269764,24443723.78,6.1604747876,2017-10-31
192,601688,华泰证券,-21799236417.82,-117.7456145966,656103425.7,3.0097541635,930979188.69,4.2706963255,-23396629242.92,-107.3277466902,2017-10-31
193,601669,中国电建,7428302498.59,-29.913687842,6132189213.04,82.5516894904,-23263315627.13,-313.1713555223,24224854852.58,326.1156213977,2017-10-31
194,601665,齐鲁银行,-7449489666.0,6.1177184586,5071640086.0,68.0803694399,-25194571652.0,-338.2053372997,12649442002.0,169.802799509,2017-10-31
195,601618,中国中冶,-3857865000.0,-1.4213951424,-2944332000.0,-76.3202444876,-2184917000.0,-56.6353928922,1199937000.0,31.1036544825,2017-10-31
196,601607,上海医药,15891840.57,101.7796972937,1309579871.88,8240.5802280208,-777033304.2,-4889.5110719073,-517788624.42,-3258.204247263,2017-10-31
197,601595,上海电影,900474540.57,1952.290747977,151373082.94,16.8103678805,-53075246.54,-5.8941418273,802165634.46,89.0825446272,2017-10-31
