序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,002726,龙大美食,15339099.2,-9.56,3476825794.2,4.0865114331,3314413000.03,42456129.81,65131475.26,17941167.51,3447835378.19,29590650.28,31084533.15,2026-01-31
2,300087,荃银高科,31317074.01,53.4,617457763.96,40.2162520717,476516617.24,45792088.74,33495950.13,7622649.29,581766004.85,38606523.7,37186841.69,2026-01-30
3,688270,臻镭科技,7240256.21,4.67,41659663.54,33.009362331,4853779.35,3150929.4,7793379.95,-9925308.96,29021698.15,7252314.95,7240256.21,2025-12-25
4,603398,*ST沐邦,33653171.69,469.35632849175,345258607.16,301.8051693406,240209561.25,6916560.75,33760255.06,8787076.79,301898065.49,46721860.29,47213671.0,2025-08-28
5,002878,元隆雅图,-8451760.39,-109.15,410913406.01,-58.014893264,339045618.78,37363544.15,19473984.8,2086990.89,422368889.29,-10922997.15,-11069713.44,2025-08-23
6,603613,国联股份,256025610.65,65.02,13156133959.85,8.3886312323,12622883449.29,60402528.15,22943722.42,-1771867.92,12750560013.38,404622796.2,407613856.01,2025-07-26
7,600423,柳化股份,2020023.05,-39.39,28560283.95,-11.3110357655,27919567.7,145999.61,1877302.29,-3448131.98,26542902.28,2020023.05,2020023.05,2025-07-26
8,300460,ST惠伦,-41313088.79,-868.71,59041160.28,-51.6026968486,66562367.97,7919079.53,14772680.8,9560136.86,108026570.24,-41325535.33,-41316411.76,2025-07-15
9,603887,城地香江,-16150616.99,-149.49,540910981.33,-3.0709258659,445408211.75,15416724.73,39826487.32,34853571.71,550790821.17,-15028978.02,-13928031.24,2025-06-30
10,300551,古鳌科技,-15107316.73,-631.79,140135007.41,38.6065813685,25143088.82,90703676.4,23926300.66,320359.53,152479592.92,-14303883.49,-14442551.19,2025-06-30
11,688246,嘉和美康,-22660220.88,18.659625640643,107504828.76,9.6676823103,59180700.19,21633338.51,23091498.16,-1912609.52,147310606.74,-40240317.0,-40234419.96,2025-05-01
12,603959,百利科技,69627914.18,126.4,477674282.98,42.6796355658,410337074.71,10109486.16,31878024.47,6788133.07,481580352.21,7222085.09,80079188.62,2025-05-01
13,603322,超讯通信,-19947133.71,-587.41,258075463.19,-26.8547997213,231474896.15,5112008.67,17747797.79,7852441.07,278449659.03,-23491944.73,-23471447.05,2025-05-01
14,600525,ST长园,15832562.55,-67.3,1792319764.54,17.3180893533,1171495747.26,133400883.39,212997446.76,94383131.56,1822089109.7,24843618.91,30013596.27,2025-05-01
15,600507,方大特钢,129650976.64,-80.14,6367036400.06,21.6897639836,6069851758.75,7568573.76,109157052.13,-20271672.6,6201637334.15,159672411.44,158296695.01,2025-05-01
16,688189,南新制药,12532756.73,6.09,303227799.34,54.091282745,14545898.52,181423716.07,9877229.19,3934462.29,248034131.32,18595451.64,19295009.75,2025-04-30
17,603922,金鸿顺,-13130675.77,-229.89,80576932.94,-29.0389847617,75057700.8,1566707.71,13341495.9,-2050386.44,93427539.12,-15726573.64,-14736566.55,2025-04-30
18,600592,龙溪股份,68691091.92,518.66,487738047.19,12.1821793353,360339894.28,6390770.11,18416836.83,2490557.78,416595489.44,77770747.14,77840859.08,2025-04-30
19,002227,奥特迅,-11576791.73,-34.36,55386234.44,54.5599276667,41844783.15,8778158.88,9864959.98,3356620.25,70397469.72,-12796162.9,-12786243.3,2025-04-30
20,688333,铂力特,-28494672.82,12.072706967044,132953332.5,48.1199058955,68305766.28,14485646.89,36993463.38,4712671.18,167413982.9,-32912181.3,-32841090.48,2025-04-29
21,605199,ST葫芦娃,40560003.62,35.59,527261635.05,32.0909148255,242450463.57,169478237.74,27825371.29,3257734.03,467073636.72,58743002.35,58082094.28,2025-04-29
22,301206,三元生物,7808194.59,-87.56,116276458.04,-57.3450970327,120780885.65,957856.59,2391191.86,-834343.36,135685668.54,12876263.21,12978781.21,2025-04-29
23,300959,线上线下,12666123.02,-26.41,443678585.87,42.42110132,406203095.23,13312098.49,10413817.56,-2444123.32,432595769.96,14476324.95,14475533.36,2025-04-29
24,300775,三角防务,218228351.74,54.21,658499725.61,53.9448860669,345595886.04,1548690.13,14357154.64,-16770659.42,370150436.3,254162498.39,253508860.69,2025-04-29
25,002816,*ST和科,-13104546.15,-20.12,26729590.7,153.9707574884,23061147.05,973874.57,12516376.99,146417.83,37858382.92,-13366624.08,-13293377.61,2025-04-29
26,002570,贝因美,12215392.19,-39.13,704386288.42,10.6964146186,394049829.81,205805949.09,47222795.57,15271516.92,671249835.23,18178460.93,18236078.17,2025-04-29
27,688108,赛诺医疗,-16208533.57,44.866069677767,73168207.49,23.8196535145,34158910.48,14274560.68,27362266.33,125243.62,102692573.76,-24331117.16,-24436885.66,2025-04-26
28,688053,ST思科瑞,23413414.12,24.02,63719430.62,25.6957573504,24394005.75,4835998.13,7656408.06,-439830.16,42527458.07,27030104.19,26990056.25,2025-04-26
29,002584,西陇科学,10032938.44,-87.27,1781522935.6,41.3732481698,1665491612.43,29674822.12,28859607.11,24546830.02,1765584873.12,10843265.98,10781805.85,2025-04-26
30,000559,万向钱潮,260141218.32,0.01,3528586966.24,-7.6382295279,2999346435.31,44408424.56,99419608.87,33901214.31,3335210839.17,268297157.98,268630129.16,2025-04-26
31,300730,科创信息,-20899882.74,-12.62,30397857.03,-43.875227271,22551258.86,9997112.0,10026567.9,540409.68,56993118.22,-21145597.2,-21153266.42,2025-04-25
32,300442,润泽科技,329756259.04,52.73,808499284.48,31.5328185705,372487162.42,660639.21,42143453.42,19442650.09,470659612.52,342098751.5,346032554.65,2025-04-24
33,002426,胜利精密,-76835654.3,-1081.31,775937623.83,-10.4741500342,685820624.21,8285674.97,56649187.0,31928275.01,836067726.76,-65084832.06,-72140817.88,2025-04-24
34,300265,通光线缆,35036764.8,106.48,617686647.41,34.2719643877,511556431.24,26411681.51,20832295.45,7837066.7,589382780.92,40113234.98,40666929.64,2025-04-19
35,000909,ST数源,14277031.11,193.03,228438741.9,70.2540661985,128726995.66,2515165.77,16751002.92,18002209.91,187000235.45,32383028.28,32434803.66,2025-04-19
36,000735,罗牛山,47865583.18,263.65,1386811845.33,163.0837146458,974638032.91,25542345.24,49589224.98,26519767.77,1241453651.92,74882366.16,77813075.84,2025-04-19
37,600822,上海物贸,139953228.09,1823.87,2053619850.97,6.7976961797,1968473334.15,32373356.09,42858242.29,-711068.54,2044095221.22,149796884.73,152528439.46,2025-04-16
38,000978,桂林旅游,-13551342.2,82.46,85766099.54,285.9995434899,64817527.07,3974226.54,21952141.4,8166691.99,101152669.46,-14150961.97,-13531966.75,2025-04-12
39,600844,金煤科技,-40813164.81,-2203.72865214942,233516090.43,-10.9553805196,243945603.47,907708.92,25625874.63,2492443.29,287587246.59,-52325640.35,-52374225.46,2025-04-11
