序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
1,002396,星网锐捷,-700681893.46,40.822521053,-51798889.44,-7.3926399303,-534400206.85,-76.2685909024,-135061605.46,-19.2757379234,2022-09-24
2,300716,ST泉为,65412190.11,183.3530006804,-25426353.89,-38.8709716755,-85844902.61,-131.2368573283,175475693.65,268.2614560908,2022-08-29
3,300424,航新科技,-43928653.36,70.9281850053,-28482859.39,-64.8389085743,-421289138.6,-959.0303967378,405518614.07,923.1300826518,2022-03-01
4,002217,合力泰,-1447597493.0,22.8918751717,-877518347.99,-60.6189463738,-1917797148.27,-132.4813808772,1350164026.08,93.2692984486,2021-06-25
5,300201,海伦哲,-128298759.66,10.6907016442,33578563.66,26.172165459,-267834820.38,-208.7586981275,105963397.16,82.591131388,2021-06-15
6,002387,维信诺,6844513476.74,2670.422650599,89037188.23,1.3008548896,-13706814495.15,-200.2598802929,20442980384.56,298.6768957945,2021-05-29
7,001202,炬申股份,-12648392.01,,18973298.82,150.0056197262,-50217925.67,-397.0301175857,18596234.84,147.0244978595,2020-12-01
8,688680,海优新材,124161.64,100.1427342034,4684977.33,3773.2888595866,3013346.97,2426.9548710858,-6959081.18,-5604.8560408835,2020-11-03
9,301152,天力锂能,-3205086.87,-102.2923381533,11073116.2,345.4856810168,-12797802.38,-399.2965838084,-1480400.69,-46.1890972085,2020-10-14
10,300682,朗新科技,347165942.03,241.7801959173,-316685730.04,-91.2202758681,-39820950.61,-11.4702929605,703053865.0,202.5123377279,2020-08-27
11,002366,融发核电,-45166738.06,75.9391525031,145983899.74,323.211075252,-83368890.68,-184.5802780118,-107911824.49,-238.9187909622,2020-08-21
12,000796,凯撒旅业,-1197451060.0,-330.0140350389,-163622132.71,-13.6642020852,-956147962.59,-79.8486046344,-80916318.21,-6.7573799809,2020-06-30
13,000980,众泰汽车,-2182946445.64,-167.6305017517,57147220.1,2.6178938203,-478280545.03,-21.9098615995,-1761779859.2,-80.7065085229,2020-06-24
14,300967,晓鸣股份,1829250.83,101.3457998284,43290740.01,2366.5830459128,-70899286.82,-3875.8646795311,29437797.64,1609.2816336183,2020-06-17
15,300233,金城医药,2257039.82,-98.6075259487,141111157.48,6252.0455434411,-154512278.81,-6845.7932128995,15154419.45,671.4289803713,2020-06-11
16,300055,万邦达,-658075269.34,-30.7199602475,11753200.37,1.7859963621,-532581230.9,-80.9301391061,-137247238.81,-20.8558572559,2020-06-05
17,000586,汇源通信,-13921124.61,3.3117231702,-28850763.25,-207.2444867656,-3586039.31,-25.7596955021,18515677.95,133.0041822677,2020-06-05
18,002240,盛新锂能,-170995630.18,-803.4758335347,-197214086.85,-115.3328226238,-179268759.26,-104.8382108194,205495827.23,120.1760694198,2020-05-30
19,300270,中威电子,-54848921.24,-93.7016616207,-167598244.42,-305.5634288351,-342308937.07,-624.0942015471,455058260.25,829.6576303822,2020-05-23
20,300094,国联水产,-31784080.71,-122.2672903364,2714888.49,8.5416612007,-175826858.49,-553.1915806981,139511830.53,438.9361825592,2020-05-22
21,000020,深华发A,-67651256.02,-121.7358683581,-54036421.68,-79.8749718173,-9373263.87,-13.8552695418,-4124010.14,-6.0959845872,2020-05-22
22,002612,朗姿股份,98291509.62,190.013519714,44036589.11,44.8020274388,-536571357.09,-545.8979714163,588040654.34,598.2619013721,2020-05-21
23,300300,海峡创新,-135783706.3,75.4685349497,37473646.89,27.598043912,266451.71,0.1962324621,-175218947.02,-129.0426898739,2020-05-20
24,600064,南京高科,-547562984.85,-892.6758043932,-559836780.52,-102.2415312959,-671271703.99,-122.5926007716,683545499.66,124.8341320674,2020-04-30
25,300353,东土科技,-70167132.06,69.4659838977,-128649873.76,-183.3477726437,-121830636.47,-173.6292091372,179657867.79,256.0427689083,2020-04-29
26,300203,聚光科技,-404822391.44,-2.7176851739,-144557211.33,-35.7087983241,-456406568.86,-112.7424219882,194783929.0,48.1158980132,2020-04-29
27,000802,北京文化,-5390402.59,99.2773107914,189558859.88,3516.5993024651,-54854000.11,-1017.6234371021,-140095262.36,-2598.975865363,2020-04-29
28,002267,陕天然气,338517308.73,235.769574948,805550631.87,237.9643850095,-633510815.85,-187.142813532,166477492.71,49.1784285225,2020-04-28
29,002255,海陆重工,-76391821.93,-632.2883897893,-224925681.64,-294.4368598069,-867691867.41,-1135.843923457,1013689938.18,1326.9613324694,2020-04-28
30,002161,远望谷,-144814468.22,-368.40300482,-80891573.76,-55.8587651871,-50014665.16,-34.5370637166,-14334393.69,-9.8984541159,2020-04-28
31,300324,旋极信息,-1344557628.0,-1390.5990685942,-526420859.8,-39.151974511,-562502935.93,-41.8355393786,-258111512.08,-19.1967608308,2020-04-25
32,300056,中创环保,-108728503.68,28.8047492752,61258300.69,56.3406085954,-2980978.55,-2.74167164,-168146615.44,-154.6481462992,2020-04-22
33,002197,证通电子,391314710.03,399.6168768902,-192725524.19,-49.2507741851,151573093.91,38.7343204906,434501202.82,111.0362559043,2020-04-22
34,600877,电科芯片,4328964.17,103.0293461956,-50454438.5,-1165.5083414562,-2666597.33,-61.59896976,57450000.0,1327.1073112162,2020-04-11
35,300234,开尔新材,-44597268.24,-227.0454083645,-37160859.59,-83.3254166825,-15751804.78,-35.320111302,8014146.14,17.9700382025,2020-04-07
36,002166,莱茵生物,7232912.33,-83.8629787908,9170852.21,126.7933550357,-74917858.76,-1035.7910526478,72447565.47,1001.6375446652,2020-04-03
37,600918,中泰证券,-4355721679.24,,6712955029.05,154.1180893409,-6190583868.35,-142.1253313281,-4968969639.88,-114.0791355784,2020-03-27
38,002815,崇达技术,-860679322.63,-287.7979886581,615594706.42,71.5242820681,-829417204.25,-96.3677391151,-654156961.96,-76.0047261227,2020-03-19
39,002175,东方智造,-87946311.67,26.1146096645,-23612206.17,-26.8484325512,-39748938.45,-45.1968225787,-24588250.84,-27.9582513162,2020-03-18
40,300382,斯莱克,-12869284.55,-200.8154868159,-90890745.37,-706.2610591666,-86724541.29,-673.8878214485,154975311.69,1204.2263195587,2020-02-21
41,300021,大禹节水,242233082.24,244.5389203919,72344418.54,29.8656227593,-183686749.72,-75.830579383,353574491.26,145.9645759326,2020-02-15
42,603290,斯达半导,,,-2057800.0,,,,,,2020-02-03
43,688233,神工股份,-4923679.02,,59898552.77,1216.5405690885,-98396064.42,-1998.4256492008,33217046.16,674.6387411745,2020-01-31
44,601696,中银证券,2940468789.15,,3538107119.13,120.3245935541,-1785526352.7,-60.7225065367,1159068824.83,39.4178244335,2020-01-31
45,300820,英杰电气,,,27683600.0,,,,,,2020-01-31
46,300819,聚杰微纤,25651140.11,,64210756.39,250.3232063551,-21894549.9,-85.3550750809,-17720000.0,-69.080750111,2020-01-31
47,688200,华峰测控,50370424.83,,56767222.52,112.6995110952,-8228617.72,-16.3362086934,,,2020-01-23
48,688177,百奥泰,59308221.65,,-364275230.03,-614.2069680992,-299569153.49,-505.1056078833,723140000.0,1219.2913223187,2020-01-23
49,688169,石头科技,51768480.0,,371232710.0,717.1018156222,-320571309.0,-619.2403350456,1107079.0,2.1385194234,2020-01-23
50,300818,耐普矿机,,,25583300.0,,,,,,2020-01-22
51,603949,雪龙集团,-11970399.57,,95186327.34,795.1808691379,-3746235.21,-31.2958242379,-103505496.36,-864.678708131,2020-01-21
52,688090,瑞松科技,-109452165.96,,-59676455.71,-54.5228641083,-119081659.93,-108.7979017003,69313415.17,63.3275865873,2020-01-20
53,688001,华兴源创,-69007289.59,,94159766.34,136.4490141541,-147586000.13,-213.8701592352,-18155908.33,-26.310131057,2020-01-20
54,002910,庄园牧场,-105117012.68,-180.8284445562,82758261.73,78.7296552861,-188405524.28,-179.2340930136,530249.87,0.5044377275,2020-01-20
55,688396,华润微,,,1115256700.0,,,,,,2020-01-17
56,688208,道通科技,39684783.34,,105254363.98,265.2260013069,-60675650.01,-152.8939933731,-19393116.69,-48.86789106,2020-01-17
57,300816,艾可蓝,-19148842.85,,-4282856.54,-22.3661375967,4136317.17,21.6008727128,-18952004.04,-98.9720589827,2020-01-15
58,688398,赛特新材,3070996.6,,21404840.02,696.999795441,-8457069.17,-275.3851687755,-10347859.92,-336.9544570645,2020-01-14
59,688158,优刻得,,,319229400.0,,,,,,2020-01-14
60,688080,映翰通,13905105.59,,10111816.62,72.7201714115,-6342013.29,-45.6092422237,10171500.0,73.1493905901,2020-01-14
61,603719,良品铺子,-504784495.7,,-21360952.1,-4.2316973445,-478662222.6,-94.8250642953,-4761321.0,-0.9432383602,2020-01-14
62,002975,博杰股份,-58204400.43,,13274056.62,22.8059330943,-77975642.75,-133.9686384087,10929485.21,18.7777644461,2020-01-14
63,688228,开普云,,,-386000.0,,,,,,2020-01-13
64,688186,广大特材,57546907.05,,-38595522.89,-67.0679361733,-45797291.11,-79.5825413696,137084303.49,238.2131560448,2020-01-13
65,603893,瑞芯微,87974440.99,,333905200.97,379.5479655369,-244126145.68,-277.4966716842,-20735680.0,-23.5701185102,2020-01-10
66,603976,正川股份,-54779107.93,-115.096193026,50495471.76,92.1801644242,-57249384.58,-104.5095233262,-48025195.11,-87.670641098,2020-01-09
67,688566,吉贝尔,,,95117900.0,,,,,,2020-01-08
68,688516,奥特维,,,-50151100.0,,,,,,2020-01-08
69,688298,东方生物,17749698.85,,7171536.32,40.4037070184,-14247122.16,-80.2668387808,19826069.8,111.6980629787,2020-01-07
70,603195,公牛集团,70260597.02,,1387306527.99,1974.5157126904,-860961889.18,-1225.3836797529,-459190495.65,-653.5533643691,2020-01-07
71,688266,泽璟制药,6163102.59,,-91261824.09,-1480.7772993764,-12833180.54,-208.225976326,110000000.0,1784.8153327592,2020-01-06
72,688159,有方科技,-1933056.7,,-50781180.95,-2626.9886936063,-136916526.18,-7082.9027508609,185764650.43,9609.8914444672,2020-01-06
73,300815,玉禾田,256266590.97,,118532916.89,46.2537533439,-289967548.05,-113.1507415588,427701222.13,166.8969882149,2020-01-06
74,688189,南新制药,,,56943500.0,,,,,,2020-01-03
75,688026,洁特生物,36058152.3,,30456831.7,84.4658690401,-20611364.02,-57.1614536666,25347210.82,70.2953679077,2020-01-03
76,002671,龙泉股份,-73787258.83,-44.3212905433,14253351.73,19.3168196732,-33387264.97,-45.2480082597,-54653345.59,-74.0688114135,2020-01-03
77,300813,泰林生物,-8928033.64,81.6957867762,11581493.03,129.7205353048,-21019158.12,-235.4287513639,521847.64,5.8450456287,2019-12-31
78,688599,天合光能,,,1608916200.0,,,,,,2019-12-27
79,688585,上纬新材,,,-130827400.0,,,,,,2019-12-27
80,688338,赛科希德,,,43932600.0,,,,,,2019-12-27
81,688100,威胜信息,23868798.33,,92340727.33,386.8679355087,-71496821.82,-299.5409355407,0.0,0.0,2019-12-27
82,688085,三友医疗,,,5019200.0,,,,,,2019-12-27
83,688278,特宝生物,37549925.6,,55641219.0,148.1793055803,-5642936.0,-15.0278220525,-12879458.32,-34.2995574937,2019-12-26
84,688602,康鹏科技,,,92632400.0,,,,,,2019-12-25
85,688466,金科环境,,,-24646600.0,,,,,,2019-12-24
86,688178,万德斯,-69117728.09,,-79887273.22,-115.5814512826,-73582504.3,-106.4596686456,84352049.43,122.0411199283,2019-12-24
87,688069,德林海,,,12866800.0,,,,,,2019-12-24
88,603551,奥普科技,-181729999.87,,201515236.97,110.8871606857,-144669730.69,-79.6069613127,-239800000.0,-131.9539977833,2019-12-24
89,002929,润建股份,880035941.39,472.2274124473,-496511244.11,-56.4194279754,-8827664.24,-1.0031026944,1385374849.74,157.4225306698,2019-12-21
90,688123,聚辰股份,123665215.09,,66647335.76,53.8933569246,50890835.93,41.1521023862,-1438474.69,-1.1632007343,2019-12-20
91,688060,云涌科技,,,6127300.0,,,,,,2019-12-20
92,300340,科恒股份,-55849137.26,-49.8603915519,-129080677.49,-231.1238522613,-176221519.84,-315.5313197044,249422881.34,446.6011358042,2019-12-20
93,002983,芯瑞达,,,46917400.0,,,,,,2019-12-20
94,688097,博众精工,,,158655100.0,,,,,,2019-12-19
95,300077,国民技术,-246148618.55,-35.3988282076,182569158.59,74.1702958422,-559266945.24,-227.2070217312,129280929.52,52.5214930238,2019-12-19
96,688568,中科星图,,,-51543700.0,,,,,,2019-12-18
97,688096,京源环保,,,-22956800.0,,,,,,2019-12-18
98,688379,华光新材,,,-182146100.0,,,,,,2019-12-17
99,688181,八亿时空,-8163986.04,,75336404.38,922.789480664,-79608739.07,-975.1209602754,-3891652.14,-47.6685300652,2019-12-17
100,300811,铂科新材,-9049390.57,,26948553.48,297.7941251573,-31735376.74,-350.6907619305,-4322959.92,-47.770729825,2019-12-17
101,688081,兴图新科,-24714420.97,,-7420762.15,-30.0260409055,-1611504.03,-6.5205008523,-15682154.79,-63.4534582422,2019-12-16
102,603053,成都燃气,,,508421500.0,,,,,,2019-12-16
103,002973,侨银股份,-40524310.25,,68755099.61,169.6638368077,-456282660.43,-1125.9479991519,347003250.57,856.2841623443,2019-12-16
104,688037,芯源微,-55407008.28,,-36307384.0,-65.5285046551,-15698805.51,-28.3336097677,-3780000.0,-6.8222416574,2019-12-13
105,688078,龙软科技,-13930494.77,,-11314316.79,-81.2197770202,-706161.68,-5.0691787453,-1910016.3,-13.7110442345,2019-12-10
106,688039,当虹科技,-176522107.76,,-29877737.06,-16.925776289,-147410516.09,-83.5082460552,,,2019-12-10
107,603109,神驰机电,32635468.5,,80002112.95,245.1385459657,-11349022.1,-34.7751162206,-36746464.44,-112.5967118873,2019-12-10
108,688268,华特气体,15386982.29,,24207901.47,157.3271549531,11555937.48,75.1020392576,-20563824.32,-133.6442970586,2019-12-09
109,601658,邮储银行,8572000000.0,-75.7345864236,76388000000.0,891.133924405,-55566000000.0,-648.226784881,-13873000000.0,-161.8408772748,2019-12-09
110,002972,科安达,-77039383.44,12.8562269034,-56142836.37,-72.8755006376,-5817532.52,-7.5513747128,-15868800.0,-20.5982956917,2019-12-09
111,000761,本钢板材,934385711.26,231.1206157859,6933467399.98,742.0348274194,-758418935.86,-81.1676512944,-5414179454.19,-579.4373125515,2019-12-07
112,688579,地纬智能,102276208.11,169.8296218012,-55096910.16,-53.8707008973,-34370081.73,-33.6051583894,191743200.0,187.4758592866,2019-12-05
113,000088,盐田港,-344768578.61,-224.8024686223,106502138.08,30.8909061578,-639365272.43,-185.4476631855,188089730.93,54.5553575933,2019-12-05
114,688528,秦川物联,,,-4127500.0,,,,,,2019-12-04
115,688365,光云科技,,,65034300.0,,,,,,2019-12-04
116,300111,向日葵,182548212.07,124.0407100869,346327104.42,189.7181574625,271414067.79,148.6807592977,-432894817.25,-237.1399929592,2019-12-04
117,601512,中新集团,-315969069.84,,827158252.63,261.7845642451,68778756.62,21.7675599244,-1211908568.57,-383.5529120568,2019-12-03
118,300809,华辰装备,9659710.41,,40149286.43,415.636543187,-31577539.8,-326.8994458396,-300000.0,-3.1056831651,2019-12-03
119,688310,迈得医疗,-41588556.74,,-17625033.0,-42.3795254791,6751816.25,16.2347933645,-31170000.0,-74.9485013266,2019-12-02
120,688089,嘉必优,17283902.72,,60213700.76,348.3802341142,-8751372.2,-50.6330794715,-36130288.4,-209.0401050348,2019-12-02
