序号,股票代码,股票简称,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,公告日期
1,603260,合盛硅业,5148322057.78,-37.39,23656904446.79,10.6212868894,15521994540.68,34012216.14,419004808.69,334092465.21,17458210436.43,6411197593.01,6317552153.63,2026-03-07
2,600529,山东药玻,618287086.47,4.6,4187279279.75,8.0503248971,3063266801.92,110735010.64,144113796.55,-43972452.84,3448356608.43,711069187.5,708050593.78,2026-03-07
3,688781,视涯科技,-247488683.19,,190433103.22,,153992028.31,8081791.26,81106244.78,2693899.78,485138346.39,-247426901.3,-247488683.19,2026-03-06
4,301682,宏明电子,475517197.82,,3146085721.75,,1564339742.18,133087775.86,245782484.91,6671394.77,2273658592.1,788924176.05,781347514.41,2026-03-05
5,600079,ST人福,2484108585.43,88.6,22337719417.55,8.7050235519,12615138011.99,4274707537.75,1552270756.74,236943730.69,19851774860.03,3516027779.31,3426052865.15,2026-02-25
6,002759,天际股份,526296903.17,-29.36,3274624049.68,45.3731231896,2218205430.84,49199104.22,131169912.36,-5026298.2,2553276591.44,614377038.09,612861560.25,2026-02-12
7,688816,易思维,6118609.3,,223216951.9,,83635120.26,26220688.61,31237031.83,-2195003.68,229027744.26,5891899.51,5097340.44,2026-02-06
8,301680,固德电材,64058589.05,,475109610.28,,340192214.64,9777390.51,30963739.03,479529.94,406203629.34,73235485.7,72697937.76,2026-02-06
9,688818,电科蓝天,207514372.69,,2521113790.38,,1897297666.06,47490489.87,144174083.85,-19233847.67,2250836245.43,238768699.68,238667098.07,2026-02-05
10,603284,林平发展,154470728.78,,2878891885.88,,2657951215.91,7871822.03,27438131.92,27318683.08,2830464928.13,150788371.55,154470728.78,2026-02-05
11,002726,龙大美食,52665888.1,107.96,16116307059.41,-17.3944628774,15466849168.78,172414558.87,266503688.37,58477006.84,15994345509.41,95965033.11,88146270.59,2026-01-31
12,300087,荃银高科,233339963.11,38.03,3490544779.3,38.4712183894,2553812024.04,291507721.13,205890997.15,17878596.13,3173492717.86,319561405.96,307442799.94,2026-01-30
13,300284,苏交科,593489119.46,25.76,5226528618.69,2.0920729489,3290928638.31,98649235.43,517488341.4,-89434451.74,4138853513.85,757694432.28,752653966.83,2026-01-26
14,601112,振石股份,774445933.42,,5267436923.41,,3987524096.61,23717281.93,146070136.33,-15102969.22,4328762514.43,929647947.41,927650629.74,2026-01-23
15,688785,恒运昌,26187906.56,,158158046.51,,92534256.0,3105284.59,18553177.81,887413.41,137094307.5,27249581.31,27233021.58,2026-01-22
16,301487,盟固利,92328568.35,-11.67378726157,3233842837.83,14.3991939633,2993758218.06,11476056.44,42235897.51,49250329.22,3176361934.55,69559783.46,69511880.66,2026-01-21
17,002397,梦洁股份,-432672276.97,-187.48,2025469970.01,-17.4553980166,1356623386.1,790348933.05,120797740.31,36121914.28,2393441325.01,-394535179.06,-392004679.64,2026-01-17
18,688712,北芯生命,-290036742.45,35.449172897073,92451879.94,78.6092139616,33739562.84,75882316.7,205871218.48,-13726483.08,433902805.65,-335587403.2,-335912841.22,2026-01-16
19,001220,世盟股份,112485918.47,65.421303691492,807877908.09,41.2675532323,646725998.48,4922002.23,19376988.38,-509310.67,673838850.74,144168172.18,144076341.09,2026-01-15
20,603352,至信股份,70690958.14,,2091069399.94,,1663963420.13,22287796.91,145584168.35,51942714.31,1986832415.12,68384702.71,68833153.83,2026-01-12
21,300500,启迪设计,23594712.3,-89.69,1898119826.77,-17.2405270089,1529700323.7,33555477.4,132562807.79,13645134.23,1829277015.16,7944143.54,7557472.0,2025-12-31
22,002342,巨力索具,9084822.43,-62.08,2172613748.65,-11.8938319129,1788025829.2,164704798.71,110111706.1,43278605.4,2150134086.87,14449850.74,12527861.12,2025-12-29
23,301687,新广益,81513431.22,-2.379592222374,455262721.99,-8.2321895848,310663872.97,11794105.28,19518545.43,-629550.81,365835104.43,91118868.93,90947851.43,2025-12-26
24,688270,臻镭科技,101004340.86,8.98,234153387.34,22.8632439891,28123476.12,11831753.43,25340882.06,-27181056.07,119980425.11,99057111.93,101004340.86,2025-12-25
25,600592,龙溪股份,-5989962.6,-102.01,1671954653.1,17.354559037,1254765740.15,25194215.58,84042708.66,10332784.0,1510850834.37,-38699063.22,-38992092.5,2025-12-25
26,001396,誉帆科技,80518212.81,-17.420204766411,513013124.86,2.5702862696,265431117.75,37100868.43,71722832.43,3393922.3,402454849.95,91555877.37,91765611.66,2025-12-25
27,001369,双欣材料,808390834.03,3.481270668637,5061382836.96,11.9748212944,3800067917.93,42480223.65,136889463.75,-199737.39,4123339323.0,939057977.2,932005417.32,2025-12-25
28,600368,五洲交通,581800638.15,-17.09,1500549958.31,-18.032316051,629729335.02,100851063.56,87677059.59,158053021.74,990241052.81,644793234.73,662870494.26,2025-12-20
29,688805,健信超导,34634950.26,,358934524.27,,275264849.99,3762306.18,21412980.79,-413533.69,323317511.51,39079331.49,39065355.72,2025-12-19
30,603402,陕西旅游,-72072801.86,-298.259713739552,231889509.35,-36.0084933455,240325933.5,41145047.27,48402633.34,3799217.38,336261590.99,-102616537.85,-102457511.49,2025-12-18
31,603248,锡华科技,183458551.39,-2.142208561681,941747954.4,7.2870273568,665664464.17,3779663.01,30289691.67,-13213454.45,729151025.39,216127299.9,215465777.14,2025-12-18
32,301449,天溯计量,84385417.29,62.202607574024,597200884.17,20.5928359346,282557538.31,155013865.02,36228138.76,636860.98,503902400.55,97777430.27,96137225.76,2025-12-18
33,603322,超讯通信,15189630.89,106.580672380515,2025842859.98,36.5452948739,1857948942.41,34552197.2,82190284.64,31794501.76,2077919606.94,-59342880.7,-44220503.58,2025-12-13
34,301667,纳百川,113315623.17,134.646909652826,1030915322.02,98.3699439794,806271670.1,12772325.5,33917356.61,-1104105.67,889757839.15,125327094.76,125081880.51,2025-12-12
35,688809,强一股份,15622352.44,216.947521809236,254157123.29,131.5318056941,150509687.88,9090510.29,29515472.94,-1195853.36,234602639.46,16622371.31,16578697.51,2025-12-11
36,688802,沐曦股份,-776965202.5,,426400.0,,323648.0,45611736.37,96078253.72,-5635811.4,784240987.62,-775806056.21,-777156059.07,2025-12-11
37,688790,昂瑞微,-289885426.12,,923044721.24,,765536180.18,60334417.31,136156810.73,-10692383.86,1222044204.08,-290143068.51,-289885426.12,2025-12-11
38,001325,元创股份,138895741.35,50.172724508715,1260659513.82,21.2472615517,1023427012.93,24108870.1,33163159.82,-20154326.52,1073315135.7,182127792.83,183371283.37,2025-12-05
39,688807,优迅股份,81398412.05,,339072292.02,,151121592.17,16669825.41,38951834.7,-2247021.68,278445314.41,89573420.41,89311577.48,2025-11-28
40,002463,沪电股份,1361574992.0,28.03,8336030158.0,12.3649543544,5811607182.0,272743768.0,162583374.0,-136321808.0,6643535881.0,1572616673.0,1573295853.0,2025-11-28
41,688796,百奥赛图,-601944725.11,-10.331945462787,533880769.31,50.5777439009,142130894.28,50247632.9,255422094.6,26848546.23,1176747617.15,-601161280.11,-601352892.62,2025-11-20
42,688795,摩尔线程,-1894154689.39,,46088285.95,,78385913.26,83645695.31,656833195.59,2468065.5,1940154964.49,-1893779548.1,-1893983436.16,2025-11-14
43,688727,恒坤新材,100903009.55,234.90737133212,321765219.56,127.9289300045,88152558.05,29812647.06,50715873.66,-5140308.14,208125267.79,123539311.79,125415646.62,2025-11-13
44,301638,南网数字,653251834.5,,5686252068.29,,3946707626.87,134424154.2,440076500.23,-2486287.71,5032647105.08,810316420.3,807848191.82,2025-11-13
45,001280,中国铀业,1333685844.67,62.006529415455,10535377401.69,18.295904087,8104970521.77,19011401.35,494659894.53,98269010.15,8922214881.03,1754826238.08,1760205684.06,2025-11-13
46,001233,海安集团,354179221.2,345.760112163912,1508299149.45,98.6929474976,934468302.58,46420991.62,76849448.04,-11125262.01,1115331925.43,403397793.44,403171338.08,2025-11-06
47,603334,丰倍生物,133347857.24,30.84881162624,1708693167.68,31.8858402422,1477102514.44,15734548.15,25399631.72,-3594002.24,1572572409.13,146340079.84,143468476.73,2025-10-31
48,600613,神奇制药,48548121.74,-30.37,2388617677.74,3.7161850995,1124933735.58,1002708247.32,94231672.49,12266100.96,2309774432.74,65851878.56,63228346.38,2025-10-31
49,300237,ST美晨,-1335390809.42,-269.95,1366867043.81,-34.1441689428,1337595442.27,122577935.38,174300445.19,332722105.88,2078738120.06,-1499701710.1,-1498205429.77,2025-10-31
50,603376,大明电子,150660155.3,51.765153466851,1713456674.26,15.5911487181,1355179085.0,21267570.43,41350924.07,18727697.82,1544369972.52,156274315.91,158651774.91,2025-10-30
51,688759,必贝特,-188338763.99,-37.571777751737,,,,,58782712.53,-10956353.56,214742624.52,-191312365.34,-188335584.06,2025-10-23
52,603175,超颖电子,140828023.82,-3.692099448557,3514159337.27,-7.1235212767,2901315325.83,126819552.12,147292644.49,9083294.54,3309327709.33,160946231.48,160823611.44,2025-10-21
53,688765,禾元生物,-143576312.81,-7.118071202263,13399709.09,-47.4893899313,4879277.06,2419262.28,56574126.98,-14750317.37,160440594.4,-142091245.92,-143576312.81,2025-10-20
54,000505,京粮控股,141411141.28,-30.84,12857874301.72,9.3069092321,12237571339.31,163930700.04,209606764.42,25632580.47,12681617878.16,221098777.65,225322653.24,2025-10-18
55,603092,德力佳,540170395.7,65.268834973344,3107799414.61,76.4195437204,2390020526.32,6189375.62,37147717.34,13622005.28,2500465489.11,608176754.24,606450848.71,2025-10-17
56,001386,马可波罗,1514346133.04,-8.40091871635,8660929189.47,-7.5164195381,5617444788.58,409015210.33,362120996.85,-13326980.16,6768589527.95,1790302444.51,1795718434.99,2025-10-17
57,601026,道生天合,110483989.63,30.078248998107,3435622647.45,9.8852265669,3066033360.86,45819183.16,51382149.59,8893785.5,3271597750.33,117845649.51,117781673.77,2025-10-13
58,601777,千里科技,154681530.45,178.04,8654224620.65,117.5945543459,7889038783.65,266457037.06,388345302.42,-2739115.59,8716736271.89,243144549.72,223973151.86,2025-09-30
59,603789,*ST星农,-158695302.07,14.38349749888,243911207.14,-39.3025069571,250348695.97,36398152.64,37269253.79,11963614.0,371693477.2,-158143347.6,-157968817.82,2025-09-27
60,688783,西安奕材,-411820782.27,-18.561548583229,1054693110.85,408.2856344647,928034256.19,33261292.34,178859205.3,28894022.0,1330900413.66,-532903870.76,-532318462.12,2025-09-25
61,301563,云汉芯城,135634353.75,-15.864788335148,4333198286.2,12.9722707518,3806407447.63,208414194.6,56075651.42,30813648.41,4171295792.17,155345305.07,157068816.97,2025-09-25
62,301584,建发致新,174279847.77,4.395982745174,11882474019.32,18.5359169884,10966106725.09,380316194.95,132769208.91,73427654.05,11582205511.92,248522323.13,249285839.79,2025-09-22
63,603418,友升股份,233030953.9,80.476819058767,2350122891.18,55.5145277193,1867055433.71,13576203.52,77636005.71,26014661.7,2080941721.86,257070677.9,252274424.62,2025-09-18
64,301668,昊创瑞通,68760736.98,34.98692325841,559798913.4,46.9944939718,415653917.15,28064881.65,11913881.3,897740.37,476101283.03,79735156.48,79245985.5,2025-09-17
65,001285,瑞立科密,96964713.92,-50.908450593578,1325568753.04,-4.184831599,1041745332.45,32563687.27,50503733.32,10582743.58,1236548419.84,103617172.43,102457327.72,2025-09-11
66,301656,联合动力,-178950484.06,28.328059279495,5027030706.24,73.1950067839,4355863574.57,58422956.89,162924738.58,8537793.36,5164360070.45,-286302858.65,-280343892.46,2025-09-05
67,301575,艾芬达,93110103.39,32.870121334304,762217461.8,-4.7302997727,566588439.63,28413558.68,33312363.32,1181346.08,659979224.03,98324297.5,97404952.61,2025-09-05
68,603370,华新精科,113725978.76,56.590865709144,1191922372.09,40.7839817487,990584495.21,6069169.7,25696181.79,-3426586.91,1062430630.39,129066211.56,128176135.57,2025-08-29
69,301518,长华化学,89380519.22,2.089457497999,2312350321.1,-23.6445390488,2152825352.64,26926572.92,21140182.11,4691658.12,2217041955.76,107445274.84,107547363.14,2025-08-27
70,600267,海正药业,488860051.84,0.44,11379008474.81,-1.668078461,6347005616.28,2406084917.47,1052167892.32,262748279.29,10603997297.39,682478422.12,683422685.3,2025-08-26
71,002878,元隆雅图,167309502.41,44.79,3290464867.55,43.9509576353,2633815400.14,245365751.7,84358776.79,7603746.68,3104185738.63,186753436.36,185294944.7,2025-08-23
72,600692,亚通股份,4580357.31,-89.96,1225328518.29,-18.6400189863,1125863611.6,1855610.62,60645461.75,8248947.31,1202474414.32,13873695.6,15860320.28,2025-08-22
73,000903,ST云动,-1248194665.96,-1912.96,4767657108.74,-41.9283693639,5048254011.2,166077735.88,195921113.66,134212097.23,5773255885.41,-1197366799.34,-1196157339.45,2025-08-13
74,301632,广东建科,102515212.59,-33.457837264248,1072279746.22,-7.0665498915,551257388.88,62540893.2,220260601.88,-16697126.52,917618261.73,114640894.24,112722027.88,2025-08-07
75,300709,精研科技,-232337810.37,-217.8,2507646953.04,-1.284874509,1949734759.74,51669772.91,193026063.98,3949031.21,2419661934.19,-282672688.65,-281681880.29,2025-08-02
76,603406,天富龙,357951785.72,-20.506639235236,2575785081.81,-9.8369048382,2089946238.11,18138746.1,61777086.24,-9173492.88,2272895761.53,390656385.85,389676389.35,2025-08-01
77,600423,柳化股份,15856323.12,-44.97,128451412.17,14.8898614638,103966833.87,529580.5,8291974.39,-14094712.45,99340641.38,28757282.37,15856323.12,2025-07-26
78,001221,悍高集团,205660179.28,25.055640905328,1620286853.28,9.907494394,1107112856.5,150366710.73,71468091.71,-5826977.64,1396948793.79,228643001.64,227782018.07,2025-07-25
79,301609,山大电力,76986806.84,1.06411489693,478281344.0,9.7592139922,286188639.6,61484286.7,23270377.18,-2910687.89,403188464.28,92266530.42,87798002.36,2025-07-18
80,600469,风神股份,84521408.26,177.524888178811,4987894009.26,-10.2504926529,4332930926.01,98031567.64,152844070.14,4642999.09,4859786582.45,96564096.5,108419721.77,2025-07-17
81,301491,汉桑科技,189570663.91,79.079490571908,1386327529.24,36.0849206193,991402950.47,22019188.41,100554366.16,-11264907.23,1181070023.01,212721610.68,211641186.41,2025-07-17
82,300460,ST惠伦,-172669062.11,-265.91,333283222.78,-47.0861831738,358031156.57,20026523.74,49603927.53,16592175.43,478540339.84,-197344144.97,-193199813.93,2025-07-15
83,603262,技源集团,142072653.29,29.335204964296,947243946.69,18.1911536791,579049632.53,43989221.93,105728289.84,145893.68,775922751.85,174014911.58,168271160.13,2025-07-04
84,688729,屹唐股份,382522238.18,111.061426848065,4762627382.04,46.9574423543,3404483152.51,242800542.06,198501470.3,39133655.48,4416270867.73,399972952.06,400139677.51,2025-07-03
85,688231,隆达股份,94440962.48,34.52,951596645.17,31.114098429,777456509.3,16897074.11,33514899.71,850618.28,892657337.28,59788165.53,69814314.89,2025-07-03
86,603887,城地香江,1101079.95,100.43,2683573082.72,-7.6913373504,2051156592.71,86150644.47,208917740.73,132904004.2,2613652371.96,-7042040.21,-9345805.1,2025-06-30
87,300551,古鳌科技,-61801461.16,-500.01,525335882.18,202.7898980989,125926003.69,318163904.99,72683297.38,-5005704.75,580187924.59,-47190950.58,-47494366.87,2025-06-30
88,001235,里得电科,67271092.88,-35.743320951898,419612456.54,-8.6274601261,263273456.94,30413868.19,39772608.4,3566312.73,355246614.42,75255211.94,74155989.35,2025-06-30
89,600930,华电新能,8522326035.0,17.488162082294,24673344143.0,13.4889836328,11263586287.0,,976758737.0,4106695099.0,16593622979.0,9877094987.0,9960492139.0,2025-06-27
90,301630,同宇新材,188003163.75,38.984684308392,1192847660.26,25.9503270432,900729478.98,6529644.09,37282651.4,3272218.25,969155152.79,220721343.27,220173780.19,2025-06-27
91,301678,新恒汇,109933627.73,9.376479279134,683807116.62,24.7749086164,462971550.09,7454198.53,43390932.97,-9079509.47,551036541.86,121584737.01,121256624.92,2025-06-17
92,688378,奥来德,113042832.69,-16.93,458849501.16,13.0320518699,208327171.47,12967355.64,72491195.04,-20638855.05,365749041.85,116428276.39,116078256.62,2025-06-14
93,600033,福建高速,840393071.58,1.35,2671652533.86,-10.2635393955,1149747850.09,,96138475.04,75264254.76,1337260266.94,1400892181.36,1406951900.51,2025-06-14
94,001388,信通电子,117459012.71,10.686320853612,781762984.17,27.0355393489,490889958.85,72175871.53,20953780.25,495473.68,659231020.87,127643701.14,127578532.8,2025-06-12
95,603382,海阳科技,154002645.46,-44.401734936283,4067156983.86,3.0563628467,3645443280.77,18972883.81,101836069.18,5263539.88,3867157828.28,199729091.13,196451368.76,2025-06-09
96,603400,华之杰,100702693.9,-4.601059300484,1018839632.7,-18.4340567735,799761380.27,19175818.78,49861941.75,-16749679.79,909595733.04,113319601.98,113458460.08,2025-05-30
97,301590,优优绿能,196123857.28,325.303284530915,987912554.62,129.4435771865,678668689.02,26842439.83,20634102.76,-6634785.1,763082917.95,224369541.23,224208488.93,2025-05-30
98,001390,古麒绒材,97013033.77,26.298713141567,667163331.66,11.9870452683,512272387.01,1123575.68,12479094.32,10987022.24,564129839.72,96289965.51,97013033.77,2025-05-23
99,688775,影石创新,407334001.38,53.296814423946,2041133641.28,53.6629512994,990081963.71,305783571.66,70211296.26,-19071723.76,1619219903.25,433462163.95,432819197.64,2025-05-22
100,002538,司尔特,541011343.32,16.2,4883834104.25,22.4023090762,3795098174.33,86926037.26,223383780.6,-40783008.11,4265266288.8,658521210.61,653666324.18,2025-05-21
101,000629,钒钛股份,1344278217.74,1.24,15087546372.12,7.3062060081,12628667787.76,118303942.09,197772011.43,-40423909.39,13566951099.45,1470297172.58,1460329416.06,2025-05-17
102,603049,中策橡胶,1224883945.85,-10.905585932744,31888853180.61,4.2078118302,27042833168.61,1091660017.17,847815270.45,314112323.93,30631391946.44,1227306087.85,1229194062.0,2025-05-15
103,301595,太力科技,58835511.43,34.994109572276,637851443.36,2.3877023087,281180330.24,195810097.02,77041742.7,-4931658.93,577126436.04,65517758.88,66645454.67,2025-05-14
