序号,股票代码,股票简称,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比,公告日期
35,603958,哈森股份,26566209.6,,-39164367.95,-147.4217381391,-2280678.57,-8.5848851016,67917928.94,255.6553229182,2016-06-07
36,002802,洪汇新材,2947588.61,,5427913.53,184.1475948029,-1993436.03,-67.6293843461,-486888.89,-16.5182104568,2016-06-07
37,603909,建发合诚,12155912.08,,46141088.96,379.5773501514,-34583045.39,-284.4956854114,597868.51,4.91833526,2016-06-06
38,300518,新迅达,-1087439.5,,1947221.26,179.0647902711,-3043962.27,-279.9201491209,,,2016-06-06
39,300517,海波重科,-20764997.49,,20614861.97,99.2769779044,-1577785.22,-7.5982923704,-39802074.24,-191.678685534,2016-06-06
40,001289,龙源电力,1184575766.3,,3281469055.04,277.0163925681,-4326475916.98,-365.2342078965,2197920571.94,185.5449549508,2016-05-25
41,002228,合兴包装,-46546092.72,-252.5162257743,22122506.53,47.5281709747,-56710685.17,-121.83769218,-12493887.99,-26.8419694541,2016-05-21
42,601728,中国电信,1170454468.4,,25566128241.64,2184.2907120162,-17500747866.21,-1495.2096248676,-6886906677.07,-588.3959490098,2016-05-20
43,300515,三德科技,-9372724.11,,-7817621.17,-83.4082074566,-116181.8,-1.2395734542,-1441080.0,-15.3752525209,2016-05-20
44,603339,四方科技,54231980.3,,87724005.03,161.7569643312,-3047756.8,-5.6198515768,-32751949.98,-60.3923179622,2016-05-18
45,002800,天顺股份,-44837294.55,,-18346461.21,-40.91785955,-3355625.27,-7.4840047859,-23135208.07,-51.5981356641,2016-05-17
46,603959,百利科技,54496517.94,,47548657.54,87.2508177355,-196475.0,-0.3605276216,7144335.4,13.1097098862,2016-05-16
47,603737,三棵树,4690728.91,,-22650255.51,-482.8728315915,-20323105.89,-433.2611472531,47664395.96,1016.1404948895,2016-05-16
48,300516,久之洋,-53574846.88,,-39255542.66,-73.2723375728,-13194398.4,-24.6279722078,-1134501.3,-2.1176006392,2016-05-16
49,603779,威龙股份,-54354132.12,,52308541.23,96.2365494394,-849788.54,-1.5634295073,-105812884.81,-194.6731199321,2016-05-13
50,002797,第一创业,1506122003.19,,1458681396.11,96.8501484621,-27650953.08,-1.8359039322,75090953.24,4.9857151732,2016-05-10
51,002796,世嘉科技,-26991667.92,,3350499.16,12.4130867716,-6599266.63,-24.4492731963,-24000000.0,-88.9163280725,2016-05-09
52,603101,汇嘉时代,-62540701.21,,65840977.01,105.2770047923,-40725001.73,-65.1175969282,-87656676.49,-140.1594078641,2016-05-05
53,300510,金冠股份,-16443716.22,,-573576.68,-3.488120765,-683764.54,-4.15821175,-15186375.0,-92.353667485,2016-05-05
54,002174,游族网络,-13426957.47,-166.7845128316,13635629.59,101.5541281073,-127823202.52,-951.9893304615,100000000.0,744.7703638254,2016-05-05
55,300512,中亚股份,-65265010.97,,35701469.02,54.7023106093,-101164293.41,-155.0054032114,,,2016-05-03
56,300511,雪榕生物,-33035764.85,,37769641.41,114.329550357,-58417392.67,-176.8307558043,-12388177.82,-37.4992916805,2016-05-03
57,002496,*ST辉丰,1035190993.62,1261.619700311,33336101.66,3.2202851324,-119161096.82,-11.5110252653,1117758064.16,107.9760228836,2016-05-03
58,603997,继峰股份,91121492.72,337.7416259303,29734785.21,32.6320216256,-282598334.89,-310.1335661372,347987020.82,381.8934594161,2016-04-30
59,603979,金诚信,-150030502.5,,-90674331.15,-60.4372641823,-78160130.31,-52.0961597859,18827983.32,12.549436952,2016-04-30
60,603969,银龙股份,404845382.92,624.8298590536,13247470.71,3.2722296632,-15845439.61,-3.913948455,406207816.78,100.3365319002,2016-04-30
61,603861,白云电器,-116572903.48,,-65237010.65,-55.9624138222,-51823629.0,-44.4559820103,487736.17,0.4183958325,2016-04-30
62,603778,国晟科技,-49283569.09,,22157961.33,44.9601393307,-98870225.0,-200.6149855329,27428694.58,55.6548462022,2016-04-30
63,603568,伟明环保,-1842502.2,77.0530176945,83540627.23,4534.0856162885,-41162024.22,-2234.0284977679,-44221105.21,-2400.0571185207,2016-04-30
64,603566,普莱柯,-24842843.87,,22124361.95,89.0572837223,-8567205.82,-34.4856082695,-38400000.0,-154.5716754529,2016-04-30
65,603399,永杉锂业,-55772393.71,-248.7427523071,-55256057.86,-99.074208913,-7291810.89,-13.0742297487,8367620.63,15.0031585044,2016-04-30
66,603338,浙江鼎力,379824351.58,1035.9627186196,-13984984.7,-3.6819610543,-28928267.12,-7.6162223406,422590537.74,111.2594640081,2016-04-30
67,603333,尚纬股份,50175142.71,156.6522150493,15453649.66,30.7994134652,-8395134.37,-16.7316601739,43256481.01,86.2109775353,2016-04-30
68,603223,恒通股份,-16218515.95,,8048828.18,49.6274024381,-29024484.37,-178.9589408765,4757140.24,29.3315384383,2016-04-30
69,603123,翠微股份,-141883244.37,22.5492179472,50381133.52,35.5088676917,-191544377.89,-135.0014081934,-720000.0,-0.5074594983,2016-04-30
70,603118,共进股份,1079184881.45,3534.0293220505,-319109593.69,-29.569501869,-86768025.47,-8.0401446463,1479732275.21,137.1157343515,2016-04-30
71,603117,万林物流,-87601973.86,43.9299896398,-72693310.4,-82.9813612604,-1463160.83,-1.6702372852,-13490501.52,-15.3997688928,2016-04-30
72,603077,和邦生物,-76897187.41,-223.6140176516,15433754.72,20.070636183,-48454926.06,-63.0126116338,-44682977.92,-58.1074281453,2016-04-30
73,603022,新通联,-27815072.64,,-23952386.06,-86.112973243,-8734661.05,-31.4026181526,4861358.24,17.4774242114,2016-04-30
74,603015,弘讯科技,159005451.0,687.9692983563,6122965.41,3.8507896248,-312614200.63,-196.6059645527,465748600.45,292.9136061191,2016-04-30
75,603011,合锻智能,-9313238.85,75.8708131992,-79281145.84,-851.273623676,-146636.05,-1.5744903826,70114523.16,752.847900599,2016-04-30
76,601996,丰林集团,-87643580.89,30.712554428,-70191152.56,-80.0870432806,-16980876.24,-19.374922918,-471552.09,-0.5380338015,2016-04-30
77,601969,海南矿业,-206583079.99,-176.5456682852,-178857760.75,-86.579094841,-38371523.06,-18.574378435,10646203.82,5.153473276,2016-04-30
78,601939,建设银行,182594000000.0,-17.1713964291,270093000000.0,147.9199754647,-84525000000.0,-46.2912253415,-2813000000.0,-1.5405763607,2016-04-30
79,601933,永辉超市,5936328999.51,2537.7467487717,1340797626.83,22.5863092652,-510418922.65,-8.5982249753,5105950295.33,86.0119157101,2016-04-30
80,601928,凤凰传媒,31110891.53,-74.3637629875,-161013717.52,-517.5477448621,323066850.26,1038.4364907977,-123861468.11,-398.1289574764,2016-04-30
81,601899,紫金矿业,-746672607.0,-186.3664572909,1392559072.0,186.5019633699,-1850280008.0,-247.8033867392,-278330981.0,-37.2761741077,2016-04-30
82,601818,光大银行,51594000000.0,1152.723933891,88932000000.0,172.3688801023,-76501000000.0,-148.2749932163,39433000000.0,76.4294297787,2016-04-30
83,601727,上海电气,783024000.0,206.4426410016,-3702345000.0,-472.8265034022,-526041000.0,-67.1806994422,5009982000.0,639.8248329553,2016-04-30
84,601669,中国电建,6241584125.07,-3.4115757224,-281994618.62,-4.5179975623,-5691667812.78,-91.1894752795,12029010708.16,192.7236814745,2016-04-30
85,601668,中国建筑,-30113798000.0,10.0686354662,-49557997000.0,-164.5690689696,-5332519000.0,-17.7078925747,25000105000.0,83.0187709966,2016-04-30
86,601601,中国太保,3966000000.0,-40.5486433818,6358000000.0,160.3126575895,-18943000000.0,-477.6348966213,16547000000.0,417.2213817448,2016-04-30
87,601390,中国中铁,-6084488000.0,-28.509013707,-4603658000.0,-75.6622085539,-5077884000.0,-83.456225076,3643519000.0,59.8820968995,2016-04-30
88,601336,新华保险,1673000000.0,-89.7644539615,5773000000.0,345.0687387926,16360000000.0,977.8840406455,-20478000000.0,-1224.0286909743,2016-04-30
89,601231,环旭电子,210584793.29,-45.9959965207,128773582.25,61.1504659183,-359137016.55,-170.5427115316,433526376.4,205.8678452641,2016-04-30
90,601198,东兴证券,6454862998.07,766.7009684799,877313932.64,13.5915190284,-562846875.24,-8.7197338721,6140368451.26,95.1277889724,2016-04-30
91,601186,中国铁建,-4747536000.0,-178.3451904999,-1831228000.0,-38.5721772305,-8068607000.0,-169.9535717054,5157631000.0,108.6380598272,2016-04-30
92,601169,北京银行,-16873000000.0,-16.6874135546,-19728000000.0,-116.9205239139,-17530000000.0,-103.8937948201,20431000000.0,121.0869436378,2016-04-30
93,601118,海南橡胶,-207254470.46,-413.0885125914,125366538.92,60.4891844512,-509697756.39,-245.9284739474,177004087.33,85.4042312994,2016-04-30
94,601100,恒立液压,42648990.41,-69.3465798378,24519361.63,57.4910716392,19757611.42,46.3260940765,-69614.04,-0.1632255285,2016-04-30
95,601088,中国神华,10434000000.0,44.2156185211,10482000000.0,100.4600345026,-5230000000.0,-50.1245926778,5181000000.0,49.6549741231,2016-04-30
96,601058,赛轮轮胎,-200747634.7,-164.759084833,127626182.76,63.5754353722,-749809444.62,-373.5084827976,446487653.15,222.4124103964,2016-04-30
97,601011,宝泰隆,333060265.22,526.9203862662,63292542.15,19.0033302556,-1035905031.85,-311.0263036528,1305672754.92,392.0229733972,2016-04-30
98,601010,文峰股份,26887332.96,112.758243038,91560882.08,340.5353822791,-201673305.47,-750.0680925476,136999756.35,509.5327102685,2016-04-30
99,601007,金陵饭店,32349460.41,118.1812654708,1320572.02,4.0822072556,-81679078.86,-252.4897720852,112707967.25,348.4075648296,2016-04-30
100,601005,重庆钢铁,199265000.0,155.3435505779,-302368000.0,-151.7416505658,-35988000.0,-18.0603718666,537734000.0,269.8587308358,2016-04-30
101,600999,招商证券,16696574345.21,243.3856146254,-15999395961.84,-95.8244226094,-33579535.48,-0.2011163175,32704786956.09,195.8772277469,2016-04-30
102,600992,贵绳股份,-273171212.12,-89.8721872115,-167900181.02,-61.4633510307,-18897354.82,-6.9177695092,-86373676.28,-31.6188794601,2016-04-30
103,600988,赤峰黄金,132279654.4,261.2550717975,-172823016.86,-130.6497341892,-22959522.58,-17.3568056888,328062193.84,248.006539878,2016-04-30
104,600984,建设机械,-1629764.55,90.090693101,-452803.99,-27.7833991419,-174960.57,-10.7353279957,-1001999.99,-61.4812728624,2016-04-30
105,600982,宁波能源,77574280.25,192.2028884247,-41292473.42,-53.2295927038,119677882.32,154.2752081416,-1032095.02,-1.3304603235,2016-04-30
106,600979,广安爱众,70922554.24,187.8341755423,83333134.12,117.4987773819,-69876559.85,-98.5251597306,57465979.97,81.0263823487,2016-04-30
107,600975,新五丰,-4642180.5,76.6929112072,4762813.79,102.5986341979,-20880068.76,-449.7901096263,11475074.47,247.1914754284,2016-04-30
108,600973,宝胜股份,234318534.52,235.076288364,-391584279.61,-167.1162208368,-53622763.3,-22.8845590085,677735443.32,289.2368052354,2016-04-30
109,600969,郴电国际,598378028.68,401.6456909311,121911466.5,20.3736535529,-214115307.42,-35.782615196,690553918.21,115.4042904505,2016-04-30
110,600895,张江高科,-289697082.02,-573.592353409,-232846511.77,-80.3758567903,116840708.02,40.3320279256,-175678174.61,-60.6420242085,2016-04-30
111,600892,*ST大晟,-32118927.23,-79.5131548727,-1796819.04,-5.5942685356,3997.75,0.0124467108,-30326105.94,-94.4181781752,2016-04-30
112,600887,伊利股份,399490216.71,259.0754271935,2150025661.83,538.1923190852,-1115999838.75,-279.3559872231,-634187372.23,-158.749162233,2016-04-30
113,600886,国投电力,-73519833.51,-103.9625872218,4849766135.38,6596.5412377061,-3264406878.68,-4440.1717507099,-1658878705.72,-2256.3689640216,2016-04-30
114,600885,宏发股份,-171861176.78,-82.208660284,88290495.49,51.3731472949,-193222581.12,-112.4294530855,-45595031.84,-26.5301522393,2016-04-30
115,600883,博闻科技,20921148.16,178.631124135,1355257.21,6.4779294121,19565890.95,93.5220705879,0.0,0.0,2016-04-30
116,600882,妙可蓝多,80615186.61,29.4375308209,110273913.78,136.7904962045,-31248068.77,-38.7620125736,1526068.77,1.8930288872,2016-04-30
117,600880,博瑞传播,-19131664.42,-203.9181487543,-16874905.56,-88.2040641606,-8665603.13,-45.2945595311,6410564.72,33.507616375,2016-04-30
118,600879,航天电子,136191527.63,14.3233071216,-343376546.62,-252.127685617,-59194759.12,-43.4643477095,538762833.37,395.5920333265,2016-04-30
119,600875,东方电气,-2461747480.47,-98.02800358,-2372494824.8,-96.3744187258,-51540789.98,-2.0936668114,-36645793.09,-1.4886089406,2016-04-30
120,600861,北京人力,-133179809.36,-136.2651765906,-75675765.94,-56.8222512884,2558806.6,1.9213172119,-60062849.58,-45.0990655931,2016-04-30
121,600860,京城股份,-101211194.57,28.5620436776,-25192622.61,-24.8911424443,-22882934.54,-22.6090944161,-54546798.47,-53.8940368225,2016-04-30
122,600859,王府井,-507668825.75,22.7043595513,-222398150.49,-43.807722517,-285270675.26,-56.192277483,0.0,0.0,2016-04-30
123,600844,金煤科技,15045048.21,127.5284827502,22109521.77,146.9554730659,-33308718.45,-221.3932317469,26244244.89,174.437758681,2016-04-30
124,600843,上工申贝,4362238.68,-99.2009118905,1875213.85,42.9874197072,39320134.5,901.375128332,-4865763.32,-111.5428035222,2016-04-30
125,600839,四川长虹,1620487606.48,-45.6600062412,137369081.73,8.4770214336,-370619962.44,-22.8708915118,1819508602.66,112.2815500337,2016-04-30
126,600833,第一医药,50224393.93,67.5798105809,50605286.81,100.7583822326,-380892.88,-0.7583822326,0.0,0.0,2016-04-30
127,600830,香溢融通,-88517320.91,-546.6057934484,-88795656.09,-100.3144414869,-54850113.29,-61.9654014899,54144170.72,61.1678823572,2016-04-30
128,600822,上海物贸,5262738.77,101.4132546395,11581262.46,220.0615110524,-6241159.97,-118.5914833086,47892.72,0.9100341494,2016-04-30
129,600802,福建水泥,-114377631.77,46.1051229333,-130836925.75,-114.3903084242,-74953815.46,-65.5318826768,91413109.44,79.922191101,2016-04-30
130,600792,云煤能源,80320882.49,-56.4344179899,28644925.08,35.6631105038,160880576.4,200.2973217084,-109204618.99,-135.9604322121,2016-04-30
131,600787,中储股份,-195003493.15,22.7860702687,140038743.97,71.8134540607,-53172338.12,-27.267377246,-281855267.78,-144.5385737594,2016-04-30
132,600782,新钢股份,-488801661.93,42.4686493542,-26155661.51,-5.3509763872,-24505918.44,-5.0134687233,-435572317.28,-89.1102365651,2016-04-30
133,600777,*ST新潮,-39229576.64,-165.8700005259,3223222.73,8.2163077098,-39902.0,-0.1017140724,-42524297.18,-108.3985625699,2016-04-30
134,600776,东方通信,-242727755.23,-39.2642232621,-162390996.38,-66.9025246932,-79173631.81,-32.618285344,-32414.67,-0.0133543319,2016-04-30
135,600775,南京熊猫,-9507432.4,97.664066635,-113121176.77,-1189.8183653664,24928442.0,262.1995187681,78616666.67,826.8969303426,2016-04-30
136,600773,西藏城投,146148373.19,-31.6149753297,400695057.78,274.1700431103,0.0,0.0,-254546684.59,-174.1700431103,2016-04-30
137,600757,长江传媒,-250491279.1,-45.9675876717,-245715495.51,-98.0934331897,250567358.07,100.0303719037,-255343141.66,-101.936938714,2016-04-30
138,600754,锦江酒店,5354327784.14,10192.2082448981,60799709.11,1.1355245992,-2985589893.15,-55.7603122841,8292789377.2,154.8801214928,2016-04-30
139,600751,海航科技,-3108377183.46,-1000.1771704505,-17815861.3,-0.5731563529,-3091318182.05,-99.4511926834,756859.89,0.0243490363,2016-04-30
140,600749,西藏旅游,-2586093.62,-104.4451438281,-8912852.14,-344.6453783061,-16748400.07,-647.6331692122,23075158.59,892.2785475183,2016-04-30
141,600748,上实发展,-125320650.98,89.5552373815,-1077827043.24,-860.0554137019,-497657377.01,-397.1072390052,1449694840.72,1156.7884697242,2016-04-30
142,600746,江苏索普,10635766.87,179.374601099,10637678.82,100.0179766069,-2231.0,-0.0209763906,0.0,0.0,2016-04-30
143,600743,华远控股,-315243756.17,-854.014387818,-229760276.43,-72.883371021,57530841.32,18.2496370488,-143014321.06,-45.3662660278,2016-04-30
144,600742,富维股份,73856259.31,272.8686554321,120085929.75,162.5941130405,-71324197.43,-96.5716353581,25120548.06,34.0127543619,2016-04-30
145,600735,ST新华锦,17280873.33,113.8748794962,41850537.35,242.1783699864,-1203256.26,-6.9629366353,-23428996.27,-135.5776170717,2016-04-30
146,600728,佳都科技,-169487506.49,8.9715658404,-167315263.47,-98.718346228,25306735.96,14.9313282637,-27479002.8,-16.2129960898,2016-04-30
147,600727,鲁北化工,10239891.15,-65.2139670813,14905742.99,145.5654437303,-4665851.84,-45.5654437303,0.0,0.0,2016-04-30
148,600712,南宁百货,-33721465.9,88.0960892025,-3506612.67,-10.3987551443,-8037919.92,-23.836211462,-22176933.31,-65.7650333938,2016-04-30
149,600696,*ST岩石,-16250584.63,-18.7777118396,-14933564.63,-91.895553114,-1167020.0,-7.1814031715,-150000.0,-0.9230437145,2016-04-30
150,600686,金龙汽车,-997038383.04,52.4433522706,-940518605.69,-94.3312335501,-382036463.1,-38.3171269631,320450006.01,32.1401875255,2016-04-30
151,600678,四川金顶,-12698800.16,22.7140120813,-10603168.27,-83.4974024034,-7628579.12,-60.0732275796,5532947.23,43.570629983,2016-04-30
152,600668,尖峰集团,-262224299.6,-611.717980674,-87062643.31,-33.2015924698,-55495067.78,-21.1632056467,-120216963.96,-45.8450891635,2016-04-30
153,600664,哈药股份,-314056684.37,-155.0841515841,-233730990.46,-74.4231860337,-80270282.51,-25.5591702087,-55411.4,-0.0176437576,2016-04-30
154,600662,外服控股,-218790389.55,-12.6959773395,53791980.72,24.5860802344,-143003881.71,-65.3611349219,-129578488.56,-59.2249453125,2016-04-30
155,600657,信达地产,113446623.79,-92.5619367757,-2475683973.51,-2182.2456154294,792735960.67,698.7743964399,1796394636.63,1583.4712189895,2016-04-30
156,600655,豫园股份,-223320981.81,-157.8329169008,-1058354501.02,-473.9162851793,146994873.91,65.8222405788,688170969.34,308.1532974477,2016-04-30
157,600653,申华控股,-171699459.79,-1.1193301183,17609006.87,10.2557147772,-44245772.75,-25.7693138954,-145081795.08,-84.4975256518,2016-04-30
158,600651,飞乐音响,135299207.06,233.4141081428,-268409219.34,-198.3819603769,-24984950.69,-18.466442807,426181438.16,314.9918225101,2016-04-30
159,600650,锦江在线,-2730054.17,93.5918725764,54242501.12,1986.8653785723,-53115039.55,-1945.5672394222,-3857515.74,-141.2981391501,2016-04-30
160,600649,城投控股,216024734.0,113.4756536332,195983789.09,90.7228470838,935692856.1,433.1415383666,-915651911.19,-423.8643854504,2016-04-30
161,600645,中源协和,170426042.95,2005.1307063056,4273623.22,2.5076115986,113789794.6,66.7678440632,52362625.13,30.7245443382,2016-04-30
162,600644,乐山电力,-524483493.02,-835.3656478538,-36117744.09,-6.8863452465,-42887662.15,-8.1771233453,-445478086.78,-84.9365314082,2016-04-30
163,600640,国脉文化,-100311392.14,90.2748574825,-90430587.08,-90.1498674785,-10104168.05,-10.0728021359,0.0,0.0,2016-04-30
164,600639,浦东金桥,76760829.42,254.4511939432,-153704775.63,-200.2385549914,205533922.95,267.7588615222,24930570.39,32.4782451914,2016-04-30
165,600635,大众公用,33136323.58,-90.4480192895,63306287.96,191.0480135407,-178892570.35,-539.8684918021,148720236.67,448.8133281019,2016-04-30
166,600633,浙数文化,-69452087.22,34.7670128484,-78847607.17,-113.5280598843,19197400.02,27.6412139482,-9465812.5,-13.6292700175,2016-04-30
167,600630,龙头股份,30823084.4,-27.0170410675,54823063.82,177.8636528017,-29986031.22,-97.284330247,1975755.78,6.4099872497,2016-04-30
168,600624,ST复华,-3416014.69,95.3622334157,18042231.19,528.1660890633,-30526228.16,-893.6211032512,8942911.45,261.7937058696,2016-04-30
169,600623,华谊集团,-1199779925.7,-232.6062784271,1118635829.25,93.2367516149,-501760272.8,-41.8210258442,-1827716451.09,-152.3376422575,2016-04-30
170,600611,大众交通,224535686.97,233.9977987006,218856134.36,97.4705345566,-38636647.58,-17.2073526936,43817665.47,19.514788968,2016-04-30
171,600588,用友网络,-731685269.0,-40.52835311,-515709624.0,-70.4824390827,-208041635.0,-28.4332135433,-7564446.0,-1.033838772,2016-04-30
172,600587,新华医疗,-183095168.55,-92.0702082425,-158124133.49,-86.361718194,-153633695.36,-83.909202289,128897498.38,70.3991806014,2016-04-30
173,600586,金晶科技,423391247.74,1548.8328425165,230791562.19,54.5102345459,-92802912.06,-21.9189490939,285402597.61,67.4087145479,2016-04-30
174,600579,中化装备,-82283670.26,20.5094825193,-37904393.17,-46.0655109941,-13062815.2,-15.8753433807,-31316461.89,-38.0591456252,2016-04-30
175,600578,京能电力,-210467558.84,-142.9923475451,1188192817.1,564.5491512558,-728682526.05,-346.2208285525,-669977849.89,-318.3283227033,2016-04-30
176,600576,祥源文旅,35425412.56,219.559671692,-25974395.35,-73.3213630357,61959807.93,174.9021491989,-560000.02,-1.5807861632,2016-04-30
177,600551,时代出版,-201002284.93,30.5804897919,-352037588.84,-175.1410880541,213239299.08,106.0879975341,-62178702.22,-30.9343260658,2016-04-30
178,600533,栖霞建设,-449832585.11,-578.4302892268,-403336759.62,-89.6637489081,-159355879.2,-35.4255970943,112860053.71,25.0893460024,2016-04-30
179,600528,中铁工业,-866461685.81,-1101.0939931816,-1047788073.32,-120.9272251133,145465447.56,16.7884454607,35860939.95,4.1387796526,2016-04-30
180,600502,安徽建工,-389653852.54,-293.2579327159,-355266904.53,-91.1750011489,23334809.81,5.9885997939,-57721757.82,-14.813598645,2016-04-30
181,600500,中化国际,-673384928.05,-177.792380693,-1891949705.95,-280.9611007227,-4165194442.95,-618.5458375214,5310714544.8,788.6595502188,2016-04-30
182,600487,亨通光电,-97915899.89,-115.3872333855,-142043248.95,-145.0665817396,-122439871.02,-125.0459538824,165584933.88,169.1093418597,2016-04-30
183,600481,双良节能,-111468085.55,78.9185455184,-107362296.16,-96.3166233907,-69551825.14,-62.3961780601,71043825.87,63.7346784234,2016-04-30
184,600478,科力远,-77993669.67,-317.402824592,-35914065.67,-46.0474110552,-57139076.02,-73.2611714025,14630096.64,18.7580565216,2016-04-30
185,600477,杭萧钢构,44960254.21,-83.3965826662,-55059477.74,-122.462558781,-46372566.66,-103.141246585,146600178.35,326.0661687215,2016-04-30
186,600461,洪城环境,-21034635.13,-153.6861437202,90193918.86,428.7876557049,-65464032.86,-311.2201968582,-45764521.13,-217.5674588466,2016-04-30
187,600460,士兰微,70094486.58,187.3116925766,-17506405.37,-24.9754384748,79996222.22,114.1262688738,6520598.76,9.3025843802,2016-04-30
188,600459,贵研铂业,-202392833.96,-1.8422596194,-204105430.46,-100.8461744749,-39175374.41,-19.3561074488,40887970.91,20.2022819237,2016-04-30
189,600448,华纺股份,55057414.82,-31.9411964654,15986532.84,29.0361123788,-80594146.75,-146.3820032479,119665028.73,217.3458908691,2016-04-30
