序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
1,002726,龙大美食,936716720.77,402883696.48,1155659799.17,5906188974.58,-18.3619889834,467794221.07,,4237443126.04,-9.3954783502,71.7458101032,1668745848.54,2026-01-31
2,300087,荃银高科,1612531417.26,609751023.52,2972492717.93,7559943262.76,30.4140460653,880043883.77,,5268397676.56,47.0708740015,69.6883229602,2291545586.2,2026-01-30
3,300831,派瑞股份,311370962.01,125027492.84,125179605.63,992999219.31,9.0546218887,19736125.67,,64901363.21,-1.0067333591,6.5358926722,928097856.1,2025-12-26
4,688270,臻镭科技,1186462661.64,344123435.71,124228970.44,2223734257.18,2.2654061828,65999758.81,,103017414.55,24.2844063828,4.6326315394,2120716842.63,2025-12-25
5,300581,晨曦航空,76747235.75,403017914.37,366976163.07,1193455312.88,-1.5337104335,161596918.5,,199218651.05,-8.276774603,16.6925940921,994236661.83,2025-12-12
6,002160,常铝股份,612473062.03,1788213518.76,2127811251.16,8247769801.42,4.8083464711,601744476.34,,4566335912.09,6.085560316,55.3644927299,3681433889.33,2025-08-30
7,603398,*ST沐邦,285066775.54,29308824.57,279861061.73,4714675052.17,19.3664728829,1196363859.71,0.0,2880380737.56,-10.5075706472,61.0939397877,1834294314.61,2025-08-28
8,002878,元隆雅图,334697900.4,675401328.85,341059927.29,2254551802.81,18.2514417296,175059046.79,,759936924.41,-17.2231649352,33.7067848014,1494614878.4,2025-08-23
9,603613,国联股份,5960560070.24,1144935277.63,657140539.16,15923243522.84,13.6894253672,241917266.82,1064736.92,7455340362.28,12.5311027234,46.8204882478,8467903160.56,2025-07-26
10,300460,ST惠伦,71488712.37,178307429.5,338431601.97,1745218935.02,-8.1045586772,138194551.09,,917703600.78,4.9353607623,52.5838668356,827515334.24,2025-07-15
11,688573,信宇人,230102563.49,458198423.02,585997614.06,2161680160.03,17.3873595494,436511799.07,,1339093523.86,39.2524021235,61.946885049,822586636.17,2025-07-08
12,603887,城地香江,750681977.22,1426973579.16,957468098.0,7274146362.21,-11.943379119,652580559.42,,4586446712.68,-5.4205170936,63.0513394191,2687699649.53,2025-06-30
13,300551,古鳌科技,178416211.86,63981928.17,123500118.86,1123908307.64,-41.0156360585,38016827.22,,352206023.76,-55.999684886,31.3376119178,771702283.88,2025-06-30
14,300198,ST纳川,50461163.47,404825892.67,42074355.7,2370604560.27,-24.5292836608,338131723.71,,2014990314.76,-5.3461253913,84.9990060987,355614245.51,2025-05-07
