序号,股票代码,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期
50,603400,华之杰,405888621.51,369086151.32,363148187.7,1440139726.5,,309661915.67,,661008547.68,,45.8989176895,779131178.82,2025-05-30
51,301678,新恒汇,455576850.28,309984575.89,120520961.19,1448439228.39,,82889327.17,,164598854.03,,11.3638771171,1283840374.36,2025-05-30
52,600918,中泰证券,62265872735.38,1498384551.1,,213986623662.59,5.0586240415,1985221337.99,,168506999623.79,4.6554573036,78.7465107583,45479624038.8,2025-05-28
53,301575,艾芬达,,,,1289782100.0,,,,533967200.0,,41.3997992374,,2025-05-26
54,603382,海阳科技,421361071.41,633279132.0,563205693.29,3300125193.31,,252941064.28,,1905074178.24,,57.7273305298,1395051015.07,2025-05-23
55,001233,海安集团,,,,3383465200.0,20.5679534175,,,,,,,2025-05-23
56,688775,影石创新,328251942.61,200472042.23,1236822417.84,5027652490.41,,1010475907.18,,1670487811.39,,33.2259998991,3357164679.02,2025-05-22
57,688300,联瑞新材,210750385.23,228957134.34,118995210.45,1966443075.07,9.9923904818,113155231.0,,395773745.86,1.7211363255,20.1263769533,1570669329.21,2025-05-17
58,603014,威高血净,506603985.89,893373326.0,760254218.86,7066759582.15,,496445039.33,,1356389524.33,,19.1939390121,5710370057.82,2025-05-16
59,301595,太力科技,253264919.94,76453431.11,118268706.07,762580988.73,,91906398.3,,246556269.46,,32.3318143389,516024719.27,2025-05-16
60,300022,吉峰科技,567422936.72,323875134.49,838577054.27,2216018551.63,-0.6244348277,302939118.33,,1348479814.12,1.9378365449,60.8514677428,867538737.51,2025-05-16
61,688755,汉邦科技,410963106.2,149718250.66,383340357.37,1322333864.71,,116192224.53,,566846939.57,,42.8671574326,755486925.14,2025-05-15
62,603380,易德龙,331052371.16,462039389.27,611693041.44,2336378949.64,0.5815552188,539088150.02,,773321098.72,-16.2836811557,33.0991296955,1563057850.92,2025-05-15
63,603049,中策橡胶,3651799117.82,6951243419.06,9376783118.97,46614887698.8,,8610904317.62,,27962048019.33,,59.9852308988,18652839679.47,2025-05-15
64,301636,泽润新能,314624270.46,339522324.32,116809175.31,1178454234.01,,185098775.5,,554958362.16,,47.0920589145,623495871.85,2025-05-15
65,301590,优优绿能,178234762.98,683424676.82,232385563.86,1858471787.27,,320530915.37,,771771425.98,,41.5272069916,1086700361.29,2025-05-15
66,688428,诺诚健华,6326896740.8,363566458.95,97071778.41,9413626277.76,-3.6109641336,165680796.3,,2647510518.87,-2.3856347543,28.1242365137,6766115758.89,2025-05-14
67,688235,百济神州,12829501000.0,5164546000.0,3565227000.0,42126494000.0,3.9041413526,3675788000.0,,16920380000.0,3.0135661923,40.1656496741,25206114000.0,2025-05-14
68,688981,中芯国际,36042919000.0,5283582000.0,21869520000.0,344161271000.0,0.7032888535,4923703000.0,7667000.0,112929820000.0,-8.217060196,32.8130529248,231231451000.0,2025-05-09
69,688347,华虹公司,29720961129.09,1740111204.01,4950500363.46,86889034613.78,6.7951957909,1905536431.47,17194219.47,24449829677.04,15.6317442263,28.1391429721,62439204936.74,2025-05-09
70,601236,红塔证券,7257484544.97,25179777.66,,51466844454.79,2.6423999446,12808568.29,,26464705243.62,-0.1733337746,51.4208817812,25002139211.17,2025-05-09
71,001390,古麒绒材,96372686.52,350708642.45,634932899.98,1559797759.42,24.8756193189,9567158.79,,607990567.57,29.5211833414,38.9788075985,951807191.85,2025-05-09
72,603130,云中马,836997038.97,432536609.12,183082324.76,2993886613.05,32.7397449783,93012518.04,,1653957907.01,79.6522175936,55.2445072502,1339928706.04,2025-05-07
73,600425,青松建化,1195632971.26,326762734.76,854063107.26,9376466240.17,-2.9109010226,472626967.01,,2754599492.86,-14.1704013062,29.3777999334,6621866747.31,2025-05-06
74,002333,罗普斯金,479253356.27,752397852.05,314083671.63,3152638868.65,-0.9291582789,261483377.88,,1237840806.01,-0.8232754566,39.2636409555,1914798062.64,2025-05-06
75,001285,瑞立科密,,,,2932138600.0,,,,1149062900.0,,39.1885601861,,2025-05-06
76,688303,大全能源,3102655093.19,545400.0,1013065794.67,43166073278.0,-14.2033169076,158606334.66,,3564191621.95,-41.3870864678,8.2569280717,39601881656.05,2025-05-01
77,600061,国投资本,76911855745.7,612897148.99,127904497.03,310600505038.53,6.1985801693,192409266.85,,249253991911.98,6.9800088839,80.2490620165,61346513126.55,2025-05-01
78,689009,九号公司,8407267365.95,1210188611.19,1754676953.02,16968991321.12,54.8688783883,2963327259.05,,10242493244.49,84.752311507,60.3600594205,6726498076.63,2025-04-30
79,688819,天能股份,17960422185.03,2675585657.58,6309728041.88,47098070662.28,8.9960699058,2055156729.45,,30512579833.79,12.7437172139,64.7852011871,16585490828.49,2025-04-30
80,688789,宏华数科,1155884364.75,650822399.35,558854950.19,4183596590.91,17.1788668822,120015933.47,,822381968.11,34.8696905323,19.6572960667,3361214622.8,2025-04-30
81,688777,中控技术,3345612318.29,3377285158.47,3412419596.79,18080821480.08,3.429196598,3505192295.37,961167.63,7528266004.07,0.8445807885,41.6367476022,10552555476.01,2025-04-30
82,688750,金天钛业,491002398.98,984321432.16,385717471.51,3329840226.92,,286884371.32,,877943731.33,,26.3659416519,2451896495.59,2025-04-30
83,688739,成大生物,3961121082.99,1125375730.04,445146367.44,10080623416.18,-0.2171554827,267107833.69,,445937459.82,1.584079502,4.4237091439,9634685956.36,2025-04-30
84,688737,中自科技,82226531.99,617097504.5,372063857.84,3049648136.81,17.1958175107,270457884.39,,1195985731.17,71.4635086877,39.2171712118,1853662405.64,2025-04-30
85,688733,壹石通,276614051.07,223151125.38,148909892.33,3386072369.94,7.1870419092,181058974.42,16213.61,1190756312.81,28.0004408988,35.1662983751,2195316057.13,2025-04-30
86,688710,益诺思,1314529327.56,299401250.91,328526331.35,3230806444.01,,52969916.28,4011600.0,827611414.76,,25.6162487324,2403195029.25,2025-04-30
87,688709,成都华微,956046228.12,1105286562.83,530546748.09,3673218856.83,-3.1447142976,172754951.85,,816061474.93,-17.209628931,22.2165219862,2857157381.9,2025-04-30
88,688699,明微电子,59421420.02,134143129.93,196152581.56,1387567556.19,-10.4396081756,102679953.32,,182676938.09,-20.8013256056,13.1652644424,1204890618.1,2025-04-30
89,688696,极米科技,1916797318.14,196774815.07,1021639585.47,5353954418.61,-1.1274705578,538014487.25,,2357321823.42,-1.1473389577,44.0295459974,2996632595.19,2025-04-30
90,688693,锴威特,178337888.0,87627830.15,132666113.49,969723574.28,-7.80636595,28075140.83,6776004.24,72767249.5,60.0461215855,7.5039167274,896956324.78,2025-04-30
91,688681,科汇股份,103524879.31,209244977.83,78623855.61,783354504.95,7.8242998604,91350492.14,951065.28,207188839.84,28.3798586953,26.4489242777,576165665.11,2025-04-30
92,688679,通源环境,476327088.69,1166414861.28,50318318.33,2934431891.34,7.7085177626,909091646.78,,1787202414.65,12.1816795992,60.9045457802,1147229476.69,2025-04-30
93,688667,菱电电控,500194669.73,380835831.41,301646967.23,2123682704.47,3.9396389173,232925534.03,,479828806.69,9.7186977515,22.5941853592,1643853897.78,2025-04-30
94,688663,新风光,860324723.43,1092623245.66,556024642.76,3248170446.29,27.0912369634,1087219939.94,,1787048384.43,46.0345474754,55.0170754269,1461122061.86,2025-04-30
95,688661,和林微纳,469514221.44,182997894.01,128822192.92,1454583031.44,4.316045319,175067032.51,,218837306.46,24.5102614275,15.0446761532,1235745724.98,2025-04-30
96,688653,康希通信,482649011.58,194224651.18,315307531.73,1610580670.4,-2.1490388134,33029479.14,,158625260.46,191.8705424399,9.8489484802,1451955409.94,2025-04-30
97,688652,京仪装备,398392675.09,549291625.95,2056743183.95,4134036553.59,35.835023523,738132072.94,,2023858273.07,87.0752242738,48.955983984,2110178280.52,2025-04-30
98,688651,盛邦安全,31341306.99,293026101.29,21471030.12,1144496424.65,0.3422548224,62188962.28,,162696510.99,5.0916446394,14.2155543247,981799913.66,2025-04-30
99,688646,ST逸飞,283066384.14,404128002.35,558079317.86,2779651176.56,16.703263249,292464618.03,,1214613636.26,66.3751567633,43.6966208747,1565037540.3,2025-04-30
100,688625,呈和科技,421502138.37,243260228.63,83533741.34,3361436405.2,15.1331400279,40832349.29,,1975586434.71,19.3429258639,58.7720901593,1385849970.49,2025-04-30
101,688622,禾信仪器,35403938.77,109178390.12,115503807.18,846422004.01,-19.6501774062,89369194.02,,492170331.13,-24.456701208,58.1471569499,354251672.88,2025-04-30
102,688620,安凯微,197657224.14,184220877.03,217289044.43,1649319691.22,-4.2419015307,31752784.07,491734.26,231094204.6,18.0173021524,14.0114864226,1418225486.62,2025-04-30
103,688618,三旺通信,88432090.08,187446571.64,103771340.73,1027776021.9,-5.4993803093,46637906.54,,158018044.28,-24.8659545538,15.3747548992,869757977.62,2025-04-30
104,688615,合合信息,1470860986.81,123372748.95,3140191.32,3591127106.18,,77359174.31,,817335054.1,,22.7598475335,2773792052.08,2025-04-30
105,688611,杭州柯林,222354537.59,151878027.77,62894943.27,1132604943.67,24.2242431014,127816023.21,,227499795.41,255.0774330955,20.0864208373,905105148.26,2025-04-30
106,688601,力芯微,402554184.5,160044233.74,149405462.45,1445129850.67,-2.3830300354,56679877.63,,101456266.65,-0.0258710462,7.0205640416,1343673584.02,2025-04-30
107,688599,天合光能,22024030931.04,16381873553.36,24441534890.15,124328273041.97,-6.2596234914,26594168301.22,,93211561524.95,-2.0221954599,74.9721356569,31116711517.02,2025-04-30
108,688595,芯海科技,487624239.56,128448330.29,317012547.26,1601183501.66,14.0567150133,85978484.06,274074.8,857109569.35,56.9778885198,53.5297527399,744073932.31,2025-04-30
109,688590,新致软件,355654295.53,1280849486.41,603840487.26,3211083204.03,5.8451257059,89667436.95,,1577468020.4,10.7592827002,49.1257286146,1633615183.63,2025-04-30
110,688588,凌志软件,909971443.78,138278765.24,8247713.32,1803071957.31,10.4870888133,24172601.59,,485373353.78,14.1285820397,26.9192447818,1317698603.53,2025-04-30
111,688586,江航装备,860868960.15,1019824271.83,532286741.18,3653184135.2,2.4381489012,588871599.72,,1136554851.45,10.6594151103,31.1113486041,2516629283.75,2025-04-30
112,688585,上纬新材,229139323.27,398328603.01,200998310.17,2038523377.11,11.6746827314,285155677.95,,749923093.99,24.8254987653,36.7875640972,1288600283.12,2025-04-30
113,688573,信宇人,162169477.84,526214860.57,462872992.06,2112497960.4,7.8205284837,493426040.06,,1342847091.99,27.0681952876,63.5667876212,769650868.41,2025-04-30
114,688570,天玛智控,2596844392.63,1400765175.38,617715450.4,5821881248.79,4.7151447,942154025.9,,1422967376.89,11.0238146534,24.4417107818,4398913871.9,2025-04-30
115,688569,铁科轨道,1560100814.65,925262483.57,383993298.92,3801609837.23,0.4422425788,347879907.25,,467890526.07,-18.1378262993,12.3076945321,3333719311.16,2025-04-30
116,688568,中科星图,882713037.77,2626026081.58,763894943.17,8099219020.1,36.504720617,1396200085.16,,3510745560.92,70.8493202199,43.3467171613,4588473459.18,2025-04-30
117,688567,孚能科技,6380679080.35,2648104334.71,2928371085.03,26663247161.75,-8.3247316197,2065547274.49,,16896857613.0,-10.736169707,63.3713422469,9766389548.75,2025-04-30
118,688565,力源科技,115444805.63,101359952.07,245389459.17,906843675.98,-7.4104428192,44762586.69,,416188294.81,-14.5605858273,45.8941607946,490655381.17,2025-04-30
119,688563,航材股份,3437119135.4,1817244280.07,1225172379.11,12106736792.98,4.0770182572,916201037.21,,1609831930.36,9.4775236171,13.2969928882,10496904862.62,2025-04-30
120,688562,航天软件,962329782.97,337865108.57,583141366.0,3028507330.34,-10.8404894141,469444970.22,,1304149145.08,-16.9679751182,43.0624397707,1724358185.26,2025-04-30
121,688561,奇安信,1095627756.15,5942666658.23,906983573.26,14421573793.05,-2.643457509,1908222655.7,,6054399783.38,18.5334515024,41.981547023,8367174009.67,2025-04-30
122,688559,海目星,1569016365.35,1722815666.57,4558817884.19,11969824992.85,10.8596522065,1751551328.22,,8898042656.74,5.7035476911,74.3372828095,3071782336.11,2025-04-30
123,688557,兰剑智能,245988286.91,552330685.61,241429264.98,1891210652.29,17.0870389901,260593736.84,122324.15,720893047.71,34.8407370584,38.1180725075,1170317604.58,2025-04-30
124,688539,高华科技,226480774.65,393423444.45,169954367.69,1916925629.94,-1.2796795799,100522940.51,,190370545.28,24.653307585,9.9310344808,1726555084.66,2025-04-30
125,688538,和辉光电,1987247221.06,661474842.6,974550956.51,27789126820.21,-1.7650205643,1194104013.09,,18262596466.01,11.5755046619,65.7184969653,9526530354.2,2025-04-30
126,688535,华海诚科,21730326.97,139142416.46,78742168.67,1385995300.27,14.4462053266,51312341.89,,341698846.15,100.2868924939,24.6536800005,1044296454.12,2025-04-30
127,688533,上声电子,393820716.03,751058867.62,400397523.65,3212196958.83,10.4430393203,347449529.83,,1575508777.87,2.3588720079,49.0477015595,1636688180.96,2025-04-30
128,688530,欧莱新材,84884118.03,85927985.01,382020361.48,1150957045.32,31.6664736705,70511631.52,,295462471.5,-16.3711536919,25.6710250571,855494573.82,2025-04-30
129,688529,豪森智能,1005386190.91,755959460.7,3099907252.31,6850542244.14,20.2206228472,561427194.36,,4861918904.36,36.5069945775,70.971300243,1988623339.78,2025-04-30
130,688525,佰维存储,1707575897.33,691744954.87,3810835008.0,9379732045.3,45.090383938,885425921.88,,7073789746.51,63.6850232769,75.415691113,2305942298.79,2025-04-30
131,688506,百利天恒,3667937163.82,80167866.7,192941670.97,7439191804.86,8.2646532022,484446749.99,,4067763407.83,137.0877352977,54.6801791718,3371428397.03,2025-04-30
132,688502,茂莱光学,279040317.63,146121816.18,215354015.62,1494178981.73,8.2516719004,99107866.56,,303778965.74,65.3013189446,20.3308284653,1190400015.99,2025-04-30
133,688500,慧辰股份,263816279.75,161674572.16,11771902.06,973950482.45,-13.8811578126,130092184.21,,242540759.92,-31.092603993,24.902781434,731409722.53,2025-04-30
134,688499,利元亨,753632767.11,929272245.07,2552033370.39,8412380380.31,-16.8642335535,1645918538.81,,6176119356.3,-21.5620412068,73.4170243984,2236261024.01,2025-04-30
135,688488,艾迪药业,422725438.85,127345557.17,271741947.75,1895106059.27,8.1363252553,103492552.46,,802643041.5,25.6694727645,42.3534628879,1092463017.77,2025-04-30
136,688485,九州一轨,464639186.57,411311205.02,88716353.11,1442238104.44,-3.2419096782,125042879.02,,163994970.77,-7.9215144915,11.3708665903,1278243133.67,2025-04-30
137,688459,哈铁科技,2465945256.16,590445900.9,466731530.35,4151493489.43,5.3017579642,360814436.3,622895.06,639826729.55,26.1871302364,15.4119651441,3511666759.88,2025-04-30
138,688458,美芯晟,613776154.1,163280516.77,138142599.99,1959585651.05,-7.5037932147,35230856.98,,94579555.26,18.4047171365,4.8265078492,1865006095.79,2025-04-30
139,688426,康为世纪,137464277.22,50778191.61,53826757.97,1603599576.78,-9.5125419336,23086767.71,,142449057.99,12.0878810311,8.8830815406,1461150518.79,2025-04-30
140,688418,震有科技,175455586.62,557432939.08,639355940.12,1874378372.87,-6.2223638095,203758793.69,,807637335.76,-26.6924484309,43.0882764894,1066741037.11,2025-04-30
141,688409,富创精密,1241721602.74,1317196205.95,907209818.73,8474009976.9,11.6237360066,849445096.93,,3805087477.12,33.8432381948,44.9030327731,4668922499.79,2025-04-30
142,688408,中信博,2425262561.68,1545952869.6,1950734482.08,10070137824.46,30.8999501088,1153614892.74,,5534336982.9,16.4731904109,54.9579070254,4535800841.56,2025-04-30
143,688403,汇成股份,193968354.73,264208596.78,321987218.09,4663024907.97,27.1113095982,142409075.46,,1414978937.12,141.3386472986,30.3446574926,3248045970.85,2025-04-30
144,688399,硕世生物,329915492.31,55178822.98,59168414.06,3869325179.71,-4.0643473086,23186368.66,,605873720.44,3.0259722913,15.658382077,3263451459.27,2025-04-30
145,688396,华润微,8919003748.64,1428483749.89,2174621237.7,29281655370.49,-0.2838908162,1322920165.97,,4792364397.01,-14.0997977875,16.3664394529,24489290973.48,2025-04-30
146,688393,安必平,48058624.0,215144554.06,87511218.63,1329718266.26,-2.2526150284,34585855.88,,109729311.26,-5.8924963217,8.2520721903,1219988955.0,2025-04-30
147,688386,泛亚微透,75017826.45,188362907.61,105420746.77,1131268342.47,13.3099979562,68223822.14,,331903331.49,29.4374759493,29.3390453025,799365010.98,2025-04-30
148,688379,华光新材,342546445.17,514944579.82,805136218.84,2704918470.27,36.4963388868,99578478.77,,1611464114.35,52.9921262504,59.5753303496,1093454355.92,2025-04-30
149,688371,菲沃泰,223974465.68,95396270.99,151045942.65,2010050555.33,-2.2856136494,65403701.31,,102264600.15,5.6186710161,5.0876630878,1907785955.18,2025-04-30
150,688368,晶丰明源,241545598.56,251593943.92,257998867.9,1993219340.76,-9.1287311605,117555483.45,,689565500.47,-10.263794143,34.5955653936,1303653840.29,2025-04-30
151,688367,工大高科,74785877.87,195611464.52,76551447.92,743696085.7,-3.8160130054,113414598.06,,144797738.71,-25.8766852041,19.4700149018,598898346.99,2025-04-30
152,688360,德马科技,405966819.74,608064971.46,528024084.19,2943809064.91,13.2684656854,408592065.79,49992.01,1520214983.99,22.2724318927,51.6410864451,1423594080.92,2025-04-30
153,688352,颀中科技,988482353.22,192464538.66,507551173.41,6921485746.87,-2.7353008401,336248621.93,,873295337.32,-27.7839460494,12.6171658696,6048190409.55,2025-04-30
154,688351,微电生理,338885399.15,74654927.37,133268848.84,1917878666.43,4.0368686363,41828277.51,,155577442.98,1.9556405705,8.1119544058,1762301223.45,2025-04-30
155,688348,昱能科技,848769796.38,279258990.27,1185595558.29,4584827117.76,-1.439675463,255567929.06,,907655426.2,-4.9763960112,19.796938966,3677171691.56,2025-04-30
156,688337,普源精电,338262373.16,124929527.64,278296388.24,3832847966.62,12.3422236491,65714444.55,115775.37,659230450.18,34.7591379169,17.1994938469,3173617516.44,2025-04-30
157,688332,中科蓝讯,1862269069.94,63636984.94,702808399.36,4629112444.51,-8.8964496523,152360064.25,,579640630.96,-53.5793341986,12.5216364456,4049471813.55,2025-04-30
158,688330,宏力达,333057056.2,873668965.73,145115159.04,4126566079.82,0.5167570799,101377585.53,,331560123.16,-27.1801444795,8.0347707209,3795005956.66,2025-04-30
159,688327,云从科技,782362931.39,249556971.19,133987045.6,1973267878.56,-24.5322368325,227991220.27,,1165212063.5,-11.4457716949,59.0498672867,808055815.06,2025-04-30
160,688323,瑞华泰,141328906.84,83282452.1,87432514.58,2566631061.12,5.0342848557,181036367.61,,1641924855.7,12.3972089183,63.971985712,924706205.42,2025-04-30
161,688318,财富趋势,663236081.97,29712389.21,722867.26,3859800304.36,2.8544096541,35409196.78,,200364763.22,-25.6501117678,5.1910655324,3659435541.14,2025-04-30
162,688317,之江生物,2642785204.33,47919007.69,50647478.79,3773525157.93,-6.699395733,74140312.17,,241718617.69,17.5348933423,6.4056447903,3531806540.24,2025-04-30
163,688310,迈得医疗,120677381.31,129055819.68,154245056.95,1088739539.6,-1.9609583555,33677809.44,146651.0,271484133.79,69.6748380254,24.9356364783,817255405.81,2025-04-30
164,688298,东方生物,2604809193.17,191096239.5,296948644.63,7759161951.63,-11.4185614164,480754141.22,0.0,1094430122.43,-10.4785550918,14.1050042421,6664731829.2,2025-04-30
165,688296,和达科技,48526922.02,284120177.51,113774831.64,984264993.82,4.1910912871,112433066.99,,298669492.22,29.3990387604,30.34441884,685595501.6,2025-04-30
166,688286,敏芯股份,155928180.14,60041054.88,254816418.03,1198646770.94,-0.7769214272,64207216.7,,166473727.3,3.7948586255,13.8884725122,1032173043.64,2025-04-30
167,688282,理工导航,378780208.69,231191748.54,95863828.71,1543321394.79,0.5089681027,130904360.77,,222664914.7,9.975304808,14.4276438758,1320656480.09,2025-04-30
168,688275,万润新能,3650084028.43,2201910889.58,1324904449.64,18810595808.23,3.2538388241,1444234231.48,,13386282012.35,13.4286222417,71.1635194803,5424313795.88,2025-04-30
169,688261,东微半导,1043125963.25,151405310.82,420984536.61,3110952021.03,4.3995923818,147971768.92,,209158780.96,76.5544392581,6.7233046201,2901793240.07,2025-04-30
170,688260,昀冢科技,39123170.99,125805238.55,95667726.4,1457607204.65,-11.5358317265,230608262.61,,1312004362.39,-4.9526779647,90.0108313272,145602842.26,2025-04-30
