报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20171231,2934,顾家家居,885826038.99,427674038.71,878361478.2,6560921483.63,25.6967994813,548613022.15,960078007.65,2534775488.45,43.1510669184,38.634443268,4026145995.18,2019-04-19,822445572.45,43.021193157764,6665443958.05,39.0216986076,4181979469.38,1397332127.86,131069119.97,48251955.76,5912668990.96,835983968.47,1002480495.22,-317329797.11,-134.2100914219,1145498161.69,360.9803340633,-1452302134.34,-457.6633356106,36609346.38,11.536687293
20180331,174,顾家家居,835770232.54,439398668.44,788363803.59,6492551831.76,23.0400748455,515302663.23,622899062.6,2163001544.63,32.2097490744,33.3151217068,4329550287.13,2018-04-28,268439807.53,42.902104465182,1852336552.28,34.2221133553,1177092270.12,302130051.46,62597800.88,22366329.35,1597189642.3,280150492.34,347452920.56,-40513269.47,88.232767624,19797377.92,48.8664039684,-90184263.8,-222.6042602333,38282466.67,94.4936490459
20180630,2262,顾家家居,933015876.24,600423147.88,841948123.58,7261216467.37,41.9595229107,644113928.08,546375047.07,3090095045.01,99.0633085014,42.5561620273,4171121422.36,2018-08-23,482506866.52,24.361570340452,4049012503.88,30.1493197508,2592088168.82,748889865.24,88428387.85,8947132.27,3537076365.8,547008063.88,626932230.17,38263325.29,107.6841287453,160557504.73,419.6120005596,-447058577.46,-1168.3735641681,347548782.21,908.3078367494
20180930,636,顾家家居,2412594460.61,663617615.15,873411247.9,9382511036.91,68.6060469075,,644171883.95,4665746752.9,165.0292083561,49.7281243214,4716764284.01,2018-10-30,785540604.79,26.698452398023,6392960577.87,31.868482923,4109187688.26,1186252089.44,172485537.87,4707062.48,5624447810.6,866571229.58,1019311755.87,1475889014.54,533.5913633149,471861115.24,31.9713142785,-815129090.78,-55.2297010649,1837537558.28,124.50377638
20181231,3361,顾家家居,1592206493.62,932343884.26,1162346979.66,10500029872.23,60.0389502973,898782534.05,1008561392.56,5489328129.19,116.5607231963,52.2791667832,5010701743.04,2020-04-23,989359856.73,20.294872982631,9172118015.49,37.6070082236,5835871997.83,1788969701.21,243782627.2,25287028.48,8112492883.44,1158284527.92,1318457479.12,651846457.41,305.4160886707,1009503763.72,154.8683362845,-1984507512.21,-304.4440127964,1586505499.93,243.3863806262
20190331,3137,顾家家居,1923857955.75,821673343.14,948268970.02,10309067527.57,58.7829838668,,712661884.35,4939143310.94,128.3467306439,47.910669881,5369924216.63,2019-04-23,295384959.5,10.037688604358,2459761740.03,32.7923771197,1605490664.73,461271089.8,75019122.65,26464760.09,2230388234.43,262391111.54,387710155.55,388815153.0,1059.7229699961,248427665.47,63.8935143225,143221160.7,36.8352826774,-4229053.24,-1.0876770639
20190630,3495,顾家家居,1792153215.4,833654897.56,914465302.03,10633562013.43,46.4432586635,748443994.73,678185441.36,5234640703.06,69.4006374177,49.2275372678,5398921310.37,2019-08-15,558708527.03,15.792865510825,5010181694.99,23.7383606543,3224498469.75,897621931.95,161130462.87,53825453.57,4447195393.42,621871111.33,768046500.22,256501949.28,570.3597957991,696226744.83,271.4313660322,-402357373.7,-156.8632810898,-39042297.81,-15.221053064
20190930,874,顾家家居,2832440692.15,835854958.4,951921713.38,11198584603.45,19.3559438342,783628948.45,1069182917.99,5386659306.55,15.4511719523,48.1012511607,5811925296.9,2019-10-30,917118759.98,16.750013224991,7774785502.93,21.6147887701,5047206844.57,1395280330.27,271853687.63,45071266.69,6915669483.44,991846536.13,1217856349.77,1292873293.59,-12.4003715149,1425180233.2,110.2335580962,339781567.4,26.2811188911,-483971970.71,-37.4338284432
20191231,1430,顾家家居,2958284270.17,1011948009.75,1266113354.53,12259985166.39,16.7614313062,1279945236.55,1492159042.34,5959434269.28,8.5640014411,48.6088212049,6300550897.11,2021-04-30,1161162368.24,17.37,11093593126.21,20.9490883946,7226201761.79,2073160992.41,292227076.09,104371248.74,9973127290.18,1291867677.45,1522168343.85,1382772624.41,112.1316467538,2124141756.79,153.6146810613,305023517.74,22.0588339945,-1045682920.98,-75.6221885305
20200331,3579,顾家家居,2402403267.13,910259512.58,1141098654.25,11253865935.24,9.1647319716,1028415318.67,900351482.66,4757818271.74,-3.6711840047,42.277189893,6496047663.5,2020-04-23,306628663.08,3.81,2287724914.92,-6.9940442731,1536663677.01,399585336.82,63521108.81,9713071.14,2077447333.42,286530149.24,414108408.59,-551855375.9,-241.9325794383,-401125754.73,-72.6867531327,97816028.79,17.7249390079,-249183358.54,-45.1537430678
20200630,3551,顾家家居,2198717741.78,915692732.86,1069195904.22,10698529902.78,0.6109701459,838797173.22,,4736916184.2,-9.5082842757,44.2763279371,5961613718.58,2020-08-20,575832512.75,3.06,4861378017.66,-2.9700255677,3137067706.13,892903477.32,137362433.03,22745368.9,4310812366.7,642224301.99,793071770.67,-702946559.05,-374.0511567351,284031464.11,40.4058403094,157755914.76,22.4420921803,-1141952153.27,-162.452200465
20200930,2725,顾家家居,2905378285.76,1215767448.51,1375114605.6,12264844490.69,9.5213808262,1414188717.61,,5021246820.96,-6.7836568974,40.9401588807,7243597669.73,2020-10-28,1009789625.65,10.1,8544719909.2,9.9029665317,5554595260.18,1558559012.95,238149378.86,75137933.6,7599844298.53,1122423057.13,1335863220.93,5626736.91,-99.5647882172,1107121411.23,19676.082762327,200285893.21,3559.5389728289,-1290635376.07,-22937.5461606574
20201231,2941,顾家家居,2240794147.18,1107959867.12,1871332737.59,13037960940.9,6.3456502104,1488995021.75,,5934303577.81,-0.4216959251,45.5155802714,7103657363.09,2022-04-22,845467058.46,-27.19,12665990727.49,14.1739252863,8870267173.22,1830063828.76,296960940.7,131753715.08,11403128788.34,1036105187.61,1194793450.48,-720218983.79,-152.0851346835,2180405292.82,302.7419912408,-1444147720.33,-200.5150867769,-1363619064.47,-189.3339519175
20210331,588,顾家家居,2558697724.23,1049587629.38,1683761370.61,12917206169.11,14.7801674859,1482660632.76,,5512427863.42,15.8604122432,42.6750784284,7404778305.69,2021-04-30,385051539.4,25.58,3781962929.13,65.3154583606,2677788831.43,536288750.7,73896822.6,-5824200.27,3364817470.79,434137690.45,528145774.21,384268570.29,169.6321150561,132550568.75,34.4942519369,249172724.63,64.8433787967,-853392.59,-0.2220823289
20210630,732,顾家家居,2008515917.09,1246493462.56,1891957894.97,12996203930.32,21.4765397528,1588391857.45,,5645327310.42,19.1772683091,43.4382789058,7350876619.9,2021-08-31,772469411.09,34.15,8016011031.74,64.8917447403,5704216182.16,1124660635.57,164057847.58,15403367.37,7180371752.36,882738057.81,993329285.5,-226087242.54,67.8372075901,428775590.35,189.6505019624,-95428455.34,-42.2086864645,-568004182.98,-251.2323015658
20210930,2351,顾家家居,2561710264.05,1485036487.33,2020024150.78,14554429206.5,18.6678658466,1655759036.62,,6117718582.01,21.8366433706,42.0333803216,8436710624.49,2021-10-28,1237848291.28,22.58,13225130423.8,54.7754702827,9409105828.08,1857678263.57,258995294.53,8548846.8,11807015720.87,1485131813.68,1604470710.92,328104889.53,5731.1752402513,980291668.48,298.7738676751,-767481261.63,-233.9133874931,98139759.86,29.9110933703
20211231,801,顾家家居,3197602473.18,1697415205.53,2441044946.3,15939022449.35,22.2508835668,1989497351.02,280465.07,7535948221.1,26.9895973856,47.2798645277,8403074228.25,2023-04-29,1664450239.44,96.87,18341952307.92,44.8126143667,13047515882.59,2703099942.9,327806287.02,71839779.87,16557900039.91,1867810688.5,2068209624.39,979432375.79,235.9909135741,2040643222.32,208.3495780578,-1076819353.18,-109.9432058606,81179482.07,8.2884213425
20220331,4334,顾家家居,3135917780.42,1708160617.99,2131745644.56,15647612578.5,21.1377473863,1729588821.92,,6819940379.82,23.7193583081,43.5845426617,8827672198.68,2022-04-22,443235082.66,15.11,4540187518.63,20.0484405508,3184927103.53,665611939.87,78626667.98,12820214.47,4039861223.59,506731916.55,572955802.46,-67175091.7,-117.48128702,-522463286.63,-777.7634140989,-149035603.12,-221.8614062867,599068685.4,891.8018126055
20220630,4560,顾家家居,2235165321.85,1836861640.38,2109445729.12,15049871960.88,15.8020606753,1777317117.53,,6593714223.01,16.7995026761,43.8124273758,8456157737.87,2022-08-16,890806798.57,15.32,9015996464.64,12.4748510068,6404589807.39,1348841649.35,162522102.73,-95898678.5,8018490846.38,1013904080.45,1159843598.4,-950248039.06,-320.3014855612,34509772.02,3.6316593775,-383343099.92,-40.3413723746,-615177795.48,-64.738654561
20220930,1939,顾家家居,3021166419.07,1593143064.05,1972884736.32,15316454956.35,5.2356965638,1580586348.66,,6400124875.69,4.6162027542,41.7859412895,8916330080.66,2022-10-28,1403102235.57,13.35,13762033502.3,4.059718591,9723989484.3,2048413378.98,250782519.43,-188451823.31,12137314937.01,1662079591.4,1825888775.0,-165648164.07,-150.4863442624,874343992.51,527.8319849899,-587821741.07,-354.8616094662,-474824240.85,-286.6462441741
20221231,513,顾家家居,4397953183.93,1035524601.65,1883289108.37,16105634037.76,1.0453061908,1970390851.41,,7032104830.91,-6.6858658713,43.6623905301,9073529206.85,2024-04-30,1812047834.71,8.87,18010446853.78,-1.8073618804,12457452492.97,2951582847.52,362075278.13,-123894175.08,16048172202.45,2052045742.36,2296332080.24,1228173763.33,25.3964840951,2409505869.54,196.1860724827,-847843016.29,-69.0328226839,-389262412.73,-31.6944087516
20230331,475,顾家家居,4434237012.08,1156667859.85,1717907089.64,16283608938.83,4.0644945492,1725929374.65,,6847512909.84,0.4042928308,42.0515681478,9436096028.99,2023-04-29,400103626.91,-9.73,3953535382.26,-12.9213195262,2683150883.13,667541591.4,73494219.57,45198217.63,3557273787.96,422642403.08,497260659.98,61621562.01,191.7327545829,152296206.48,247.1475917071,-456620372.18,-741.0074611642,372910079.01,605.1616785525
20230630,375,顾家家居,5087741067.69,1451997063.95,1676671528.37,17339334442.89,15.2125047174,1693002678.23,,7424308061.47,12.5967521547,42.8177222484,9915026381.42,2023-08-31,923512172.08,3.67,8877920433.62,-1.5314561353,6080482948.06,1429345000.09,193607018.9,-40533279.1,7844083760.12,1066776944.85,1161593791.35,715598497.73,175.3064956007,777207068.69,108.6093767882,-719961647.42,-100.6097203535,655202200.17,91.5600301354
20230930,415,顾家家居,5275195744.69,1537170805.33,1794191343.49,17670292150.8,15.3680287061,1735779165.89,,8111239798.08,26.735649001,45.9032580155,9559052352.72,2023-10-31,1501091424.5,6.98,14135799650.3,2.7159223812,9563152088.23,2293615124.92,308454505.5,-9407338.58,12437268750.36,1748787775.13,1878108483.81,908789122.19,648.6261361798,1419291411.61,156.173899638,-870110694.4,-95.7439600843,359888431.69,39.6008736133
20231231,545,顾家家居,3583146360.61,1352248527.71,1967645745.12,16779692136.82,4.1852316865,1597123096.31,,6987154856.1,-0.639210818,41.6405426222,9792537280.72,2025-04-29,2005962847.9,10.7,19212030715.94,6.6715938362,12934659763.21,3335784731.67,343752665.68,-1407978.73,17001160545.07,2287829050.38,2440269106.32,-830802799.66,-167.645379218,2442793282.26,294.028051333,-1755058384.22,-211.2484918128,-1542081277.19,-185.6133943965
20240331,367,顾家家居,2562502327.36,1397299114.64,1825371590.38,15913621591.08,-2.2721458685,1307951059.67,,5745061876.26,-16.10002125,36.1015363057,10168559714.82,2024-04-30,420192211.99,5.02,4350447164.38,10.0394139357,2914667419.97,753978916.24,144426883.84,-8154440.68,3897890655.92,476286706.17,531954401.5,-1000572983.88,-1723.7384305799,-159673889.73,-15.9582451558,-413459916.95,-41.3223146748,-444890948.3,-44.4636178937
20240630,4149,顾家家居,1659478567.14,1409580678.22,1826599227.61,15586093279.83,-10.1113521331,1661601266.79,,6061179550.03,-18.3603441581,38.8883823625,9524913729.8,2024-08-22,896117150.83,-2.97,8908485741.07,0.3442845391,5977831663.98,1504482333.61,212684733.24,-14800759.59,7921701255.51,1006864819.33,1150498868.85,-1922110114.48,-368.6017537177,636511297.44,33.1152358361,-922652025.4,-48.0020378879,-1661074790.11,-86.4193355831
20240930,3379,顾家家居,1304738407.59,1404607377.7,1786246692.41,16107544527.73,-8.8439263467,1715734686.88,,6125304475.89,-24.4837456619,38.0275495458,9982240051.84,2024-10-28,1358639495.4,-9.49,13801422776.45,-2.365461326,9426320924.66,2175611365.84,297545056.93,20213094.53,12267039853.08,1567981703.39,1734032466.15,-2249660361.96,-347.5448161768,1559244186.25,69.310204003,-2109109798.42,-93.7523652051,-1712695756.75,-76.1313034496
20241231,3214,顾家家居,2550154748.66,1476533801.68,2211337341.3,17492854671.33,4.2501526768,1775814440.12,2883678.96,7405466347.92,5.986864474,42.3342358183,10087388323.41,2025-10-28,1416539574.98,-29.38,18479717164.63,-3.8117446414,12432609359.62,3293604461.76,367675682.45,-36687519.72,16474409958.56,1745254375.47,1892894979.93,-1039179336.46,-25.0813474492,2680411685.93,257.9354296113,-2315922356.67,-222.8607012683,-1466134204.68,-141.0857734791
20250331,1342,顾家家居,2784976951.86,1488986521.64,1826622623.85,17463578005.74,9.7398094192,1583829489.82,,6803297811.27,18.4199223229,38.9570671545,10660280194.47,2025-04-29,519062484.36,23.53,4913784676.11,12.9489565197,3322168434.84,747205513.84,117399542.63,-7154586.45,4291944033.22,610944433.62,680659089.08,78007616.76,107.7962945249,8505275.19,10.9031342621,-173659460.48,-222.6185950717,223620867.42,286.6654266698
20250630,3714,顾家家居,3432612328.58,1523620194.25,1863458268.04,18310329350.07,17.4786331721,1593390455.37,,8235741368.43,35.8768751272,44.9786631959,10074587981.64,2025-08-23,1020558685.43,13.89,9801056782.12,10.019335126,6577089738.17,1628216168.53,165339052.06,-24519379.6,8621115306.54,1211620001.78,1347904447.31,514066427.83,126.7448999908,1094109972.3,212.8343562365,-532145264.98,-103.5168289877,-73111283.44,-14.2221470771
20250930,3196,顾家家居,2454332522.76,1726846484.57,1961255146.42,17664219986.45,9.6642629548,1580304058.86,,7024929043.18,14.6870179406,39.7692569984,10639290943.27,2025-10-28,1538530266.62,13.24,15012062977.42,8.7718507039,10150976226.84,2348603680.61,239098776.84,-21095706.87,13141131560.66,1880693992.05,2037851251.74,-731672244.6,67.4763241167,1855065884.54,253.5378235584,-585345956.29,-80.0011153368,-2024256094.91,-276.6615940197
