序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1155,600064,南京高科,8.75,1.04,0.09,165065.0,143620321.0,2.08,8.78,8.6,8.66,8.66,0.87,0.95,4.66,0.77,15140471885.0,15140471885.0,-0.23,-0.23,2.34,0.81
