序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1025,601818,光大银行,3.29,1.23,0.04,2959295.0,968057395.0,1.54,3.29,3.24,3.25,3.25,1.1,0.64,3.94,0.39,194391462991.0,152678423196.0,0.3,0.0,-3.8,-2.95
