报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20160930,2445,伟星新材,951009004.65,226836991.13,470433437.71,3279873963.14,19.2790495504,174006920.62,273180096.76,769122292.48,50.426952617,23.4497514576,2510751670.66,2016-10-25,443959716.9,34.714066913927,2145174505.57,17.1857245265,1124365146.97,317665771.15,175388350.59,-4764692.81,1640666014.38,507990025.43,528643592.6,194724735.88,584.0267216085,493771295.9,253.5739969904,-81972680.02,-42.0966959588,-217073880.0,-111.4773010316
20161231,3812,伟星新材,1014170431.5,170183312.35,469114085.82,3671165871.81,26.5505239393,262443954.98,353510841.11,924111199.61,82.040619545,25.1721450863,2747054672.2,2018-03-24,670703528.38,38.457813068279,3321493431.96,20.9354311409,1775413552.52,501649196.31,237554713.09,-8816393.84,2553308282.04,773837655.02,795498733.98,303215588.72,86.5851327585,969252862.49,319.6579920517,-448963393.77,-148.0673852111,-217073880.0,-71.5906068406
20170331,2170,伟星新材,993855017.72,196909090.23,454743620.46,3746032888.88,25.5276198621,255999248.62,390072386.31,887175510.66,70.5366938921,23.6830678474,2858857378.22,2017-04-26,83237330.35,17.740216010874,551761025.23,23.3488990177,310722430.41,88484238.14,53266671.82,-1907437.09,455860538.33,95882450.41,95094720.27,-21221483.62,-125.3617134153,100921320.83,475.5620419248,-123842804.45,-583.572791929,1700000.0,8.0107500043
20170630,3563,伟星新材,636290344.61,199738035.92,492419028.22,3532522775.76,17.3310036413,221257759.68,386187985.23,842606830.19,18.5228792437,23.8528350326,2689915945.57,2017-08-05,312258812.32,26.666354373245,1593721452.02,20.468046575,877034444.04,233962559.98,125210717.12,-2696565.68,1251424944.07,374943097.2,373629070.12,-380273606.89,-805.2437470152,170719401.14,44.8938338204,-101314964.03,-26.6426494488,-449678044.0,-118.2511843716
20170930,2083,伟星新材,810980733.74,212547305.07,530196795.26,3795199841.03,15.7117585517,212057342.94,390311021.63,867450098.47,12.7844176344,22.8565065031,2927749742.56,2017-10-27,544756560.85,22.70405176709,2575723521.9,20.0705823798,1367791633.29,364174787.15,150624357.3,-4933890.36,1967557846.83,650868867.72,648954380.4,-199023217.76,-202.2074657647,471766755.83,237.0410654293,-221111929.59,-111.0985602979,-449678044.0,-225.9425051314
20171231,3774,伟星新材,1429507276.89,212608495.45,536480204.3,4197904873.47,14.3480033333,233207472.35,429751274.51,987403508.19,6.8489926977,23.5213407152,3210501365.28,2019-03-30,821285714.9,22.451378313711,3902958185.86,17.5061238509,2079385302.49,586156720.67,207575508.37,-8159578.81,3007043391.09,962415239.73,963312465.77,416641683.64,37.407738632,945895358.97,227.0284986145,-65535631.33,-15.7294946481,-463718044.0,-111.2990039664
20180331,2254,伟星新材,1411118637.48,225120806.41,504983588.39,4234605097.79,13.0423897334,194851028.22,477466300.19,902919515.09,1.7746211703,21.3224018353,3331685582.7,2018-04-26,107555060.25,29.214932528167,663020630.91,20.1644553697,368698436.62,105810470.75,44004697.22,-3452304.07,543082144.06,126183963.09,125665173.57,-16073521.86,24.2582557006,21042166.54,130.911985085,-37115688.4,-230.911985085,,
20180630,3484,伟星新材,700703556.96,270929877.79,580839434.76,3971046061.64,12.4138841762,203532618.12,489898011.44,910199457.43,8.0218465859,22.92089901,3060846604.21,2018-08-08,385994782.41,23.613735523479,1886855596.18,18.3930600789,1017776482.66,272227308.29,108743904.97,-11283621.01,1454686710.45,462572528.21,462174629.93,-725031602.38,-90.660511075,196109871.68,27.0484584446,-316098016.86,-43.5978260565,-605043457.2,-83.4506323881
20180930,2065,伟星新材,775247410.49,305389303.81,580263525.36,4244963262.65,11.8508495062,,487087740.01,916517972.08,5.6565644175,21.5907162294,3328445290.57,2018-10-27,654035081.3,20.060065046209,2967271755.71,15.2014853489,1563633422.0,401346823.02,151637400.04,-13024715.22,2225562113.39,776139648.46,775782769.96,-653475645.33,-228.3414129692,482747357.72,73.8738101672,-531179545.85,-81.2852857862,-605043457.2,-92.588524381
20181231,3879,伟星新材,1009995116.99,280166334.4,651389257.31,4614076793.41,9.9138006335,270970668.56,405670405.86,956853722.95,-3.0939514582,20.7377069302,3657223070.46,2020-04-17,978334272.75,19.12228046839,4569537728.89,17.078828706,2432258786.76,625143323.84,216171280.67,-15334973.9,3450599589.3,1165031217.98,1164969157.51,-420746938.83,-200.9853203247,956797778.57,227.4045727417,-772501260.2,-183.6023483256,-605043457.2,-143.8022244161
20190331,2918,伟星新材,934998713.23,331418665.99,769566393.63,4668761631.11,10.2525860923,,439463129.92,868599381.22,-3.8010180638,18.6044919371,3800162249.89,2019-04-25,130150287.37,21.008055843658,781611515.96,17.8864547378,440027979.36,120220724.03,50253923.82,-4086352.78,640760556.63,153177181.37,152526849.85,-76774302.7,-377.6445595975,-141343121.17,-184.1021229751,64568818.47,84.1021229751,,
20190630,3767,伟星新材,918634199.41,305526395.67,781508545.14,4275500820.64,7.6668654625,259776051.21,468701545.06,914350669.83,0.456077222,21.385814392,3361150150.81,2019-08-08,443534050.08,14.906747524085,2105284069.73,11.5763216853,1129266317.9,293741707.88,114486855.54,-12079020.27,1610776750.03,530943121.24,530140790.59,-90904320.04,87.4620196221,237423400.36,261.1794469785,458228773.6,504.0781047571,-786556494.0,-865.2575517356
20190930,2189,伟星新材,1339524059.83,311503293.94,756263316.86,4464779938.2,5.1782939439,224218240.56,422488229.16,854528840.45,-6.7635478538,19.1393271847,3610251097.75,2019-10-29,692378050.42,5.862524842519,3120030799.8,5.1481312352,1659921590.92,418753132.64,160346467.16,-22797681.74,2347621300.76,821667732.74,822887916.98,330037861.43,150.5049979733,551056840.44,166.9677648656,565537514.99,171.3553446685,-786556494.0,-238.3231095342
20191231,3505,伟星新材,1589608170.88,263549689.59,728380229.92,4824673068.86,4.5642126232,318675224.4,346938129.17,918974258.7,-3.9587518281,19.0473892341,3905698810.16,2021-04-17,983249287.9,0.5,4664060882.85,2.0685495901,2498335774.36,619757576.25,239582738.6,-33643900.15,3524322543.5,1193780232.67,1195809234.91,580738727.27,238.0256571527,894652929.45,154.0542911019,469152397.29,80.7854505408,-782253213.58,-134.6996810868
20200331,2852,伟星新材,1490472733.1,225265732.43,766730879.52,4814265341.34,3.1165375688,321252387.85,369104418.08,823221034.67,-5.2243125578,17.0996190759,3991044306.67,2020-04-28,86106404.31,-33.84,563687545.76,-27.8813663502,346870841.16,76995369.41,45912276.97,-17805699.69,479302906.48,106490191.96,105423002.24,-98899669.37,-28.8187139341,-121748051.46,-123.1025869303,21044865.11,21.2790045144,,
20200630,4115,伟星新材,1331479378.6,254929870.34,668494768.41,4378519768.36,2.4095176692,331763581.09,385003100.79,901735717.99,-1.3796623392,20.5945334427,3476784050.37,2020-08-12,356567746.59,-19.61,1804653832.11,-14.279794444,1041087696.44,201051401.11,116924199.83,-24061444.47,1413997741.56,427790683.25,427027301.43,-260609223.71,-186.6851911937,496632819.29,190.5660944076,29347896.74,11.2612655539,-786556494.0,-301.8145262868
20200930,2504,伟星新材,1464973217.58,298164277.17,780131943.42,4800501523.94,7.5193310843,321540124.09,401464117.43,944393421.03,10.5162723979,19.6728074415,3856108102.91,2020-10-29,734203745.04,6.04,3220639249.25,3.2245979577,1843552133.38,337132024.42,166755566.5,-32114912.99,2443148594.85,870767373.66,870436449.8,-125434076.54,-138.0059657388,671169914.49,535.0778137837,-9788615.46,-7.8037928209,-786556494.0,-627.0676324142
20201231,4358,伟星新材,2023704598.24,292342285.49,768833242.1,5659644641.19,17.3062829421,399253680.11,,1312847886.42,42.8601371574,23.1966487236,4346796754.77,2022-03-31,1192617512.3,21.29,5104806705.11,9.4498299514,2884407322.98,543158939.05,266397519.9,-42599317.6,3847824851.02,1386890548.79,1384470858.32,292203283.47,-49.6842091376,1346245030.2,460.7220747874,-402057661.8,-137.595189563,-651209619.0,-222.8618416832
20210331,2029,伟星新材,1975609184.71,274985887.0,814913887.07,5657943688.94,17.5245502228,374228489.13,,1166497062.51,41.6991322358,20.6169790058,4491446626.43,2021-04-29,112785456.67,30.98,896190057.55,58.9870246897,562066847.21,100037690.1,77146761.75,-15793491.6,759894570.39,137004745.26,136530409.25,92743750.23,193.7755917899,149164865.28,160.8354901652,-54162451.54,-58.4001093396,,
20210630,4499,伟星新材,1362482593.94,326021129.36,815436658.29,5281994347.75,20.6342468959,381830296.51,,1253329159.93,38.990741403,23.7283320923,4028665187.82,2021-08-12,413596188.78,15.99,2386686784.42,32.251778261,1437845763.4,228755895.63,172023926.8,-28512415.6,1902768975.56,496928726.29,495648238.62,-522439557.13,-100.4685596667,431208481.18,82.5374869294,-153357905.58,-29.3541910231,-796056494.0,-152.3729363782
20210930,2922,伟星新材,1772257458.31,315490598.11,867903801.92,5661077041.91,17.9267835596,323357358.49,,1256526961.3,33.0512192609,22.1958993315,4404550080.61,2021-10-28,772922331.64,5.27,4026467776.95,25.0207634366,2409510237.74,362365949.01,232943459.79,-38506241.53,3114155579.48,916314715.11,915181877.75,-110614305.33,11.8147887869,905695228.59,818.7867074589,-217602178.92,-196.7215526697,-796056494.0,-719.6686645774
20211231,3169,伟星新材,2410042585.07,353405746.86,1073045678.37,6436195980.04,13.7208497721,385252684.8,,1500897437.44,14.323788229,23.3196354197,4935298542.6,2023-04-21,1223351284.66,2.58,6387626214.01,25.1296392401,3845992412.4,597436713.57,337870860.2,-45911084.46,4968058553.39,1441369461.16,1439783889.59,527028611.67,80.3636856545,1593587464.95,302.3720970101,-264797515.3,-50.2434800382,-796796901.65,-151.1866498339
20220331,2919,伟星新材,2080381426.22,385440965.29,1131802072.48,6447749664.85,13.9592406594,416408172.83,,1390333703.57,19.1887873749,21.5630844223,5057415961.28,2022-04-28,117148322.31,3.87,1005611886.79,12.2096678398,637985506.99,113707706.47,62341035.53,-8414625.52,845487565.99,142523185.42,143000267.98,-330226859.59,-456.0637334279,-70553959.68,-21.3653001357,-258330414.1,-78.2281654559,,
20220630,4529,伟星新材,1540278777.71,466583946.57,1136227052.87,5736795062.12,8.6103975966,402523405.38,,1367840580.26,9.1365799178,23.8432882027,4368954481.86,2022-08-17,364782020.2,-11.8,2501980066.32,4.830683383,1557873210.74,259129345.83,157242217.5,-16246281.78,2055974913.52,441643167.12,442712810.67,-867803008.1,-66.1059152694,88291108.99,10.1740957528,776888.6,0.0895236122,-956438005.71,-110.2137232509
20220930,2747,伟星新材,2282146497.37,455225695.78,1144945388.64,6316425886.02,11.5763986121,395703625.69,,1441672163.1,14.7346780055,22.8241760311,4874753722.92,2022-10-28,768999219.71,-0.51,4163197291.56,3.3957682561,2499659569.18,415713601.55,211649653.41,-35887831.66,3247361577.11,921525607.36,922585877.42,-123126091.63,-11.3111828191,681848139.35,553.7803810089,69611768.53,56.5369757201,-870494274.01,-706.9941573601
20221231,4062,伟星新材,3177470419.32,444334754.77,891636155.36,6938789194.54,7.8088550451,438340190.12,,1488388501.55,-0.8334304249,21.4502625721,5450400692.99,2024-04-09,1297482018.24,6.06,6953640738.88,8.8611090553,4188877583.17,749622827.55,278345052.81,-60474945.72,5403548031.74,1532907808.01,1535041633.95,559077764.71,6.0811030616,1530820672.91,273.8117609997,-103781707.09,-18.5630181776,-873731938.19,-156.2809314449
20230331,2481,伟星新材,2907795082.27,420021648.79,984098728.91,6984798800.32,8.3292491704,434750176.25,,1348350211.24,-3.0196701858,19.304066585,5636448589.08,2023-04-28,173602127.97,48.19,896351074.01,-10.8651075246,563050341.86,123931476.17,63984200.25,-16756109.48,776054488.99,197572399.96,197560227.02,-270332908.01,18.1372138094,-141983311.72,-52.5216529372,-127901230.99,-47.3124903407,-1301861.72,-0.4815772262
20230630,3498,伟星新材,2621465783.81,439727349.65,893290346.49,6386470059.11,11.3247029039,440347880.4,,1394100799.15,1.9198303712,21.8289725975,4992369259.96,2023-08-25,494144430.87,35.46,2237366262.94,-10.5761755236,1316390783.78,277907264.33,157414489.96,-26312353.31,1821207619.85,581045296.18,579001870.15,-558305568.92,35.6644810275,406478175.61,72.8056817338,5206101.5,0.9324824594,-971366846.85,-173.9848034704
20230930,2599,伟星新材,2947999999.25,449664296.78,919624791.59,6785228607.6,7.4219618822,427376316.23,,1400858954.66,-2.8309632026,20.6457149151,5384369652.94,2023-10-28,874315172.69,13.7,3745998081.04,-10.0211251426,2100779265.39,456702373.1,213533154.05,-52232446.11,2876924468.64,1047927075.88,1046344877.54,-233536065.0,-89.6722797811,803332990.52,343.9866945262,-69137156.65,-29.6044881333,-968952292.51,-414.904778202
20231231,3696,伟星新材,3174467037.65,550595082.38,1015472937.09,7291639684.66,5.0851882112,496741195.14,,1542390610.91,3.6282267233,21.1528637949,5749249073.75,2025-04-16,1432407923.84,10.4,6378284320.69,-8.2741752097,3551650058.67,831135470.37,302803295.18,-71656376.95,4877027410.33,1734788259.59,1731858667.31,-985447332.83,-276.2630165307,1373833592.06,139.4121782353,-1135469709.0,-115.2237842827,-1225645625.85,-124.3745439272
20240331,2678,伟星新材,2905141611.13,564393236.23,1097361980.81,7163598241.84,2.5598366772,416704576.89,,1300841431.14,-3.5234748142,18.1590506227,5862756810.7,2024-04-27,153542014.75,-11.56,996663372.67,11.191184076,583207439.05,150029730.81,69386144.83,-15594946.22,832874000.92,184767481.29,185402960.12,-368245294.18,-36.2191887369,-175717757.73,-47.7175840417,-148325465.08,-40.2789845313,-42244802.71,-11.4719192282
20240630,3756,伟星新材,1586182520.21,609189351.1,1038679358.38,6178075803.9,-3.2630585172,499967069.92,,1410328276.03,1.164010299,22.8279535699,4767747527.87,2024-08-24,339825269.59,-31.23,2343158957.32,4.7284477348,1356423696.42,356672032.27,158970442.56,-24386644.33,1947769407.72,405758973.09,405910361.06,-644512912.93,-15.4408891491,291782974.28,45.2718585503,396995673.54,61.596232686,-1328668814.71,-206.1508447782
20240930,2326,伟星新材,1751653553.69,583910800.73,1002369307.53,6462854499.23,-4.7511163885,527859294.26,,1553418378.43,10.89042,24.0361032206,4909436120.8,2024-10-30,623910809.42,-28.64,3772679833.05,0.7122735098,2169640119.91,554545054.14,215347550.84,-41710036.75,3056621376.55,749105501.86,748034335.91,-634630060.06,-171.7482030281,812344463.95,128.0028342611,17848366.4,2.8124048203,-1473812970.21,-232.2318249581
20241231,3763,伟星新材,1732408926.31,538751578.75,951435782.37,6631662560.69,-9.0511483358,435125775.15,,1397050177.87,-9.4230626154,21.066364054,5234612382.82,2025-10-28,952671657.36,-33.49,6266592379.4,-1.7511282921,3651918291.68,947850110.09,294007029.56,-45105659.29,5104282686.06,1141097752.33,1141829725.36,-688237743.3,30.1598654366,1147417005.1,166.7181168528,-366061607.18,-53.1882493722,-1469280427.05,-213.4844305407
20250331,3473,伟星新材,2075067585.09,475416960.72,959772902.26,6649539579.57,-7.1759839806,373921155.29,,1274037170.36,-2.0605325244,19.1597802391,5375502409.21,2025-04-26,113701770.51,-25.95,895038606.78,-10.1964985046,532981358.13,133542604.09,65829469.61,-2469874.18,771302097.14,136495018.02,136400118.63,276410366.57,175.0614796546,84579894.33,30.5993929893,190542351.94,68.9345896482,-1399595.12,-0.5063468268
20250630,4968,伟星新材,1726421075.99,464038728.93,795495598.01,5981337726.91,-3.1844555366,416836529.96,,1371423064.67,-2.758592593,22.9283669855,4609914662.24,2025-08-13,271020926.82,-20.25,2077733370.22,-11.3276816441,1236307599.91,312598727.2,144941851.45,-8287867.19,1777471171.26,322057104.28,321603894.05,121370007.43,118.8312763011,580938271.09,478.6506019002,337485144.91,278.0630503831,-806089893.69,-664.1590544146
20250930,3750,伟星新材,1411585195.54,489066153.44,765945083.06,6372469463.0,-1.3985311945,436096343.96,,1492305151.45,-3.9341125243,23.418003964,4880164311.55,2025-10-28,539537012.35,-13.52,3366789037.8,-10.7586864831,1970537787.07,499982173.99,204805760.13,-9454779.44,2814909418.39,639632689.55,637475055.34,-33144685.89,94.7773217854,947687004.79,2859.2426790079,-169854598.72,-512.4640471287,-817401259.75,-2466.1608272976
