报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20140331,2199,爱尔眼科,571954015.75,112684877.77,117185528.42,2188464959.69,9.2621262584,248866454.86,22924104.65,378924548.57,8.0011144995,17.3146271724,1809540411.12,2014-04-19,65581458.68,34.598059059239,519346097.93,25.6350730579,291304158.66,50044118.82,88292975.84,-1434845.55,428848680.31,90497417.62,88193816.17,-47751971.22,-171.5821597668,90793737.92,190.1361045426,-144424659.14,-302.4475334738,5878950.0,12.3114289312
20140630,1996,爱尔眼科,525516821.06,131244202.6,135207773.15,2303226210.2,14.7205390147,264342881.0,24568798.92,420491452.88,1.4476497855,18.2566285073,1882734757.32,2014-08-15,144087556.05,41.31694956658,1116223215.47,23.849687177,613133211.25,123050703.77,182427810.42,-2171779.88,920281247.47,200741968.0,197029942.1,-94189165.91,-1560.1014833835,186972197.9,198.5071171335,-279710013.01,-296.9662278115,-1451350.8,-1.540889322
20140930,2073,爱尔眼科,629503465.95,140096407.21,142098429.12,2501031801.31,17.0728840814,291678144.46,23079934.52,473540233.06,7.9873728589,18.9337949566,2027491568.25,2014-10-24,254927488.32,40.034070889344,1838352650.45,21.9370085061,982547919.5,207812952.66,292520980.27,-2908035.73,1489089441.51,354063208.94,346408088.3,9797478.98,-90.7816512333,414978348.85,4235.5625329446,-429498921.94,-4383.7697719664,24318052.07,248.2072390218
20141231,3161,爱尔眼科,720401743.84,139908136.62,141278446.16,2550430405.25,20.3691362286,279206761.92,21622222.16,489120474.82,19.2089694106,19.177958113,2061309930.43,2016-03-29,309186277.78,38.341131225214,2402047616.93,21.0119497831,1323205901.61,272781663.29,380620362.76,-3875092.41,1989314455.94,429350766.46,407086769.73,100695756.87,9.5035169825,453683706.13,450.5489806445,-380286876.04,-377.6592856151,27298926.78,27.1103049707
20150331,2439,爱尔眼科,594075478.44,149511785.07,140271401.52,2667829673.49,21.904153031,302545514.24,28909066.61,471170771.56,24.3442192748,17.6612013969,2196658901.93,2015-04-21,87753394.27,33.808237932289,651965444.15,25.5358318371,364690983.3,69151287.91,95477816.04,-41951.64,533481650.85,120745029.82,116165824.97,-126326265.4,-164.5467028324,121609046.22,96.2658445058,-260559884.09,-206.2594688958,12624572.47,9.99362439
20150630,2021,爱尔眼科,578738009.64,214192536.71,155746856.32,2801497478.3,21.6336226938,375151689.42,32971405.85,559782329.2,33.1257330835,19.9815396421,2241715149.1,2015-08-20,202062583.01,40.235970787014,1454107192.97,30.2702875928,776305993.24,189387681.38,200248777.46,-134782.53,1176124760.05,281858271.65,271429182.99,-141663734.2,-50.4034278585,213083899.64,150.4152780126,-275402656.43,-194.4058992834,-79344977.41,-56.0093787292
20150930,2424,爱尔眼科,697250285.4,216765239.97,176645264.24,3056207300.53,22.197858457,411908709.02,29278455.47,614672034.76,29.8035503315,20.1122494097,2441535265.77,2015-10-23,358403839.16,40.590503410174,2441812172.68,32.8261023304,1271558871.3,349293082.1,322511793.77,-1590596.5,1953166255.2,498112954.97,473375376.48,-23151458.44,-336.3001593294,439971502.05,1900.4051221665,-407945389.18,-1762.0720968281,-55177571.31,-238.3330253383
20151231,2642,爱尔眼科,720813783.46,212586463.57,174442055.73,3256625248.1,27.6892418392,360823776.52,33419006.21,757420207.21,54.8535066925,23.2578251873,2499205040.89,2017-04-06,428043981.61,38.442101856336,3165580471.34,31.7867493146,1690659317.84,404908883.86,465970306.95,-4135041.59,2574795737.3,600670606.6,550167447.75,-65587960.38,-165.1347806687,522168231.46,796.1342728676,-654278606.87,-997.5590079022,66522415.03,101.4247350346
20160331,2516,爱尔眼科,544011836.38,245154236.5,185290834.45,3387587567.1,26.9791546575,401601677.16,33771820.51,762842593.13,61.9036322233,22.5187564312,2624744973.97,2016-04-21,118643331.06,35.20084555927,915094225.02,40.3593140144,498839857.63,113340480.11,137901245.16,2187455.2,755502455.84,163604093.3,157215609.1,-176801947.08,-39.9566008859,136004171.0,76.9245889235,-307114250.46,-173.7052422398,-5691867.62,-3.2193466837
20160630,2339,爱尔眼科,802063408.93,270575115.97,202022039.25,3942682037.18,40.7348058572,446303923.76,31567613.95,1106163497.12,97.606004945,28.0561173001,2836518540.06,2016-08-20,272752538.33,34.984188693907,1919660615.12,32.0164444823,1024382979.94,247959006.49,284552461.51,4491652.18,1570003586.97,357431544.68,349216628.71,81249625.47,157.3538640138,320431790.13,394.3794057836,-556684245.31,-685.1529986628,317317506.21,390.5464232905
