报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20171231,3020,元祖股份,142836039.56,41047321.42,37052171.12,1970288947.07,10.5034026064,69543066.41,500176479.26,750777467.24,5.1422774178,38.1049423414,1219511479.83,2019-04-18,203513298.3,62.875782190274,1777241093.1,11.6607475054,598417116.28,761772368.64,116302282.01,-1020338.08,1540544028.02,269091272.04,264461357.42,-591650034.25,-195.4165122033,324748214.93,54.8885652211,-861377672.41,-145.5890513895,-55200000.0,-9.3298397371
20180331,1031,元祖股份,119576551.93,50820328.63,36210922.88,1956016257.87,11.3994987945,68494591.2,551758983.55,757233124.78,11.1048412564,38.7130281629,1198783133.09,2018-04-27,-27494567.3,-57.229947950411,275436331.36,2.4457854784,107685961.74,173088157.08,23034168.75,-148484.84,310546295.57,-27031756.84,-26155853.28,-23259487.63,-107.4735427367,-32389193.7,-139.2515356109,9129706.07,39.2515356109,,
20180630,933,元祖股份,176478650.03,96395060.35,37381143.18,2028639597.14,15.4251171024,129488208.54,590800855.47,899570330.79,22.1738063594,44.3435261768,1129069266.35,2018-08-29,26110401.96,513.760370720073,722705509.69,8.5619373577,275970598.5,363598326.35,48375299.69,161871.69,702140868.76,37467528.26,38236900.44,33642610.47,107.8713986878,130455111.77,387.7675065861,13587498.7,40.3877657238,-110400000.0,-328.1552723099
20180930,1497,元祖股份,168172988.14,265717722.03,57360554.01,2636836795.51,8.7617070862,,672192233.28,1276512019.06,5.1403005247,48.410732937,1360324776.45,2018-10-29,257468808.98,25.550607041764,1643706030.77,16.4684139718,576171494.13,658682971.04,80862964.33,338742.01,1342463697.7,322017817.11,320047535.01,25336948.58,106.3707391533,554033697.29,2186.6630685249,-418296748.71,-1650.9357762212,-110400000.0,-435.7272923036
20181231,3825,元祖股份,145825819.79,30480954.71,49923139.09,2204174819.14,11.8706381832,77788393.43,551125303.49,805124372.05,13.4835898488,36.5272466167,1399050447.09,2020-04-17,253818072.43,18.737528126436,1972521572.28,10.1829066502,689087460.26,849527682.06,110028397.72,-214722.58,1681249985.27,315436579.92,308582592.64,2989780.23,100.5053291738,365296419.61,12218.1696147613,-252105918.22,-8432.255845775,-110400000.0,-3692.5791030466
20190331,1995,元祖股份,158938478.09,71426581.35,49679541.48,2183527026.54,11.6313332139,,587891345.22,791832004.05,4.5691185631,36.2638975577,1391695022.49,2019-04-26,-6824027.35,75.180451921497,340679302.54,23.6871333777,118338890.7,199556694.47,25338373.85,-146019.51,349222496.26,-1394180.2,-1529561.05,13112658.3,156.375525156,-54461576.56,-415.3358938668,67574234.86,515.3358938668,,
20190630,1227,元祖股份,267384050.28,103332992.29,54717404.21,2301329828.65,13.4420244924,147002851.94,623694646.19,1025710580.2,14.0222776466,44.5703422183,1275619248.45,2019-08-29,35544262.12,36.130658480296,832821356.76,15.2366137512,297519647.69,413400635.18,51588020.76,-11029.78,776772415.95,65116718.63,56723462.63,121558230.49,261.3222303257,78566023.76,64.6324180957,102459484.16,84.2883972126,-59467277.43,-48.9208153083
20190930,862,元祖股份,140837242.32,221566105.79,67778622.13,2862760926.87,8.5679982828,270681378.7,786646332.83,1344143055.32,5.2981119841,46.9526827303,1518617871.55,2019-10-30,275327562.13,6.936278309109,1788998864.14,8.8393441802,609846659.45,723161522.91,81833085.7,-223968.64,1441035645.11,353676233.6,338196791.53,-4988577.47,-119.6889434189,633462934.29,12698.2679551331,-480051511.76,-9623.0140685778,-158400000.0,-3175.2538865554
20191231,3264,元祖股份,228971842.95,54828001.72,62662580.73,2392749966.68,8.5553625739,89780568.13,645399836.52,900292559.28,11.8203088285,37.62585192,1492457407.4,2021-04-20,247768136.84,-2.38,2222668088.36,12.6815604755,810000681.48,942861355.47,111187368.64,-523754.05,1897886078.38,331119955.87,315002594.51,83146023.16,2681.0078588954,341199524.52,410.3618087223,-101055694.2,-121.5400212293,-158400000.0,-190.5082095089
20200331,1450,元祖股份,176918788.47,74437103.01,51691860.29,2488367524.6,13.9609216811,78493721.63,,1029638737.88,30.0324731273,41.3780813204,1458728786.72,2020-04-29,-30870122.25,-352.37,313931796.61,-7.8512271601,121765735.63,197843155.57,23094797.08,-394332.57,348837497.7,-28948073.77,-29273027.94,-52053054.48,-496.9679777288,-33622251.59,-64.5922740286,-18430802.89,-35.4077259714,,
20200630,2880,元祖股份,219898851.35,141550944.98,46935205.01,2292881551.96,-0.3671041232,139842790.79,,1065942210.6,3.9223179693,46.4891965173,1226939341.36,2020-08-25,25417921.3,-28.49,835036549.19,0.2659865062,317485522.95,420511006.24,47918775.32,-281850.14,800944837.2,43684357.16,43390442.29,-9072991.6,-107.4639056224,134449368.09,1481.8636897008,144477640.31,1592.392528061,-288000000.0,-3174.2562177617
20200930,2715,元祖股份,346688569.92,308914732.77,80093423.75,3013552045.4,5.2673318654,333481043.33,,1521202252.24,13.1726452939,50.4787118099,1492349793.16,2020-10-28,293001892.99,6.42,1863909527.01,4.1872951611,647989505.97,748130468.34,78293503.49,61430.8,1504402752.91,360629514.38,359352335.57,117716726.97,2459.7253461115,639868395.04,543.5662471342,-234151668.07,-198.9111268186,-288000000.0,-244.6551203156
20201231,857,元祖股份,267977648.22,59772991.33,59637492.4,2551106712.33,6.6181902771,110669069.09,12870223.2,1052808052.37,16.9406590689,41.2686794826,1498298659.96,2022-06-25,300032854.14,21.09,2303268400.06,3.6262864492,881923168.99,897829224.29,118797674.62,-12461.35,1936395022.67,377379180.48,374203361.38,39005805.27,-53.0875876108,482707979.65,1237.5285583996,-155568211.21,-398.8334816655,-288000000.0,-738.3516325492
20210331,1419,元祖股份,185967882.03,82042953.78,59139281.64,2840111259.7,14.1355218481,102513267.65,12870223.2,1341317355.14,30.2706770631,47.2276341484,1498793904.56,2021-04-29,1346970.66,104.363347346316,403628509.57,28.5720382352,161791418.69,199939126.51,25439614.12,4730275.32,398062197.97,12392594.41,11429803.64,-82009766.19,-57.5503436047,-14744830.63,-17.9793594288,-36485451.33,-44.4891541886,-30931572.37,-37.7169376368
20210630,2617,元祖股份,188470263.79,126241156.12,50164523.01,2923198150.4,27.4901508934,154448851.19,12870223.2,1605077190.04,50.5782559391,54.9082582657,1318120960.36,2021-08-26,61775529.96,143.04,1002774632.27,20.0875139229,406004109.28,439567527.49,50789708.09,8874589.48,921253474.17,89165510.68,84527324.72,-79507384.43,-776.3083659198,192077519.12,241.5845024925,-72214332.23,-90.8272014577,-200033694.93,-251.5913413126
20210930,2339,元祖股份,165626158.84,262111678.19,60406184.46,3532817966.0,17.2310254735,332577510.14,12870223.2,1944700126.16,27.839682284,55.0467118565,1588117839.84,2021-10-28,332255307.64,13.4,2084352046.14,11.8268894458,753939080.61,779570818.98,90257370.11,12532902.61,1669484201.78,420676725.41,414498219.21,-102351489.38,-186.9472775998,828741822.04,809.7017708879,-566400780.53,-553.3879223068,-364619763.43,-356.2427529279
20211231,4687,元祖股份,177159761.25,58009036.07,63057159.7,3074535049.87,20.5176966926,128198991.98,,1477245869.44,40.3148338498,48.0477810621,1597289180.43,2023-03-28,339855467.28,13.27,2584315723.87,12.2021091334,979011023.7,1003580251.44,127869479.84,18798691.24,2172468030.06,430821875.4,429040338.12,-90817886.97,-332.8317191284,652225740.02,718.1688120925,-337749553.9,-371.8976130898,-404831538.04,-445.7618994964
20220331,2330,元祖股份,364489880.91,79414218.74,71269440.06,3045920458.94,7.2465189009,122447505.67,,1472358747.22,9.7696038583,48.3387129463,1573561711.72,2022-04-28,-19812293.94,-1570.87791355455,435677101.57,7.9401209875,187458938.99,227827111.55,29739470.43,4071434.23,457251351.18,-14140173.39,-14547783.21,187330119.66,328.4241601494,-37643843.64,-20.0949231807,249401063.87,133.1345244014,-25427785.96,-13.5737840803
20220630,3201,元祖股份,558188846.17,101136568.59,78855750.92,3125628315.53,6.924955296,185796926.27,,1708606469.42,6.4501121829,54.6644161409,1417021846.11,2022-08-25,62036367.1,0.42,1046957816.83,4.4060931677,435282083.38,455576990.24,54464543.59,5039497.97,970306422.33,78544162.88,78090301.96,381029084.92,579.2373534253,213518143.0,56.0372295582,358493974.23,94.085724271,-191221057.67,-50.1854229081
20220930,3045,元祖股份,377425956.1,152279685.69,89516997.14,3545332436.91,0.3542348072,317749159.7,,1892603759.92,-2.6788894359,53.3829702461,1652728676.99,2022-10-27,298326584.03,-10.21,2127541124.9,2.0720625789,840952979.67,768225824.57,93320027.18,4225154.66,1744293838.43,379697504.34,377672073.5,200266194.85,295.6651496359,783583888.37,391.2711723299,-226779872.45,-113.2392177421,-354922344.84,-177.2252901224
20221231,4839,元祖股份,488792234.97,52098164.14,75733065.42,3143254453.0,2.2351152944,113387007.89,,1520849454.51,2.9516809606,48.3845478389,1622404998.49,2024-03-26,266374236.6,-21.62,2587144580.12,0.1094624865,1031354644.05,1018123009.93,131361392.33,8370261.01,2235264712.11,345756768.38,344018172.98,140668131.25,254.8903370725,556108278.73,395.3335228017,-6968527.91,-4.9538782154,-410391801.88,-291.7446888881
20230331,1643,元祖股份,199304601.14,80020325.0,66800544.98,3115271605.52,2.2768535001,122576874.12,,1502852738.43,2.0710979079,48.2414674781,1612418867.09,2023-04-28,-8809500.49,55.535181757959,447667887.73,2.752218585,186345586.91,228240452.1,32862770.0,321127.33,456637092.84,-2634172.59,-2546543.07,-289487633.83,-254.5334163857,2083017.26,0.7195531058,-255085082.53,-88.1160549607,-38224553.59,-13.2042094801
20230630,3803,元祖股份,388495227.84,165028757.94,51467354.82,3127250352.85,0.0518947602,194925562.33,,1694083687.08,-0.8499781898,54.1716682688,1433166665.77,2023-08-23,47996359.53,-22.63,1073374446.7,2.5231799644,447865989.46,482419924.55,64008873.35,4598686.17,1018963065.81,60508923.83,58684264.4,-100297007.13,-126.322664358,225585755.19,224.9177334849,-9363050.35,-9.3353237728,-320292179.42,-319.3437058444
20230930,2899,元祖股份,593185480.48,319070279.99,55684707.9,3656123965.04,3.1249968826,313600326.03,,1972166887.57,4.2038977907,53.9414666031,1683957077.47,2023-10-27,301644576.19,1.11,2157493067.7,1.4078196867,824854143.64,813573378.69,99749873.09,6761130.37,1783278055.21,379896057.15,378672287.65,104393245.51,-47.8727572628,697170305.35,667.8308562437,-214676764.38,-205.6423893435,-381872762.91,-365.8021752695
20231231,4856,元祖股份,317590453.25,69347646.43,37206599.83,3152048448.54,0.2797735809,109333440.38,,1491462734.78,-1.9322569793,47.3172528636,1660585713.76,2025-03-26,276332721.47,3.74,2659102038.95,2.7813466392,1009029029.18,1096929070.61,144685401.35,12898092.93,2311117477.06,356868283.95,353633237.99,-237439.25,-100.1687939179,529687722.89,223083.472041796,-108971900.9,-45894.6450091971,-421034724.98,-177323.136330662
20240331,1439,元祖股份,230618928.76,81865401.3,33841450.37,3091122424.65,-0.7751870119,85090331.08,,1441401079.85,-4.0890006724,46.6303459337,1649721344.8,2024-04-29,-8394514.37,4.710665723568,420968671.4,-5.9640677971,163870587.92,226293551.69,25712271.17,1261380.97,425421013.65,1860694.14,66514.05,-86971524.49,69.9567393124,-12565622.77,-14.447973453,-39946221.84,-45.9302306982,-36177435.32,-41.5968738413
20240630,3860,元祖股份,366640863.38,81699752.59,35318567.78,3078101814.42,-1.5716214848,133802422.08,,1628100655.17,-3.8949098214,52.893008527,1450001159.25,2024-08-23,33007919.48,-31.23,960432476.77,-10.5221407382,367221269.71,472745592.39,49726251.23,4418433.87,912867399.15,55084906.92,47808640.54,49050410.13,148.9051583228,130108515.07,265.2546935391,116833589.7,238.1908517999,-205824369.15,-419.6180390837
20240930,3377,元祖股份,514444026.61,176244870.22,38963049.0,3401480370.26,-6.9648512254,204249826.54,,1729485159.53,-12.3053342782,50.8450724764,1671995210.73,2024-10-28,253398374.01,-15.99,1902042603.7,-11.8401522501,678541247.55,768914707.65,73576321.65,8127407.63,1564068877.14,342552975.08,322450182.74,196853573.36,88.5692626935,522351286.04,265.350167195,30171181.84,15.3267128074,-357263501.95,-181.4869274924
20241231,4198,元祖股份,540910993.96,92878590.13,34516318.57,3057175174.76,-3.0098926247,87953547.47,,1400494356.35,-6.0992726341,45.8100787914,1656680818.41,2025-10-25,248756235.39,-9.98,2313707967.98,-12.9891243702,848377180.5,974272994.92,104484765.96,9558980.04,1981741813.64,342889467.31,320745241.87,218801797.6,92250.6438383713,374433858.61,171.1292424089,237915883.19,108.7357991569,-394137750.2,-180.1346033365
20250331,2958,元祖股份,185691724.74,55151624.21,31522008.21,2982874869.73,-3.5018850776,55926256.65,,1353042378.8,-6.1300565322,45.3603465747,1629832490.93,2025-04-26,-25016485.25,-198.009916325868,337747509.22,-19.7689680572,129818595.43,217977580.99,20033486.89,2412697.05,377669735.88,-16362713.45,-18143952.58,-350700526.11,-303.2360340543,-1600846.96,-0.4564712171,-308659805.99,-88.0123589815,-40394789.16,-11.5183143887
20250630,2401,元祖股份,457317569.96,59507883.08,26182786.16,2964075597.6,-3.7044329166,121864337.67,,1535862842.62,-5.6653630264,51.8159133277,1428212754.98,2025-08-27,1234500.85,-96.26,828803577.02,-13.7051695912,318678806.28,452612569.27,42672818.11,10340042.1,842780724.45,16599888.44,11166375.96,-83593424.0,-270.4234965181,142105503.52,169.9960316496,-38323035.83,-45.8445580959,-187243877.69,-223.9935496481
20250930,4188,元祖股份,693333600.34,207769989.99,76150679.04,3317193831.37,-2.4779369485,245227214.27,,1764753532.53,2.0392411467,53.2001933635,1552440298.84,2025-10-25,131067621.48,-48.28,1547948826.34,-18.6165008434,553519582.09,714178674.61,69430106.86,11796715.22,1383021312.5,183652671.21,173621474.2,-378344644.99,-292.195975177,529891566.41,140.0552574027,-547776939.04,-144.7825273315,-360100315.36,-95.1778544056
