报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20140331,412,光大银行,332222000000.0,,,2578202000000.0,6.7803082388,,,2414356000000.0,5.3439098033,93.6449510163,163846000000.0,2014-04-29,8167000000.0,2.54897036665,17939000000.0,6.8942915028,,,4687000000.0,,7189000000.0,10750000000.0,10764000000.0,-4901000000.0,-152.5463707516,60526000000.0,1234.9724546011,-63147000000.0,-1288.4513364619,-2657000000.0,-54.2134258315
20140630,243,光大银行,340394000000.0,,,2669578000000.0,8.0289968145,,,2504347000000.0,6.8360933099,93.8105947831,165231000000.0,2014-08-30,15845000000.0,6.221090031508,37460000000.0,10.8874548576,,,10547000000.0,,16749000000.0,20711000000.0,20771000000.0,-20900000000.0,38.0024324404,54587000000.0,261.1818181818,-90735000000.0,-434.1387559809,14895000000.0,71.2679425837
20140930,153,光大银行,350266000000.0,,,2581418000000.0,4.3273691936,,,2408282000000.0,2.8302329891,93.2929885822,173136000000.0,2014-10-31,23322000000.0,7.653249630724,57930000000.0,18.7869094488,,,16578000000.0,,27315000000.0,30615000000.0,30677000000.0,8640000000.0,120.7757231827,74024000000.0,856.7592592593,-79496000000.0,-920.0925925926,14033000000.0,162.4189814815
20141231,2996,光大银行,354185000000.0,,,2737010000000.0,13.3297116542,,,2557527000000.0,13.0631546652,93.4423695931,179483000000.0,2016-03-30,28883000000.0,8.115291034999,78531000000.0,20.2508192203,,,23416000000.0,,40115000000.0,38416000000.0,38554000000.0,-18820000000.0,10.7718566281,34699000000.0,184.3730074389,-92527000000.0,-491.6418703507,38782000000.0,206.0680127524
20150331,201,光大银行,347905000000.0,,,2868543000000.0,11.2613751754,,,2680474000000.0,11.0223181668,93.4437447861,188069000000.0,2015-04-30,8358000000.0,2.338680053875,22263000000.0,24.1039076872,,,5472000000.0,,11248000000.0,11015000000.0,11019000000.0,51594000000.0,1152.723933891,88932000000.0,172.3688801023,-76501000000.0,-148.2749932163,39433000000.0,76.4294297787
20150630,272,光大银行,344523000000.0,,,3000336000000.0,12.3898983285,,,2791880000000.0,11.4813562178,93.0522448152,208456000000.0,2015-08-31,16241000000.0,2.499211107605,45538000000.0,21.564335291,,,12081000000.0,,24063000000.0,21475000000.0,21490000000.0,19972000000.0,195.5598086124,200349000000.0,1003.1494091728,-254797000000.0,-1275.7710795113,74624000000.0,373.6431003405
20150930,124,光大银行,351074000000.0,,,3086815000000.0,19.5782705474,,,2869908000000.0,19.1682701611,92.9731130631,216907000000.0,2015-10-31,23875000000.0,2.371151702255,70047000000.0,20.9166235111,,,18519000000.0,,38436000000.0,31611000000.0,31664000000.0,63461000000.0,634.5023148148,194991000000.0,307.2611525189,-245577000000.0,-386.97310159,113454000000.0,178.7775169001
20151231,2716,光大银行,326735000000.0,,,3167710000000.0,15.7361500323,,,2943663000000.0,15.0980224256,92.927161893,224047000000.0,2017-03-31,29528000000.0,2.233147526227,93159000000.0,18.6270390037,,,25070000000.0,,53919000000.0,39240000000.0,39358000000.0,23963000000.0,227.3273113709,211400000000.0,882.1933814631,-313132000000.0,-1306.7312106164,125107000000.0,522.084046238
20160331,158,光大银行,369353000000.0,,,3493951000000.0,21.8022877816,,,3261081000000.0,21.6606092803,93.335052495,232870000000.0,2016-04-30,8446000000.0,1.052883464944,23540000000.0,5.7359744868,,,5882000000.0,,12419000000.0,11121000000.0,11147000000.0,52010000000.0,0.8062953057,81096000000.0,155.923860796,-122941000000.0,-236.3795423957,93907000000.0,180.5556623726
20160630,914,光大银行,389003000000.0,,,3764912000000.0,25.4830125693,,,3534984000000.0,26.61661676,93.8928718653,229928000000.0,2016-08-27,16439000000.0,1.219136752663,46968000000.0,3.1402345294,,,12844000000.0,,25350000000.0,21618000000.0,21712000000.0,82251000000.0,311.8315641899,314519000000.0,382.389271863,-356185000000.0,-433.0464067306,123300000000.0,149.9069920123
