报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20160930,313,分众传媒,4510858048.25,2259856587.63,,9943457654.31,1502.0637223409,169638347.87,383719923.81,3124415864.43,2341.5795190749,31.4218250135,6819041789.88,2016-10-31,3147047756.61,26.487240590172,7542151931.46,18.7986332629,2255739316.8,1540226422.89,340095051.03,-101583594.19,4596973306.74,2945252596.86,3749468772.75,1514164664.0,-10.7235461231,2957482970.27,195.3210929158,-571897027.02,-37.7698040786,-870862295.63,-57.5143718735
20161231,1922,分众传媒,4445486663.36,2161763099.85,,12129059829.52,-2.9804680075,169121620.53,456781056.11,3975473135.4,-48.8066683372,32.7764327267,8153586694.12,2018-04-25,4451211722.61,31.337420832996,10213134291.73,18.3800519866,3019106728.34,1944385090.4,469217823.34,-142063223.63,5910744473.92,4300607809.82,5316257642.3,1382936485.27,-11.1267485698,4800012042.7,347.0883944293,-2905180961.92,-210.073347031,-512561708.85,-37.0632862976
20170331,1236,分众传媒,3924930832.03,1940103092.71,,12844069381.24,0.2979260836,193562133.81,476473611.73,3622298062.55,-51.0721940847,28.2021060073,9221771318.69,2017-04-28,1106761395.54,70.420247696117,2420414721.9,14.9918083292,784242692.43,434543082.32,118936281.39,-48884817.47,1415708728.4,1417216105.66,1413894330.71,-646590695.77,-111.9569178894,951616034.22,147.1744088564,-1591973200.22,-246.2103476952,-6112099.98,-0.9452811524
20170630,840,分众传媒,8177183531.22,2628647860.81,,14512316727.69,65.2431716508,204632161.77,365601484.19,7441671749.16,132.0372306775,51.2783168173,7070644978.53,2017-08-30,2532954868.98,33.231266618811,5640666497.84,14.4861456506,1646610224.08,1015211973.87,243595069.63,-112817911.45,3079251335.1,3088321252.25,3077924827.67,3574792138.2,537.4582440975,1829333316.61,51.1731380704,1783558969.16,49.8926622922,-37216795.61,-1.0410897801
20170930,1499,分众传媒,4604120411.99,3452851509.12,2689673.6,12618684631.84,26.9043935272,212927934.73,423987600.4,4124545466.61,32.0101307117,32.6860174966,8494139165.23,2017-10-28,3916537571.27,24.45116420759,8729576790.77,15.7438469829,2419529031.52,1522898612.85,247418293.6,-148505530.93,4613833030.06,4761536525.25,4751433246.58,-46683055.52,-103.0830897478,2388121358.39,5115.6063624989,1010418897.49,2164.423228589,-3442587751.99,-7374.3839464731
20171231,2506,分众传媒,3930262816.1,2980245462.04,6997845.32,15554602846.85,28.2424447194,234720133.86,413978714.84,4996720604.47,25.6887025591,32.1237427511,10557882242.38,2019-04-25,6004706786.08,34.900498117827,12013553185.42,17.628465878,3276730966.2,1997531387.85,301668563.09,-128343374.78,6251124475.21,7244144221.03,7231724556.89,-451277944.26,-132.6318633622,4156254605.06,920.996618143,-2036973805.77,-451.3789853192,-2567462803.96,-568.9315945121
20180331,2640,分众传媒,3347215368.12,3088944806.11,12652347.15,15708760409.19,22.3036091049,306559718.02,307393422.91,3956734364.04,9.2327107189,25.1880750675,11752026045.15,2018-04-25,1207460164.0,9.098507489129,2959582128.62,22.2758274374,919258485.72,518097824.73,104316685.64,-28411152.91,1675170778.71,1455294503.86,1449828239.48,-583047447.98,9.8274299655,683465998.97,117.2230495713,-462960675.02,-79.4036019922,-784529102.49,-134.5566480409
20180630,1200,分众传媒,3459855836.56,4665276245.83,14018944.01,17455255010.0,20.2789005886,410887585.32,273658890.58,4777929562.29,-35.7949433495,27.37244205,12677325447.71,2018-08-29,3346960032.42,32.136583774499,7109975615.18,26.0485018553,2003923116.59,1196167824.17,213678022.49,-55938982.88,3655146338.39,4064294892.85,4057971926.52,-468496088.7,-113.1055476959,1247012994.56,266.173619084,2844900.94,0.6072411294,-1711452068.81,-365.3076535941
20180930,1385,分众传媒,3658949201.3,5189164609.09,14074410.7,18485532791.55,46.4933416666,,322343270.02,4780248966.29,15.897594171,25.8594059484,13705283825.26,2018-10-30,4809760827.29,22.80645186637,10876591720.34,24.5947195498,3345620105.07,1696830021.9,322093626.69,-80478112.05,5715756095.61,5812854288.91,5809767394.15,-269402723.96,-477.0888836627,1560799821.5,579.3556199275,557983982.94,207.1189090957,-2393132059.79,-888.3102682159
20181231,2836,分众传媒,3671590986.1,4823083296.52,2909944.51,19021510376.18,22.288627768,419364642.31,375458029.3,4623525918.66,-7.468792341,24.3068285705,14397984457.52,2020-04-28,5822974766.98,-3.026492809296,14551285132.73,21.1239082072,4916492040.02,2331004250.64,412197245.38,-93655308.74,8226895047.99,6953287805.74,6941932267.09,-256760939.16,43.1035922704,3782842145.12,1473.2934680391,-1382835733.69,-538.5693549081,-2661947789.68,-1036.7417249636
20190331,2954,分众传媒,1267062635.34,4073479240.11,2970221.62,18116463703.36,15.3271374154,,350825879.55,3819143768.87,-3.4773776178,21.0810665448,14297319934.49,2019-04-25,340378444.93,-71.810378919466,2610958669.84,-11.7794824955,1656869284.94,486078688.65,130650751.02,-792271.43,2400948307.49,426242945.9,415472389.12,-2404528350.75,-312.4069763242,581559068.68,24.1859934194,-2591408329.11,-107.7720014531,-389396626.42,-16.1943038142
20190630,2997,分众传媒,2457142305.1,4258257574.8,2905302.52,18354587282.59,5.1522150325,378043795.67,400253989.01,5330394106.35,11.562844049,29.0412092862,13024193176.24,2019-08-22,777923973.46,-76.75729719134,5716745014.15,-19.5954343086,3314994820.29,1057172318.61,268631811.34,-4902301.8,4888776161.72,978465314.81,956099561.94,-1283888681.0,-174.0446957759,1077544688.22,83.9282022006,-1525682480.89,-118.8329255852,-831817053.09,-64.7888765903
20190930,676,分众传媒,2829903711.08,4328100782.11,7739938.41,17826849181.09,-3.563238441,504428522.49,433648772.66,4135287492.29,-13.4922151241,23.1969623475,13691561688.8,2019-10-31,1360347495.97,-71.716940928714,8905847238.32,-18.1191363314,4982762375.72,1636123520.6,396184254.33,-20539466.19,7340832003.16,1731387571.85,1699878112.9,-911127275.02,-238.2026958106,2083923107.65,228.7192102337,-706978198.75,-77.5937915737,-2292171322.36,-251.575316117
20191231,3069,分众传媒,3860521939.04,4169529889.65,4190856.88,18687079233.62,-1.758173436,570893194.71,513870704.33,4680727668.11,1.2371888999,25.0479361145,14006351565.51,2021-04-23,1875276692.44,-67.8,12135948050.91,-16.5987887653,6649604127.87,2256255903.67,576072150.24,-19689880.97,9893074349.39,2366015696.64,2348164983.35,-489746322.03,-90.7401973338,3429869870.39,700.3360139946,-1581711926.22,-322.9655548333,-2334475749.35,-476.6703994169
20200331,2897,分众传媒,3314879189.38,3726766662.55,25647488.79,18553028568.54,2.4097686631,793032207.42,498043254.05,4454780179.47,16.6434271415,24.0110673199,14098248389.07,2020-04-28,37887241.36,-88.87,1938423282.73,-25.7581782078,1210596722.33,367969018.4,120381479.26,-11328708.0,1757225162.17,73806299.41,71346077.81,-1646843234.56,31.5107582721,658313702.06,39.9742785619,-2291079243.07,-139.1194495621,-13152767.84,-0.7986654445
20200630,3518,分众传媒,4613338187.7,3478780832.73,4026853.34,19577002783.32,6.659999933,706709689.79,,5706869249.58,7.0628012811,29.1508833745,13870133533.74,2020-08-21,823399141.39,5.85,4610825408.08,-19.3452673389,2266509274.87,882569796.79,362966134.9,-27083068.68,3562944418.93,1079256593.61,1062472123.46,-648513774.98,49.4883174393,2021186299.15,311.664358897,-2618813932.26,-403.8177804844,-51110801.18,-7.8812205927
20200930,4031,分众传媒,5116725412.2,3615381477.39,4827387.95,20361223375.17,14.2166132014,628212215.64,,4964060488.06,20.0414843542,24.3799716579,15397162887.11,2020-10-23,2202393644.82,61.9,7875458353.44,-11.5698019212,3230452212.38,1455291944.65,488443424.5,-75558313.29,5213120982.24,2798796420.72,2780730779.0,-1521029439.84,-66.9392939429,3096395055.03,203.5723289719,-3642891345.46,-239.501698655,-970008253.67,-63.7731412859
20201231,1603,分众传媒,4730286378.96,3618913011.41,4568164.6,21646165070.03,15.8349295758,454939415.65,,4373745746.45,-6.5584230365,20.2056379608,17272419323.58,2022-04-29,4003835613.29,113.51,12097106052.76,-0.3200573864,4446949111.19,2150276113.07,684306297.03,-126605815.87,7320906014.47,5080039017.49,5047372309.32,1373276895.34,380.4057597917,5223411676.72,380.3611416201,-1958517324.44,-142.6163456974,-1883347653.26,-137.1426010043
20210331,4029,分众传媒,5615365173.27,3503897249.23,9683798.21,24783543072.29,33.5821964631,145289506.28,,6061998851.46,36.0785180691,24.4597749151,18721544220.83,2021-04-23,1368211493.18,3511.27,3592928596.15,85.3531490341,1231533329.9,681202814.81,125673629.58,-16099018.77,2071845603.05,1726484464.59,1723033093.23,892758645.02,154.2102992128,1572633573.3,176.1543931355,6733130.27,0.7541937911,-685396599.01,-76.7728884882
20210630,2927,分众传媒,5552842520.2,3290489152.85,16008977.81,26465610546.26,35.1872441312,165652792.29,,7776966602.22,36.2737827363,29.3851773743,18688643944.04,2021-08-26,2900234140.14,252.23,7326642914.52,58.9008966091,2499777521.33,1340696619.75,247869005.28,-27399842.92,4148962984.3,3662328389.93,3659558406.35,884123861.16,236.3307758863,4036476719.42,456.5510441177,-1827219868.85,-206.6701227193,-1321039149.28,-149.4178821898
20210930,1215,分众传媒,5170098425.17,3219181141.1,10835085.77,26794460938.86,31.5955355194,234902095.48,,9730739168.1,96.0237831812,36.3162341288,17063721770.76,2021-10-30,4422555928.9,100.81,11148130888.5,41.5553278068,3683523327.17,1996741527.76,361679638.69,-108744160.72,6061909065.9,5626228355.75,5615022978.22,489252831.35,132.1659014964,6578546678.03,1344.6108548575,-2433278443.17,-497.345807168,-3652436795.17,-746.5336041269
20211231,1093,分众传媒,4295642365.99,2978809573.26,10280828.7,25555259687.25,18.0590631392,205942762.24,,6872520191.95,57.1312232205,26.8927816663,18682739495.3,2023-04-29,6063162192.53,51.43,14836422936.69,22.6443983543,4816882123.5,2658293987.33,502538615.01,-168683642.15,7977891159.88,7745010667.71,7732853431.11,-394189416.91,-128.7042925027,9590416889.6,2432.9463141801,-2429738598.63,-616.3885924885,-7551421200.67,-1915.683394005
20220331,2094,分众传媒,3350529736.52,2382900013.77,13361614.03,25825651332.14,4.2048397068,269986301.84,,6214918066.44,2.5225873301,24.0649034811,19610733265.7,2022-04-29,928760981.95,-32.12,2939271223.27,-18.1928851461,1076557687.13,511289065.56,176101549.76,-13887295.71,1831795694.47,1160346420.75,1156721317.58,-948830443.23,-206.2807342749,1620514396.98,170.7907254181,-1897195195.87,-199.9509195143,-670540897.78,-70.6702554249
20220630,4534,分众传媒,4015688808.35,2247422011.06,13912786.05,26353811509.0,-0.4224313551,241322095.06,,6224488131.03,-19.9625194577,23.6189293868,20129323377.97,2022-08-17,1403446442.81,-51.61,4852333909.76,-33.7713879826,1991405731.97,896107989.5,287646380.35,-44300506.64,3267667611.28,1762294387.13,1759114621.32,-227315685.39,-125.7108415886,2676503837.86,1177.4391341574,-1635038483.48,-719.2809773223,-1277381602.66,-561.9416893596
20220930,666,分众传媒,2795779463.29,1763809887.49,14479445.31,25030232295.74,-6.5843035512,185026254.78,,6007974494.64,-38.2577788711,24.0028715022,19022257801.1,2022-10-31,2130670691.76,-51.82,7370235888.77,-33.8881471479,2880268132.08,1386056097.55,414863901.57,-71728055.17,4806983438.32,2651883819.51,2645158496.47,-1457540542.27,-397.9115191318,4643378299.85,318.5762704493,-2192425697.92,-150.4195344375,-3923638305.62,-269.195826245
20221231,783,分众传媒,3280167249.76,1472280919.98,13383921.75,25238766516.08,-1.2384658776,138328514.29,,7942749193.15,15.5725843113,31.4704333434,17296017322.93,2024-04-30,2789952461.91,-53.99,9424959143.22,-36.4741812535,3797381885.69,1779172318.91,608929128.26,-109962286.55,6322813794.24,3506816648.23,3499607235.78,-891338343.34,-126.119298262,6698961025.48,751.5620836391,-2908990003.94,-326.3620403717,-4701363745.18,-527.4499610959
20230331,1281,分众传媒,3450810617.89,1252180529.19,15260390.7,24337926417.91,-5.7606481831,144324229.54,,6097069771.14,-1.8962163948,25.0517224288,18240856646.77,2023-04-29,941213711.27,1.34,2574661727.65,-12.4047584562,982948112.27,484461987.9,125811870.95,-31470551.64,1629916096.31,1183112491.2,1182685431.01,171257891.32,118.0493672544,2073156997.61,1210.5468434948,823927862.11,481.1035893058,-2721362600.21,-1589.0436225943
20230630,4894,分众传媒,2525791700.32,1578023313.73,16712405.12,22812174017.92,-13.438805578,178210907.68,,7328412820.66,17.735188282,32.1250084052,15483761197.26,2023-08-10,2231417577.26,59.0,5516755762.64,13.6928304036,1989414505.11,1027310898.12,208447541.49,-53246513.81,3313760704.1,2729565841.67,2729123051.55,-743749078.84,-227.1877510626,3431678792.34,461.4027620299,2183298769.33,293.5531392839,-6367816105.43,-856.1780157579
20230930,4530,分众传媒,4140785739.84,1607033060.48,16968056.76,22952453393.33,-8.3010771848,158882732.6,,6115030011.01,1.781890327,26.6421628495,16837423382.32,2023-10-25,3602070203.65,69.06,8675229097.11,17.7062610754,2992398317.06,1587917275.85,312091107.58,-65778246.22,5043624006.61,4360445506.91,4360588580.92,871244960.68,159.7750069664,5287146754.33,606.8496224303,3913320790.24,449.1642381708,-8335789269.92,-956.7675735437
20231231,1039,分众传媒,3492945241.68,1821240335.65,9367039.62,24361016948.69,-3.477783143,136815929.65,,6319945427.1,-20.4312603431,25.9428637171,18041071521.59,2025-04-29,4827101718.5,73.02,11903724918.98,26.300016139,4109241760.63,2203398051.69,442922876.07,-72931956.47,6980347772.8,5791523926.7,5793079844.29,153794462.52,117.2543303751,7677996753.6,4992.3752960881,1723522897.13,1120.6664199017,-9256762690.09,-6018.9180666282
20240331,1226,分众传媒,5243494045.27,1920812910.1,12621716.62,25181998060.68,3.468132939,148406244.79,,6126047591.83,0.4752745463,24.3270910317,19055950468.85,2024-04-30,1040063504.6,10.5,2729531149.19,6.0151366635,1045599771.28,480719865.05,110811717.12,-8683633.24,1698408555.37,1213709046.13,1213642972.16,1750985116.59,922.4259466784,1243152371.12,70.9973122753,1213524071.9,69.3052191251,-700566672.2,-40.0098587682
20240630,5006,分众传媒,4348299593.24,2407517673.78,13603696.51,23506314169.56,3.0428496254,142482687.38,,7398946762.37,0.9624722766,31.4764225008,16107367407.19,2024-08-09,2493427829.2,11.74,5967271387.91,8.1663144909,2080522174.37,1103904479.99,225476625.73,-19031992.09,3538305518.73,2920280746.13,2920841926.78,855020856.34,214.9609297901,2944000473.66,344.3191416712,2981746373.56,348.7337591183,-5062985308.18,-592.1475798675
20240930,3279,分众传媒,3859510851.36,2571611158.54,17800546.82,22594933451.21,-1.5576545827,142323312.67,,6482450487.37,6.0084819813,28.6898410273,16112482963.84,2024-10-29,3968063820.02,10.16,9261434593.06,6.757233606,3128553241.06,1729495340.03,357599055.57,-18205328.1,5424375741.04,4618490594.37,4618813858.48,365313022.29,-58.0699988204,4648379447.9,1272.4373795276,3659718430.25,1001.8034416919,-7942016954.55,-2174.0306175687
20241231,2202,分众传媒,3536558068.47,2334092969.51,8271978.41,22798594966.48,-6.4136155954,95467461.69,,5477857016.59,-13.3242987653,24.0271693262,17320737949.89,2025-10-30,5155394136.42,6.8,12262102807.88,3.0106365137,4136938836.74,2267557609.14,501304862.47,-18074726.18,7182957152.13,6040977629.9,6038214954.93,113452239.4,-26.2312585635,6641811190.52,5854.2794973865,2608874328.1,2299.5353303709,-9133158811.72,-8050.2234773164
20250331,2350,分众传媒,4257323287.5,2384618993.89,8600960.35,23960763673.93,-4.8496325979,107104138.33,,5507234511.05,-10.1013430194,22.984386416,18453529162.88,2025-04-29,1135173105.64,9.14,2857740968.87,4.6971370786,1008629735.25,536598976.74,143250974.6,-3938192.29,1756228915.55,1368461145.44,1370960934.86,720765219.03,-58.8365879184,1529403682.08,212.1916598776,-131993127.07,-18.3129157158,-681655303.47,-94.5738342351
20250630,599,分众传媒,4763727567.75,2588103307.12,8231152.16,25664692541.33,9.1821216895,90431667.1,,8991242999.62,21.520579731,35.0335114482,16673449541.71,2025-08-30,2664779621.19,6.87,6112356705.1,2.4313510775,1938335238.62,1161392324.68,265568088.01,-8625016.18,3506249829.0,3168274933.96,3169827396.64,1227169499.28,43.5250953448,3401989747.9,277.2224822974,-928329584.47,-75.6480327302,-1260716897.75,-102.7337216652
20250930,2180,分众传媒,6204323626.88,3081006635.12,8576618.93,23789042737.84,5.2848541874,97341668.65,,6960859218.3,7.3800599305,29.2607789856,16828183519.54,2025-10-30,4240475945.45,6.87,9606726617.75,3.7282779598,2843524432.92,1820135842.8,411856939.39,-11434253.22,5298660078.82,5010710709.09,5008113558.24,2368128139.98,548.2462971441,5311219622.54,224.2792327355,2385420333.22,100.7302051332,-5317791795.62,-224.5567588106
