序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
936,601225,陕西煤业,25.42,1.36,0.34,554618.0,1391493393.0,4.55,25.53,24.39,24.81,25.08,0.83,0.57,14.89,2.55,246446900000.0,246446900000.0,-0.12,-0.04,12.38,19.23
