报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20140331,132,长江电力,1993316385.01,1363366813.57,448709879.19,147692579381.8,-5.3689563747,155724203.19,76945631.73,69155379345.83,-14.1695347796,46.8238686299,78537200035.97,2014-04-30,636166841.35,27.994611679153,3565807056.07,3.6990781473,2170530714.17,1259053.72,86893146.09,889651866.37,3216610983.41,497480716.58,806162569.43,-270507893.47,-123.452349675,2356495357.59,871.1373732432,93920764.78,34.720156804,-2720975323.34,-1005.8764971462
20140630,257,长江电力,2697469810.84,2780216089.35,449795704.88,149098517553.51,-4.6484560886,54310341.11,102430260.24,72229164386.37,-14.5913754121,48.4439185389,76869353167.14,2014-08-30,3393313955.53,19.18638793207,9698597502.0,8.087056381,4523107089.48,3130536.61,193332240.45,1744775230.58,6644862673.88,3723864190.9,4315233086.51,433645532.36,-84.9372913487,5878794902.9,1355.6682737872,18805905.89,4.3367000203,-5464019850.21,-1260.0198647207
20140930,182,长江电力,3449996393.44,4795954711.25,452430634.49,150213208442.04,-3.3690237993,100934353.06,103580555.56,67383693007.53,-14.38158039,44.8587003143,82829515434.51,2014-10-31,9449549754.06,24.910209491377,20623231074.5,13.5224832579,7105677083.42,4646422.94,310372614.93,2598179487.03,10384436202.72,11055493755.51,12338766416.64,1186172114.96,-61.1510330126,13672075894.97,1152.6215902851,192985369.09,16.2695924694,-12678959335.8,-1068.89709983
20141231,1252,长江电力,3113736735.76,1816250436.4,427754155.45,146994120608.48,-1.7466249705,154233615.34,98063452.09,60857626595.63,-14.7962090545,41.4014018681,86136494012.85,2016-04-29,11829985736.31,31.544957597725,26897792646.45,18.5048126517,9925854761.8,7480819.44,534126074.66,3404472516.95,14414802011.57,13548866638.57,15406535623.82,849912457.28,18.7592136817,21298893169.41,2506.0102351686,-828758790.69,-97.5110770046,-19614522800.04,-2307.8286042321
20150331,247,长江电力,5443699898.34,1703424502.04,425715017.78,147493877550.38,-0.1345374509,105720809.45,67003644.93,59585594161.8,-13.8380922418,40.3986898652,87908283388.58,2015-04-30,1886768571.38,196.583922446526,3827235923.44,7.3315483216,2090734576.32,749898.38,81633190.32,734667827.4,2838716835.12,1834332509.3,2424212207.24,2329963162.58,961.3290845941,2126306253.58,91.2592219366,1108234063.43,47.5644457058,-904677618.9,-38.8279794904
20150630,279,长江电力,1605683707.55,2865379616.56,426146929.9,144727699774.33,-2.9314964702,97149598.96,58367950.94,59267750930.34,-17.944847578,40.951214607,85459948843.99,2015-08-31,7098665352.24,53.245882696044,18427747273.93,3.4651457597,8180645316.25,1641160.35,319066679.0,4441178827.96,13137701970.8,7113631953.35,8519064184.89,-3245868074.49,-848.5072097538,14225972694.75,438.2794484642,-2105050115.25,-64.8532246826,-15366773444.92,-473.4256935977
20150930,156,长江电力,2440949322.85,3830210444.41,434159102.54,143832141867.75,-4.2480063108,123437605.65,76911662.06,55297434141.6,-17.9364744295,38.4458115019,88534707726.15,2015-10-31,16439616323.52,0.462216285821,35552929175.56,-10.4691541344,12916067632.65,2568158.25,526787909.38,6693108771.54,20577314681.96,17016403788.45,19213631524.32,-1066787412.91,-189.9352968642,27725900114.37,2599.0089289429,-2237516644.76,-209.7434425718,-26555478237.37,-2489.2942976269
20151231,888,长江电力,4529631276.68,2963750297.06,507100926.91,304517432817.19,-3.3989284406,161015689.45,89440653.01,171101228477.39,-16.7852362958,56.1876628522,133416204339.8,2017-04-29,18234662090.59,-2.620538406471,47434965001.27,-9.8845284663,18113630591.41,4661225.11,878015684.83,8781100736.18,28544961490.69,21101082660.13,24520217291.48,-1055212045.09,-224.1553804808,39793140082.49,3771.1036627805,-3009527374.51,-285.2059345336,-37839306247.24,-3585.9433583335
20160331,602,长江电力,4279060435.8,1853912532.38,403055700.45,141226482198.89,-4.249257973,120765205.03,91457275.95,48304297770.4,-18.9329259028,34.2034277271,92922184428.49,2016-04-29,2193074767.84,0.102468813575,7834908892.59,18.9426674397,4023285358.16,883365.31,150037008.97,1634852852.01,5970589310.72,2062746887.49,2921669644.16,-76620867.53,-103.2885012416,6065200015.32,7915.8592310969,-1039819594.59,-1357.0971304689,-5101820269.63,-6658.525848239
20160630,427,长江电力,6220327500.12,5816845730.99,513784611.57,304868653640.14,110.6498300709,86735071.32,98806781.59,190398058229.61,221.2506890187,62.4524876389,114470595410.53,2016-08-31,7550297089.03,8.199812412714,20068593049.48,8.9042124963,8594895820.63,2075185.74,346995227.51,3245290882.16,12622322521.06,8287049543.81,9465249091.03,1690696223.44,152.0876444957,13928253189.55,823.817608181,-39962183988.55,-2363.6525257767,27725674447.04,1639.8968698604
20160930,224,长江电力,4232903383.64,5436460684.89,518866318.27,302306614147.98,110.180151823,116575066.51,69778671.79,178025162660.27,221.9410908007,58.8889406744,124281451487.71,2016-10-31,16208158869.09,-0.614442250611,37250774848.51,4.77554371,13987380481.83,3954010.57,661090194.53,5008117214.16,20364999822.53,17961284766.71,19761463230.11,-296727893.04,72.1849086848,27722957240.84,9342.888852415,-42104600895.83,-14189.6336284618,14090513098.94,4748.6311295449
20161231,1257,长江电力,3379074909.02,3110657083.26,438880908.13,298894931938.4,-1.8463642054,146393077.89,96941751.67,170368569699.54,-0.4282019389,56.9994842651,128526362238.86,2018-04-28,20781182597.33,13.965273905756,48939388714.62,3.1715501704,19237995018.65,8087389.77,825185989.22,6679348670.32,27930753521.54,22276700379.13,25153937382.05,-1159873025.34,-9.9184785406,38989831194.3,3361.5603037988,-44229742154.81,-3813.3262166214,4070313128.88,350.9274756766
20170331,280,长江电力,3672300552.78,3372686279.93,439422831.41,300481795563.91,112.7658997699,126555829.09,78502751.14,168877243235.3,249.6112168694,56.2021545826,131604552328.61,2017-04-29,2708003431.57,23.479758705954,7854916027.23,0.2553588678,4223007251.15,1967779.97,129037320.2,1452932213.5,5996028911.14,2693975849.12,3219023418.68,293225643.76,482.6968464501,5735602903.82,1956.0372790978,-3484384839.86,-1188.2947191044,-1953755950.1,-666.2977784096
20170630,401,长江电力,5384305561.7,5160301322.8,441766784.16,301509494153.09,-1.1018382661,88763738.27,46575645.9,180318004985.81,-5.2941996035,59.805083582,121191489167.28,2017-08-31,8104818289.34,7.34436266244,19290324379.91,-3.8780430081,8642242040.86,4616026.4,276986940.07,2824942037.66,12180295584.56,9721559705.22,9721217720.18,2005250492.62,18.6050140066,13720314383.21,684.2194745098,-3700100186.6,-184.5205973128,-7969971768.21,-397.4551706903
20170930,283,长江电力,6173314432.58,6900035127.17,450411029.0,305887547731.59,1.1845369622,152107553.06,60284022.9,175117108487.01,-1.6335073817,57.248851673,130770439244.58,2017-10-31,17755646998.83,9.547587373981,37232220766.51,-0.0483834819,14383310620.08,9596638.75,477847428.23,4397680751.02,20006570787.57,21289770553.36,21240081095.22,2793945823.5,1041.5851657476,27664833478.86,990.170720068,-8687718617.88,-310.9479985191,-16156913641.29,-578.2829969498
20171231,1600,长江电力,5201453446.62,3213100306.64,257031170.41,299398220115.42,0.1683829745,87419834.98,10378175.16,163879382316.28,-3.8089111124,54.7362580356,135518837799.14,2019-04-30,22260911324.9,7.12052223515,50145503769.62,2.4672557059,19453733721.49,19125791.6,811615804.1,5896659769.17,27470583726.11,27076907212.77,26654388890.72,1830475021.48,257.8168455934,39693165066.49,2168.4625357191,-9795177064.16,-535.1166745909,-28032513156.96,-1531.4337987685
20180331,365,长江电力,4355196697.84,3143139933.47,265627080.8,297382844936.74,-1.0313272461,107692185.47,10386950.41,159138540979.15,-5.7667345046,53.5130198963,138244303957.59,2018-04-28,2832197456.81,4.586184189877,8149471394.12,3.7499492785,4239378421.45,3333600.67,129095176.88,1360448079.37,5955904590.76,3382882924.92,3383844389.52,-846256748.78,-388.6025717016,6042292535.27,714.0022864197,-1964051982.74,-232.0870097132,-4918186374.42,-581.169530584
20180630,350,长江电力,5679139025.87,4901352831.8,271240503.65,299613858862.32,-0.6287149584,65385576.68,2543190.62,171090011494.4,-5.1176217772,57.1035038713,128523847367.92,2018-08-31,8522424118.47,5.15256251555,19209761277.13,-0.4167412872,8309565585.13,7486215.62,283209765.89,2827429907.08,11937944138.24,10215982949.39,10216085073.61,477685579.25,-76.1782589752,13086211855.29,2739.5032263348,-3741540503.06,-783.2642779241,-8912278700.15,-1865.7206931268
