报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20170930,3215,横店东磁,505727423.28,932768946.42,637917876.38,6023318781.66,9.4531256845,940873859.22,37085688.08,1651326019.97,-1.7281860355,27.4155507923,4371992761.69,2017-10-20,401658292.79,29.761450509978,4356713340.82,22.8276241832,3364382342.6,134201016.82,236416506.68,-9064889.66,3942486112.29,474951571.34,469623452.99,-34944665.04,-96.6088940855,433307313.32,1239.9813042249,112628117.94,322.3041852342,-584308000.0,-1672.0950088695
20171231,4562,横店东磁,888974572.96,1072842946.85,759496490.71,7170755534.52,12.3559849916,1050469410.47,71328742.85,2521884337.44,6.727013071,35.169018457,4648871197.08,2019-03-08,608259747.06,31.020892513521,6296799895.52,27.5915282274,4832593529.63,185413606.5,348776329.3,15340572.29,5695190607.97,700030803.9,689157266.43,260609807.91,46.0240026919,921663312.89,353.6564184907,-110094096.57,-42.2448017029,-530159410.05,-203.4303368326
20180331,3008,横店东磁,1042044478.29,1056892141.88,721016606.64,6501834840.87,22.0019024328,831643383.85,80466892.75,1812959074.94,41.7714952101,27.8838069454,4688875765.93,2018-04-23,110630116.65,67.77383725051,1472716352.52,13.460732708,1137249083.48,54607948.59,93783346.47,3389194.69,1368602375.52,126964000.77,129428526.24,150626023.36,23.4303050461,103621513.05,68.7938981183,99900526.02,66.3235500689,-44855223.84,-29.7791993969
20180630,1194,横店东磁,1180842229.66,1071924849.18,674026722.7,6320060227.58,15.5482470498,870643088.86,26337344.23,1560575566.09,20.6003763828,24.6924160514,4759484661.49,2018-08-29,336469882.88,45.198244868045,3225092716.61,11.5966157018,2423027739.02,108990639.59,180748240.49,-15030890.33,2879013292.01,393704161.24,394065432.93,66740916.43,-83.6272735084,139357413.67,208.8035662743,80384110.37,120.4420236787,-155102583.68,-232.3950463621
20180930,3328,横店东磁,1740385978.49,1208131275.7,706956732.68,6791581294.53,12.7548041324,,28532914.31,1852723339.58,12.1960967837,27.2797049646,4938857954.95,2018-10-20,528911958.04,25.02868330981,4839392085.49,4.5596259857,3633668922.39,164991018.94,258404174.46,-17202111.94,4320319113.39,615465255.67,615921669.12,-233262106.89,-567.518508542,396141816.39,169.8269048804,-374424690.52,-160.5167232312,-249732367.72,-107.0608385775
20181231,4907,横店东磁,1127694617.08,1254704713.07,771484861.32,6796844362.27,-5.2143901776,1098827302.66,39211514.25,2057747314.49,-18.4043739064,30.2750394862,4739097047.78,2020-03-12,688955874.69,13.266721662915,6488527425.83,3.0448407682,4907088063.61,219086781.67,329287961.62,-41415944.53,5768785958.99,789021888.27,783822189.57,-116797973.17,-144.8171824793,688758115.67,589.7004005947,-283352227.0,-242.6002946024,-529363022.46,-453.229630697
20190331,3114,横店东磁,2002359876.28,1219951685.49,769326503.37,7211140055.48,10.9093084025,,50983290.43,2427423449.6,33.8928982542,33.6621315205,4783716605.88,2019-04-24,113429410.47,2.53031805874,1391686258.74,-5.5020842025,1091555574.91,55994468.1,66682195.76,21725311.35,1316618495.5,133864757.25,133855768.15,306459184.99,103.4569977709,184745955.93,60.2840329083,239043821.53,78.0018460004,-93113893.58,-30.3837829442
20190630,2815,横店东磁,2756467434.02,1393704551.99,733837847.39,7703095503.63,21.8832610173,1075733446.81,57316904.57,2972758055.49,90.491131611,38.5917330778,4730337448.14,2019-08-23,321320436.13,-4.502467388858,3074678464.6,-4.663873731,2358465545.88,116634831.89,130961855.4,-18011291.11,2768143165.7,373552011.34,373197987.77,419674227.59,528.8110053601,665581548.5,158.5948111043,105633074.22,25.1702552303,-350730725.54,-83.5721382164
20190930,3123,横店东磁,2924701562.33,1386131185.15,673666128.96,8072501515.07,18.8604121042,1018233976.83,73537485.23,2939000498.76,58.6313744731,36.4075558645,5133501016.31,2019-10-25,498600341.17,-5.730938090779,4774448474.93,-1.341978691,3670068563.78,174878450.89,198238227.29,-40932338.47,4283602838.43,566594084.1,565955630.5,193504157.06,182.9556757589,1368125127.22,707.0262200082,-752277040.03,-388.7653120531,-431757547.76,-223.1257221136
20191231,5038,横店东磁,2876881534.15,1422576733.48,696848984.05,8499500621.74,25.050687771,1156265501.52,47730566.14,3157450523.47,53.4420918077,37.1486592447,5342050098.27,2021-03-12,691064377.31,0.31,6563638225.95,1.1575939376,5066647246.98,236719285.46,313645384.66,-75138089.72,5870327330.47,770260556.05,766550846.28,456273240.36,490.6516765457,742945832.99,162.8291486925,-333244189.63,-73.0361020881,34590691.26,7.5811352059
20200331,2893,横店东磁,3393284063.96,1350641108.04,693782482.17,8728060918.26,21.0357981,1048491572.43,53646838.78,3347139575.49,37.8885738309,38.3491775188,5380921342.77,2020-04-28,88101457.47,-22.33,1339282800.8,-3.7654649251,1043146018.3,49628925.89,83718105.92,-19652178.47,1241055365.24,103076424.31,103049257.66,-22425089.53,-107.317479987,165727499.95,739.0271496053,-517900867.47,-2309.4706791567,330143438.67,1472.2056660168
20200630,3728,横店东磁,3678423123.1,1557873950.17,725193304.87,9365058224.49,21.5752578957,1184118162.16,,3969152243.27,33.5175002197,42.3825687799,5395905981.22,2020-08-19,343741663.59,6.98,3173119946.07,3.2016837729,2433065697.31,112860314.22,170583715.93,-57846247.13,2848903307.48,394752241.29,392207120.05,-110569435.23,-126.3464916264,460112619.1,416.1300255743,-897755334.97,-811.9380668831,317414074.53,287.0721677014
20200930,3186,横店东磁,4142452184.52,1615005222.4,765885207.0,10062643043.59,24.653343512,1525025552.36,,4366722429.42,48.5784854838,43.395382411,5695920614.17,2020-10-28,659821539.93,32.33,5499072009.07,15.1771149683,4175420546.71,184294151.08,271204911.37,-79666640.46,4851785528.81,742642963.12,730140733.39,147961259.78,-23.5358753899,970009092.21,655.583153085,-1114033981.13,-752.9227466611,287849513.69,194.5438381087
20201231,5067,横店东磁,3767761431.79,1768611085.45,885104382.33,10240120384.03,20.4790827103,1615412217.3,,4199899790.58,33.0155376739,41.0141642195,6040220593.45,2022-03-11,1013569944.96,46.67,8105787993.91,23.4953499092,6097299599.71,279415897.65,385740757.78,-116090547.97,7072662464.37,1147847329.6,1119914224.61,54424620.87,-88.0719235634,1197392500.62,2200.0934163237,-1190046786.53,-2186.5963740429,53499087.25,98.299421098
20210331,4458,横店东磁,3987636183.04,1806993258.98,1124708776.92,10990026069.69,25.9160101266,1878335776.08,,4735518265.61,41.4795576583,43.0892359634,6254507804.08,2021-04-15,258367065.23,193.26,2557870769.13,90.9880995711,1972278603.77,112698478.96,87669277.15,8234388.59,2313666472.67,285385482.08,284042089.21,204571904.68,1012.2456541648,324272861.65,158.5129014452,-423999420.5,-207.2618041873,328858906.05,160.7546777083
20210630,4047,横店东磁,3769201294.91,1908499872.46,1363154215.6,11427566879.12,22.023447214,2062033801.88,,5219990078.92,31.5139797868,45.6789282805,6207576800.2,2021-08-19,546202173.21,58.9,5691243376.85,79.3579654592,4564239987.1,88277672.05,180420630.49,-2115570.53,5139988547.33,615275957.93,600705164.92,26586126.46,124.0447338857,586711017.17,2206.8315143717,-431807504.01,-1624.183593122,-91973744.27,-345.9463882728
20210930,4143,横店东磁,3553658843.94,2001430950.44,1655584799.66,12390889589.48,23.1375249604,2205224821.55,,5863834138.76,34.2845631601,47.3237542504,6527055450.72,2021-10-25,885413174.65,34.19,9007652449.82,63.8031368741,7217447872.08,140921648.02,289365101.94,-12893062.96,8121385790.14,990558790.01,973498798.37,4837592.32,-96.7305007222,1086203978.92,22453.4005155689,-884950541.71,-18293.2021380008,-141194497.71,-2918.693605624
20211231,5125,横店东磁,3445252826.1,1959641331.03,1744677929.01,12892115280.65,28.6837507878,2699692818.98,1324170.08,6123590982.01,52.5952288456,47.4987296398,6768524298.64,2023-03-09,1120444284.34,10.54,12607410411.09,55.5359012666,10254214556.13,189039450.33,435994628.95,-10231351.84,11507747646.45,1241009284.79,1226812094.26,-329291948.61,-705.0422462226,1285454216.73,390.3691609091,-1167702686.7,-354.6101541896,-363224411.36,-110.3046742847
20220331,1070,横店东磁,3856887065.59,2500301484.5,2368104125.08,15226937025.68,38.5523285306,3431106840.08,1473068.81,8095609810.19,70.955096277,53.1663708633,7131327215.49,2022-04-30,365832488.49,41.59,4395786454.82,71.8533441123,3657002962.15,61149089.92,107147868.74,22711694.06,4074703103.89,384568378.34,394509480.12,277445856.57,35.6226589394,176800727.18,63.7244071206,-308190940.71,-111.0814717221,444599182.96,160.2471878501
20220630,4480,横店东磁,4483512732.67,2467513578.77,2290743630.62,15758764401.24,37.9013097708,3206570246.71,982045.88,8766262772.32,67.9363876135,55.6278560242,6992501628.92,2022-08-18,797216240.77,45.96,9369230266.41,64.62536648,7807512199.83,124832964.05,212622554.67,5400473.98,8621876665.99,920751724.82,868674186.05,771191127.27,2800.727672496,1085012098.76,140.6930215342,-457387297.69,-59.3092012494,186058191.11,24.126080362
20220930,4881,横店东磁,4622397270.55,2219398303.79,2598117797.57,16228646898.53,30.9724114749,3199341351.6,491022.95,8895292543.82,51.6975469177,54.8122871823,7333354354.71,2022-10-18,1207911860.21,36.42,14124931075.39,56.8103471363,11720059979.6,186302375.32,327849383.21,-34202204.27,12931044251.62,1421342053.35,1316663612.42,1237256417.47,25475.871955039,1512416519.34,122.2395372523,96060314.0,7.7639778338,-349055841.95,-28.2120857909
20221231,5159,横店东磁,5654531570.6,2250797670.4,2036271372.47,17609892841.81,36.5942861855,3513671169.28,479581.93,9838490783.25,60.6653810183,55.8691121612,7771402058.56,2024-03-09,1669265497.69,48.98,19450638161.91,54.2794081233,16050833137.53,238528423.76,496784387.21,-148959592.14,17626700764.1,1769165662.92,1659380530.12,2045957580.24,721.3202566526,2886547469.19,141.0854016265,-908220926.62,-44.3909949743,-2158644.69,-0.1055077931
20230331,4873,横店东磁,5667785058.0,2415470517.04,2586917475.12,18447604249.36,21.1511167233,3991034516.32,1473068.79,10650866111.65,31.5634814593,57.7357686542,7796738137.71,2023-04-20,582885087.87,59.33,4631588993.98,5.3642855854,3491592663.28,56847316.19,174067246.37,-18316023.08,3961892451.8,666995662.64,672961448.33,147136336.3,-46.96754959,498574874.82,338.8523102841,109917253.14,74.704356452,-449332414.62,-305.3850774861
20230630,4654,横店东磁,7657120925.53,2656103720.89,2155394841.21,19862738785.01,26.042488353,4184322385.71,982045.86,11445633766.86,30.5645753969,57.6236433996,8417105018.15,2023-08-16,1212016592.28,52.03,10245510452.91,9.3527446928,7890603929.25,126895794.54,327187270.32,-166952450.3,8732179273.15,1367559084.16,1365720414.98,2679870895.71,247.4976307361,2147327845.53,80.1280333679,954558806.93,35.619581841,-529736521.8,-19.7672403789
20230930,4960,横店东磁,9546324902.4,2551418438.54,1956111345.07,22245158186.02,37.0734006668,4990902844.24,491022.93,13359799721.43,50.1895486362,60.0571126971,8885358464.59,2023-10-20,1650809460.41,36.6,15764517138.61,11.5566903307,12457173761.55,190323567.94,479734804.56,-135712817.47,13802409023.99,1871047882.43,1868468775.08,3002522080.46,142.6758138462,2966190635.39,98.7899690961,-249120719.65,-8.2970487135,246172275.4,8.1988497937
20231231,5142,横店东磁,9185451202.04,2724743327.89,1955147502.42,21208023424.51,20.3626048152,4913155121.56,1091031.52,12009915503.03,22.0438556974,56.6291127779,9198107921.48,2025-03-12,1818417991.33,8.8,19733221651.63,1.3897596357,15713826274.17,173634824.24,572542339.13,-251748614.26,17178447861.23,2083874292.12,2078224356.64,2541915303.97,24.2408605398,3899832874.26,153.4210391735,-989292993.3,-38.9191957637,-475650681.23,-18.712294642
20240331,4957,横店东磁,8403646113.06,2972340944.99,2511741139.84,21469038528.4,16.3784643155,4927598352.82,1473068.81,12455412340.37,16.9427181771,58.015696995,9013626188.03,2024-04-19,353299235.01,-39.4,4233740668.34,-8.5957758285,3578735540.12,57632434.26,137114656.0,-18290119.94,3933843978.2,381608680.87,381646927.5,-1411677583.86,-1059.4350514354,475506947.84,33.6838208155,-875425365.76,-62.01312366,-996405497.12,-70.5830784956
20240630,3777,横店东磁,7719197928.36,3483417204.2,2809920748.91,21379356888.8,7.6354933738,6011623718.05,982045.88,12296301646.17,7.4322479352,57.5148340997,9083055242.63,2024-08-24,641795340.33,-47.29,9567519335.9,-6.6224381231,8156155825.97,110904443.82,293361872.38,-57541595.37,8923654668.46,712888886.05,716632979.12,-2270012969.02,-184.7060570214,1344862139.94,59.244689713,-1597473016.35,-70.3728585762,-1996630273.43,-87.956778251
20240930,4583,横店东磁,6211482155.17,3065425200.76,4110270303.11,21102919509.07,-5.1347743513,5429351028.84,2589775.02,11747046359.8,-12.0716881634,55.6655033193,9355873149.27,2024-10-25,926320805.7,-43.89,13581468385.01,-13.8478631119,11515096221.29,174144339.14,446001111.29,-164714360.27,12619251152.26,1012638485.28,1013878665.14,-3344228967.16,-211.3806619083,1209368425.11,36.1628476096,-2048609845.24,-61.2580617343,-2553880772.16,-76.3668037458
20241231,4104,横店东磁,8975013497.6,3169105353.53,3748702631.64,24211547828.17,14.1622080641,5842521405.64,2281511.64,13941652317.02,16.0845162774,57.5826560779,10269895511.15,2025-10-27,1826773602.84,0.46,18558576657.65,-5.9526265641,14887892888.75,235944891.59,604114320.16,-167486146.28,16367058360.1,2116315142.09,2123666418.42,-947972496.31,-137.2936303121,3522380390.71,371.5698930529,-1532191924.24,-161.6283099145,-2976321723.44,-313.967096622
20250331,4922,横店东磁,7846346422.92,3725183423.87,4019758579.82,23987926349.29,11.73265313,6276391600.95,931862.23,13201702722.72,5.9916955132,55.0347809581,10786223626.57,2025-04-21,458060019.95,29.65,5222307561.29,23.3497271182,4355146671.56,69253356.66,158280552.39,-142102278.63,4585841206.31,657048118.56,657025610.34,-534298764.54,62.1515018267,264883024.82,49.5758258112,-601082191.88,-112.4992666598,-299303528.04,-56.0180086319
20250630,4422,横店东磁,8481596217.04,4325066215.43,4155423967.74,25332572659.96,18.4908077063,6420979343.23,1627726.92,14436339403.83,17.403913951,56.9872614109,10896233256.13,2025-08-21,1020043376.07,58.94,11935682364.29,24.7521112344,9773409752.51,143665898.57,298862644.89,-313500966.98,10183424530.23,1596673706.89,1597821609.73,166515921.62,107.3354612459,1700753150.5,1021.3756942602,-1084336635.7,-651.1909642938,-683534134.11,-410.4917580614
20250930,4094,横店东磁,8445587274.05,3894366389.93,4966514002.98,25634597611.28,21.4741761218,6716193307.97,1371331.09,14859657350.59,26.4969669435,57.9671956468,10774940260.69,2025-10-27,1452471782.4,56.8,17561698935.87,29.3063344701,14415039507.54,222576919.33,437624847.42,-320347930.85,15286263878.46,2180995490.65,2180510940.58,217725852.03,106.5104947708,2990641251.8,1373.5811452413,-1409580479.88,-647.4107078868,-1556201363.44,-714.7526804606
