报告期,序号,股票简称,资产-货币资金,资产-应收账款,资产-存货,资产-总资产,资产-总资产同比,负债-应付账款,负债-预收账款,负债-总负债,负债-总负债同比,资产负债率,股东权益合计,公告日期,净利润,净利润同比,营业总收入,营业总收入同比,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,营业利润,利润总额,净现金流-净现金流,净现金流-同比增长,经营性现金流-现金流量净额,经营性现金流-净现金流占比,投资性现金流-现金流量净额,投资性现金流-净现金流占比,融资性现金流-现金流量净额,融资性现金流-净现金流占比
20160930,2269,丽珠集团,2659622939.39,1577901787.67,1088282004.15,10410661796.29,32.144037392,615006954.97,57842711.01,3601365900.61,9.5256224394,34.5930544194,6809295895.68,2016-10-26,614774019.87,24.083462152622,5723850111.45,17.1302836963,2025857840.72,2315781173.27,488875557.94,15399172.34,5034370087.94,690378594.54,787101417.82,1892529535.94,6074.1731523554,883128020.1,46.6638963001,-204728640.4,-10.8177249819,1207192347.43,63.7872394858
20161231,3824,丽珠集团,2061923004.89,1464366229.78,1099199376.02,10529262952.41,30.3523824415,587715946.84,78685240.6,3423624448.86,4.7735782401,32.5153286069,7105638503.55,2018-03-24,784353607.06,25.972039331436,7651775285.49,15.5767113191,2747788382.61,3070370909.1,724603490.65,5411503.6,6775705178.2,881317130.18,1005061175.93,1294829601.44,2133.2743042135,1279215037.52,98.7940834916,-943242311.67,-72.8468294686,938764753.89,72.5010266097
20170331,1321,丽珠集团,3037844939.21,1455184528.01,1126068974.22,11334271240.83,37.6324189172,531534272.12,465617795.4,3939147331.57,22.7361636769,34.7543061911,7395123909.26,2017-04-28,275011096.84,19.511900178059,2126032700.53,21.7956193941,730892682.29,854337844.6,186474005.86,-27895.35,1812425718.46,336586898.48,358088924.14,975921934.32,985.4536122954,257702732.97,26.406080641,734633928.67,75.2758907076,-14566623.65,-1.4926013176
20170630,2428,丽珠集团,6803987863.1,1730945602.62,1088003959.31,15538115223.39,79.9956239241,449727964.76,4567499660.83,8049127196.36,131.4900169416,51.8024681928,7488988027.03,2017-08-23,504002522.78,23.209376663625,4274758446.48,12.9603581136,1503215468.12,1684605046.08,228964512.82,259718.44,3686902282.11,628229291.84,664640227.12,637834858.21,360.7069448913,447380853.65,70.1405462388,587562211.72,92.1182347056,-374966601.57,-58.7874113093
20170930,2585,丽珠集团,6983093776.66,1775383748.27,1111875931.81,15793351753.51,51.703629054,401952655.42,66246800.74,4563316193.64,26.7107069811,28.893905897,11230035559.87,2017-10-26,4246241917.41,590.699635991109,6521744842.67,13.9398257411,2271838163.56,2598414598.73,347089648.71,-9822377.02,5661438074.16,5427022693.26,5501366674.26,4917890771.77,159.858072404,927501988.42,18.8597516997,4595550555.43,93.4455596657,-558640722.74,-11.3593560464
20171231,4088,丽珠集团,7415782198.83,1356773152.45,1102620734.51,15897730717.63,50.9861686377,501668543.26,115288797.94,4664107164.03,36.2330253712,29.3381945315,11233623553.6,2019-03-28,4428684564.57,464.628571183612,8530968596.54,11.4900565979,3083081036.71,3265169717.13,506819090.28,-39007812.58,7490099890.7,5657808066.56,5724922788.82,5339050930.3,312.3361810977,1315865467.69,24.6460557292,4672721133.56,87.5196958141,-583133388.25,-10.9220420607
20180331,2931,丽珠集团,7451251991.32,1503000168.07,1172799111.0,16156947209.89,42.5495020067,585177398.94,73480957.98,4675825781.66,18.7014698381,28.9400325502,11481121428.23,2018-04-24,347363915.08,26.309054096859,2369123463.71,11.4340086641,844148401.09,904104385.52,118110791.62,-19519095.87,2007537658.94,382977971.97,439721892.65,34339380.9,-96.4813393682,208115855.4,606.0559332914,-245231760.38,-714.1414724224,106681373.73,310.6677258995
20180630,2973,丽珠集团,6404038913.24,1775253489.38,1154373372.75,15464421401.75,-0.4742777395,544665679.97,,4596332739.07,-42.8965075723,29.7219832521,10868088662.68,2018-08-18,633354295.53,25.6649058097,4564703491.43,6.782723482,1708438807.43,1679680086.0,251140575.65,-113838344.05,3833267588.26,750878671.7,817806405.51,-1015345960.87,-259.1863391912,-18168548.18,-1.7893948349,-456440843.2,-44.9542186398,-557219915.71,-54.8798081821
20180930,2664,丽珠集团,6651958470.64,,1082441955.82,15622701873.95,-1.0805171836,,,4044583705.22,-11.3674456559,25.8891434904,11578118168.73,2018-10-26,940104690.16,-77.860312519984,6841435893.9,4.9019251587,2556154588.77,2541605464.89,379954835.27,-149662353.72,5772048415.73,1063735940.28,1233730396.81,-816169606.05,-116.5959278871,626351506.07,76.742811963,-873935380.8,-107.0776679653,-635672427.01,-77.884844314
20181231,4713,丽珠集团,8587927272.41,1381706955.95,1117007240.91,17437346860.38,9.6845025878,636324506.52,,5687469951.37,21.9412365829,32.6166015788,11749876909.01,2020-03-26,1082174905.98,-75.56441669751,8860655670.73,3.8645913469,3359655064.11,3267279529.29,546375495.41,-251952496.18,7588784566.3,1274495533.42,1416674354.65,1162737270.76,-78.2220232408,1267621181.04,109.0204307471,-1020845168.1,-87.7967184653,857423998.88,73.7418521314
20190331,2621,丽珠集团,7327423299.28,1691471693.0,1042977204.09,16442341049.81,1.7663846778,,,4364306969.67,-6.662327181,26.5430996502,12078034080.14,2019-04-26,392774866.65,13.073019274193,2607551347.14,10.0639703706,912790829.79,939434962.85,127726893.51,179666.42,2153370188.6,462136866.46,519725316.04,-1253656542.83,-3750.7837647999,480832779.95,38.3544267128,-108574016.44,-8.6605870692,-1612690287.16,-128.6389239847
20190630,3361,丽珠集团,7767982705.34,1758612952.69,1036661443.83,16877654334.7,9.1386085275,649132945.39,,5303418541.34,15.383694837,31.4227228273,11574235793.36,2019-08-17,738947763.69,16.672101050746,4939065593.94,8.2012359228,1734581556.01,1796846255.61,255211847.01,-112639576.24,4023166088.37,989921142.87,987950152.13,-799561609.31,21.2522982191,958363504.62,119.8611205767,-129437198.31,-16.1885209098,-1632958590.16,-204.231740387
20190930,3466,丽珠集团,7217560162.67,1796027416.77,1090731727.22,16331288314.89,4.5356203214,574508200.11,,4391204654.01,8.5700030968,26.8882930075,11940083660.88,2019-10-23,1039837557.48,10.608697984799,7294894590.25,6.6281216894,2575230077.06,2556207724.46,402732225.5,-152582514.87,5949671938.3,1405693244.24,1400580714.86,-1346497680.98,-64.9776800066,1428221627.09,106.0693714712,-278893330.32,-20.7124998624,-2527117893.08,-187.6808203071
20191231,4880,丽珠集团,8855408402.78,1472438936.26,1168854337.03,17976463117.21,3.0917332846,547102924.99,,5701225543.51,0.2418578429,31.7149458508,12275237573.7,2021-03-23,1302875440.93,20.39,9384695835.01,5.9142368664,3391728260.19,3093219804.38,629346060.48,-220799167.69,7735144102.72,1729853089.38,1727542394.19,290474647.59,-75.0180324571,1767162882.77,608.3707812133,-316024480.0,-108.7958906645,-1181081839.81,-406.604104561
20200331,3792,丽珠集团,8001176028.49,1613749662.09,1263476417.25,17578043040.44,6.9071793803,605538064.23,,4794828429.28,9.8646007855,27.2773733586,12783214611.16,2020-04-21,399359225.27,1.68,2504726157.29,-3.9433620344,880138434.76,780847820.94,145792296.95,-22368250.25,1945998582.72,553779811.29,545130162.54,-853990402.16,31.8800346838,362846660.41,42.4883768591,-134526527.41,-15.7526978137,-1084211152.96,-126.9582363242
20200630,2859,丽珠集团,7281679591.58,1675090515.91,1433632498.76,17251823846.85,2.2169520997,661176998.87,,4716912635.01,-11.0590160244,27.3415302456,12534911211.84,2020-08-26,1004743610.08,35.97,5095238317.69,3.1619892625,1733841353.17,1414807205.96,294150602.43,-89402680.69,3718090121.3,1569559163.23,1557648101.96,-1574216922.32,-96.885005982,873576936.06,55.4927928721,-106933092.99,-6.7927800466,-2343913950.06,-148.8939622505
20200930,3868,丽珠集团,9036612624.52,2001090662.91,1384172795.89,19320210651.61,18.3018159933,616091390.5,,6202774076.43,41.254497687,32.1051058308,13117436575.18,2020-10-24,1421547484.02,36.71,7925526187.78,8.6448349558,2683212773.33,2314091785.93,458290098.21,-84621873.28,6047720002.82,2153151870.41,2141682978.71,175418293.11,113.0277456536,1517875985.51,865.2894510598,-303012549.98,-172.7371442327,-1008842892.5,-575.1070054406
20201231,4643,丽珠集团,9953747563.47,1743148037.38,1487796389.98,20590815791.72,14.543198278,706786957.67,,6950733797.24,21.9164852222,33.7564760306,13640081994.48,2022-03-29,1714910390.36,31.63,10520409842.01,12.101766823,3673710773.68,3075868822.02,664290132.84,-103638803.65,8317949443.81,2500449169.84,2489435687.77,1097864136.54,277.9552348712,2160760606.42,196.8149367944,-467844014.98,-42.6140174735,-518042416.24,-47.1863866391
20210331,4137,丽珠集团,10190758018.07,1921271467.36,1423527661.53,21358886910.97,21.5089009728,661969084.91,,7227951539.59,50.7447377147,33.8404878949,14130935371.38,2021-04-22,519651078.57,30.12,3349814145.87,33.7397358238,1122873640.04,1134889601.99,170502506.19,-23336581.96,2676796251.83,700368759.22,703848522.76,237348615.93,127.7928903334,514620182.77,216.8203849656,-193719903.0,-81.6182989907,-82487558.7,-34.7537559369
20210630,3234,丽珠集团,8584471097.96,2194644755.59,1461440417.89,21058830623.07,22.0672713217,687603565.78,,7605039824.22,61.2291855434,36.1133054363,13453790798.85,2021-08-25,1062475917.41,5.75,6235531036.28,22.3795757429,2125112700.49,2045170075.55,290077542.12,-25013781.78,5013183820.9,1372093207.51,1371165998.33,-1368650781.52,13.0583109536,674910992.08,49.3121401889,-1051218245.68,-76.8069006261,-970288565.92,-70.8938013276
20210930,4044,丽珠集团,8967959707.92,2299606011.73,1453837863.9,21688940819.79,12.2603744384,670284854.04,,7700968910.55,24.153625711,35.5064314783,13987971909.24,2021-10-26,1452730415.78,2.19,9369264787.55,18.2163122746,3203472201.88,3086661650.71,487456985.11,-24291944.01,7647143248.72,1874923979.34,1868326065.14,-985162891.56,-661.6078426565,1305344241.22,132.5003461258,-1373353166.34,-139.4036639124,-898657270.4,-91.2191555426
20211231,4460,丽珠集团,9146373455.01,1951898111.2,1663227968.17,22371915590.82,8.6499719929,790679701.29,,8060890797.2,15.9717956743,36.031294524,14311024793.62,2023-03-31,1775683251.01,3.54,12063863272.98,14.6710390008,4253087484.45,3883874503.06,664181161.91,-70040758.57,10014233796.71,2266989994.84,2245688829.75,-826740021.96,-175.304401924,1902328139.03,230.0999211965,-1876900322.5,-227.0242485722,-815017505.16,-98.5820794338
20220331,4477,丽珠集团,9988898444.77,2137968331.69,1636346402.49,23729888204.2,11.1007717917,691004565.36,,8799314102.16,21.740081598,37.0811443629,14930574102.04,2022-04-22,553293797.77,6.47,3479027465.92,3.8573280314,1177627078.95,1106521771.51,199383394.22,-37928486.8,2771396710.91,723500306.54,723790862.48,835520113.01,252.0223236762,710308938.96,85.0139844511,-218506995.62,-26.1522125222,353339822.07,42.2898044665
20220630,4851,丽珠集团,9232850780.02,2167129953.93,1813541411.62,22937729133.65,8.9221407599,742460259.61,,8950902250.48,17.6969806519,39.022617271,13986826883.17,2022-08-10,1017545790.03,-4.23,6302565210.6,1.0750355331,2191804060.15,1903575926.16,354872804.38,-95511146.51,4976536103.92,1325151811.07,1322572532.9,70402813.09,105.1439573952,1426385813.18,2026.0352542399,-562652870.83,-799.1908932825,-857428900.95,-1217.8901144957
20220930,4234,丽珠集团,9625364202.43,2482694080.97,1815939531.36,23569873466.33,8.6723121344,680665986.61,,9058494489.03,17.6279841439,38.4325121727,14511378977.3,2022-10-26,1506800118.4,3.72,9488253415.41,1.2699889539,3272527611.16,2902292445.97,554794501.21,-254166791.47,7560225320.72,1872605981.76,1865816388.1,453132823.42,145.9957259152,1847923769.75,407.8106184855,-769052038.33,-169.7188988707,-757588971.12,-167.189162198
20221231,4651,丽珠集团,10411348410.09,2415256725.64,2045341552.12,24868169417.63,11.1430322776,854276460.61,,9931885118.24,23.1696846453,39.9381432201,14936284299.39,2024-03-29,1909407687.93,7.53,12629579047.66,4.6893417298,4461283076.09,3887392091.49,656857474.21,-268761231.2,10309762646.45,2350555617.68,2330550610.2,947332713.6,214.5865312476,2772671295.03,292.6818904515,-1229869786.23,-129.824481787,-720355963.38,-76.0404399678
20230331,4795,丽珠集团,10868918125.1,2567800461.63,2238022180.23,25620821364.99,7.9685717207,895611646.76,,10204667286.46,15.9711673885,39.8295868079,15416154078.53,2023-04-21,581909331.89,5.17,3413055191.98,-1.8962849413,1260381376.05,964906980.93,149650059.76,-8753192.92,2718122580.62,738294044.04,735440909.43,527826015.13,-36.8266536124,299784593.85,56.7961004681,-64826182.09,-12.2817330393,316685632.38,59.998109851
20230630,3772,丽珠集团,10837289979.88,2653347921.77,2258260070.47,25726127198.95,12.156382391,711744485.19,,11476301953.22,28.2139122076,44.60952037,14249825245.73,2023-08-24,1134570348.55,11.5,6689918114.87,6.1459563103,2402469642.77,1967370565.48,310929480.34,-41452588.54,5328968870.05,1428431977.69,1423370155.37,412290347.56,485.6162977933,1227305143.36,297.679814874,-437099017.89,-106.0172813836,-409891439.18,-99.4181507294
20230930,4545,丽珠集团,10356123005.75,2410565858.09,2142478933.28,24799963451.5,5.2189078865,751303625.08,,10331726594.21,14.0556701417,41.6602492758,14468236857.29,2023-10-25,1601554878.96,6.29,9654792568.76,1.755214011,3482687323.9,2814431433.12,486955984.56,-216475683.51,7668252658.84,1987239809.53,1970110624.9,-76793532.42,-116.9472455869,2212403355.39,2880.976152119,-553929894.9,-721.323629014,-1768301850.08,-2302.6702827118
20231231,4843,丽珠集团,11325723855.76,2115658645.12,2060651179.94,25044827127.75,0.7103768161,763825157.69,,10278124131.71,3.4861359082,41.0389102679,14766702996.04,2025-03-27,1953650833.28,2.32,12430038325.82,-1.579947527,4465473361.1,3598152721.87,654274126.92,-271501922.89,9932608779.71,2415108489.87,2382666546.27,903723720.72,-4.6033449763,3248934191.8,359.5052467154,-708373580.87,-78.383864961,-1656880756.82,-183.3393014737
20240331,4449,丽珠集团,11143148609.6,2067187200.41,2015389848.09,25189695757.11,-1.6827157949,695239744.33,,9750195000.46,-4.4535727941,38.7070772687,15439500756.65,2024-04-24,607823809.46,4.45,3242814513.73,-4.9879263204,1145651375.63,876113247.33,192677314.53,-54508308.03,2430409077.18,848887058.48,844441073.78,-188391565.87,-135.6919819164,924248920.31,490.599945938,-457336601.18,-242.7585327761,-654613688.15,-347.4750502375
20240630,4118,丽珠集团,11498335118.94,2347781619.79,1973603406.4,25575959811.53,-0.5837154822,631178442.51,,10968560927.66,-4.4242564167,42.886214275,14607398883.87,2024-08-23,1170970883.51,3.21,6282354251.22,-6.0922100488,2138550303.96,1739737092.61,330935311.51,-77592397.16,4692801797.75,1612274910.88,1608393948.33,503991608.67,22.2419131694,1530031256.39,303.5826847252,-223171702.31,-44.2808369169,-805738985.9,-159.8715081837
20240930,4819,丽珠集团,10732685456.9,2146824180.61,1989425761.87,24909308152.3,0.4409067014,669865293.23,,9973518408.08,-3.4670699313,40.0393232405,14935789744.22,2024-10-24,1672733989.63,4.44,9081603788.36,-5.9368316442,3104994916.67,2456192166.74,472580469.22,-54930249.12,6818283456.07,2315421100.65,2302858391.45,-253011262.94,-229.469494327,2307915362.28,912.1789028132,-627321540.66,-247.94214035,-1912251596.1,-755.7970241639
20241231,4832,丽珠集团,10827146984.92,1935502036.72,1997642296.29,24455825697.18,-2.3517887649,618397523.74,,9550079103.14,-7.083442652,39.05032372,14905746594.04,2025-10-24,2061095803.97,5.5,11812338854.68,-4.9694092242,4081106956.93,3254638504.7,613057559.83,-155890077.89,8968861721.93,2844400261.25,2806146267.57,-158549741.14,-117.5440499685,2978847526.76,1878.809454586,-660327718.05,-416.4798461998,-2485883057.09,-1567.8884362826
20250331,4521,丽珠集团,10830774329.69,2001140014.74,1900256033.7,24485271838.4,-2.7964764859,585419897.93,,9109970328.17,-6.5662755695,37.2059186775,15375301510.23,2025-04-24,636707931.59,4.75,3180547599.31,-1.9201503557,1114492649.4,800020635.3,153812069.07,-56040353.34,2265152032.16,958924963.25,958589559.49,3627344.76,101.9254284252,724730912.38,19979.6534471126,-221749900.37,-6113.2843730575,-487915315.07,-13451.0322936604
20250630,4434,丽珠集团,10352467614.29,2301463456.31,1714611456.84,24172870038.67,-5.4859711354,556966971.46,,9248681676.14,-15.6800811233,38.260585778,14924188362.53,2025-08-21,1281087956.53,9.4,6271912644.11,-0.166205322,2131486497.05,1736694564.36,299475439.09,-165118251.3,4513026445.21,1833518269.3,1828109744.83,-475704898.53,-194.3874640662,1686940768.2,354.6191711317,-570541568.8,-119.9360297872,-1566059686.14,-329.208232032
20250930,4828,丽珠集团,9918953931.89,2271026928.6,1656634262.03,24537984410.75,-1.4907027497,563505441.54,,9170977356.02,-8.0467195148,37.3746156265,15367007054.73,2025-10-24,1754100316.3,4.86,9115914290.4,0.3778022345,3064284474.55,2603992435.13,449643456.11,-189000313.28,6725986292.03,2510927913.36,2496545036.7,-908282653.01,-258.9890198783,2525421252.84,278.0435412337,-1626324229.17,-179.0548596057,-1750752190.63,-192.7541151235
