序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2878,002372,伟星新材,11.58,-0.52,-0.06,95379.0,110737208.9,2.32,11.8,11.53,11.64,11.64,0.96,0.65,25.63,3.81,18435799901.0,17032536902.0,-0.17,-0.17,10.5,11.03
