序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2620,000513,丽珠集团,34.87,-0.34,-0.12,29338.0,102305634.63,0.8,35.0,34.72,34.97,34.99,0.56,0.52,13.24,2.26,30961323053.0,19804522819.0,-0.06,-0.09,-2.54,1.19
