序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1044,002027,分众传媒,6.8,1.19,0.08,1084469.0,731805455.57,2.53,6.82,6.65,6.73,6.72,1.07,0.75,17.37,5.96,98206958137.0,98206958137.0,0.0,-0.15,-5.42,-7.73
