序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2824,300015,爱尔眼科,10.29,-0.48,-0.05,443771.0,456744877.42,1.16,10.37,10.25,10.35,10.34,0.95,0.56,23.11,4.28,95958331734.0,81860633028.0,0.0,-0.1,-8.29,-5.6
